phase_deg,point_multiplier,chronology_low,chronology_high,sampling_low,sampling_high,combined_low,combined_high
125,0.592139813261,0.50853096001,0.689495008214,0.362099860777,0.968322820387,0.359487443179,0.97535968252
126,0.589163855195,0.506059930231,0.685914903615,0.36024649233,0.963545948837,0.35763514369,0.970581483369
127,0.586297330178,0.503690712845,0.682451652588,0.358465514091,0.958933414406,0.35585640113,0.965964243672
128,0.58353965099,0.501422651554,0.679104789587,0.356756506344,0.954484412261,0.35415077992,0.961507198585
129,0.580890244921,0.499255105781,0.675873862354,0.355119057931,0.950198163427,0.352517853119,0.957209609836
130,0.578348554557,0.497187451263,0.672758432877,0.353552766843,0.94607391577,0.350957203045,0.953070766624
131,0.575914038527,0.495219080604,0.669758078319,0.352057240766,0.942110944943,0.349468421853,0.949089986481
132,0.573586172208,0.493349403774,0.666872391922,0.350632097611,0.93830855529,0.34805111208,0.945266616107
133,0.571364448401,0.491577848571,0.664100983893,0.349276966002,0.934666080712,0.346704887154,0.941600032166
134,0.569248377963,0.489903861029,0.661443482264,0.347991485732,0.9311828855,0.345429371869,0.938089642059
135,0.567237490411,0.488326905786,0.658899533724,0.346775308194,0.927858365128,0.344224202824,0.934734884671
136,0.565331334488,0.486846466415,0.656468804443,0.34562809678,0.924691947014,0.343089028833,0.931535231079
137,0.5635294787,0.4854620457,0.654150980858,0.344549527249,0.921683091249,0.342023511299,0.928490185243
138,0.561831511813,0.484173165888,0.651945770449,0.343539288069,0.918831291291,0.341027324561,0.925599284669
139,0.560237043328,0.482979368889,0.649852902494,0.34259708073,0.916136074624,0.340100156202,0.922862101043
140,0.558745703922,0.481880216444,0.647872128794,0.341722620029,0.913597003398,0.339241707339,0.920278240846
141,0.557357145853,0.480875290255,0.64600322439,0.340915634333,0.911213675023,0.338451692874,0.91784734594
142,0.556071043345,0.479964192074,0.64424598825,0.340175865813,0.908985722749,0.337729841722,0.915569094133
143,0.554887092938,0.479146543764,0.642600243948,0.339503070646,0.906912816204,0.337075897005,0.913443199722
144,0.553805013812,0.478421987321,0.641065840308,0.33889701921,0.904994661914,0.336489616227,0.911469414012
145,0.552824548084,0.477790184856,0.639642652047,0.338357496235,0.903231003788,0.335970771416,0.909647525812
146,0.551945461074,0.477250818561,0.638330580382,0.337884300944,0.901621623584,0.335519149242,0.907977361912
147,0.551167541553,0.476803590622,0.637129553629,0.337477247163,0.900166341334,0.335134551111,0.906458787538
148,0.550490601956,0.476448223116,0.636039527779,0.337136163415,0.89886501576,0.334816793229,0.905091706779
149,0.549914478571,0.47618445787,0.635060487054,0.336860892989,0.89771754465,0.334565706648,0.903876063008
150,0.54943903171,0.476012056293,0.634192444446,0.33665129398,0.896723865212,0.334381137285,0.902811839261
151,0.549064145842,0.475930799176,0.633435442234,0.336507239322,0.895883954403,0.334262945915,0.901899058611
152,0.548789729714,0.475940486469,0.63278955248,0.336428616788,0.895197829233,0.334211008145,0.901137784515
153,0.548615716441,0.476040937025,0.632254877506,0.336415328974,0.894665547032,0.334225214363,0.900528121135
154,0.54854206357,0.476231988318,0.631831550351,0.336467293264,0.894287205709,0.334305469667,0.900070213643
155,0.548568753122,0.476513496141,0.631519735199,0.336584441771,0.894062943963,0.334451693766,0.899764248502
156,0.548695791613,0.476885334271,0.631319627796,0.33676672126,0.893992941486,0.334663820868,0.899610453717
157,0.548923210044,0.477347394121,0.631231455825,0.337014093054,0.894077419121,0.334941799538,0.899609099074
158,0.549251063874,0.477899584353,0.631255479276,0.337326532917,0.894316639007,0.335285592546,0.899760496345
159,0.54967943296,0.478541830487,0.631391990774,0.33770403092,0.894710904683,0.335695176679,0.90006499947
160,0.550208421484,0.479274074479,0.631641315882,0.338146591286,0.89526056117,0.336170542547,0.900523004719
161,0.550838157844,0.48009627428,0.632003813384,0.338654232218,0.895965995019,0.33671169436,0.901134950817
162,0.551568794525,0.48100840338,0.632479875521,0.339226985709,0.896827634331,0.337318649689,0.901901319048
163,0.552400507953,0.482010450335,0.633069928204,0.339864897331,0.897845948739,0.337991439206,0.902822633328
164,0.553333498306,0.483102418274,0.63377443119,0.340568026007,0.899021449364,0.338730106403,0.903899460248
165,0.554367989318,0.4842843244,0.634593878217,0.341336443766,0.900354688733,0.339534707294,0.905132409084
166,0.555504228043,0.485556199469,0.635528797101,0.342170235477,0.901846260659,0.340405310094,0.906522131773
167,0.556742484601,0.486918087265,0.636579749789,0.343069498563,0.903496800087,0.341341994886,0.908069322858
168,0.558083051895,0.488370044067,0.637747332368,0.344034342707,0.905306982907,0.342344853263,0.909774719393
169,0.559526245299,0.489912138099,0.639032175022,0.345064889525,0.907277525715,0.343413987948,0.911639100812
170,0.56107240232,0.491544448983,0.64043494194,0.346161272231,0.909409185541,0.344549512407,0.913663288758
171,0.56272188223,0.493267067191,0.64195633117,0.347323635285,0.911702759534,0.345751550434,0.915848146865
172,0.56447506567,0.495080093481,0.643597074411,0.348552134011,0.914159084603,0.34702023572,0.918194580506
173,0.566332354226,0.49698363835,0.645357936748,0.349846934211,0.916779037001,0.348355711403,0.920703536485
174,0.56829416997,0.498977821477,0.647239716318,0.351208211751,0.919563531877,0.349758129605,0.923376002688
175,0.570360954975,0.501062771175,0.649243243909,0.352636152135,0.922513522763,0.351227650944,0.926213007677
176,0.572533170793,0.503238623847,0.651369382487,0.354130950054,0.925630001018,0.352764444032,0.929215620236
177,0.574811297908,0.505505523451,0.653619026647,0.355692808922,0.928913995209,0.35436868496,0.932384948858
178,0.577195835145,0.507863620976,0.655993101984,0.357321940394,0.932366570443,0.356040556751,0.935722141177
179,0.579687299054,0.510313073923,0.65849256438,0.359018563857,0.935988827636,0.357780248816,0.939228383333
180,0.582286223252,0.512854045805,0.661118399205,0.360782905916,0.939781902714,0.359587956375,0.94290489928
181,0.584993157735,0.515486705659,0.663871620433,0.36261519985,0.943746965762,0.361463879874,0.946752950022
182,0.587808668151,0.518211227571,0.666753269653,0.364515685052,0.947885220096,0.363408224376,0.95077383278
183,0.590733335029,0.52102779022,0.669764414997,0.366484606456,0.952197901267,0.36542119894,0.954968880092
184,0.593767752977,0.523936576438,0.672906149961,0.368522213937,0.956686276001,0.367503015988,0.959339458826
185,0.596912529838,0.526937772785,0.676179592127,0.370628761698,0.961351641049,0.369653890645,0.963886969124
186,0.600168285806,0.530031569142,0.67958588178,0.372804507634,0.966195321974,0.371874040072,0.968612843254
187,0.603535652491,0.533218158325,0.683126180422,0.375049712682,0.971218671849,0.374163682785,0.97351854439
188,0.60701527196,0.536497735708,0.686801669175,0.377364640146,0.976423069874,0.376523037947,0.978605565285
189,0.610607795714,0.539870498865,0.690613547082,0.379749555008,0.981809919903,0.37895232466,0.983875426865
190,0.614313883631,0.543336647224,0.694563029294,0.382204723219,0.987380648894,0.381451761229,0.989329676723
191,0.618134202868,0.546896381734,0.698651345149,0.384730410967,0.993136705246,0.384021564423,0.994969887511
192,0.622069426701,0.550549904537,0.702879736145,0.38732688393,0.999079557064,0.38666194871,1.00079765523
193,0.62612023333,0.554297418648,0.707249453806,0.389994406511,1.00521069031,0.389373125489,1.00681459742
194,0.630287304634,0.55813912764,0.711761757436,0.392733241051,1.01153160685,0.392155302302,1.01302235123
195,0.634571324871,0.562075235321,0.716417911774,0.395543647022,1.01804382242,0.395008682031,1.01942257137
196,0.638972979331,0.566105945409,0.721219184547,0.398425880203,1.02474886447,0.397933462092,1.02601692798
197,0.643492952939,0.570231461198,0.726166843919,0.401380191843,1.03164826989,0.4009298336,1.03280710433
198,0.648131928803,0.574451985206,0.731262155851,0.404406827789,1.03874358262,0.403997980539,1.03979479446
199,0.652890586715,0.578767718802,0.736506381358,0.407506027615,1.04603635121,0.407138078903,1.04698170058
200,0.657769601589,0.583178861808,0.74190077369,0.410678023717,1.05352812614,0.410350295842,1.05436953052
201,0.662769641854,0.58768561207,0.747446575416,0.413923040397,1.06122045717,0.413634788782,1.06195999485
202,0.667891367787,0.592288164989,0.753145015437,0.417241292928,1.06911489041,0.41699170454,1.06975480401
203,0.673135429794,0.596986713012,0.758997305918,0.420632986598,1.07721296541,0.420421178428,1.07775566526
204,0.678502466636,0.601781445067,0.765004639152,0.424098315738,1.08551621204,0.423923333346,1.08596427943
205,0.683993103593,0.606672545954,0.771168184357,0.427637462731,1.09402614723,0.427498278863,1.09438233765
206,0.689607950578,0.611660195666,0.777489084413,0.431250597005,1.10274427167,0.43114611029,1.10301151779
207,0.695347600194,0.61674456865,0.783968452537,0.434937874007,1.11167206627,0.434866907738,1.1118534809
208,0.701212625731,0.621925832996,0.790607368913,0.438699434162,1.12081098856,0.438660735175,1.12090986737
209,0.707203579112,0.627204149554,0.797406877273,0.442535401809,1.13016246896,0.442527639465,1.13018229305
210,0.713320988776,0.63257967097,0.804367981426,0.446445884131,1.13972790682,0.446467649403,1.13967234515
211,0.719565357514,0.63805254064,0.811491641762,0.450430970058,1.14950866648,0.450480774739,1.14938157801
212,0.725937160238,0.643622891588,0.818778771704,0.454490729162,1.15950607306,0.454567005195,1.15931150874
213,0.732436841708,0.649290845243,0.826230234142,0.458625210533,1.16972140818,0.458726309469,1.16946361265
214,0.739064814194,0.655056510143,0.833846837825,0.46283444164,1.18015590552,0.462958634243,1.17983931863
215,0.745821455092,0.660919980542,0.841629333734,0.46711842718,1.19081074629,0.467263903164,1.19044000426
216,0.752707104483,0.666881334931,0.849578411425,0.471477147909,1.20168705451,0.471642015838,1.20126699088
217,0.759722062644,0.672940634466,0.857694695353,0.475910559469,1.21278589219,0.476092846804,1.21232153842
218,0.766866587509,0.67909792132,0.865978741173,0.480418591187,1.2241082544,0.480616244503,1.22360484017
219,0.774140892079,0.68535321694,0.874431032024,0.485001144881,1.23565506415,0.485212030247,1.23511801734
220,0.78154514179,0.69170652022,0.883051974789,0.489658093637,1.24742716723,0.489879997174,1.24686211354
221,0.789079451832,0.698157805606,0.891841896351,0.494389280589,1.25942532686,0.494619909205,1.25883808904
222,0.796743884432,0.704707021108,0.900801039815,0.499194517684,1.27165021828,0.49943149999,1.27104681501
223,0.80453844609,0.711354086256,0.909929560739,0.504073584438,1.28410242318,0.504314471852,1.28348906757
224,0.812463084783,0.718098889972,0.919227523331,0.509026226687,1.29678242402,0.50926849473,1.29616552166
225,0.820517687134,0.724941288391,0.928694896649,0.514052155331,1.30969059835,0.514293205114,1.30907674495
226,0.828702075544,0.731881102616,0.938331550788,0.519151045071,1.32282721287,0.519388204979,1.32222319149
227,0.837016005306,0.738918116423,0.948137253055,0.524322533145,1.33619241755,0.524553060719,1.33560519536
228,0.845459161686,0.746052073914,0.958111664148,0.529566218062,1.34978623956,0.529787302081,1.34922296414
229,0.854031156987,0.753282677134,0.968254334322,0.534881658329,1.36360857724,0.53509042109,1.3630765724
230,0.862731527596,0.760609583647,0.978564699565,0.540268371185,1.37765919385,0.540461870991,1.37716595501
231,0.871559731015,0.768032404081,0.989042077771,0.545725831333,1.39193771142,0.545901065175,1.39149090043
232,0.880515142893,0.775550699652,0.999685664925,0.551253469678,1.40644360446,0.55140737612,1.406051044
233,0.889597054043,0.783163979665,1.0104945313,0.556850672068,1.42117619365,0.556980134336,1.42084586106
234,0.898804667469,0.790871699007,1.02146761767,0.562516778042,1.43613463953,0.562618627304,1.43587466013
235,0.9081370954,0.79867325563,1.03260373154,0.568251079589,1.45131793615,0.568322098439,1.45113657609
236,0.917593356333,0.806567988031,1.04390154343,0.57405281992,1.46672490469,0.574089746045,1.46663056323
237,0.927172372094,0.814555172745,1.05535958317,0.579921192245,1.48235418721,0.579920722294,1.48235538846
238,0.936872964929,0.82263402184,1.06697623623,0.585855338573,1.49820424024,0.585814132202,1.49830962445
239,0.946693854622,0.830803680435,1.07874974014,0.591854348528,1.51427332858,0.591769032634,1.51449164278
240,0.956633655648,0.83906322424,1.09067818095,0.597917258185,1.53055951905,0.597784431312,1.53089960725
241,0.966690874376,0.847411657116,1.10275948974,0.604043048923,1.54706067435,0.603859285845,1.54753146719
242,0.976863906319,0.855847908683,1.11499143924,0.610230646315,1.56377444697,0.609992502781,1.56438495083
243,0.987151033443,0.864370831955,1.12737164051,0.616478919034,1.58069827327,0.616182936673,1.58145755884
244,0.997550421539,0.872979201023,1.13989753977,0.622786677794,1.59782936758,0.622429389176,1.59874655795
