scenario,outer_id,inner_id,replicate_id,seed,fit_valid,invalid_reason,response_exposure_kyr,n_observation_events,effect_identified,n_response_events,beta__intercept,beta__same_type_exponential_history,beta__lr04_scaled,beta__co2_scaled,beta__pre_phase_sin,beta__pre_phase_cos,phase_deg,rate_ratio,full_log_likelihood,reduced_log_likelihood,ks_uniform,adjacent_dependence,residual_status
C_joint,63,3,3,20260925,True,,397.041744873,68,True,67,-1.6745777686,-0.864040466947,2.66634202671,2.62696562348,0.138189035677,0.472277383533,16.3095511093,2.67556025989,-178.55919471,-182.326135286,,,
C_joint,63,4,4,20260925,True,,397.041744873,67,True,66,-1.79670475992,-0.70789414566,3.30200777216,2.16838236601,-0.519720039388,0.651459945242,321.417924762,5.29490007369,-172.931635193,-181.996842632,,,
C_joint,63,5,5,20260925,True,,397.041744873,77,True,76,-1.30281610356,-2.03623386858,0.914942282927,0.0225825603712,0.0785135398753,0.735798042452,6.09071592485,4.39272683813,-185.826305816,-194.99205697,,,
C_joint,63,6,6,20260925,True,,397.041744873,75,True,74,-1.42356200316,-1.50899319412,2.48232004026,0.914899059178,-0.224459092658,0.478808108828,334.883419659,2.87950454825,-187.249808106,-191.743129295,,,
C_joint,63,7,7,20260925,True,,397.041744873,75,True,74,-1.6264388323,-0.473762192819,0.134045575765,-0.585799017073,-0.470896340026,0.341706038824,305.966524222,3.20152104178,-192.454718429,-197.772682613,,,
C_joint,63,8,8,20260925,True,,397.041744873,80,True,79,-1.54253693381,-0.635651351841,1.68375775789,0.336641171287,-0.0099142523156,0.597180111442,359.048875499,3.30198831184,-197.367869511,-203.721330521,,,
C_joint,63,9,9,20260925,True,,397.041744873,74,True,73,-1.52146684786,-1.31769513372,3.38684809614,3.05479158236,-0.282529126797,0.678003292258,337.378136562,4.34501184197,-182.742304574,-191.172543968,,,
C_joint,63,10,10,20260925,True,,397.041744873,76,True,75,-1.56326670472,-0.577173222104,0.930341780722,0.0483186904452,-0.281984055008,0.343996600613,320.65752643,2.4341647062,-195.354436415,-198.703509778,,,
C_joint,63,11,11,20260925,True,,397.041744873,59,True,58,-1.88290121715,-0.61292575882,0.259959026739,0.209301164772,-0.238388303567,0.57353873618,337.430048393,3.46328248077,-164.137660855,-169.168750946,,,
C_joint,63,12,12,20260925,True,,397.041744873,60,True,59,-1.77696608513,-0.974635290075,1.97172094854,2.28747239738,0.0440740184347,0.364341782881,6.89749198208,2.08338877569,-166.155949925,-168.076872535,,,
C_joint,63,13,13,20260925,True,,397.041744873,70,True,69,-1.54926226318,-1.25620598446,0.645151523424,0.434630324206,0.0820297483302,0.594254574354,7.85933081551,3.31938307283,-181.168940144,-186.867883486,,,
C_joint,63,14,14,20260925,True,,397.041744873,79,True,78,-1.57722586232,-0.597996841316,2.12281397255,1.67159281774,-0.0729508955129,0.660491866919,353.697264856,3.77732727059,-195.153914481,-202.671666252,,,
C_joint,63,15,15,20260925,True,,397.041744873,76,True,75,-1.54467685946,-0.671358005476,0.277584847759,-0.143940403943,-0.0728111790255,0.492881456903,351.596726107,2.70867865338,-194.97344566,-199.129572404,,,
C_joint,63,16,16,20260925,True,,397.041744873,58,True,57,-1.90407453042,-0.605192570626,1.44223713997,1.80199579113,-0.459968972679,0.377873101493,309.403743157,3.28892944026,-162.404736083,-166.671830413,,,
C_joint,63,17,17,20260925,True,,397.041744873,75,True,74,-1.51201176276,-0.875709605757,0.990227541344,0.975893033215,0.0535816660886,0.451157154554,6.77300577586,2.48098498091,-192.727845936,-196.293785302,,,
C_joint,63,18,18,20260925,True,,397.041744873,65,True,64,-1.73293422223,-0.692627345615,2.04858745272,0.498903027235,-0.153537399876,0.195411891267,321.84286672,1.64383074274,-176.046099952,-176.978459917,,,
C_joint,63,19,19,20260925,True,,397.041744873,75,True,74,-1.67159551561,-0.293547942765,1.55109365749,1.17755099038,-0.142481184795,0.509063322891,344.363655314,2.87845506801,-192.932096725,-197.55067782,,,
C_joint,63,20,20,20260925,True,,397.041744873,68,True,67,-1.778865159,-0.530629602858,2.18894353693,1.67758460802,-0.644342215249,0.438802321973,304.255183547,4.75469982002,-177.541069298,-185.61996653,,,
C_joint,63,21,21,20260925,True,,397.041744873,76,True,75,-1.52717658072,-0.634365147306,1.10532743315,0.272001097487,-0.0844686890123,0.183693145757,335.305334041,1.49835347176,-196.950239597,-197.668470036,,,
C_joint,63,22,22,20260925,True,,397.041744873,70,True,69,-1.74823699183,-0.57782369029,0.592004370347,0.134120822018,-0.0661085424713,0.820476263434,355.393437123,5.18759655358,-179.848636737,-189.576322684,,,
C_joint,63,23,23,20260925,True,,397.041744873,72,True,71,-1.54621323676,-0.925670723008,1.38339234303,1.21100869412,-0.372248512415,0.237779298144,302.569013576,2.41916033406,-188.215473578,-191.157964091,,,
C_joint,63,24,24,20260925,True,,397.041744873,73,True,72,-1.6097785072,-0.576546662019,1.96946411751,1.84277162467,-0.260450321598,0.28863590258,317.938516015,2.17612890316,-190.536170399,-193.045729072,,,
C_joint,63,25,25,20260925,True,,397.041744873,61,True,60,-1.77006544823,-1.05844970113,2.14776255109,1.74537594746,-0.348546233841,0.50893490396,325.594540711,3.43388531904,-166.204923559,-171.239073921,,,
C_joint,63,26,26,20260925,True,,397.041744873,80,True,79,-1.50442562642,-0.827431668088,2.67919753665,1.81736126878,-0.130751528375,0.634730904394,348.360162638,3.65507339063,-196.23652478,-203.278748743,,,
C_joint,63,27,27,20260925,True,,397.041744873,54,True,53,-1.89251660104,-1.68894511738,2.10301428271,0.37385173448,-0.389337635722,0.742722891331,332.336332755,5.35036921519,-149.099698019,-156.7741542,,,
C_joint,63,28,28,20260925,True,,397.041744873,68,True,67,-1.74868113215,-0.725352787833,1.66303581839,1.76621946029,-0.135587489171,0.776516190426,350.095437494,4.83813616768,-176.26642309,-184.961139075,,,
C_joint,63,29,29,20260925,True,,397.041744873,61,True,60,-1.61654040138,-2.24476343372,-1.17232243402,-2.41719386389,-0.114431275289,0.695435502122,350.655927973,4.09421286802,-161.182325807,-167.747672136,,,
C_joint,63,30,30,20260925,True,,397.041744873,77,True,76,-1.45573689445,-1.4080182946,-0.0560532944445,0.465521157533,-0.476413401068,0.736002828092,327.08508532,5.77464292424,-186.887188104,-198.533813329,,,
C_joint,63,31,31,20260925,True,,397.041744873,69,True,68,-1.47345915279,-1.89307438384,3.7058669226,3.54207929272,-0.407122094174,0.278219185453,304.347928575,2.68106364161,-176.246540696,-179.810023834,,,
C_joint,63,32,32,20260925,True,,397.041744873,72,True,71,-1.60761969934,-0.65283169468,0.77383637665,0.184009349069,-0.196051147733,0.421229252813,335.041495607,2.53257491498,-189.046876252,-192.397965002,,,
C_joint,63,33,33,20260925,True,,397.041744873,71,True,70,-1.5852532635,-0.961635865586,1.11875872591,-0.0460683602,-0.319753652325,0.446303417953,324.380331788,2.99831736777,-184.106356802,-188.936439809,,,
C_joint,63,34,34,20260925,True,,397.041744873,68,True,67,-1.57185982091,-1.60443199236,2.25242630124,0.57856315659,-0.159841248486,0.663924003005,346.46351617,3.91881038143,-173.845546284,-180.576736422,,,
C_joint,63,35,35,20260925,True,,397.041744873,67,True,66,-1.77582636091,-0.947807512506,3.70905942169,1.74813708923,-0.0573117174874,0.759017586197,355.681918013,4.58301235388,-171.407888021,-179.003131722,,,
C_joint,63,36,36,20260925,True,,397.041744873,70,True,69,-1.60619259808,-1.07860897704,2.31597899561,0.578120916701,-0.280133260747,0.462165460871,328.77860694,2.94725108681,-180.415289547,-184.85534854,,,
C_joint,63,37,37,20260925,True,,397.041744873,90,True,89,-1.42909452351,-0.463434904913,2.2141397236,1.09030168324,-0.13936865473,0.45720956413,343.047496707,2.60116284236,-214.28055829,-218.854469167,,,
C_joint,63,38,38,20260925,True,,397.041744873,64,True,63,-1.63541525787,-1.44263004804,2.51661783141,2.31939451848,0.0332851287802,0.469927144691,4.05151674884,2.56564251096,-170.649203416,-173.856108872,,,
C_joint,63,39,39,20260925,True,,397.041744873,64,True,63,-1.68565752056,-1.33008315098,3.09418328163,1.59832481427,-0.257883826183,0.466207283049,331.0507057,2.90245720902,-168.649364661,-172.743638894,,,
C_joint,63,40,40,20260925,True,,397.041744873,64,True,63,-1.5899076226,-1.83428884696,2.89079636075,1.4470804756,-0.0609051342187,0.450879157229,352.307003526,2.48419394779,-169.00144223,-172.029471942,,,
C_joint,63,41,41,20260925,True,,397.041744873,61,True,60,-1.77319813826,-0.900951413938,1.60489688406,1.97034918358,-0.361849343081,0.332481059864,312.577988407,2.67195241553,-168.133628287,-171.348745015,,,
C_joint,63,42,42,20260925,True,,397.041744873,68,True,67,-1.77940639478,-0.476024700797,-0.444826053694,-1.95850478368,-0.154797533262,0.622323668969,346.031658211,3.60590945119,-178.222096449,-184.309517886,,,
C_joint,63,43,43,20260925,True,,397.041744873,72,True,71,-1.52593869937,-1.13034822723,0.195002073987,-0.604569422675,-0.24612946282,0.499426901164,333.764824909,3.04519622511,-185.923471634,-190.919876273,,,
C_joint,63,44,44,20260925,True,,397.041744873,67,True,66,-1.62342449862,-1.07777193361,1.5033695836,1.06248265815,-0.357380251361,0.401420478061,318.321677775,2.92973557582,-178.287311233,-182.316586882,,,
C_joint,63,45,45,20260925,True,,397.041744873,75,True,74,-1.44707728315,-1.38396343154,0.906281466594,0.281207347996,-0.181268921049,0.665697570819,344.767712124,3.97439283484,-187.537797328,-195.312672266,,,
C_joint,63,46,46,20260925,True,,397.041744873,69,True,68,-1.68516573004,-0.68337021436,2.47537684808,1.65231827863,-0.123811665495,0.441794877249,344.344634008,2.50335498478,-181.342164299,-184.670567582,,,
C_joint,63,47,47,20260925,True,,397.041744873,69,True,68,-1.69492959523,-0.678116234325,1.78659888455,1.42451514276,-0.127121799536,0.588519757513,347.811224306,3.33404116112,-181.09548736,-186.531474875,,,
C_joint,63,48,48,20260925,True,,397.041744873,73,True,72,-1.72040820591,-0.177629971787,0.673245360147,-0.0391551189187,-0.000936257863331,0.486056300141,359.889635094,2.64352803985,-190.640764147,-194.491663927,,,
C_joint,63,49,49,20260925,True,,397.041744873,68,True,67,-1.61394934047,-1.23633763923,1.68002063705,0.258017137255,-0.187007309707,0.609768181036,342.949961229,3.58084999662,-176.772745578,-182.801552083,,,
C_joint,63,50,50,20260925,True,,397.041744873,89,True,88,-1.43175934151,-0.67786486985,3.17143142235,1.67585399607,-0.241455605491,0.59710367891,337.982674164,3.62607778363,-207.619935299,-215.494767139,,,
C_joint,64,1,1,20260925,True,,396.945764025,75,True,74,-1.49314440035,-1.18043397653,3.34517928434,2.60856951429,-0.449714229571,0.30944366482,304.53145421,2.97958597396,-187.814956696,-192.627893352,,,
C_joint,64,2,2,20260925,True,,396.945764025,67,True,66,-1.6923975169,-1.43690634149,2.68946851215,3.34973222931,-0.264589270241,0.935271543523,344.203737881,6.98632791315,-168.503680512,-180.602575988,,,
C_joint,64,3,3,20260925,True,,396.945764025,68,True,67,-1.79086547254,-0.789952886446,4.99074028351,3.83816048516,-0.262555606364,0.575139141966,335.462924032,3.54121194326,-172.408278127,-178.176983335,,,
C_joint,64,4,4,20260925,True,,396.945764025,67,True,66,-1.65692547718,-1.02016248533,1.89704253629,1.11889949026,-0.130995136738,0.577188890743,347.213117926,3.26654983229,-176.995656142,-181.935896407,,,
C_joint,64,5,5,20260925,True,,396.945764025,67,True,66,-1.70674895548,-1.06069940041,4.99371611502,3.92920656554,-0.328810196464,0.272599844487,309.660403733,2.34956230386,-172.635251627,-175.304923906,,,
C_joint,64,6,6,20260925,True,,396.945764025,76,True,75,-1.49881918734,-1.09314671209,4.12997367862,4.2447631167,-0.393703568709,0.191819338244,295.976162341,2.40101856522,-188.490731367,-191.682539343,,,
C_joint,64,7,7,20260925,True,,396.945764025,67,True,66,-1.68738443238,-0.814804438981,1.73438036822,0.999497953601,-0.260389362551,0.504033066505,332.678596051,3.11005355678,-178.114695451,-182.770763151,,,
C_joint,64,8,8,20260925,True,,396.945764025,74,True,73,-1.42714272091,-1.69752598448,3.92142177357,4.00643035931,-0.302008694081,0.498947519036,328.813836712,3.21061050063,-182.153184349,-187.517974884,,,
C_joint,64,9,9,20260925,True,,396.945764025,69,True,68,-1.68909858092,-0.670003969316,3.10621470863,3.13279996024,-0.250869905495,0.325170098404,322.349684007,2.27366311639,-181.053867347,-183.672148948,,,
C_joint,64,10,10,20260925,True,,396.945764025,76,True,75,-1.63590247495,-0.639273271431,3.07873309895,1.66781657388,-0.457084879844,0.5612744797,320.841675578,4.25330185386,-189.241530431,-197.13250004,,,
C_joint,64,11,11,20260925,True,,396.945764025,71,True,70,-1.56246911089,-1.28774358533,3.63370521647,3.75129604061,-0.421564586851,0.455996448441,317.246896638,3.46257878878,-179.756164599,-185.394901439,,,
C_joint,64,12,12,20260925,True,,396.945764025,62,True,61,-1.77127537638,-1.25364356131,3.16928234076,2.0637611391,-0.220532696749,0.691763959554,342.317842815,4.27221440502,-164.323839359,-171.187590189,,,
C_joint,64,13,13,20260925,True,,396.945764025,61,True,60,-1.85526320224,-0.285481679646,1.04469745847,0.800851211371,-0.0465332411222,0.305716723393,351.345419315,1.85609669407,-171.529661078,-172.896456044,,,
C_joint,64,14,14,20260925,True,,396.945764025,65,True,64,-1.96420100033,-0.594609850237,5.18629995686,4.7904753589,-0.573188391075,0.742430286019,322.330301935,6.52667281616,-163.174449617,-173.342162007,,,
C_joint,64,15,15,20260925,True,,396.945764025,74,True,73,-1.60661866405,-1.05658601666,3.87048081919,3.36244405532,-0.301011118434,0.741348566379,337.901281693,4.95430411659,-181.632770969,-191.56421953,,,
C_joint,64,16,16,20260925,True,,396.945764025,81,True,80,-1.5377009536,-0.616421628763,2.7264219755,1.91516769918,0.0144508953708,0.555618225481,1.48985158821,3.03925444232,-198.412423118,-204.012281315,,,
C_joint,64,17,17,20260925,True,,396.945764025,66,True,65,-1.72889490824,-0.875446272422,3.60308371652,2.7879997522,-0.249104990438,0.405212039882,328.418787279,2.58911230129,-173.498230021,-176.834000011,,,
C_joint,64,18,18,20260925,True,,396.945764025,71,True,70,-1.76058321277,-0.629368374122,3.92333183159,4.62838349256,-0.29877925896,0.568422798961,332.272302058,3.61223364722,-177.202077649,-183.307616692,,,
C_joint,64,19,19,20260925,True,,396.945764025,68,True,67,-1.70687755706,-0.962319072132,4.05838963938,4.17096614385,-0.260178207515,0.492746055189,332.165192229,3.04784583629,-173.942157102,-178.739196117,,,
C_joint,64,20,20,20260925,True,,396.945764025,75,True,74,-1.44869514896,-1.25180804465,1.9468800074,1.90231238296,-0.159417909674,0.467113136064,341.156084254,2.6835344392,-189.721437187,-193.767970407,,,
C_joint,64,21,21,20260925,True,,396.945764025,67,True,66,-1.69256204321,-0.902392836495,2.33766395267,1.29849820025,-0.0276714638386,0.55024779457,357.121072372,3.00983808007,-176.342028554,-180.949884874,,,
C_joint,64,22,22,20260925,True,,396.945764025,81,True,80,-1.5662276963,-0.285787716164,2.32211221014,2.23679535692,-0.224178560928,0.215408034269,313.856999954,1.86226417772,-203.87306166,-205.63465403,,,
C_joint,64,23,23,20260925,True,,396.945764025,68,True,67,-1.4078208831,-2.54065116151,2.95007890125,3.09101934667,-0.0252578200841,0.532985135007,357.286819973,2.90713061124,-171.09634623,-175.546110315,,,
C_joint,64,24,24,20260925,True,,396.945764025,74,True,73,-1.53084523603,-1.11372600254,3.30900072126,3.14339080628,-0.271498074495,0.479673895109,330.489899211,3.01125798763,-185.369852648,-190.280208141,,,
C_joint,64,25,25,20260925,True,,396.945764025,69,True,68,-1.82477740195,-0.33281278466,3.21167762237,2.71972272675,-0.162844397491,0.616277870541,345.198543452,3.57819878005,-178.097343946,-184.072038565,,,
C_joint,64,26,26,20260925,True,,396.945764025,71,True,70,-1.8154110808,-0.218420909188,3.18733806336,2.60295919643,-0.359422255964,0.550095348845,326.840132377,3.72182245046,-181.964158905,-188.381067761,,,
C_joint,64,27,27,20260925,True,,396.945764025,72,True,71,-1.57850383957,-1.03682017821,1.84384375994,1.41325702824,-0.213562099894,0.642870575235,341.623473013,3.87610347838,-183.684475638,-190.746713662,,,
C_joint,64,28,28,20260925,True,,396.945764025,59,True,58,-1.71296323043,-1.57401857619,2.38385014319,2.0484115655,-0.13572769153,0.401073415953,341.303610673,2.33225088728,-162.233352626,-164.568827243,,,
C_joint,64,29,29,20260925,True,,396.945764025,68,True,67,-1.60892009043,-1.25596617963,3.67618671896,3.26953526344,-0.376577543692,0.364821064679,314.091527592,2.85373248345,-176.387436012,-180.54605009,,,
C_joint,64,30,30,20260925,True,,396.945764025,70,True,69,-1.58913871757,-1.0982657333,2.68446052444,2.93424570326,-0.454093315543,0.369853292378,309.162382553,3.22621851781,-181.174803088,-186.033135812,,,
C_joint,64,31,31,20260925,True,,396.945764025,65,True,64,-1.7665182362,-0.622511171158,2.83632019472,2.89003657989,-0.297469850753,0.366095674695,320.904527693,2.56877349462,-174.841515488,-177.961903295,,,
C_joint,64,32,32,20260925,True,,396.945764025,69,True,68,-1.7128028642,-1.56984915751,5.19126091761,2.9018041684,-0.74376993181,0.871483318642,319.520805894,9.88918999785,-165.36431691,-181.60564718,,,
C_joint,64,33,33,20260925,True,,396.945764025,64,True,63,-1.76263839146,-0.713707560235,2.90104977663,3.08475949154,-0.108440930437,0.350168959987,342.793201877,2.08163028683,-173.004587189,-174.929407315,,,
C_joint,64,34,34,20260925,True,,396.945764025,63,True,62,-1.91024937644,-0.841659424232,3.54787464441,3.99402244414,-0.901018457737,0.505591441085,299.29823308,7.89599904196,-162.252151092,-174.277694941,,,
C_joint,64,35,35,20260925,True,,396.945764025,70,True,69,-1.65575371417,-0.993630417339,4.56341983195,4.71832913525,-0.310006631333,0.351379692631,318.579476805,2.55274635493,-177.728974436,-180.980121925,,,
C_joint,64,36,36,20260925,True,,396.945764025,60,True,59,-1.83154463895,-1.1403261581,3.81629919782,2.80736285859,-0.135935423868,0.58191337903,346.851445762,3.30408507581,-161.103305598,-165.886620443,,,
C_joint,64,37,37,20260925,True,,396.945764025,72,True,71,-1.7576969181,-0.657355500024,4.15384408108,3.49805189614,-0.297834821,0.737370836846,338.005500106,4.90619382217,-177.943570607,-187.046391988,,,
C_joint,64,38,38,20260925,True,,396.945764025,76,True,75,-1.52238494851,-1.10678703102,4.55453603105,4.21405895453,-0.280503729756,0.337670748028,320.283523389,2.40598887431,-186.580887855,-189.812884786,,,
C_joint,64,39,39,20260925,True,,396.945764025,61,True,60,-1.70222968394,-1.46716840877,3.400940063,3.20618987072,-0.360840047761,0.31147219384,310.800311165,2.59439399689,-164.969798091,-167.900809934,,,
C_joint,64,40,40,20260925,True,,396.945764025,82,True,81,-1.39307700286,-0.965540731424,2.69528997671,2.0314558182,-0.0268583173524,0.288202869934,354.675846331,1.7840807916,-201.759616461,-203.342738945,,,
C_joint,64,41,41,20260925,True,,396.945764025,67,True,66,-1.73046013769,-0.599038638003,2.51296175695,2.24797282455,-0.213468146795,0.437662337467,333.999369485,2.64823441404,-178.620934032,-182.190568392,,,
C_joint,64,42,42,20260925,True,,396.945764025,88,True,87,-1.42339021286,-0.603036247925,3.01765270153,2.41065768934,-0.254300849169,0.439066388926,329.921203035,2.75877599791,-210.050438518,-214.984507499,,,
C_joint,64,43,43,20260925,True,,396.945764025,69,True,68,-1.32808617326,-2.78848515641,2.46780922817,1.20765370558,-0.0676982703803,0.321668390755,348.114990454,1.92982664386,-172.907254877,-174.57132191,,,
C_joint,64,44,44,20260925,True,,396.945764025,76,True,75,-1.69766055558,-0.354557858654,3.61851032396,3.80838595424,-0.482642667999,0.340277083534,305.184946998,3.25786294903,-189.731888685,-195.290130562,,,
C_joint,64,45,45,20260925,True,,396.945764025,60,True,59,-1.78818476659,-1.40944168737,4.82702762057,3.41266811277,-0.204289968983,0.265833111904,322.458098571,1.95526759398,-159.697106146,-161.147007826,,,
C_joint,64,46,46,20260925,True,,396.945764025,75,True,74,-1.69987738271,-0.64803078454,4.52441211647,3.4043955736,-0.489691264856,0.590874135644,320.349510425,4.64056074038,-183.526814779,-192.339806162,,,
C_joint,64,47,47,20260925,True,,396.945764025,72,True,71,-1.65476545858,-0.949910619356,3.32283616084,2.38299592585,-0.200746895701,0.778205260262,345.535246829,4.98962867999,-180.519211543,-189.723940668,,,
C_joint,64,48,48,20260925,True,,396.945764025,66,True,65,-1.68523518125,-1.54958800301,3.26347654002,1.02142933443,-0.24423234328,0.822853554057,343.468509276,5.56595277593,-167.514744334,-177.22963556,,,
C_joint,64,49,49,20260925,True,,396.945764025,62,True,61,-1.86876031487,-0.891189702646,5.14971955328,4.51294458548,-0.148002763953,0.418995576636,340.545134909,2.4320491694,-162.072100475,-164.860057227,,,
C_joint,64,50,50,20260925,True,,396.945764025,74,True,73,-1.57380754932,-0.723015469058,1.2142105116,0.891801552424,-0.125200496425,0.508513098394,346.168370052,2.85022568103,-190.730801176,-195.298508554,,,
C_joint,65,1,1,20260925,True,,395.757652476,88,True,87,-1.50236174174,-0.391226077884,2.80380879511,2.05751076642,-0.397665428097,0.483788650231,320.580420258,3.49908078335,-208.811726545,-216.042352357,,,
C_joint,65,2,2,20260925,True,,395.757652476,66,True,65,-1.45593834861,-2.22876028167,2.59428481378,1.63469635244,-0.188918292581,0.288581120263,326.789422389,1.99339296865,-171.838236839,-173.532431918,,,
C_joint,65,3,3,20260925,True,,395.757652476,57,True,56,-1.9294424032,-0.497772988768,2.71889679891,2.80779899985,-0.127919344363,0.355325012338,340.200789625,2.12824821504,-160.760142637,-162.5963261,,,
C_joint,65,4,4,20260925,True,,395.757652476,73,True,72,-1.57656926113,-0.814102222695,2.3142403262,2.04226250773,0.0417227927713,0.425383391119,5.60181257566,2.35101999712,-188.09774375,-191.120779483,,,
C_joint,65,5,5,20260925,True,,395.757652476,78,True,77,-1.43738002071,-1.10103772148,2.66578152584,2.16760090254,-0.0908624467348,0.472276082237,349.109778931,2.6165969272,-194.022763268,-198.087909668,,,
C_joint,65,6,6,20260925,True,,395.757652476,58,True,57,-1.85442461377,-1.33723122714,3.06505203047,2.21287553279,-0.169328861,0.756536464916,347.383921282,4.71386981997,-156.031049523,-163.393356101,,,
C_joint,65,7,7,20260925,True,,395.757652476,75,True,74,-1.53766304693,-0.773476032308,1.93766993843,1.14016898443,-0.111405068043,0.386773712185,343.931651716,2.23668951712,-192.704603135,-195.355489173,,,
C_joint,65,8,8,20260925,True,,395.757652476,70,True,69,-1.6211152586,-0.932229565438,3.07086312056,2.62375983311,-0.258792679049,0.408979429126,327.675322139,2.63257497702,-181.513430366,-185.033463623,,,
C_joint,65,9,9,20260925,True,,395.757652476,65,True,64,-1.72591367903,-0.981595428465,4.10448605727,3.30879981953,-0.0198832961758,0.298078897599,356.1837494,1.81753763022,-171.570192328,-172.882994049,,,
C_joint,65,10,10,20260925,True,,395.757652476,66,True,65,-1.68958248307,-1.06043815493,2.99016223422,3.44299396183,0.0291263372975,0.510943385559,3.2626160099,2.78304533352,-172.551350621,-176.451915215,,,
C_joint,65,11,11,20260925,True,,395.757652476,67,True,66,-1.7273550317,-0.978656908187,4.15678607578,3.72164707332,-0.185558273807,0.579951300503,342.257671213,3.37983388641,-171.982873547,-177.221356901,,,
C_joint,65,12,12,20260925,True,,395.757652476,63,True,62,-1.82547450851,-0.786709653582,2.78986619547,2.24852436173,-0.275512921595,0.699424551852,338.499839469,4.49724698538,-167.562241226,-174.958581137,,,
C_joint,65,13,13,20260925,True,,395.757652476,66,True,65,-1.7093970183,-0.958390697063,1.99190872574,1.6095010413,0.292345191481,0.569819348876,27.1600417132,3.59978597005,-173.608213081,-179.455344776,,,
C_joint,65,14,14,20260925,True,,395.757652476,72,True,71,-1.64125833431,-0.790183775635,1.6587956685,0.382062144699,-0.102145138421,0.675941464089,351.40674539,3.92447073615,-183.861700212,-190.967670714,,,
C_joint,65,15,15,20260925,True,,395.757652476,71,True,70,-1.57290843424,-1.22852137895,3.85730761271,3.19176148705,-0.171904134335,0.500069404324,341.029051513,2.87940300066,-179.997328562,-184.18957163,,,
C_joint,65,16,16,20260925,True,,395.757652476,74,True,73,-1.5025246284,-1.26400018926,4.08029114495,3.11484415305,-0.376769470061,0.371196479175,314.573104967,2.88006525191,-184.922997987,-189.122506656,,,
C_joint,65,17,17,20260925,True,,395.757652476,78,True,77,-1.46365599251,-1.47479191415,4.55938381665,3.59391685913,-0.128807869501,0.770722195402,350.51206215,4.77227582753,-183.209479621,-193.105349752,,,
C_joint,65,18,18,20260925,True,,395.757652476,66,True,65,-1.77412966934,-0.419776685695,2.10074530037,2.10601129062,-0.101814286979,0.41517718486,346.221217926,2.35127534122,-177.8060746,-180.501654869,,,
C_joint,65,19,19,20260925,True,,395.757652476,68,True,67,-1.59837580331,-1.63995551116,5.42973454247,4.17775694088,-0.130869945814,0.280606192519,334.996456359,1.85752919334,-169.670427551,-171.12002975,,,
C_joint,65,20,20,20260925,True,,395.757652476,52,True,51,-1.92285297619,-2.75451207336,6.45738977913,6.01666621959,-0.456507369215,0.833184636047,331.281373967,6.68656738228,-136.318304396,-145.632360266,,,
C_joint,65,21,21,20260925,True,,395.757652476,68,True,67,-1.69564118904,-0.703365385914,3.02655016252,1.95833878512,-0.106490904974,0.281232452699,339.260430108,1.82474142805,-179.262539469,-180.714536355,,,
C_joint,65,22,22,20260925,True,,395.757652476,79,True,78,-1.54003211717,-0.720631367831,3.16362900506,3.11401836497,0.0695486310092,0.465066718643,8.50529553187,2.56120182937,-193.787768189,-197.657970653,,,
C_joint,65,23,23,20260925,True,,395.757652476,81,True,80,-1.45177124636,-1.0579202848,2.77133133438,0.95615012105,-0.35141500921,0.595552289351,329.456600715,3.98686031185,-194.155972501,-202.602392876,,,
C_joint,65,24,24,20260925,True,,395.757652476,68,True,67,-1.7439726531,-0.651632007044,2.48894400087,3.07394306557,0.113534702378,0.54215174326,11.8276725281,3.02776356142,-176.402470514,-181.051748518,,,
C_joint,65,25,25,20260925,True,,395.757652476,61,True,60,-1.74399304697,-1.20819806295,2.9974911816,3.18870890566,0.0243254730767,0.435778769425,3.19497443399,2.3938772876,-165.193721617,-167.827369271,,,
C_joint,65,26,26,20260925,True,,395.757652476,61,True,60,-1.83239354225,-0.957147868214,3.29402099909,3.35210109138,0.172441225343,0.525923634928,18.1534187301,3.02510168802,-162.58624573,-166.818950009,,,
C_joint,65,27,27,20260925,True,,395.757652476,77,True,76,-1.66812843093,-0.710655574008,4.0725461173,2.78691459351,-0.305838158974,0.774056513393,338.440484207,5.28341451029,-185.567286879,-196.047665527,,,
C_joint,65,28,28,20260925,True,,395.757652476,71,True,70,-1.61820334855,-1.52852358218,4.70462005927,3.56915529789,-0.355815674738,0.911945736736,338.685663985,7.08375908155,-172.205042398,-184.949397057,,,
C_joint,65,29,29,20260925,True,,395.757652476,68,True,67,-1.59360082659,-1.42881168583,2.68165412893,2.6648461344,-0.0964797444888,0.664562023637,351.739627846,3.83073902561,-174.116075299,-180.580137628,,,
C_joint,65,30,30,20260925,True,,395.757652476,76,True,75,-1.49294975336,-1.07774308624,3.42287426705,2.40739068951,-0.212092659043,0.377235561426,330.654056022,2.37628944034,-189.593732317,-192.751053778,,,
C_joint,65,31,31,20260925,True,,395.757652476,70,True,69,-1.6204285068,-1.11279936098,2.51928736775,1.99452072033,-0.14122147928,0.72440046049,348.968580623,4.37573824176,-178.391784244,-186.531993371,,,
C_joint,65,32,32,20260925,True,,395.757652476,73,True,72,-1.50066127505,-1.65290580368,4.37879429148,2.99318594935,-0.261260525431,0.689265931219,339.24120306,4.36770729554,-178.037380366,-186.345497865,,,
C_joint,65,33,33,20260925,True,,395.757652476,68,True,67,-1.49841441646,-1.67444417491,1.04905250657,1.43621433236,0.0125850152911,0.476582417027,1.51264650304,2.59476799004,-177.060856445,-180.505063753,,,
