segment_id,age_kyr_bp,lr04,co2,precession_index,pre_phase_deg,reduced_rate,full_rate
Barker2011,25.9,4.685,185.538452319,0.009878,237.053571429,0.146277970642,0.134229776905
Barker2011,26,4.67,184.658882825,0.0094485,238.660714286,0.138192339015,0.127142289621
Barker2011,26.1,4.678,184.537005268,0.0090165,240.267857143,0.136577417009,0.127114558484
Barker2011,26.2,4.686,184.559449985,0.0085825,241.875,0.135163461602,0.127232386535
Barker2011,26.3,4.694,183.966738786,0.0081455,243.482142857,0.131998161498,0.125441682773
Barker2011,26.4,4.702,185.07732075,0.0077045,245.089285714,0.132964868965,0.127938699519
Barker2011,26.5,4.71,185.755809278,0.0072595,246.696428571,0.132605808337,0.128987768498
Barker2011,26.6,4.718,185.484269655,0.00681,248.303571429,0.129624321473,0.127126749824
Barker2011,26.7,4.726,185.438305048,0.006356,249.910714286,0.127007221551,0.125547232802
Barker2011,26.8,4.734,186.058113238,0.0058975,251.517857143,0.125773562026,0.125378829316
Barker2011,26.9,4.742,187.149756087,0.0054335,253.125,0.125398852502,0.126069545973
Barker2011,27,4.75,187.726800573,0.004964,254.732142857,0.123501266772,0.124964302093
Barker2011,27.1,4.75,187.812146664,0.00449,256.339285714,0.118855313902,0.120462999795
Barker2011,27.2,4.75,193.608521212,0.0040125,257.946428571,0.127249248165,0.130557938423
Barker2011,27.3,4.75,190.294117066,0.0035315,259.553571429,0.114092621874,0.116165152601
Barker2011,27.4,4.75,191.463261987,0.003048,261.160714286,0.11111489729,0.113157903291
Barker2011,27.5,4.75,191.266870843,0.0025635,262.767857143,0.105068086089,0.106574246534
Barker2011,27.6,4.75,191.863895128,0.0020785,264.375,0.10050872006,0.101556499294
Barker2011,27.7,4.75,191.7028312,0.0015935,265.982142857,0.0943979989447,0.0947142777279
Barker2011,27.8,4.75,187.934730621,0.001109,267.589285714,0.082403223212,0.0813553431969
Barker2011,27.9,4.75,189.17440217,0.0006265,269.196428571,0.0788235108831,0.0772230859269
Barker2011,27.9793910081,4.75,189.320251333,0.000245217071242,270.472355487,0.0746320988031,0.072444481754
Barker2011,27.9793910081,4.75,189.320251333,0.000245217071242,270.472355487,0.169579449472,0.224121643675
Barker2011,28,4.75,189.43164822,0.0001465,270.803571429,0.169253246286,0.224096142741
Barker2011,28.1,4.748,190.00054292,-0.0003315,272.410714286,0.167169618593,0.223055925629
Barker2011,28.2,4.746,191.591774009,-0.0008065,274.017857143,0.168137436362,0.226392765036
Barker2011,28.3,4.744,191.895188861,-0.0012775,275.625,0.164743128905,0.223075415732
Barker2011,28.4,4.742,190.250238627,-0.001745,277.232142857,0.155256007219,0.210394067709
Barker2011,28.5,4.74,191.323640989,-0.0022085,278.839285714,0.153865929085,0.209650159927
Barker2011,28.6,4.738,192.96880283,-0.0026675,280.446428571,0.153882473954,0.210863207598
Barker2011,28.7,4.736,193.55750125,-0.003122,282.053571429,0.150520208248,0.206767015357
Barker2011,28.8,4.734,193.858696328,-0.0035715,283.660714286,0.146114779846,0.200876542379
Barker2011,28.9,4.732,192.740977394,-0.004016,285.267857143,0.13772618668,0.188728860731
Barker2011,29,4.73,192.9295878,-0.004455,286.875,0.132786663549,0.181634389786
Barker2011,29.1,4.719,192.48177689,-0.004888,288.482142857,0.124582434348,0.169148126258
Barker2011,29.2,4.708,188.501235614,-0.005315,290.089285714,0.108940507521,0.145555274741
