realization_id,fit_valid,invalid_reason
joint_04983,True,
joint_04984,True,
joint_04985,True,
joint_04986,True,
joint_04987,True,
joint_04988,True,
joint_04989,True,
joint_04990,True,
joint_04991,True,
joint_04992,True,
joint_04993,True,
joint_04994,True,
joint_04995,True,
joint_04996,True,
joint_04997,True,
joint_04998,True,
joint_04999,True,
joint_05000,True,
joint_05001,True,
joint_05002,True,
joint_05003,True,
joint_05004,True,
joint_05005,True,
joint_05006,True,
joint_05007,True,
joint_05008,True,
joint_05009,True,
joint_05010,True,
joint_05011,True,
joint_05012,True,
joint_05013,True,
joint_05014,True,
joint_05015,True,
joint_05016,True,
joint_05017,True,
joint_05018,True,
joint_05019,True,
joint_05020,True,
joint_05021,True,
joint_05022,True,
joint_05023,True,
joint_05024,True,
joint_05025,True,
joint_05026,True,
joint_05027,True,
joint_05028,True,
joint_05029,True,
joint_05030,True,
joint_05031,True,
joint_05032,True,
joint_05033,True,
joint_05034,True,
joint_05035,True,
joint_05036,True,
joint_05037,True,
joint_05038,True,
joint_05039,True,
joint_05040,True,
joint_05041,True,
joint_05042,True,
joint_05043,True,
joint_05044,True,
joint_05045,True,
joint_05046,True,
joint_05047,True,
joint_05048,True,
joint_05049,True,
joint_05050,True,
joint_05051,True,
joint_05052,True,
joint_05053,True,
joint_05054,True,
joint_05055,True,
joint_05056,True,
joint_05057,True,
joint_05058,True,
joint_05059,True,
joint_05060,True,
joint_05061,True,
joint_05062,True,
joint_05063,True,
joint_05064,True,
joint_05065,True,
joint_05066,True,
joint_05067,True,
joint_05068,True,
joint_05069,True,
joint_05070,True,
joint_05071,True,
joint_05072,True,
joint_05073,True,
joint_05074,True,
joint_05075,True,
joint_05076,True,
joint_05077,True,
joint_05078,True,
joint_05079,True,
joint_05080,True,
joint_05081,True,
joint_05082,True,
joint_05083,True,
joint_05084,True,
joint_05085,True,
joint_05086,True,
joint_05087,True,
joint_05088,True,
joint_05089,True,
joint_05090,True,
joint_05091,True,
joint_05092,True,
joint_05093,True,
joint_05094,True,
joint_05095,True,
joint_05096,True,
joint_05097,True,
joint_05098,True,
joint_05099,True,
joint_05100,True,
joint_05101,True,
joint_05102,True,
joint_05103,True,
joint_05104,True,
joint_05105,True,
joint_05106,True,
joint_05107,True,
joint_05108,True,
joint_05109,True,
joint_05110,True,
joint_05111,True,
joint_05112,True,
joint_05113,True,
joint_05114,True,
joint_05115,True,
joint_05116,True,
joint_05117,True,
joint_05118,True,
joint_05119,True,
joint_05120,True,
joint_05121,True,
joint_05122,True,
joint_05123,True,
joint_05124,True,
joint_05125,True,
joint_05126,True,
joint_05127,True,
joint_05128,True,
joint_05129,True,
joint_05130,True,
joint_05131,True,
joint_05132,True,
joint_05133,True,
joint_05134,True,
joint_05135,True,
joint_05136,True,
joint_05137,True,
joint_05138,True,
joint_05139,True,
joint_05140,True,
joint_05141,True,
joint_05142,True,
joint_05143,True,
joint_05144,True,
joint_05145,True,
joint_05146,True,
joint_05147,True,
joint_05148,True,
joint_05149,True,
joint_05150,True,
joint_05151,True,
joint_05152,True,
joint_05153,True,
joint_05154,True,
joint_05155,True,
joint_05156,True,
joint_05157,True,
joint_05158,True,
joint_05159,True,
joint_05160,True,
joint_05161,True,
joint_05162,True,
joint_05163,True,
joint_05164,True,
joint_05165,True,
joint_05166,True,
joint_05167,True,
joint_05168,True,
joint_05169,True,
joint_05170,True,
joint_05171,True,
joint_05172,True,
joint_05173,True,
joint_05174,True,
joint_05175,True,
joint_05176,True,
joint_05177,True,
joint_05178,True,
joint_05179,True,
joint_05180,True,
joint_05181,True,
joint_05182,True,
joint_05183,True,
joint_05184,True,
joint_05185,True,
joint_05186,True,
joint_05187,True,
joint_05188,True,
joint_05189,True,
joint_05190,True,
joint_05191,True,
joint_05192,True,
joint_05193,True,
joint_05194,True,
joint_05195,True,
joint_05196,True,
joint_05197,True,
joint_05198,True,
joint_05199,True,
joint_05200,True,
joint_05201,True,
joint_05202,True,
joint_05203,True,
joint_05204,True,
joint_05205,True,
joint_05206,True,
joint_05207,True,
joint_05208,True,
joint_05209,True,
joint_05210,True,
joint_05211,True,
joint_05212,True,
joint_05213,True,
joint_05214,True,
joint_05215,True,
joint_05216,True,
joint_05217,True,
joint_05218,True,
joint_05219,True,
joint_05220,True,
joint_05221,True,
joint_05222,True,
joint_05223,True,
joint_05224,True,
joint_05225,True,
joint_05226,True,
joint_05227,True,
joint_05228,True,
joint_05229,True,
joint_05230,True,
joint_05231,True,
joint_05232,True,
joint_05233,True,
joint_05234,True,
joint_05235,True,
joint_05236,True,
joint_05237,True,
joint_05238,True,
joint_05239,True,
joint_05240,True,
joint_05241,True,
joint_05242,True,
joint_05243,True,
joint_05244,True,
joint_05245,True,
joint_05246,True,
joint_05247,True,
joint_05248,True,
joint_05249,True,
joint_05250,True,
joint_05251,True,
joint_05252,True,
joint_05253,True,
joint_05254,True,
joint_05255,True,
joint_05256,True,
joint_05257,True,
joint_05258,True,
joint_05259,True,
joint_05260,True,
joint_05261,True,
joint_05262,True,
joint_05263,True,
joint_05264,True,
joint_05265,True,
joint_05266,True,
joint_05267,True,
joint_05268,True,
joint_05269,True,
joint_05270,True,
joint_05271,True,
joint_05272,True,
joint_05273,True,
joint_05274,True,
joint_05275,True,
joint_05276,True,
joint_05277,True,
joint_05278,True,
joint_05279,True,
joint_05280,True,
joint_05281,True,
joint_05282,True,
joint_05283,True,
joint_05284,True,
joint_05285,True,
joint_05286,True,
joint_05287,True,
joint_05288,True,
joint_05289,True,
joint_05290,True,
joint_05291,True,
joint_05292,True,
joint_05293,True,
joint_05294,True,
joint_05295,True,
joint_05296,True,
joint_05297,True,
joint_05298,True,
joint_05299,True,
joint_05300,True,
joint_05301,True,
joint_05302,True,
joint_05303,True,
joint_05304,True,
joint_05305,True,
joint_05306,True,
joint_05307,True,
joint_05308,True,
joint_05309,True,
joint_05310,True,
joint_05311,True,
joint_05312,True,
joint_05313,True,
joint_05314,True,
joint_05315,True,
joint_05316,True,
joint_05317,True,
joint_05318,True,
joint_05319,True,
joint_05320,True,
joint_05321,True,
joint_05322,True,
joint_05323,True,
joint_05324,True,
joint_05325,True,
joint_05326,True,
joint_05327,True,
joint_05328,True,
joint_05329,True,
joint_05330,True,
joint_05331,True,
joint_05332,True,
joint_05333,True,
joint_05334,True,
joint_05335,True,
joint_05336,True,
joint_05337,True,
joint_05338,True,
joint_05339,True,
joint_05340,True,
joint_05341,True,
joint_05342,True,
joint_05343,True,
joint_05344,True,
joint_05345,True,
joint_05346,True,
joint_05347,True,
joint_05348,True,
joint_05349,True,
joint_05350,True,
joint_05351,True,
joint_05352,True,
joint_05353,True,
joint_05354,True,
joint_05355,True,
joint_05356,True,
joint_05357,True,
joint_05358,True,
joint_05359,True,
joint_05360,True,
joint_05361,True,
joint_05362,True,
joint_05363,True,
joint_05364,True,
joint_05365,True,
joint_05366,True,
joint_05367,True,
joint_05368,True,
joint_05369,True,
joint_05370,True,
joint_05371,True,
joint_05372,True,
joint_05373,True,
joint_05374,True,
joint_05375,True,
joint_05376,True,
joint_05377,True,
joint_05378,True,
joint_05379,True,
joint_05380,True,
joint_05381,True,
joint_05382,True,
joint_05383,True,
joint_05384,True,
joint_05385,True,
joint_05386,True,
joint_05387,True,
joint_05388,True,
joint_05389,True,
joint_05390,True,
joint_05391,True,
joint_05392,True,
joint_05393,True,
joint_05394,True,
joint_05395,True,
joint_05396,True,
joint_05397,True,
joint_05398,True,
joint_05399,True,
joint_05400,True,
joint_05401,True,
joint_05402,True,
joint_05403,True,
joint_05404,True,
joint_05405,True,
joint_05406,True,
joint_05407,True,
joint_05408,True,
joint_05409,True,
joint_05410,True,
joint_05411,True,
joint_05412,True,
joint_05413,True,
joint_05414,True,
joint_05415,True,
joint_05416,True,
joint_05417,True,
joint_05418,True,
joint_05419,True,
joint_05420,True,
joint_05421,True,
joint_05422,True,
joint_05423,True,
joint_05424,True,
joint_05425,True,
joint_05426,True,
joint_05427,True,
joint_05428,True,
joint_05429,True,
joint_05430,True,
joint_05431,True,
joint_05432,True,
joint_05433,True,
joint_05434,True,
joint_05435,True,
joint_05436,True,
joint_05437,True,
joint_05438,True,
joint_05439,True,
joint_05440,True,
joint_05441,True,
joint_05442,True,
joint_05443,True,
joint_05444,True,
joint_05445,True,
joint_05446,True,
joint_05447,True,
joint_05448,True,
joint_05449,True,
joint_05450,True,
joint_05451,True,
joint_05452,True,
joint_05453,True,
joint_05454,True,
joint_05455,True,
joint_05456,True,
joint_05457,True,
joint_05458,True,
joint_05459,True,
joint_05460,True,
joint_05461,True,
joint_05462,True,
joint_05463,True,
joint_05464,True,
joint_05465,True,
joint_05466,True,
joint_05467,True,
joint_05468,True,
joint_05469,True,
joint_05470,True,
joint_05471,True,
joint_05472,True,
joint_05473,True,
joint_05474,True,
joint_05475,True,
joint_05476,True,
joint_05477,True,
joint_05478,True,
joint_05479,True,
joint_05480,True,
joint_05481,True,
joint_05482,True,
joint_05483,True,
joint_05484,True,
joint_05485,True,
joint_05486,True,
joint_05487,True,
joint_05488,True,
joint_05489,True,
joint_05490,True,
joint_05491,True,
joint_05492,True,
joint_05493,True,
joint_05494,True,
joint_05495,True,
joint_05496,True,
joint_05497,True,
joint_05498,True,
joint_05499,True,
joint_05500,True,
joint_05501,True,
joint_05502,True,
joint_05503,True,
joint_05504,True,
joint_05505,True,
joint_05506,True,
joint_05507,True,
joint_05508,True,
joint_05509,True,
joint_05510,True,
joint_05511,True,
joint_05512,True,
joint_05513,True,
joint_05514,True,
joint_05515,True,
joint_05516,True,
joint_05517,True,
joint_05518,True,
joint_05519,True,
joint_05520,True,
joint_05521,True,
joint_05522,True,
joint_05523,True,
joint_05524,True,
joint_05525,True,
joint_05526,True,
joint_05527,True,
joint_05528,True,
joint_05529,True,
joint_05530,True,
joint_05531,True,
joint_05532,True,
joint_05533,True,
joint_05534,True,
joint_05535,True,
joint_05536,True,
joint_05537,True,
joint_05538,True,
joint_05539,True,
joint_05540,True,
joint_05541,True,
joint_05542,True,
joint_05543,True,
joint_05544,True,
joint_05545,True,
joint_05546,True,
joint_05547,True,
joint_05548,True,
joint_05549,True,
joint_05550,True,
joint_05551,True,
joint_05552,True,
joint_05553,True,
joint_05554,True,
joint_05555,True,
joint_05556,True,
joint_05557,True,
joint_05558,True,
joint_05559,True,
joint_05560,True,
joint_05561,True,
joint_05562,True,
joint_05563,True,
joint_05564,True,
joint_05565,True,
joint_05566,True,
joint_05567,True,
joint_05568,True,
joint_05569,True,
joint_05570,True,
joint_05571,True,
joint_05572,True,
joint_05573,True,
joint_05574,True,
joint_05575,True,
joint_05576,True,
joint_05577,True,
joint_05578,True,
joint_05579,True,
joint_05580,True,
joint_05581,True,
joint_05582,True,
joint_05583,True,
joint_05584,True,
joint_05585,True,
joint_05586,True,
joint_05587,True,
joint_05588,True,
joint_05589,True,
joint_05590,True,
joint_05591,True,
joint_05592,True,
joint_05593,True,
joint_05594,True,
joint_05595,True,
joint_05596,True,
joint_05597,True,
joint_05598,True,
joint_05599,True,
joint_05600,True,
joint_05601,True,
joint_05602,True,
joint_05603,True,
joint_05604,True,
joint_05605,True,
joint_05606,True,
joint_05607,True,
joint_05608,True,
joint_05609,True,
joint_05610,True,
joint_05611,True,
joint_05612,True,
joint_05613,True,
joint_05614,True,
joint_05615,True,
joint_05616,True,
joint_05617,True,
joint_05618,True,
joint_05619,True,
joint_05620,True,
joint_05621,True,
joint_05622,True,
joint_05623,True,
joint_05624,True,
joint_05625,True,
joint_05626,True,
joint_05627,True,
joint_05628,True,
joint_05629,True,
joint_05630,True,
joint_05631,True,
joint_05632,True,
joint_05633,True,
joint_05634,True,
joint_05635,True,
joint_05636,True,
joint_05637,True,
joint_05638,True,
joint_05639,True,
joint_05640,True,
joint_05641,True,
joint_05642,True,
joint_05643,True,
joint_05644,True,
joint_05645,True,
joint_05646,True,
joint_05647,True,
joint_05648,True,
joint_05649,True,
joint_05650,True,
joint_05651,True,
joint_05652,True,
joint_05653,True,
joint_05654,True,
joint_05655,True,
joint_05656,True,
joint_05657,True,
joint_05658,True,
joint_05659,True,
joint_05660,True,
joint_05661,True,
joint_05662,True,
joint_05663,True,
joint_05664,True,
joint_05665,True,
joint_05666,True,
joint_05667,True,
joint_05668,True,
joint_05669,True,
joint_05670,True,
joint_05671,True,
joint_05672,True,
joint_05673,True,
joint_05674,True,
joint_05675,True,
joint_05676,True,
joint_05677,True,
joint_05678,True,
joint_05679,True,
joint_05680,True,
joint_05681,True,
joint_05682,True,
joint_05683,True,
joint_05684,True,
joint_05685,True,
joint_05686,True,
joint_05687,True,
joint_05688,True,
joint_05689,True,
joint_05690,True,
joint_05691,True,
joint_05692,True,
joint_05693,True,
joint_05694,True,
joint_05695,True,
joint_05696,True,
joint_05697,True,
joint_05698,True,
joint_05699,True,
joint_05700,True,
joint_05701,True,
joint_05702,True,
joint_05703,True,
joint_05704,True,
joint_05705,True,
joint_05706,True,
joint_05707,True,
joint_05708,True,
joint_05709,True,
joint_05710,True,
joint_05711,True,
joint_05712,True,
joint_05713,True,
joint_05714,True,
joint_05715,True,
joint_05716,True,
joint_05717,True,
joint_05718,True,
joint_05719,True,
joint_05720,True,
joint_05721,True,
joint_05722,True,
joint_05723,True,
joint_05724,True,
joint_05725,True,
joint_05726,True,
joint_05727,True,
joint_05728,True,
joint_05729,True,
joint_05730,True,
joint_05731,True,
joint_05732,True,
joint_05733,True,
joint_05734,True,
joint_05735,True,
joint_05736,True,
joint_05737,True,
joint_05738,True,
joint_05739,True,
joint_05740,True,
joint_05741,True,
joint_05742,True,
joint_05743,True,
joint_05744,True,
joint_05745,True,
joint_05746,True,
joint_05747,True,
joint_05748,True,
joint_05749,True,
joint_05750,True,
joint_05751,True,
joint_05752,True,
joint_05753,True,
joint_05754,True,
joint_05755,True,
joint_05756,True,
joint_05757,True,
joint_05758,True,
joint_05759,True,
joint_05760,True,
joint_05761,True,
joint_05762,True,
joint_05763,True,
joint_05764,True,
joint_05765,True,
joint_05766,True,
joint_05767,True,
joint_05768,True,
joint_05769,True,
joint_05770,True,
joint_05771,True,
joint_05772,True,
joint_05773,True,
joint_05774,True,
joint_05775,True,
joint_05776,True,
joint_05777,True,
joint_05778,True,
joint_05779,True,
joint_05780,True,
joint_05781,True,
joint_05782,True,
joint_05783,True,
joint_05784,True,
joint_05785,True,
joint_05786,True,
joint_05787,True,
joint_05788,True,
joint_05789,True,
joint_05790,True,
joint_05791,True,
joint_05792,True,
joint_05793,True,
joint_05794,True,
joint_05795,True,
joint_05796,True,
joint_05797,True,
joint_05798,True,
joint_05799,True,
joint_05800,True,
joint_05801,True,
joint_05802,True,
joint_05803,True,
joint_05804,True,
joint_05805,True,
joint_05806,True,
joint_05807,True,
joint_05808,True,
joint_05809,True,
joint_05810,True,
joint_05811,True,
joint_05812,True,
joint_05813,True,
joint_05814,True,
joint_05815,True,
joint_05816,True,
joint_05817,True,
joint_05818,True,
joint_05819,True,
joint_05820,True,
joint_05821,True,
joint_05822,True,
joint_05823,True,
joint_05824,True,
joint_05825,True,
joint_05826,True,
joint_05827,True,
joint_05828,True,
joint_05829,True,
joint_05830,True,
joint_05831,True,
joint_05832,True,
joint_05833,True,
joint_05834,True,
joint_05835,True,
joint_05836,True,
joint_05837,True,
joint_05838,True,
joint_05839,True,
joint_05840,True,
joint_05841,True,
joint_05842,True,
joint_05843,True,
joint_05844,True,
joint_05845,True,
joint_05846,True,
joint_05847,True,
joint_05848,True,
joint_05849,True,
joint_05850,True,
joint_05851,True,
joint_05852,True,
joint_05853,True,
joint_05854,True,
joint_05855,True,
joint_05856,True,
joint_05857,True,
joint_05858,True,
joint_05859,True,
joint_05860,True,
joint_05861,True,
joint_05862,True,
joint_05863,True,
joint_05864,True,
joint_05865,True,
joint_05866,True,
joint_05867,True,
joint_05868,True,
joint_05869,True,
joint_05870,True,
joint_05871,True,
joint_05872,True,
joint_05873,True,
joint_05874,True,
joint_05875,True,
joint_05876,True,
joint_05877,True,
joint_05878,True,
joint_05879,True,
joint_05880,True,
joint_05881,True,
joint_05882,True,
joint_05883,True,
joint_05884,True,
joint_05885,True,
joint_05886,True,
joint_05887,True,
joint_05888,True,
joint_05889,True,
joint_05890,True,
joint_05891,True,
joint_05892,True,
joint_05893,True,
joint_05894,True,
joint_05895,True,
joint_05896,True,
joint_05897,True,
joint_05898,True,
joint_05899,True,
joint_05900,True,
joint_05901,True,
joint_05902,True,
joint_05903,True,
joint_05904,True,
joint_05905,True,
joint_05906,True,
joint_05907,True,
joint_05908,True,
joint_05909,True,
joint_05910,True,
joint_05911,True,
joint_05912,True,
joint_05913,True,
joint_05914,True,
joint_05915,True,
joint_05916,True,
joint_05917,True,
joint_05918,True,
joint_05919,True,
joint_05920,True,
joint_05921,True,
joint_05922,True,
joint_05923,True,
joint_05924,True,
joint_05925,True,
joint_05926,True,
joint_05927,True,
joint_05928,True,
joint_05929,True,
joint_05930,True,
joint_05931,True,
joint_05932,True,
joint_05933,True,
joint_05934,True,
joint_05935,True,
joint_05936,True,
joint_05937,True,
joint_05938,True,
joint_05939,True,
joint_05940,True,
joint_05941,True,
joint_05942,True,
joint_05943,True,
joint_05944,True,
joint_05945,True,
joint_05946,True,
joint_05947,True,
joint_05948,True,
joint_05949,True,
joint_05950,True,
joint_05951,True,
joint_05952,True,
joint_05953,True,
joint_05954,True,
joint_05955,True,
joint_05956,True,
joint_05957,True,
joint_05958,True,
joint_05959,True,
joint_05960,True,
joint_05961,True,
joint_05962,True,
joint_05963,True,
joint_05964,True,
joint_05965,True,
joint_05966,True,
joint_05967,True,
joint_05968,True,
joint_05969,True,
joint_05970,True,
joint_05971,True,
joint_05972,True,
joint_05973,True,
joint_05974,True,
joint_05975,True,
joint_05976,True,
joint_05977,True,
joint_05978,True,
joint_05979,True,
joint_05980,True,
joint_05981,True,
joint_05982,True,
joint_05983,True,
joint_05984,True,
joint_05985,True,
joint_05986,True,
joint_05987,True,
joint_05988,True,
joint_05989,True,
joint_05990,True,
joint_05991,True,
joint_05992,True,
joint_05993,True,
joint_05994,True,
joint_05995,True,
joint_05996,True,
joint_05997,True,
joint_05998,True,
joint_05999,True,
joint_06000,True,
joint_06001,True,
joint_06002,True,
joint_06003,True,
joint_06004,True,
joint_06005,True,
joint_06006,True,
joint_06007,True,
joint_06008,True,
joint_06009,True,
joint_06010,True,
joint_06011,True,
joint_06012,True,
joint_06013,True,
joint_06014,True,
joint_06015,True,
joint_06016,True,
joint_06017,True,
joint_06018,True,
joint_06019,True,
joint_06020,True,
joint_06021,True,
joint_06022,True,
joint_06023,True,
joint_06024,True,
joint_06025,True,
joint_06026,True,
joint_06027,True,
joint_06028,True,
joint_06029,True,
joint_06030,True,
joint_06031,True,
joint_06032,True,
joint_06033,True,
joint_06034,True,
joint_06035,True,
joint_06036,True,
joint_06037,True,
joint_06038,True,
joint_06039,True,
joint_06040,True,
joint_06041,True,
joint_06042,True,
joint_06043,True,
joint_06044,True,
joint_06045,True,
joint_06046,True,
joint_06047,True,
joint_06048,True,
joint_06049,True,
joint_06050,True,
joint_06051,True,
joint_06052,True,
joint_06053,True,
joint_06054,True,
joint_06055,True,
joint_06056,True,
joint_06057,True,
joint_06058,True,
joint_06059,True,
joint_06060,True,
joint_06061,True,
joint_06062,True,
joint_06063,True,
joint_06064,True,
joint_06065,True,
joint_06066,True,
joint_06067,True,
joint_06068,True,
joint_06069,True,
joint_06070,True,
joint_06071,True,
joint_06072,True,
joint_06073,True,
joint_06074,True,
joint_06075,True,
joint_06076,True,
joint_06077,True,
joint_06078,True,
joint_06079,True,
joint_06080,True,
joint_06081,True,
joint_06082,True,
joint_06083,True,
joint_06084,True,
joint_06085,True,
joint_06086,True,
joint_06087,True,
joint_06088,True,
joint_06089,True,
joint_06090,True,
joint_06091,True,
joint_06092,True,
joint_06093,True,
joint_06094,True,
joint_06095,True,
joint_06096,True,
joint_06097,True,
joint_06098,True,
joint_06099,True,
joint_06100,True,
joint_06101,True,
joint_06102,True,
joint_06103,True,
joint_06104,True,
joint_06105,True,
joint_06106,True,
joint_06107,True,
joint_06108,True,
joint_06109,True,
joint_06110,True,
joint_06111,True,
joint_06112,True,
joint_06113,True,
joint_06114,True,
joint_06115,True,
joint_06116,True,
joint_06117,True,
joint_06118,True,
joint_06119,True,
joint_06120,True,
joint_06121,True,
joint_06122,True,
joint_06123,True,
joint_06124,True,
joint_06125,True,
joint_06126,True,
joint_06127,True,
joint_06128,True,
joint_06129,True,
joint_06130,True,
joint_06131,True,
joint_06132,True,
joint_06133,True,
joint_06134,True,
joint_06135,True,
joint_06136,True,
joint_06137,True,
joint_06138,True,
joint_06139,True,
joint_06140,True,
joint_06141,True,
joint_06142,True,
joint_06143,True,
joint_06144,True,
joint_06145,True,
joint_06146,True,
joint_06147,True,
joint_06148,True,
joint_06149,True,
joint_06150,True,
joint_06151,True,
joint_06152,True,
joint_06153,True,
joint_06154,True,
joint_06155,True,
joint_06156,True,
joint_06157,True,
joint_06158,True,
joint_06159,True,
joint_06160,True,
joint_06161,True,
joint_06162,True,
joint_06163,True,
joint_06164,True,
joint_06165,True,
joint_06166,True,
joint_06167,True,
joint_06168,True,
joint_06169,True,
joint_06170,True,
joint_06171,True,
joint_06172,True,
joint_06173,True,
joint_06174,True,
joint_06175,True,
joint_06176,True,
joint_06177,True,
joint_06178,True,
joint_06179,True,
joint_06180,True,
joint_06181,True,
joint_06182,True,
joint_06183,True,
joint_06184,True,
joint_06185,True,
joint_06186,True,
joint_06187,True,
joint_06188,True,
joint_06189,True,
joint_06190,True,
joint_06191,True,
joint_06192,True,
joint_06193,True,
joint_06194,True,
joint_06195,True,
joint_06196,True,
joint_06197,True,
joint_06198,True,
joint_06199,True,
joint_06200,True,
joint_06201,True,
joint_06202,True,
joint_06203,True,
joint_06204,True,
joint_06205,True,
joint_06206,True,
joint_06207,True,
joint_06208,True,
joint_06209,True,
joint_06210,True,
joint_06211,True,
joint_06212,True,
joint_06213,True,
joint_06214,True,
joint_06215,True,
joint_06216,True,
joint_06217,True,
joint_06218,True,
joint_06219,True,
joint_06220,True,
joint_06221,True,
joint_06222,True,
joint_06223,True,
joint_06224,True,
joint_06225,True,
joint_06226,True,
joint_06227,True,
joint_06228,True,
joint_06229,True,
joint_06230,True,
joint_06231,True,
joint_06232,True,
joint_06233,True,
joint_06234,True,
joint_06235,True,
joint_06236,True,
joint_06237,True,
joint_06238,True,
joint_06239,True,
joint_06240,True,
joint_06241,True,
joint_06242,True,
joint_06243,True,
joint_06244,True,
joint_06245,True,
joint_06246,True,
joint_06247,True,
joint_06248,True,
joint_06249,True,
joint_06250,True,
joint_06251,True,
joint_06252,True,
joint_06253,True,
joint_06254,True,
joint_06255,True,
joint_06256,True,
joint_06257,True,
joint_06258,True,
joint_06259,True,
joint_06260,True,
joint_06261,True,
joint_06262,True,
joint_06263,True,
joint_06264,True,
joint_06265,True,
joint_06266,True,
joint_06267,True,
joint_06268,True,
joint_06269,True,
joint_06270,True,
joint_06271,True,
joint_06272,True,
joint_06273,True,
joint_06274,True,
joint_06275,True,
joint_06276,True,
joint_06277,True,
joint_06278,True,
joint_06279,True,
joint_06280,True,
joint_06281,True,
joint_06282,True,
joint_06283,True,
joint_06284,True,
joint_06285,True,
joint_06286,True,
joint_06287,True,
joint_06288,True,
joint_06289,True,
joint_06290,True,
joint_06291,True,
joint_06292,True,
joint_06293,True,
joint_06294,True,
joint_06295,True,
joint_06296,True,
joint_06297,True,
joint_06298,True,
joint_06299,True,
joint_06300,True,
joint_06301,True,
joint_06302,True,
joint_06303,True,
joint_06304,True,
joint_06305,True,
joint_06306,True,
joint_06307,True,
joint_06308,True,
joint_06309,True,
joint_06310,True,
joint_06311,True,
joint_06312,True,
joint_06313,True,
joint_06314,True,
joint_06315,True,
joint_06316,True,
joint_06317,True,
joint_06318,True,
joint_06319,True,
joint_06320,True,
joint_06321,True,
joint_06322,True,
joint_06323,True,
joint_06324,True,
joint_06325,True,
joint_06326,True,
joint_06327,True,
joint_06328,True,
joint_06329,True,
joint_06330,True,
joint_06331,True,
joint_06332,True,
joint_06333,True,
joint_06334,True,
joint_06335,True,
joint_06336,True,
joint_06337,True,
joint_06338,True,
joint_06339,True,
joint_06340,True,
joint_06341,True,
joint_06342,True,
joint_06343,True,
joint_06344,True,
joint_06345,True,
joint_06346,True,
joint_06347,True,
joint_06348,True,
joint_06349,True,
joint_06350,True,
joint_06351,True,
joint_06352,True,
joint_06353,True,
joint_06354,True,
joint_06355,True,
joint_06356,True,
joint_06357,True,
joint_06358,True,
joint_06359,True,
joint_06360,True,
joint_06361,True,
joint_06362,True,
joint_06363,True,
joint_06364,True,
joint_06365,True,
joint_06366,True,
joint_06367,True,
joint_06368,True,
joint_06369,True,
joint_06370,True,
joint_06371,True,
joint_06372,True,
joint_06373,True,
joint_06374,True,
joint_06375,True,
joint_06376,True,
joint_06377,True,
joint_06378,True,
joint_06379,True,
joint_06380,True,
joint_06381,True,
joint_06382,True,
joint_06383,True,
joint_06384,True,
joint_06385,True,
joint_06386,True,
joint_06387,True,
joint_06388,True,
joint_06389,True,
joint_06390,True,
joint_06391,True,
joint_06392,True,
joint_06393,True,
joint_06394,True,
joint_06395,True,
joint_06396,True,
joint_06397,True,
joint_06398,True,
joint_06399,True,
joint_06400,True,
joint_06401,True,
joint_06402,True,
joint_06403,True,
joint_06404,True,
joint_06405,True,
joint_06406,True,
joint_06407,True,
joint_06408,True,
joint_06409,True,
joint_06410,True,
joint_06411,True,
joint_06412,True,
joint_06413,True,
joint_06414,True,
joint_06415,True,
joint_06416,True,
joint_06417,True,
joint_06418,True,
joint_06419,True,
joint_06420,True,
joint_06421,True,
joint_06422,True,
joint_06423,True,
joint_06424,True,
joint_06425,True,
joint_06426,True,
joint_06427,True,
joint_06428,True,
joint_06429,True,
joint_06430,True,
joint_06431,True,
joint_06432,True,
joint_06433,True,
joint_06434,True,
joint_06435,True,
joint_06436,True,
joint_06437,True,
joint_06438,True,
joint_06439,True,
joint_06440,True,
joint_06441,True,
joint_06442,True,
joint_06443,True,
joint_06444,True,
joint_06445,True,
joint_06446,True,
joint_06447,True,
joint_06448,True,
joint_06449,True,
joint_06450,True,
joint_06451,True,
joint_06452,True,
joint_06453,True,
joint_06454,True,
joint_06455,True,
joint_06456,True,
joint_06457,True,
joint_06458,True,
joint_06459,True,
joint_06460,True,
joint_06461,True,
joint_06462,True,
joint_06463,True,
joint_06464,True,
joint_06465,True,
joint_06466,True,
joint_06467,True,
joint_06468,True,
joint_06469,True,
joint_06470,True,
joint_06471,True,
joint_06472,True,
joint_06473,True,
joint_06474,True,
joint_06475,True,
joint_06476,True,
joint_06477,True,
joint_06478,True,
joint_06479,True,
joint_06480,True,
joint_06481,True,
joint_06482,True,
joint_06483,True,
joint_06484,True,
joint_06485,True,
joint_06486,True,
joint_06487,True,
joint_06488,True,
joint_06489,True,
joint_06490,True,
joint_06491,True,
joint_06492,True,
joint_06493,True,
joint_06494,True,
joint_06495,True,
joint_06496,True,
joint_06497,True,
joint_06498,True,
joint_06499,True,
joint_06500,True,
joint_06501,True,
joint_06502,True,
joint_06503,True,
joint_06504,True,
joint_06505,True,
joint_06506,True,
joint_06507,True,
joint_06508,True,
joint_06509,True,
joint_06510,True,
joint_06511,True,
joint_06512,True,
joint_06513,True,
joint_06514,True,
joint_06515,True,
joint_06516,True,
joint_06517,True,
joint_06518,True,
joint_06519,True,
joint_06520,True,
joint_06521,True,
joint_06522,True,
joint_06523,True,
joint_06524,True,
joint_06525,True,
joint_06526,True,
joint_06527,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.983"
joint_06528,True,
joint_06529,True,
joint_06530,True,
joint_06531,True,
