replicate_id,scenario,fit_valid,invalid_reason,n_response_events,ks_uniform,adjacent_dependence,residual_status
373,B_sampling,True,,50,0.124585827728,0.0427077376734,ok
374,B_sampling,True,,43,0.113730125191,0.118152764027,ok
375,B_sampling,True,,42,0.0747412590377,0.0359089880618,ok
376,B_sampling,True,,55,0.0630721085694,0.021558874501,ok
377,B_sampling,True,,47,0.0700881096029,0.0120381520489,ok
378,B_sampling,True,,58,0.0821262965086,0.0464617201104,ok
379,B_sampling,True,,51,0.0797921080096,0.0551124646824,ok
380,B_sampling,True,,53,0.0662040316243,0.0323337641087,ok
381,B_sampling,True,,54,0.0917278555833,0.00461428430307,ok
382,B_sampling,True,,62,0.0704133626904,0.0377400613602,ok
383,B_sampling,True,,51,0.116623455228,0.121245670072,ok
384,B_sampling,True,,56,0.0796568403159,0.0639692237297,ok
385,B_sampling,True,,57,0.0717646240865,0.0813851688799,ok
386,B_sampling,True,,58,0.109122791594,0.119876095627,ok
387,B_sampling,True,,51,0.075437450123,0.115699250058,ok
388,B_sampling,True,,46,0.0737366346264,0.0126198041516,ok
389,B_sampling,True,,53,0.0605905660551,0.0396888491239,ok
390,B_sampling,True,,63,0.0535138767459,0.00548919312681,ok
391,B_sampling,True,,54,0.070518313829,0.0919061736461,ok
392,B_sampling,True,,56,0.0828351455016,0.141346302817,ok
393,B_sampling,True,,58,0.0597874495397,0.0268302667007,ok
394,B_sampling,True,,49,0.107956771221,0.138991513203,ok
395,B_sampling,True,,59,0.0714800598849,0.0312228551097,ok
396,B_sampling,True,,54,0.098055897415,0.0553319877091,ok
397,B_sampling,True,,52,0.0914567589502,0.00689620626004,ok
398,B_sampling,True,,67,0.052245594735,0.0495827847852,ok
399,B_sampling,True,,53,0.0853456418086,0.0168217406167,ok
400,B_sampling,True,,58,0.105676123499,0.0332568288929,ok
401,B_sampling,True,,55,0.0692686462929,0.000901475118258,ok
402,B_sampling,True,,64,0.084837736903,0.0217284062819,ok
403,B_sampling,True,,48,0.0577917064012,0.00403429671936,ok
404,B_sampling,True,,56,0.115662306395,0.109216646961,ok
