experiment,variant,phase_deg,relative_rate
climate,quadratic_lr04,230.0,0.9701026652988586
climate,quadratic_lr04,231.0,0.983285124430626
climate,quadratic_lr04,232.0,0.9966518337258776
climate,quadratic_lr04,233.0,1.010201281149696
climate,quadratic_lr04,234.0,1.0239317671853483
climate,quadratic_lr04,235.0,1.0378413990579372
climate,quadratic_lr04,236.0,1.0519280850443908
climate,quadratic_lr04,237.0,1.0661895288862233
climate,quadratic_lr04,238.0,1.080623224322079
climate,quadratic_lr04,239.0,1.0952264497575934
climate,quadratic_lr04,240.0,1.1099962630906282
climate,quadratic_lr04,241.0,1.1249294967104022
climate,quadratic_lr04,242.0,1.1400227526894722
climate,quadratic_lr04,243.0,1.1552723981879283
climate,quadratic_lr04,244.0,1.1706745610894862
climate,quadratic_lr04,245.0,1.1862251258894823
climate,quadratic_lr04,246.0,1.2019197298550053
climate,quadratic_lr04,247.0,1.217753759477595
climate,quadratic_lr04,248.0,1.2337223472390428
climate,quadratic_lr04,249.0,1.2498203687109095
climate,quadratic_lr04,250.0,1.266042440008346
climate,quadratic_lr04,251.0,1.2823829156187294
climate,quadratic_lr04,252.0,1.298835886625464
climate,quadratic_lr04,253.0,1.3153951793470513
climate,quadratic_lr04,254.0,1.332054354411222
climate,quadratic_lr04,255.0,1.348806706283501
climate,quadratic_lr04,256.0,1.365645263269108
climate,quadratic_lr04,257.0,1.3825627880064773
climate,quadratic_lr04,258.0,1.399551778470034
climate,quadratic_lr04,259.0,1.4166044694990851
climate,quadratic_lr04,260.0,1.433712834868816
climate,quadratic_lr04,261.0,1.450868589918444
climate,quadratic_lr04,262.0,1.468063194750502
climate,quadratic_lr04,263.0,1.4852878580141078
climate,quadratic_lr04,264.0,1.5025335412838092
climate,quadratic_lr04,265.0,1.519790964044292
climate,quadratic_lr04,266.0,1.5370506092897755
climate,quadratic_lr04,267.0,1.5543027297454464
climate,quadratic_lr04,268.0,1.5715373547166582
climate,quadratic_lr04,269.0,1.5887442975699522
climate,quadratic_lr04,270.0,1.6059131638482065
climate,quadratic_lr04,271.0,1.6230333600203586
climate,quadratic_lr04,272.0,1.6400941028642815
climate,quadratic_lr04,273.0,1.6570844294793934
climate,quadratic_lr04,274.0,1.673993207923595
climate,quadratic_lr04,275.0,1.6908091484670142
climate,quadratic_lr04,276.0,1.7075208154529575
climate,quadratic_lr04,277.0,1.7241166397542964
climate,quadratic_lr04,278.0,1.7405849318113429
climate,quadratic_lr04,279.0,1.7569138952350751
climate,quadratic_lr04,280.0,1.7730916409573525
climate,quadratic_lr04,281.0,1.7891062019075707
climate,quadratic_lr04,282.0,1.8049455481929877
climate,quadratic_lr04,283.0,1.8205976027577997
climate,quadratic_lr04,284.0,1.8360502574938589
climate,quadratic_lr04,285.0,1.8512913897738525
climate,quadratic_lr04,286.0,1.8663088793756806
climate,quadratic_lr04,287.0,1.8810906257647686
climate,quadratic_lr04,288.0,1.8956245656991606
climate,quadratic_lr04,289.0,1.9098986911203295
climate,quadratic_lr04,290.0,1.923901067290962
climate,quadratic_lr04,291.0,1.9376198511392677
climate,quadratic_lr04,292.0,1.951043309767871
climate,quadratic_lr04,293.0,1.9641598390838904
climate,quadratic_lr04,294.0,1.9769579825055663
climate,quadratic_lr04,295.0,1.9894264496996328
climate,quadratic_lr04,296.0,2.0015541353026403
climate,quadratic_lr04,297.0,2.0133301375786177
climate,quadratic_lr04,298.0,2.024743776964768
climate,quadratic_lr04,299.0,2.0357846144564014
climate,quadratic_lr04,300.0,2.04644246978199
climate,quadratic_lr04,301.0,2.0567074393190756
climate,quadratic_lr04,302.0,2.066569913701798
climate,quadratic_lr04,303.0,2.0760205950710504
climate,quadratic_lr04,304.0,2.085050513918676
climate,quadratic_lr04,305.0,2.093651045477734
climate,quadratic_lr04,306.0,2.1018139256116606
climate,quadratic_lr04,307.0,2.109531266156139
climate,quadratic_lr04,308.0,2.1167955696686724
climate,quadratic_lr04,309.0,2.1235997435422274
climate,quadratic_lr04,310.0,2.1299371134408447
climate,quadratic_lr04,311.0,2.1358014360168553
climate,quadratic_lr04,312.0,2.1411869108712307
climate,quadratic_lr04,313.0,2.1460881917206507
climate,quadratic_lr04,314.0,2.1505003967371024
climate,quadratic_lr04,315.0,2.154419118028182
climate,quadratic_lr04,316.0,2.157840430228776
climate,quadratic_lr04,317.0,2.1607608981774438
climate,quadratic_lr04,318.0,2.1631775836535594
climate,quadratic_lr04,319.0,2.16508805115415
climate,quadratic_lr04,320.0,2.1664903726923006
climate,quadratic_lr04,321.0,2.1673831316020395
climate,quadratic_lr04,322.0,2.167765425337719
climate,quadratic_lr04,323.0,2.1676368672590587
climate,quadratic_lr04,324.0,2.1669975873962164
climate,quadratic_lr04,325.0,2.165848232192462
climate,quadratic_lr04,326.0,2.164189963225275
climate,quadratic_lr04,327.0,2.1620244549099037
climate,quadratic_lr04,328.0,2.159353891192632
climate,quadratic_lr04,329.0,2.1561809612441865
climate,quadratic_lr04,330.0,2.152508854166828
climate,quadratic_lr04,331.0,2.148341252731766
climate,quadratic_lr04,332.0,2.1436823261665023
climate,quadratic_lr04,333.0,2.1385367220146287
climate,quadratic_lr04,334.0,2.132909557093425
climate,quadratic_lr04,335.0,2.1268064075772655
climate,quadratic_lr04,336.0,2.1202332982374448
climate,quadratic_lr04,337.0,2.1131966908714523
climate,quadratic_lr04,338.0,2.1057034719570242
climate,quadratic_lr04,339.0,2.0977609395684444
climate,quadratic_lr04,340.0,2.089376789594538
climate,quadratic_lr04,341.0,2.080559101299617
climate,quadratic_lr04,342.0,2.0713163222702726
climate,quadratic_lr04,343.0,2.0616572527923602
climate,quadratic_lr04,344.0,2.0515910297038085
climate,quadratic_lr04,345.0,2.0411271097699486
climate,quadratic_lr04,346.0,2.030275252628967
climate,quadratic_lr04,347.0,2.0190455033557893
climate,quadratic_lr04,348.0,2.007448174693208
climate,quadratic_lr04,349.0,1.995493828999395
climate,quadratic_lr04,350.0,1.983193259961065
climate,quadratic_lr04,351.0,1.9705574741215082
climate,quadratic_lr04,352.0,1.957597672272475
climate,quadratic_lr04,353.0,1.9443252307584757
climate,quadratic_lr04,354.0,1.9307516827414781
climate,quadratic_lr04,355.0,1.9168886994732166
climate,quadratic_lr04,356.0,1.9027480716214324
climate,quadratic_lr04,357.0,1.8883416906952835
climate,quadratic_lr04,358.0,1.8736815306139436
climate,quadratic_lr04,359.0,1.8587796294610863
climate,quadratic_lr04,360.0,1.8436480714664376
climate,quadratic_co2,0.0,1.960844421580591
climate,quadratic_co2,1.0,1.9468302486108606
climate,quadratic_co2,2.0,1.9325240247935522
climate,quadratic_co2,3.0,1.9179379896969824
climate,quadratic_co2,4.0,1.9030844789155843
climate,quadratic_co2,5.0,1.8879759048872884
climate,quadratic_co2,6.0,1.8726247379257595
climate,quadratic_co2,7.0,1.857043487510259
climate,quadratic_co2,8.0,1.8412446838741452
climate,quadratic_co2,9.0,1.8252408599311787
climate,quadratic_co2,10.0,1.8090445335768475
climate,quadratic_co2,11.0,1.7926681903998822
climate,quadratic_co2,12.0,1.7761242668370134
climate,quadratic_co2,13.0,1.7594251338018476
climate,quadratic_co2,14.0,1.7425830808164926
climate,quadratic_co2,15.0,1.7256103006722876
climate,quadratic_co2,16.0,1.7085188746436797
climate,quadratic_co2,17.0,1.691320758276958
climate,quadratic_co2,18.0,1.6740277677732107
climate,quadratic_co2,19.0,1.6566515669825297
climate,quadratic_co2,20.0,1.6392036550241573
climate,quadratic_co2,21.0,1.6216953545449566
climate,quadratic_co2,22.0,1.604137800626299
climate,quadratic_co2,23.0,1.5865419303472277
climate,quadratic_co2,24.0,1.5689184730095496
climate,quadratic_co2,25.0,1.5512779410283701
climate,quadratic_co2,26.0,1.5336306214894928
climate,quadratic_co2,27.0,1.5159865683731035
climate,quadratic_co2,28.0,1.498355595441203
climate,quadratic_co2,29.0,1.4807472697844033
climate,quadratic_co2,30.0,1.463170906021912
climate,quadratic_co2,31.0,1.4456355611468426
climate,quadratic_co2,32.0,1.4281500300073984
climate,quadratic_co2,33.0,1.4107228414129578
climate,quadratic_co2,34.0,1.3933622548526936
climate,quadratic_co2,35.0,1.3760762578130463
climate,quadratic_co2,36.0,1.3588725636791628
climate,quadratic_co2,37.0,1.3417586102043089
climate,quadratic_co2,38.0,1.3247415585302498
climate,quadratic_co2,39.0,1.3078282927406977
climate,quadratic_co2,40.0,1.291025419929112
climate,quadratic_co2,41.0,1.2743392707614378
climate,quadratic_co2,42.0,1.257775900513754
climate,quadratic_co2,43.0,1.2413410905642948
climate,quadratic_co2,44.0,1.2250403503188805
climate,quadratic_co2,45.0,1.208878919548473
climate,quadratic_co2,46.0,1.1928617711173173
climate,quadratic_co2,47.0,1.1769936140799824
climate,quadratic_co2,48.0,1.1612788971255292
climate,quadratic_co2,49.0,1.1457218123470354
climate,quadratic_co2,50.0,1.1303262993147813
climate,quadratic_co2,51.0,1.1150960494315383
climate,quadratic_co2,52.0,1.1000345105486125
climate,quadratic_co2,53.0,1.08514489182156
climate,quadratic_co2,54.0,1.070430168784821
climate,quadratic_co2,55.0,1.0558930886248905
climate,quadratic_co2,56.0,1.0415361756320762
climate,quadratic_co2,57.0,1.027361736811359
climate,quadratic_co2,58.0,1.0133718676333843
climate,quadratic_co2,59.0,0.9995684579071605
climate,quadratic_co2,60.0,0.9859531977566139
climate,quadratic_co2,61.0,0.972527583683758
climate,quadratic_co2,62.0,0.9592929247018679
climate,quadratic_co2,63.0,0.9462503485226939
climate,quadratic_co2,64.0,0.9334008077824208
climate,quadratic_co2,65.0,0.9207450862917569
climate,quadratic_co2,66.0,0.9082838052962262
climate,quadratic_co2,67.0,0.8960174297334358
climate,quadratic_co2,68.0,0.883946274474787
climate,quadratic_co2,69.0,0.8720705105398049
climate,quadratic_co2,70.0,0.8603901712719533
climate,quadratic_co2,71.0,0.8489051584655051
climate,quadratic_co2,72.0,0.8376152484337194
climate,quadratic_co2,73.0,0.8265200980092594
climate,quadratic_co2,74.0,0.8156192504684551
climate,quadratic_co2,75.0,0.8049121413716678
climate,quadratic_co2,76.0,0.7943981043126588
climate,quadratic_co2,77.0,0.78407637657049
climate,quadratic_co2,78.0,0.7739461046580927
climate,quadratic_co2,79.0,0.7640063497622347
climate,quadratic_co2,80.0,0.7542560930701888
climate,quadratic_co2,81.0,0.7446942409789531
climate,quadratic_co2,82.0,0.7353196301834148
climate,quadratic_co2,83.0,0.7261310326403517
climate,quadratic_co2,84.0,0.7171271604056592
climate,quadratic_co2,85.0,0.7083066703426585
climate,quadratic_co2,86.0,0.6996681686997837
climate,quadratic_co2,87.0,0.6912102155563711
climate,quadratic_co2,88.0,0.6829313291356737
climate,quadratic_co2,89.0,0.6748299899846024
climate,quadratic_co2,90.0,0.6669046450200502
climate,quadratic_co2,91.0,0.6591537114419926
climate,quadratic_co2,92.0,0.6515755805138678
climate,quadratic_co2,93.0,0.6441686212110328
climate,quadratic_co2,94.0,0.6369311837383629
climate,quadratic_co2,95.0,0.6298616029183107
climate,quadratic_co2,96.0,0.6229582014509731
climate,quadratic_co2,97.0,0.6162192930479268
climate,quadratic_co2,98.0,0.6096431854417799
climate,quadratic_co2,99.0,0.603228183273574
climate,quadratic_co2,100.0,0.5969725908603115
climate,quadratic_co2,101.0,0.5908747148450411
climate,quadratic_co2,102.0,0.584932866732044
climate,quadratic_co2,103.0,0.5791453653097838
climate,quadratic_co2,104.0,0.5735105389643684
climate,quadratic_co2,105.0,0.568026727886361
climate,quadratic_co2,106.0,0.5626922861738352
climate,quadratic_co2,107.0,0.5575055838346326
climate,quadratic_co2,108.0,0.552465008690818
climate,quadratic_co2,109.0,0.5475689681883573
climate,quadratic_co2,110.0,0.5428158911150708
climate,quadratic_co2,111.0,0.5382042292299161
climate,quadratic_co2,112.0,0.5337324588066625
climate,quadratic_co2,113.0,0.5293990820950075
climate,quadratic_co2,114.0,0.5252026287021704
climate,quadratic_co2,115.0,0.5211416568979768
climate,quadratic_co2,116.0,0.5172147548464128
climate,quadratic_co2,117.0,0.5134205417665957
climate,quadratic_co2,118.0,0.5097576690260592
climate,quadratic_co2,119.0,0.5062248211692064
climate,quadratic_co2,120.0,0.5028207168837291
climate,quadratic_co2,121.0,0.49954410990773046
climate,quadratic_co2,122.0,0.4963937898802304
climate,quadratic_co2,123.0,0.49336858313766085
climate,quadratic_co2,124.0,0.49046735345889186
climate,quadratic_co2,125.0,0.4876890027612535
climate,quadratic_co2,126.0,0.4850324717499461
climate,quadratic_co2,127.0,0.4824967405231461
climate,quadratic_co2,128.0,0.4800808291350415
climate,quadratic_co2,129.0,0.4777837981189434
climate,quadratic_co2,130.0,0.47560474897253496
climate,quadratic_co2,131.0,0.47354282460723734
climate,quadratic_co2,132.0,0.4715972097635797
climate,quadratic_co2,133.0,0.4697671313943756
climate,quadratic_co2,134.0,0.4680518590174158
climate,quadratic_co2,135.0,0.4664507050393005
climate,quadratic_co2,136.0,0.4649630250519384
climate,quadratic_co2,137.0,0.4635882181031538
climate,quadratic_co2,138.0,0.4623257269427463
climate,quadratic_co2,139.0,0.4611750382452581
climate,quadratic_co2,140.0,0.46013568281061035
climate,quadratic_co2,141.0,0.45920723574367783
climate,quadratic_co2,142.0,0.458389316613776
climate,quadratic_co2,143.0,0.45768158959494504
climate,quadratic_co2,144.0,0.4570837635878191
climate,quadratic_co2,145.0,0.4565955923237774
climate,quadratic_co2,146.0,0.4562168744519797
climate,quadratic_co2,147.0,0.45594745360979705
climate,quadratic_co2,148.0,0.4557872184770525
climate,quadratic_co2,149.0,0.45573610281439686
climate,quadratic_co2,150.0,0.4557940854860484
climate,quadratic_co2,151.0,0.45596119046703376
climate,quadratic_co2,152.0,0.4562374868349738
climate,quadratic_co2,153.0,0.4566230887463647
climate,quadratic_co2,154.0,0.45711815539721173
climate,quadratic_co2,155.0,0.45772289096777924
climate,quadratic_co2,156.0,0.45843754455112906
climate,quadratic_co2,157.0,0.459262410065023
climate,quadratic_co2,158.0,0.46019782614667554
climate,quadratic_co2,159.0,0.46124417602974704
climate,quadratic_co2,160.0,0.4624018874028757
climate,quadratic_co2,161.0,0.4636714322489522
climate,quadratic_co2,162.0,0.46505332666425
climate,quadratic_co2,163.0,0.4665481306564283
climate,quadratic_co2,164.0,0.46815644792033384
climate,quadratic_co2,165.0,0.46987892559043387
climate,quadratic_co2,166.0,0.47171625396862066
climate,quadratic_co2,167.0,0.4736691662260347
climate,quadratic_co2,168.0,0.47573843807746286
climate,quadratic_co2,169.0,0.47792488742677475
climate,quadratic_co2,170.0,0.4802293739817723
climate,quadratic_co2,171.0,0.48265279883673307
climate,quadratic_co2,172.0,0.48519610402084373
climate,quadratic_co2,173.0,0.48786027201062593
climate,quadratic_co2,174.0,0.4906463252043742
climate,quadratic_co2,175.0,0.493555325356537
climate,quadratic_co2,176.0,0.4965883729698884
climate,quadratic_co2,177.0,0.49974660664325327
climate,quadratic_co2,178.0,0.5030312023724723
climate,quadratic_co2,179.0,0.5064433728022101
climate,quadratic_co2,180.0,0.5099843664261355
climate,quadratic_co2,181.0,0.5136554667329312
climate,quadratic_co2,182.0,0.5174579912955172
climate,quadratic_co2,183.0,0.5213932908008101
climate,quadratic_co2,184.0,0.5254627480172714
climate,quadratic_co2,185.0,0.5296677766974466
climate,quadratic_co2,186.0,0.534009820412639
climate,quadratic_co2,187.0,0.5384903513168134
climate,quadratic_co2,188.0,0.5431108688367858
climate,quadratic_co2,189.0,0.547872898285712
climate,quadratic_co2,190.0,0.5527779893968655
climate,quadratic_co2,191.0,0.5578277147746648
climate,quadratic_co2,192.0,0.5630236682598997
climate,quadratic_co2,193.0,0.5683674632060948
climate,quadratic_co2,194.0,0.573860730663956
climate,quadratic_co2,195.0,0.5795051174708484
climate,quadratic_co2,196.0,0.5853022842422826
climate,quadratic_co2,197.0,0.5912539032624156
climate,quadratic_co2,198.0,0.5973616562706116
climate,quadratic_co2,199.0,0.6036272321411722
climate,quadratic_co2,200.0,0.6100523244534022
climate,quadratic_co2,201.0,0.6166386289492687
climate,quadratic_co2,202.0,0.6233878408759976
climate,quadratic_co2,203.0,0.6303016522110713
climate,quadratic_co2,204.0,0.6373817487672052
climate,quadratic_co2,205.0,0.6446298071750326
climate,quadratic_co2,206.0,0.6520474917413815
climate,quadratic_co2,207.0,0.6596364511812003
climate,quadratic_co2,208.0,0.6673983152213891
climate,quadratic_co2,209.0,0.6753346910750001
climate,quadratic_co2,210.0,0.6834471597845073
climate,quadratic_co2,211.0,0.6917372724330926
climate,quadratic_co2,212.0,0.700206546223172
climate,quadratic_co2,213.0,0.7088564604216769
climate,quadratic_co2,214.0,0.7176884521719156
climate,quadratic_co2,215.0,0.7267039121721843
climate,quadratic_co2,216.0,0.7359041802216454
climate,quadratic_co2,217.0,0.7452905406343773
climate,quadratic_co2,218.0,0.7548642175228968
climate,quadratic_co2,219.0,0.7646263699528861
climate,quadratic_co2,220.0,0.7745780869712916
climate,quadratic_co2,221.0,0.7847203825104473
climate,quadratic_co2,222.0,0.7950541901713475
climate,quadratic_co2,223.0,0.80558035788972
climate,quadratic_co2,224.0,0.8162996424890806
climate,quadratic_co2,225.0,0.8272127041254957
climate,quadratic_co2,226.0,0.8383201006293718
climate,quadratic_co2,227.0,0.8496222817501582
climate,quadratic_co2,228.0,0.8611195833104891
climate,quadratic_co2,229.0,0.87281222127689
climate,quadratic_co2,230.0,0.8847002857548418
climate,quadratic_co2,231.0,0.896783734916635
climate,quadratic_co2,232.0,0.9090623888711248
climate,quadratic_co2,233.0,0.9215359234851735
climate,quadratic_co2,234.0,0.9342038641672673
climate,quadratic_co2,235.0,0.947065579624466
climate,quadratic_co2,236.0,0.9601202756045711
climate,quadratic_co2,237.0,0.9733669886360747
climate,quadratic_co2,238.0,0.9868045797791754
climate,quadratic_co2,239.0,1.0004317284018172
climate,quadratic_co2,240.0,1.0142469259954194
climate,quadratic_co2,241.0,1.028248470045633
climate,quadratic_co2,242.0,1.0424344579741203
climate,quadratic_co2,243.0,1.0568027811680294
climate,quadratic_co2,244.0,1.0713511191144196
climate,quadratic_co2,245.0,1.086076933657542
climate,quadratic_co2,246.0,1.1009774633974254
climate,quadratic_co2,247.0,1.1160497182487834
climate,quadratic_co2,248.0,1.1312904741797438
climate,quadratic_co2,249.0,1.14669626815039
climate,quadratic_co2,250.0,1.1622633932715147
climate,quadratic_co2,251.0,1.1779878942043613
climate,quadratic_co2,252.0,1.1938655628224635
climate,quadratic_co2,253.0,1.2098919341569319
climate,quadratic_co2,254.0,1.2260622826467682
climate,quadratic_co2,255.0,1.2423716187158997
climate,quadratic_co2,256.0,1.2588146856987217
climate,quadratic_co2,257.0,1.275385957135896
climate,quadratic_co2,258.0,1.2920796344621068
climate,quadratic_co2,259.0,1.3088896451072805
climate,quadratic_co2,260.0,1.3258096410325493
climate,quadratic_co2,261.0,1.3428329977218962
climate,quadratic_co2,262.0,1.3599528136499826
climate,quadratic_co2,263.0,1.3771619102461554
climate,quadratic_co2,264.0,1.3944528323740069
climate,quadratic_co2,265.0,1.4118178493451552
climate,quadratic_co2,266.0,1.42924895648509
climate,quadratic_co2,267.0,1.446737877268027
climate,quadratic_co2,268.0,1.4642760660367018
climate,quadratic_co2,269.0,1.4818547113219094
climate,quadratic_co2,270.0,1.4994647397754073
climate,quadratic_co2,271.0,1.5170968207284419
climate,quadratic_co2,272.0,1.5347413713867946
climate,quadratic_co2,273.0,1.552388562671691
climate,quadratic_co2,274.0,1.5700283257143486
climate,quadratic_co2,275.0,1.587650359010206
climate,quadratic_co2,276.0,1.605244136237124
climate,quadratic_co2,277.0,1.6227989147399589
climate,quadratic_co2,278.0,1.6403037446819762
climate,quadratic_co2,279.0,1.6577474788615494
climate,quadratic_co2,280.0,1.6751187831904908
climate,quadratic_co2,281.0,1.6924061478282304
climate,quadratic_co2,282.0,1.709597898963843
climate,quadratic_co2,283.0,1.7266822112356917
climate,quadratic_co2,284.0,1.7436471207761515
climate,quadratic_co2,285.0,1.760480538866578
climate,quadratic_co2,286.0,1.7771702661853546
climate,quadratic_co2,287.0,1.7937040076294917
climate,quadratic_co2,288.0,1.8100693876879375
climate,quadratic_co2,289.0,1.8262539663423945
climate,quadratic_co2,290.0,1.8422452554691542
climate,quadratic_co2,291.0,1.8580307357131691
climate,quadratic_co2,292.0,1.8735978738033556
climate,quadratic_co2,293.0,1.8889341402759308
climate,quadratic_co2,294.0,1.9040270275704871
climate,quadratic_co2,295.0,1.9188640684614642
climate,quadratic_co2,296.0,1.9334328547857276
climate,quadratic_co2,297.0,1.9477210564251368
climate,quadratic_co2,298.0,1.9617164405012197
climate,quadratic_co2,299.0,1.9754068907374822
climate,quadratic_co2,300.0,1.988780426943382
climate,quadratic_co2,301.0,2.0018252245726758
climate,quadratic_co2,302.0,2.0145296343076318
climate,quadratic_co2,303.0,2.02688220161959
climate,quadratic_co2,304.0,2.038871686255494
climate,quadratic_co2,305.0,2.050487081599309
climate,quadratic_co2,306.0,2.061717633856771
climate,quadratic_co2,307.0,2.0725528610115624
climate,quadratic_co2,308.0,2.082982571500915
climate,quadratic_co2,309.0,2.092996882558692
climate,quadratic_co2,310.0,2.1025862381743115
climate,quadratic_co2,311.0,2.1117414266163004
climate,quadratic_co2,312.0,2.1204535974700063
climate,quadratic_co2,313.0,2.128714278139837
climate,quadratic_co2,314.0,2.1365153897675064
climate,quadratic_co2,315.0,2.14384926251906
climate,quadratic_co2,316.0,2.1507086501949173
climate,quadratic_co2,317.0,2.157086744118869
climate,quadratic_co2,318.0,2.1629771862638276
climate,quadratic_co2,319.0,2.1683740815741825
climate,quadratic_co2,320.0,2.1732720094468205
climate,quadratic_co2,321.0,2.1776660343352776
climate,quadratic_co2,322.0,2.181551715444031
climate,quadratic_co2,323.0,2.1849251154826104
climate,quadratic_co2,324.0,2.187782808452068
climate,quadratic_co2,325.0,2.1901218864392544
climate,quadratic_co2,326.0,2.1919399653974385
climate,quadratic_co2,327.0,2.193235189894945
climate,quadratic_co2,328.0,2.194006236816724
climate,quadratic_co2,329.0,2.1942523180070728
climate,quadratic_co2,330.0,2.193973181845093
climate,quadratic_co2,331.0,2.193169113747852
climate,quadratic_co2,332.0,2.191840935599646
climate,quadratic_co2,333.0,2.189990004109185
climate,quadratic_co2,334.0,2.187618208099944
climate,quadratic_co2,335.0,2.184727964742304
climate,quadratic_co2,336.0,2.181322214739484
climate,quadratic_co2,337.0,2.1774044164825477
climate,quadratic_co2,338.0,2.1729785391930063
climate,quadratic_co2,339.0,2.1680490550746967
climate,quadratic_co2,340.0,2.162620930499647
climate,quadratic_co2,341.0,2.1566996162556014
climate,quadratic_co2,342.0,2.1502910368856694
climate,quadratic_co2,343.0,2.1434015791532817
climate,quadratic_co2,344.0,2.1360380796681238
climate,quadratic_co2,345.0,2.1282078117111425
climate,quadratic_co2,346.0,2.119918471298896
climate,quadratic_co2,347.0,2.111178162529584
climate,quadratic_co2,348.0,2.1019953822549304
climate,quadratic_co2,349.0,2.09237900412377
climate,quadratic_co2,350.0,2.0823382620446624
climate,quadratic_co2,351.0,2.0718827331161296
climate,quadratic_co2,352.0,2.0610223200741955
climate,quadratic_co2,353.0,2.0497672333077763
climate,quadratic_co2,354.0,2.038127972493138
climate,quadratic_co2,355.0,2.026115307899099
climate,quadratic_co2,356.0,2.0137402614149345
climate,quadratic_co2,357.0,2.001014087352984
climate,quadratic_co2,358.0,1.9879482530778363
climate,quadratic_co2,359.0,1.974554419513644
climate,quadratic_co2,360.0,1.9608444215805911
climate,quadratic_both,0.0,1.8953689155948712
climate,quadratic_both,1.0,1.879091681953754
climate,quadratic_both,2.0,1.8625963138897976
climate,quadratic_both,3.0,1.8458959944905995
climate,quadratic_both,4.0,1.8290038783046874
climate,quadratic_both,5.0,1.8119330731469683
climate,quadratic_both,6.0,1.7946966224046788
climate,quadratic_both,7.0,1.7773074878757935
climate,quadratic_both,8.0,1.7597785331693732
climate,quadratic_both,9.0,1.7421225076948121
climate,quadratic_both,10.0,1.724352031264397
climate,quadratic_both,11.0,1.7064795793310208
climate,quadratic_both,12.0,1.6885174688803368
climate,quadratic_both,13.0,1.6704778449940718
climate,quadratic_both,14.0,1.6523726680986823
climate,quadratic_both,15.0,1.6342137019110254
climate,quadratic_both,16.0,1.6160125020902425
climate,quadratic_both,17.0,1.5977804056026361
climate,quadratic_both,18.0,1.579528520803947
climate,quadratic_both,19.0,1.5612677182411485
climate,quadratic_both,20.0,1.5430086221736352
climate,quadratic_both,21.0,1.5247616028115447
climate,quadratic_both,22.0,1.506536769266887
climate,quadratic_both,23.0,1.4883439632111815
climate,quadratic_both,24.0,1.4701927532314325
climate,quadratic_both,25.0,1.4520924298744946
climate,quadratic_both,26.0,1.4340520013682156
climate,quadratic_both,27.0,1.4160801900061741
climate,quadratic_both,28.0,1.3981854291813758
climate,quadratic_both,29.0,1.3803758610529355
climate,quadratic_both,30.0,1.362659334828524
climate,quadratic_both,31.0,1.3450434056442484
climate,quadratic_both,32.0,1.3275353340226264
climate,quadratic_both,33.0,1.3101420858884005
climate,quadratic_both,34.0,1.2928703331211657
climate,quadratic_both,35.0,1.2757264546230906
climate,quadratic_both,36.0,1.258716537879438
climate,quadratic_both,37.0,1.2418463809891196
climate,quadratic_both,38.0,1.225121495142142
climate,quadratic_both,39.0,1.2085471075205294
climate,quadratic_both,40.0,1.1921281645991166
climate,quadratic_both,41.0,1.1758693358225283
climate,quadratic_both,42.0,1.1597750176346286
climate,quadratic_both,43.0,1.1438493378368257
climate,quadratic_both,44.0,1.1280961602517405
climate,quadratic_both,45.0,1.1125190896689905
climate,quadratic_both,46.0,1.0971214770501216
climate,quadratic_both,47.0,1.0819064249700712
climate,quadratic_both,48.0,1.0668767932729668
climate,quadratic_both,49.0,1.0520352049205244
climate,quadratic_both,50.0,1.0373840520118258
climate,quadratic_both,51.0,1.0229255019538126
climate,quadratic_both,52.0,1.008661503762441
climate,quadratic_both,53.0,0.9945937944750624
climate,quadratic_both,54.0,0.980723905655274
climate,quadratic_both,55.0,0.9670531699721634
climate,quadratic_both,56.0,0.9535827278365933
climate,quadratic_both,57.0,0.9403135340779011
climate,quadratic_both,58.0,0.9272463646451352
climate,quadratic_both,59.0,0.9143818233177072
climate,quadratic_both,60.0,0.9017203484111072
climate,quadratic_both,61.0,0.889262219464091
climate,quadratic_both,62.0,0.8770075638945283
climate,quadratic_both,63.0,0.8649563636118569
climate,quadratic_both,64.0,0.8531084615748596
climate,quadratic_both,65.0,0.8414635682842297
climate,quadratic_both,66.0,0.8300212682001401
climate,quadratic_both,67.0,0.8187810260757606
climate,quadratic_both,68.0,0.8077421931983911
climate,quadratic_both,69.0,0.7969040135305776
climate,quadratic_both,70.0,0.7862656297442661
climate,quadratic_both,71.0,0.7758260891417182
climate,quadratic_both,72.0,0.7655843494575545
climate,quadratic_both,73.0,0.7555392845369208
climate,quadratic_both,74.0,0.7456896898853773
climate,quadratic_both,75.0,0.7360342880866868
climate,quadratic_both,76.0,0.7265717340852386
climate,quadratic_both,77.0,0.7173006203303789
climate,quadratic_both,78.0,0.7082194817804232
climate,quadratic_both,79.0,0.6993268007646134
climate,quadratic_both,80.0,0.690621011701744
climate,quadratic_both,81.0,0.6821005056746084
climate,quadratic_both,82.0,0.6737636348598383
climate,quadratic_both,83.0,0.6656087168130831
climate,quadratic_both,84.0,0.6576340386098484
climate,quadratic_both,85.0,0.6498378608426424
climate,quadratic_both,86.0,0.6422184214753986
climate,quadratic_both,87.0,0.6347739395564331
climate,quadratic_both,88.0,0.6275026187914632
climate,quadratic_both,89.0,0.6204026509784658
climate,quadratic_both,90.0,0.6134722193063737
climate,quadratic_both,91.0,0.6067095015198213
climate,quadratic_both,92.0,0.6001126729523321
climate,quadratic_both,93.0,0.5936799094305105
