realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_predictive_events,LR_statistic,nominal_LR_p,info_bits_per_event,delta_AICc_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,all_models_converged,likelihood_nesting_ok,eta_clipping_used
joint_01051,NGRIP_06751,2707,True,,55,9.1421119,0.010347028,0.119902541,-5.08373107,334.578448,3.61979674,True,True,False
joint_01052,NGRIP_09834,7257,True,,55,12.3827305,0.00204703013,0.162404581,-8.32434968,326.242401,4.49095666,True,True,False
joint_01053,NGRIP_07568,6466,True,,55,11.5334501,0.00312999132,0.151265921,-7.47506927,337.191196,4.22962512,True,True,False
joint_01054,NGRIP_05236,8031,True,,55,14.836098,0.000600319222,0.1945815,-10.7777172,322.141735,5.41501654,True,True,False
joint_01055,NGRIP_06698,602,True,,55,12.6463233,0.00179426174,0.165861708,-8.58794243,326.005247,4.67230742,True,True,False
joint_01056,NGRIP_04056,1777,True,,55,11.8420504,0.00268244873,0.15531334,-7.78366956,329.050172,4.33517165,True,True,False
joint_01057,NGRIP_04283,8997,True,,55,14.0079016,0.000908286395,0.183719366,-9.94952081,333.8253,5.05895043,True,True,False
joint_01058,NGRIP_02415,3537,True,,55,12.2200391,0.00222050736,0.160270817,-8.16165831,329.142735,4.41918235,True,True,False
joint_01059,NGRIP_09351,8444,True,,55,10.1266306,0.00632455683,0.132814907,-6.0682498,334.194638,3.85068523,True,True,False
joint_01060,NGRIP_03157,2827,True,,55,13.7300615,0.00104365034,0.180075379,-9.6716807,327.308458,4.95857701,True,True,False
joint_01061,NGRIP_00663,9843,True,,55,13.3988972,0.00123159084,0.175732023,-9.34051634,331.438352,4.87201736,True,True,False
joint_01062,NGRIP_05473,2350,True,,55,13.8669984,0.000974584607,0.181871363,-9.80861762,332.183189,5.10429355,True,True,False
joint_01063,NGRIP_05538,1572,True,,55,16.9342174,0.000210271986,0.222099195,-12.8758366,333.976343,6.06774776,True,True,False
joint_01064,NGRIP_01056,2364,True,,55,13.1863897,0.00136965714,0.1729449,-9.12800884,326.10295,4.81168306,True,True,False
joint_01065,NGRIP_08198,7073,True,,55,7.66985439,0.0216029112,0.100593281,-3.61147356,319.218348,3.15266603,True,True,False
joint_01066,NGRIP_03045,2503,True,,55,12.5479258,0.00188474469,0.164571185,-8.489545,333.452976,4.55822025,True,True,False
joint_01067,NGRIP_09370,6848,True,,55,13.7390782,0.00103895579,0.180193637,-9.68069742,330.154335,4.88035036,True,True,False
joint_01068,NGRIP_06160,2302,True,,55,14.1437967,0.000848620611,0.185501685,-10.0854158,331.56144,5.11488611,True,True,False
joint_01069,NGRIP_05802,8890,True,,55,15.2968557,0.000476793132,0.200624526,-11.2384749,328.265185,5.55121983,True,True,False
joint_01070,NGRIP_07815,8136,True,,55,13.9436713,0.000937929626,0.182876958,-9.88529045,325.572455,5.04518693,True,True,False
joint_01071,NGRIP_07881,9475,True,,55,8.60729388,0.0135191654,0.112888184,-4.54891305,336.588933,3.44348445,True,True,False
joint_01072,NGRIP_07638,1108,True,,55,12.769416,0.00168716108,0.167476119,-8.71103517,323.801043,4.57835882,True,True,False
joint_01073,NGRIP_00218,8367,True,,55,15.3071323,0.000474349499,0.200759308,-11.2487515,310.649116,5.39661247,True,True,False
joint_01074,NGRIP_08568,9807,True,,55,13.3057055,0.00129033585,0.174509776,-9.24732467,333.234746,4.81966162,True,True,False
joint_01075,NGRIP_01666,9771,True,,55,13.412625,0.00122316623,0.175912069,-9.3542442,333.290328,4.78137744,True,True,False
joint_01076,NGRIP_06765,812,True,,55,11.9015564,0.00260381341,0.156093786,-7.8431756,321.844853,4.31884271,True,True,False
joint_01077,NGRIP_02341,8329,True,,55,13.9389394,0.00094015135,0.182814897,-9.88055854,324.97547,4.92072305,True,True,False
joint_01078,NGRIP_05890,375,True,,55,14.4278596,0.000736258105,0.189227287,-10.3694788,325.227816,5.11154793,True,True,False
joint_01079,NGRIP_07974,8317,True,,55,13.3950034,0.00123399095,0.175680954,-9.33662254,321.362525,4.78452171,True,True,False
joint_01080,NGRIP_03911,5791,True,,55,7.57383529,0.0226653569,0.0993339511,-3.51545447,336.788694,3.16007811,True,True,False
joint_01081,NGRIP_05043,9214,True,,55,6.11684938,0.046961616,0.0802249843,-2.05846856,339.258029,2.80725515,True,True,False
joint_01082,NGRIP_04244,8805,True,,55,13.6633475,0.00107905054,0.179200397,-9.60496667,329.938675,5.00328943,True,True,False
joint_01083,NGRIP_04430,9669,True,,55,15.3381398,0.000467052027,0.201165984,-11.279759,331.551653,5.44676706,True,True,False
joint_01084,NGRIP_09625,5213,True,,55,13.0855871,0.00144045891,0.171622832,-9.02720623,330.719572,4.83513079,True,True,False
joint_01085,NGRIP_02021,5646,True,,55,13.9129802,0.000952433663,0.182474432,-9.85459937,321.10602,5.00042326,True,True,False
joint_01086,NGRIP_02495,2499,True,,55,13.212979,0.00135156854,0.173293629,-9.15459813,329.470193,4.72463268,True,True,False
joint_01087,NGRIP_04689,8708,True,,55,11.5852555,0.00304995715,0.151945369,-7.52687465,332.12496,4.24307851,True,True,False
joint_01088,NGRIP_02523,6496,True,,55,13.8610211,0.000977501684,0.181792967,-9.80264026,334.270116,5.09581879,True,True,False
joint_01089,NGRIP_08162,4652,True,,55,15.630346,0.000403565007,0.204998387,-11.5719651,324.840642,5.47305419,True,True,False
joint_01090,NGRIP_06741,811,True,,55,8.28935169,0.0158485725,0.108718242,-4.23097086,331.974744,3.42629876,True,True,False
joint_01091,NGRIP_05335,9901,True,,55,7.42912687,0.0243660762,0.0974360408,-3.37074604,331.240104,3.14718924,True,True,False
joint_01092,NGRIP_05708,6323,True,,55,10.4972047,0.00525485775,0.137675138,-6.43882386,329.80499,3.95850243,True,True,False
joint_01093,NGRIP_03035,645,True,,55,15.6280218,0.000404034252,0.204967905,-11.569641,325.96792,5.57839522,True,True,False
joint_01094,NGRIP_09594,7040,True,,55,14.3080039,0.000781729355,0.18765533,-10.2496231,322.018461,5.08283344,True,True,False
joint_01095,NGRIP_06267,6246,True,,55,14.1187673,0.000859307546,0.185173415,-10.0603865,331.648517,5.12677682,True,True,False
joint_01096,NGRIP_05346,2916,True,,55,11.7638721,0.0027893797,0.154287999,-7.70549125,338.15793,4.37164258,True,True,False
joint_01097,NGRIP_05896,8358,True,,55,15.2232821,0.00049465944,0.199659578,-11.1649012,326.510442,5.49539862,True,True,False
joint_01098,NGRIP_02594,4734,True,,55,13.3490721,0.00126265824,0.175078547,-9.29069131,322.618594,4.95234468,True,True,False
joint_01099,NGRIP_06217,947,True,,55,14.8962815,0.000582523672,0.195370831,-10.8379006,331.18695,5.481128,True,True,False
joint_01100,NGRIP_03354,9138,True,,55,7.58114442,0.0225826762,0.0994298132,-3.52276359,328.744826,3.16577796,True,True,False
joint_01101,NGRIP_01297,7239,True,,55,12.2131465,0.00222817313,0.160180417,-8.15476568,334.033455,4.48148368,True,True,False
joint_01102,NGRIP_05174,1925,True,,55,10.1173334,0.00635402561,0.132692971,-6.0589526,336.935934,3.91922872,True,True,False
joint_01103,NGRIP_03873,2528,True,,55,10.6369418,0.00490024094,0.139507847,-6.57856098,331.241621,3.97336983,True,True,False
joint_01104,NGRIP_02047,4639,True,,55,10.4199837,0.0054617182,0.136662353,-6.36160287,336.295045,3.93948535,True,True,False
joint_01105,NGRIP_05392,9129,True,,55,15.649975,0.00039962358,0.20525583,-11.5915942,330.460171,5.70065665,True,True,False
joint_01106,NGRIP_06641,1003,True,,55,11.4252205,0.00330403696,0.149846445,-7.36683965,335.180981,4.23286337,True,True,False
joint_01107,NGRIP_00385,565,True,,55,12.0132712,0.00246235868,0.15755897,-7.95489033,312.245502,4.40904654,True,True,False
joint_01108,NGRIP_01768,8811,True,,55,16.0033676,0.000334898244,0.209890719,-11.9449868,321.299181,5.65911388,True,True,False
joint_01109,NGRIP_03628,5821,True,,55,12.6262675,0.00181234491,0.165598668,-8.56788666,331.879833,4.59575544,True,True,False
joint_01110,NGRIP_05363,8867,True,,55,13.0284056,0.00148223704,0.170872875,-8.97002482,332.050912,4.71484776,True,True,False
joint_01111,NGRIP_06259,9739,True,,55,12.9562243,0.001536709,0.169926187,-8.8978435,328.663374,4.70298788,True,True,False
joint_01112,NGRIP_02146,7502,True,,55,14.9383639,0.000570394719,0.195922759,-10.8799831,326.287227,5.25013907,True,True,False
joint_01113,NGRIP_02116,8650,True,,55,7.65834345,0.0217276046,0.10044231,-3.59996262,327.993668,3.168238,True,True,False
joint_01114,NGRIP_09089,8591,True,,55,9.36390368,0.00926092041,0.122811431,-5.30552285,328.787813,3.66257475,True,True,False
joint_01115,NGRIP_01716,4841,True,,55,11.1624487,0.00376794935,0.146400086,-7.1040679,334.72722,4.16136043,True,True,False
joint_01116,NGRIP_06481,1111,True,,55,10.0536704,0.00655953744,0.131858004,-5.99528955,337.691029,3.85266741,True,True,False
joint_01117,NGRIP_09844,2342,True,,55,15.9342652,0.000346671615,0.208984412,-11.8758843,331.231684,5.69692125,True,True,False
joint_01118,NGRIP_03167,2841,True,,55,13.0102251,0.00149577238,0.17063443,-8.9518443,330.838992,4.65866114,True,True,False
joint_01119,NGRIP_00222,5859,True,,55,8.79227871,0.01232483,0.115314335,-4.73389788,335.006634,3.48325865,True,True,False
joint_01120,NGRIP_00299,3004,True,,55,9.82043343,0.00737089077,0.128799006,-5.7620526,336.87141,3.79014849,True,True,False
joint_01121,NGRIP_05826,1165,True,,55,7.10273024,0.0286854538,0.0931552154,-3.04434941,322.798548,3.02084495,True,True,False
joint_01122,NGRIP_04352,421,True,,55,10.9911991,0.00410479473,0.144154076,-6.93281826,342.674665,4.16069095,True,True,False
joint_01123,NGRIP_06198,982,True,,55,12.8516417,0.00161920362,0.168554543,-8.79326086,321.72061,4.61139387,True,True,False
joint_01124,NGRIP_02833,786,True,,55,12.8284703,0.00163807235,0.16825064,-8.77008943,318.149271,4.60478077,True,True,False
joint_01125,NGRIP_06506,8081,True,,55,7.61682139,0.0221834071,0.0998977313,-3.55844056,338.31289,3.16266353,True,True,False
joint_01126,NGRIP_05820,5933,True,,55,10.9272047,0.0042382606,0.143314763,-6.86882383,331.473942,4.01968189,True,True,False
joint_01127,NGRIP_00911,4066,True,,55,15.0786907,0.000531745617,0.197763203,-11.0203099,331.720069,5.45601533,True,True,False
joint_01128,NGRIP_04192,8022,True,,55,12.1185998,0.0023360358,0.158940398,-8.06021895,331.914326,4.44594101,True,True,False
joint_01129,NGRIP_04135,9064,True,,55,11.079899,0.00392672522,0.145317412,-7.02151813,330.862986,4.10003915,True,True,False
joint_01130,NGRIP_09564,9806,True,,55,12.4751329,0.00195460638,0.163616476,-8.41675206,333.408203,4.49607239,True,True,False
joint_01131,NGRIP_04039,9463,True,,55,11.033494,0.00401890018,0.144708792,-6.97511318,312.326767,4.08351274,True,True,False
joint_01132,NGRIP_04202,9502,True,,55,13.2795917,0.00130729413,0.174167282,-9.22121083,325.670281,4.77102321,True,True,False
joint_01133,NGRIP_04543,1866,True,,55,15.874009,0.000357275097,0.208194128,-11.8156282,325.568098,5.56588433,True,True,False
joint_01134,NGRIP_01542,3168,True,,55,17.4384382,0.000163414754,0.228712257,-13.3800573,326.388481,6.42234411,True,True,False
joint_01135,NGRIP_04955,2867,True,,55,13.7869165,0.00101439974,0.180821055,-9.72853563,306.684883,4.97516413,True,True,False
joint_01136,NGRIP_08626,2334,True,,55,15.3906796,0.000454942364,0.201855065,-11.3322988,324.123521,5.49614327,True,True,False
joint_01137,NGRIP_08419,1994,True,,55,13.2129281,0.00135160288,0.173292963,-9.15454732,333.730654,4.85059181,True,True,False
joint_01138,NGRIP_05614,5816,True,,55,7.58824702,0.0225026205,0.0995229668,-3.52986619,332.763891,3.2053939,True,True,False
joint_01139,NGRIP_02316,1845,True,,55,11.7975728,0.00274277148,0.154729997,-7.73919193,333.722808,4.32456862,True,True,False
joint_01140,NGRIP_04679,8567,True,,55,7.03816412,0.0296266181,0.0923084043,-2.97978329,329.348759,3.02605869,True,True,False
joint_01141,NGRIP_08765,1490,True,,55,15.9588713,0.000342432622,0.209307131,-11.9004905,327.754464,5.73226274,True,True,False
joint_01142,NGRIP_03348,1092,True,,55,12.3412369,0.00208994308,0.161860375,-8.28285607,340.261753,4.54298376,True,True,False
joint_01143,NGRIP_09741,7635,True,,55,13.7740998,0.00102092121,0.180652959,-9.715719,335.567941,5.0371809,True,True,False
joint_01144,NGRIP_04436,6375,True,,55,9.34870793,0.00933155172,0.122612132,-5.2903271,345.892964,3.63665231,True,True,False
joint_01145,NGRIP_06824,6057,True,,55,7.11100749,0.0285669808,0.0932637749,-3.05262666,342.863442,3.07068086,True,True,False
joint_01146,NGRIP_06940,523,True,,54,7.1774881,0.0276330144,0.0958789489,-3.11910727,345.192325,3.0959887,True,True,False
joint_01147,NGRIP_04077,4326,True,,55,12.7764029,0.00168127738,0.167567755,-8.71802203,326.949579,4.57737637,True,True,False
joint_01148,NGRIP_02976,2128,True,,55,6.4694405,0.0393712175,0.0848493611,-2.41105967,335.810698,2.90647631,True,True,False
joint_01149,NGRIP_06146,166,True,,55,10.3398627,0.00568495912,0.135611533,-6.28148186,325.411887,3.9256984,True,True,False
joint_01150,NGRIP_03321,3312,True,,55,13.3288458,0.0012754925,0.17481327,-9.27046497,314.252023,4.83258808,True,True,False
joint_01151,NGRIP_09954,9663,True,,55,14.3645042,0.000759954434,0.188396354,-10.3061233,322.758876,5.17551097,True,True,False
joint_01152,NGRIP_02488,6862,True,,55,13.568204,0.00113162343,0.177952551,-9.5098232,336.326968,4.92237857,True,True,False
joint_01153,NGRIP_01511,821,True,,55,14.3707344,0.000757590759,0.188478066,-10.3123536,338.811366,5.23082445,True,True,False
joint_01154,NGRIP_06454,4465,True,,55,13.5642692,0.00113385199,0.177900945,-9.50588839,332.606182,4.90710591,True,True,False
joint_01155,NGRIP_07662,957,True,,55,12.8503651,0.00162023746,0.1685378,-8.79198429,330.553219,4.70299533,True,True,False
joint_01156,NGRIP_09563,2573,True,,55,11.5229744,0.00314642877,0.151128527,-7.46459356,339.309541,4.31396488,True,True,False
joint_01157,NGRIP_07202,8400,True,,55,11.5297353,0.00313581037,0.151217199,-7.47135447,341.062211,4.28009015,True,True,False
joint_01158,NGRIP_06834,6177,True,,55,10.5781333,0.0050464681,0.13873655,-6.51975251,331.815965,4.00281042,True,True,False
joint_01159,NGRIP_02603,5907,True,,55,16.1533113,0.000310708419,0.211857292,-12.0949305,326.868598,5.70424294,True,True,False
joint_01160,NGRIP_03952,1361,True,,55,12.3047998,0.0021283678,0.161382487,-8.24641894,321.871629,4.45053421,True,True,False
joint_01161,NGRIP_01745,3465,True,,55,10.243704,0.00596496559,0.134350372,-6.18532316,337.904826,3.86744035,True,True,False
joint_01162,NGRIP_01848,3553,True,,55,9.14368384,0.0103388987,0.119923158,-5.08530301,334.438342,3.59637149,True,True,False
joint_01163,NGRIP_08158,6856,True,,55,9.21085661,0.00999741913,0.120804156,-5.15247579,335.279793,3.61455933,True,True,False
joint_01164,NGRIP_03033,5556,True,,55,12.3370564,0.00209431617,0.161805546,-8.27867555,333.935756,4.59087526,True,True,False
joint_01165,NGRIP_01836,7571,True,,55,11.2209298,0.00365936764,0.147167089,-7.16254902,333.071532,4.24280426,True,True,False
joint_01166,NGRIP_06044,9753,True,,55,14.2536606,0.000803261458,0.186942595,-10.1952798,327.835879,5.22604797,True,True,False
joint_01167,NGRIP_09044,5370,True,,55,6.26871325,0.0435277495,0.0822167411,-2.21033242,333.025098,2.82810319,True,True,False
joint_01168,NGRIP_01679,7708,True,,55,7.22304635,0.0270106735,0.0947332105,-3.16466552,345.681283,3.0909615,True,True,False
joint_01169,NGRIP_09297,21,True,,55,14.4703608,0.00072077726,0.189784707,-10.41198,329.91543,5.27470764,True,True,False
joint_01170,NGRIP_04273,8987,True,,55,15.3540059,0.000463361541,0.201374074,-11.2956251,319.524832,5.45549452,True,True,False
joint_01171,NGRIP_03310,8039,True,,55,15.539974,0.000422218766,0.203813121,-11.4815931,318.807573,5.47756007,True,True,False
joint_01172,NGRIP_07923,6748,True,,55,11.0901751,0.00390660109,0.145452188,-7.03179431,330.614364,4.04658612,True,True,False
joint_01173,NGRIP_07860,4225,True,,55,9.63161255,0.00810068806,0.126322542,-5.57323172,330.844931,3.7533118,True,True,False
joint_01174,NGRIP_02956,7857,True,,55,13.8395452,0.000988054575,0.181511303,-9.78116442,331.121699,4.94789923,True,True,False
joint_01175,NGRIP_08800,7567,True,,55,7.33202657,0.0255782401,0.0961625307,-3.27364574,336.760337,3.1244425,True,True,False
joint_01176,NGRIP_09427,1986,True,,55,14.3150223,0.000778990945,0.187747379,-10.2566414,325.503546,5.17094766,True,True,False
joint_01177,NGRIP_04706,9619,True,,55,13.4286332,0.00121341496,0.176122023,-9.3702524,321.584032,4.76013726,True,True,False
joint_01178,NGRIP_07883,237,True,,55,16.4572579,0.00026690201,0.215843677,-12.3988771,331.525488,5.961307,True,True,False
joint_01179,NGRIP_07171,5010,True,,55,10.6088399,0.00496958007,0.139139279,-6.55045904,339.96359,4.00426878,True,True,False
joint_01180,NGRIP_07867,2809,True,,55,10.2802845,0.00585685642,0.134830141,-6.22190371,320.393503,3.83873969,True,True,False
joint_01181,NGRIP_00329,3552,True,,55,10.8795036,0.00434056039,0.142689145,-6.82112281,331.34938,4.08706463,True,True,False
joint_01182,NGRIP_03545,8654,True,,55,12.6941719,0.00175184465,0.166489263,-8.6357911,335.727325,4.62755967,True,True,False
joint_01183,NGRIP_01609,8523,True,,55,8.79423632,0.0123127722,0.11534001,-4.7358555,346.437726,3.51862644,True,True,False
joint_01184,NGRIP_04728,7675,True,,55,10.6963394,0.00475684945,0.140286871,-6.63795859,334.547298,4.1043425,True,True,False
joint_01185,NGRIP_07424,2669,True,,55,9.94280429,0.00693341954,0.13040395,-5.88442347,336.761647,3.83557857,True,True,False
joint_01186,NGRIP_02280,7979,True,,55,10.3878102,0.00555029001,0.136240384,-6.32942937,333.815204,3.92181455,True,True,False
joint_01187,NGRIP_00451,3547,True,,55,11.2460347,0.0036137207,0.147496351,-7.18765392,337.030409,4.13840418,True,True,False
joint_01188,NGRIP_03488,5902,True,,55,14.4746539,0.000719231752,0.189841012,-10.416273,333.966052,5.21613085,True,True,False
joint_01189,NGRIP_08138,4733,True,,55,11.2314442,0.00364018009,0.14730499,-7.17306342,323.013877,4.13060318,True,True,False
joint_01190,NGRIP_07916,1340,True,,55,14.941773,0.000569423282,0.195967471,-10.8833922,323.746734,5.56416895,True,True,False
joint_01191,NGRIP_05475,3586,True,,55,15.789657,0.000372665809,0.207087817,-11.7312762,332.641532,5.6795636,True,True,False
joint_01192,NGRIP_06675,7440,True,,55,13.6812479,0.00106943592,0.179435168,-9.62286708,326.409603,4.91983664,True,True,False
joint_01193,NGRIP_03808,9292,True,,55,10.2855827,0.00584136159,0.134899629,-6.22720189,324.157688,3.96437602,True,True,False
joint_01194,NGRIP_09331,5749,True,,55,12.4352482,0.00199397713,0.163093371,-8.37686733,334.468414,4.58723676,True,True,False
joint_01195,NGRIP_05691,7636,True,,55,7.45344802,0.0240715651,0.0977550226,-3.39506719,331.424981,3.12220321,True,True,False
joint_01196,NGRIP_03820,305,True,,55,12.5330866,0.00189878074,0.164376563,-8.4747058,336.014004,4.57347983,True,True,False
joint_01197,NGRIP_02794,1016,True,,55,11.9580109,0.00253134261,0.156834209,-7.89963006,329.249544,4.49123966,True,True,False
joint_01198,NGRIP_06913,1971,True,,55,8.3731475,0.0151982688,0.109817258,-4.31476667,322.632674,3.35342804,True,True,False
joint_01199,NGRIP_02974,3280,True,,55,14.7876284,0.000615045554,0.193945802,-10.7292476,326.592973,5.20819734,True,True,False
joint_01200,NGRIP_02961,18,True,,55,9.42522256,0.00898129428,0.123615653,-5.36684173,331.49923,3.652299,True,True,False
joint_01201,NGRIP_08993,9607,True,,55,12.8408177,0.00162799051,0.168412582,-8.78243686,337.213101,4.70460061,True,True,False
joint_01202,NGRIP_03546,8724,True,,55,7.63944571,0.0219338789,0.100194459,-3.58106488,335.294505,3.18772781,True,True,False
joint_01203,NGRIP_06908,4527,True,,55,10.3896233,0.00554526077,0.136264163,-6.33124243,322.902714,3.88040663,True,True,False
joint_01204,NGRIP_06319,2182,True,,55,11.6111675,0.0030106967,0.152285216,-7.5527867,337.578307,4.33661541,True,True,False
joint_01205,NGRIP_01504,5896,True,,55,13.6256317,0.00109959226,0.178705739,-9.56725086,335.389037,4.96609358,True,True,False
joint_01206,NGRIP_03113,4273,True,,55,15.9332222,0.000346852443,0.208970733,-11.8748414,322.039842,5.73107102,True,True,False
joint_01207,NGRIP_09524,5635,True,,55,12.4682538,0.00196134095,0.163526253,-8.40987294,329.824729,4.58054881,True,True,False
joint_01208,NGRIP_07814,9687,True,,55,13.6461779,0.00108835384,0.178975211,-9.5877971,331.980479,5.01732061,True,True,False
joint_01209,NGRIP_02855,5725,True,,55,7.10768799,0.0286144342,0.0932202383,-3.04930717,332.206796,3.06441104,True,True,False
joint_01210,NGRIP_01906,7805,True,,55,18.0075399,0.000122945433,0.236176259,-13.949159,323.336191,6.50956383,True,True,False
joint_01211,NGRIP_02342,9813,True,,55,16.9101634,0.000212816196,0.221783717,-12.8517826,323.162284,6.07199156,True,True,False
joint_01212,NGRIP_04517,6452,True,,55,14.4229158,0.000738080341,0.189162446,-10.3645349,323.714383,5.14417548,True,True,False
joint_01213,NGRIP_02880,2149,True,,55,13.993929,0.000914654185,0.183536109,-9.93554818,322.783332,5.07082004,True,True,False
joint_01214,NGRIP_09816,3975,True,,55,14.2324653,0.000811819395,0.18666461,-10.1740845,327.000215,5.20933914,True,True,False
joint_01215,NGRIP_07362,848,True,,55,12.3639295,0.00206636393,0.162157998,-8.30554871,326.333709,4.57235277,True,True,False
joint_01216,NGRIP_08908,1670,True,,55,11.4629883,0.00324222917,0.150341786,-7.40460752,325.288679,4.15741588,True,True,False
joint_01217,NGRIP_00982,3973,True,,55,15.8088669,0.000369103512,0.207339762,-11.750486,328.080465,5.68091449,True,True,False
joint_01218,NGRIP_00532,1265,True,,55,10.4859834,0.00528442365,0.137527966,-6.42760261,333.080723,3.93281212,True,True,False
joint_01219,NGRIP_09122,3764,True,,55,7.48431263,0.023702937,0.0981598247,-3.42593181,328.836554,3.13791955,True,True,False
joint_01220,NGRIP_02949,3441,True,,55,11.3141791,0.00349266738,0.148390091,-7.25579826,327.222804,4.21386935,True,True,False
joint_01221,NGRIP_03606,2976,True,,55,7.08020238,0.0290103914,0.0928597533,-3.02182155,331.638119,3.05891275,True,True,False
joint_01222,NGRIP_05763,3261,True,,55,9.9836445,0.00679327417,0.130939586,-5.92526367,328.713192,3.87274541,True,True,False
joint_01223,NGRIP_03409,4453,True,,55,11.8130774,0.0027215908,0.154933348,-7.75469661,326.278894,4.30780408,True,True,False
joint_01224,NGRIP_06012,75,True,,55,13.5208957,0.00115871015,0.177332083,-9.46251484,329.529513,4.89582148,True,True,False
joint_01225,NGRIP_09270,5799,True,,55,16.0515678,0.000326923651,0.210522884,-11.993187,335.09064,5.89248029,True,True,False
joint_01226,NGRIP_01674,939,True,,55,11.5228894,0.00314656241,0.151127413,-7.46450861,328.568285,4.31701937,True,True,False
joint_01227,NGRIP_05066,4115,True,,55,15.3184223,0.000471679345,0.200907381,-11.2600415,323.494773,5.40687834,True,True,False
joint_01228,NGRIP_01611,453,True,,55,7.25385578,0.0265977703,0.0951372888,-3.19547496,347.179659,3.09012598,True,True,False
joint_01229,NGRIP_07113,498,True,,55,12.3426846,0.00208843087,0.161879362,-8.28430372,336.716749,4.57308078,True,True,False
joint_01230,NGRIP_09848,289,True,,55,10.5616423,0.00508825084,0.138520263,-6.50326148,338.400648,3.96221692,True,True,False
joint_01231,NGRIP_00533,9867,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.598",,,,,,,,,,
joint_01232,NGRIP_02975,6443,True,,55,7.04825773,0.0294774751,0.0924407861,-2.9898769,350.571224,3.04160323,True,True,False
joint_01233,NGRIP_08707,1440,True,,55,8.36375896,0.0152697813,0.109694123,-4.30537813,333.638529,3.40064638,True,True,False
joint_01234,NGRIP_00893,3389,True,,55,14.2000775,0.000825072961,0.18623983,-10.1416966,331.809009,5.20234789,True,True,False
joint_01235,NGRIP_04481,930,True,,55,11.3375357,0.00345211616,0.148696423,-7.27915489,332.359396,4.26720403,True,True,False
joint_01236,NGRIP_07282,1625,True,,55,13.3391215,0.00126895602,0.17494804,-9.28074066,319.46239,4.82261492,True,True,False
joint_01237,NGRIP_09636,5467,True,,55,9.18714365,0.0101166588,0.120493151,-5.12876282,325.490053,3.568854,True,True,False
joint_01238,NGRIP_07351,3798,True,,55,12.3283514,0.00210345157,0.161691376,-8.26997053,337.56938,4.61466315,True,True,False
joint_01239,NGRIP_09839,3299,True,,55,9.85292165,0.00725212444,0.129225102,-5.79454083,329.773922,3.80717091,True,True,False
joint_01240,NGRIP_06534,2130,True,,55,13.5304408,0.00115319329,0.177457272,-9.47205999,314.651963,4.8884343,True,True,False
joint_01241,NGRIP_08931,3379,True,,55,16.1723273,0.000307768199,0.212106695,-12.1139465,322.911704,5.82189502,True,True,False
joint_01242,NGRIP_00105,8483,True,,55,15.1698921,0.000508042196,0.198959346,-11.1115113,330.062306,5.37176748,True,True,False
joint_01243,NGRIP_07871,2625,True,,55,12.4187917,0.00201045173,0.162877538,-8.36041085,312.719696,4.49920234,True,True,False
joint_01244,NGRIP_07505,9239,True,,55,13.6550946,0.00108351242,0.179092156,-9.59671373,332.791616,4.99915956,True,True,False
joint_01245,NGRIP_09554,7304,True,,55,8.39215733,0.0150544949,0.11006658,-4.33377651,332.150971,3.40276358,True,True,False
joint_01246,NGRIP_07889,7452,True,,55,12.8609314,0.00161170006,0.168676382,-8.80255061,323.520155,4.69656133,True,True,False
joint_01247,NGRIP_00305,7423,True,,55,14.0944966,0.000869799086,0.184855094,-10.0361158,322.042054,5.10080867,True,True,False
joint_01248,NGRIP_02256,8929,True,,55,10.8288035,0.00445200038,0.142024192,-6.7704227,331.868453,4.10388937,True,True,False
joint_01249,NGRIP_05562,5082,True,,55,16.5944189,0.000249211295,0.217642599,-12.5360381,334.567134,6.0881947,True,True,False
joint_01250,NGRIP_07633,4048,True,,55,14.732965,0.000632087654,0.193228868,-10.6745841,321.653521,5.29260278,True,True,False
joint_01251,NGRIP_06720,1662,True,,55,12.7578635,0.0016969347,0.167324604,-8.69948272,335.789173,4.68432179,True,True,False
joint_01252,NGRIP_00880,8403,True,,55,10.6236881,0.00493282206,0.139334019,-6.56530723,343.305412,4.02872105,True,True,False
joint_01253,NGRIP_00295,3815,True,,55,10.6578648,0.0048492443,0.139782261,-6.59948397,327.527643,3.9973629,True,True,False
joint_01254,NGRIP_07462,5586,True,,55,13.6553034,0.00108339926,0.179094896,-9.59692261,325.38439,4.98860195,True,True,False
joint_01255,NGRIP_05390,7397,True,,55,11.6135476,0.00300711606,0.152316432,-7.55516673,342.36559,4.31031487,True,True,False
joint_01256,NGRIP_05424,1486,True,,55,13.4236422,0.00121644683,0.176056564,-9.36526139,326.571588,4.95264279,True,True,False
joint_01257,NGRIP_03470,2986,True,,55,14.6658775,0.000653649846,0.192348989,-10.6074967,317.548502,5.36614969,True,True,False
joint_01258,NGRIP_07012,8534,True,,55,13.3612459,0.00125499592,0.175238211,-9.30286509,331.825076,4.84320385,True,True,False
joint_01259,NGRIP_08692,9348,True,,55,14.8386891,0.000599541987,0.194615483,-10.7803083,322.475231,5.35934878,True,True,False
joint_01260,NGRIP_00462,2722,True,,55,12.4280731,0.00200114338,0.162999268,-8.36969231,316.578606,4.51208451,True,True,False
