realization_id,ngrip_realization_id,mis6_realization_id,age_kyr_bp__NGRIP:GI-1,age_kyr_bp__NGRIP:GI-2.1,age_kyr_bp__NGRIP:GI-2.2,age_kyr_bp__NGRIP:GI-3,age_kyr_bp__NGRIP:GI-4,age_kyr_bp__NGRIP:GI-5.1,age_kyr_bp__NGRIP:GI-5.2,age_kyr_bp__NGRIP:GI-6,age_kyr_bp__NGRIP:GI-7,age_kyr_bp__NGRIP:GI-8,age_kyr_bp__NGRIP:GI-9,age_kyr_bp__NGRIP:GI-10,age_kyr_bp__NGRIP:GI-11,age_kyr_bp__NGRIP:GI-12,age_kyr_bp__NGRIP:GI-13,age_kyr_bp__NGRIP:GI-14,age_kyr_bp__NGRIP:GI-15.1,age_kyr_bp__NGRIP:GI-15.2,age_kyr_bp__NGRIP:GI-16.1,age_kyr_bp__NGRIP:GI-16.2,age_kyr_bp__NGRIP:GI-17.1,age_kyr_bp__NGRIP:GI-17.2,age_kyr_bp__NGRIP:GI-18,age_kyr_bp__NGRIP:GI-19.1,age_kyr_bp__NGRIP:GI-19.2,age_kyr_bp__NGRIP:GI-20,age_kyr_bp__NGRIP:GI-21.1,age_kyr_bp__NGRIP:GI-21.2,age_kyr_bp__NGRIP:GI-22,age_kyr_bp__NGRIP:GI-23.1,age_kyr_bp__NGRIP:GI-23.2,age_kyr_bp__NGRIP:GI-24.1,age_kyr_bp__NGRIP:GI-24.2,age_kyr_bp__NGRIP:GI-25,age_kyr_bp__MIS6:MIS6_DO_01,age_kyr_bp__MIS6:MIS6_DO_02,age_kyr_bp__MIS6:MIS6_DO_03,age_kyr_bp__MIS6:MIS6_DO_04,age_kyr_bp__MIS6:MIS6_DO_05,age_kyr_bp__MIS6:MIS6_DO_06,age_kyr_bp__MIS6:MIS6_DO_07,age_kyr_bp__MIS6:MIS6_DO_08,age_kyr_bp__MIS6:MIS6_DO_09,age_kyr_bp__MIS6:MIS6_DO_10,age_kyr_bp__MIS6:MIS6_DO_11,age_kyr_bp__MIS6:MIS6_DO_12,age_kyr_bp__MIS6:MIS6_DO_13,age_kyr_bp__MIS6:MIS6_DO_14,age_kyr_bp__MIS6:MIS6_DO_15,age_kyr_bp__MIS6:MIS6_DO_16,age_kyr_bp__MIS6:MIS6_DO_17,age_kyr_bp__MIS6:MIS6_DO_18,age_kyr_bp__MIS6:MIS6_DO_19,age_kyr_bp__MIS6:MIS6_DO_20,age_kyr_bp__MIS6:MIS6_DO_21
joint_01944,NGRIP_07327,6362,14.532912,23.054908,23.415000,28.176886,29.385644,31.575330,33.226491,34.585408,36.398212,39.337784,41.352936,42.640618,44.544599,48.351722,51.127416,56.660328,57.549466,58.387298,60.670977,60.910522,61.731373,62.112569,65.503312,70.779263,74.148099,78.738915,88.237248,88.619815,94.937682,108.497035,108.865834,111.038065,112.711064,120.222190,135.414793,138.650194,146.503182,147.119339,148.776709,149.853638,150.755026,151.395587,159.878378,160.915793,165.265787,169.713387,170.519375,172.096426,172.832827,175.696450,176.330869,180.022370,180.386277,191.350717,194.869073
joint_01945,NGRIP_00784,4414,14.573332,22.690585,22.978377,27.382699,28.474078,30.383336,32.139285,33.386425,35.229835,38.099101,40.149456,41.425977,43.211339,46.439159,48.575749,53.725614,54.558149,55.317446,57.437009,57.691673,58.434591,58.794333,63.341318,68.679333,71.525867,75.877996,83.288142,83.525562,89.262520,102.823714,103.328044,105.212244,106.473943,111.774849,133.929374,137.775414,145.680466,146.198772,147.634999,148.495096,149.711557,150.451219,158.655077,160.490145,164.286052,166.083947,167.636531,169.653246,171.230076,172.462303,176.492183,179.418401,180.257859,191.364800,194.963262
joint_01946,NGRIP_05862,4415,14.642976,22.695225,23.028730,27.451641,28.589324,30.530723,32.355317,33.714832,35.542942,38.214845,40.157208,41.395594,43.289352,46.995804,49.618002,55.198309,56.056087,56.900251,59.123850,59.364236,60.182878,60.504887,65.193786,69.965788,72.704809,76.697125,84.012828,84.262222,89.300687,103.276875,103.707766,105.532381,106.770748,113.620006,134.016055,137.819818,145.737949,146.259044,147.700110,148.553478,149.779472,150.507883,158.717054,160.518068,164.428826,166.076195,167.791486,170.159435,171.323961,172.644153,176.527374,179.602891,180.303974,191.022030,194.554953
joint_01947,NGRIP_09690,1996,14.668370,22.938136,23.259644,27.861830,29.135377,31.138173,32.595305,33.764427,35.332283,37.983615,39.884974,41.221269,43.138695,46.466780,48.628470,53.873472,54.674921,55.645680,58.194055,58.501949,59.411443,59.850261,64.270570,70.078706,72.516086,76.193489,84.876167,85.211823,88.939541,104.308685,104.808569,107.404085,109.296147,118.589833,135.250648,138.556992,146.397788,147.015219,148.650402,149.716791,150.657277,151.288701,159.752301,160.982266,165.171134,169.278353,170.213889,171.891263,172.661563,175.355072,176.331084,179.624284,180.166943,191.370518,194.737577
joint_01948,NGRIP_09989,5861,14.710466,23.034931,23.396126,27.950343,29.131675,31.052660,32.669906,33.876330,35.491759,38.121912,40.002194,41.210063,43.027376,46.436761,48.868970,54.272981,55.147168,56.142244,58.743809,58.993510,59.943785,60.423355,64.979630,69.928923,73.210975,78.053985,86.486996,86.751068,91.502750,104.737965,105.117469,107.400760,109.092322,116.635581,134.964413,138.381929,146.262048,146.843621,148.429678,149.427410,150.433741,151.111266,159.499358,160.663592,164.995860,168.520781,169.637610,171.461809,172.345905,174.710302,175.918713,179.692431,180.457311,190.722645,194.070624
joint_01949,NGRIP_03163,9898,14.622616,23.406901,23.748483,27.992161,28.992638,30.768117,32.379377,33.599360,35.352895,38.456720,40.678934,41.796389,43.388436,46.743657,49.302168,53.797862,54.490192,55.311712,57.647648,57.891820,58.710409,59.108723,63.557250,68.856772,71.268422,74.687080,83.242775,83.632603,88.870728,104.281430,104.656878,107.011320,108.666940,115.003198,134.433532,138.069093,145.961073,146.514744,148.021451,148.946852,150.076301,150.771916,159.067122,160.675036,164.679837,167.159003,168.610619,170.745052,171.776270,173.560848,177.037609,179.877363,180.071733,190.859674,194.088451
joint_01950,NGRIP_08190,2024,14.636189,23.492284,23.835542,28.128118,29.218458,30.949203,32.464964,33.543466,35.196143,38.042844,40.002890,41.192576,42.912997,46.447687,49.023074,53.850893,54.621918,55.349392,57.457651,57.672953,58.458340,58.778697,63.977734,69.922600,72.768845,77.099473,84.972226,85.240914,88.902863,101.494620,101.892636,103.807787,105.060602,110.477661,135.270364,138.564166,146.425855,147.030921,148.665422,149.716954,150.651995,151.304410,159.756833,160.834917,165.179226,169.330940,170.236608,171.892916,172.676680,175.380210,176.429962,179.512612,180.162060,191.187302,194.316273
joint_01951,NGRIP_02139,4005,14.619618,23.538571,23.846277,28.233929,29.268311,31.105620,32.613412,33.766413,35.395076,38.222747,40.286840,41.794185,44.011947,47.643816,49.887889,54.169700,54.812878,55.731953,58.322316,58.622874,59.535626,59.982095,65.497443,70.861487,73.355343,77.366768,86.219011,86.523337,92.783448,108.029254,108.478374,110.931678,112.653950,119.425900,135.126868,138.483083,146.331632,146.939405,148.555126,149.600157,150.569268,151.210416,159.648508,160.935725,165.096710,168.957305,169.971018,171.717630,172.527455,175.083275,176.108433,179.171988,179.986140,191.164509,194.712719
joint_01952,NGRIP_07418,7534,14.714124,22.876291,23.171011,27.621750,28.744031,30.649289,32.294555,33.458221,35.165234,38.090397,40.115427,41.540064,43.542279,46.880392,48.976607,53.844587,54.575317,55.373086,57.486694,57.690932,58.436942,58.783279,63.447714,69.621401,72.003707,75.460343,83.571705,83.831214,88.227004,103.131594,103.714380,106.122663,107.756259,114.050275,134.638829,138.191675,146.070796,146.640486,148.179472,149.140296,150.222269,150.901756,159.239271,160.752226,164.803273,167.691480,169.013434,171.033032,171.998696,174.011639,177.241142,180.163894,180.671339,191.098363,194.645882
joint_01953,NGRIP_08670,8551,14.619540,23.061881,23.375691,27.749645,28.917267,30.888304,32.479323,33.675357,35.418594,38.210106,40.142206,41.336134,43.022048,46.189140,48.345622,52.686495,53.414779,54.147790,56.251353,56.444479,57.205398,57.521764,61.897337,67.200353,69.665953,73.253120,80.662675,80.944375,87.376277,103.131107,103.762462,106.058949,107.559493,114.986622,135.496111,138.703558,146.528977,147.165562,148.839340,149.948082,150.831803,151.443944,159.958130,161.074558,165.318720,169.915009,170.695513,172.235586,172.927507,175.894059,176.591783,179.611354,180.274770,191.059218,194.343825
joint_01954,NGRIP_01779,1161,14.639021,23.101774,23.465949,27.614521,28.661861,30.502919,32.044663,33.286452,35.058762,38.051544,40.165294,41.488136,43.394517,46.918838,49.381574,54.791389,55.676883,56.472701,58.803710,59.035782,59.861107,60.249528,64.524890,70.215793,72.998760,77.157603,85.116934,85.384943,90.921928,103.367885,103.834584,106.089665,107.589082,114.744769,135.596141,138.763286,146.582440,147.226830,148.916336,150.042337,150.902925,151.507208,160.042009,161.112168,165.378865,170.174458,170.891783,172.375904,173.035884,176.113706,177.088548,180.533005,180.884646,190.997427,194.313870
joint_01955,NGRIP_02135,431,14.600838,23.053362,23.366300,28.051487,29.220013,31.196067,32.856477,34.053547,35.780153,38.587238,40.597864,41.660327,43.316843,46.762560,49.434661,54.185191,54.936568,55.759085,58.065783,58.311499,59.114053,59.537862,63.799954,69.363187,71.952618,75.574407,82.071094,82.322141,86.826909,100.414885,100.893695,103.111242,104.510545,111.406353,135.338338,138.622431,146.433990,147.061552,148.718167,149.816429,150.718148,151.344535,159.835624,161.024762,165.222921,169.424233,170.403302,171.667602,172.758591,175.563810,176.501775,179.942884,180.470728,191.501114,195.046697
joint_01956,NGRIP_03813,5889,14.686650,22.822111,23.109101,27.766260,28.912595,30.941479,32.725606,34.095935,35.941469,38.904074,40.995971,42.443384,44.554152,48.115436,50.293603,55.091840,55.893354,56.633673,58.722526,58.951048,59.737833,60.011264,64.255541,68.701775,70.942974,74.587189,82.567531,82.851147,88.497715,102.037005,102.523553,104.807913,106.533971,113.898126,135.209492,138.544974,146.365082,146.982653,148.619114,149.695597,150.626098,151.262844,159.727667,160.975873,165.137247,169.118774,170.150289,171.483396,172.618814,175.280187,177.425563,179.761031,180.022680,190.920420,194.110237
joint_01957,NGRIP_08734,7308,14.554256,23.001173,23.345083,27.861017,28.988259,30.887905,32.646372,33.889445,35.725245,38.789923,41.005003,42.330539,44.261227,47.905347,50.307616,55.601283,56.424777,57.180208,59.240316,59.481982,60.240044,60.535151,64.933521,70.310461,73.302118,77.727440,87.105114,87.428382,91.963689,106.819788,107.239757,109.472569,111.098378,118.279960,135.049140,138.448576,146.279324,146.884461,148.495840,149.545218,150.511539,151.161176,159.593310,160.915029,165.030623,168.738620,169.835406,171.254144,172.444855,174.927208,176.938197,179.823496,180.536272,191.230597,194.402423
joint_01958,NGRIP_05287,8794,14.746721,23.092821,23.406151,27.934032,29.050432,31.177350,33.061750,34.491372,36.377589,38.987819,40.833041,42.053306,43.853102,47.266988,49.684262,54.161905,54.874325,55.618647,57.684722,57.890581,58.627017,58.965492,63.760223,68.759448,71.339234,75.608779,83.662624,83.918458,88.663167,102.515465,102.952666,105.033664,106.589882,113.386452,134.929191,138.365050,146.225983,146.818330,148.402970,149.413894,150.428718,151.085396,159.482749,160.861400,164.977856,168.444592,169.583156,171.440339,172.313286,174.649217,176.301450,179.909789,180.449102,190.635392,193.777021
joint_01959,NGRIP_09461,9048,14.657408,22.884081,23.196263,27.897978,29.134529,31.258416,33.055166,34.382786,36.292812,39.487476,41.729460,43.100353,45.188130,48.763263,51.028470,55.970188,56.740311,57.525873,59.773374,60.072902,60.842358,61.149191,66.658601,72.941698,75.339512,79.285840,87.520888,87.768658,93.241099,109.556895,110.047996,112.176130,113.625184,119.594253,135.253453,138.554093,146.416801,147.020568,148.652392,149.700950,150.639932,151.293735,159.742601,160.825447,165.169091,169.286159,170.203500,171.869087,172.658396,175.343181,175.965398,180.059848,180.358102,191.057619,194.391861
joint_01960,NGRIP_01425,5774,14.606237,22.856660,23.189183,27.754053,28.967474,30.928199,32.442069,33.536797,35.102330,37.419914,39.093077,40.444413,42.425884,45.981555,48.280760,52.522898,53.175654,54.041100,56.481616,56.744948,57.587296,58.004114,62.277682,67.368329,70.018941,74.070892,81.511260,81.771029,86.789358,100.811971,101.355719,104.068732,106.015864,115.075169,134.226472,137.954019,145.839356,146.380700,147.863399,148.773716,149.923809,150.639586,158.904011,160.602876,164.483602,166.788289,168.219940,170.077999,171.552383,173.116296,176.778562,179.491993,180.055904,190.626713,194.223963
joint_01961,NGRIP_03272,1693,14.723726,22.804006,23.124629,27.208925,28.245515,30.063514,31.699062,32.880074,34.621999,37.450447,39.416845,40.845941,42.930247,46.623926,49.216387,54.461584,55.258515,56.311133,59.167503,59.509175,60.485327,60.975803,65.490324,70.131620,72.621402,76.638348,85.430070,85.750692,89.674148,102.836184,103.281929,105.515461,107.143876,113.597528,134.528680,138.125905,146.011926,146.573021,148.094688,149.036506,150.143952,150.832093,159.146907,160.710811,164.737045,167.405787,168.797310,170.878521,171.879357,173.769774,177.109431,179.747864,180.258602,190.723899,193.861673
joint_01962,NGRIP_04645,3310,14.623034,23.165995,23.537094,28.007892,29.076404,30.750039,32.184601,33.171945,34.741857,37.425698,39.355613,40.672753,42.493781,45.570743,47.444743,51.831676,52.534640,53.258199,55.375105,55.589475,56.373085,56.700260,61.474520,66.796091,69.649533,73.871623,82.347442,82.660364,87.064595,100.896183,101.383450,103.793272,105.586092,113.384733,134.658019,138.199427,146.098005,146.656050,148.193592,149.137446,150.215170,150.917842,159.241510,160.492018,164.812228,167.709450,169.037743,171.030079,172.014651,174.039424,176.991138,179.486315,180.304737,190.518572,193.555926
joint_01963,NGRIP_03212,3887,14.767156,23.261557,23.634437,28.120211,29.245816,31.272753,33.177662,34.566936,36.526611,39.377235,41.486740,42.818264,44.867462,48.499320,50.891416,56.064990,56.850905,57.560837,59.490711,59.675700,60.358056,60.681045,65.467942,71.607322,74.454464,78.533392,86.798512,87.105324,92.113989,103.367524,103.727433,106.026520,107.802356,115.010966,135.487379,138.693429,146.542045,147.163775,148.832639,149.922331,150.806806,151.441410,159.939463,160.956440,165.309290,169.905595,170.661485,172.198704,172.911302,175.855383,176.496476,179.538275,180.141080,191.104901,194.550778
joint_01964,NGRIP_07492,5054,14.690730,22.345914,22.698573,27.279709,28.522215,30.566094,32.244245,33.498671,35.158406,37.581856,39.361911,40.656660,42.550271,46.388813,49.176303,54.186160,54.955971,55.652548,57.535834,57.756869,58.463321,58.716764,63.254085,69.458177,72.822354,77.203935,84.796910,85.129955,90.565989,104.926212,105.480106,108.094407,109.847688,117.172695,135.286428,138.573735,146.434456,147.040755,148.677800,149.732157,150.663455,151.314552,159.770352,160.843912,165.188854,169.373478,170.268059,171.915551,172.694047,175.415383,176.871596,179.695967,180.126763,191.646350,194.929738
joint_01965,NGRIP_01440,4464,14.784138,23.072177,23.395041,27.922647,29.045551,30.863252,32.516280,33.689918,35.311045,37.791931,39.607282,40.907652,42.913252,46.517277,49.015842,53.726004,54.465410,55.209794,57.408195,57.625576,58.390440,58.764158,63.599463,69.912079,73.005834,77.355168,85.547467,85.892516,90.829068,105.136783,105.730388,107.736802,109.005136,115.027831,134.433865,138.078696,145.950271,146.507697,148.022836,148.968210,150.071975,150.771078,159.077782,160.681569,164.621505,167.279964,168.627196,170.374503,171.777374,173.572823,176.453625,179.251420,179.965214,190.801407,193.835166
joint_01966,NGRIP_06213,7933,14.466052,22.799718,23.106109,27.610465,28.801797,30.704966,32.300089,33.479902,35.171740,38.121882,40.145379,41.373477,43.176225,46.897514,49.690197,54.713803,55.460241,56.412699,58.905430,59.151190,60.011436,60.431697,65.447436,70.682993,72.935036,76.561301,85.318050,85.595458,91.381567,106.995281,107.575888,109.710883,111.138407,118.774562,134.918642,138.358751,146.220344,146.811869,148.394850,149.403953,150.421218,151.078724,159.473903,160.857434,164.971513,168.417230,169.562457,171.425541,172.301856,174.626053,176.405269,179.522821,180.097719,191.324472,194.689697
joint_01967,NGRIP_05415,393,14.613317,22.561883,22.877601,27.758422,29.104009,31.261302,33.048371,34.477324,36.319227,39.097327,41.035280,41.998594,43.350217,46.430879,48.943880,53.749885,54.493527,55.385940,57.949103,58.206531,59.133315,59.578400,65.111598,71.930544,74.792662,79.020286,88.367086,88.678113,91.887916,105.290730,105.810891,107.895924,109.296625,116.690750,135.011688,138.414309,146.270074,146.868858,148.466469,149.491627,150.487374,151.137571,159.551925,160.892418,165.027457,168.658563,169.745023,171.556061,172.402665,174.830363,176.632041,179.907944,180.562833,191.147199,194.713136
joint_01968,NGRIP_08108,235,14.651257,23.032823,23.378814,27.931567,29.046271,30.978918,32.477624,33.653636,35.259924,37.750898,39.473897,40.669439,42.439421,45.487329,47.518688,52.267714,53.086610,53.847653,55.956229,56.175184,56.897026,57.297955,61.153478,67.248357,70.397564,75.162692,83.408461,83.701489,88.942585,103.109345,103.695415,106.337544,108.204025,115.930861,134.454335,138.078105,145.988953,146.531358,148.036648,148.944685,150.069869,150.789259,159.070099,160.377961,164.690154,167.170096,168.638967,170.743075,171.794442,173.593441,176.492401,179.571264,179.958015,190.917809,194.310904
joint_01969,NGRIP_00526,4218,14.612871,23.066950,23.426334,28.053508,29.188595,31.266275,33.086643,34.447510,36.351653,39.323752,41.286223,42.449328,44.080293,47.723170,50.499065,54.921831,55.599739,56.355109,58.426676,58.675620,59.449949,59.760414,64.676219,69.693844,72.419643,76.477066,85.518898,85.836106,91.428497,104.029527,104.458803,106.266346,107.454480,115.611076,135.267960,138.562734,146.424568,147.029449,148.663570,149.714679,150.650280,151.302893,159.754810,160.833571,165.177786,169.324574,170.231902,171.889528,172.674081,175.374946,176.635735,179.180917,180.069139,191.424142,194.645855
joint_01970,NGRIP_08450,4426,14.513235,22.682877,22.967597,27.382253,28.473441,30.376363,31.897674,33.049875,34.679510,37.302893,39.160474,40.481967,42.350359,45.974784,48.557164,53.806113,54.643965,55.467214,57.886536,58.153393,59.033962,59.403994,63.894652,69.677966,72.468598,76.702434,84.815859,85.028323,88.449988,101.419552,101.940199,104.095980,105.538893,111.425111,135.576388,138.746448,146.589700,147.218266,148.901223,150.006568,150.870302,151.497601,160.014370,161.006283,165.362637,170.141293,170.835751,172.324125,173.007534,176.050278,177.254578,179.968699,180.026056,191.071413,194.173867
joint_01971,NGRIP_01923,17,14.589138,22.998814,23.317906,27.922490,29.003874,30.934155,32.446877,33.568157,35.293499,38.442024,40.729301,41.974330,43.837126,47.172778,49.484715,54.520635,55.303315,56.008446,58.023413,58.251502,58.929708,59.229374,63.907566,69.815297,72.371171,76.228562,85.020087,85.357883,90.990060,106.384589,106.769707,108.534459,109.774508,116.418610,134.911975,138.350694,146.233973,146.811519,148.389273,149.377783,150.396333,151.078162,159.455228,160.634227,164.964432,168.381924,169.534944,171.387920,172.289212,174.595483,176.595855,179.386326,180.274713,191.127426,194.723909
joint_01972,NGRIP_09153,5451,14.533527,23.102200,23.404480,27.701494,28.741946,30.578460,32.408701,33.744080,35.472086,37.809079,39.460072,40.759280,42.599560,46.458687,49.401130,54.730947,55.550970,56.375030,58.651385,58.921860,59.747472,60.126804,65.405969,70.818693,73.875463,78.345113,87.081574,87.389105,92.478111,107.964502,108.567770,111.136908,112.869500,119.334993,134.390510,138.052632,145.927085,146.481149,147.989506,148.927552,150.041001,150.743590,159.041455,160.665118,164.592677,167.177180,168.542060,170.312519,171.730340,173.477387,177.063212,179.826356,180.252065,190.911838,193.717715
joint_01973,NGRIP_01895,7449,14.768058,23.367035,23.694662,28.408579,29.558479,31.602876,33.414865,34.717507,36.657067,39.759198,41.955976,43.219239,45.035300,48.286735,50.540715,55.640636,56.510832,57.413217,60.060290,60.353466,61.303175,61.739224,66.457622,71.667157,74.431424,78.591089,86.765315,87.036592,91.679711,106.443019,106.995769,109.923941,111.998951,120.689383,134.975045,138.392430,146.250489,146.846415,148.438265,149.457100,150.461321,151.114396,159.521199,160.878641,165.005426,168.563523,169.673126,171.504660,172.362965,174.749903,177.171221,180.292187,180.648617,191.453728,195.035153
joint_01974,NGRIP_04744,8757,14.462510,22.938252,23.269172,27.507008,28.545469,30.363029,32.100254,33.394765,35.078955,37.631749,39.430895,40.695108,42.406139,45.679172,47.916457,52.933930,53.715809,54.440180,56.445277,56.669458,57.346448,57.685550,61.930355,66.896401,69.844224,74.206698,82.097388,82.386214,87.170727,100.916373,101.349939,103.448652,104.929431,110.187470,134.828877,138.301198,146.189482,146.760647,148.325243,149.299141,150.337054,151.025703,159.385297,160.587695,164.914629,168.161881,169.372253,171.270830,172.199372,174.413533,176.565610,179.672966,180.523949,191.221821,194.219708
joint_01975,NGRIP_05366,3739,14.707841,23.537536,23.856306,28.391137,29.513604,31.514649,33.217771,34.484132,36.318715,39.102982,41.066888,42.304881,44.026692,47.600128,50.350918,54.906955,55.607847,56.291352,58.286255,58.478060,59.191360,59.511452,64.666889,70.772864,73.736094,78.166685,86.351225,86.623958,92.297791,107.716345,108.270192,110.814628,112.478480,119.606937,134.560626,138.144980,146.029000,146.592588,148.119278,149.066608,150.166666,150.852297,159.173695,160.722822,164.756253,167.488646,168.859992,170.923333,171.913969,173.839922,177.309318,179.821086,180.226873,191.008330,194.554049
joint_01976,NGRIP_08930,7662,14.601526,22.902553,23.246473,27.956185,29.183257,31.408314,33.143087,34.474855,36.369313,39.403965,41.585535,42.973937,44.980691,48.517475,50.761773,56.474825,57.461002,58.216785,60.453549,60.696675,61.497357,61.868748,66.935675,71.724305,74.301211,78.496838,86.730201,86.995070,92.810053,104.851251,105.277903,107.608674,109.360664,115.764346,135.739006,138.848591,146.658795,147.314334,149.026302,150.176954,151.004503,151.597563,160.161807,161.165885,165.464763,170.545006,171.172100,172.576309,173.190669,176.427409,176.910673,179.623237,180.136190,190.017453,193.302010
joint_01977,NGRIP_05393,8185,14.760125,23.111613,23.384025,27.883524,29.038269,30.963908,32.654377,33.971154,35.741623,38.529341,40.512615,41.723107,43.525079,47.086737,49.700981,54.372553,55.100624,55.943229,58.255462,58.496502,59.331956,59.698487,64.747587,69.935725,72.690513,77.062377,85.844105,86.137940,90.527958,103.544531,103.966243,105.745572,106.913993,113.257988,135.452371,138.690984,146.494975,147.131380,148.805832,149.923370,150.799615,151.416835,159.931171,161.068031,165.298745,169.694576,170.627228,171.830632,172.882301,175.814828,177.448180,180.530955,180.633368,191.313768,194.396184
joint_01978,NGRIP_08213,1768,14.623748,23.156377,23.517884,27.884657,28.964145,30.860426,32.295993,33.377647,34.889105,36.818947,38.320978,39.676294,41.715190,45.026832,47.034552,51.493407,52.231226,52.974763,55.126177,55.341451,56.064323,56.439481,60.762958,66.579304,69.087331,72.829036,80.684257,80.936894,86.463905,100.453761,100.948651,103.235536,104.884865,110.968617,133.955724,137.783794,145.705705,146.222092,147.653672,148.496631,149.736576,150.469727,158.666465,160.495384,164.392551,165.919715,167.673110,170.074806,171.258596,172.511679,176.649886,179.816133,180.396965,191.292392,194.363130
joint_01979,NGRIP_01946,1059,14.605332,23.408696,23.790865,28.024311,29.028007,30.864487,32.581507,33.871968,35.669843,38.217633,40.150166,41.523833,43.544050,47.359084,49.961984,55.855725,56.779017,57.465356,59.387730,59.608998,60.257849,60.632165,65.205194,71.478156,74.354045,78.644264,85.845778,86.110178,91.124038,106.642339,107.199568,109.339534,110.720838,117.214802,135.006021,138.410925,146.267045,146.865387,148.462107,149.486287,150.483345,151.133987,159.547173,160.890288,165.024050,168.643864,169.733904,171.548111,172.396525,174.817919,176.877488,179.426657,179.714600,190.946878,193.913261
joint_01980,NGRIP_00179,187,14.716010,22.504191,22.776984,27.153057,28.283687,30.128265,31.634040,32.793892,34.407821,37.271981,39.285297,40.470596,42.165070,45.461958,47.770808,53.226843,54.102380,54.992809,57.425822,57.630247,58.499236,58.864812,64.138164,69.501420,72.091593,76.050020,85.207867,85.551510,91.265894,105.939644,106.449562,108.920829,110.608142,119.139099,135.082630,138.452344,146.325342,146.915993,148.520768,149.539288,150.518073,151.185896,159.598845,160.729791,165.066712,168.833822,169.869059,171.628386,172.473714,174.969150,176.808901,179.777599,180.367359,191.034611,194.074351
joint_01981,NGRIP_03365,9653,14.667238,23.317035,23.683265,27.796629,28.755085,30.329632,31.827398,32.923470,34.436421,37.122602,39.007421,40.300428,42.175023,45.835268,48.444249,53.924973,54.810857,55.679819,58.107971,58.366522,59.274540,59.676169,63.606419,69.157264,72.367508,77.013846,86.814827,87.192674,91.896608,105.552969,106.107973,108.441278,109.984070,116.160879,134.263130,137.964215,145.886581,146.414304,147.889319,148.763733,149.933470,150.668552,158.909189,160.270890,164.575559,166.663784,168.264620,170.473653,171.587722,173.174779,176.780171,179.722974,180.207261,191.000178,194.354628
joint_01982,NGRIP_08224,9846,14.553512,23.020901,23.376157,28.057861,29.283812,31.207866,32.742996,33.860241,35.457258,38.010388,39.819760,41.269078,43.310430,47.196845,49.829000,54.779697,55.570959,56.308625,58.380786,58.616884,59.352086,59.713156,64.161998,69.273914,71.939627,75.994516,84.162269,84.434005,89.387808,103.039811,103.533007,105.863335,107.378862,114.038104,135.067589,138.447688,146.299951,146.903097,148.509498,149.544301,150.527121,151.172925,159.598801,160.913437,165.061069,168.803554,169.854708,171.634477,172.463231,174.953111,176.462573,179.666852,180.197083,190.945499,194.369152
joint_01983,NGRIP_02537,9207,14.469160,22.856130,23.131272,27.668291,28.776210,30.767568,32.293325,33.499988,35.127173,37.675005,39.456213,40.757266,42.561819,45.843773,48.012108,53.251776,54.121347,54.878040,57.152125,57.347142,58.139254,58.521490,63.604311,69.535457,72.031695,76.141737,85.765564,86.093373,92.103246,105.470794,105.892438,108.129734,109.791194,116.465632,135.297943,138.580594,146.440621,147.047805,148.686673,149.743055,150.671669,151.321821,159.780042,160.850361,165.195756,169.403970,170.290604,171.931777,172.706497,175.440597,176.863405,179.934341,180.239775,190.734969,194.075305
joint_01984,NGRIP_00951,8184,14.653810,22.703131,22.988858,27.491740,28.644752,30.783808,32.605264,34.011983,35.951526,38.839287,40.883020,42.087282,43.991831,47.407300,49.706357,54.750554,55.480687,56.195165,57.957233,58.169943,58.866009,59.123443,64.016745,69.341804,71.978548,75.690968,82.796411,83.035713,87.719293,99.408480,99.930363,102.740636,104.761694,112.507699,134.675257,138.213426,146.090265,146.662798,148.207512,149.174620,150.248169,150.924795,159.269817,160.765923,164.825176,167.785963,169.084909,171.084132,172.038164,174.091628,177.120318,179.963688,180.102538,191.163520,194.618058
joint_01985,NGRIP_09011,2471,14.738403,22.604302,22.887919,27.619121,28.899431,31.089172,32.675889,34.026721,35.779266,38.527540,40.445449,41.686309,43.465521,47.096380,49.761447,55.213972,56.056364,56.922959,59.334770,59.610424,60.488654,60.870504,65.783032,70.611241,73.074152,76.993696,85.945333,86.304396,90.621779,103.261935,103.665898,106.110657,107.922140,114.475544,135.619104,138.776997,146.594712,147.240894,148.934010,150.063974,150.919252,151.521731,160.061264,161.120802,165.392671,170.234015,170.936838,172.408115,173.060762,176.164127,176.822942,179.731418,180.514457,190.756615,193.940539
joint_01986,NGRIP_07770,5298,14.687414,22.964458,23.248163,27.590531,28.698673,30.645337,32.397942,33.719204,35.519172,38.350466,40.354773,41.553602,43.405885,46.987633,49.557991,54.211498,54.951422,55.750131,57.942725,58.237887,58.984810,59.325703,63.893545,70.307131,73.303583,77.959930,87.338463,87.634573,92.619388,106.758922,107.270931,109.564208,111.143206,118.638797,133.981226,137.806586,145.708197,146.230523,147.674861,148.543723,149.748601,150.484094,158.698523,160.509820,164.320530,166.206874,167.738352,169.727377,171.286328,172.576443,176.627421,179.664595,180.496331,190.994229,194.213527
