realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_response_events,n_conditioning_events,response_exposure_kyr,gain_bits_per_event,LR_statistic,nominal_LR_p,delta_AIC_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,beta_pre_phase_sin,beta_pre_phase_cos,all_models_converged,likelihood_nesting_ok
joint_00914,NGRIP_04515,6115,True,,53.0,2.0,162.22184500000003,0.2388127072555363,17.546429599902638,0.0001548250481798,-13.546429599902638,314.3060412452013,6.856188674254174,0.9625758502494096,-1.1372281583382575,-0.6888376531291943,0.6723503217184013,True,True
joint_00915,NGRIP_06118,7368,True,,53.0,2.0,165.94705900000002,0.2125153954103047,15.614271398348876,0.0004068216401451,-11.614271398348876,324.55071430331503,5.987214667780048,0.8948131534755004,-0.901007130191062,-0.5189756377914856,0.7289409214824547,True,True
joint_00916,NGRIP_04493,6223,True,,53.0,2.0,168.45593000000002,0.1850399247780076,13.59554962799544,0.0011162562641623,-9.59554962799544,340.1710718496618,5.273490379334609,0.8313462271956373,-0.8073203465685268,-0.2820033810292325,0.7820553960944849,True,True
joint_00917,NGRIP_02754,7013,True,,53.0,2.0,168.81225,0.0951851637900823,6.9935967586966115,0.0302942189212604,-2.9935967586966115,332.04377684834424,3.1473096863338608,0.5732740100416486,-0.6774121561865553,-0.2687490269269543,0.5063763927307902,True,True
joint_00918,NGRIP_09345,191,True,,53.0,2.0,162.49649699999998,0.2446786831341942,17.977423971904216,0.0001248107477491,-13.977423971904216,320.2234865495567,7.233355994988724,0.9893515524105732,-0.9046438004739188,-0.6329818922941025,0.7603620310648003,True,True
joint_00919,NGRIP_07541,517,True,,53.0,2.0,166.579542,0.2397984838511506,17.618858156301314,0.0001493184807912,-13.618858156301314,327.41554643107906,6.907156977737973,0.9662790585943298,-0.914876092310722,-0.5203820279674356,0.8141853376513504,True,True
joint_00920,NGRIP_01052,4405,True,,53.0,2.0,166.002254,0.2182243353293533,16.03372777288959,0.0003298528584432,-12.033727772889591,341.54414408811766,6.417562851604565,0.9295192137492684,-0.9565948762615089,-0.2942615385696298,0.8817120366920779,True,True
joint_00921,NGRIP_03784,2576,True,,53.0,2.0,168.56004099999998,0.2224320765916194,16.34288567609093,0.0002826099617318,-12.34288567609093,337.8733157207833,6.281859255855959,0.9188329982563566,-0.7888932170849253,-0.3460837165912137,0.8511639911293112,True,True
joint_00922,NGRIP_02057,7445,True,,53.0,2.0,164.308421,0.1916401702962095,14.080493434621616,0.0008759104333313,-10.080493434621616,322.74725782800607,5.396860676041648,0.8429087141142773,-0.8357034764137055,-0.5102396884941797,0.6709326051215181,True,True
joint_00923,NGRIP_00356,2157,True,,53.0,2.0,166.96793200000002,0.1870636945809033,13.744243283291269,0.0010362761240561,-9.744243283291269,330.7047433318061,5.233703802942018,0.8275596057758594,-0.9334657172363982,-0.4049334011377613,0.7217228288996412,True,True
joint_00924,NGRIP_02226,3567,True,,53.0,2.0,167.020573,0.1572382682514935,11.552861805353018,0.003099759030291,-7.552861805353018,341.7126007908937,4.543854971476336,0.756887882210513,-0.8461510361664835,-0.2374990390681717,0.7186608885133587,True,True
joint_00925,NGRIP_01970,730,True,,53.0,2.0,166.844651,0.2112180630240781,15.518951716058098,0.0004266801630677,-11.518951716058098,336.45314363661396,6.0494025413538,0.8999797568355314,-1.0390468428783346,-0.3595409275830056,0.8250417468870859,True,True
joint_00926,NGRIP_04582,8085,True,,53.0,2.0,164.75090799999998,0.275563583538313,20.24664882542513,4.0132486570876304e-05,-16.246648825425126,321.6863403871835,8.21404023941914,1.0529224572023292,-1.0706821577923875,-0.6527762388304506,0.8261530626338931,True,True
joint_00927,NGRIP_01479,9482,True,,53.0,2.0,164.694394,0.1967661335214354,14.457116412086862,0.0007255662263698,-10.457116412086862,333.3841801971561,5.473365845726414,0.8499468777417144,-0.8000280144333464,-0.3807812614636453,0.759878494169327,True,True
joint_00928,NGRIP_01264,5222,True,,53.0,2.0,164.109778,0.2678418798032865,19.67930744508152,5.3295763045028574e-05,-15.67930744508152,331.09111916888696,7.881391300090995,1.0322522246049977,-1.011479960443072,-0.4990093825339969,0.9036228700874084,True,True
joint_00929,NGRIP_00008,1919,True,,53.0,2.0,166.531092,0.2099643894192465,15.426839801657763,0.0004467908808784,-11.426839801657763,337.56661065061553,5.933256182577221,0.8902865828044837,-0.6935171805680662,-0.3397414567883455,0.8229130829322241,True,True
