realization_id,age_ka_bp__Barker_S3_010,age_ka_bp__Barker_S3_011,age_ka_bp__Barker_S3_012,age_ka_bp__Barker_S3_013,age_ka_bp__Barker_S3_014,age_ka_bp__Barker_S3_015,age_ka_bp__Barker_S3_016,age_ka_bp__Barker_S3_017,age_ka_bp__Barker_S3_018,age_ka_bp__Barker_S3_019,age_ka_bp__Barker_S3_020,age_ka_bp__Barker_S3_021,age_ka_bp__Barker_S3_022,age_ka_bp__Barker_S3_023,age_ka_bp__Barker_S3_024,age_ka_bp__Barker_S3_025,age_ka_bp__Barker_S3_026,age_ka_bp__Barker_S3_027,age_ka_bp__Barker_S3_028,age_ka_bp__Barker_S3_029,age_ka_bp__Barker_S3_030,age_ka_bp__Barker_S3_031,age_ka_bp__Barker_S3_032,age_ka_bp__Barker_S3_033,age_ka_bp__Barker_S3_034,age_ka_bp__Barker_S3_035,age_ka_bp__Barker_S3_036,age_ka_bp__Barker_S3_037,age_ka_bp__Barker_S3_038,age_ka_bp__Barker_S3_039,age_ka_bp__Barker_S3_040,age_ka_bp__Barker_S3_041,age_ka_bp__Barker_S3_042,age_ka_bp__Barker_S3_043,age_ka_bp__Barker_S3_044,age_ka_bp__Barker_S3_045,age_ka_bp__Barker_S3_046,age_ka_bp__Barker_S3_047,age_ka_bp__Barker_S3_048,age_ka_bp__Barker_S3_049,age_ka_bp__Barker_S3_050,age_ka_bp__Barker_S3_051,age_ka_bp__Barker_S3_052,age_ka_bp__Barker_S3_053,age_ka_bp__Barker_S3_054,age_ka_bp__Barker_S3_055,age_ka_bp__Barker_S3_056,age_ka_bp__Barker_S3_057,age_ka_bp__Barker_S3_058,age_ka_bp__Barker_S3_059,age_ka_bp__Barker_S3_060,age_ka_bp__Barker_S3_061,age_ka_bp__Barker_S3_062,age_ka_bp__Barker_S3_063,age_ka_bp__Barker_S3_064,age_ka_bp__Barker_S3_065,age_ka_bp__Barker_S3_066,age_ka_bp__Barker_S3_067,age_ka_bp__Barker_S3_068,age_ka_bp__Barker_S3_069,age_ka_bp__Barker_S3_070,age_ka_bp__Barker_S3_071,age_ka_bp__Barker_S3_072,age_ka_bp__Barker_S3_073,age_ka_bp__Barker_S3_074,age_ka_bp__Barker_S3_075,age_ka_bp__Barker_S3_076,age_ka_bp__Barker_S3_077,age_ka_bp__Barker_S3_078,age_ka_bp__Barker_S3_079
Barker_MC_02071,11.371567191399743,14.431640582636581,27.738128879839731,29.67954342815629,33.11172167593157,33.976368856700176,35.621924885613318,37.475970521398878,38.414578405955481,41.142369720907688,44.328045752310409,47.398360771852296,53.644271419626818,57.762854300144582,59.672003639786475,64.984270891416884,71.892238192016109,75.615761394420829,84.695137102183409,90.410499748568071,103.26321393341856,108.76858027786743,125.37266234337818,129.46691903215648,146.76506788526137,148.3862405492452,150.16953047962733,159.37130561690077,165.43749741151839,168.10834639885141,171.38652978519542,175.96301141578149,177.56227977863443,178.24504016214996,189.16618071637305,194.58643373627984,197.88247915098515,217.0562064174369,226.18340541348243,229.41233264222535,231.98332111121707,242.94270416124093,244.2361510203184,248.73397973135033,252.13722600174995,256.85618196769519,258.38853667250396,262.35902051311967,266.08099271435003,278.08299975103608,279.88912702354708,282.43324178375082,291.91055478359351,297.7173510683333,301.81512369736367,306.63146309072636,317.01559407462923,328.29223277431731,336.04635147450841,336.4352010848425,337.02991225358869,337.41094081725936,348.93089066062646,350.60646372655833,366.64310919857485,371.64709760317083,378.91410727617807,388.32389922943275,393.30921946956761,397.62983034435126
Barker_MC_02072,11.342391972681522,14.429363101195914,28.071410095385108,29.496309980683741,33.119199098545138,33.840898610116575,35.370211374328626,38.128310490206729,39.017302571232186,41.469833360939298,44.042535083819324,47.825341599956396,53.725407533841242,57.550833761680408,59.302898706841816,64.804693708481764,71.959119147876677,75.58522193664291,84.529928674920001,91.033245376193477,102.60946276324687,110.64421568697625,124.99100829845541,128.44024346444925,148.27298210033399,150.03659677863939,151.9765729247753,161.94478482402127,162.77750766428414,169.35075701424859,173.69442174980173,175.76452032606016,177.03916944648498,179.47854338650544,189.24409342308613,190.35693709552493,197.1538673646059,215.93659613172278,226.00023044062331,229.15069440137864,231.65721140287332,242.34177116348189,243.57953897069982,248.84860162902126,252.19976205597874,258.16012065282729,260.0955876510659,262.69263016150222,265.13042475779321,277.3646325358381,279.20570263835941,281.79903794406152,291.45970686911966,297.37884623098932,301.55589775391405,306.46541802730422,317.03778601611367,326.93370572922515,333.73840508570538,334.07964369650233,334.60153804242708,335.13086521950629,349.28875933771246,350.86779548513999,365.86999458931609,373.58337718643753,379.03614853219398,388.06785601396018,392.85286660032631,396.99987577517703
Barker_MC_02073,11.480207108822018,14.481414033099055,28.286608980253796,30.066063847241494,32.740081652958324,34.134640682654414,34.942916131522324,37.139148115350899,38.796995406956071,41.899957169723194,43.178473539006198,47.85591085846459,53.720812666377817,57.449100603172411,59.131901635037586,64.709030821786683,71.961419346000326,75.663503784442099,84.45177446051477,90.40911352907149,103.1111884076511,109.87840079921898,125.73334351942339,129.54995759483757,148.24069275460738,149.94342081375339,151.81642167881395,161.45065453732664,163.64760081580178,167.72790721690944,172.90094259526091,174.89726174535053,178.66645435052718,179.65460068766214,188.37124421898224,192.77541282071937,200.22937070009488,218.48164151674303,227.42800255562247,230.08232385828657,232.28843384438974,241.69244505633793,243.45929166330529,247.93758362718833,251.61623465526225,258.44548618843788,260.66310292245794,263.05787273832613,265.30172423310387,277.52892628553082,279.36894212837171,281.96079240162084,291.61592929738839,297.53167915770507,301.70633875812916,306.61304767237169,317.18946130521596,328.35495537693521,336.03264805505444,336.41766509201028,337.00651467794273,337.60130113616509,349.12069748761627,351.00759452261451,366.36885245928363,371.86965132324377,379.21678351224767,387.51720311918297,391.91477642087051,395.72600661566645
Barker_MC_02074,11.373989277340618,14.704454257980899,27.978335580422115,29.611983173675895,33.196120547819746,33.307890731121859,35.800761612260473,37.798804509565571,38.813642825816814,41.764065925558796,43.402907101257945,47.069346395886335,53.634118628897639,57.771496489844019,59.625586882062933,64.781255070853405,71.485584046390812,76.444162130828872,82.756890396112937,90.338520978948267,102.87854033981135,109.94139320468064,125.63744599959168,129.8037947871656,147.59951697514927,149.22642954797439,151.01603337808197,160.22783092369505,163.22316814736794,169.48952279914727,173.65401421766353,177.19277255952798,179.42930171458406,179.94888693138245,192.39725081626926,194.53257721467503,199.30613384523153,217.03988143996483,227.72952151982861,229.74127756217524,232.101778262772,242.16391260514632,243.59596205634324,247.9226228765215,252.28570539035809,258.65456074816626,260.72267614110763,262.84523638222265,264.84018167312468,277.2823854691041,279.1547559432563,281.79218101975039,291.6170927550869,297.63686449456571,301.88493083914773,306.87791877022039,317.62766886762114,327.3937622353115,334.10918952059956,334.44595136086474,334.96099888127026,335.4500021612086,349.39253941281873,350.74124761628616,367.29549904639777,373.28754504900979,379.00953548312827,387.47393241679589,391.95838112337475,395.84490333574308
Barker_MC_02075,11.34206856134651,14.748814798885363,27.915935540784641,29.905024720983157,33.155599721692433,33.968142129747235,35.694916114157245,37.66245611851862,38.605181275088341,40.986784801441075,43.915871184538744,48.155608696555106,53.644207927364384,57.799339249037104,59.904930145146452,65.102163282681829,71.860542495750636,75.332050130224971,83.001498350873675,90.290018698581846,103.5363989462213,109.24868938254222,125.17331055467994,128.7478551080338,146.84120644480856,148.57034802322241,150.47240375947754,160.26664875245362,163.94551142527399,169.17536042838208,172.51538678165687,176.77574843494068,178.61604950315723,179.87020084623882,192.0560118303184,193.80664785811578,198.10418843629466,215.90715820574744,226.66533985935206,229.12548130220435,231.72370034350638,242.79915947719212,243.97977168279243,248.33775591488015,251.38640731999647,256.64578623956021,258.35362884074692,261.84805018430791,265.12625316315194,277.61473234377803,279.49406658940615,282.1413008493771,292.0027536651466,298.04491430431682,302.30878017343031,307.32033816177216,318.10626989516072,327.42898974218468,333.83954152340391,334.16101462157718,334.65267935995973,335.07841405328503,349.23753300659996,351.00509708625123,367.45332135768069,373.72387820514911,377.37962535965823,386.38277810464666,391.15266035364715,395.28655830278092
Barker_MC_02076,11.308779053994162,14.756526296282082,28.319132190365103,29.787016873327172,32.789115467018036,33.944339421401864,35.168579183879459,37.168447652865069,38.170124739715256,41.827706901121147,44.261142186641905,47.155833926978346,53.991727260991873,57.469992239143707,58.738894450459583,64.499481993964139,71.990436137989079,76.332438415952041,82.386486507641905,91.060693781224728,104.13251476024202,109.54835445522249,126.46062925394922,130.11459160342366,148.02161561276446,149.836220332447,151.8322855240977,162.09536062053309,163.86515265622015,170.29333346286435,174.08620225353658,175.92777891141665,176.5936361420807,178.51963377389978,187.43887638456422,192.08709087007986,200.75507033400228,218.38558721013612,226.73128996058909,230.13995884499545,232.352669603496,241.78481800625667,243.48891041299484,249.45862722851032,251.42569835089705,258.55217065854413,260.86630188759557,263.14762575669226,265.28494473120156,277.69568458899749,279.56332019866579,282.19407573486529,291.99414215979152,297.99869105539187,302.23601485797275,307.21637648375491,317.93405925776983,327.05887081228241,333.33333555260646,333.64798422690001,334.12921161111359,334.7058946097377,348.74093738906618,350.94071998019723,367.04559686555336,372.94528795904853,378.9198708437342,387.86352475187743,392.60188443831089,396.70846283321993
Barker_MC_02077,11.311620684934969,14.474692527377949,28.243028124255208,30.047540371730673,33.295733020632042,33.78538770754097,35.7552313166658,38.113467452776774,38.56102643603019,41.418994514994061,43.063132186171465,48.129628278252682,53.811929812236805,57.260475832371533,58.760700359683469,64.269196701795423,71.432336431842131,75.768200354729643,84.156056262956852,91.282261650230367,103.35246025125102,108.41794455254501,124.79874039762126,128.19610332658308,147.99294989659941,149.64508641775402,151.46243659102399,160.81668422045999,163.80756096604159,168.63339964715129,171.78522411744879,174.72939541149194,177.33964895690272,177.61381774807498,191.20010724698741,192.3531312582094,197.551989620662,214.91812983246129,225.8768369190112,230.08281006603082,232.46886596498877,242.6399347546145,243.97870348096237,249.29415323449979,252.3782846868734,256.82821495765933,258.27321076514693,262.20580936647951,265.89483014283974,277.98790941293578,279.80774173028027,282.37116144610974,291.92038908981016,297.77124783052011,301.90011470105458,306.75300088064,317.20484158360654,327.16728600276076,334.01772952830493,334.36126209448264,334.88666484275444,335.4889169285068,350.21285776658016,351.32370330808453,366.94020298454018,373.09188017920656,378.0418301670137,387.73732436832762,392.87401003789785,397.3258042848588
Barker_MC_02078,11.439112049967706,14.538532136165866,27.708624041608015,29.848190531441549,32.594079864738042,33.374040089272782,35.936965804040582,37.842824661184487,38.705739939239756,41.599488984660361,43.684429738576164,47.263767193090267,53.545069662713011,57.820759446807699,59.847466874724503,64.898326331507334,71.466364104205908,76.29839148923034,84.321068312465485,90.907931935567618,103.24092351818418,110.78888774983599,126.23371988290421,130.26567597269459,147.86846763340552,149.65684946360943,151.62406947683368,161.73718216730015,163.25513541989417,168.9642776354199,171.73334109389589,174.39358671293616,177.72797123876219,179.54729655879214,187.0665961822325,192.77446315960464,200.83296834546366,218.16859490560088,227.90981569570121,229.83481153052062,232.24874520401752,242.53864891392365,243.72480424316703,247.89639863822848,251.80283786049029,256.96019692382845,258.63491130601938,260.62449411042024,262.50643175674725,275.4349679493871,277.38052436672604,280.12103932018209,290.3299805208427,296.58504900239501,300.99916087399214,306.18731132022947,317.36264609059583,328.19302591955108,335.64028507171292,336.01374644512521,336.58492266328506,336.97754124324467,349.28248214275072,351.38956001647443,367.22873993423485,372.36096232086032,378.81268752062817,387.88549203093646,392.6922758774574,396.85815521110891
Barker_MC_02079,11.280653276395711,14.683640227109871,27.981994308199443,30.154643318448386,33.315682066742383,33.805886447733343,35.304884762716526,37.737588542832299,38.603770559057196,41.995717540586547,43.145249878443124,47.681647827521125,53.997134312793321,57.561038800913693,59.013512390860072,64.644533175792105,71.967001268745548,75.310368373471945,84.852215638654954,90.166669711690247,103.03071838061238,109.814879686353,125.38160180939781,129.22107913860353,145.95806325423342,147.66944751425845,149.55197020028589,159.25115150786888,163.64864939621185,169.76525309638376,173.86710603500794,176.28205855830956,178.78518536343387,180.11271775009058,190.03698192372605,191.4105431506143,199.10545647788331,218.8188524482859,225.45138736514915,230.17556171503759,232.65642410401188,243.23162564345293,244.2302482625787,247.95530042197683,251.42482398222538,257.05789974125599,258.88709039363488,262.5748175730514,266.02928847740122,278.33101013010719,280.18224008755323,282.78988658675144,292.50386743872639,298.45567128040784,302.65577365697902,307.59238687683512,318.21884726539321,327.63266455074609,334.10585736968034,334.43047175883044,334.92694082458939,335.39385461144235,349.27758910900138,350.88399655013012,367.212410781926,373.89533264082689,379.1395068739929,388.11040971847001,392.86320592746449,396.98229597525972
Barker_MC_02080,11.451372862447961,14.732472949657351,27.777793165561153,29.624346342154588,32.518339971852569,33.966328041408083,35.812475947655315,37.308849482452402,38.393945852492472,41.777270649416167,44.019390875923797,47.463847153383107,53.800077735448568,57.685384693865799,59.388869013293032,64.660991575291291,71.516755515228184,76.335245674423462,83.30726655207107,91.244005463353133,102.44884240041006,110.40927181366833,124.83188027245363,128.72534442146969,146.41663146852039,148.23471357252328,150.23460388692641,160.53729519085906,165.04520963640314,170.73976982288718,172.17477381328479,175.8585504794226,177.03736606779054,179.67192463415873,190.63305347355819,195.18199284256966,201.22841175680094,216.96110829326463,226.67941631848271,230.07521453960283,232.42244658890792,242.42802049399651,243.62800975256158,248.15137293923311,251.45550577601759,257.30388845220239,259.20299426587121,262.60651752584045,265.79515922124887,278.07204952794393,279.91954272943684,282.52192562616352,292.21629855442757,298.15608852481893,302.34771288519545,307.27436142250997,317.88897667372032,328.4965202190761,335.79055117622738,336.1563285398604,336.71575274306366,337.27801594607695,349.87072269459634,350.64851827245246,367.6518787323796,372.77048026103637,378.64755405714317,387.49705916478837,392.18553869201759,396.2488876156163
Barker_MC_02081,11.330211610918434,14.365572387947617,28.172066106993338,29.51918727507956,33.11333156751904,34.00135814350881,35.988048938122361,37.621396749398066,38.780362140787169,42.235853434079118,43.403037508638043,47.670887941197989,54.100931355073925,57.442480471954909,58.692428866960974,64.462985575713034,71.966903425116854,76.378603461501584,82.285778683611355,90.231717408298039,102.83417743547064,109.52708279526081,124.33256924675396,127.91768905130537,148.01076611788883,149.76761414323698,151.70014697111989,161.63805961228169,163.55700631194421,167.74545448166768,173.33167576939761,175.55025427886255,177.26360178120058,179.81145818868373,191.34996335955657,192.85504665118128,197.19550250309189,217.12090974551239,227.14085692392669,229.22610595967129,231.75418604692777,242.53066302904637,243.76959656225674,247.99148382255552,252.09477605832032,258.15760269097569,260.126343442539,262.15932019087586,264.07342835545955,276.59421110248991,278.47840656442162,281.13248834413201,291.01944947770937,297.07723918865128,301.35213426894813,306.37665550076611,317.20061940837076,327.82683558954398,335.1337063510403,335.50012759866701,336.0605365656254,336.45173810343243,349.46244612963449,351.10651979715698,366.32634066322174,372.71184970990072,378.44076125024185,387.70803159670271,392.61784370078794,396.87301419099515
Barker_MC_02082,11.371551881186701,14.584497001199678,27.915272710154198,29.693359727742148,33.321863325129847,33.593246875309475,35.732776624959314,37.780570156306815,38.87733727817583,42.317165848966269,43.313694784817358,46.963514529234999,53.61166824298386,57.363624039607956,58.892266037299457,64.391596829992253,71.542817860794287,75.229062166644894,83.379011198249188,90.909098343923318,103.55242609587707,111.22002762211336,126.25009868011287,130.2350216748971,147.77172065552563,149.34091489000042,151.06702854792263,159.9644543479088,164.55851937239908,169.70090802417184,171.53259739774774,176.2037749695555,177.9410658133032,178.67575626576348,189.74332324152195,192.82142603128383,200.20436553598284,215.48023988729869,227.76959202244672,229.34134747505414,231.79764106992255,242.26811291923443,243.80281237038741,249.01445082966893,252.1077058209668,258.45923061074632,260.52171836536104,262.57956855470366,264.5156108495168,277.18080141058772,279.08672814550613,281.77142064307947,291.77241254243643,297.90006946437853,302.22426883069886,307.30674012381468,318.25053433932743,328.36705816580337,335.32345081727465,335.67229646646348,336.20582510639929,336.76705075264999,349.33893015604895,350.88869552739834,367.34960591798904,373.53833275051647,378.36421539279775,387.93200041184207,393.00102558749461,397.39418073972689
Barker_MC_02083,11.431887840076129,14.4999218319545,28.274357337360609,29.488831353208546,33.226156408432566,33.398005007524503,35.676856779342401,37.821301476055744,39.142633518981171,42.014437782740615,43.820541479068787,47.450970197070447,53.58804248473902,57.664501264923018,59.564329667841463,64.972690561871246,72.005616135096275,76.459866814460426,84.765880070453917,90.135492547740952,103.93368015098959,110.44882789484971,125.85367835628713,129.31639058094865,147.34690218753599,149.1064005758949,151.04184880308966,160.99420032749026,162.84018433320398,168.44406395470557,173.76089601528287,176.23811653402575,176.79614776200461,179.32908525699926,190.80717227450103,194.39835855310631,199.1656692813439,217.99971544964558,225.47739342587877,229.049532350204,231.43694966205962,241.61382176259661,243.35561737063699,249.05808480712909,251.6651333379003,256.63450263046929,258.24817236384956,260.91127670544506,263.41998980688567,276.20591465224078,278.13001013867768,280.84029517871249,290.93662418281167,297.12269461770035,301.48811556004659,306.61903685721171,317.67329769354239,328.66177817872557,336.21775157523075,336.59666469540952,337.17617887921222,337.55204477569748,349.74808558026223,351.20651485479698,367.76947674314522,373.05156646496954,378.9630692742781,388.14970104004402,393.01679071727096,397.23493510420104
Barker_MC_02084,11.472457669582459,14.407539106020433,28.059209923805881,29.756617187983156,32.565375286981194,33.536799283851288,35.832773276283618,37.34321201700331,38.570082944057411,41.593934515314416,43.262085593616746,47.819601685453584,54.028638017999214,57.741693402802831,59.336362986644914,64.508347281656668,71.233893399124398,75.37902424696891,82.781794703424396,91.337233126979086,103.55707453992338,109.26489734797309,124.8821989706134,128.52203814091484,146.93668085206386,148.65273462179979,150.54039376850929,160.26408065764602,164.40507391269927,168.22899350762208,173.07192900088182,175.59050550501058,176.81479505709117,177.38388045621653,188.46660808400148,192.63375904420283,201.21011386993158,215.0557109338113,227.35427941952625,230.10005340421611,232.38131138345091,242.10565683730763,243.42819544518446,247.78153141117073,251.85685759048945,258.65067416622054,260.8567843457937,262.21366765316196,263.49643743015844,276.4456608178557,278.39433035678098,281.13923045999843,291.36450718038071,297.62958451520512,302.05075949061643,307.24721159441725,318.4254837368054,327.38623157403339,333.54788170957141,333.8568730143034,334.32944795095233,334.8869268837089,349.95553784931565,351.70780549527058,367.26754013384158,373.39221137041233,377.32286669950918,387.26564544107515,392.53334278760013,397.09868048792185
Barker_MC_02085,11.309500358728025,14.635151572780122,27.95664414502604,29.74212875352535,33.224914320958518,33.634778711808373,34.866868934668148,37.313450034086728,38.666822753657257,42.525661799387507,43.191575361470143,48.041508441945922,53.658399576262958,57.573413712094215,59.459670292433344,64.761876199677587,71.656759926968576,75.440149035541438,83.312200750497823,90.96085248084006,103.98312502888558,109.89834534281246,125.78116707399795,129.77689266080094,147.53382727297637,149.09923357485664,150.82118050692492,159.69317632120644,163.73435588073559,170.95947055211983,172.39039116107145,175.97379875221381,178.69774449919203,179.37591793572503,188.84088989673523,193.0307632417414,198.31099893391752,217.09505567394922,226.04929277588943,230.04338002557901,232.26279376375649,241.72351503751304,243.44147199338198,247.92915160117218,251.82969876932557,256.73033705934023,258.32168823838549,262.24134316418161,265.91564356502823,278.07464223049436,279.90439445685087,282.48178737784775,292.08306787743913,297.96581965895109,302.11719298971707,306.99653226000117,317.50617321797796,327.62737589651374,334.58698585193684,334.9359928408519,335.46976823566308,335.9249139599641,348.50067858904032,350.84710017842912,366.2184804619157,372.07718149829924,377.22056062241705,387.12185198973498,392.36756927043314,396.9138575803716
Barker_MC_02086,11.479359995850999,14.398131308723091,27.933560722292906,29.821530027033088,32.816896165670428,33.785859842080356,34.875390922444609,37.546744644686761,38.847676575535274,41.696075867314526,43.14545191652978,47.606335236046817,53.707019411129039,57.636209460927979,59.426947969617601,64.532450068627298,71.171544052890852,75.679160744044097,83.131547133937389,91.024232411519776,103.51430224723318,109.66519309297085,125.58147106469077,129.20269060829642,147.31717898316734,149.17176481780186,151.21180923589978,161.71249114900723,165.09516620068916,169.19382206283294,174.17564839223601,174.75455127349639,177.74759892973435,178.43447072270698,187.04826969458679,194.04577476348197,199.44981622425047,214.70371138611921,226.555026868021,229.99139588420559,232.29851018792561,242.13307370293549,243.42260917588112,247.50249404388367,252.29042085692822,256.86712417620379,258.35328613965851,260.4612218208141,262.45758811271622,275.48040321057329,277.44014723015368,280.20064687063802,290.48403484435039,296.7847172298832,301.23101817753349,306.45700222974796,317.70016056333588,326.88342330120048,333.1980806402189,333.51474487255905,333.99905487496159,334.52789179813112,349.40348910166949,350.9698885687319,366.74624991026133,373.52568982867342,379.02856593821269,387.8759214426143,392.56326210719789,396.62562401650371
Barker_MC_02087,11.443656415143344,14.4505704603104,27.639937999972432,29.556972240216343,33.164808724742223,34.381997351990343,35.700191403310818,37.749055008784218,38.895598819037545,41.282846471428876,43.880697077611543,48.206573291960751,53.982454725083969,57.778589327919597,59.534792369812621,64.672304511872042,71.353023723219252,75.37480198232997,82.564565651169062,90.680123772195358,102.90026700539178,110.94680618158998,125.79922982814004,129.34811637132884,147.93299700777527,149.70505220050001,151.65431291249712,161.68290874517018,164.25746452259762,168.10198325718162,173.44292507896108,174.56464892183914,177.2129227284735,177.42874077033701,188.02804888312491,190.41077698596877,198.38378904547841,215.44902814055166,227.77050618231732,229.89067493762207,232.23098359564077,242.207045078551,243.86493667926882,248.52993958768207,252.09863313244765,257.0086284217046,258.60301803592824,261.9529876162876,265.09875079734928,277.49570064900865,279.3612610635787,281.98909347550006,291.77827070464213,297.77614773643205,302.00876330067177,306.9835910728587,317.70587133832174,328.90470489332142,336.6053226928039,336.99148936711424,337.58209722194181,338.0142430186105,349.57109084363685,351.13070557438431,367.72161100098492,372.83466629654157,377.94179203784131,386.91095703866392,391.66283253578843,395.78112463329637
Barker_MC_02088,11.455216882194092,14.347262820200005,27.574728913120129,29.657580937334391,32.855665753466674,34.449786732526114,34.819294992532782,36.807862799052934,38.515812148104366,41.519502273307445,43.886141248984806,47.596854665511849,53.539017017585408,57.758745303945553,59.815659123911644,64.97897555600079,71.693250155903769,76.140795510213422,84.728271014181573,90.346845404488107,103.05174001294419,109.72280505186674,125.39324724986548,129.40615865922172,148.03806360369629,149.643476542483,151.40943077514837,160.50687140589849,164.4739085553239,167.71755030892692,174.02637889308878,175.34042986116845,177.50558413853639,178.01147110489259,191.14178625481492,194.05649557329062,199.65448441239371,218.61337511088675,225.59095679298375,228.78933773639693,231.28292336847335,241.91236042723978,243.38703523831106,248.66422095044035,251.88768597155433,258.85094161947501,261.11207260477761,262.22252367582524,263.2741943895025,276.0630623313279,277.98760071092295,280.69850961121284,290.79716261381935,296.98465697402293,301.35108275998601,306.48318510557289,317.54369153692858,329.00201933687083,336.88107232709478,337.27618707881697,337.88048022850961,338.43007588155348,349.05381940132759,350.64370863207654,366.83924714765033,372.28145908418355,378.37437734068988,387.5298009084629,392.38035644105787,396.58417123597349
Barker_MC_02089,11.499287098567097,14.605259777510092,27.764825511463616,30.114647330373248,33.232475091519518,33.256138361760037,34.964738209131362,38.065439505682974,38.881640028513878,41.379682814881171,43.854067675377429,48.111492798952135,53.804119247122536,57.879211368578474,59.876060008644657,65.036586353623107,71.74723277941257,75.574218945065098,84.478337276527583,90.089338954289417,103.80020291033679,108.2156770284552,124.53319620479346,127.86448247667713,146.94120118251698,148.77875636377581,150.80006706316047,161.20666429218861,164.87947721028448,168.64610415127109,173.14537151418239,176.19329267115887,178.49808652057663,178.82217023473206,189.48503614399849,192.33707516223083,198.6657699098669,217.72564051374727,225.78123315237022,229.66585681914466,232.04186840524352,242.17012118327497,243.62884989415471,247.57073674090009,251.8797123866496,256.84848799633335,258.46196494707931,260.83096772244346,263.06693484315178,275.99052187362497,277.93533351413305,280.67479937334343,290.87983249773004,297.13250648172919,301.54492859083905,306.7310929655273,317.89334292026689,327.6075894186626,334.28736540843158,334.62233942561767,335.13465262837281,335.70343868337795,349.63099327771738,351.31735790112731,366.71078846807347,373.50576966317652,378.05211385341045,387.24469763703735,392.11494070121046,396.33581802349391
Barker_MC_02090,11.306064839824085,14.366253840248842,27.679003047193074,30.151247665925013,33.081539895103369,33.504416601431494,34.848447880558048,36.929698967092776,37.91036608870354,41.082285571561961,43.365406652885127,48.200346329135783,53.908310260165592,57.473185259232238,59.060359942764848,64.545442297482737,71.678134941260353,76.31369384571552,84.635958855011339,90.16869400667531,103.47148437746132,110.20317161573962,124.56763023014813,128.07296116435856,148.42149576205875,150.17373826476765,152.10120501774739,162.01051358742009,163.5745623191946,171.11291608868251,171.40009719621085,175.75356633730587,177.83485528146662,178.28204426851556,188.30986449524735,193.15639957351286,200.2474284543257,215.89413145592732,226.98393498859537,229.8904360261584,232.30229219132255,242.58334008181046,244.08272178378655,248.07039263084667,252.26344180807274,257.02169090572494,258.56680500385545,260.89551022945932,263.09467516038353,275.87348499846269,277.79650977992117,280.50528662262087,290.59599730382257,296.77862536464085,301.14161707311132,306.26968315700071,317.32292460101434,328.95327983913154,336.95062350185304,337.35167023420195,337.96503582485309,338.46316474312721,349.74797140324239,351.77163925050496,365.7691745235303,371.64112437691568,378.53501972639344,387.62556483733778,392.44174767757318,396.61577280577717
Barker_MC_02091,11.38126441346181,14.799414610555615,28.150949424380183,29.963079329850267,32.864805039616733,33.838993385711234,35.162180086207677,37.142275150189541,38.597533549404112,42.494460961828963,44.21261887402941,48.04162933177485,53.84182128464959,57.697045407760342,59.494859843435876,64.902156992670086,71.933699293195176,75.944040236829693,84.567781926900281,91.10373827741347,103.3458603431533,108.34431587875854,125.47437300561165,129.54992975541373,146.9316018982401,148.69175935228049,150.62793255172485,160.59972837299264,164.60092883532536,168.46093161452225,171.718854080326,176.09551498438657,176.85054326719356,177.12668264138506,189.55074983577828,193.42996907286582,197.28101476577501,218.16371533042141,226.99011332982414,230.19717576333659,232.60040171938414,242.84466151507829,244.21354076018551,248.20866745602171,252.10790171225131,257.08818334167393,258.70539656451223,261.42851542167296,263.99318882120559,276.82400661307759,278.75485783418452,281.47465901660405,291.60643746714373,297.81422795220806,302.19497642160127,307.3439130112198,318.42415250494207,327.83070781412238,334.29890710380209,334.62327107998073,335.11935716119507,335.57394004118009,348.9632244270262,351.44629889805583,366.37169762692753,371.79115540025333,377.51662351798171,387.2902684180774,392.46835843137308,396.95603644289605
Barker_MC_02092,11.362265462500245,14.676164376196352,27.643387254070717,29.740184167445697,33.006243885105015,33.854993508159893,35.621125660280043,37.507015550965185,38.657141720299748,41.297534347439729,43.391325980628523,47.451916908090624,53.764224430125338,57.567565205568641,59.211308867686256,64.667512971788938,71.762652909443361,75.529444258413733,82.313902726545379,91.225515630059803,103.94678170529573,110.62050727200476,126.39655328264769,130.34921359423808,147.59209609674829,149.20703712448477,150.98347225499481,160.12780757361136,163.14528300352339,170.48268538289915,174.3223945547854,175.84326401812754,176.86299720129773,177.79037044794657,192.50102436935327,194.37332240906116,200.92323720441908,217.68830515557551,225.7484425801517,229.862599068989,232.32010725217037,242.79575654149423,244.17151793852409,247.76161494432185,252.06152594786747,258.90189966671642,261.12312803298465,263.13955075364555,265.03291733500686,277.52825185806472,279.40861773289379,282.05730514797568,291.92417124385315,297.96964862636827,302.2358550735612,307.25016407310551,318.0541719547636,328.91680617506336,336.38624431032008,336.76081790412354,337.33369516523464,337.66660348307227,348.43556024642828,350.95724086629389,366.84911069347862,372.04191240612772,379.19858940962445,388.46774781092978,393.37856020897232,397.63459762060916
