realization_id,fit_valid,invalid_reason,n_response_events,n_conditioning_events,response_exposure_kyr,gain_bits_per_event,LR_statistic,nominal_LR_p,delta_AIC_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,beta_pre_phase_sin,beta_pre_phase_cos,all_models_converged,likelihood_nesting_ok
Barker_MC_02812,True,,69.0,1.0,397.40717426852103,0.1000370655775003,9.568976574001796,0.0083583997556118,-5.568976574001795,336.4339692374715,3.115286009409142,0.5681604824246372,-1.1727668920330754,-0.2271537844107626,0.5207758558313407,True,True
Barker_MC_02813,True,,69.0,1.0,395.5214893716745,0.1058400733959184,10.124059288120122,0.0063326933470213,-6.124059288120122,333.11376753350055,3.194057229093887,0.5806459836599023,-1.1846416156274695,-0.26257996322983,0.5178817637748954,True,True
Barker_MC_02814,True,,69.0,1.0,396.88590607381815,0.0971256535101915,9.290487458907135,0.0096071878196559,-5.290487458907137,330.3631695597285,3.071502227285269,0.561083383383682,-0.8090213634379084,-0.2774561183563603,0.487680905404242,True,True
Barker_MC_02815,True,,69.0,1.0,396.5283711969688,0.0994745438548971,9.515168946250183,0.0085863248665112,-5.515168946250185,333.48997370046334,3.126393003332575,0.5699399724664197,-1.1161523532671451,-0.2543952216139366,0.5100143561067858,True,True
Barker_MC_02816,True,,69.0,1.0,396.96049883517605,0.103400191621886,9.890674078305436,0.0071165157153905,-5.890674078305437,336.3335227205262,3.156416094239707,0.574718618287237,-1.0550568001715304,-0.2306989329504504,0.5263834083075895,True,True
Barker_MC_02817,True,,69.0,1.0,397.5598256867449,0.1119951731411223,10.712821112874678,0.0047178100645001,-6.712821112874678,338.8834715713963,3.325637816607755,0.6008307401277639,-1.1734270455330815,-0.2164588437869283,0.5604847430830769,True,True
Barker_MC_02818,True,,69.0,1.0,397.4967964524762,0.1196347812569178,11.443582562869096,0.0032738412757395,-7.443582562869096,333.543011002601,3.4709445034012343,0.6222133740516903,-1.1726061097327207,-0.2772121578449082,0.5570483842466095,True,True
Barker_MC_02819,True,,69.0,1.0,396.8946496140741,0.1157118987746924,11.06834194222239,0.0039494815134156,-7.068341942222389,338.8689996560674,3.4080240767128047,0.6130663368526305,-1.0625309880043878,-0.2210113569891666,0.5718429097782975,True,True
Barker_MC_02820,True,,69.0,1.0,396.65863621558134,0.0773287046376488,7.396823956239587,0.0247628191618997,-3.3968239562395866,347.15678303322335,2.669634339685609,0.490970755802422,-0.9793901904985798,-0.1091349280588939,0.478687633567843,True,True
Barker_MC_02821,True,,69.0,1.0,396.6307195337179,0.0953986962723666,9.1252965543394,0.0104343891663698,-5.1252965543394,337.1157841866106,3.0288493194659556,0.5540913924203641,-1.091270963786952,-0.2154696093509761,0.510480282283729,True,True
Barker_MC_02822,True,,69.0,1.0,395.87096455076096,0.0990704295189244,9.476513667910922,0.0087538923812438,-5.476513667910922,335.378028218925,3.1067273443827546,0.5667849356461651,-1.2029093223177951,-0.2361392877517901,0.5152508127654964,True,True
Barker_MC_02823,True,,69.0,1.0,396.77244314343625,0.1107837246466041,10.596940841919777,0.0049992347865018,-6.596940841919775,331.8284130440207,3.306146781161144,0.5978916984143006,-1.294157480067014,-0.2822728424289135,0.5270640620074932,True,True
Barker_MC_02824,True,,69.0,1.0,397.318655574015,0.097769602159236,9.352083923197595,0.0093158133591749,-5.352083923197597,335.8459165761483,3.0329809205143325,0.5547729690275249,-0.9476269964087388,-0.2270086237884038,0.5062016711640827,True,True
Barker_MC_02825,True,,69.0,1.0,397.31124739964014,0.0951652526660399,9.102966667038174,0.0105515413150364,-5.102966667038174,333.15888490517375,3.011365188094458,0.5511967633998137,-1.0940869089096248,-0.2488752263598187,0.4918119495160515,True,True
Barker_MC_02826,True,,69.0,1.0,396.56834155183424,0.0852529690985292,8.15481401277134,0.0169513634919897,-4.1548140127713395,330.33857228330083,2.823017542928744,0.5189031817689095,-0.9583319122956474,-0.2567915799891755,0.4509086343113876,True,True
Barker_MC_02827,True,,69.0,1.0,396.4515739114636,0.1402415850945604,13.414712184166206,0.0012218904234679,-9.414712184166206,337.6593958730715,3.934802920929592,0.6849303984943034,-1.1303200076008633,-0.2603500840696869,0.6335199164244737,True,True
Barker_MC_02828,True,,69.0,1.0,396.15118618253297,0.0976731562153796,9.342858452897246,0.0093588839992681,-5.3428584528972465,339.83704270605114,3.0379626498765653,0.5555935548924137,-0.9433614187837692,-0.1915083063822666,0.5215445971578896,True,True
Barker_MC_02829,True,,69.0,1.0,397.08340961752015,0.1027330537296285,9.826859462934747,0.0073472459881184,-5.826859462934749,338.2494170810907,3.122430736499223,0.5693058903528343,-0.820197656483712,-0.2109659115750582,0.528774603156901,True,True
Barker_MC_02830,True,,69.0,1.0,396.16082835006193,0.1151760069930621,11.017081583124307,0.0040520158070187,-7.017081583124309,341.6860480084323,3.402252505042487,0.6122188568739851,-1.3411800072428106,-0.192373637399206,0.5812093532849312,True,True
Barker_MC_02831,True,,69.0,1.0,396.6210164806356,0.0962191728350785,9.203778674569378,0.0100328623657816,-5.203778674569378,339.8376324126193,3.036785819689295,0.555399829965713,-0.962977528763997,-0.1914361650279226,0.5213647148065784,True,True
Barker_MC_02832,True,,69.0,1.0,397.5275983213458,0.0663889802685009,6.350392160083857,0.041785909898623,-2.3503921600838567,326.72260159630594,2.488253477217431,0.4557905247990352,-0.8543844866341646,-0.2500891034509719,0.3810517587305811,True,True
Barker_MC_02833,True,,69.0,1.0,396.29752058441227,0.1020790271725455,9.764299003295378,0.0075807017712993,-5.764299003295378,336.0371674265164,3.1328974841780823,0.5709791450691034,-1.0665984672232809,-0.2318997231260504,0.521765946107932,True,True
Barker_MC_02834,True,,69.0,1.0,396.57386698815,0.0656960141791951,6.28410696632227,0.0431940086001759,-2.2841069663222697,339.16019895498096,2.462851829407061,0.4506599793722893,-0.7201250318304027,-0.1603251096988691,0.4211772503446474,True,True
Barker_MC_02835,True,,69.0,1.0,396.1816288788661,0.1114907905106242,10.664574739915736,0.0048330024946083,-6.664574739915736,339.6214168448107,3.3292138965171523,0.6013681045060798,-1.0748586856869646,-0.2094094069382236,0.563729808865042,True,True
Barker_MC_02836,True,,69.0,1.0,396.6214070007853,0.116463972615984,11.140281047270037,0.0038099450076512,-7.140281047270037,342.4637259173861,3.387248962409881,0.6100090382110418,-1.2764372202351593,-0.1838015423791719,0.5816597112730069,True,True
Barker_MC_02837,True,,69.0,1.0,396.2563285002868,0.086552923009997,8.279160208397002,0.0159295388469015,-4.279160208397002,337.67108739030965,2.8460727476745395,0.5229700303582137,-0.8415795561951614,-0.1986883380018824,0.4837567539527697,True,True
Barker_MC_02838,True,,69.0,1.0,397.5080564139008,0.1026687549683283,9.820709009229745,0.00736987521344,-5.820709009229745,335.19913842645906,3.1296488726991263,0.5704604085064948,-0.868375537876872,-0.2392885933540377,0.5178475130422496,True,True
Barker_MC_02839,True,,69.0,1.0,396.7243796278645,0.0793224281994323,7.587532209701521,0.0225106644872862,-3.5875322097015214,331.830627300331,2.695803707427884,0.4958481907909098,-0.8434404167672452,-0.2340798151018774,0.4371179114066242,True,True
Barker_MC_02840,True,,69.0,1.0,396.0603825729028,0.0948563501182076,9.073418806684684,0.0107085862788531,-5.0734188066846855,336.5515923519939,3.007415749849267,0.5505405775620568,-0.9393002504789454,-0.2190728324340147,0.5050762532842948,True,True
Barker_MC_02841,True,,69.0,1.0,396.95801454572455,0.092394253257961,8.83790862810622,0.0120468228940698,-4.83790862810622,344.4226157518429,2.893067645381507,0.5311587040773071,-0.8511987474012703,-0.1426371569724426,0.5116485222962176,True,True
Barker_MC_02842,True,,69.0,1.0,395.80452809536024,0.087964622001797,8.414195302680241,0.0148895202660157,-4.414195302680241,348.64684407130426,2.8537242633113187,0.5243124501353168,-1.0478252563553805,-0.103213957876787,0.5140529391670744,True,True
Barker_MC_02843,True,,69.0,1.0,396.3793785791277,0.0945721433001971,9.0462331993499,0.0108551397696294,-5.046233199349899,335.12107671772344,2.9779932078762794,0.5456248267461762,-0.9720257049023224,-0.2295455220908882,0.4949902068221313,True,True
Barker_MC_02844,True,,69.0,1.0,396.079891976123,0.1224766174443178,11.715416445114611,0.0028577855920721,-7.715416445114613,345.06455424804653,3.516913549029874,0.6287918861527092,-1.2679225095063935,-0.1620589023690833,0.6075492969746649,True,True
Barker_MC_02845,True,,69.0,1.0,396.1440612911883,0.1027777616281525,9.831135966160616,0.0073315525118136,-5.831135966160616,335.1276353255197,3.1891106125763127,0.579871036544224,-1.0900231883020497,-0.243892756075251,0.5260862501119857,True,True
Barker_MC_02846,True,,69.0,1.0,396.5817278038167,0.1005949020082075,9.622336033385636,0.0081383484172908,-5.622336033385636,331.81885109698237,3.1180527086717436,0.5686043375670288,-1.361225176078612,-0.2685295270491432,0.5012013425788114,True,True
Barker_MC_02847,True,,69.0,1.0,397.42360354684047,0.0911973239944719,8.723417184190453,0.0127565732386798,-4.723417184190453,332.34263465639305,2.936114747619967,0.5385435964826888,-1.1915019219165772,-0.249982826568102,0.4770092155645751,True,True
Barker_MC_02848,True,,69.0,1.0,396.9469657011313,0.1364802346134906,13.054922795781124,0.0014627143903776,-9.054922795781124,339.7978005634439,3.809119293443879,0.6686990029207003,-1.230601730917493,-0.2309246519721322,0.6275604844305355,True,True
Barker_MC_02849,True,,69.0,1.0,395.67249266315815,0.1347081087346531,12.885411315982251,0.0015920931881688,-8.885411315982253,332.5567919822268,3.7955530364917824,0.6669150639480836,-1.2649218526513797,-0.3073605954037586,0.591865835231198,True,True
Barker_MC_02850,True,,69.0,1.0,397.4489001233461,0.0880981680445584,8.42696955737631,0.0147947220702771,-4.42696955737631,335.90175053530334,2.8726569007446745,0.5276186754591145,-1.03727437791955,-0.2154280615545975,0.4816349416187108,True,True
Barker_MC_02851,True,,69.0,1.0,396.64799611390106,0.0915635274589897,8.758446124244415,0.0125350938279558,-4.758446124244415,340.46754752588095,2.9232169244632313,0.5363423481645078,-0.8698226372241673,-0.1793210869484724,0.5054770639803912,True,True
Barker_MC_02852,True,,69.0,1.0,396.4982696681904,0.1130349536756736,10.812280603412376,0.0044889327439542,-6.8122806034123755,344.11104649590976,3.329805565788091,0.6014569568177219,-0.932225068734704,-0.1646631518324293,0.5784777587194215,True,True
Barker_MC_02853,True,,69.0,1.0,397.43194497596306,0.1167675346370055,11.169318063211506,0.0037550298980309,-7.169318063211506,335.9405311147855,3.4136398938951737,0.6138895697874689,-1.0683739809564377,-0.2502733348084302,0.5605565642981188,True,True
Barker_MC_02854,True,,69.0,1.0,395.789527623621,0.087550925200724,8.374623420244916,0.0151870572567919,-4.374623420244916,334.42838313775457,2.859455170684638,0.5253155534618805,-1.091719400382677,-0.2267466521932125,0.4738590364529647,True,True
Barker_MC_02855,True,,69.0,1.0,395.5272011667888,0.083490015040837,7.986179857203979,0.018442639547619,-3.986179857203979,337.47593173311367,2.8017941541764877,0.5151299906624397,-1.08841090976377,-0.1973316146786184,0.4758352037504313,True,True
Barker_MC_02856,True,,69.0,1.0,397.12021912037886,0.0781943365483304,7.479625380163839,0.023758552927149,-3.4796253801638386,338.13857798289223,2.7080744973821003,0.4981189323915954,-1.0065954746403052,-0.1854810470865511,0.4622977957752118,True,True
Barker_MC_02857,True,,69.0,1.0,395.6637891812469,0.0765812191924168,7.325323751055237,0.0256641070645392,-3.3253237510552367,341.21729187170405,2.650952799035175,0.4874595610911968,-0.9165774722547366,-0.1569522205701813,0.4615006220551728,True,True
Barker_MC_02858,True,,69.0,1.0,397.337396447447,0.0738922412260251,7.068111416608303,0.0291863043658159,-3.068111416608303,339.15731596297775,2.6202992574464608,0.4816442658248824,-0.8702838544531125,-0.1713706131456722,0.4501258843391106,True,True
Barker_MC_02859,True,,69.0,1.0,396.9025493777225,0.1176040187707361,11.249331376616738,0.0036077690538036,-7.2493313766167375,334.2348458288076,3.4402462681834276,0.6177715292055502,-1.2139544759732477,-0.2685350707762066,0.5563547232298668,True,True
Barker_MC_02860,True,,69.0,1.0,396.14751496147454,0.111588959491759,10.673965026159635,0.0048103640431597,-6.673965026159635,327.2922501300103,3.344597730859218,0.6036732132577892,-1.0043143108258294,-0.3261973193348067,0.507953400681372,True,True
Barker_MC_02861,True,,69.0,1.0,396.3420020774673,0.1011563610810021,9.676042014102052,0.0079227175496727,-5.676042014102052,340.4329208000889,3.0949460015608303,0.5648852294963523,-1.045937980968843,-0.1891858424002646,0.5322631299822005,True,True
Barker_MC_02862,True,,69.0,1.0,396.7593717633716,0.0636272937846985,6.086224942506192,0.0476862362352564,-2.086224942506192,350.496048752373,2.4350862482734317,0.4449910880713834,-1.0315645272374665,-0.0734749802791767,0.4388832370186042,True,True
Barker_MC_02863,True,,69.0,1.0,397.069412711069,0.0923052370079218,8.829393840048283,0.0120982202977937,-4.829393840048283,336.62819141673197,2.964973025151131,0.5434339673257592,-1.13596954730138,-0.2155782316214834,0.498845169260331,True,True
Barker_MC_02864,True,,69.0,1.0,395.9460820781207,0.1063071534895224,10.168737512616984,0.0061927950195372,-6.168737512616985,333.92624602781797,3.217203142379329,0.5842561963954218,-1.003673277453887,-0.2567968146964747,0.5247958641111705,True,True
Barker_MC_02865,True,,69.0,1.0,397.0637042773232,0.102512433873317,9.8057562226046,0.007425181788434,-5.8057562226046,329.39593126819494,3.1893219192540134,0.579904164852272,-1.006863801177131,-0.2952306822038402,0.49912692243403,True,True
Barker_MC_02866,True,,69.0,1.0,395.4521965062556,0.0853492757530251,8.164026159443893,0.0168734638121408,-4.1640261594438925,329.74530284250795,2.8553869498549895,0.5246036840119392,-1.2846712773458298,-0.2643188347529248,0.4531496208469722,True,True
Barker_MC_02867,True,,69.0,1.0,395.7019629286783,0.1172055501203284,11.211216132439858,0.0036771838929974,-7.211216132439859,328.0375386026392,3.4983811454991383,0.6261501658190247,-1.0220471115948724,-0.3314610639610327,0.5312227341078433,True,True
Barker_MC_02868,True,,69.0,1.0,395.6684368605619,0.1043105669644126,9.977755404370896,0.006813306762266,-5.977755404370896,331.9216707173212,3.185521010619475,0.5793079291290151,-0.5504495635407209,-0.2726676160962289,0.5111262543483238,True,True
Barker_MC_02869,True,,69.0,1.0,395.8954160995232,0.1007361768043946,9.635849576664896,0.0080835448117353,-5.635849576664896,342.81763451587796,3.085316748650214,0.563327162939686,-0.8512551172228747,-0.1664147418471357,0.5381854942318928,True,True
Barker_MC_02870,True,,69.0,1.0,396.82985591601846,0.0968117701844669,9.260463165676526,0.0097525003291,-5.260463165676526,338.61686751369075,3.044789461034933,0.5567158781270715,-1.0722836391333974,-0.2029800964926144,0.5183933346279109,True,True
Barker_MC_02871,True,,69.0,1.0,396.7078551133785,0.1019394789282249,9.750950612145177,0.0076314660745207,-5.750950612145175,336.90284725040715,3.1381537885189505,0.5718173307804372,-0.894936854281458,-0.2243190250140857,0.5259810213283307,True,True
Barker_MC_02872,True,,69.0,1.0,396.0434396007895,0.0850450976156496,8.134930209317133,0.0171207328134861,-4.134930209317133,338.7091545611529,2.8096794142598824,0.5165351946925935,-0.977194495460411,-0.1875551496570394,0.4812812828203907,True,True
Barker_MC_02873,True,,69.0,1.0,396.5292956334233,0.1155339886588227,11.051324072683656,0.003983230775495,-7.051324072683656,335.0824830575787,3.403948939654217,0.6124681052485218,-1.1914751831277022,-0.2580408377447327,0.5554566643786992,True,True
Barker_MC_02874,True,,69.0,1.0,396.77886515767335,0.0749316479018068,7.16753514594302,0.0277708721219888,-3.1675351459430203,331.93606334221556,2.6427107396564953,0.4859025928444555,-0.976370065119891,-0.2285960604201019,0.4287717002011371,True,True
Barker_MC_02875,True,,69.0,1.0,397.4756863367239,0.1142488473944323,10.928394770607042,0.004235739349739,-6.928394770607042,338.51848361689355,3.395014940839868,0.6111540809187306,-1.233457448495057,-0.2238052691857303,0.5687007227956732,True,True
Barker_MC_02876,True,,69.0,1.0,395.5427983061344,0.0767771683858292,7.3440671361258865,0.0254247144530361,-3.3440671361258865,345.0714833922869,2.6504375428147604,0.4873623684325145,-0.8614554788311395,-0.1255512400622803,0.4709129051990121,True,True
Barker_MC_02877,True,,69.0,1.0,396.5638865349869,0.0897832098164782,8.58815106693612,0.0136491840803909,-4.5881510669361205,323.80313142327213,2.9391994945677906,0.5390686317580997,-0.9262145452937308,-0.3183532139586901,0.4350243911641303,True,True
Barker_MC_02878,True,,69.0,1.0,396.5912134556167,0.0895141117110477,8.562410673092018,0.0138259870714939,-4.5624106730920175,340.6190650367237,2.899956997860805,0.5323479542793137,-0.8183189621937319,-0.1766582091242939,0.502181462794444,True,True
Barker_MC_02879,True,,69.0,1.0,397.4127415922964,0.1038401208545144,9.932755205904868,0.006968344481904,-5.9327552059048685,332.95603944869754,3.1768209076291796,0.5779404910810729,-1.0490916147666052,-0.2627745128004873,0.51474728426044,True,True
Barker_MC_02880,True,,69.0,1.0,395.565490053539,0.1254403640706451,11.99891158638934,0.0024801014975911,-7.99891158638934,338.5068559057365,3.6519576855303377,0.6476316880045311,-1.1093419898813182,-0.2372857042730031,0.602596297578456,True,True
Barker_MC_02881,True,,69.0,1.0,395.6535918410047,0.1205814215773013,11.534132790401884,0.0031289230872918,-7.534132790401884,335.50335800774826,3.518486103583026,0.629015406443949,-1.267047668048679,-0.2608148919371028,0.5723949455469394,True,True
Barker_MC_02882,True,,69.0,1.0,397.08231640507944,0.106180822643382,10.156653422581826,0.0062303254318756,-6.156653422581826,331.95693933429584,3.262464806421212,0.5912414926433927,-1.0164531007572848,-0.2779633249084738,0.5218264966720386,True,True
Barker_MC_02883,True,,69.0,1.0,395.7257233702496,0.1214158560631866,11.613950046154857,0.0030065109569302,-7.613950046154855,329.790478500786,3.5386636403380294,0.63187457657211,-1.0142562354797269,-0.3179362653241734,0.546060446937791,True,True
Barker_MC_02884,True,,69.0,1.0,396.35400119349447,0.1137368119000285,10.879416368224668,0.0043407497856871,-6.879416368224668,330.51214330156887,3.3679604065291375,0.6071536702649228,-0.9700160285232724,-0.2988647673130834,0.5285030086717228,True,True
Barker_MC_02885,True,,69.0,1.0,396.81522500469254,0.0646383816150276,6.182939852193158,0.0454351190279632,-2.182939852193158,340.41500938718076,2.429387731316476,0.4438196315916949,-0.8743769203803071,-0.1487704592309889,0.4181425783705703,True,True
Barker_MC_02886,True,,69.0,1.0,397.2450900229395,0.0722484653521772,6.910877168092952,0.0315734537058881,-2.910877168092952,341.63332251062695,2.562306725366726,0.4704539586864219,-0.8961281288961335,-0.148238691776248,0.4464887652608877,True,True
Barker_MC_02887,True,,69.0,1.0,396.30069791208234,0.102305827545305,9.785993436667468,0.0074989166290497,-5.785993436667468,344.31386462491065,3.1309460672087046,0.570667608387751,-0.7048673782230123,-0.1542899647254433,0.5494143482363898,True,True
Barker_MC_02888,True,,69.0,1.0,396.4273566639859,0.0949893580994913,9.086141593480876,0.0106406809640021,-5.086141593480875,331.7171733412782,3.009948081133937,0.5509614149096551,-0.9821678123085263,-0.2610588963281559,0.4851873178136195,True,True
Barker_MC_02889,True,,69.0,1.0,395.9802363676987,0.0999849032859325,9.563987025946004,0.0083792781067923,-5.563987025946005,333.3565181204606,3.1166312225495276,0.5683763410619087,-1.1020376152828104,-0.2548812849059815,0.5080228298842474,True,True
Barker_MC_02890,True,,69.0,1.0,396.68629189594895,0.0873614305106551,8.356497436243899,0.0153253230396606,-4.356497436243899,332.10403739770567,2.874435025546621,0.5279280710423919,-0.8750073369264371,-0.2470004067199803,0.4665820906064709,True,True
Barker_MC_02891,True,,69.0,1.0,396.2458711703854,0.1204398767495008,11.520593417434725,0.0031501767748558,-7.520593417434725,334.9442996428823,3.5514701068474226,0.6336808161852221,-0.9983455488842092,-0.2683632763830093,0.5740492389073831,True,True
Barker_MC_02892,True,,69.0,1.0,395.5301601348722,0.0941530300895753,9.00614321399155,0.0110749264185553,-5.00614321399155,337.30044699832456,2.967892611855449,0.543926071330573,-1.069110847753079,-0.2099004427170513,0.5017941562237423,True,True
Barker_MC_02893,True,,69.0,1.0,397.1644510446148,0.0836634068923537,8.00276553527948,0.0182903301180848,-4.0027655352794795,341.8312544321231,2.79506335229386,0.513927386322474,-0.9346752357469508,-0.160251125816305,0.4883041419923204,True,True
Barker_MC_02894,True,,69.0,1.0,395.4685960014155,0.0780768233725822,7.468384738313944,0.0238924595659672,-3.4683847383139437,346.4332724638706,2.661870576170782,0.4895145498858683,-0.7110064050346111,-0.1148291688770298,0.475855814848337,True,True
Barker_MC_02895,True,,69.0,1.0,396.04203993174,0.123351647966137,11.799116886710806,0.0027406547059278,-7.799116886710806,338.9156260268963,3.5730363991719725,0.6367078831375647,-1.0588693709406365,-0.2290507929483756,0.594081360336477,True,True
Barker_MC_02896,True,,69.0,1.0,397.6683978509251,0.0905774216477361,8.664120852377437,0.0131404446616671,-4.664120852377437,333.626656759376,2.9156951145183507,0.5350541263081898,-1.143163103437781,-0.237680889387759,0.4793649057860454,True,True
Barker_MC_02897,True,,69.0,1.0,395.4825632562909,0.092784586707759,8.875245705274608,0.011824012558738,-4.875245705274608,333.54213373278145,2.979296425410097,0.5458435868929592,-1.0704866894245997,-0.2431949238293183,0.4886731529108424,True,True
Barker_MC_02898,True,,69.0,1.0,396.613511536988,0.0981905530893355,9.392349694346253,0.0091301345516469,-5.392349694346251,332.07716693443865,3.0661283614616197,0.560207822836471,-0.9256369231168408,-0.2623352220222795,0.4949879150582367,True,True
Barker_MC_02899,True,,69.0,1.0,395.34357463938034,0.0735978691723735,7.039953460662957,0.0296001239449505,-3.0399534606629572,340.63694721452043,2.5948406609528014,0.4767625562011623,-0.924529431938914,-0.1580719724681906,0.4497952717798199,True,True
Barker_MC_02900,True,,69.0,1.0,397.4921723083816,0.1235309516355855,11.816268055656847,0.0027172524772977,-7.816268055656849,339.3387466414625,3.528110505233072,0.6303812299994928,-1.010437470619043,-0.2224250766606498,0.5898369100083323,True,True
Barker_MC_02901,True,,69.0,1.0,396.9566758834492,0.0897668833260436,8.586589367743898,0.0136598462024824,-4.586589367743898,338.2732860193058,2.883041180368864,0.5294228512072098,-0.7302652093237796,-0.1959817099070172,0.4918126927624917,True,True
Barker_MC_02902,True,,69.0,1.0,395.9877799757217,0.1060778868147922,10.146807166829376,0.0062610737475278,-6.146807166829376,337.6589080428414,3.242467871201882,0.5881673642546095,-1.1617814595167508,-0.2235739508759319,0.5440179563800637,True,True
Barker_MC_02903,True,,69.0,1.0,397.3100559353976,0.0917720391570276,8.778391167038421,0.0124107085846465,-4.778391167038421,347.89223544776416,2.902842455536994,0.5328452070169245,-0.863071699726127,-0.1117648508406861,0.5209919699548817,True,True
Barker_MC_02904,True,,69.0,1.0,397.0399197229956,0.0917833169488776,8.779469936446503,0.0124040162433051,-4.779469936446503,331.2904333105886,2.939080192139936,0.5390483362916998,-0.9935534013858444,-0.2589426212976571,0.4727809511119791,True,True
Barker_MC_02905,True,,69.0,1.0,396.22397923916543,0.1103502893384723,10.555480886193209,0.0051039504395995,-6.555480886193209,329.5271332657796,3.314333631689262,0.5991282936748574,-1.038807172586363,-0.3038360926184886,0.5163703526579304,True,True
Barker_MC_02906,True,,69.0,1.0,397.3876907656429,0.0902300811361524,8.630896235088244,0.0133605610426622,-4.630896235088244,346.4428951548702,2.896188537432565,0.5316977875544979,-1.1066142364855671,-0.1246376057875386,0.5168829698431726,True,True
Barker_MC_02907,True,,69.0,1.0,397.20190483326235,0.095241131217676,9.110224777608323,0.0105133185864086,-5.110224777608323,339.0829555510093,3.0044330507429806,0.5500444407745306,-1.1402447669223947,-0.1963746068367822,0.51379558251961,True,True
Barker_MC_02908,True,,69.0,1.0,396.8144905150902,0.0917963265563956,8.780714361488947,0.0123963007096848,-4.780714361488947,340.4884643145965,2.9439880512635757,0.5398825710921681,-1.1966190908319465,-0.1803189646548952,0.5088794174997419,True,True
Barker_MC_02909,True,,69.0,1.0,397.0471624068624,0.0722529284279689,6.911304080532375,0.0315667148750651,-2.911304080532375,348.92806596366745,2.5698441435532677,0.471922626268186,-0.9928244720304304,-0.0906286174890124,0.4631386605282399,True,True
Barker_MC_02910,True,,69.0,1.0,396.1720745329211,0.1117941061616825,10.693588189508148,0.0047633975480456,-6.693588189508148,338.31204567286755,3.3415090873546753,0.6032112637544054,-1.177104022662636,-0.222917573882393,0.5605101105016524,True,True
Barker_MC_02911,True,,69.0,1.0,397.2224991973257,0.112099804783215,10.722829580499194,0.0046942600139807,-6.722829580499194,334.1519328521583,3.3389359837440513,0.6028260942469125,-1.1655984816296192,-0.2628238885612345,0.5425153486368282,True,True
Barker_MC_02912,True,,69.0,1.0,396.1715921854805,0.0987397246429367,9.44488032088134,0.0088934506030419,-5.444880320881339,332.94245428725645,3.085663091545893,0.5633832873972294,-1.0532263194579967,-0.2562746989948838,0.5017210451770894,True,True
Barker_MC_02913,True,,69.0,1.0,397.09650299874454,0.0778437199248159,7.446087388645424,0.0241603191941908,-3.4460873886454237,339.89181626390933,2.688349163840595,0.4944636557435552,-0.7989323161498995,-0.1699935514624794,0.4643237010022797,True,True
Barker_MC_02914,True,,69.0,1.0,397.1918099691849,0.0958545437884165,9.168900334370504,0.0102093616868773,-5.168900334370505,349.10522363336656,3.0010961066807815,0.5494887954153715,-1.1719407392765844,-0.103856633889465,0.5395847809975608,True,True
Barker_MC_02915,True,,69.0,1.0,396.3380207659276,0.1020901036626815,9.765358517326716,0.007576686904898,-5.7653585173267174,332.396790359371,3.1265501405113985,0.5699651025811899,-1.004420028985708,-0.2640908671489391,0.5050903206842393,True,True
Barker_MC_02916,True,,69.0,1.0,396.71452642977874,0.0961373966735314,9.195956432187131,0.0100721789422173,-5.195956432187131,336.5109741115091,3.0669072066707272,0.5603348146343567,-1.068185434091738,-0.223334559536901,0.5139034724612953,True,True
Barker_MC_02917,True,,69.0,1.0,395.85832933310576,0.0938271856232077,8.974974786094947,0.0112488723259691,-4.974974786094947,348.0172991054876,2.9727651421956716,0.544746271994301,-1.1148588892532736,-0.1130982341996013,0.5328764305846349,True,True
Barker_MC_02918,True,,69.0,1.0,396.1894063908434,0.1294426597230275,12.38174841910518,0.0020480355582013,-8.381748419105179,337.1924202936416,3.653547765072254,0.647849342974167,-1.186952537781809,-0.2511307237252086,0.5971952200020633,True,True
Barker_MC_02919,True,,69.0,1.0,396.5770277054431,0.0881037115703167,8.427499819512775,0.0147908000497581,-4.427499819512775,337.5212324516019,2.877833550421362,0.5285188858183868,-1.3520180428105604,-0.2020744595864188,0.4883626986672567,True,True
Barker_MC_02920,True,,69.0,1.0,396.026671132926,0.109692177641536,10.49252966531617,0.0052671554094614,-6.4925296653161695,333.46155559698894,3.290871871421678,0.5955762680902029,-1.2664450973905532,-0.2661024027248619,0.5328232374590176,True,True
Barker_MC_02921,True,,69.0,1.0,397.0381097616246,0.0944041806824624,9.030166850890623,0.0109426921897821,-5.030166850890623,337.5897455347053,2.9990199962245363,0.5491427836876829,-1.0458762079399415,-0.209352910483193,0.5076703219102663,True,True
Barker_MC_02922,True,,69.0,1.0,397.3674731323382,0.0815231976151164,7.798045291646588,0.0202617046334021,-3.798045291646588,331.06732419646556,2.7911500586515348,0.5132268591505632,-1.1688183028336323,-0.2482897020339279,0.4491703828364637,True,True
Barker_MC_02923,True,,69.0,1.0,396.849796412372,0.0832816350763089,7.96624741528808,0.0186273619314764,-3.96624741528808,336.5878546119926,2.808366360055305,0.5163014738791232,-0.9205433300603711,-0.2051484794514026,0.4737945897839404,True,True
Barker_MC_02924,True,,69.0,1.0,396.626008013847,0.0919598639284339,8.796357416120486,0.0122997208982519,-4.796357416120486,347.00721160281057,2.931722258038536,0.5377950258598765,-1.1398118644629496,-0.120911601802515,0.5240265970245931,True,True
