realization_id,n_predictive_events,n_predictive_bins,response_exposure_kyr,loglik_reduced,loglik_full,LR_statistic,nominal_LR_p,info_bits_per_event,delta_AICc_full_minus_reduced,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,all_models_converged,likelihood_nesting_ok,eta_clipping_used,fit_valid,invalid_reason
Barker_MC_00984,70,1993,398.5,-300.071298293,-296.292880961,7.55683466421,0.0228588407647,0.0778729135349,-3.53465931605,-0.193817048255,0.453813230716,336.873374865,2.68300566007,True,True,False,True,
Barker_MC_00985,70,1993,398.5,-298.56171413,-295.298435697,6.52655686605,0.0382627503021,0.0672559373195,-2.50438151789,-0.144966168487,0.432366067858,341.464433035,2.4894031825,True,True,False,True,
Barker_MC_00986,70,1993,398.5,-301.880208259,-297.518985366,8.72244578646,0.0127627705967,0.0898844948611,-4.7002704383,-0.151689449688,0.505754172672,343.304580825,2.87491919712,True,True,False,True,
Barker_MC_00987,70,1993,398.5,-296.91202159,-292.383243286,9.05755660764,0.0107938548321,0.0933378000029,-5.03538125947,-0.264045639058,0.478331410679,331.100687254,2.9824394587,True,True,False,True,
Barker_MC_00988,70,1993,398.5,-299.999390678,-296.110657729,7.77746589653,0.0204712677678,0.0801465105686,-3.75529054837,-0.167851597156,0.466047373224,340.193011207,2.69313362238,True,True,False,True,
Barker_MC_00989,70,1993,398.5,-300.208434684,-296.345791096,7.72528717655,0.0210123779592,0.0796088107075,-3.70311182838,-0.217692321233,0.44659353123,334.013049592,2.70107895123,True,True,False,True,
Barker_MC_00990,70,1993,398.5,-299.692462027,-295.558705458,8.26751313717,0.0160225757225,0.0851964300248,-4.24533778901,-0.174703919867,0.480978873674,340.037674219,2.7827769649,True,True,False,True,
Barker_MC_00991,70,1993,398.5,-299.047530074,-295.913520649,6.26801885142,0.0435428649158,0.0645917122368,-2.24584350326,-0.142054802998,0.419303696832,341.284268119,2.42401875668,True,True,False,True,
Barker_MC_00992,70,1993,398.5,-301.856137388,-298.455762273,6.80075023043,0.0333607534868,0.0700814902268,-2.77857488226,-0.217876930231,0.410430024698,332.0383859,2.53286395141,True,True,False,True,
Barker_MC_00993,70,1993,398.5,-298.062600977,-295.172831673,5.77953860953,0.055589035258,0.0595579406471,-1.75736326137,-0.132343726964,0.405239848855,341.913934072,2.34575164442,True,True,False,True,
Barker_MC_00994,70,1993,398.5,-302.768737022,-299.446674042,6.64412596126,0.0360783260407,0.0684674826811,-2.6219506131,-0.104990424946,0.440904145152,346.605873089,2.47555462175,True,True,False,True,
Barker_MC_00995,70,1993,398.5,-301.601629387,-298.057155384,7.088948007,0.0288838112984,0.0730513581058,-3.06677265884,-0.205593859149,0.428709165034,334.379259772,2.58807965368,True,True,False,True,
Barker_MC_00996,70,1993,398.5,-299.638512541,-295.361568138,8.55388880699,0.0138850243644,0.0881475211583,-4.53171345883,-0.118310963563,0.505675528759,346.831596147,2.8254369745,True,True,False,True,
Barker_MC_00997,70,1993,398.5,-298.905997717,-295.265900955,7.28019352408,0.0262498038583,0.075022136385,-3.25801817591,-0.135584227997,0.45869417809,343.53298359,2.60290003486,True,True,False,True,
Barker_MC_00998,70,1993,398.5,-299.406937958,-294.524208454,9.76545900718,0.0075763062244,0.100632709155,-5.74328365901,-0.167638560722,0.531303078537,342.488294494,3.04726754469,True,True,False,True,
Barker_MC_00999,70,1993,398.5,-297.955384124,-294.168671016,7.57342621561,0.0226699933499,0.0780438888843,-3.55125086745,-0.106144121186,0.478653382527,347.496666086,2.66595504479,True,True,False,True,
Barker_MC_01000,70,1993,398.5,-299.937475846,-296.19722938,7.48049293181,0.0237482492762,0.0770862146866,-3.45831758365,-0.152822179241,0.462634745361,341.720056064,2.64969492479,True,True,False,True,
Barker_MC_01001,70,1993,398.5,-297.608870773,-293.143051456,8.93163863471,0.0114952736235,0.0920402197522,-4.90946328655,-0.249634098784,0.478522796049,332.450009013,2.94305046558,True,True,False,True,
Barker_MC_01002,70,1993,398.5,-300.140847483,-295.903602228,8.47449050876,0.0144473358108,0.0873293245075,-4.4523151606,-0.212456343671,0.478265086944,336.048107695,2.84812739644,True,True,False,True,
Barker_MC_01003,70,1993,398.5,-298.082606211,-293.151115208,9.86298200675,0.00721573656918,0.101637680211,-5.84080665859,-0.083054977241,0.555194330901,351.491861137,3.0732776389,True,True,False,True,
Barker_MC_01004,70,1993,398.5,-299.229474404,-295.000332097,8.45828461382,0.0145648773874,0.0871623233342,-4.43610926566,-0.13757481534,0.49946241636,344.600005852,2.81827926235,True,True,False,True,
Barker_MC_01005,70,1993,398.5,-299.41836427,-294.131123062,10.5744824151,0.00505568863383,0.108969666716,-6.5523070669,-0.240890514868,0.535726308177,335.788828381,3.23745215517,True,True,False,True,
Barker_MC_01006,70,1993,398.5,-297.00028306,-293.420628965,7.1593081911,0.0278853422512,0.0737764173107,-3.13713284294,-0.108201598348,0.45962850885,346.753135705,2.57123264652,True,True,False,True,
Barker_MC_01007,70,1993,398.5,-300.434349023,-296.323207985,8.22228207746,0.0163890632973,0.0847303255567,-4.2001067293,-0.159356022059,0.485976375571,341.84521769,2.78117407548,True,True,False,True,
Barker_MC_01008,70,1993,398.5,-298.036216286,-293.790519661,8.49139325065,0.0143257505216,0.0875035066639,-4.46921790249,-0.11237385813,0.508726171574,347.543808193,2.83482235422,True,True,False,True,
Barker_MC_01009,70,1993,398.5,-297.758016939,-294.977031127,5.56197162466,0.0619773791872,0.0573159205748,-1.5397962765,-0.154976292784,0.389338421671,338.294954384,2.3119653982,True,True,False,True,
Barker_MC_01010,70,1993,398.5,-299.447456466,-295.70545089,7.48401115312,0.0237065102004,0.0771224698326,-3.46183580496,-0.15079907704,0.462508023804,341.941628366,2.64571671868,True,True,False,True,
Barker_MC_01011,70,1993,398.5,-297.945371574,-294.5345982,6.82154674892,0.033015657034,0.0702957976133,-2.79937140076,-0.145027157156,0.440713320299,341.784984939,2.52925500898,True,True,False,True,
Barker_MC_01012,70,1993,398.5,-298.284195284,-295.030129039,6.50813249021,0.0386168625181,0.0670660747791,-2.48595714204,-0.123900654453,0.433036957654,344.033100389,2.46163836062,True,True,False,True,
Barker_MC_01013,70,1993,398.5,-301.310372833,-298.151136637,6.31847239171,0.042458158416,0.0651116341823,-2.29629704355,-0.1384320433,0.422446029313,341.856461215,2.43293560438,True,True,False,True,
Barker_MC_01014,70,1993,398.5,-300.185847591,-296.340538673,7.69061783597,0.0213797959375,0.0792515443809,-3.6684424878,-0.216314585046,0.445477418659,334.099753039,2.69241497156,True,True,False,True,
Barker_MC_01015,70,1993,398.5,-302.544827979,-299.205563006,6.67852994572,0.0354630144223,0.0688220145223,-2.65635459756,-0.174662166793,0.424682229602,337.64374616,2.5052636157,True,True,False,True,
Barker_MC_01016,70,1993,398.5,-298.740730627,-294.614796061,8.25186913329,0.0161483957818,0.085035219119,-4.22969378513,-0.133553693239,0.496116499275,344.933249159,2.7942302189,True,True,False,True,
Barker_MC_01017,70,1993,398.5,-300.83515019,-296.541920858,8.5864586646,0.013660738924,0.0884831523873,-4.56428331644,-0.188598512429,0.485817959138,338.783379787,2.83568363308,True,True,False,True,
Barker_MC_01018,70,1993,398.5,-298.627265588,-293.765501755,9.72352766589,0.00773682538151,0.100200608168,-5.70135231773,-0.250422128247,0.507070548847,333.717052069,3.09898129761,True,True,False,True,
Barker_MC_01019,70,1993,398.5,-301.227196806,-297.775013556,6.90436650071,0.0316764033103,0.0711492522218,-2.88219115254,-0.153352619107,0.438860945887,340.738886065,2.53391481967,True,True,False,True,
Barker_MC_01020,70,1993,398.5,-300.570257399,-297.156556244,6.82740230827,0.0329191358297,0.070356138945,-2.80522696011,-0.0952739233294,0.451564514703,348.086108014,2.51685891215,True,True,False,True,
Barker_MC_01021,70,1993,398.5,-300.750293607,-297.940300504,5.6199862043,0.060205407679,0.0579137587629,-1.59781085613,-0.115066991823,0.402912696178,344.061299036,2.31183847738,True,True,False,True,
Barker_MC_01022,70,1993,398.5,-299.168868352,-295.195254671,7.9472273623,0.0188053536485,0.08189589646,-3.92505201414,-0.177783040405,0.472880929173,339.395882584,2.74667850314,True,True,False,True,
Barker_MC_01023,70,1993,398.5,-299.584227081,-296.410994197,6.34646576885,0.0418680243909,0.065400104942,-2.32429042068,-0.101948995077,0.433795559826,346.774567816,2.43812373315,True,True,False,True,
Barker_MC_01024,70,1993,398.5,-301.312135941,-297.746138026,7.13199582984,0.028268761585,0.0734949643954,-3.10982048168,-0.082474119449,0.464286818674,349.927268692,2.5679559654,True,True,False,True,
Barker_MC_01025,70,1993,398.5,-297.955865784,-293.459700569,8.99233042973,0.0111516789396,0.09266564655,-4.97015508157,-0.1908329181,0.502343740184,339.198960208,2.92923076005,True,True,False,True,
Barker_MC_01026,70,1993,398.5,-298.172178949,-293.996051588,8.35225472269,0.0153578680251,0.0860696890619,-4.33007937452,-0.115320969123,0.496653459048,346.927790506,2.77245298689,True,True,False,True,
Barker_MC_01027,70,1993,398.5,-299.992436076,-296.520999519,6.94287311377,0.0310723613691,0.0715460615054,-2.92069776561,-0.168269527474,0.440226725157,339.081454848,2.56659436739,True,True,False,True,
Barker_MC_01028,70,1993,398.5,-298.043059042,-292.706342119,10.6734338451,0.00481164179987,0.109989357697,-6.65125849698,-0.263609918178,0.529150516254,333.518630504,3.26204519607,True,True,False,True,
Barker_MC_01029,70,1993,398.5,-298.795143429,-293.852578807,9.88512924229,0.00713627304687,0.101865906689,-5.86295389412,-0.187456052339,0.536760519459,340.748964155,3.11772771465,True,True,False,True,
Barker_MC_01030,70,1993,398.5,-298.993809894,-295.453796234,7.08002731999,0.029012930763,0.0729594307422,-3.05785197183,-0.154624014917,0.447016270365,340.919372635,2.57540453167,True,True,False,True,
Barker_MC_01031,70,1993,398.5,-300.212289411,-295.575438351,9.27370211957,0.00968815707232,0.095565171847,-5.2515267714,-0.189055736189,0.513043655112,339.771241564,2.98481309329,True,True,False,True,
Barker_MC_01032,70,1993,398.5,-295.245067365,-289.976901457,10.5363318153,0.00515305308651,0.108576526136,-6.5141564671,-0.232647094695,0.542700180425,336.795941904,3.25739798755,True,True,False,True,
Barker_MC_01033,70,1993,398.5,-298.45512477,-293.651716359,9.60681682178,0.00820174443887,0.0989979070536,-5.58464147362,-0.19332053182,0.521695894632,339.667222379,3.04263940798,True,True,False,True,
Barker_MC_01034,70,1993,398.5,-298.076392183,-293.690908084,8.7709681982,0.0124568563215,0.0903845165952,-4.74879285003,-0.209969211213,0.487819955126,336.711816176,2.8926635521,True,True,False,True,
Barker_MC_01035,70,1993,398.5,-302.030067302,-298.017056133,8.02602233822,0.0180788746438,0.0827078758958,-4.00384699006,-0.155757107422,0.476612850483,341.902605046,2.72600222542,True,True,False,True,
Barker_MC_01036,70,1993,398.5,-301.699565124,-297.576504151,8.24612194452,0.0161948664581,0.0849759945424,-4.22394659636,-0.204253775471,0.47071194703,336.542763044,2.79053841564,True,True,False,True,
Barker_MC_01037,70,1993,398.5,-302.878732166,-298.893265164,7.97093400333,0.0185837636474,0.0821401925561,-3.94875865517,-0.20499513629,0.458931235077,335.930667694,2.7326392311,True,True,False,True,
Barker_MC_01038,70,1993,398.5,-299.272838508,-294.659515439,9.22664613897,0.00991880261121,0.0950802616338,-5.20447079081,-0.192476209454,0.511446056362,339.376811006,2.98300236776,True,True,False,True,
Barker_MC_01039,70,1993,398.5,-300.794770764,-296.876834592,7.83587234394,0.0198820856364,0.0807483869403,-3.81369699578,-0.241191475364,0.440894334497,331.319112705,2.73220570037,True,True,False,True,
Barker_MC_01040,70,1993,398.5,-301.957014497,-297.26491585,9.3841972952,0.00916742675579,0.096703820718,-5.36202194704,-0.252951110121,0.487425355825,332.572784892,2.99907430721,True,True,False,True,
Barker_MC_01041,70,1993,398.5,-300.337979098,-296.477320318,7.72131756047,0.021054124912,0.0795679039544,-3.69914221231,-0.151353322958,0.470804920966,342.178555458,2.68873406951,True,True,False,True,
Barker_MC_01042,70,1993,398.5,-302.383608552,-298.299217126,8.16878285161,0.0168333805604,0.0841790179294,-4.14660750345,-0.130655912031,0.489464229427,345.05414511,2.75441536037,True,True,False,True,
Barker_MC_01043,70,1993,398.5,-297.077709521,-293.110085351,7.9352483406,0.0189183265065,0.0817724530658,-3.91307299244,-0.112724598385,0.488708255852,347.01141976,2.72666825447,True,True,False,True,
Barker_MC_01044,70,1993,398.5,-301.89158752,-299.084328259,5.61451852307,0.060370224857,0.0578574145015,-1.5923431749,-0.0897414358665,0.403130441158,347.449944589,2.28415647532,True,True,False,True,
Barker_MC_01045,70,1993,398.5,-300.444586879,-297.336060393,6.21705297289,0.0446667238961,0.0640665106638,-2.19487762473,-0.135158738703,0.418027411293,342.08267984,2.40769292445,True,True,False,True,
Barker_MC_01046,70,1993,398.5,-299.690796865,-296.687985004,6.00562372128,0.0496472707079,0.0618877397152,-1.98344837312,-0.227063242492,0.374448246037,328.767620607,2.40086531101,True,True,False,True,
Barker_MC_01047,70,1993,398.5,-299.080149449,-295.315095507,7.53010788269,0.0231663625769,0.077597494998,-3.50793253453,-0.136458642348,0.47161344587,343.862503711,2.66956865701,True,True,False,True,
Barker_MC_01048,70,1993,398.5,-301.053192471,-297.397076459,7.31223202406,0.0258326518399,0.0753522919924,-3.2900566759,-0.158681158122,0.451380226528,340.631051678,2.60366399211,True,True,False,True,
Barker_MC_01049,70,1993,398.5,-299.928158621,-295.940840787,7.97463566783,0.0185494000287,0.0821783380777,-3.95246031967,-0.0894592255417,0.494740440554,349.750495661,2.7333469304,True,True,False,True,
Barker_MC_01050,70,1993,398.5,-301.975934605,-298.494719964,6.96242928291,0.0307700137909,0.0717475871357,-2.94025393475,-0.167236231661,0.435690212903,339.001097062,2.54305959376,True,True,False,True,
Barker_MC_01051,70,1993,398.5,-297.35085927,-293.757916481,7.18588557814,0.0275172337419,0.0740502963427,-3.16371022998,-0.157083553489,0.44994944322,340.755201321,2.59390021698,True,True,False,True,
Barker_MC_01052,70,1993,398.5,-300.198229849,-296.507363538,7.38173262181,0.0249503778926,0.0760684931904,-3.35955727365,-0.177554294177,0.44698315627,338.33563077,2.61669914162,True,True,False,True,
Barker_MC_01053,70,1993,398.5,-300.430244998,-295.662120582,9.53624883328,0.00849630074539,0.0982707064318,-5.51407348512,-0.167261039387,0.527241781704,342.399003331,3.02307128549,True,True,False,True,
Barker_MC_01054,70,1993,398.5,-298.559630154,-294.463853763,8.19155278111,0.0166428199374,0.0844136612464,-4.16937743295,-0.157060685064,0.486148425015,342.095835536,2.77813412971,True,True,False,True,
Barker_MC_01055,70,1993,398.5,-298.990819319,-294.79056241,8.40051381782,0.014991724818,0.0865669973278,-4.37833846966,-0.184959009777,0.484449001929,339.103517283,2.82105990318,True,True,False,True,
Barker_MC_01056,70,1993,398.5,-298.534798955,-295.581648961,5.9062999882,0.0521750955803,0.0608642121642,-1.88412464004,-0.13499383622,0.408374333737,341.707975777,2.36367141471,True,True,False,True,
Barker_MC_01057,70,1993,398.5,-301.848715056,-298.177398318,7.34263347463,0.0254429462038,0.0756655778637,-3.32045812647,-0.215464111254,0.4335579729,333.574128647,2.6334424227,True,True,False,True,
Barker_MC_01058,70,1993,398.5,-299.444172488,-294.427067582,10.0342098105,0.0066236751448,0.103402176663,-6.01203446234,-0.267437419827,0.505322661891,332.110376206,3.13759789163,True,True,False,True,
Barker_MC_01059,70,1993,398.5,-301.158508577,-297.941966479,6.43308419541,0.0400934580969,0.0662927047596,-2.41090884725,-0.149760831069,0.422046110933,340.463039568,2.44894892501,True,True,False,True,
Barker_MC_01060,70,1993,398.5,-299.047787651,-294.988901884,8.11777153351,0.0172682492573,0.0836533481034,-4.09559618535,-0.189432156359,0.474392748257,338.232430973,2.77772450654,True,True,False,True,
Barker_MC_01061,70,1993,398.5,-294.943665905,-291.451236728,6.98485835449,0.0304268700651,0.0719787179238,-2.96268300633,-0.121953278859,0.453476251048,344.947591687,2.5578751652,True,True,False,True,
Barker_MC_01062,70,1993,398.5,-299.140289975,-296.248174781,5.78423038739,0.0554587823947,0.0596062892517,-1.76205503922,-0.116370194629,0.410790769174,344.183455891,2.34881556365,True,True,False,True,
Barker_MC_01063,70,1993,398.5,-297.659180292,-294.776970965,5.76441865269,0.0560108797232,0.0594021300275,-1.74224330453,-0.0961752405408,0.411831908444,346.855273996,2.32990037347,True,True,False,True,
Barker_MC_01064,70,1993,398.5,-300.664022807,-297.142669711,7.04270619118,0.0295594113868,0.0725748378318,-3.02053084302,-0.194700772215,0.430949009426,335.686767238,2.5748236093,True,True,False,True,
Barker_MC_01065,70,1993,398.5,-301.749123969,-298.649620877,6.19900618256,0.0450715932978,0.0638805391287,-2.17683083439,-0.178866350849,0.403731674059,336.105089173,2.41852767829,True,True,False,True,
Barker_MC_01066,70,1993,398.5,-299.951507539,-295.885019923,8.13297523235,0.0171374763146,0.0838100216813,-4.11079988419,-0.166617731881,0.478313901003,340.79452949,2.75386870667,True,True,False,True,
Barker_MC_01067,70,1993,398.5,-300.426175561,-295.749766205,9.35281871208,0.00931239140976,0.0963804655304,-5.33064336392,-0.207999915879,0.508817358109,337.765701869,3.00230386983,True,True,False,True,
Barker_MC_01068,70,1993,398.5,-303.245490799,-299.40883829,7.67330501755,0.0215656715469,0.0790731364003,-3.65112966938,-0.187113681599,0.456801150218,337.725141965,2.68391540454,True,True,False,True,
Barker_MC_01069,70,1993,398.5,-299.864968048,-296.597313221,6.5353096547,0.0380956633047,0.0673461344965,-2.51313430654,-0.0593412038952,0.447768865152,352.450786694,2.46790046965,True,True,False,True,
Barker_MC_01070,70,1993,398.5,-300.844698663,-297.372004999,6.94538732796,0.031033324625,0.0715719703936,-2.9232119798,-0.195284837071,0.427327774645,335.440038083,2.55913822005,True,True,False,True,
Barker_MC_01071,70,1993,398.5,-302.00892243,-297.579729244,8.85838637058,0.0119241063372,0.0912853577651,-4.83621102242,-0.224158371198,0.483724888912,335.13696855,2.90454617577,True,True,False,True,
Barker_MC_01072,70,1993,398.5,-298.822666688,-294.374835717,8.89566194208,0.0117039256122,0.091669481209,-4.87348659392,-0.153316048183,0.511081952495,343.301633861,2.9071276756,True,True,False,True,
Barker_MC_01073,70,1993,398.5,-301.841808,-297.849796057,7.98402388647,0.0184625311627,0.0822750833382,-3.96184853831,-0.164479917091,0.475161315524,340.906400301,2.73367781755,True,True,False,True,
Barker_MC_01074,70,1993,398.5,-301.362465657,-297.123658573,8.47761416697,0.0144247891528,0.0873615136947,-4.45543881881,-0.18916454967,0.478916362818,338.446747317,2.80062587489,True,True,False,True,
Barker_MC_01075,70,1993,398.5,-297.96085664,-295.010765787,5.90018170636,0.0523349509356,0.0608011634865,-1.8780063582,-0.0804746355583,0.420646884117,349.169518672,2.35502454488,True,True,False,True,
Barker_MC_01076,70,1993,398.5,-297.456445025,-292.663899398,9.58509125257,0.00829132388234,0.0987740258325,-5.56291590441,-0.235653199942,0.508624309245,335.141009679,3.06830849537,True,True,False,True,
Barker_MC_01077,70,1993,398.5,-299.792763578,-295.427734754,8.73005764947,0.012714288684,0.0899629348398,-4.70788230131,-0.183474809867,0.497507250374,339.756620178,2.88787666264,True,True,False,True,
Barker_MC_01078,70,1993,398.5,-299.734215689,-295.5414824,8.38546657844,0.0151049422223,0.086411936059,-4.36329123028,-0.238368463382,0.462433629261,332.73046798,2.83065549928,True,True,False,True,
Barker_MC_01079,70,1993,398.5,-298.22923988,-293.695798625,9.06688250941,0.010743640781,0.0934339030904,-5.04470716125,-0.0111566339931,0.533887652167,358.802866078,2.9095790627,True,True,False,True,
Barker_MC_01080,70,1993,398.5,-298.165824823,-293.029383182,10.2728832827,0.00587857060306,0.10586169834,-6.25070793452,-0.215122717051,0.537080279894,338.171869828,3.18076683446,True,True,False,True,
Barker_MC_01081,70,1993,398.5,-299.282122476,-293.979451613,10.6053417266,0.00497827982988,0.109287670828,-6.58316637844,-0.171671262162,0.559694358143,342.948006742,3.22476756371,True,True,False,True,
Barker_MC_01082,70,1993,398.5,-300.242443063,-295.227212508,10.0304611082,0.00663610188021,0.103363546419,-6.00828576007,-0.233065367348,0.52035579794,335.872575354,3.12780856852,True,True,False,True,
Barker_MC_01083,70,1993,398.5,-296.861528134,-292.510967039,8.70112218973,0.0128995726655,0.0896647559521,-4.67894684157,-0.0682476583072,0.515760310778,352.46216368,2.83066668161,True,True,False,True,
Barker_MC_01084,70,1993,398.5,-297.868866541,-293.944361192,7.84901069875,0.0197519047474,0.0808837772213,-3.82683535059,-0.154963560762,0.476476817961,341.984028298,2.72395686141,True,True,False,True,
Barker_MC_01085,70,1993,398.5,-298.633671514,-294.746983899,7.77337522996,0.020513181182,0.0801043563945,-3.7511998818,-0.150774541304,0.474134824795,342.359372536,2.70489039985,True,True,False,True,
Barker_MC_01086,70,1993,398.5,-301.482023368,-297.729600382,7.50484597257,0.0234608316593,0.0773371719091,-3.48267062441,-0.153226763869,0.461452156045,341.631077072,2.64442504326,True,True,False,True,
Barker_MC_01087,70,1993,398.5,-299.314173258,-296.718322203,5.19170211062,0.0745823753302,0.0535003063484,-1.16952676246,-0.153808278527,0.371996922756,337.536543046,2.23687680582,True,True,False,True,
Barker_MC_01088,70,1993,398.5,-299.686084945,-296.794576246,5.78301739766,0.0554924280632,0.0595937894356,-1.7608420495,-0.0605862982606,0.417012353616,351.733531775,2.32281802973,True,True,False,True,
Barker_MC_01089,70,1993,398.5,-302.373723395,-298.44636898,7.85470882999,0.0196957103635,0.0809424962618,-3.83253348183,-0.146697374797,0.474415354677,342.817493112,2.69974326526,True,True,False,True,
Barker_MC_01090,70,1993,398.5,-299.83001608,-296.276426353,7.10717945494,0.0286217108799,0.0732392325311,-3.08500410678,-0.128853696894,0.455004999764,344.188311578,2.57486382279,True,True,False,True,
Barker_MC_01091,70,1993,398.5,-298.105633745,-293.560694377,9.08987873645,0.0106208166557,0.0936708783954,-5.06770338829,-0.159692918692,0.513250134247,342.716964823,2.93010889344,True,True,False,True,
Barker_MC_01092,70,1993,398.5,-298.411575393,-294.139338831,8.54447312402,0.0139505469721,0.0880504928788,-4.52229777586,-0.180584310813,0.487335299707,339.66758415,2.82761954499,True,True,False,True,
Barker_MC_01093,70,1993,398.5,-296.136340673,-292.105860184,8.06096097895,0.0177657916266,0.0830679173509,-4.03878563079,-0.108984581274,0.493249872855,347.540560508,2.74640608093,True,True,False,True,
Barker_MC_01094,70,1993,398.5,-301.759778229,-298.418924501,6.68170745668,0.035406717097,0.0688547586602,-2.65953210852,-0.143709983063,0.435438102985,341.735281638,2.50197378094,True,True,False,True,
Barker_MC_01095,70,1993,398.5,-297.802695791,-294.608799032,6.38779351733,0.0410117462805,0.0658259859262,-2.36561816917,-0.122543256907,0.430282259951,344.103186206,2.44680761239,True,True,False,True,
Barker_MC_01096,70,1993,398.5,-299.027081536,-294.79722762,8.45970783217,0.0145545165739,0.0871769895488,-4.43753248401,-0.154373528621,0.50019720251,342.84844882,2.84896136139,True,True,False,True,
Barker_MC_01097,70,1993,398.5,-302.981762672,-299.71104466,6.5414360237,0.0379791478048,0.067409266512,-2.51926067554,-0.109262728085,0.437115468836,345.965747578,2.46238106943,True,True,False,True,
Barker_MC_01098,70,1993,398.5,-298.631329804,-295.191131859,6.88039588904,0.0320583389272,0.0709022359177,-2.85822054088,-0.0804692566353,0.455535119033,349.982176095,2.52231153859,True,True,False,True,
Barker_MC_01099,70,1993,398.5,-298.013486739,-294.438197338,7.15057880228,0.0280073192512,0.0736864612681,-3.12840345412,-0.168274051311,0.4482990879,339.425816784,2.60564698881,True,True,False,True,
Barker_MC_01100,70,1993,398.5,-297.688797721,-292.624056909,10.1294816238,0.00631554760542,0.104383949325,-6.10730627565,-0.203281243523,0.536853881411,339.260686658,3.15220875583,True,True,False,True,
Barker_MC_01101,70,1993,398.5,-301.65393648,-298.51290327,6.28206642054,0.0432381007654,0.0647364719389,-2.25989107238,-0.166965665578,0.408056565267,337.746954923,2.41521520817,True,True,False,True,
Barker_MC_01102,70,1993,398.5,-300.935793478,-297.762691964,6.34620302818,0.0418735249684,0.0653973974088,-2.32402768002,-0.203239020818,0.399914941143,333.060066707,2.45270453032,True,True,False,True,
Barker_MC_01103,70,1993,398.5,-298.827336737,-295.12106697,7.41253953327,0.0245690006556,0.0763859573217,-3.39036418511,-0.192807770211,0.445506080538,336.597825573,2.64025877065,True,True,False,True,
Barker_MC_01104,70,1993,398.5,-299.242652581,-295.193360933,8.09858329762,0.0174347201713,0.0834556140121,-4.07640794946,-0.166585578249,0.478910463869,340.82013544,2.75691525852,True,True,False,True,
Barker_MC_01105,70,1993,398.5,-297.920055406,-293.824597782,8.19091524942,0.0166481259456,0.0844070915049,-4.16873990126,-0.196414856246,0.474182303979,337.499781879,2.79129061074,True,True,False,True,
Barker_MC_01106,70,1993,398.5,-297.357123327,-293.076029148,8.56218835693,0.0138275240271,0.0882330477265,-4.54001300877,-0.109726460062,0.505206931933,347.746178785,2.81221061618,True,True,False,True,
Barker_MC_01107,70,1993,398.5,-301.253740935,-297.854137043,6.79920778331,0.0333864920095,0.070065595364,-2.77703243515,-0.176467041044,0.427505359908,337.56998603,2.52184208376,True,True,False,True,
Barker_MC_01108,70,1993,398.5,-298.976144668,-294.913127845,8.12603364583,0.0171970602939,0.0837384888782,-4.10385829767,-0.157338481254,0.483380843537,341.970143731,2.76401869431,True,True,False,True,
Barker_MC_01109,70,1993,398.5,-298.643490221,-295.347777278,6.5914258843,0.0370416270939,0.0679244102547,-2.56925053613,-0.0822575185684,0.445786061779,349.545242456,2.47594819768,True,True,False,True,
Barker_MC_01110,70,1993,398.5,-300.744799423,-295.468887197,10.5518244518,0.00511329010453,0.108736177206,-6.5296491036,-0.164699885636,0.557053109855,343.529011348,3.19562206597,True,True,False,True,
Barker_MC_01111,70,1993,398.5,-299.621445152,-295.792335805,7.65821869274,0.021728959991,0.0789176723576,-3.63604334458,-0.082638731486,0.482611275493,350.283335583,2.66251391034,True,True,False,True,
Barker_MC_01112,70,1993,398.5,-296.947212742,-292.558009179,8.7784071269,0.0124106095484,0.090461174492,-4.75623177874,-0.201617491844,0.494609334604,337.822727975,2.91027382682,True,True,False,True,
Barker_MC_01113,70,1993,398.5,-299.70065416,-295.099721076,9.20186616683,0.0100424609178,0.0948249048986,-5.17969081867,-0.108957337692,0.532983427705,348.44626668,2.96836985896,True,True,False,True,
Barker_MC_01114,70,1993,398.5,-299.920028307,-295.872945572,8.09416546962,0.0174732745347,0.0834100884511,-4.07199012145,-0.200080279723,0.467345574603,336.823234195,2.76419033324,True,True,False,True,
Barker_MC_01115,70,1993,398.5,-302.965362804,-299.034409204,7.86190719904,0.019624949285,0.0810166751999,-3.83973185088,-0.127348455235,0.481341822951,345.180812741,2.70690621823,True,True,False,True,
Barker_MC_01116,70,1993,398.5,-299.470946712,-295.24503213,8.45182916316,0.0146119647628,0.0870958001438,-4.429653815,-0.175467281294,0.487610531022,340.208666619,2.8191674151,True,True,False,True,
Barker_MC_01117,70,1993,398.5,-297.005068586,-293.100031656,7.81007386063,0.0201402106932,0.0804825344836,-3.78789851247,-0.187343003851,0.46377999555,338.003852919,2.71931089042,True,True,False,True,
Barker_MC_01118,70,1993,398.5,-298.377524715,-293.396337316,9.96237479808,0.00686590514622,0.102661919405,-5.94019944992,-0.296221956184,0.489241642096,328.806282293,3.1388659915,True,True,False,True,
Barker_MC_01119,70,1993,398.5,-300.616772454,-296.800132959,7.63327898866,0.0220016133476,0.0786606695905,-3.6111036405,-0.171227948706,0.463316546296,339.717194084,2.68555961342,True,True,False,True,
Barker_MC_01120,70,1993,398.5,-302.442174247,-297.724666968,9.4350145579,0.00893742932266,0.0972274908099,-5.41283920973,-0.194647536618,0.511378155234,339.161510498,2.9872119601,True,True,False,True,
