bootstrap_id,n_events_observation_support,n_events_response,fit_valid,status,solver_attempts,failure_reason,n_events_response_NGRIP,n_events_response_MIS6,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,gain_bits_per_event,reduced_converged,full_converged,likelihood_nesting_ok,quadrature_order
4062,55,53,True,finite_mle,1,,35,18,-105.660401134,-104.001639197,1.65876193659,3.31752387318,0.0451525966025,True,True,True,4
4063,58,56,True,finite_mle,1,,38,18,-113.061503151,-112.548016476,0.51348667527,1.02697335054,0.0132286549995,True,True,True,4
4064,54,52,True,finite_mle,1,,38,14,-107.503813589,-106.638390993,0.865422595889,1.73084519178,0.02401040168,True,True,True,4
4065,58,56,True,finite_mle,1,,35,21,-108.724368443,-107.709991296,1.01437714712,2.02875429424,0.0261328014239,True,True,True,4
4066,64,62,True,finite_mle,1,,40,22,-119.4056808,-118.08078248,1.32489831917,2.64979663833,0.030829423141,True,True,True,4
4067,53,51,True,finite_mle,1,,24,27,-104.219792084,-102.976726471,1.24306561266,2.48613122531,0.0351640116643,True,True,True,4
4068,57,55,True,finite_mle,1,,32,23,-109.172392862,-108.878421106,0.293971755873,0.587943511747,0.00771111989745,True,True,True,4
4069,70,68,True,finite_mle,1,,39,29,-123.814840045,-123.654471938,0.160368107123,0.320736214247,0.00340238636564,True,True,True,4
4070,52,50,True,finite_mle,1,,29,21,-103.347543243,-101.020862326,2.32668091733,4.65336183466,0.0671338204232,True,True,True,4
4071,53,51,True,finite_mle,1,,32,19,-109.216730439,-108.530885108,0.685845331687,1.37169066337,0.0194012874283,True,True,True,4
4072,57,55,True,finite_mle,1,,34,21,-112.064924359,-110.080720416,1.98420394324,3.96840788647,0.0520472943458,True,True,True,4
4073,61,59,True,finite_mle,1,,32,27,-115.79694429,-114.891136014,0.905808276067,1.81161655213,0.0221492391166,True,True,True,4
4074,54,52,True,finite_mle,1,,38,14,-107.710782982,-105.043391508,2.66739147414,5.33478294828,0.0740044702279,True,True,True,4
4075,58,56,True,finite_mle,1,,36,20,-115.544359868,-114.769573645,0.774786223635,1.54957244727,0.0199603614748,True,True,True,4
4076,57,55,True,finite_mle,1,,32,23,-109.038266913,-107.591811979,1.44645493393,2.89290986787,0.0379416974555,True,True,True,4
4077,46,44,True,finite_mle,1,,29,15,-96.4744720771,-93.5938823176,2.88058975951,5.76117951902,0.0944502854746,True,True,True,4
4078,45,43,True,finite_mle,1,,29,14,-98.8923589819,-98.0452937205,0.847065261461,1.69413052292,0.0284199267911,True,True,True,4
4079,50,48,True,finite_mle,1,,34,14,-102.013332958,-100.570392544,1.44294041348,2.88588082697,0.0433692287257,True,True,True,4
4080,67,65,True,finite_mle,1,,41,24,-118.668850988,-117.495364743,1.17348624451,2.34697248902,0.0260458890078,True,True,True,4
4081,57,55,True,finite_mle,1,,36,19,-112.499515596,-111.757684083,0.741831513101,1.4836630262,0.0194588480932,True,True,True,4
4082,52,50,True,finite_mle,1,,29,21,-108.011008275,-107.792653544,0.21835473057,0.436709461141,0.00630038573897,True,True,True,4
4083,53,51,True,finite_mle,1,,35,16,-105.429496987,-105.034871707,0.394625279593,0.789250559185,0.0111632143898,True,True,True,4
4084,46,44,True,finite_mle,1,,28,16,-95.7077234977,-95.3821473312,0.325576166536,0.651152333071,0.0106751618385,True,True,True,4
4085,54,52,True,finite_mle,1,,36,16,-104.574390974,-104.166021657,0.40836931646,0.816738632919,0.0113298536098,True,True,True,4
4086,57,55,True,finite_mle,1,,28,27,-110.557178711,-109.663629432,0.893549278938,1.78709855788,0.0234385293366,True,True,True,4
4087,52,50,True,finite_mle,1,,31,19,-108.275475097,-107.962172077,0.313303020002,0.626606040005,0.00904001426506,True,True,True,4
4088,46,44,True,finite_mle,1,,27,17,-101.540057509,-98.4726289039,3.06742860505,6.13485721011,0.100576455382,True,True,True,4
4089,61,59,True,finite_mle,1,,36,23,-111.244632227,-110.723894567,0.52073765993,1.04147531986,0.0127333159252,True,True,True,4
4090,54,52,True,finite_mle,1,,33,19,-105.35521847,-104.837935148,0.51728332181,1.03456664362,0.0143515785213,True,True,True,4
4091,50,48,True,finite_mle,1,,30,18,-99.4166579107,-99.2048323715,0.211825539209,0.423651078417,0.00636665947812,True,True,True,4
4092,49,47,True,finite_mle,1,,26,21,-101.48358591,-100.872369725,0.611216184068,1.22243236814,0.0187616714397,True,True,True,4
4093,53,51,True,finite_mle,1,,33,18,-104.613643637,-104.443939394,0.169704242347,0.339408484694,0.00480061703631,True,True,True,4
4094,60,58,True,finite_mle,1,,41,17,-114.835181113,-114.43064726,0.404533852899,0.809067705797,0.0100623962664,True,True,True,4
4095,59,57,True,finite_mle,1,,39,18,-112.479376547,-111.986464747,0.492911799141,0.985823598282,0.0124758141792,True,True,True,4
4096,48,46,True,finite_mle,1,,29,17,-101.754529787,-101.685260482,0.0692693050471,0.138538610094,0.0021724887582,True,True,True,4
4097,61,59,True,finite_mle,1,,34,25,-112.68086293,-111.58460624,1.09625669044,2.19251338087,0.0268061710311,True,True,True,4
4098,59,57,True,finite_mle,1,,30,27,-112.093039981,-109.852201258,2.24083872367,4.48167744734,0.0567166125275,True,True,True,4
4099,47,45,True,finite_mle,1,,24,21,-98.7675485805,-98.4555789139,0.311969666597,0.623939333193,0.0100017131313,True,True,True,4
4100,53,51,True,finite_mle,1,,33,18,-106.446764547,-106.190441637,0.256322910139,0.512645820278,0.0072508978691,True,True,True,4
4101,54,52,True,finite_mle,1,,32,20,-110.835285991,-109.412694992,1.4225909992,2.84518199841,0.0394685573032,True,True,True,4
4102,64,62,True,finite_mle,1,,39,23,-113.814071452,-112.651346153,1.16272529915,2.32545059831,0.0270557745646,True,True,True,4
4103,45,43,True,finite_mle,1,,27,16,-96.608429598,-96.4924300736,0.115999524367,0.231999048734,0.00389190554768,True,True,True,4
4104,43,41,True,finite_mle,1,,27,14,-91.8204914814,-90.3516197117,1.46887176976,2.93774353951,0.0516861955592,True,True,True,4
4105,49,47,True,finite_mle,1,,30,17,-94.2002674875,-90.5590298487,3.64123763883,7.28247527766,0.111770116686,True,True,True,4
4106,52,50,True,finite_mle,1,,36,14,-106.253746319,-105.911351174,0.342395145672,0.684790291344,0.00987943557371,True,True,True,4
4107,54,52,True,finite_mle,1,,27,25,-109.40601055,-108.390018333,1.01599221695,2.0319844339,0.0281878256341,True,True,True,4
4108,44,42,True,finite_mle,1,,25,17,-98.4819050649,-97.293399854,1.18850521087,2.37701042174,0.0408250136617,True,True,True,4
4109,60,58,True,finite_mle,1,,35,23,-114.503773521,-112.401781873,2.10199164875,4.20398329749,0.0522850504765,True,True,True,4
4110,48,46,True,finite_mle,1,,27,19,-101.697798505,-101.287388351,0.410410154032,0.820820308063,0.0128716672598,True,True,True,4
4111,44,42,True,finite_mle,1,,26,16,-95.2041178137,-94.5722398237,0.631877990022,1.26375598004,0.0217049343488,True,True,True,4
4112,57,55,True,finite_mle,1,,35,20,-113.440399011,-111.105031184,2.33536782671,4.67073565342,0.0612586105863,True,True,True,4
4113,65,63,True,finite_mle,1,,39,24,-118.95309567,-116.469827259,2.48326841079,4.96653682157,0.0568666511339,True,True,True,4
4114,64,62,True,finite_mle,1,,37,25,-118.429826182,-116.66412008,1.76570610203,3.53141220406,0.0410867005979,True,True,True,4
4115,62,60,True,finite_mle,1,,41,19,-115.920363648,-113.996267961,1.92409568686,3.84819137373,0.0462647217606,True,True,True,4
4116,45,43,True,finite_mle,1,,24,19,-96.0293251074,-95.9864232497,0.0429018577435,0.085803715487,0.00143940226538,True,True,True,4
4117,58,56,True,finite_mle,1,,32,24,-114.319024761,-113.861455516,0.4575692449,0.915138489799,0.0117880871514,True,True,True,4
4118,56,54,True,finite_mle,1,,35,19,-111.160510565,-110.999147731,0.16136283373,0.322725667461,0.00431106222234,True,True,True,4
4119,63,61,True,finite_mle,1,,42,19,-114.666060412,-113.054895762,1.61116465021,3.22232930041,0.0381052336214,True,True,True,4
4120,58,56,True,finite_mle,1,,40,16,-113.652728346,-112.389914352,1.26281399434,2.52562798868,0.0325331337,True,True,True,4
4121,60,58,True,finite_mle,1,,42,16,-110.922333171,-109.735962378,1.18637079308,2.37274158616,0.0295098493074,True,True,True,4
4122,55,53,True,finite_mle,1,,29,24,-109.660614087,-108.316202054,1.3444120332,2.68882406641,0.0365957844003,True,True,True,4
4123,55,53,True,finite_mle,1,,32,21,-112.240096773,-111.379927215,0.860169558151,1.7203391163,0.023414384073,True,True,True,4
4124,49,47,True,finite_mle,1,,30,17,-100.673910965,-95.4210087379,5.25290222756,10.5058044551,0.161241191361,True,True,True,4
4125,52,50,True,finite_mle,1,,37,13,-105.782315176,-105.745552959,0.0367622175185,0.073524435037,0.00106073337812,True,True,True,4
4126,54,52,True,finite_mle,1,,27,25,-104.59543234,-102.001848863,2.59358347697,5.18716695395,0.0719567311608,True,True,True,4
4127,45,43,True,finite_mle,1,,28,15,-98.0174542698,-97.3161188738,0.701335395947,1.40267079189,0.0235305371566,True,True,True,4
4128,53,51,True,finite_mle,1,,30,21,-107.826462139,-107.52240336,0.304058778938,0.608117557876,0.00860125671593,True,True,True,4
4129,48,46,True,finite_mle,1,,32,14,-100.673684119,-97.4301745526,3.24350956629,6.48701913258,0.101725981877,True,True,True,4
4130,57,55,True,finite_mle,1,,34,21,-106.754345342,-104.909027053,1.84531828912,3.69063657824,0.0484042099014,True,True,True,4
4131,56,54,True,finite_mle,1,,33,21,-111.117428108,-109.194835823,1.92259228499,3.84518456998,0.051365080652,True,True,True,4
4132,62,60,True,finite_mle,1,,37,23,-117.054696614,-113.233975613,3.82072100089,7.64144200179,0.0918689206768,True,True,True,4
4133,47,45,True,finite_mle,1,,29,16,-99.7785273509,-98.6429570897,1.13557026116,2.27114052232,0.0364062574301,True,True,True,4
4134,46,44,True,finite_mle,1,,25,19,-97.2488528767,-92.7642645595,4.48458831719,8.96917663438,0.147043030128,True,True,True,4
4135,46,44,True,finite_mle,1,,24,20,-96.1640579934,-95.0774131344,1.08664485893,2.17328971786,0.0356294806633,True,True,True,4
4136,44,42,True,finite_mle,1,,27,15,-98.4026935091,-97.660466615,0.742226894068,1.48445378814,0.0254954061735,True,True,True,4
4137,67,65,True,finite_mle,1,,36,29,-119.836555865,-116.747790376,3.08876548865,6.1775309773,0.0685561023529,True,True,True,4
4138,64,62,True,finite_mle,1,,42,20,-120.479373047,-119.132003457,1.34736959002,2.69473918005,0.0313523133189,True,True,True,4
4139,45,43,True,finite_mle,1,,31,12,-96.36321647,-91.7864701135,4.57674635651,9.15349271301,0.153554634231,True,True,True,4
4140,50,48,True,finite_mle,1,,29,19,-105.071585145,-104.421124144,0.6504610003,1.3009220006,0.019550351238,True,True,True,4
4141,48,46,True,finite_mle,1,,33,13,-96.7530985027,-96.7469077856,0.00619071712573,0.0123814342515,0.000194159062975,True,True,True,4
4142,58,56,True,finite_mle,1,,33,23,-113.40124158,-113.211437417,0.189804162425,0.379608324851,0.00488981292627,True,True,True,4
4143,60,58,True,finite_mle,1,,45,13,-113.031700097,-112.394960102,0.636739994717,1.27347998943,0.0158383040123,True,True,True,4
4144,57,55,True,finite_mle,1,,35,20,-111.917997159,-111.829842545,0.0881546137584,0.176309227517,0.00231236771092,True,True,True,4
4145,66,64,True,finite_mle,1,,37,27,-115.661399386,-114.455233634,1.20616575166,2.41233150332,0.0271895210689,True,True,True,4
4146,50,48,True,finite_mle,1,,34,14,-103.679513463,-99.1505200598,4.52899340359,9.05798680717,0.136124090074,True,True,True,4
4147,55,53,True,finite_mle,1,,28,25,-107.496584389,-107.171391968,0.325192421148,0.650384842296,0.00885195270425,True,True,True,4
4148,54,52,True,finite_mle,1,,34,18,-108.701787346,-108.699726272,0.00206107366921,0.00412214733842,5.71827069515e-05,True,True,True,4
4149,39,37,True,finite_mle,1,,20,17,-89.1799499229,-89.0421844557,0.137765467153,0.275530934306,0.00537171773696,True,True,True,4
4150,58,56,True,finite_mle,1,,38,18,-111.903245277,-109.992103897,1.9111413795,3.822282759,0.0492356105471,True,True,True,4
4151,68,66,True,finite_mle,1,,34,32,-120.391024548,-119.014864496,1.37616005203,2.75232010406,0.0300815042808,True,True,True,4
4152,43,41,True,finite_mle,1,,27,14,-96.0135404475,-94.9409151165,1.072625331,2.14525066201,0.0377432011163,True,True,True,4
4153,56,54,True,finite_mle,1,,33,21,-111.003860367,-110.568867884,0.43499248284,0.86998496568,0.0116215092188,True,True,True,4
4154,51,49,True,finite_mle,1,,35,14,-106.992813203,-106.882770945,0.110042257698,0.220084515397,0.00323994733611,True,True,True,4
4155,54,52,True,finite_mle,1,,34,18,-105.881053017,-105.035618335,0.845434682499,1.690869365,0.0234558543045,True,True,True,4
4156,57,55,True,finite_mle,1,,36,19,-112.566060752,-111.646362171,0.919698580311,1.83939716062,0.0241244469259,True,True,True,4
4157,51,49,True,finite_mle,1,,28,21,-105.318367235,-104.041504328,1.27686290686,2.55372581372,0.0375943629311,True,True,True,4
4158,63,61,True,finite_mle,1,,43,18,-118.613529398,-114.183556713,4.42997268527,8.85994537054,0.104772124989,True,True,True,4
4159,56,54,True,finite_mle,1,,30,24,-108.017780187,-104.637469444,3.38031074309,6.76062148619,0.0903103249208,True,True,True,4
4160,51,49,True,finite_mle,1,,29,20,-105.344227218,-104.026656687,1.31757053095,2.63514106189,0.0387929075718,True,True,True,4
4161,59,57,True,finite_mle,1,,38,19,-114.718139997,-113.24487725,1.47326274686,2.94652549372,0.0372889273477,True,True,True,4
4162,60,58,True,finite_mle,1,,33,25,-116.100427452,-115.6642188,0.436208652286,0.872417304571,0.010850276887,True,True,True,4
4163,49,47,True,finite_mle,1,,27,20,-100.915515948,-100.776842213,0.13867373549,0.277347470981,0.00425667894667,True,True,True,4
4164,54,52,True,finite_mle,1,,34,18,-110.389099889,-109.227711842,1.16138804735,2.32277609469,0.0322217072395,True,True,True,4
4165,57,55,True,finite_mle,1,,38,17,-110.872526686,-108.376849959,2.49567672745,4.99135345489,0.0654636443336,True,True,True,4
4166,56,54,True,finite_mle,1,,31,23,-111.015764609,-110.468316013,0.547448596165,1.09489719233,0.0146259513857,True,True,True,4
4167,69,67,True,finite_mle,1,,39,28,-126.019170766,-122.415713705,3.60345706065,7.20691412129,0.077592382559,True,True,True,4
4168,58,56,True,finite_mle,1,,29,27,-111.251311598,-110.779020199,0.472291399171,0.944582798342,0.0121673653471,True,True,True,4
4169,54,52,True,finite_mle,1,,32,20,-110.932195315,-109.291201018,1.64099429707,3.28198859414,0.0455279679714,True,True,True,4
4170,48,46,True,finite_mle,1,,29,17,-100.654771605,-97.8582739162,2.79649768877,5.59299537753,0.0877063771182,True,True,True,4
4171,63,61,True,finite_mle,1,,37,24,-117.030123068,-115.012376914,2.01774615362,4.03549230724,0.0477211863869,True,True,True,4
4172,50,48,True,finite_mle,1,,28,20,-103.363814509,-103.204576952,0.159237557127,0.318475114253,0.00478606737479,True,True,True,4
4173,55,53,True,finite_mle,1,,35,18,-111.117146899,-110.883552931,0.233593968391,0.467187936783,0.00635858225999,True,True,True,4
4174,57,55,True,finite_mle,1,,35,20,-112.440858797,-111.200699282,1.24015951534,2.48031903067,0.0325303996852,True,True,True,4
4175,57,55,True,finite_mle,1,,34,21,-113.591751211,-113.10021449,0.49153672127,0.98307344254,0.0128934107307,True,True,True,4
4176,51,49,True,finite_mle,1,,29,20,-106.762188323,-104.320490951,2.44169737188,4.88339474376,0.0718902997911,True,True,True,4
4177,71,69,True,finite_mle,1,,42,27,-125.527139349,-125.401040857,0.126098492234,0.252196984467,0.00263654593346,True,True,True,4
4178,57,55,True,finite_mle,1,,34,21,-113.822452193,-112.111112287,1.71133990636,3.42267981273,0.0448898472034,True,True,True,4
4179,61,59,True,finite_mle,1,,38,21,-116.96279468,-116.122900119,0.839894560205,1.67978912041,0.0205374867267,True,True,True,4
4180,57,55,True,finite_mle,1,,34,21,-108.980546133,-106.990172851,1.99037328144,3.98074656287,0.052209121139,True,True,True,4
4181,49,47,True,finite_mle,1,,23,24,-101.534146642,-101.323384677,0.210761964504,0.421523929008,0.00646947321273,True,True,True,4
4182,52,50,True,finite_mle,1,,35,15,-102.897605612,-102.865817902,0.0317877102214,0.0635754204429,0.000917199437954,True,True,True,4
4183,53,51,True,finite_mle,1,,37,14,-108.328504715,-104.095114642,4.23339007376,8.46678014751,0.119754722854,True,True,True,4
4184,50,48,True,finite_mle,1,,30,18,-101.727981967,-97.5713884131,4.15659355385,8.31318710771,0.124931185565,True,True,True,4
4185,49,47,True,finite_mle,1,,34,13,-100.152936508,-98.3277521063,1.82518440197,3.65036880394,0.0560252018176,True,True,True,4
4186,61,59,True,finite_mle,1,,35,24,-119.411145226,-117.486805471,1.92433975488,3.84867950976,0.0470548376501,True,True,True,4
4187,58,56,True,finite_mle,1,,39,17,-114.981558813,-113.76103335,1.22052546317,2.44105092635,0.0314436791607,True,True,True,4
4188,53,51,True,finite_mle,1,,31,20,-108.751695534,-107.534594319,1.21710121487,2.43420242975,0.0344295271952,True,True,True,4
4189,58,56,True,finite_mle,1,,37,19,-109.895479686,-108.996399466,0.899080219975,1.79816043995,0.0231624745486,True,True,True,4
4190,61,59,True,finite_mle,1,,35,24,-110.512187589,-110.376045375,0.136142214125,0.27228442825,0.00332901181651,True,True,True,4
4191,49,47,True,finite_mle,1,,28,19,-102.645221765,-102.609251533,0.0359702313934,0.0719404627868,0.00110412924364,True,True,True,4
4192,56,54,True,finite_mle,1,,33,21,-110.766319971,-110.676153412,0.0901665589635,0.180333117927,0.00240894161983,True,True,True,4
4193,50,48,True,finite_mle,1,,27,21,-105.600443137,-105.391620739,0.208822398472,0.417644796945,0.00627639663964,True,True,True,4
4194,52,50,True,finite_mle,1,,30,20,-108.293643913,-107.181850611,1.11179330234,2.22358660469,0.0320795736757,True,True,True,4
4195,51,49,True,finite_mle,1,,29,20,-104.460720746,-103.758244297,0.702476448807,1.40495289761,0.0206828426334,True,True,True,4
4196,45,43,True,finite_mle,1,,26,17,-93.5667971733,-93.1016462453,0.46515092808,0.930301856161,0.0156063008653,True,True,True,4
4197,56,54,True,finite_mle,1,,34,20,-112.154715735,-112.152243387,0.0024723478616,0.0049446957232,6.60526666533e-05,True,True,True,4
4198,56,54,True,finite_mle,1,,35,19,-109.806184294,-109.159509784,0.646674510119,1.29334902024,0.0172769279411,True,True,True,4
4199,45,43,True,finite_mle,1,,29,14,-98.7624287757,-98.365011291,0.397417484663,0.794834969327,0.0133337728904,True,True,True,4
4200,53,51,True,finite_mle,1,,32,19,-106.880819591,-105.603121695,1.27769789551,2.55539579102,0.0361436944628,True,True,True,4
4201,61,59,True,finite_mle,1,,35,24,-108.176111271,-108.083850179,0.0922610913685,0.184522182737,0.00225601049126,True,True,True,4
4202,56,54,True,finite_mle,1,,35,19,-112.060073515,-109.641136427,2.41893708772,4.83787417545,0.0646257137164,True,True,True,4
4203,75,73,True,finite_mle,1,,46,27,-131.732084611,-130.963769736,0.768314874869,1.53662974974,0.0151841652029,True,True,True,4
4204,58,56,True,finite_mle,1,,36,20,-115.748631086,-115.621351227,0.127279858533,0.254559717065,0.00327903608411,True,True,True,4
4205,50,48,True,finite_mle,1,,32,16,-99.6346648457,-98.9184845518,0.716180293891,1.43236058778,0.0215256199662,True,True,True,4
4206,59,57,True,finite_mle,1,,36,21,-116.307162634,-115.21970293,1.08745970388,2.17491940776,0.0275240828414,True,True,True,4
4207,49,47,True,finite_mle,1,,28,19,-100.028776869,-99.9612181798,0.0675586892856,0.135117378571,0.00207375714896,True,True,True,4
4208,56,54,True,finite_mle,1,,38,16,-106.665696607,-106.104919849,0.560776757877,1.12155351575,0.0149820342155,True,True,True,4
4209,48,46,True,finite_mle,1,,31,15,-99.5141136081,-98.4810322816,1.03308132648,2.06616265296,0.0324004631858,True,True,True,4
4210,61,59,True,finite_mle,1,,39,20,-112.691286101,-110.751791912,1.93949418896,3.87898837792,0.0474254008178,True,True,True,4
4211,50,48,True,finite_mle,1,,28,20,-101.802132683,-98.8075192299,2.99461345256,5.98922690512,0.0900065411956,True,True,True,4
4212,65,63,True,finite_mle,1,,38,25,-122.423687114,-121.141572043,1.28211507153,2.56423014306,0.029360334215,True,True,True,4
4213,61,59,True,finite_mle,1,,37,22,-117.305173507,-116.786721339,0.51845216842,1.03690433684,0.0126774300393,True,True,True,4
4214,48,46,True,finite_mle,1,,29,17,-104.196855234,-103.366664578,0.83019065523,1.66038131046,0.0260372161151,True,True,True,4
4215,57,55,True,finite_mle,1,,35,20,-115.091441627,-113.303740992,1.78770063473,3.57540126946,0.0468928516422,True,True,True,4
4216,49,47,True,finite_mle,1,,30,17,-103.343656306,-103.293138252,0.0505180548769,0.101036109754,0.00155068398396,True,True,True,4
4217,63,61,True,finite_mle,1,,41,20,-119.905940323,-117.812163584,2.0937767393,4.18755347859,0.0495193658772,True,True,True,4
4218,52,50,True,finite_mle,1,,31,19,-103.258155732,-101.551335041,1.70682069058,3.41364138116,0.0492484349197,True,True,True,4
4219,68,66,True,finite_mle,1,,41,25,-121.12499856,-115.635199499,5.48979906195,10.9795981239,0.120001604275,True,True,True,4
4220,56,54,True,finite_mle,1,,30,24,-111.6863616,-109.853793248,1.83256835209,3.66513670417,0.0489599495119,True,True,True,4
4221,63,61,True,finite_mle,1,,41,20,-116.650078241,-116.646388321,0.00368992069269,0.00737984138539,8.72693489282e-05,True,True,True,4
4222,56,54,True,finite_mle,1,,34,20,-112.855207637,-108.639082264,4.21612537241,8.43225074483,0.11264042901,True,True,True,4
4223,58,56,True,finite_mle,1,,31,25,-108.936359835,-108.189266319,0.747093515582,1.49418703116,0.0192469305359,True,True,True,4
4224,64,62,True,finite_mle,1,,33,29,-118.150105665,-116.947875605,1.20223005993,2.40446011986,0.0279750217011,True,True,True,4
4225,60,58,True,finite_mle,1,,33,25,-116.345364629,-115.718360307,0.627004321738,1.25400864348,0.0155961383722,True,True,True,4
4226,64,62,True,finite_mle,1,,42,20,-119.990658731,-119.715747792,0.27491093875,0.549821877501,0.00639697819389,True,True,True,4
4227,56,54,True,finite_mle,1,,32,22,-109.289080745,-108.460229554,0.828851190569,1.65770238114,0.0221440648568,True,True,True,4
4228,45,43,True,finite_mle,1,,23,20,-98.8128390737,-97.5394156305,1.27342344318,2.54684688635,0.0427246903819,True,True,True,4
4229,60,58,True,finite_mle,1,,37,21,-114.786617345,-113.688083123,1.09853422144,2.19706844288,0.0273249978193,True,True,True,4
4230,48,46,True,finite_mle,1,,28,18,-99.0798450097,-97.3882332788,1.6916117309,3.3832234618,0.0530539098974,True,True,True,4
4231,53,51,True,finite_mle,1,,29,22,-107.117887613,-100.790508949,6.32737866391,12.6547573278,0.178989761181,True,True,True,4
4232,62,60,True,finite_mle,1,,41,19,-117.367873189,-117.125829231,0.24204395826,0.48408791652,0.00581992697098,True,True,True,4
4233,60,58,True,finite_mle,1,,35,23,-108.501865492,-107.621360678,0.880504813174,1.76100962635,0.021901722887,True,True,True,4
4234,46,44,True,finite_mle,1,,31,13,-99.0369372689,-99.0010777331,0.0358595357684,0.0717190715368,0.00117578123686,True,True,True,4
4235,57,55,True,finite_mle,1,,31,24,-108.886431842,-108.627382009,0.25904983315,0.518099666299,0.00679508926597,True,True,True,4
4236,56,54,True,finite_mle,1,,29,25,-107.279623738,-107.214834202,0.0647895352734,0.129579070547,0.00173095446742,True,True,True,4
4237,56,54,True,finite_mle,1,,33,21,-112.964062232,-111.531637357,1.43242487499,2.86484974998,0.0382694863628,True,True,True,4
4238,46,44,True,finite_mle,1,,25,19,-101.488472418,-100.655073066,0.833399351741,1.66679870348,0.0273259343599,True,True,True,4
4239,53,51,True,finite_mle,1,,29,22,-106.849050358,-105.512786325,1.33626403219,2.67252806438,0.0378004214227,True,True,True,4
4240,72,70,True,finite_mle,1,,38,32,-125.422837211,-125.380647035,0.0421901761862,0.0843803523724,0.000869536542258,True,True,True,4
4241,51,49,True,finite_mle,1,,31,18,-108.30450904,-107.676806629,0.627702411269,1.25540482254,0.0184812888957,True,True,True,4
4242,51,49,True,finite_mle,1,,28,21,-106.784082178,-103.508116453,3.27596572507,6.55193145013,0.0964534592995,True,True,True,4
4243,52,50,True,finite_mle,1,,29,21,-103.911539173,-103.327760137,0.583779036389,1.16755807278,0.0168443024155,True,True,True,4
4244,70,68,True,finite_mle,1,,41,27,-125.501176738,-124.499529221,1.0016475172,2.00329503439,0.0212510574379,True,True,True,4
4245,45,43,True,finite_mle,1,,27,16,-100.5914523,-98.4742768799,2.11717541988,4.23435083976,0.0710334529989,True,True,True,4
4246,45,43,True,finite_mle,1,,28,15,-97.8945155208,-95.9719112241,1.92260429672,3.84520859343,0.0645053880108,True,True,True,4
4247,60,58,True,finite_mle,1,,38,20,-109.58907229,-108.546801938,1.04227035233,2.08454070466,0.0259254873892,True,True,True,4
4248,55,53,True,finite_mle,1,,35,18,-111.65879399,-111.056826922,0.601967068377,1.20393413675,0.0163859415911,True,True,True,4
4249,72,70,True,finite_mle,1,,39,31,-115.743046176,-114.898257565,0.844788610862,1.68957722172,0.0174110334213,True,True,True,4
4250,60,58,True,finite_mle,1,,32,26,-117.502869494,-115.430494677,2.07237481659,4.14474963317,0.0515483598406,True,True,True,4
4251,56,54,True,finite_mle,1,,30,24,-108.963820555,-107.464486967,1.4993335877,2.99866717539,0.0400570579927,True,True,True,4
4252,38,36,True,finite_mle,1,,27,9,-89.1360071853,-87.5795979401,1.55640924513,3.11281849026,0.0623728860985,True,True,True,4
4253,48,46,True,finite_mle,1,,27,19,-103.273861983,-102.312006676,0.961855306533,1.92371061307,0.0301666061041,True,True,True,4
4254,51,49,True,finite_mle,1,,31,18,-105.797241926,-105.23610028,0.561141645844,1.12228329169,0.0165215565244,True,True,True,4
4255,58,56,True,finite_mle,1,,31,25,-113.461278361,-113.091505173,0.369773188693,0.739546377386,0.00952624902823,True,True,True,4
4256,65,63,True,finite_mle,1,,45,18,-122.00612663,-121.681635775,0.324490855424,0.648981710847,0.00743081504656,True,True,True,4
4257,61,59,True,finite_mle,1,,37,22,-113.35872072,-112.806875906,0.551844814735,1.10368962947,0.0134939623315,True,True,True,4
4258,59,57,True,finite_mle,1,,38,19,-115.471018587,-115.309848979,0.1611696081,0.3223392162,0.00407927358505,True,True,True,4
4259,53,51,True,finite_mle,1,,30,21,-103.285680261,-102.782767902,0.502912359339,1.00582471868,0.0142264542514,True,True,True,4
4260,48,46,True,finite_mle,1,,28,18,-103.069826865,-102.261128402,0.80869846298,1.61739692596,0.0253631578721,True,True,True,4
4261,51,49,True,finite_mle,1,,29,20,-105.349442568,-104.2222864,1.1271561687,2.25431233739,0.0331865839773,True,True,True,4
4262,50,48,True,finite_mle,1,,31,17,-104.136957295,-99.8803102253,4.25664706948,8.51329413896,0.127938408707,True,True,True,4
4263,54,52,True,finite_mle,1,,35,17,-110.361133612,-110.2274348,0.133698811993,0.267397623987,0.00370935794299,True,True,True,4
4264,44,42,True,finite_mle,1,,28,14,-97.5812416122,-97.5484415887,0.0328000234639,0.0656000469277,0.00112667693315,True,True,True,4
4265,57,55,True,finite_mle,1,,32,23,-113.950509713,-113.437359036,0.513150676736,1.02630135347,0.0134603624828,True,True,True,4
4266,48,46,True,finite_mle,1,,28,18,-102.794154422,-98.0072521536,4.78690226801,9.57380453601,0.150131307897,True,True,True,4
4267,59,57,True,finite_mle,1,,42,15,-114.270858241,-113.953010597,0.31784764374,0.635695287479,0.00804486349792,True,True,True,4
4268,47,45,True,finite_mle,1,,29,16,-101.648747669,-101.010151267,0.63859640195,1.2771928039,0.0204733302716,True,True,True,4
4269,62,60,True,finite_mle,1,,36,24,-118.175419422,-117.779536005,0.395883417304,0.791766834608,0.00951898404858,True,True,True,4
