bootstrap_id,attempt_count,n_events_observation_support,n_events_response,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,info_bits_per_event,reduced_converged,full_converged,likelihood_nesting_ok,eta_clipping_used
2542,1,66,66,-277.948469394158,-276.10408146210915,1.8443879320488463,3.6887758640976926,0.04031650489458062,True,True,True,False
2543,1,81,80,-332.2420385991306,-330.0933541292809,2.148684469849684,4.297368939699368,0.03874870536359088,True,True,True,False
2544,1,59,59,-261.9489273773878,-261.3843384897913,0.5645888875965284,1.1291777751930567,0.01380558624197505,True,True,True,False
2545,1,68,68,-288.6721032852478,-286.69102384309315,1.9810794421546234,3.962158884309247,0.04203078657064043,True,True,True,False
2546,1,76,76,-313.6746021535666,-311.7903166444212,1.8842855091453998,3.7685710182907997,0.03576907052188163,True,True,True,False
2547,1,68,68,-288.6384495359175,-286.03908912709,2.599360408827522,5.198720817655044,0.055148299577920216,True,True,True,False
2548,1,68,68,-287.71542698428743,-287.0781477626507,0.6372792216367316,1.2745584432734631,0.013520581951718989,True,True,True,False
2549,1,66,65,-284.9374427823047,-284.0638031773239,0.8736396049807809,1.7472792099615617,0.01939070039430716,True,True,True,False
2550,1,69,69,-291.89294574849896,-290.8946980268392,0.9982477216597658,1.9964954433195317,0.020871986052423918,True,True,True,False
2551,1,62,61,-271.82947842301076,-270.47571774811564,1.3537606748951134,2.707521349790227,0.032017439544617644,True,True,True,False
2552,1,73,73,-307.1164407297302,-307.0705777411499,0.04586298858026794,0.09172597716053588,0.0009063877559602701,True,True,True,False
2553,1,72,72,-305.0544213255347,-304.789343739595,0.2650775859397072,0.5301551718794144,0.0053114738706393555,True,True,True,False
2554,1,86,86,-345.3261171936324,-345.3131285206237,0.01298867300869233,0.02597734601738466,0.00021789179229498556,True,True,True,False
2555,1,75,74,-310.7886286099686,-309.5980731232478,1.1905554867208252,2.3811109734416505,0.023210925629665955,True,True,True,False
2556,1,73,73,-309.9567122256243,-307.11736088782715,2.8393513377971544,5.678702675594309,0.056113946498375325,True,True,True,False
2557,1,72,72,-308.4633475383443,-307.8960662424355,0.5672812959087992,1.1345625918175983,0.01136685989439846,True,True,True,False
2558,1,55,55,-249.3372589453166,-248.38323684770995,0.9540220976066394,1.9080441952132787,0.02502478089301064,True,True,True,False
2559,1,71,71,-301.42942615600543,-301.18952050756315,0.23990564844228857,0.47981129688457713,0.004874798440689307,True,True,True,False
2560,1,74,74,-314.02191061885094,-313.8794591434259,0.1424514754250481,0.2849029508500962,0.002777216718419364,True,True,True,False
2561,1,76,75,-318.2145746025237,-318.20423898790204,0.010335614621681088,0.020671229243362177,0.0001988151994565169,True,True,True,False
2562,1,73,73,-307.1424112292309,-307.1254619436276,0.0169492856032889,0.0338985712065778,0.00033496781214350136,True,True,True,False
2563,1,78,78,-325.6204821672518,-323.8565789655047,1.7639032017470981,3.5278064034941963,0.03262531284318851,True,True,True,False
2564,1,71,71,-295.17253060545926,-293.9259596449134,1.2465709605458528,2.4931419210917056,0.02532988370275625,True,True,True,False
2565,1,64,64,-277.6338425597893,-275.05263730871627,2.5812052510730155,5.162410502146031,0.05818581273811861,True,True,True,False
2566,1,61,60,-261.2384654219291,-260.04199702574624,1.1964683961828655,2.392936792365731,0.02876898369588986,True,True,True,False
2567,1,58,58,-254.4088723483498,-251.0948079692629,3.314064379086915,6.62812875817383,0.08243421111888713,True,True,True,False
2568,1,67,67,-284.77955285678763,-284.2887790277693,0.49077382901833744,0.9815476580366749,0.01056771596004244,True,True,True,False
2569,1,70,70,-299.1787855086569,-297.4531725256286,1.725612983028327,3.451225966056654,0.03556476133012255,True,True,True,False
2570,1,70,68,-292.5042526070408,-291.5728948449014,0.9313577621394415,1.862715524278883,0.01975978271664728,True,True,True,False
2571,1,70,70,-296.62325196430123,-296.02126941382824,0.6019825504729965,1.203965100945993,0.012406817718129745,True,True,True,False
2572,1,60,60,-263.349041520857,-262.34742208859177,1.0016194322652154,2.003238864530431,0.024083856463117424,True,True,True,False
2573,1,64,64,-276.30402499080463,-276.1383472588211,0.16567773198352143,0.33135546396704285,0.003734725661224331,True,True,True,False
2574,1,70,69,-292.8846195137915,-291.91378623189087,0.9708332819006387,1.9416665638012773,0.020298787845333455,True,True,True,False
2575,1,79,79,-317.411173688981,-316.3468145166205,1.0643591723605255,2.128718344721051,0.019437287337838123,True,True,True,False
2576,1,70,70,-299.4302198302523,-299.2339997289704,0.1962201012819378,0.3924402025638756,0.004044082386316883,True,True,True,False
2577,1,81,81,-336.6455862806698,-335.7379779943611,0.9076082863087436,1.8152165726174871,0.016165456465769813,True,True,True,False
2578,1,60,60,-257.13293582672117,-256.42770972570963,0.705226101011533,1.410452202023066,0.016957103310579966,True,True,True,False
2579,1,85,85,-344.86762535200944,-344.7469077725346,0.1207175794748423,0.2414351589496846,0.0020489253324291095,True,True,True,False
2580,1,61,61,-271.10750774789227,-270.37953123454383,0.7279765133484375,1.455953026696875,0.01721718206051523,True,True,True,False
2581,1,69,69,-297.4701668885363,-297.30004265563855,0.1701242328977628,0.3402484657955256,0.0035570635816904554,True,True,True,False
2582,1,60,60,-266.2306295696081,-266.16611701342697,0.06451255618111418,0.12902511236222836,0.0015511990812927345,True,True,True,False
2583,1,67,67,-289.2790565378226,-288.53208256800195,0.7469739698206581,1.4939479396413162,0.016084412566170235,True,True,True,False
2584,1,66,66,-287.1761854012088,-286.6002929595394,0.5758924416693958,1.1517848833387916,0.012588441964876879,True,True,True,False
2585,1,70,70,-291.1787823131455,-290.5540477128102,0.62473460033533,1.24946920067066,0.012875735853936131,True,True,True,False
2586,1,64,64,-278.030135305007,-277.666627895092,0.3635074099149733,0.7270148198299466,0.008194224025167557,True,True,True,False
2587,1,60,60,-264.20577511469105,-263.13738668528714,1.0683884294039103,2.1367768588078206,0.025689311480736166,True,True,True,False
2588,1,60,59,-260.17159516908566,-259.8970076770685,0.27458749201719,0.54917498403438,0.006714339203785388,True,True,True,False
2589,1,61,61,-266.97226658459937,-265.5841677390018,1.3880988455975398,2.7761976911950796,0.03282956263618469,True,True,True,False
2590,1,65,65,-276.5421676341391,-276.5143380474263,0.027829586712812215,0.05565917342562443,0.0006176862575471319,True,True,True,False
2591,1,60,60,-264.86525330004645,-264.4840092546822,0.38124404536426937,0.7624880907285387,0.009166981560257973,True,True,True,False
2592,1,76,76,-314.47317677210344,-310.80256467183403,3.670612100269409,7.341224200538818,0.06967860360639078,True,True,True,False
2593,1,81,81,-332.7530152092938,-332.31478823205396,0.43822697723982174,0.8764539544796435,0.0078052825536747104,True,True,True,False
2594,1,83,82,-337.7379025998126,-333.11984561248096,4.61805698733167,9.23611397466334,0.08124936480690276,True,True,True,False
2595,1,65,65,-284.95752686833833,-283.760820784683,1.1967060836553287,2.3934121673106574,0.026561260496787628,True,True,True,False
2596,1,54,54,-240.43281316794707,-240.27278989155775,0.16002327638932456,0.32004655277864913,0.004275273838401528,True,True,True,False
2597,1,67,67,-287.12680031797424,-283.94396358312906,3.182836734845182,6.365673469690364,0.06853526527343828,True,True,True,False
2598,1,85,85,-346.2954666210436,-343.81093370249505,2.4845329185485525,4.969065837097105,0.04216968612371035,True,True,True,False
2599,1,75,75,-308.71015205185654,-304.7536474518946,3.9565045999619315,7.913009199923863,0.07610706087492601,True,True,True,False
2600,1,56,55,-249.83340316459,-248.83163267083742,1.0017704937525878,2.0035409875051755,0.0262772604262863,True,True,True,False
2601,1,75,75,-317.97406104715174,-317.5882322531073,0.3858287940444143,0.7716575880888286,0.007421777170667276,True,True,True,False
2602,1,74,74,-309.2899774843519,-309.0483632141091,0.24161427024279192,0.48322854048558384,0.004710482560638943,True,True,True,False
2603,1,60,60,-268.99708086964955,-265.8779129653651,3.1191679042844385,6.238335808568877,0.07500013445351966,True,True,True,False
2604,1,75,75,-313.15205461123946,-313.09967981970004,0.05237479153942104,0.10474958307884208,0.0010074780269535462,True,True,True,False
2605,1,81,81,-332.67827658655096,-332.53569974434924,0.14257684220171996,0.2851536844034399,0.0025394432492596257,True,True,True,False
2606,1,51,50,-225.48136020472242,-224.79572958643934,0.6856306182830849,1.3712612365661698,0.01978311785757281,True,True,True,False
2607,1,82,81,-331.5324734186961,-330.01925430538523,1.5132191133108677,3.0264382266217353,0.026952021117925717,True,True,True,False
2608,1,79,79,-327.48727323989806,-326.5835442901406,0.9037289497574648,1.8074578995149295,0.016503864229403614,True,True,True,False
2609,1,75,75,-314.0183460231003,-313.6154539837738,0.4028920393265025,0.805784078653005,0.0077500046286664865,True,True,True,False
2610,1,73,72,-310.4806996391749,-309.8765952391207,0.6041044000541547,1.2082088001083093,0.012104700307462937,True,True,True,False
2611,1,74,74,-309.34393240473713,-309.03535560296837,0.30857680176876556,0.6171536035375311,0.0060159759681780375,True,True,True,False
2612,1,64,63,-275.9149451764266,-275.6896718625333,0.22527331389329674,0.4505466277865935,0.005158741155531461,True,True,True,False
2613,1,69,69,-294.6634563381608,-294.1495899803394,0.5138663578214278,1.0277327156428555,0.010744238349400689,True,True,True,False
2614,1,74,72,-306.55272630798447,-306.29855315431587,0.25417315366860294,0.5083463073372059,0.005092977060066693,True,True,True,False
2615,1,68,68,-291.759320363058,-291.570180384574,0.18913997848403596,0.37827995696807193,0.004012813367540647,True,True,True,False
2616,1,67,67,-285.5866827402985,-284.850170353042,0.7365123872564823,1.4730247745129645,0.015859145800719683,True,True,True,False
2617,1,70,69,-292.66047164830525,-292.37261019245034,0.28786145585490885,0.5757229117098177,0.0060187868815210765,True,True,True,False
2618,1,66,66,-282.18914791320856,-282.1558612124761,0.03328670073244666,0.06657340146489332,0.0007276145162766034,True,True,True,False
2619,1,62,62,-272.4873703402935,-271.9899736790918,0.4973966612017193,0.9947933224034387,0.011574059620491104,True,True,True,False
2620,1,67,67,-293.2061156502173,-292.6334165479996,0.5726991022177117,1.1453982044354234,0.012331793353597824,True,True,True,False
2621,1,86,86,-345.88219937285265,-343.58505720585805,2.297142166994604,4.594284333989208,0.03853576293651212,True,True,True,False
2622,1,92,92,-371.44085252529635,-371.3822696481891,0.058582877107255626,0.11716575421451125,0.0009186655030831008,True,True,True,False
2623,1,72,71,-300.52350571902457,-298.6212783455045,1.902227373520077,3.804454747040154,0.03865259152705145,True,True,True,False
2624,1,72,71,-300.19608068076775,-299.58383198070703,0.612248700060718,1.224497400121436,0.012440678357300172,True,True,True,False
2625,1,81,81,-332.71480989340057,-327.32163711017563,5.393172783224941,10.786345566449882,0.09605806949402408,True,True,True,False
2626,1,76,75,-313.61011813071383,-313.3543266309085,0.25579149980535476,0.5115829996107095,0.004920388376943141,True,True,True,False
2627,1,68,68,-290.27664942647795,-288.52466219317466,1.7519872333032822,3.5039744666065644,0.03717034254687383,True,True,True,False
2628,1,73,72,-308.17333915366385,-306.22605684023387,1.9472823134299801,3.8945646268599603,0.03901853523328084,True,True,True,False
2629,1,62,62,-267.8708534917155,-267.8580610625412,0.012792429174282915,0.02558485834856583,0.00029767055049453644,True,True,True,False
2630,1,66,66,-286.2017729990268,-285.19504606649235,1.0067269325344341,2.0134538650688683,0.02200605989540585,True,True,True,False
2631,1,81,80,-336.4148568493452,-334.728309409055,1.6865474402902123,3.3730948805804246,0.030414670354133304,True,True,True,False
2632,1,61,61,-270.6783970096634,-270.29072826334186,0.3876687463215376,0.7753374926430752,0.00916865209550367,True,True,True,False
2633,1,75,74,-311.13953061817847,-310.4114561563857,0.7280744617927439,1.4561489235854879,0.014194451559814766,True,True,True,False
2634,1,66,66,-286.7508599139986,-285.8390416760668,0.9118182379318114,1.8236364758636228,0.019931449243277836,True,True,True,False
2635,1,70,70,-294.32933417713224,-293.7399621944191,0.5893719827131463,1.1787439654262926,0.012146914809987888,True,True,True,False
2636,1,83,82,-337.7940753767591,-337.42826850171537,0.3658068750437451,0.7316137500874902,0.006435948348154875,True,True,True,False
2637,1,68,68,-292.77413032100975,-291.84690841274585,0.9272219082639026,1.8544438165278052,0.019672036012587258,True,True,True,False
2638,1,62,62,-271.68891545432757,-270.58059289296114,1.1083225613664354,2.2166451227328707,0.02578986230626952,True,True,True,False
2639,1,82,82,-342.14515128763935,-341.7423986669554,0.40275262068394113,0.8055052413678823,0.007085965958118971,True,True,True,False
2640,1,67,65,-276.43529262815065,-276.41895529764867,0.01633733050198316,0.03267466100396632,0.00036261208763961703,True,True,True,False
2641,1,68,68,-292.5866292249593,-292.46413125991285,0.12249796504647747,0.24499593009295495,0.0025989295101697444,True,True,True,False
2642,1,76,75,-314.09360471167076,-311.15433608186925,2.939268629801518,5.878537259603036,0.05653957701406864,True,True,True,False
2643,1,67,67,-290.22380139176255,-289.265348375452,0.9584530163105569,1.9169060326211138,0.020638140500840434,True,True,True,False
2644,1,79,79,-322.28360757520795,-322.16080410544697,0.12280346976098144,0.24560693952196289,0.002242632364912984,True,True,True,False
2645,1,67,67,-285.9799388644551,-284.31300560968583,1.6669332547692761,3.3338665095385522,0.03589367671863483,True,True,True,False
2646,1,75,75,-317.7200770770595,-313.1887905149105,4.531286562148978,9.062573124297955,0.08716352869412174,True,True,True,False
2647,1,65,64,-279.06063687129284,-277.17777591005125,1.8828609612415903,3.7657219224831806,0.042443658929166704,True,True,True,False
2648,1,55,55,-247.90834459758554,-242.77996504029244,5.128379557293101,10.256759114586202,0.134521595547329,True,True,True,False
2649,1,71,71,-302.07251215957683,-301.7795875532339,0.29292460634292183,0.5858492126858437,0.0059521250271166925,True,True,True,False
2650,1,74,74,-318.3014486645594,-318.11880196922124,0.18264669533817823,0.36529339067635647,0.003560857859447934,True,True,True,False
2651,1,70,69,-297.7599288926268,-297.53010380135896,0.22982509126785544,0.4596501825357109,0.004805326368753456,True,True,True,False
2652,1,68,68,-290.23547356911126,-289.63907789898724,0.596395670124025,1.19279134024805,0.012653192289640895,True,True,True,False
2653,1,76,76,-314.468672923216,-314.0014223193705,0.467250603845514,0.934501207691028,0.008869738539740745,True,True,True,False
2654,1,68,68,-293.92152548663285,-293.45840012809003,0.4631253585428112,0.9262507170856225,0.00982571555999466,True,True,True,False
2655,1,65,64,-277.560150064736,-276.746565621745,0.8135844429909866,1.6271688859819733,0.01833991001949228,True,True,True,False
2656,1,70,70,-298.0340772230033,-297.9977348132665,0.036342409736789705,0.07268481947357941,0.000749014490017447,True,True,True,False
2657,1,72,72,-301.01750103453907,-300.94890712059345,0.06859391394561953,0.13718782789123907,0.0013744458261737446,True,True,True,False
2658,1,78,78,-324.5717548222054,-323.31484497444296,1.2569098477624152,2.5138196955248304,0.023247918002709467,True,True,True,False
2659,1,64,64,-276.80464986071524,-276.76961401316925,0.03503584754599842,0.07007169509199684,0.0007897819298117763,True,True,True,False
2660,1,55,55,-243.05799071419852,-241.85209109203606,1.2058996221624625,2.411799244324925,0.03163173463097563,True,True,True,False
2661,1,71,71,-305.13456660070767,-304.9992817153095,0.13528488539816408,0.27056977079632816,0.002748941313678353,True,True,True,False
2662,1,56,55,-249.94984966185575,-249.33157875394284,0.6182709079129154,1.2365418158258308,0.016217752232216002,True,True,True,False
2663,1,67,67,-290.94443291484606,-290.4047236159911,0.539709298854973,1.079418597709946,0.011621431775816852,True,True,True,False
2664,1,76,76,-318.9933768139216,-318.58167442823105,0.4117023856905462,0.8234047713810924,0.007815276186288241,True,True,True,False
2665,1,58,57,-256.2397773788436,-256.08167386140974,0.1581035174338581,0.3162070348677162,0.004001669483314541,True,True,True,False
2666,1,82,82,-333.99992430324033,-333.99567044919974,0.004253854040598526,0.008507708081197052,7.484163571996308e-05,True,True,True,False
2667,1,69,69,-294.78396666694266,-293.9834410340919,0.8005256328507357,1.6010512657014715,0.016737889284322544,True,True,True,False
2668,1,71,71,-303.6390974385056,-303.40083529809783,0.2382621404077554,0.4765242808155108,0.004841402935181107,True,True,True,False
2669,1,74,74,-314.2315710353633,-313.1184645041641,1.1131065311992074,2.226213062398415,0.021700990169489363,True,True,True,False
2670,1,62,62,-266.74294988909213,-265.348958427713,1.3939914613791302,2.7879829227582604,0.032437170457632745,True,True,True,False
2671,1,79,79,-316.28115590531263,-314.71659732867664,1.5645585766359886,3.1291171532719773,0.028571910122696657,True,True,True,False
2672,1,75,75,-316.55243025233744,-316.4912190749003,0.061211177437144215,0.12242235487428843,0.0011774541618072318,True,True,True,False
2673,1,68,67,-285.816203029519,-285.2641926703238,0.5520103591952079,1.1040207183904158,0.011886307578063611,True,True,True,False
2674,1,66,66,-274.46498810661683,-274.06503636616696,0.3999517404498647,0.7999034808997294,0.00874255140215045,True,True,True,False
2675,1,67,67,-291.59300840900187,-291.5773463549257,0.015662054076187815,0.03132410815237563,0.00033724727978882,True,True,True,False
2676,1,65,65,-279.18087813861985,-278.89493111740774,0.2859470212121096,0.5718940424242192,0.006346682299379718,True,True,True,False
2677,1,62,62,-275.1495863497726,-274.57240790827495,0.5771784414976651,1.1543568829953301,0.013430523794462936,True,True,True,False
2678,1,60,60,-265.38571765661834,-264.6871886486741,0.6985290079442166,1.3970580158884331,0.016796072261303478,True,True,True,False
2679,1,75,75,-316.6842666332135,-314.1336674699733,2.5505991632401788,5.1011983264803575,0.049063156854695276,True,True,True,False
2680,1,69,69,-292.4111324156705,-292.0306491567579,0.38048325891264767,0.7609665178252953,0.007955381315573164,True,True,True,False
2681,1,71,71,-295.1201309210936,-294.0151739963022,1.104956924791395,2.20991384958279,0.022452336278767113,True,True,True,False
2682,1,61,60,-259.5385262054854,-259.21052247166955,0.32800373381587633,0.6560074676317527,0.00788682266948714,True,True,True,False
2683,1,70,70,-300.1170027141008,-299.62893980807246,0.4880629060283468,0.9761258120566936,0.010058941916699315,True,True,True,False
2684,1,64,64,-279.48298043746485,-279.2501186801313,0.23286175733352366,0.4657235146670473,0.00524919535184006,True,True,True,False
2685,1,71,71,-307.09831546221017,-306.19446790440355,0.9038475578066141,1.8076951156132282,0.018365864638974688,True,True,True,False
2686,1,69,69,-282.0391980739089,-282.0120952835888,0.027102790320100212,0.054205580640200424,0.0005666820462182896,True,True,True,False
2687,1,59,58,-255.60073356665112,-254.6888616905998,0.9118718760513218,1.8237437521026436,0.02268194885354065,True,True,True,False
2688,1,77,77,-324.82155253770344,-324.6574275787319,0.16412495897151302,0.32824991794302605,0.0030750943427832007,True,True,True,False
2689,1,74,73,-303.8848892675091,-302.32298502746903,1.5619042400400645,3.123808480080129,0.030867828786975974,True,True,True,False
2690,1,82,82,-340.58455908936855,-340.58244957409505,0.0021095152735028933,0.0042190305470057865,3.71144783385628e-05,True,True,True,False
2691,1,77,77,-321.66788581511446,-319.42516586428377,2.24271995083069,4.48543990166138,0.04202027209306722,True,True,True,False
2692,1,73,72,-304.3833053237339,-304.18609169368096,0.1972136300529428,0.3944272601058856,0.003951654528792934,True,True,True,False
2693,1,67,67,-281.14816774807747,-281.03258103509484,0.11558671298263334,0.2311734259652667,0.002488901158398524,True,True,True,False
2694,1,66,66,-285.64066279876374,-285.1301871133359,0.5104756854278207,1.0209513708556415,0.01115849605850169,True,True,True,False
2695,1,70,70,-301.654084983263,-301.444458400324,0.20962658293899494,0.4192531658779899,0.0043203890234941,True,True,True,False
2696,1,74,74,-310.6834793240406,-310.20123099841805,0.4822483256225496,0.9644966512450992,0.009401854970981869,True,True,True,False
2697,1,78,78,-320.8598906017509,-320.62970591644364,0.23018468530727887,0.46036937061455774,0.004257516717710229,True,True,True,False
2698,1,66,65,-279.4099709251321,-278.9927019746792,0.41726895045286483,0.8345379009057297,0.009261413008235242,True,True,True,False
2699,1,59,59,-263.3030647813224,-262.0239647339668,1.2791000473555982,2.5582000947111965,0.031277140595267115,True,True,True,False
2700,1,68,67,-283.5272555183277,-280.8788189190602,2.648436599267484,5.296873198534968,0.057028154445851194,True,True,True,False
2701,1,78,78,-315.9577800800932,-315.47347304422385,0.4843070358693353,0.9686140717386706,0.008957786652773378,True,True,True,False
2702,1,65,65,-284.21519268190343,-281.48260041520854,2.732592266694894,5.465184533389788,0.060650727875880855,True,True,True,False
2703,1,60,59,-264.5799311250747,-263.6677972728737,0.9121338522010092,1.8242677044020184,0.02230391500334479,True,True,True,False
2704,1,63,63,-273.65796509444715,-273.5131094399809,0.14485565446625515,0.2897113089325103,0.003317183084812564,True,True,True,False
2705,1,68,68,-289.25067586499415,-289.1230473234915,0.12762854150264502,0.25525708300529004,0.00270778035149643,True,True,True,False
2706,1,79,79,-330.10962011807896,-330.095405204248,0.014214913830983278,0.028429827661966556,0.0002595922239319432,True,True,True,False
2707,1,71,71,-299.18827176157083,-298.88145567543177,0.3068160861390652,0.6136321722781304,0.006234395013208315,True,True,True,False
2708,1,60,60,-266.4641420973282,-266.06839643618434,0.3957456611438488,0.7914913222876976,0.009515671713092581,True,True,True,False
2709,1,63,63,-267.06823375082416,-266.4898732717978,0.5783604790263439,1.1567209580526878,0.013244409443451932,True,True,True,False
2710,1,75,75,-316.4602758133774,-316.1450444775815,0.315231335795886,0.630462671591772,0.0060637691318070445,True,True,True,False
2711,1,68,68,-289.9484047348618,-289.3971235396543,0.5512811952075367,1.1025623904150734,0.011696038918547851,True,True,True,False
2712,1,85,85,-338.41305172418635,-337.9638538225845,0.449197901601849,0.898395803203698,0.007624183353161367,True,True,True,False
2713,1,71,71,-307.11173217239116,-305.0854307893497,2.0263013830414707,4.052602766082941,0.04117373178394898,True,True,True,False
2714,1,72,72,-303.0128001909395,-302.7250811963709,0.28771899456859273,0.5754379891371855,0.005765149536578713,True,True,True,False
2715,1,81,81,-334.86513782207146,-334.79988070503987,0.06525711703159232,0.13051423406318463,0.0011622977669652956,True,True,True,False
2716,1,77,77,-324.2044376866293,-323.1675615958743,1.0368760907550154,2.073752181510031,0.019427220703228516,True,True,True,False
2717,1,65,65,-277.59586841806595,-271.92553597477547,5.6703324432904765,11.340664886580953,0.12585477686349186,True,True,True,False
2718,1,63,63,-270.81026028298015,-270.35404115117217,0.456219131807984,0.912438263615968,0.010447382206635665,True,True,True,False
2719,1,64,63,-273.9376144317327,-272.3192813156243,1.6183331161083743,3.2366662322167485,0.0370597009700942,True,True,True,False
2720,1,67,66,-278.8666108338283,-276.89401638784454,1.9725944459837592,3.9451888919675184,0.04311897310463457,True,True,True,False
2721,1,80,79,-328.88207647250533,-328.48068776629646,0.401388706208877,0.802777412417754,0.00733014551792891,True,True,True,False
2722,1,67,67,-288.8869434396147,-287.2914389477937,1.595504491820975,3.19100898364195,0.03435561818009234,True,True,True,False
2723,1,71,70,-300.9779508397497,-298.54054775469143,2.4374030850582926,4.874806170116585,0.05023470490658656,True,True,True,False
2724,1,60,60,-265.5454784361292,-265.4837785467422,0.06169988938700044,0.12339977877400088,0.0014835687407003854,True,True,True,False
2725,1,58,58,-261.5354413976784,-261.5246903294049,0.010751068273521014,0.021502136547042028,0.000267422635904611,True,True,True,False
2726,1,73,73,-308.3610785977202,-308.1717823314677,0.1892962662525406,0.3785925325050812,0.0037410518435799615,True,True,True,False
2727,1,63,62,-268.71896029731613,-268.54549589165293,0.17346440566319643,0.34692881132639286,0.004036390932597498,True,True,True,False
2728,1,67,67,-285.1025417919487,-283.40718448008494,1.695357311863745,3.39071462372749,0.03650572516956222,True,True,True,False
2729,1,61,61,-267.56997203361766,-266.7482157221995,0.8217563114181416,1.6435126228362833,0.019435143529543602,True,True,True,False
2730,1,66,66,-285.7922615729825,-285.5945194042697,0.19774216871280714,0.3954843374256143,0.004322449184493873,True,True,True,False
2731,1,66,66,-285.56687120444224,-283.3353200577343,2.231551146707943,4.463102293415886,0.048779511709782265,True,True,True,False
2732,1,68,67,-285.85640792372874,-285.7868778955563,0.06953002817243714,0.13906005634487428,0.0014971735348842535,True,True,True,False
2733,1,69,68,-292.28533028670006,-289.69470555291423,2.5906247337858304,5.181249467571661,0.05496296259172219,True,True,True,False
2734,1,61,61,-264.19174527413855,-264.0177272576941,0.17401801644444959,0.34803603288889917,0.0041156545795039585,True,True,True,False
2735,1,81,81,-337.47283229068955,-337.1884777349958,0.284354555693767,0.568709111387534,0.0050646531772047185,True,True,True,False
2736,1,70,69,-294.8628233985589,-292.49136654415315,2.3714568544057215,4.742913708811443,0.04958389918164167,True,True,True,False
2737,1,62,62,-272.7602732893523,-271.05736107790426,1.7029122114480515,3.405824422896103,0.03962553229879616,True,True,True,False
2738,1,56,55,-251.90757868488848,-251.43861857270326,0.46896011218521494,0.9379202243704299,0.01230120778589712,True,True,True,False
2739,1,68,68,-295.3617742500003,-292.3227997557076,3.038974494292688,6.077948988585376,0.06447519753388392,True,True,True,False
2740,1,71,71,-302.34469831858235,-301.7796562729613,0.5650420456210554,1.1300840912421108,0.011481455733961298,True,True,True,False
2741,1,65,64,-276.198436235755,-275.1666690375914,1.0317671981636067,2.0635343963272135,0.023258209689727125,True,True,True,False
2742,1,73,73,-311.987282657243,-311.6467085519394,0.340574105303574,0.681148210607148,0.006730747572283039,True,True,True,False
2743,1,70,70,-293.4862085339606,-292.1640392306256,1.3221693033350448,2.6443386066700896,0.027249815673386926,True,True,True,False
2744,1,73,72,-303.2718832144085,-301.47676586397523,1.7951173504332587,3.5902347008665174,0.03596954026783053,True,True,True,False
2745,1,72,72,-307.28125864923163,-306.7954670233913,0.48579162584030655,0.9715832516806131,0.009734016243127737,True,True,True,False
2746,1,74,74,-307.5240181881422,-306.02376993108135,1.5002482570608322,3.0004965141216644,0.029248658385999642,True,True,True,False
2747,1,51,50,-221.98318881504184,-221.74923477802324,0.23395403701860573,0.46790807403721146,0.006750486580053909,True,True,True,False
2748,1,75,75,-318.7430939410349,-311.9826782963765,6.760415644658394,13.520831289316789,0.13004290833195775,True,True,True,False
2749,1,65,64,-279.54885214177057,-277.45502210456334,2.0938300372072263,4.1876600744144525,0.0471993470491128,True,True,True,False
2750,1,71,71,-307.87453876527593,-307.7712124352153,0.10332633006061087,0.20665266012122174,0.002099554703826754,True,True,True,False
2751,1,61,61,-267.4514322246983,-266.5860429819023,0.8653892427959704,1.7307784855919408,0.020467094574104946,True,True,True,False
2752,1,77,77,-321.3445102568311,-318.8470859538585,2.497424302972604,4.994848605945208,0.0467924890505734,True,True,True,False
2753,1,68,68,-294.75627983108336,-294.6918392078105,0.06444062327284428,0.12888124654568855,0.0013671789356989171,True,True,True,False
2754,1,80,80,-325.6891806404445,-322.84954481251634,2.8396358279281344,5.679271655856269,0.05120910658603182,True,True,True,False
2755,1,62,62,-272.6742647162432,-272.12206732445975,0.5521973917834657,1.1043947835669314,0.012849232882545582,True,True,True,False
2756,1,76,76,-317.955433801617,-317.67186656577223,0.28356723584477095,0.5671344716895419,0.005382908485682134,True,True,True,False
2757,1,75,75,-308.9711679691219,-308.6045358844822,0.3666320846397184,0.7332641692794368,0.007052510537873392,True,True,True,False
2758,1,56,56,-256.0655083357881,-255.38769210653382,0.6778162292542618,1.3556324585085235,0.017462180581771077,True,True,True,False
2759,1,79,79,-330.33593309519756,-328.9116775185225,1.4242555766750797,2.8485111533501595,0.026009701992754285,True,True,True,False
2760,1,74,73,-307.95441523988296,-306.3174660289745,1.636949210908483,3.273898421816966,0.03235093847622973,True,True,True,False
2761,1,60,60,-259.55423198639033,-259.46627384864837,0.08795813774196404,0.17591627548392808,0.0021149461521026646,True,True,True,False
2762,1,89,89,-358.1726134919571,-356.7171412649084,1.4554722270487446,2.910944454097489,0.023593287237245384,True,True,True,False
2763,1,76,76,-317.8258743424819,-316.73761249600545,1.0882618464764278,2.1765236929528555,0.02065828906710801,True,True,True,False
2764,1,74,74,-306.93719487227884,-306.7382787836894,0.1989160885894421,0.3978321771788842,0.003878043980554295,True,True,True,False
2765,1,67,66,-289.034942965812,-287.36378974874634,1.671153217065637,3.342306434131274,0.036529764527670185,True,True,True,False
2766,1,66,65,-281.9007581342902,-281.8442817428065,0.05647639148367034,0.11295278296734068,0.001253510921858383,True,True,True,False
