segment_id,age_kyr_bp,lr04,co2,precession_index,pre_phase_deg,reduced_rate,full_rate
Barker2011,11.6,3.792,260.946747618,-0.019603,2.47706422018,0.175675273623,0.270855478338
Barker2011,11.7,3.824,254.039141757,-0.019575,4.12844036697,0.161829953019,0.248945703059
Barker2011,11.8,3.856,258.495049938,-0.0195315,5.77981651376,0.17829086287,0.273983614994
Barker2011,11.9,3.888,254.917421044,-0.019473,7.43119266055,0.172903749389,0.264895179263
Barker2011,12,3.92,252.606185564,-0.019399,9.08256880734,0.170954620601,0.260985666284
Barker2011,12.1,3.934,254.701276962,-0.01931,10.7339449541,0.177506825464,0.269042786749
Barker2011,12.2,3.948,250.36585499,-0.019206,12.3853211009,0.166377390259,0.249917367392
Barker2011,12.3,3.962,248.947190843,-0.0190865,14.0366972477,0.163168109094,0.242844734462
Barker2011,12.4,3.976,244.890388299,-0.018952,15.6880733945,0.153354629904,0.225875636434
Barker2011,12.5,3.99,244.800217908,-0.018802,17.3394495413,0.153311241242,0.223452062996
Barker2011,12.6,4.004,247.701742322,-0.0186365,18.9908256881,0.160527325873,0.23146137139
Barker2011,12.7,4.018,243.908084595,-0.018456,20.6422018349,0.151050572183,0.215052545822
Barker2011,12.8,4.032,241.944256182,-0.018261,22.2935779817,0.146136832521,0.205331809815
Barker2011,12.9,4.046,239.256596477,-0.018051,23.9449541284,0.139606036687,0.193403075054
Barker2011,13,4.06,239.299801744,-0.0178265,25.5963302752,0.139067353491,0.189878415703
Barker2011,13.1,4.082,239.582556424,-0.017588,27.247706422,0.140101200364,0.188684936832
Barker2011,13.2,4.104,238.479744779,-0.017335,28.8990825688,0.137882307342,0.182961052377
Barker2011,13.3,4.126,237.257396655,-0.0170685,30.5504587156,0.135228504373,0.176629181203
Barker2011,13.4,4.148,237.672820174,-0.016788,32.2018348624,0.13587262843,0.17457169008
Barker2011,13.5,4.17,238.949322959,-0.0164935,33.8532110092,0.138140046208,0.174438566169
Barker2011,13.6,4.192,243.765681391,-0.0161855,35.504587156,0.148237583979,0.183896876289
Barker2011,13.7,4.214,241.012830762,-0.0158635,37.1559633028,0.140851600254,0.171263008925
Barker2011,13.8,4.236,239.891068232,-0.015528,38.8073394495,0.137024766335,0.163164920322
Barker2011,13.9,4.258,239.036051631,-0.015179,40.4587155963,0.133549485497,0.155567336955
Barker2011,14,4.28,236.054663063,-0.0148165,42.1100917431,0.125545001558,0.142841069967
Barker2011,14.1,4.301,234.415156835,-0.014441,43.7614678899,0.120091470273,0.133294251738
Barker2011,14.2,4.322,238.574931149,-0.014053,45.4128440367,0.125535705914,0.135883889692
Barker2011,14.3,4.343,238.617099922,-0.0136525,47.0642201835,0.122583059062,0.129135509051
Barker2011,14.4,4.364,241.88537177,-0.0132395,48.7155963303,0.125545403686,0.128601687179
Barker2011,14.5,4.385,241.947813349,-0.0128155,50.3669724771,0.121799337817,0.121071644102
Barker2011,14.5729053939,4.40031013272,239.788195603,-0.0124999872128,51.5709147619,0.11478861361,0.111480150532
