bootstrap_id,n_events_observation_support,n_events_response,fit_valid,status,solver_attempts,failure_reason,n_events_response_Barker2011,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,gain_bits_per_event,reduced_converged,full_converged,likelihood_nesting_ok,quadrature_order
2015,64,63,True,finite_mle,1,,63,-176.559414983,-176.44898459,0.110430393252,0.220860786504,0.00252884731283,True,True,True,4
2016,60,59,True,finite_mle,1,,59,-167.663597621,-167.48763326,0.175964361499,0.351928722998,0.00430276121538,True,True,True,4
2017,72,71,True,finite_mle,1,,71,-188.292754302,-188.098473878,0.194280424052,0.388560848105,0.00394770992003,True,True,True,4
2018,54,53,True,finite_mle,1,,53,-157.378596928,-156.469071758,0.909525169781,1.81905033956,0.0247578764529,True,True,True,4
2019,65,64,True,finite_mle,1,,64,-178.153307968,-177.092213172,1.06109479585,2.1221895917,0.0239193156233,True,True,True,4
2020,63,62,True,finite_mle,1,,62,-171.244722558,-169.756796481,1.48792607745,2.9758521549,0.0346229608572,True,True,True,4
2021,56,55,True,finite_mle,1,,55,-155.512145538,-153.741063949,1.7710815895,3.54216317901,0.0464569204761,True,True,True,4
2022,67,66,True,finite_mle,1,,66,-181.053031441,-181.003098544,0.0499328975968,0.0998657951936,0.00109148399606,True,True,True,4
2023,87,86,True,finite_mle,1,,86,-210.560638784,-210.376733401,0.183905383614,0.367810767228,0.00308510912712,True,True,True,4
2024,75,74,True,finite_mle,1,,74,-189.194295885,-187.944747856,1.24954802889,2.49909605777,0.0243610370896,True,True,True,4
2025,69,68,True,finite_mle,1,,68,-184.463677693,-183.88607395,0.577603742595,1.15520748519,0.0122545008094,True,True,True,4
2026,65,64,True,finite_mle,1,,64,-175.678614452,-174.445183608,1.23343084343,2.46686168687,0.0278041337672,True,True,True,4
2027,71,70,True,finite_mle,1,,70,-186.258959213,-186.161189551,0.0977696615482,0.195539323096,0.00201502579807,True,True,True,4
2028,72,71,True,finite_mle,1,,71,-187.46946148,-186.915679524,0.55378195592,1.10756391184,0.0112526546696,True,True,True,4
2029,72,71,True,finite_mle,1,,71,-186.635498619,-185.219761596,1.41573702278,2.83147404556,0.0287672786192,True,True,True,4
2030,76,75,True,finite_mle,1,,75,-194.5151355,-194.244373812,0.270761688075,0.541523376151,0.00520835392865,True,True,True,4
2031,75,74,True,finite_mle,1,,74,-196.404226138,-195.229879663,1.17434647489,2.34869294978,0.0228949166975,True,True,True,4
2032,75,74,True,finite_mle,1,,74,-192.040854498,-191.847455388,0.193399109766,0.386798219532,0.00377048562934,True,True,True,4
2033,58,57,True,finite_mle,1,,57,-161.745737968,-160.749361075,0.996376892252,1.9927537845,0.0252187368651,True,True,True,4
2034,72,71,True,finite_mle,1,,71,-181.758807644,-181.336958131,0.421849512417,0.843699024835,0.0085718337967,True,True,True,4
2035,74,73,True,finite_mle,1,,73,-188.926357988,-187.418491898,1.50786609029,3.01573218058,0.0297998757642,True,True,True,4
2036,63,62,True,finite_mle,1,,62,-173.852787374,-173.423588593,0.429198780604,0.858397561207,0.00998714439246,True,True,True,4
2037,74,73,True,finite_mle,1,,73,-194.272315734,-193.929953708,0.342362026319,0.684724052637,0.00676608215834,True,True,True,4
2038,69,68,True,finite_mle,1,,68,-180.99129958,-179.913088888,1.07821069173,2.15642138346,0.0228754296763,True,True,True,4
2039,67,66,True,finite_mle,1,,66,-177.006558326,-176.496220294,0.510338031416,1.02067606283,0.0111554870773,True,True,True,4
2040,58,57,True,finite_mle,1,,57,-164.095013322,-163.835906548,0.259106774272,0.518213548545,0.00655810628603,True,True,True,4
2041,76,75,True,finite_mle,1,,75,-190.061812914,-189.548310808,0.513502105887,1.02700421177,0.00987769255532,True,True,True,4
2042,73,72,True,finite_mle,1,,72,-186.495487336,-184.620511528,1.87497580744,3.74995161488,0.0375696985997,True,True,True,4
2043,77,76,True,finite_mle,1,,76,-196.862753749,-196.725825959,0.136927789544,0.273855579088,0.00259927688072,True,True,True,4
2044,68,67,True,finite_mle,1,,67,-172.62607637,-171.229720972,1.39635539727,2.79271079453,0.0300673881635,True,True,True,4
2045,68,67,True,finite_mle,1,,67,-171.658092132,-170.80003792,0.858054211704,1.71610842341,0.0184762769558,True,True,True,4
2046,67,66,True,finite_mle,1,,66,-175.863694331,-175.462970071,0.400724260435,0.80144852087,0.00875943792869,True,True,True,4
2047,74,73,True,finite_mle,1,,73,-187.547649471,-185.597002632,1.9506468392,3.90129367839,0.0385505276909,True,True,True,4
2048,77,76,True,finite_mle,1,,76,-191.056868733,-189.529338553,1.5275301804,3.0550603608,0.0289968449483,True,True,True,4
2049,70,69,True,finite_mle,1,,69,-182.486966541,-182.228313151,0.25865338942,0.51730677884,0.00540808640906,True,True,True,4
2050,63,62,True,finite_mle,1,,62,-174.770824932,-174.333021166,0.437803765556,0.875607531112,0.0101873761524,True,True,True,4
2051,86,85,True,finite_mle,1,,85,-208.333087562,-208.233159926,0.0999276361123,0.199855272225,0.00169606005961,True,True,True,4
2052,70,69,True,finite_mle,1,,69,-182.23760181,-182.219295513,0.0183062971512,0.0366125943023,0.000382759479957,True,True,True,4
2053,73,72,True,finite_mle,1,,72,-186.811649208,-184.2283267,2.58332250781,5.16664501562,0.0517631468199,True,True,True,4
2054,76,75,True,finite_mle,1,,75,-194.870818671,-194.739413132,0.131405539201,0.262811078401,0.00252770826333,True,True,True,4
2055,67,66,True,finite_mle,1,,66,-174.106566281,-173.969875163,0.136691117327,0.273382234653,0.00298793328941,True,True,True,4
2056,68,67,True,finite_mle,1,,67,-181.320058704,-178.964312503,2.35574620055,4.7114924011,0.0507257218078,True,True,True,4
2057,60,59,True,finite_mle,1,,59,-165.621826001,-165.287732436,0.334093564681,0.668187129361,0.00816940896539,True,True,True,4
2058,77,76,True,finite_mle,1,,76,-194.162598062,-193.262655511,0.899942550772,1.79988510154,0.0170834559879,True,True,True,4
2059,76,75,True,finite_mle,1,,75,-194.467063581,-193.861610469,0.605453112446,1.21090622489,0.0116464560376,True,True,True,4
2060,80,79,True,finite_mle,1,,79,-196.253684297,-196.044228471,0.209455826101,0.418911652203,0.00382507445065,True,True,True,4
2061,68,67,True,finite_mle,1,,67,-180.609758748,-178.891790355,1.71796839256,3.43593678512,0.0369926041843,True,True,True,4
2062,74,73,True,finite_mle,1,,73,-186.049474106,-183.876020183,2.17345392311,4.34690784622,0.0429538520065,True,True,True,4
2063,59,58,True,finite_mle,1,,58,-164.715959952,-162.764967947,1.95099200482,3.90198400964,0.0485290774167,True,True,True,4
2064,64,63,True,finite_mle,1,,63,-172.362142518,-171.7844969,0.577645617302,1.1552912346,0.0132280391662,True,True,True,4
2065,67,66,True,finite_mle,1,,66,-177.024655888,-175.389734444,1.6349214444,3.26984288881,0.0357377736377,True,True,True,4
2066,81,80,True,finite_mle,1,,80,-196.274616297,-194.982227685,1.2923886118,2.58477722359,0.0233065330142,True,True,True,4
2067,67,66,True,finite_mle,1,,66,-178.32152339,-174.707977794,3.61354559556,7.22709119111,0.0789885501627,True,True,True,4
2068,72,71,True,finite_mle,1,,71,-186.34723364,-185.92889855,0.418335090468,0.836670180936,0.00850042197814,True,True,True,4
2069,63,62,True,finite_mle,1,,62,-168.200650893,-168.183387463,0.0172634301411,0.0345268602823,0.00040170750086,True,True,True,4
2070,69,68,True,finite_mle,1,,68,-183.193895395,-182.033488112,1.16040728246,2.32081456491,0.024619321056,True,True,True,4
2071,68,67,True,finite_mle,1,,67,-183.132149452,-183.12490642,0.00724303213241,0.0144860642648,0.000155962485648,True,True,True,4
2072,68,67,True,finite_mle,1,,67,-178.257332687,-177.62158919,0.635743496325,1.27148699265,0.013689313275,True,True,True,4
2073,69,68,True,finite_mle,1,,68,-179.905927959,-179.850430404,0.0554975556461,0.110995111292,0.00117744188694,True,True,True,4
2074,64,63,True,finite_mle,1,,63,-174.444825991,-174.385498492,0.0593274986113,0.118654997223,0.00135859504817,True,True,True,4
2075,70,69,True,finite_mle,1,,69,-182.221313571,-178.017141699,4.20417187147,8.40834374295,0.0879034479713,True,True,True,4
2076,78,77,True,finite_mle,1,,77,-197.213757267,-195.010187362,2.20356990466,4.40713980932,0.041286745113,True,True,True,4
2077,71,70,True,finite_mle,1,,70,-187.985074908,-187.586568206,0.398506702457,0.797013404914,0.00821319490565,True,True,True,4
2078,71,70,True,finite_mle,1,,70,-183.637830699,-180.679871064,2.95795963527,5.91591927055,0.060963338528,True,True,True,4
2079,88,87,True,finite_mle,1,,87,-210.249535401,-208.616162589,1.63337281201,3.26674562402,0.0270857339748,True,True,True,4
2080,66,65,True,finite_mle,1,,65,-172.932917077,-172.575653661,0.357263416357,0.714526832714,0.00792957167798,True,True,True,4
2081,75,74,True,finite_mle,1,,74,-185.943540265,-182.279989305,3.66355096005,7.3271019201,0.0714241459744,True,True,True,4
2082,64,63,True,finite_mle,1,,63,-170.61153853,-169.751173404,0.860365126419,1.72073025284,0.0197022936704,True,True,True,4
2083,71,70,True,finite_mle,1,,70,-188.305469214,-186.811920427,1.49354878685,2.98709757371,0.0307819346874,True,True,True,4
2084,55,54,True,finite_mle,1,,54,-158.911012471,-158.746477457,0.164535014261,0.329070028522,0.00439581202087,True,True,True,4
2085,79,78,True,finite_mle,1,,78,-197.776155394,-194.984277881,2.79187751233,5.58375502466,0.0516388184847,True,True,True,4
2086,79,78,True,finite_mle,1,,78,-194.251442871,-194.104042533,0.14740033863,0.29480067726,0.00272632996881,True,True,True,4
2087,67,66,True,finite_mle,1,,66,-175.977993353,-175.4984167,0.479576652308,0.959153304617,0.0104830736062,True,True,True,4
2088,79,78,True,finite_mle,1,,78,-195.499903584,-195.488685383,0.0112182007341,0.0224364014682,0.00020749285342,True,True,True,4
2089,66,65,True,finite_mle,1,,65,-174.719003587,-168.29092791,6.42807567663,12.8561513533,0.142673121556,True,True,True,4
2090,79,78,True,finite_mle,1,,78,-194.198312817,-193.983418664,0.214894152725,0.429788305451,0.00397470164683,True,True,True,4
2091,72,71,True,finite_mle,1,,71,-188.632017539,-188.320648553,0.311368985907,0.622737971813,0.00632690833597,True,True,True,4
2092,66,65,True,finite_mle,1,,65,-176.135055735,-175.480659669,0.654396066472,1.30879213294,0.0145245224596,True,True,True,4
2093,68,67,True,finite_mle,1,,67,-183.460510893,-183.432721902,0.0277889907125,0.0555779814249,0.000598373717793,True,True,True,4
2094,62,61,True,finite_mle,1,,61,-166.072442171,-166.012966216,0.0594759549536,0.118951909907,0.00140665025022,True,True,True,4
2095,60,59,True,finite_mle,1,,59,-166.061864337,-165.348208683,0.713655654006,1.42731130801,0.0174506351345,True,True,True,4
2096,74,73,True,finite_mle,1,,73,-193.925513842,-193.223486231,0.702027611445,1.40405522289,0.0138741336109,True,True,True,4
2097,66,65,True,finite_mle,1,,65,-175.589279151,-174.421938667,1.16734048403,2.33468096806,0.0259094819591,True,True,True,4
2098,67,66,True,finite_mle,1,,66,-178.662409396,-178.564390511,0.0980188848378,0.196037769676,0.00214259634953,True,True,True,4
2099,65,64,True,finite_mle,1,,64,-175.756914303,-174.639358416,1.1175558871,2.2351117742,0.0251920677537,True,True,True,4
2100,72,71,True,finite_mle,1,,71,-189.394801103,-186.818399399,2.57640170368,5.15280340736,0.0523515769188,True,True,True,4
2101,75,74,True,finite_mle,1,,74,-190.109847169,-189.785416205,0.324430963187,0.648861926374,0.00632506677974,True,True,True,4
2102,63,62,True,finite_mle,1,,62,-176.090519765,-175.881633304,0.2088864606,0.4177729212,0.00486063646478,True,True,True,4
2103,61,60,True,finite_mle,1,,60,-168.208977087,-166.389739341,1.81923774529,3.63847549057,0.043743421222,True,True,True,4
2104,76,75,True,finite_mle,1,,75,-192.382132572,-191.043512308,1.33862026419,2.67724052839,0.0257496108905,True,True,True,4
2105,71,70,True,finite_mle,1,,70,-181.15509095,-179.68262424,1.47246670972,2.94493341943,0.0303474345712,True,True,True,4
2106,69,68,True,finite_mle,1,,68,-169.110569583,-168.611339976,0.49922960768,0.99845921536,0.010591707048,True,True,True,4
2107,64,63,True,finite_mle,1,,63,-174.49238411,-174.262885557,0.229498552994,0.458997105987,0.00525549879833,True,True,True,4
2108,69,68,True,finite_mle,1,,68,-178.31615118,-176.399380724,1.91677045593,3.83354091186,0.0406664004601,True,True,True,4
2109,75,74,True,finite_mle,1,,74,-195.303246421,-193.258632887,2.04461353412,4.08922706823,0.0398615379217,True,True,True,4
2110,68,67,True,finite_mle,1,,67,-179.138611084,-179.043244286,0.0953667982513,0.190733596503,0.00205351055079,True,True,True,4
2111,68,67,True,finite_mle,1,,67,-181.836530549,-177.152781889,4.68374866021,9.36749732042,0.100854044252,True,True,True,4
2112,67,66,True,finite_mle,1,,66,-180.672419806,-179.976957828,0.695461977901,1.3909239558,0.0152021143431,True,True,True,4
2113,63,62,True,finite_mle,1,,62,-167.780582754,-166.340389194,1.44019355992,2.88038711984,0.0335122597873,True,True,True,4
2114,76,75,True,finite_mle,1,,75,-185.00162162,-184.521524634,0.480096985846,0.960193971691,0.009235113875,True,True,True,4
2115,62,61,True,finite_mle,1,,61,-170.241115936,-169.681465179,0.559650756637,1.11930151327,0.0132361536267,True,True,True,4
2116,70,69,True,finite_mle,1,,69,-185.810308556,-185.471704262,0.338604294163,0.677208588325,0.00707974979728,True,True,True,4
2117,71,70,True,finite_mle,1,,70,-184.292174649,-183.296297159,0.995877489383,1.99175497877,0.0205249645038,True,True,True,4
2118,80,79,True,finite_mle,1,,79,-201.199026538,-199.545496992,1.6535295459,3.30705909179,0.0301966946308,True,True,True,4
2119,73,72,True,finite_mle,1,,72,-189.24137373,-188.96401288,0.27736085038,0.554721700759,0.00555759893583,True,True,True,4
2120,63,62,True,finite_mle,1,,62,-173.331813121,-171.531508627,1.80030449368,3.60060898736,0.0418917800826,True,True,True,4
2121,76,75,True,finite_mle,1,,75,-196.708638213,-195.957097843,0.751540370421,1.50308074084,0.0144565808725,True,True,True,4
2122,71,70,True,finite_mle,1,,70,-181.990448601,-180.905340272,1.08510832951,2.17021665901,0.0223640057972,True,True,True,4
2123,78,77,True,finite_mle,1,,77,-197.317338683,-197.233606678,0.083732004481,0.167464008962,0.00156882789128,True,True,True,4
2124,70,69,True,finite_mle,1,,69,-183.12978784,-182.267205404,0.862582436056,1.72516487211,0.0180354116356,True,True,True,4
2125,63,62,True,finite_mle,1,,62,-169.906645221,-169.902717341,0.00392788022208,0.00785576044416,9.13989244774e-05,True,True,True,4
2126,70,69,True,finite_mle,1,,69,-183.50170569,-181.653767755,1.84793793497,3.69587586995,0.038637839053,True,True,True,4
2127,76,75,True,finite_mle,1,,75,-191.76485439,-189.384836694,2.38001769563,4.76003539127,0.0457818630229,True,True,True,4
2128,65,64,True,finite_mle,1,,64,-175.5664224,-175.40202501,0.164397389789,0.328794779578,0.00370586404662,True,True,True,4
2129,69,68,True,finite_mle,1,,68,-186.600546964,-184.525525935,2.07502102862,4.15004205725,0.0440238609961,True,True,True,4
2130,76,75,True,finite_mle,1,,75,-191.685447972,-189.259047185,2.4264007867,4.85280157341,0.0466740850958,True,True,True,4
2131,70,69,True,finite_mle,1,,69,-181.215327882,-179.068190263,2.14713761903,4.29427523806,0.0448936926823,True,True,True,4
2132,63,62,True,finite_mle,1,,62,-164.045907752,-162.628260267,1.41764748524,2.83529497049,0.0329876289788,True,True,True,4
2133,68,67,True,finite_mle,1,,67,-181.551900669,-178.992450873,2.55944979656,5.11889959312,0.0551120228194,True,True,True,4
2134,73,72,True,finite_mle,1,,72,-187.644962006,-186.075339564,1.56962244163,3.13924488326,0.031451201564,True,True,True,4
2135,83,82,True,finite_mle,1,,82,-204.116395023,-203.806404969,0.309990054816,0.619980109632,0.00545391603424,True,True,True,4
2136,59,58,True,finite_mle,1,,58,-166.35405041,-165.965736587,0.388313822458,0.776627644917,0.00965893837878,True,True,True,4
2137,75,74,True,finite_mle,1,,74,-191.998271472,-191.779651139,0.218620333171,0.437240666342,0.00426219554734,True,True,True,4
2138,71,70,True,finite_mle,1,,70,-181.414822368,-181.354793153,0.0600292153923,0.120058430785,0.0012371978765,True,True,True,4
2139,68,67,True,finite_mle,1,,67,-183.623574183,-183.484024625,0.139549557313,0.279099114627,0.00300488737753,True,True,True,4
2140,66,65,True,finite_mle,1,,65,-180.197119535,-178.484608243,1.71251129228,3.42502258456,0.038009716136,True,True,True,4
2141,74,73,True,finite_mle,1,,73,-190.697243458,-190.669823705,0.0274197531605,0.054839506321,0.000541895094617,True,True,True,4
2142,66,65,True,finite_mle,1,,65,-176.130144906,-175.84290375,0.287241155999,0.574482311999,0.00637540601999,True,True,True,4
2143,74,73,True,finite_mle,1,,73,-192.419286553,-192.02262066,0.396665893679,0.793331787359,0.00783928654385,True,True,True,4
2144,72,71,True,finite_mle,1,,71,-186.076196201,-184.0590266,2.01716960147,4.03433920293,0.0409881771925,True,True,True,4
2145,76,75,True,finite_mle,1,,75,-197.011061054,-194.870370724,2.14069032982,4.28138065965,0.0411781776389,True,True,True,4
2146,71,70,True,finite_mle,1,,70,-188.068551391,-187.154273101,0.914278290081,1.82855658016,0.018843210787,True,True,True,4
2147,64,63,True,finite_mle,1,,63,-170.570064533,-170.18644669,0.383617843817,0.767235687634,0.00878481842653,True,True,True,4
2148,64,63,True,finite_mle,1,,63,-176.148992691,-171.601650473,4.54734221833,9.09468443666,0.104133778851,True,True,True,4
2149,68,67,True,finite_mle,1,,67,-178.378306317,-178.214249393,0.164056924503,0.328113849006,0.00353259867767,True,True,True,4
2150,62,61,True,finite_mle,1,,61,-172.251208526,-172.144845515,0.106363011336,0.212726022673,0.00251556375392,True,True,True,4
2151,66,65,True,finite_mle,1,,65,-180.019704127,-179.732402046,0.287302081032,0.574604162064,0.00637675826988,True,True,True,4
2152,75,74,True,finite_mle,1,,74,-196.40891082,-194.861797088,1.54711373214,3.09422746429,0.0301623420143,True,True,True,4
2153,63,62,True,finite_mle,1,,62,-166.064831942,-165.660221139,0.404610802725,0.809221605451,0.00941499997713,True,True,True,4
2154,74,73,True,finite_mle,1,,73,-187.484731657,-186.993483791,0.491247866388,0.982495732776,0.0097085049409,True,True,True,4
2155,71,70,True,finite_mle,1,,70,-182.845703468,-182.752235759,0.0934677091394,0.186935418279,0.0019263628637,True,True,True,4
2156,75,74,True,finite_mle,1,,74,-190.807474428,-189.728493982,1.07898044563,2.15796089127,0.0210356721369,True,True,True,4
2157,67,66,True,finite_mle,1,,66,-176.915502826,-176.268376944,0.647125881197,1.29425176239,0.0141455348429,True,True,True,4
2158,74,73,True,finite_mle,1,,73,-186.962246481,-185.883085815,1.07916066576,2.15832133151,0.0213273937097,True,True,True,4
2159,76,75,True,finite_mle,1,,75,-192.738384783,-192.461812196,0.276572587399,0.553145174797,0.00532013200381,True,True,True,4
2160,82,81,True,finite_mle,1,,81,-198.554242453,-197.770674153,0.783568300501,1.567136601,0.0139561740905,True,True,True,4
2161,71,70,True,finite_mle,1,,70,-181.875627547,-181.362679095,0.512948451891,1.02589690378,0.0105718312539,True,True,True,4
2162,71,70,True,finite_mle,1,,70,-184.514075568,-183.871048203,0.643027365069,1.28605473014,0.0132527484392,True,True,True,4
2163,83,82,True,finite_mle,1,,82,-195.80805295,-195.080862394,0.727190555966,1.45438111193,0.012794075718,True,True,True,4
2164,61,60,True,finite_mle,1,,60,-171.658217673,-170.829160695,0.829056977491,1.65811395498,0.0199346065007,True,True,True,4
2165,77,76,True,finite_mle,1,,76,-195.547672701,-194.986017372,0.561655328315,1.12331065663,0.010661807327,True,True,True,4
2166,64,63,True,finite_mle,1,,63,-169.383191515,-168.414910479,0.968281036689,1.93656207338,0.0221735595209,True,True,True,4
2167,59,58,True,finite_mle,1,,58,-163.708413104,-163.017588574,0.690824530505,1.38164906101,0.0171836055911,True,True,True,4
2168,63,62,True,finite_mle,1,,62,-173.684826585,-173.64915579,0.0356707949628,0.0713415899256,0.000830033532216,True,True,True,4
2169,70,69,True,finite_mle,1,,69,-184.233202437,-183.872430258,0.360772179029,0.721544358059,0.00754324976198,True,True,True,4
2170,73,72,True,finite_mle,1,,72,-188.465298684,-187.267826077,1.19747260712,2.39494521424,0.0239942748874,True,True,True,4
2171,79,78,True,finite_mle,1,,78,-198.641792796,-197.8752756,0.766517196201,1.5330343924,0.0141775712528,True,True,True,4
2172,70,69,True,finite_mle,1,,69,-179.502640074,-178.952705861,0.549934212708,1.09986842542,0.0114983675578,True,True,True,4
2173,57,56,True,finite_mle,1,,56,-159.752927611,-159.342969226,0.409958384345,0.819916768689,0.0105615165726,True,True,True,4
2174,81,80,True,finite_mle,1,,80,-203.29496223,-201.445207538,1.84975469209,3.69950938417,0.0333578990142,True,True,True,4
2175,67,66,True,finite_mle,1,,66,-181.285402262,-180.994870584,0.290531677747,0.581063355494,0.00635073652586,True,True,True,4
2176,71,70,True,finite_mle,1,,70,-187.465784478,-185.220843666,2.2449408126,4.48988162521,0.0462680711062,True,True,True,4
2177,69,68,True,finite_mle,1,,68,-185.823305034,-185.813771313,0.00953372091942,0.0190674418388,0.000202268410172,True,True,True,4
2178,74,73,True,finite_mle,1,,73,-193.326133306,-193.223713261,0.102420045343,0.204840090686,0.00202412180143,True,True,True,4
2179,72,71,True,finite_mle,1,,71,-184.494349949,-184.121442042,0.372907907386,0.745815814773,0.00757735758725,True,True,True,4
2180,64,63,True,finite_mle,1,,63,-174.905118421,-173.68570619,1.21941223121,2.43882446241,0.0279244441073,True,True,True,4
2181,78,77,True,finite_mle,1,,77,-201.054017392,-200.774556886,0.279460506629,0.558921013259,0.00523605567582,True,True,True,4
2182,69,68,True,finite_mle,1,,68,-181.646691162,-181.422616645,0.224074517,0.448149034001,0.00475398815391,True,True,True,4
2183,74,73,True,finite_mle,1,,73,-190.209470589,-190.191740878,0.0177297109959,0.0354594219918,0.000350391316852,True,True,True,4
2184,64,63,True,finite_mle,1,,63,-176.039720349,-175.652748096,0.386972253161,0.773944506321,0.00886163413645,True,True,True,4
2185,85,84,True,finite_mle,1,,84,-202.536200684,-202.213292327,0.322908357154,0.645816714307,0.00554593197056,True,True,True,4
2186,66,65,True,finite_mle,1,,65,-177.326578972,-175.997337989,1.32924098317,2.65848196635,0.0295029134549,True,True,True,4
2187,70,69,True,finite_mle,1,,69,-182.353931233,-181.238275706,1.11565552767,2.23131105534,0.0233268216973,True,True,True,4
2188,66,65,True,finite_mle,1,,65,-175.552064886,-174.258547953,1.29351693395,2.58703386791,0.028710007168,True,True,True,4
2189,67,66,True,finite_mle,1,,66,-175.392246433,-172.883481892,2.50876454091,5.01752908183,0.0548391236657,True,True,True,4
2190,77,76,True,finite_mle,1,,76,-195.931955775,-194.10157493,1.83038084523,3.66076169045,0.0347458074782,True,True,True,4
2191,62,61,True,finite_mle,1,,61,-170.072554328,-168.631771281,1.44078304708,2.88156609416,0.0340755829019,True,True,True,4
2192,64,63,True,finite_mle,1,,63,-170.159526071,-167.65710439,2.50242168058,5.00484336117,0.0573052595046,True,True,True,4
2193,62,61,True,finite_mle,1,,61,-168.46826032,-168.117036514,0.351223805543,0.702447611086,0.00830670233605,True,True,True,4
2194,72,71,True,finite_mle,1,,71,-184.466203629,-184.293677996,0.172525633219,0.345051266437,0.0035056602179,True,True,True,4
2195,83,82,True,finite_mle,1,,82,-207.989478011,-205.434168597,2.55530941407,5.11061882814,0.0449577099953,True,True,True,4
2196,68,67,True,finite_mle,1,,67,-182.565118419,-179.623879325,2.9412390932,5.88247818639,0.0633330008033,True,True,True,4
2197,65,64,True,finite_mle,1,,64,-169.678992614,-168.745428519,0.933564095357,1.86712819071,0.0210445045425,True,True,True,4
2198,74,73,True,finite_mle,1,,73,-190.905466157,-190.757143654,0.148322503328,0.296645006656,0.00293128958909,True,True,True,4
2199,70,69,True,finite_mle,1,,69,-176.378052542,-175.204031308,1.17402123391,2.34804246781,0.0245471682906,True,True,True,4
2200,68,67,True,finite_mle,1,,67,-177.339617153,-173.778887016,3.56073013626,7.12146027252,0.0766723538735,True,True,True,4
2201,84,83,True,finite_mle,1,,83,-208.66514932,-208.216935748,0.448213571806,0.896427143612,0.00779078912414,True,True,True,4
2202,77,76,True,finite_mle,1,,76,-191.479141213,-191.058496089,0.420645124369,0.841290248739,0.00798503466976,True,True,True,4
2203,72,71,True,finite_mle,1,,71,-184.743333941,-184.556418289,0.186915651955,0.37383130391,0.00379806034,True,True,True,4
2204,70,69,True,finite_mle,1,,69,-185.20774403,-184.853849077,0.353894953727,0.707789907453,0.00739945644546,True,True,True,4
2205,92,91,True,finite_mle,1,,91,-214.684568808,-213.875002363,0.809566444806,1.61913288961,0.0128346977494,True,True,True,4
2206,63,62,True,finite_mle,1,,62,-166.302283616,-166.185459088,0.116824528802,0.233649057603,0.00271842207026,True,True,True,4
2207,77,76,True,finite_mle,1,,76,-198.188464493,-198.101126044,0.0873384486739,0.174676897348,0.00165793087869,True,True,True,4
2208,79,78,True,finite_mle,1,,78,-195.955203782,-195.809854881,0.145348900949,0.290697801898,0.00268838639228,True,True,True,4
2209,63,62,True,finite_mle,1,,62,-171.660748303,-171.29353668,0.367211623894,0.734423247787,0.00854474820562,True,True,True,4
2210,66,65,True,finite_mle,1,,65,-171.951906104,-165.502856961,6.44904914286,12.8980982857,0.143138634106,True,True,True,4
2211,64,63,True,finite_mle,1,,63,-176.219681854,-176.09758348,0.122098374615,0.24419674923,0.00279604316758,True,True,True,4
2212,70,69,True,finite_mle,1,,69,-184.094137575,-182.649815911,1.44432166362,2.88864332725,0.0301987782835,True,True,True,4
2213,86,85,True,finite_mle,1,,85,-204.409868007,-203.48944796,0.920420046742,1.84084009348,0.0156221816114,True,True,True,4
2214,56,55,True,finite_mle,1,,55,-160.416209282,-159.28907124,1.12713804209,2.25427608418,0.0295657538858,True,True,True,4
2215,72,71,True,finite_mle,1,,71,-189.305577881,-189.163442243,0.142135638105,0.284271276209,0.00288814620038,True,True,True,4
2216,63,62,True,finite_mle,1,,62,-171.12259985,-170.922352986,0.200246864137,0.400493728274,0.00465959932006,True,True,True,4
2217,65,64,True,finite_mle,1,,64,-173.254910197,-172.907521363,0.347388834093,0.694777668187,0.00783087731573,True,True,True,4
2218,68,67,True,finite_mle,1,,67,-173.758468976,-173.004332956,0.754136019689,1.50827203938,0.01623863128,True,True,True,4
2219,62,61,True,finite_mle,1,,61,-170.867952666,-170.729856049,0.138096617023,0.276193234047,0.00326608695973,True,True,True,4
2220,69,68,True,finite_mle,1,,68,-184.392641984,-183.169492779,1.22314920525,2.4462984105,0.0259504601865,True,True,True,4
2221,62,61,True,finite_mle,1,,61,-173.270305789,-172.4983905,0.771915289464,1.54383057893,0.0182563665589,True,True,True,4
2222,70,69,True,finite_mle,1,,69,-187.021939563,-185.898682594,1.12325696866,2.24651393732,0.0234857573671,True,True,True,4
2223,72,71,True,finite_mle,1,,71,-188.447086716,-188.014143556,0.432943159631,0.865886319262,0.00879725280826,True,True,True,4
2224,58,57,True,finite_mle,1,,57,-165.311143021,-165.023531229,0.287611792008,0.575223584016,0.00727958080756,True,True,True,4
2225,71,70,True,finite_mle,1,,70,-183.845464616,-183.560178808,0.285285807625,0.57057161525,0.00587972028423,True,True,True,4
2226,68,67,True,finite_mle,1,,67,-175.625666349,-175.240495427,0.385170922245,0.77034184449,0.00829379372265,True,True,True,4
2227,81,80,True,finite_mle,1,,80,-197.128779567,-196.734703105,0.394076462118,0.788152924236,0.00710665197036,True,True,True,4
2228,72,71,True,finite_mle,1,,71,-189.232682796,-189.002249666,0.230433130339,0.460866260677,0.00468232020276,True,True,True,4
2229,69,68,True,finite_mle,1,,68,-182.42071234,-181.77135439,0.64935795043,1.29871590086,0.0137768455125,True,True,True,4
2230,60,59,True,finite_mle,1,,59,-166.378500686,-164.696680081,1.68182060478,3.36364120955,0.0411246482403,True,True,True,4
