realization_id,MIS6_DO_01_age_ka_bp,MIS6_DO_02_age_ka_bp,MIS6_DO_03_age_ka_bp,MIS6_DO_04_age_ka_bp,MIS6_DO_05_age_ka_bp,MIS6_DO_06_age_ka_bp,MIS6_DO_07_age_ka_bp,MIS6_DO_08_age_ka_bp,MIS6_DO_09_age_ka_bp,MIS6_DO_10_age_ka_bp,MIS6_DO_11_age_ka_bp,MIS6_DO_12_age_ka_bp,MIS6_DO_13_age_ka_bp,MIS6_DO_14_age_ka_bp,MIS6_DO_15_age_ka_bp,MIS6_DO_16_age_ka_bp,MIS6_DO_17_age_ka_bp,MIS6_DO_18_age_ka_bp,MIS6_DO_19_age_ka_bp,MIS6_DO_20_age_ka_bp,MIS6_DO_21_age_ka_bp
1053,135.096221,138.460440,146.332619,146.924313,148.531240,149.552150,150.527768,151.194476,159.610282,160.737401,165.074857,168.869810,169.895668,171.647537,172.488408,174.998909,177.362964,179.909306,180.407743,191.365629,194.722144
1054,135.294550,138.578572,146.438804,147.045727,148.684058,149.739843,150.669249,151.319679,159.777187,160.848460,165.193722,169.394984,170.283960,171.926995,172.702828,175.433167,176.359947,180.052357,180.596975,191.346468,194.501386
1055,134.431681,138.064611,145.976824,146.517489,148.019193,148.923245,150.053709,150.774957,159.051034,160.365275,164.676577,167.110108,168.594614,170.711154,171.769949,173.543837,176.716420,179.141172,179.831336,190.474260,193.775494
1056,135.335242,138.602811,146.460591,147.070639,148.715413,149.778354,150.698277,151.345368,159.811432,160.871247,165.218110,169.502738,170.363629,171.984334,172.746822,175.522267,177.020339,179.882948,180.217671,191.252159,194.390808
1057,135.300400,138.599624,146.413700,147.038321,148.689001,149.780850,150.691044,151.320481,159.803836,161.010367,165.197694,169.334292,170.328804,171.613363,172.717435,175.480299,176.627521,179.832322,180.154791,191.476614,194.593455
1058,134.625533,138.193919,146.052777,146.625065,148.170184,149.147957,150.208906,150.892600,159.238377,160.754295,164.748952,167.734358,169.003573,170.648525,171.985305,173.994736,176.867812,179.715548,180.171435,190.914477,194.277822
1059,135.006021,138.410925,146.267045,146.865387,148.462107,149.486287,150.483345,151.133987,159.547173,160.890288,165.024050,168.643864,169.733904,171.548111,172.396525,174.817919,176.877488,179.426657,179.714600,190.946878,193.913261
1060,135.299732,138.586300,146.424021,147.045283,148.688184,149.763041,150.692176,151.319744,159.793460,161.000721,165.200647,169.405663,170.310197,171.960116,172.714743,175.462851,176.774822,180.448915,180.703117,190.335543,193.643244
1061,135.592233,138.755885,146.598184,147.227966,148.913432,150.021563,150.881605,151.507604,160.027704,161.015156,165.372133,170.183250,170.866772,172.346452,173.024664,176.084972,176.949121,178.736579,179.980878,190.332065,193.787252
1062,134.421293,138.071138,145.943548,146.499999,148.013171,148.956421,150.062994,150.763107,159.067248,160.676799,164.613146,167.250160,168.602509,170.356530,171.763735,173.545150,176.655320,179.974566,180.465644,190.681432,193.736607
1063,135.069150,138.460606,146.290026,146.896715,148.511224,149.563984,150.525835,151.173864,159.610076,160.922622,165.043929,168.786060,169.874701,171.282753,172.466563,174.971257,176.703211,179.277722,180.289389,191.087353,194.209319
1064,134.168295,137.919045,145.808243,146.345075,147.818674,148.719158,149.882247,150.602701,158.855265,160.580801,164.444919,166.650367,168.105699,169.994825,171.489270,172.988233,176.804778,179.633029,180.067597,191.029415,193.972610
1065,134.584503,138.169254,146.030834,146.599941,148.138642,149.109479,150.179594,150.866586,159.203999,160.738727,164.721670,167.637087,168.923003,170.589866,171.940793,173.904418,176.816395,179.845636,180.314688,191.008356,194.102903
1066,134.340110,138.013311,145.911144,146.457524,147.949542,148.858824,150.009878,150.712832,158.988785,160.639910,164.623667,166.916696,168.427317,170.614005,171.675054,173.355714,176.887985,180.672232,180.803014,190.793273,193.712098
1067,134.605122,138.167920,146.069684,146.623668,148.152834,149.087386,150.177435,150.884449,159.196995,160.462398,164.780526,167.569380,168.934182,170.955544,171.957463,173.923602,177.068758,179.566910,180.414522,191.017172,194.418772
1068,135.067749,138.447783,146.300036,146.903195,148.509621,149.544452,150.527234,151.173027,159.598935,160.913497,165.061165,168.803969,169.855021,171.634701,172.463404,174.953463,177.266330,180.186459,180.443859,190.794671,193.947261
1069,135.486594,138.697875,146.523891,147.159733,148.832015,149.939114,150.825036,151.437925,159.950150,161.070979,165.312998,169.890324,170.676839,172.222236,172.917196,175.873161,176.376068,179.587518,180.063468,190.676592,194.258937
1070,135.526004,138.721407,146.544954,147.183872,148.862350,149.976249,150.853057,151.462850,159.983197,161.085798,165.336694,169.992544,170.754167,172.277520,172.959895,175.959700,176.408394,179.891948,180.413944,190.544950,194.055376
1071,135.380847,138.629975,146.485008,147.098558,148.750553,149.821513,150.730810,151.374158,159.849811,160.896785,165.245443,169.623500,170.452916,172.048595,172.796127,175.622123,176.909075,179.531045,179.978528,191.308542,194.754767
1072,135.574880,138.750591,146.571076,147.213808,148.899970,150.022303,150.887808,151.493761,160.024181,161.104174,165.366081,170.119312,170.850067,172.346080,173.012848,176.067021,176.570657,180.128646,180.585114,191.385624,194.920522
1073,135.476102,138.691611,146.518284,147.153307,148.823939,149.929228,150.817576,151.431289,159.941352,161.067035,165.306690,169.863113,170.656254,172.207519,172.905829,175.850124,176.851329,179.597617,180.397130,190.829996,194.001451
1074,134.312228,138.005572,145.885219,146.433213,147.929325,148.854139,149.985075,150.693957,158.975864,160.635415,164.540624,166.991594,168.388338,170.200602,171.645416,173.305067,176.709862,179.269825,180.143031,190.388374,193.537098
1075,135.249426,138.551695,146.414645,147.018103,148.649289,149.697139,150.637059,151.291193,159.739213,160.823192,165.166678,169.275497,170.195617,171.863413,172.654043,175.334365,176.738205,179.789493,180.230722,191.486348,195.417377
1076,134.047959,137.846703,145.743886,146.271387,147.726164,148.606306,149.796276,150.526405,158.754438,160.535141,164.364903,166.365081,167.869396,169.822784,171.358723,172.723341,177.108611,179.914033,180.486212,190.954491,194.184526
1077,134.508857,138.110580,146.018143,146.564735,148.078659,148.996282,150.108763,150.823677,159.115982,160.408491,164.722831,167.314468,168.745710,170.819899,171.853386,173.712820,176.782304,180.339087,180.541701,190.602800,193.904884
1078,134.876468,138.344772,146.186978,146.778725,148.363095,149.383285,150.388179,151.051698,159.448631,160.849510,164.915807,168.329259,169.496331,171.007279,172.257531,174.547110,176.622893,179.468982,180.085722,190.953115,194.267030
1079,135.293759,138.595632,146.410149,147.034254,148.683896,149.774623,150.686300,151.316271,159.798272,161.007847,165.193279,169.318549,170.315764,171.603870,172.710230,175.465681,176.430183,179.982786,180.226726,191.152605,194.461013
1080,134.393211,138.054256,145.928529,146.482803,147.991583,148.930085,150.042931,150.745303,159.043718,160.666143,164.594473,167.183584,168.547365,170.316381,171.733270,173.483333,176.462880,179.871484,180.354042,191.436136,195.136495
1081,135.293399,138.582519,146.420636,147.041404,148.683309,149.757074,150.687673,151.315739,159.788150,160.998340,165.196838,169.389236,170.297770,171.951232,172.707881,175.448944,177.114028,180.031045,180.148111,190.744694,194.282734
1082,133.581230,137.566124,145.494277,145.985586,147.367357,148.168606,149.462837,150.230488,158.363374,160.358046,164.054559,165.258590,166.952885,169.155516,170.852393,171.695946,176.683498,180.483529,180.804508,190.826826,194.277852
1083,135.114434,138.471288,146.342370,146.935463,148.545274,149.569386,150.540761,151.205973,159.625610,160.747600,165.085773,168.918039,169.931326,171.673200,172.508099,175.038788,176.541091,179.921874,180.575713,190.748686,193.908019
1084,135.421578,138.672472,146.478507,147.112524,148.782159,149.894492,150.777616,151.397311,159.905370,161.056347,165.278270,169.621574,170.566760,171.786608,172.848895,175.747044,176.728919,179.981757,180.495046,190.818938,194.431168
1085,134.088895,137.860433,145.793296,146.307639,147.755066,148.598841,149.809177,150.558559,158.762560,160.173323,164.471134,166.202409,167.923498,170.228144,171.399350,172.793275,177.329105,179.474283,180.012151,190.796418,194.034334
1086,135.648153,138.808680,146.599681,147.251267,148.956343,150.106974,150.939485,151.540965,160.095213,161.142318,165.428927,170.158723,171.011683,172.110536,173.094694,176.245796,177.111178,179.820618,180.142710,190.722293,193.977701
1087,134.459697,138.094225,145.964086,146.523515,148.042695,148.992436,150.090430,150.787456,159.099426,160.691371,164.638682,167.341205,168.677922,170.411434,171.805398,173.629686,176.809616,180.427448,180.646810,191.357384,194.505332
1088,134.556765,138.142675,146.026936,146.590223,148.116306,149.062970,150.163920,150.849855,159.170457,160.721371,164.753932,167.478631,168.852415,170.917917,171.909785,173.831443,176.456933,179.628885,180.198208,191.055066,194.601277
1089,134.739030,138.247681,146.141378,146.705644,148.256014,149.214113,150.272961,150.968984,159.309686,160.537383,164.860781,167.923968,169.196350,171.144230,172.102235,174.216806,176.350789,179.805894,180.171565,191.083583,194.475878
1090,133.868144,137.731500,145.658897,146.168450,147.586260,148.414107,149.674306,150.414337,158.593026,160.462454,164.339893,165.692559,167.501268,169.951953,171.163709,172.319370,176.757270,179.934613,180.456935,190.591173,193.645839
1091,134.573923,138.162893,146.025175,146.593462,148.130508,149.099557,150.172035,150.859878,159.195134,160.734713,164.714635,167.612005,168.902227,170.574740,171.929316,173.881129,176.770372,179.687678,180.614214,190.591387,193.675616
1092,135.195694,138.519690,146.385877,146.985209,148.607887,149.646289,150.598729,151.257272,159.693994,160.793104,165.134474,169.133214,170.090418,171.787701,172.595951,175.216713,176.442870,179.704338,180.175226,191.472670,194.793666
1093,135.207725,138.526856,146.392318,146.992574,148.617158,149.657675,150.607311,151.264867,159.704119,160.799841,165.141685,169.165073,170.113973,171.804654,172.608959,175.243057,177.075809,179.803419,180.275684,190.764492,193.961570
1094,134.849966,138.313759,146.200773,146.773558,148.341493,149.319100,150.352098,151.039017,159.403044,160.599504,164.927268,168.217725,169.413542,171.300546,172.222172,174.459709,177.086278,179.552251,180.055859,190.915157,194.312768
1095,135.245576,138.553964,146.395077,147.012113,148.646498,149.712012,150.653671,151.285493,159.748049,160.980359,165.168085,169.265198,170.203937,171.884148,172.656068,175.343935,176.576042,179.775754,180.147429,191.087182,194.244001
1096,135.294826,138.578737,146.438952,147.045896,148.684271,149.740104,150.669446,151.319853,159.777419,160.848615,165.193887,169.395715,170.284501,171.927384,172.703126,175.433772,176.795728,180.126959,180.348051,191.550553,194.785976
1097,134.663501,138.202693,146.100940,146.659406,148.197817,149.142634,150.219081,150.921303,159.246124,160.495089,164.815514,167.723967,169.048477,171.037804,172.020578,174.051428,176.953547,179.783192,180.380348,191.103675,194.846830
1098,135.525021,138.720820,146.544429,147.183270,148.861593,149.975323,150.852358,151.462228,159.982373,161.085428,165.336103,169.989994,170.752238,172.276140,172.958829,175.957540,176.230852,179.869727,180.444373,191.103205,194.229107
1099,135.459299,138.695148,146.498680,147.135623,148.811158,149.929867,150.804565,151.421227,159.936975,161.070660,165.303352,169.711000,170.640832,171.840537,172.889816,175.830078,176.897895,180.430022,180.784834,190.205704,193.487141
1100,135.393022,138.637227,146.491526,147.106011,148.759934,149.833035,150.739495,151.381843,159.860057,160.903602,165.252739,169.655739,170.476752,172.065750,172.809290,175.648781,175.983289,180.332654,180.690159,190.743623,194.166446
1101,135.664425,138.798886,146.636835,147.272160,148.969058,150.089883,150.933104,151.553177,160.088457,161.055581,165.415400,170.374412,171.008110,172.448174,173.102713,176.243041,176.450955,179.928890,180.360258,191.248527,194.662085
1102,133.932811,137.777481,145.682304,146.200877,147.637642,148.498320,149.714013,150.453398,158.657957,160.491449,164.288337,166.092096,167.643281,169.658161,171.233805,172.469870,176.853584,180.128393,180.741308,190.922656,194.384529
1103,135.458814,138.681288,146.509044,147.142719,148.810632,149.912938,150.805285,151.420356,159.926856,161.060534,165.296296,169.818273,170.622333,172.183268,172.887098,175.812163,177.331765,179.910614,180.115417,191.550272,194.918516
1104,134.987170,138.395484,146.274233,146.857553,148.447213,149.448946,150.449975,151.125632,159.518509,160.676335,165.009499,168.581042,169.682164,171.493876,172.370508,174.760130,176.575156,179.826139,180.740922,190.643513,193.717919
1105,134.787688,138.276664,146.167430,146.735432,148.293507,149.260162,150.307671,150.999701,159.350634,160.564630,164.889943,168.052814,169.291614,171.212792,172.154841,174.323347,176.738545,179.229485,179.820457,191.088395,194.189667
1106,135.133439,138.487006,146.335144,146.943429,148.560184,149.606349,150.573940,151.214572,159.654017,160.938196,165.100661,168.974348,169.983911,171.726847,172.534575,175.097703,176.936464,180.327579,180.630494,191.215477,194.724968
1107,134.766278,138.278530,146.128048,146.711251,148.278385,149.279949,150.309457,150.981836,159.356305,160.807700,164.842538,168.068028,169.279953,170.849744,172.137992,174.304553,176.335979,179.687951,180.393498,191.174633,194.257474
1108,134.774721,138.272816,146.143425,146.723719,148.284071,149.268342,150.318889,150.987701,159.353221,160.803321,164.884979,168.043943,169.280069,171.223655,172.145927,174.310031,176.467513,179.636559,179.849972,190.981131,194.077265
1109,135.384223,138.650015,146.458529,147.089650,148.753442,149.859460,150.750929,151.373627,159.874070,161.042173,165.253431,169.533015,170.493406,171.733203,172.808370,175.664816,177.126952,180.094104,180.505255,190.986498,194.279251
1110,133.554645,137.544310,145.491345,145.976435,147.344953,148.118708,149.451405,150.216065,158.330146,160.344581,164.151399,164.879437,166.886149,169.512191,170.824052,171.630988,177.112999,180.164670,180.386314,190.839863,194.271674
1111,134.859190,138.323253,146.188570,146.775455,148.349089,149.347934,150.378947,151.041124,159.424051,160.835080,164.935767,168.263031,169.445807,171.342145,172.237444,174.495509,176.499746,180.073433,180.338226,191.534269,194.819384
1112,135.673955,138.809748,146.624028,147.274490,148.976230,150.115658,150.958251,151.556421,160.107258,161.141426,165.425651,170.376282,171.044462,172.485057,173.120189,176.284569,176.652989,179.652409,180.400104,191.006445,194.326633
1113,135.184090,138.529703,146.351497,146.967098,148.599586,149.671775,150.607950,151.246738,159.706383,160.966234,165.120356,169.058553,170.100408,171.447079,172.591256,175.224270,176.498995,179.548714,180.403991,191.375431,194.330451
1114,135.168293,138.503369,146.371206,146.968434,148.586774,149.620357,150.579182,151.239974,159.670935,160.777760,165.118052,169.060657,170.036772,171.749091,172.566327,175.156717,176.325338,179.757176,180.217317,190.929372,194.170121
1115,134.172960,137.910506,145.838304,146.359103,147.819840,148.678398,149.869146,150.611629,158.833306,160.220398,164.521517,166.425014,168.088083,170.346598,171.490236,172.977344,177.037801,179.492434,180.027601,191.025173,194.797431
1116,134.359285,138.024760,145.921391,146.469268,147.964301,148.876891,150.023511,150.724959,159.004864,160.647120,164.635195,166.966429,168.464939,170.640901,171.695828,173.397817,176.829318,179.654492,180.662258,191.068243,194.134909
1117,135.689083,138.833286,146.621571,147.276331,148.987809,150.145359,150.968727,151.566916,160.129508,161.157849,165.456144,170.255759,171.092058,172.169053,173.139098,176.335895,177.051483,179.922350,180.134858,190.685685,194.076496
1118,134.817912,138.294667,146.183612,146.753935,148.316795,149.288765,150.329232,151.018782,159.376069,160.581555,164.908058,168.132848,169.350787,171.255380,172.187518,174.389526,176.710581,179.488493,179.953052,190.443929,193.560236
1119,134.914658,138.356373,146.218215,146.809429,148.391784,149.400200,150.418385,151.076204,159.470563,160.855936,164.969118,168.406897,169.554640,171.419952,172.297540,174.617305,177.299473,179.801614,180.225247,190.723012,193.905295
1120,134.031817,137.829229,145.746374,146.268698,147.712243,148.568330,149.790679,150.517852,158.730271,160.523994,164.438303,166.117077,167.822412,170.181545,171.341038,172.678763,176.429043,179.809811,180.285580,190.871562,194.066113
1121,135.401881,138.647293,146.478615,147.107848,148.766809,149.859292,150.764804,151.384348,159.879115,161.039128,165.262064,169.670605,170.510623,172.103405,172.825415,175.687149,177.039785,179.657930,180.289079,190.982445,193.956948
1122,135.473887,138.685393,146.534821,147.155515,148.822243,149.909563,150.797181,151.432893,159.928109,160.948885,165.301204,169.869869,170.635071,172.179694,172.896716,175.825842,176.517119,179.884615,180.423946,190.930317,194.322747
1123,135.196248,138.520020,146.386173,146.985548,148.608314,149.646813,150.599124,151.257622,159.694460,160.793414,165.134806,169.134681,170.091502,171.788481,172.596550,175.217926,176.926714,179.657312,180.294753,190.745409,194.235414
1124,135.376464,138.627364,146.482661,147.095874,148.747176,149.817365,150.727683,151.371391,159.846122,160.894330,165.242816,169.611893,170.444334,172.042418,172.791388,175.612526,177.008881,179.801103,180.422520,191.122859,194.283890
1125,134.188068,137.922526,145.829883,146.364400,147.832512,148.715560,149.901774,150.616673,158.861293,160.582743,164.532250,166.522344,168.128993,170.400727,171.510326,173.021859,176.752997,179.594027,180.061200,190.607778,193.605522
1126,134.235064,137.947497,145.871555,146.397122,147.867693,148.737172,149.913449,150.650834,158.885570,160.255174,164.558738,166.589465,168.209671,170.434106,171.557379,173.113325,177.018651,179.988719,180.462118,191.258820,194.382302
1127,134.496808,138.116534,145.983934,146.546240,148.071225,149.027238,150.116942,150.810985,159.130520,160.705452,164.663358,167.429185,168.750796,170.464490,171.845657,173.711377,176.966412,180.200783,180.619604,191.267036,194.547366
1128,134.703433,138.230250,146.105324,146.680055,148.229199,149.201170,150.268202,150.942615,159.293443,160.776517,164.842117,167.859043,169.140194,171.123656,172.068691,174.153497,177.037905,180.035694,180.269120,190.798191,194.041226
1129,135.689384,138.818961,146.632274,147.283940,148.988107,150.130196,150.969222,151.566179,160.120197,161.147227,165.434928,170.416301,171.074736,172.506701,173.136906,176.318449,177.059382,179.779513,180.399225,190.971201,194.162201
1130,135.791706,138.880057,146.686961,147.346611,149.066866,150.226610,151.041973,151.630893,160.205996,161.185699,165.496449,170.681692,171.275501,172.650233,173.247765,176.543126,177.058347,179.694201,180.012388,191.183081,194.566249
1131,134.768568,138.279907,146.129273,146.712653,148.280146,149.282097,150.311093,150.983288,159.358224,160.808569,164.844061,168.073458,169.284451,170.853019,172.140477,174.309595,177.174119,179.852784,180.026094,190.766154,193.943536
1132,134.784307,138.278540,146.148548,146.729590,148.291450,149.277375,150.325705,150.993764,159.361259,160.806925,164.890743,168.068808,169.298879,171.237103,172.156313,174.331081,176.472602,180.118508,180.282639,191.454967,195.251961
1133,135.419148,138.652789,146.505514,147.122005,148.780065,149.857760,150.758133,151.398337,159.882043,160.918232,165.268398,169.724921,170.527902,172.102563,172.837536,175.705987,177.093268,180.050586,180.251718,191.130713,194.555806
1134,134.443177,138.084294,145.955251,146.513399,148.029995,148.976943,150.078627,150.776982,159.085584,160.685102,164.627697,167.302040,168.645482,170.387816,171.787476,173.593321,177.369510,179.707659,180.122351,191.148067,194.176978
1135,135.429673,138.677338,146.482836,147.117481,148.788382,149.902083,150.783399,151.402443,159.912152,161.059418,165.283652,169.640764,170.582656,171.798181,172.857676,175.764863,177.184446,179.915414,180.378556,191.401194,194.815135
1136,133.874435,137.735256,145.662259,146.172303,147.591102,148.420035,149.678779,150.418316,158.598301,160.464820,164.343676,165.708876,167.513612,169.960777,171.170524,172.333184,176.575203,179.802618,180.538440,191.284484,194.788709
1137,135.645636,138.807167,146.598335,147.249726,148.954408,150.104614,150.937687,151.539369,160.093104,161.141363,165.427254,170.152756,171.006740,172.106937,173.091964,176.240255,177.032135,179.733812,180.410581,190.663852,193.926810
1138,134.883111,138.348766,146.190531,146.782794,148.368203,149.389515,150.392925,151.055910,159.454197,160.852031,164.920225,168.345009,169.509377,171.016777,172.264739,174.561734,176.802637,179.756945,180.383632,190.992502,194.422531
1139,134.653504,138.210735,146.067736,146.642194,148.191688,149.174189,150.228889,150.910334,159.261814,160.764909,164.767551,167.800671,169.058500,170.688515,172.015650,174.056308,176.514572,179.812999,180.185899,191.373475,194.647834
1140,134.506898,138.122600,145.989330,146.552419,148.078982,149.036701,150.124151,150.817383,159.138975,160.709281,164.670067,167.453106,168.770610,170.478916,171.856603,173.733588,176.305240,179.925410,180.518822,190.687712,193.912718
1141,134.486418,138.110288,145.978377,146.539878,148.063237,149.017495,150.109520,150.804398,159.121815,160.701510,164.656449,167.404553,168.730394,170.449636,171.834386,173.688506,176.919788,180.191983,180.389126,191.000316,194.282844
1142,134.813939,138.307182,146.153538,146.740436,148.315025,149.324646,150.343507,151.012054,159.396239,160.825784,164.874230,168.181021,169.373545,170.917884,172.189697,174.409468,176.205344,179.500555,180.197502,190.786512,193.832850
1143,135.485523,138.692324,146.541051,147.162639,148.831209,149.920576,150.805482,151.440239,159.937902,160.955401,165.308178,169.900682,170.657853,172.196090,172.909296,175.851321,176.239754,179.697030,180.233821,190.783949,193.871630
1144,135.038048,138.430049,146.284162,146.885004,148.486760,149.516465,150.506117,151.154242,159.574029,160.902330,165.043307,168.726933,169.796745,171.593038,172.431225,174.888245,176.815577,180.235367,180.387543,190.615696,193.979558
1145,133.969675,137.799642,145.702020,146.223450,147.665982,148.532891,149.740349,150.476771,158.688845,160.505437,164.312849,166.179491,167.715671,169.710864,171.273797,172.551018,177.208765,179.758779,180.635573,190.273611,193.438094
1146,134.121782,137.891083,145.783367,146.316593,147.782917,148.675538,149.849017,150.573210,158.816293,160.563152,164.413991,166.540097,168.014362,169.928327,171.438811,172.885846,177.023750,180.254274,180.732912,190.820362,194.191877
1147,135.455170,138.679112,146.507096,147.140487,148.807827,149.909505,150.802693,151.418051,159.923800,161.059164,165.294104,169.808821,170.615182,172.178156,172.883150,175.804161,176.911603,179.866095,180.217689,190.622158,193.768208
1148,135.458736,138.681242,146.509002,147.142671,148.810572,149.912865,150.805229,151.420306,159.926791,161.060505,165.296249,169.818071,170.622180,172.183159,172.887014,175.811992,176.874368,179.995319,180.329762,191.441587,194.885612
1149,135.410471,138.652423,146.483207,147.113109,148.773422,149.867387,150.770912,151.389781,159.886319,161.042358,165.267229,169.692886,170.527479,172.115455,172.834722,175.706012,176.945674,179.887960,180.059547,191.144807,194.063372
1150,134.731510,138.257629,146.109454,146.689960,148.251656,149.247343,150.284618,150.959792,159.327173,160.794507,164.819420,167.985602,169.211679,170.800037,172.100274,174.228019,177.067108,179.699432,180.175849,191.260648,194.633996
1151,135.588648,138.772908,146.567857,147.214830,148.910597,150.051171,150.896974,151.503237,160.045355,161.119740,165.389361,170.017653,170.894834,172.025464,173.030141,176.114810,177.067167,178.885826,179.902664,191.145066,194.607623
1152,135.094971,138.476128,146.303835,146.912526,148.531074,149.588198,150.544282,151.190234,159.631711,160.932419,165.061097,168.847273,169.925404,171.319667,172.494575,175.028094,176.615848,179.599712,180.313361,190.629945,193.699691
1153,135.189619,138.516071,146.382624,146.981490,148.603206,149.640539,150.594395,151.253437,159.688882,160.789702,165.130834,169.117128,170.078524,171.779141,172.589383,175.203412,176.729119,178.730745,179.818110,190.858930,194.254045
1154,134.902508,138.349118,146.211722,146.801987,148.382432,149.388751,150.409747,151.068520,159.460375,160.851368,164.961813,168.375385,169.530801,171.402909,172.284376,174.590627,176.718378,180.155709,180.738106,190.869777,194.293246
1155,134.546414,138.136494,146.021404,146.583883,148.108339,149.053216,150.156561,150.843308,159.161778,160.717479,164.747708,167.451784,168.832106,170.903397,171.898571,173.808715,177.015543,179.750049,180.244190,190.873687,194.026485
1156,135.315030,138.595435,146.432197,147.054652,148.699959,149.777456,150.703053,151.329419,159.806288,161.006473,165.209844,169.445341,170.340213,171.981575,172.731317,175.496442,177.083965,179.763954,180.276690,191.217626,194.674303
1157,135.256156,138.573026,146.390038,147.011228,148.654988,149.739358,150.659435,151.292429,159.766765,160.993579,165.168275,169.229401,170.241922,171.550109,172.669436,175.382905,177.082609,179.682902,180.273677,190.567262,193.728116
1158,135.064570,138.457852,146.287577,146.893910,148.507702,149.559688,150.522563,151.170960,159.606239,160.920884,165.040883,168.775201,169.865706,171.276204,172.461594,174.961174,177.062813,180.128149,180.547381,190.506434,193.749670
1159,134.891372,138.338422,146.222942,146.798906,148.373398,149.358285,150.381636,151.065156,159.437890,160.622690,164.952084,168.327368,169.494608,171.358889,172.266937,174.550371,176.408984,179.600316,180.306437,191.168840,194.455858
1160,135.045708,138.446513,146.277489,146.882360,148.493202,149.542000,150.509087,151.159001,159.590435,160.913727,165.028341,168.730485,169.828668,171.249238,172.441132,174.919654,176.863435,180.041794,180.380877,190.660497,194.093558
1161,135.596141,138.763286,146.582440,147.226830,148.916336,150.042337,150.902925,151.507208,160.042009,161.112168,165.378865,170.174458,170.891783,172.375904,173.035884,176.113706,177.088548,180.533005,180.884646,190.997427,194.313870
1162,134.359655,138.021709,145.938261,146.473395,147.963694,148.855082,150.002328,150.729488,158.990420,160.324942,164.633409,166.919382,168.453599,170.609664,171.692079,173.386129,176.260410,180.109317,180.604030,190.729501,193.798946
1163,134.955755,138.392436,146.229382,146.827277,148.424049,149.457641,150.444823,151.101968,159.515064,160.879595,164.968528,168.517229,169.652027,171.120634,172.343546,174.721643,177.041361,179.999609,180.684653,190.516452,194.036629
1164,134.892861,138.343358,146.206565,146.796078,148.375006,149.379661,150.402887,151.062419,159.452285,160.847740,164.956012,168.350362,169.511872,171.389376,172.273924,174.569443,176.866677,180.145465,180.805030,190.976978,193.963069
1165,134.247211,137.957841,145.861493,146.400624,147.878036,148.771288,149.943825,150.654078,158.910886,160.604981,164.567810,166.675743,168.245038,170.483690,171.574404,173.151725,177.057862,180.015823,180.503562,190.682176,193.895279
1166,134.643612,138.204788,146.062446,146.636136,148.184083,149.164912,150.221822,150.904063,159.253525,160.761155,164.760973,167.777220,169.039075,170.674373,172.004918,174.034533,176.614027,179.603779,180.507771,190.856723,194.378194
1167,134.842296,138.313165,146.179541,146.765108,148.336085,149.332016,150.366935,151.030439,159.409885,160.828728,164.925609,168.219212,169.412658,171.318446,172.219140,174.458413,176.865607,180.006904,180.329063,190.885150,194.186324
1168,135.398853,138.658811,146.466354,147.098609,148.764689,149.873180,150.761381,151.382903,159.886329,161.047724,165.263159,169.567699,170.522136,171.754119,172.824242,175.697021,176.862994,179.789995,180.250415,190.842655,194.326037
1169,134.426854,138.065105,145.957504,146.510654,148.016311,148.940559,150.071553,150.767693,159.061522,160.672525,164.675822,167.141682,168.597516,170.735684,171.769035,173.546185,176.974310,179.714954,180.354926,190.391932,193.573190
1170,134.269838,137.971351,145.873586,146.414483,147.895452,148.792609,149.959913,150.668388,158.929860,160.613488,164.581415,166.734431,168.289435,170.515430,171.598919,173.201410,176.713369,180.250317,180.761914,191.299924,194.436785
1171,134.841828,138.323948,146.168453,146.757514,148.336465,149.350799,150.363431,151.029736,159.419607,160.836366,164.892774,168.247137,169.428309,170.957756,172.219952,174.470858,177.073513,179.900217,180.141018,190.744515,194.200758
1172,134.646326,138.196152,146.074803,146.645078,148.185243,149.147360,150.227600,150.906498,159.245558,160.755045,164.807781,167.710927,169.028145,171.043550,172.006820,174.028103,176.667174,179.884168,180.148375,190.731647,194.015450
1173,134.922088,138.360809,146.222186,146.813980,148.397503,149.407201,150.423668,151.080903,159.476793,160.858730,164.973585,168.426169,169.569219,171.430375,172.305590,174.633620,177.075365,179.946741,180.283230,191.137043,194.391152
1174,134.225223,137.953268,145.838688,146.379935,147.862438,148.772545,149.922917,150.638794,158.902964,160.602402,164.482772,166.785327,168.217487,170.076213,171.551028,173.113545,176.437702,180.219946,180.578199,191.404193,194.912978
1175,134.860963,138.324311,146.189517,146.776541,148.350453,149.349604,150.380208,151.042245,159.425537,160.835747,164.936833,168.267628,169.449284,171.344631,172.239364,174.499401,176.753103,180.114354,180.407302,191.055745,194.438456
1176,134.574016,138.152976,146.036156,146.600789,148.129585,149.079225,150.176186,150.860765,159.184923,160.727857,164.764304,167.523376,168.886264,170.942116,171.928476,173.869324,176.954746,179.581025,179.958201,191.171342,194.571920
1177,134.871772,138.330765,146.195294,146.783161,148.358773,149.359790,150.387893,151.049081,159.434601,160.839811,164.943332,168.295664,169.470493,171.359794,172.251075,174.523136,176.883088,179.779295,180.115607,191.284271,194.716416
1178,134.697961,138.223219,146.119390,146.680503,148.224369,149.175246,150.243663,150.943058,159.275124,160.514385,164.836167,167.815217,169.115944,171.086361,172.057834,174.126882,177.131995,180.098177,180.432474,190.985048,194.040120
