realization_id,MIS6_DO_01_age_ka_bp,MIS6_DO_02_age_ka_bp,MIS6_DO_03_age_ka_bp,MIS6_DO_04_age_ka_bp,MIS6_DO_05_age_ka_bp,MIS6_DO_06_age_ka_bp,MIS6_DO_07_age_ka_bp,MIS6_DO_08_age_ka_bp,MIS6_DO_09_age_ka_bp,MIS6_DO_10_age_ka_bp,MIS6_DO_11_age_ka_bp,MIS6_DO_12_age_ka_bp,MIS6_DO_13_age_ka_bp,MIS6_DO_14_age_ka_bp,MIS6_DO_15_age_ka_bp,MIS6_DO_16_age_ka_bp,MIS6_DO_17_age_ka_bp,MIS6_DO_18_age_ka_bp,MIS6_DO_19_age_ka_bp,MIS6_DO_20_age_ka_bp,MIS6_DO_21_age_ka_bp
2155,133.953099,137.789677,145.693154,146.213299,147.653238,148.517346,149.728506,150.466261,158.674956,160.499147,164.301827,166.140192,167.683119,169.687165,171.255814,172.514528,176.845012,179.923984,180.457210,190.957302,193.634243
2156,134.744368,138.254693,146.127203,146.705128,148.260708,149.239742,150.297308,150.968505,159.327769,160.791908,164.866730,167.965218,169.220514,171.181078,172.113042,174.243383,176.470586,179.821483,180.324824,190.733348,194.168813
2157,135.134200,138.499711,146.324816,146.936548,148.561232,149.624988,150.572308,151.215107,159.664581,160.947304,165.087183,168.940277,170.002439,171.375753,172.537133,175.114449,176.298478,179.691119,180.207458,190.792831,193.727595
2158,135.329432,138.604034,146.439895,147.063474,148.711044,149.791027,150.713293,151.338528,159.818365,161.011888,165.218504,169.482696,170.368472,172.001778,172.746921,175.528067,176.859825,179.729180,180.170783,190.705266,194.252485
2159,134.300757,137.986627,145.906727,146.437338,147.918312,148.799342,149.960312,150.692306,158.940854,160.291961,164.598110,166.763420,168.338287,170.526672,171.628402,173.257166,177.108779,180.262790,180.742559,191.506393,194.119515
2160,135.223321,138.553287,146.372478,146.991121,148.629745,149.708565,150.635977,151.271611,159.739253,160.981120,165.146442,169.151558,170.177444,171.503166,172.633815,175.310627,176.599861,179.391347,179.849729,191.200761,194.383413
2161,134.809394,138.304450,146.151107,146.737653,148.311531,149.320383,150.340260,151.009172,159.392431,160.824060,164.871207,168.170245,169.364619,170.911386,172.184766,174.399463,177.076354,179.860170,180.349536,190.584931,194.396416
2162,134.800862,138.284511,146.174483,146.743497,148.303657,149.272629,150.317069,151.008018,159.361721,160.572007,164.897839,168.087699,169.317406,171.231355,172.169084,174.352193,176.695388,180.205902,180.757632,190.890914,193.885182
2163,134.627215,138.181079,146.081512,146.637192,148.169857,149.108293,150.193195,150.898396,159.215586,160.474769,164.793766,167.627880,168.977434,170.986674,171.981347,173.971975,177.010031,179.584294,180.011947,190.249947,194.877167
2164,134.353979,138.018328,145.935222,146.469921,147.959321,148.849710,149.998279,150.725905,158.985644,160.321764,164.630008,166.904353,168.442488,170.601666,171.685943,173.373702,176.774738,180.204790,180.750643,191.242215,194.529032
2165,134.976317,138.389019,146.268422,146.850909,148.438851,149.438676,150.442233,151.118781,159.509376,160.670258,165.002995,168.552304,169.660916,171.478583,172.358775,174.736367,176.523476,179.342722,179.768408,191.281122,194.859582
2166,135.477071,138.687290,146.536526,147.157465,148.824697,149.912577,150.799453,151.434903,159.930789,160.950668,165.303113,169.878301,170.641305,172.184181,172.900158,175.832814,176.799262,179.120273,179.552355,191.221963,194.500070
2167,134.698753,138.237936,146.091935,146.669902,148.226474,149.216623,150.261216,150.939023,159.299727,160.782078,164.797638,167.907944,169.147354,170.753206,172.064737,174.155912,176.870288,180.301927,180.777338,190.820489,194.454821
2168,135.439949,138.683516,146.488332,147.123774,148.796282,149.911721,150.790741,151.408959,159.920763,161.063318,165.290486,169.665127,170.602836,171.812873,172.868825,175.787485,176.935052,179.631034,180.084556,190.642252,195.140094
2169,134.457942,138.083668,145.974119,146.529695,148.040240,148.969852,150.093656,150.787354,159.087591,160.684214,164.694513,167.222314,168.658514,170.779293,171.802717,173.614447,176.546207,179.588913,180.084322,190.690810,194.835201
2170,134.093996,137.874379,145.768507,146.299578,147.761555,148.649480,149.829166,150.555593,158.793011,160.552609,164.395514,166.474222,167.959797,169.888601,171.408666,172.824680,176.813658,179.634116,180.099012,191.147720,194.444910
2171,134.663594,138.202748,146.100990,146.659463,148.197888,149.142722,150.219147,150.921362,159.246202,160.495140,164.815570,167.724212,169.048658,171.037934,172.020678,174.051631,177.220590,179.769339,180.157912,191.052430,194.803543
2172,134.963619,138.385607,146.244383,146.839417,148.429470,149.446334,150.453197,151.107170,159.511618,160.874345,164.998556,168.533887,169.650707,171.488632,172.350586,174.724814,176.434947,179.545917,180.041745,190.283952,194.299545
2173,135.099786,138.479022,146.306410,146.915474,148.534775,149.592714,150.547721,151.193287,159.635745,160.934246,165.064299,168.858688,169.934859,171.326551,172.499798,175.038693,176.865808,180.439859,180.895734,191.716702,194.141882
2174,135.391208,138.636146,146.490555,147.104901,148.758537,149.831318,150.738201,151.380698,159.858530,160.902587,165.251652,169.650936,170.473201,172.063194,172.807329,175.644809,176.753899,179.493744,179.966870,190.686211,193.979413
2175,135.056322,138.440960,146.293929,146.896196,148.500825,149.533684,150.519110,151.165800,159.589353,160.909200,165.054294,168.774331,169.832600,171.618672,172.451024,174.928371,176.103690,179.823579,180.459126,191.423628,194.310547
2176,135.273155,138.583245,146.399129,147.021637,148.668056,149.755300,150.671580,151.303207,159.781008,161.000029,165.179578,169.269701,170.275303,171.574412,172.687878,175.420325,176.950749,179.906993,180.339996,190.742868,193.924864
2177,135.253622,138.554194,146.416891,147.020672,148.652522,149.701110,150.640052,151.293842,159.742744,160.825542,165.169193,169.286608,170.203831,171.869326,172.658580,175.343552,176.183658,179.717369,180.249538,190.656208,194.530945
2178,135.569746,138.742491,146.586144,147.214200,148.896106,150.000282,150.865564,151.493408,160.008780,161.002564,165.358656,170.123705,170.822747,172.314767,173.000353,176.035735,177.016418,180.164880,180.622975,190.244703,193.825376
2179,134.630530,138.196923,146.055449,146.628125,148.174026,149.152643,150.212476,150.895768,159.242564,160.756191,164.752274,167.746204,169.013385,170.655669,171.990725,174.005735,177.108065,180.321072,180.816129,190.186745,193.967106
2180,135.339787,138.605517,146.463024,147.073421,148.718915,149.782654,150.701519,151.348236,159.815256,160.873792,165.220834,169.514771,170.372526,171.990737,172.751735,175.532217,176.842268,180.428565,180.948602,190.933541,194.040164
2181,134.206035,137.941733,145.828427,146.368186,147.847688,148.754551,149.909209,150.626629,158.886887,160.595121,164.470013,166.739839,168.179809,170.048781,171.530213,173.071309,176.755610,180.087000,180.534410,190.962240,193.527954
2182,135.443306,138.672028,146.500756,147.133220,148.798696,149.898326,150.794259,151.410548,159.913852,161.054704,165.286972,169.778051,170.591905,172.161515,172.870297,175.778112,176.261276,179.843540,180.348511,190.919328,194.064117
2183,135.487218,138.698248,146.524225,147.160116,148.832495,149.939702,150.825480,151.438319,159.950673,161.071214,165.313374,169.891943,170.678064,172.223112,172.917872,175.874532,176.823117,179.629066,180.170020,191.281744,194.395773
2184,134.995419,138.416281,146.250594,146.851566,148.454542,149.494838,150.473160,151.127116,159.548298,160.894645,164.994902,168.611263,169.729916,171.177341,172.386576,174.808955,176.643807,180.336108,180.839968,190.917006,194.927233
2185,135.178511,138.509455,146.376676,146.974689,148.594647,149.630026,150.586470,151.246424,159.679533,160.783481,165.124176,169.087712,170.056776,171.763488,172.577374,175.179088,176.794540,179.259796,179.707752,191.323013,194.516251
2186,135.019082,138.418724,146.274025,146.873387,148.472161,149.498594,150.492631,151.142247,159.558125,160.895198,165.031903,168.677741,169.759531,171.566433,172.410676,174.846599,176.620433,179.611353,180.147313,190.842908,194.325174
2187,134.426631,138.064972,145.957385,146.510517,148.016140,148.940350,150.071395,150.767552,159.061336,160.672442,164.675688,167.141105,168.597080,170.735372,171.768794,173.545697,176.816899,179.562441,180.069426,191.787415,194.102800
2188,135.756287,138.853603,146.686018,147.328397,149.039840,150.176820,150.998635,151.611169,160.165764,161.107022,165.470456,170.617663,171.187961,172.577615,173.202028,176.444182,177.296071,179.806753,180.206214,190.516416,193.842783
2189,134.932743,138.367172,146.227881,146.820506,148.405705,149.417241,150.431244,151.087642,159.485728,160.862736,164.979992,168.453806,169.590126,171.445322,172.317134,174.657017,176.614736,179.773944,180.247011,190.301781,193.865550
2190,134.711351,138.231194,146.126559,146.688700,148.234687,149.187918,150.253215,150.951511,159.286392,160.521883,164.844192,167.850674,169.142159,171.105228,172.072311,174.156201,176.237153,179.984601,180.556651,190.639093,194.349821
2191,134.905765,138.346996,146.230648,146.807718,148.384488,149.371907,150.391903,151.074242,159.450002,160.630750,164.960711,168.365482,169.522787,171.379171,172.282498,174.581887,176.117900,180.003425,180.533821,191.233453,195.137434
2192,135.204147,138.529227,146.372935,146.986738,148.614610,149.672975,150.624214,151.259292,159.713309,160.964782,165.143175,169.157744,170.122649,171.826034,172.611183,175.252966,177.060067,179.815167,180.281781,190.925438,194.284364
2193,135.075410,138.448043,146.321476,146.911572,148.515204,149.532454,150.512922,151.181337,159.592768,160.725747,165.062384,168.814701,169.854922,171.618212,172.465907,174.953339,176.631127,179.321323,179.840543,191.286931,194.343801
2194,134.505567,138.108620,146.016382,146.562721,148.076124,148.993169,150.106416,150.821600,159.113213,160.406649,164.720859,167.305757,168.739269,170.815263,171.849830,173.705616,176.803073,179.806793,180.278429,191.243885,194.265409
2195,135.214027,138.547700,146.367507,146.985430,148.622600,149.699849,150.629337,151.265719,159.731466,160.977593,165.140262,169.129524,170.159193,171.489878,172.623733,175.290168,176.243896,180.024886,180.580661,191.263102,194.766830
2196,135.209259,138.527770,146.393139,146.993513,148.618339,149.659126,150.608405,151.265835,159.705410,160.800700,165.142604,169.169134,170.116976,171.806815,172.610617,175.246415,176.761453,180.049801,180.499881,190.436247,194.307180
2197,134.716983,138.238341,146.112566,146.688355,148.239630,149.213938,150.277837,150.951185,159.304806,160.781612,164.850264,167.894190,169.166782,171.142664,172.083372,174.183251,176.731092,179.401672,179.913614,191.341295,194.888104
2198,133.627898,137.588049,145.530495,146.021301,147.401337,148.187731,149.503489,150.262393,158.391571,160.372124,164.195443,165.069433,167.029879,169.614947,170.903417,171.791837,176.939622,180.090181,180.623011,191.272675,193.697373
2199,134.606753,138.172523,146.053653,146.620840,148.154783,149.110072,150.199463,150.881470,159.212374,160.740166,164.783987,167.608286,168.950498,170.988038,171.963944,173.941208,176.837935,179.906131,180.389588,191.063906,194.272599
2200,135.595539,138.757854,146.599953,147.229989,148.915979,150.024692,150.883963,151.509690,160.030486,161.017007,165.374114,170.192002,170.873244,172.351109,173.028238,176.092209,176.635819,180.263064,180.831607,190.778600,194.612569
2201,134.569033,138.150000,146.033493,146.597737,148.125749,149.074530,150.172644,150.857614,159.180745,160.725984,164.761308,167.510452,168.876488,170.935127,171.923078,173.858383,176.513861,179.674388,180.188049,191.196666,194.608208
2202,134.982155,138.408307,146.243501,146.843443,148.444344,149.482399,150.463684,151.118707,159.537184,160.889612,164.986082,168.579816,169.703869,171.158378,172.372186,174.779756,177.136445,179.541127,179.951745,191.064374,193.471827
2203,134.541069,138.129767,146.035390,146.584455,148.103479,149.026767,150.131742,150.844013,159.143090,160.426529,164.742136,167.399766,168.808776,170.865288,171.888212,173.783351,176.763591,179.808123,180.278189,190.837604,193.993347
2204,135.021236,138.431801,146.264401,146.867374,148.474389,149.519049,150.491604,151.143485,159.569930,160.904441,165.012068,168.672467,169.780611,171.214250,172.414583,174.865784,176.793911,179.676486,180.113949,191.280131,193.620575
2205,134.935728,138.364843,146.246690,146.826061,148.407575,149.400263,150.413278,151.093158,159.475218,160.647529,164.978668,168.444823,169.581449,171.421390,172.314892,174.647493,176.784650,180.260612,180.779648,191.243389,194.141049
2206,134.772700,138.271610,146.142345,146.722481,148.282516,149.266438,150.317452,150.986423,159.351526,160.802561,164.883765,168.038703,169.276104,171.220821,172.143738,174.305595,176.803154,179.971779,180.447735,191.612194,194.148938
2207,134.419393,138.060650,145.953516,146.506084,148.010568,148.933529,150.066248,150.762974,159.055266,160.669720,164.671336,167.122330,168.582877,170.725218,171.760951,173.529801,177.405277,180.016022,180.419385,190.312223,194.135890
2208,134.840172,138.311897,146.178406,146.763807,148.334450,149.330014,150.365425,151.029096,159.408104,160.827930,164.924332,168.213704,169.408491,171.315467,172.216839,174.453749,177.105680,179.923998,180.324538,191.306943,194.392074
2209,135.164862,138.518144,146.341214,146.955324,148.584804,149.653742,150.594213,151.234547,159.690272,160.958938,165.107571,169.012967,170.062649,171.419589,172.570396,175.181944,176.641590,179.713846,180.278637,191.807698,194.272347
2210,134.494373,138.115071,145.982631,146.544749,148.069353,149.024955,150.115203,150.809441,159.128480,160.704528,164.661739,167.423412,168.746015,170.461010,171.843016,173.706018,176.507831,179.816800,180.335488,190.523777,195.048153
2211,134.200358,137.926825,145.852973,146.375875,147.840951,148.704327,149.888691,150.628925,158.856363,160.235740,164.537937,166.497563,168.141723,170.385203,171.519857,173.037333,176.918044,179.817070,180.248195,191.208636,194.630575
2212,134.412793,138.056709,145.949989,146.502041,148.005488,148.927310,150.061555,150.758800,159.049732,160.667238,164.667367,167.105212,168.569927,170.715960,171.753801,173.515309,176.873731,179.848222,180.366535,191.368352,194.379918
2213,135.541158,138.744359,146.542459,147.185749,148.874089,150.006635,150.863046,151.473128,160.005564,161.101720,165.357783,169.905067,170.801579,171.957569,172.978621,176.010272,176.558470,180.375050,180.970713,191.123964,194.132499
2214,135.448111,138.674897,146.503324,147.136163,148.802394,149.902853,150.797675,151.413586,159.917881,161.056510,165.289860,169.790512,170.601332,172.168255,172.875502,175.788661,176.878527,179.755644,180.231844,190.756670,193.960864
2215,135.152675,138.494066,146.362844,146.958873,148.574740,149.605577,150.568040,151.230115,159.657791,160.769014,165.108692,169.019300,170.006195,171.727084,172.549442,175.122520,176.807652,179.834579,180.297852,190.162334,193.891140
2216,134.205090,137.929643,145.855506,146.378772,147.844597,148.708805,149.892066,150.631912,158.860345,160.238389,164.540773,166.510093,168.150987,170.391870,171.524973,173.047694,176.950730,180.285391,180.770527,190.714902,194.037401
2217,135.809750,138.890832,146.696605,147.357663,149.080755,150.243613,151.054803,151.642305,160.221127,161.192484,165.507299,170.728494,171.310907,172.675545,173.267315,176.582748,177.456238,179.592332,179.963780,190.905379,194.075762
2218,135.527940,138.722563,146.545989,147.185057,148.863839,149.978073,150.854433,151.464074,159.984820,161.086525,165.337858,169.997563,170.757965,172.280234,172.961991,175.963949,176.285659,179.383436,179.876451,190.925457,194.699310
2219,135.315276,138.590918,146.449901,147.058416,148.700029,149.759458,150.684034,151.332763,159.794629,160.860067,165.206144,169.449868,170.324539,171.956201,172.725236,175.478550,176.880649,179.544310,180.040376,191.116082,194.416673
2220,134.724393,138.242765,146.116526,146.692893,148.245333,149.220920,150.283105,150.955871,159.311019,160.784398,164.854719,167.913407,169.181320,171.153057,172.091400,174.199521,177.196260,179.873247,180.285240,190.655696,193.808040
2221,135.460794,138.682470,146.510102,147.143931,148.812156,149.914804,150.806692,151.421608,159.928516,161.061279,165.297486,169.823409,170.626218,172.186046,172.889244,175.816511,177.153430,179.612392,179.992306,191.261407,193.826351
2222,134.242847,137.963863,145.848114,146.390727,147.875987,148.789073,149.935508,150.649968,158.917731,160.609089,164.494491,166.827110,168.252096,170.101410,171.570148,173.152342,176.649857,180.266357,180.759748,191.205077,193.842405
2223,134.848463,138.312864,146.199969,146.772638,148.340335,149.317677,150.351026,151.038068,159.401779,160.598662,164.926367,168.213745,169.410599,171.298428,172.220547,174.456418,176.917450,179.874273,180.316973,191.216227,194.472671
2224,134.495791,138.106267,145.994348,146.552877,148.069373,149.005516,150.120568,150.811292,159.119329,160.698445,164.717271,167.320484,168.732778,170.832386,171.843724,173.697557,176.558574,179.759678,180.300067,191.042806,193.257185
2225,134.109522,137.872719,145.804339,146.320266,147.770959,148.618361,149.823891,150.571581,158.779919,160.184873,164.483496,166.257029,167.963882,170.257208,171.421651,172.838439,177.336262,180.195261,180.707626,190.803906,194.017554
2226,135.223436,138.553356,146.372539,146.991192,148.629833,149.708673,150.636059,151.271684,159.739349,160.981164,165.146518,169.151830,170.177670,171.503330,172.633940,175.310880,176.516952,180.252915,180.745424,191.511031,194.790812
2227,134.031581,137.829088,145.746247,146.268553,147.712061,148.568108,149.790511,150.517703,158.730073,160.523905,164.438161,166.116464,167.821948,170.181214,171.340782,172.678244,176.677344,179.233614,179.672466,190.724168,194.506400
2228,134.897155,138.341867,146.226039,146.802447,148.377854,149.363758,150.385761,151.068807,159.442757,160.625929,164.955550,168.342682,169.505930,171.367038,172.273190,174.563034,177.053367,180.036354,180.452863,190.759809,194.235828
2229,134.923395,138.357496,146.240087,146.818510,148.398072,149.388591,150.404480,151.085372,159.464839,160.640622,164.971277,168.412165,169.557303,171.404012,172.301558,174.620489,176.856540,180.114068,180.577385,190.965469,194.357740
2230,134.578820,138.152253,146.055602,146.607566,148.132568,149.062494,150.158672,150.867845,159.174860,160.447669,164.764762,167.499732,168.882686,170.918483,171.929027,173.866011,176.998941,180.119820,180.554525,192.194555,194.233351
2231,135.100068,138.479192,146.306561,146.915647,148.534992,149.592979,150.547923,151.193466,159.635982,160.934353,165.064487,168.859358,169.935414,171.326955,172.500105,175.039315,176.395959,179.824286,180.342332,191.017567,193.931596
2232,134.503325,138.110766,145.998375,146.557491,148.075172,149.012615,150.125924,150.816057,159.125646,160.701278,164.721801,167.340025,168.747561,170.842954,171.851887,173.714100,176.907891,179.639006,180.062991,190.388933,194.500032
2233,134.524473,138.133166,145.998729,146.563181,148.092493,149.053183,150.136707,150.828526,159.153701,160.715949,164.681754,167.494773,168.805123,170.504043,171.875670,173.772277,176.672100,179.692391,180.192961,191.501820,193.732879
2234,135.217199,138.549607,146.369204,146.987372,148.625039,149.702824,150.631604,151.267730,159.734124,160.978797,165.142371,169.137044,170.165422,171.494413,172.627174,175.297151,176.952413,180.552479,181.050906,189.427372,194.178257
2235,134.695258,138.221609,146.117943,146.678848,148.222286,149.172688,150.241735,150.941351,159.272849,160.512872,164.834547,167.808059,169.110651,171.082552,172.054912,174.120963,176.286569,179.391428,179.961384,192.007566,193.743841
2236,135.732179,138.844514,146.655146,147.310152,149.021047,150.170521,150.999649,151.593245,160.156082,161.163318,165.460659,170.527299,171.158705,172.566732,173.183272,176.412419,176.602695,179.865916,180.362322,190.276665,193.724388
2237,134.470719,138.091297,145.980948,146.537521,148.050075,148.981892,150.102741,150.795435,159.098305,160.689018,164.702196,167.255455,168.683585,170.797216,171.816560,173.642504,176.528226,179.926863,180.446648,191.798575,194.709248
2238,134.944494,138.374188,146.234161,146.827703,148.414749,149.428313,150.439599,151.095074,159.495581,160.867154,164.987057,168.484282,169.613181,171.461805,172.329865,174.682819,176.701331,180.228372,180.706069,190.506759,194.744026
2239,135.205324,138.525426,146.391033,146.991105,148.615308,149.655402,150.605598,151.263352,159.702099,160.798496,165.140246,169.158715,170.109272,171.801271,172.606363,175.237800,176.843510,179.563056,179.984232,191.060094,194.072590
2240,134.918662,138.354677,146.237553,146.815613,148.394426,149.384112,150.401103,151.082384,159.460856,160.637972,164.968440,168.399633,169.548037,171.397343,172.296442,174.610126,176.499010,179.558815,180.115738,190.823734,193.268600
2241,134.545947,138.146075,146.010214,146.576331,148.109002,149.073322,150.152049,150.842141,159.171694,160.724098,164.696033,167.545682,168.847291,170.534744,171.898966,173.819547,177.222893,179.801956,180.271647,191.272279,194.899852
2242,134.860849,138.320241,146.206600,146.780220,148.349879,149.329399,150.359861,151.045887,159.412203,160.605598,164.933791,168.246543,169.434849,171.315880,172.233938,174.483538,176.537111,179.419922,179.875309,191.200644,193.741614
2243,134.955226,138.392118,146.229099,146.826953,148.423642,149.457144,150.444445,151.101633,159.514621,160.879394,164.968176,168.515974,169.650988,171.119877,172.342972,174.720478,177.135469,180.017952,180.449285,191.413444,194.756471
2244,134.391644,138.040763,145.955387,146.492978,147.988342,148.885355,150.025147,150.749682,159.017340,160.342855,164.652581,167.004088,168.516227,170.654738,171.726663,173.456171,177.362111,179.663498,180.101148,190.848350,194.062848
2245,135.046252,138.430676,146.305865,146.893722,148.492738,149.504860,150.492122,151.162931,159.568230,160.709420,165.044909,168.737492,169.797837,171.577127,172.434384,174.889496,176.124233,179.517064,180.102070,190.704125,194.693534
2246,135.391123,138.654164,146.462220,147.093875,148.758746,149.865931,150.755858,151.378002,159.879852,161.044791,165.258019,169.549373,170.506956,171.743068,172.815856,175.680005,176.905502,179.393547,179.911708,191.764121,194.396120
2247,135.695775,138.822777,146.635690,147.287855,148.993026,150.136219,150.973766,151.570222,160.125556,161.149630,165.438770,170.432878,171.087276,172.515666,173.143831,176.332483,176.962984,179.852775,180.295625,191.467151,194.263353
2248,135.718175,138.836152,146.647662,147.301575,149.010268,150.157325,150.989692,151.584388,160.144339,161.158052,165.452238,170.490976,171.131227,172.547088,173.168100,176.381668,176.625421,179.124801,179.585594,191.049263,194.033211
2249,134.332862,138.017976,145.896254,146.445848,147.945188,148.873489,149.999816,150.707039,158.993153,160.643244,164.554345,167.040511,168.428856,170.230101,171.667800,173.350488,177.351863,179.929942,180.345535,190.724836,193.886067
2250,134.990363,138.413241,146.247890,146.848469,148.450654,149.490096,150.469547,151.123910,159.544061,160.892726,164.991540,168.599274,169.719986,171.170112,172.381090,174.797824,176.842710,179.942826,180.395383,191.477953,194.315322
2251,134.466943,138.089042,145.978930,146.535208,148.047168,148.978333,150.100056,150.793047,159.095138,160.687598,164.699925,167.245660,168.676175,170.791919,171.812469,173.634212,176.800072,179.863738,180.390414,190.513139,194.554263
2252,134.439562,138.082120,145.953318,146.511186,148.027215,148.973553,150.076045,150.774690,159.082555,160.683731,164.625293,167.293469,168.638382,170.382647,171.783554,173.585363,176.957877,180.017210,180.464482,191.343054,194.281869
2253,135.418907,138.670866,146.477078,147.110888,148.780106,149.891987,150.775708,151.395617,159.903131,161.055333,165.276494,169.615241,170.561514,171.782789,172.845997,175.741164,176.558112,179.749463,180.317343,191.131935,194.663754
2254,135.220465,138.551570,146.370950,146.989372,148.627549,149.705887,150.633937,151.269800,159.736860,160.980036,165.144543,169.144786,170.171835,171.499082,172.630717,175.304340,176.961562,179.772454,180.263825,191.208052,193.955656
2255,135.077815,138.465814,146.294660,146.902021,148.517885,149.572109,150.532025,151.179357,159.617336,160.925909,165.049690,168.806601,169.891715,171.295140,172.475963,174.990329,176.612852,180.111680,180.619853,191.791278,193.900352
2256,134.713969,138.232754,146.127961,146.690303,148.236704,149.190396,150.255083,150.953163,159.288596,160.523349,164.845761,167.857607,169.147285,171.108917,172.075141,174.161933,177.566161,179.791339,180.117991,190.868510,194.840355
2257,134.868796,138.328988,146.193704,146.781338,148.356483,149.356985,150.385777,151.047199,159.432106,160.838692,164.941543,168.287945,169.464654,171.355619,172.247851,174.516601,176.349471,180.198090,180.742648,191.196649,194.150764
2258,135.658705,138.800643,146.615877,147.265150,148.964492,150.101288,150.947409,151.546776,160.094471,161.135692,165.416482,170.336729,171.014540,172.463666,173.103667,176.251083,177.006184,179.920871,180.383504,190.509561,194.206597
2259,134.750327,138.268941,146.119517,146.701483,148.266122,149.264989,150.298061,150.971722,159.342940,160.801647,164.831932,168.030212,169.248629,170.826939,172.120687,174.269440,177.185328,179.924050,180.369079,190.722881,194.087773
2260,133.930617,137.776162,145.681131,146.199533,147.635955,148.496262,149.712445,150.452007,158.656119,160.490617,164.286878,166.086894,167.638972,169.655023,171.231425,172.465039,176.563748,180.151782,180.678744,190.993878,194.776396
2261,135.594230,138.757075,146.599253,147.229188,148.914971,150.023453,150.883030,151.508864,160.029385,161.016274,165.373330,170.188537,170.870682,172.349266,173.026823,176.089344,176.814319,180.119904,180.596785,191.281194,194.607836
2262,133.559455,137.547182,145.493916,145.979381,147.348656,148.123241,149.454826,150.219107,158.334180,160.346390,164.154292,164.891915,166.895588,169.518939,170.829264,171.641552,176.567562,180.020136,180.585962,190.862755,194.579672
2263,135.070008,138.449132,146.301243,146.904579,148.511360,149.546580,150.528840,151.174455,159.600828,160.914346,165.062523,168.809827,169.859453,171.637869,172.465851,174.958422,177.042941,179.591700,180.006064,190.500735,194.056686
2264,134.478434,138.095904,145.985072,146.542246,148.056013,148.989162,150.108227,150.800315,159.104775,160.691919,164.706835,167.275466,168.698723,170.808039,171.824919,173.659445,176.839771,179.783691,180.307444,190.796973,194.503378
2265,134.130139,137.896107,145.787837,146.321710,147.789341,148.683375,149.854987,150.578509,158.823295,160.566323,164.419547,166.559909,168.030772,169.940275,171.447876,172.904241,176.305939,179.797500,180.351911,191.156791,195.187462
2266,135.162022,138.516437,146.339695,146.953585,148.582621,149.651079,150.592184,151.232747,159.687892,160.957861,165.105682,169.006235,170.057073,171.415529,172.567316,175.175693,176.373348,179.657677,180.162228,190.895202,194.332351
2267,134.658192,138.199530,146.098098,146.656156,148.193726,149.137610,150.215293,150.917952,159.241656,160.492115,164.812332,167.709908,169.038083,171.030323,172.014838,174.039803,176.834073,179.621999,180.133337,190.180844,193.788989
2268,134.667386,138.219080,146.075160,146.650694,148.202360,149.187207,150.238807,150.919136,159.273445,160.770176,164.776781,167.833581,169.085759,170.708361,172.030709,174.086865,177.176531,179.560041,179.999711,190.698472,194.244134
2269,134.478236,138.105370,145.974001,146.534868,148.056947,149.009822,150.103675,150.799210,159.114960,160.698405,164.651009,167.385157,168.714328,170.437939,171.825510,173.670496,176.899693,179.547682,179.988665,191.428210,194.994784
2270,135.116049,138.472250,146.343235,146.936451,148.546518,149.570915,150.541913,151.206993,159.626968,160.748504,165.086741,168.922315,169.934487,171.675476,172.509844,175.042324,176.650136,179.485795,179.988075,191.021177,194.781073
2271,134.525502,138.120494,146.027055,146.574925,148.091484,149.012035,150.120637,150.834185,159.129989,160.417812,164.732806,167.358544,168.778298,170.843353,171.871382,173.749265,176.448316,179.948223,180.487361,191.426846,194.581504
2272,134.325040,138.004312,145.903089,146.448293,147.937942,148.844623,149.999162,150.703300,158.976148,160.634244,164.614605,166.877607,168.397746,170.592864,171.658726,173.322621,176.337915,179.646526,180.124508,191.170817,194.177142
2273,135.864981,138.918345,146.744213,147.394939,149.123592,150.279685,151.076174,151.679787,160.257236,161.167888,165.535599,170.905485,171.400764,172.730772,173.319541,176.682177,177.204485,180.272059,180.719181,191.486267,193.577938
2274,134.106465,137.870898,145.802703,146.318395,147.768604,148.615469,149.821711,150.569651,158.777347,160.183162,164.481664,166.248936,167.957898,170.252902,171.418346,172.831747,177.170663,179.812607,180.215736,191.100098,194.203290
2275,134.354144,138.030770,145.907636,146.458880,147.961549,148.893447,150.015020,150.720533,159.010984,160.651320,164.568496,167.090965,168.470648,170.260528,171.690888,173.397335,176.010413,179.698349,180.332420,190.503947,194.114576
2276,134.894051,138.344068,146.207202,146.796807,148.375922,149.380783,150.403734,151.063172,159.453283,160.848188,164.956728,168.353450,169.514208,171.391046,172.275214,174.572057,176.733518,179.694784,180.248369,190.602651,193.974705
2277,135.390140,138.653572,146.461694,147.093273,148.757991,149.865009,150.755156,151.377379,159.879028,161.044418,165.257366,169.547042,170.505025,171.741662,172.814789,175.677841,176.710154,179.954884,180.459855,191.183187,193.217876
2278,134.619072,138.190035,146.049321,146.621109,148.165217,149.141898,150.204290,150.888503,159.232963,160.751844,164.744656,167.719041,168.990886,170.639288,171.978296,173.980513,176.954317,179.899749,180.322424,190.785281,194.217431
2279,134.365377,138.037523,145.913644,146.465759,147.970185,148.903982,150.023046,150.727655,159.020397,160.655582,164.575965,167.117596,168.492707,170.276588,171.703074,173.422063,176.403146,179.983505,180.554261,190.575778,194.305017
2280,134.205966,137.930165,145.855976,146.379309,147.845273,148.709634,149.892692,150.632465,158.861082,160.238880,164.541299,166.512415,168.152704,170.393106,171.525921,173.049614,176.599915,179.708625,180.278465,189.987299,194.344948
