event_type,realization_id,fit_valid,invalid_reason,n_response_events,response_exposure_kyr,gain_bits_per_event,LR_statistic,nominal_LR_p,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,beta_history
cooling,NGRIP_02664,True,,34,107.358576,0.0957550271832,4.51331824392,0.104699689999,329.191062256,3.07095690413,-1.07532301773
cooling,NGRIP_02665,True,,34,108.095772,0.104682163877,4.93408997876,0.0848351778236,333.489355617,3.27576807093,-1.25633613835
cooling,NGRIP_02666,True,,34,106.507758,0.179498581917,8.46048764597,0.0145488427736,329.254019991,4.8963845215,-1.28329980063
cooling,NGRIP_02667,True,,34,107.840813,0.123418587473,5.81721272363,0.0545517022532,336.066011949,3.63366384976,-1.0361740105
cooling,NGRIP_02668,True,,34,108.654495,0.11150782204,5.25581060709,0.0722296029798,328.510052348,3.48169270325,-1.17829008008
cooling,NGRIP_02669,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02670,True,,34,107.943378,0.079933055315,3.76756529091,0.152014001772,336.061367794,2.76476866773,-1.2441860835
cooling,NGRIP_02671,True,,34,107.402025,0.106908546366,5.03902830939,0.0804987071693,316.853420073,3.3408104666,-0.927206253435
cooling,NGRIP_02672,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02673,True,,34,103.715678,0.251211169425,11.8405893392,0.00268440904664,320.331701666,7.29957019516,-1.274259516
cooling,NGRIP_02674,True,,34,107.335954,0.0771164828942,3.63480894311,0.162446839617,327.68362059,2.75507538631,-0.866813507373
cooling,NGRIP_02675,True,,34,104.201673,0.174655074969,8.2321937494,0.016308042716,311.776931836,4.82325128212,-1.1633625606
cooling,NGRIP_02676,True,,34,107.014836,0.118907562526,5.60459003641,0.0606706624485,349.503535629,3.51052603167,-0.948220358684
cooling,NGRIP_02677,True,,34,109.604359,0.0296823711654,1.39904912822,0.4968214544,351.633919133,1.82861174002,-0.750049135907
cooling,NGRIP_02678,True,,34,104.809768,0.194158428399,9.15146497144,0.0102987527252,334.413641189,5.37597195658,-1.30262279259
cooling,NGRIP_02679,True,,34,106.326577,0.137168446658,6.46529870028,0.039452835829,329.588751363,4.0190503544,-1.28634866114
cooling,NGRIP_02680,True,,34,110.793353,0.0328293171263,1.54737730519,0.46130832,349.966538493,1.91622933305,-0.882858728582
cooling,NGRIP_02681,True,,34,105.439402,0.219904241505,10.3649683395,0.00561404284236,320.320402173,6.05148391892,-1.24434278969
cooling,NGRIP_02682,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02683,True,,34,110.423149,0.0759096469538,3.57792592791,0.16713340319,337.553566033,2.74981478093,-0.823796594488
cooling,NGRIP_02684,True,,34,106.6914,0.128169085656,6.04112274432,0.0487738304047,328.27729062,3.66661708426,-1.01222702295
cooling,NGRIP_02685,True,,34,103.515168,0.221059717674,10.4194305628,0.00546322894911,323.671089001,6.13479247021,-1.25419382457
cooling,NGRIP_02686,True,,34,109.290667,0.0884394639886,4.16850642775,0.12439998567,349.625335141,2.9744653569,-1.05765338191
cooling,NGRIP_02687,True,,34,107.295427,0.144150748757,6.79440258522,0.0334668028021,336.896285001,4.08913520923,-1.28700943917
cooling,NGRIP_02688,True,,34,107.836324,0.109247938614,5.14929324302,0.0761807386771,347.563252705,3.32975935849,-0.959020573026
cooling,NGRIP_02689,True,,34,107.715459,0.19938193136,9.39766960323,0.00910588108057,334.676757505,5.55379527702,-1.54908557699
cooling,NGRIP_02690,True,,34,108.083378,0.162468843976,7.65780783692,0.0217334241845,335.472991299,4.53869633713,-1.18337582237
cooling,NGRIP_02691,True,,34,107.017683,0.173786363271,8.19124788502,0.0166453572962,319.412519933,4.87952724674,-1.22286276543
cooling,NGRIP_02692,True,,34,109.469018,0.0856304743976,4.03610748911,0.132913897908,342.891482122,2.97317880377,-0.949457813685
cooling,NGRIP_02693,True,,34,105.129604,0.127577255574,6.01322742034,0.049458877603,324.543746055,3.62393130736,-0.841535417539
cooling,NGRIP_02694,True,,34,104.768768,0.197514688852,9.3096589794,0.00951553560049,325.941687264,5.58316458454,-1.1987259336
cooling,NGRIP_02695,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02696,True,,34,106.046015,0.166289587563,7.83789479676,0.0198619905083,331.585727045,4.65535387322,-1.14375720046
cooling,NGRIP_02697,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02698,True,,34,108.290884,0.105051291614,4.95148844857,0.0841003774181,335.028907565,3.28257194356,-1.21189119097
cooling,NGRIP_02699,True,,34,108.000142,0.167436283492,7.89194317215,0.0193324241279,329.259888335,4.65492267278,-1.41827568427
cooling,NGRIP_02700,True,,34,107.050288,0.123388665278,5.81580237062,0.0545901843987,332.54571071,3.59681524137,-1.00928538416
cooling,NGRIP_02701,True,,34,108.79682,0.139785574962,6.5886544474,0.0370929919403,347.993095544,4.1608307093,-1.29101563281
cooling,NGRIP_02702,True,,34,101.469067,0.175505469673,8.27227626041,0.0159844623738,319.596850354,4.9857923821,-1.04672086445
cooling,NGRIP_02703,True,,34,109.425907,0.112479429077,5.30160634125,0.0705944908634,343.178781012,3.53647119219,-0.983289722079
cooling,NGRIP_02704,True,,34,104.647903,0.233099010566,10.9868906936,0.00411364679102,316.279391735,6.44013879199,-1.20505686591
cooling,NGRIP_02705,True,,34,108.448891,0.11509773859,5.42501776347,0.0663700829686,332.284129168,3.54191568994,-1.16013925
cooling,NGRIP_02706,True,,34,103.508862,0.228070344138,10.7498694886,0.0046312209373,321.617562029,6.43100477605,-1.35837228973
cooling,NGRIP_02707,True,,34,103.931181,0.153762970046,7.247465103,0.0266828951088,321.431333766,4.28007209629,-1.10261915393
cooling,NGRIP_02708,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02709,True,,34,107.645437,0.17176925699,8.09617358088,0.0174557391997,331.290214829,4.71698474787,-1.14168929584
cooling,NGRIP_02710,True,,34,108.564915,0.115147601374,5.42736799637,0.0662921361994,328.874401032,3.46239323308,-0.973944745089
cooling,NGRIP_02711,True,,34,109.80399,0.0574914804729,2.70980391653,0.257972585292,337.222665688,2.40080899375,-0.925604267145
cooling,NGRIP_02712,True,,34,108.60053,0.172858085553,8.14749443541,0.0170135155626,328.64670972,4.90799721906,-1.34969148618
cooling,NGRIP_02713,True,,34,103.324306,0.180175761404,8.49240582951,0.0143184993812,321.218532927,4.98940164905,-1.2029262626
cooling,NGRIP_02714,True,,34,107.522997,0.128456868897,6.05468712197,0.0484441562969,338.778252866,3.74699948641,-1.0221326568
cooling,NGRIP_02715,True,,34,104.382316,0.136080480999,6.41401851787,0.0404774901182,338.736070348,3.96436310128,-1.0198975269
cooling,NGRIP_02716,True,,34,106.301774,0.139556975259,6.57787962713,0.037293366366,331.880822979,3.93316330616,-1.06768463824
cooling,NGRIP_02717,True,,34,106.581015,0.135999494547,6.41020130178,0.0405548195537,325.774500476,3.87838708253,-0.888858982221
cooling,NGRIP_02718,True,,34,105.30921,0.13039346033,6.14596643861,0.0462828767316,325.97621409,3.84888660215,-1.28243505075
cooling,NGRIP_02719,True,,34,110.386117,0.0368412482372,1.73647569939,0.419690455689,343.257793202,1.96680955009,-1.06815155964
cooling,NGRIP_02720,True,,34,107.535278,0.127243297689,5.9974866466,0.0498496739459,338.884577907,3.71722450151,-1.14368094058
cooling,NGRIP_02721,True,,34,107.485929,0.141296351631,6.65986340744,0.035795549687,327.777354997,4.0271783906,-1.03809033797
cooling,NGRIP_02722,True,,34,106.259274,0.0965411444853,4.55037110335,0.102777836066,335.024214384,3.07016137582,-1.23210610343
cooling,NGRIP_02723,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02724,True,,34,107.937943,0.128439935804,6.0538889974,0.0484634923906,342.443330708,3.68728069641,-0.822695872273
cooling,NGRIP_02725,True,,34,107.070006,0.111821226212,5.27058260195,0.0716980806454,334.396353523,3.36827478091,-0.799765909283
cooling,NGRIP_02726,True,,34,101.049546,0.162598104413,7.66390039941,0.0216673188009,321.298990044,4.71190430392,-1.08747132309
cooling,NGRIP_02727,True,,34,107.116336,0.162703811314,7.66888278933,0.0216134084639,341.507017782,4.68027937455,-1.1786372454
cooling,NGRIP_02728,True,,34,105.420469,0.149669881958,7.05454145519,0.0293850062097,328.542368306,4.306223682,-1.06458466758
cooling,NGRIP_02729,True,,34,105.221686,0.16405952154,7.73278284638,0.0209337744239,317.073959611,4.4928560806,-0.968135928747
cooling,NGRIP_02730,True,,34,107.60135,0.114930062231,5.41711450459,0.0666328718224,339.074184099,3.42879223112,-1.14704350172
cooling,NGRIP_02731,True,,34,104.698621,0.179885283528,8.47871444292,0.014416855711,313.381260246,4.80665025552,-1.02751180461
cooling,NGRIP_02732,True,,34,102.5911,0.172258106016,8.11921499491,0.0172557907281,313.772204473,4.79835770116,-1.36055700399
cooling,NGRIP_02733,True,,34,104.064041,0.130339009143,6.14339993589,0.0463423074202,326.829772559,3.72419895362,-0.930937954355
cooling,NGRIP_02734,True,,34,105.099369,0.119121005727,5.61465047002,0.0603662421547,331.223583442,3.53738543994,-0.721565118057
cooling,NGRIP_02735,True,,34,109.56846,0.0809902093948,3.81739320006,0.148273520405,336.640012882,2.77321081836,-1.14282594805
cooling,NGRIP_02736,True,,34,104.911209,0.156129575959,7.35901272571,0.0252354289061,324.985367064,4.40554222818,-1.08389785294
cooling,NGRIP_02737,True,,34,103.742896,0.192103378874,9.0546022501,0.0108098110675,317.055173238,5.28423013021,-1.20723114798
cooling,NGRIP_02738,True,,34,108.633547,0.113686724026,5.35851099134,0.068614218726,346.784430841,3.40872478415,-0.888114391958
cooling,NGRIP_02739,True,,34,108.121451,0.138627866381,6.53408700157,0.0381189593158,335.173155524,3.96357669837,-1.05962631417
cooling,NGRIP_02740,True,,34,103.033572,0.254255782524,11.9840941583,0.00249854409405,318.600057021,7.60170253764,-1.45798919744
cooling,NGRIP_02741,True,,34,108.7756,0.13132818628,6.19002381926,0.0452744732549,329.513745328,3.93845974244,-1.25071739357
cooling,NGRIP_02742,True,,34,109.769311,0.0409448386394,1.92989436338,0.38100332316,333.853628506,2.08136282789,-0.963805261225
cooling,NGRIP_02743,True,,34,107.623511,0.0909754480663,4.28803752226,0.117182965129,315.587873821,2.99376342613,-1.01294919854
cooling,NGRIP_02744,True,,34,108.958717,0.0691365231305,3.25868145355,0.196058787838,319.354871954,2.60120288533,-1.04919669613
cooling,NGRIP_02745,True,,34,106.796983,0.148559166663,7.00218899129,0.0301643505981,335.57076261,4.36369242278,-1.23147321571
cooling,NGRIP_02746,True,,34,109.508382,0.0546929055055,2.57789586085,0.275560539501,335.394262809,2.34359577364,-0.893780954497
cooling,NGRIP_02747,True,,34,106.96,0.131376453733,6.19229885779,0.0452230019496,334.983997089,3.79690795484,-1.14993497587
cooling,NGRIP_02748,True,,34,104.570905,0.196649651285,9.26888629156,0.00971151343018,326.105999733,5.6978948073,-1.23901728457
cooling,NGRIP_02749,True,,34,107.68702,0.139937672914,6.59582343355,0.0369602703794,336.130159281,4.00085761518,-1.00209763111
cooling,NGRIP_02750,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02751,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02752,True,,34,105.434105,0.156406100305,7.37204642654,0.0250715080947,320.097388959,4.46023972819,-1.30289650586
cooling,NGRIP_02753,True,,34,105.565296,0.163505109522,7.70665118571,0.0212090862409,331.982004525,4.60902991162,-1.29305430558
cooling,NGRIP_02754,True,,34,110.508268,0.0224625995847,1.05875235477,0.588972269323,323.479395437,1.73131831336,-0.724619782944
cooling,NGRIP_02755,True,,34,106.299263,0.180676780257,8.51602085628,0.014150427715,343.301105701,5.0526318235,-0.854564310306
cooling,NGRIP_02756,True,,34,109.414167,0.0887884037769,4.18495335862,0.123381181479,349.445617617,2.90750176292,-0.772426005539
cooling,NGRIP_02757,True,,34,103.56094,0.200018233117,9.42766105551,0.008970350511,323.287966039,5.55963117968,-1.18406619815
cooling,NGRIP_02758,True,,34,108.852754,0.0836967797566,3.9449647099,0.139111104115,331.804323758,2.85179834584,-0.856035064555
cooling,NGRIP_02759,True,,34,110.345464,0.164965207269,7.77547144501,0.0204916924256,342.963328641,4.63271676971,-1.00489499946
cooling,NGRIP_02760,True,,34,107.443763,0.107639652359,5.07348826532,0.0791235967984,327.910747802,3.37023883904,-1.05167667708
cooling,NGRIP_02761,True,,34,108.893018,0.13145734127,6.19611141164,0.0451368765002,339.031014113,3.7791018506,-1.26823509197
cooling,NGRIP_02762,True,,34,106.722016,0.134718208881,6.3498091726,0.0417980920054,337.41156365,4.02062182751,-0.935282497727
cooling,NGRIP_02763,True,,34,103.699944,0.168415196156,7.93808324976,0.0188915296341,329.121431704,4.70481437756,-1.14990288287
cooling,NGRIP_02764,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02765,True,,34,105.870122,0.15424878901,7.27036369808,0.0263791369305,332.993819879,4.30146167838,-1.19814497114
cooling,NGRIP_02766,True,,34,106.614193,0.0958412848838,4.51738391509,0.104487068928,341.68417413,3.12125385724,-0.992743476104
cooling,NGRIP_02767,True,,34,105.840527,0.180651108901,8.5148108624,0.0141589912707,332.897607599,5.10481927611,-1.26794622027
cooling,NGRIP_02768,True,,34,106.992825,0.136232617475,6.4211893198,0.0403326219464,330.545874624,3.92709704422,-0.963829908772
cooling,NGRIP_02769,True,,34,107.926913,0.138760179667,6.54032345711,0.0380002808477,329.423289416,3.99532964308,-1.00838591548
cooling,NGRIP_02770,True,,34,105.992236,0.196736115954,9.27296171795,0.00969174429985,333.219893201,5.4545608997,-1.09164068013
cooling,NGRIP_02771,True,,34,106.706056,0.152494623286,7.18768283632,0.0274925170623,331.373772895,4.32598875121,-0.980903411499
cooling,NGRIP_02772,True,,34,105.909693,0.196782384085,9.27514252044,0.00968118216933,321.741482665,5.30375343456,-1.29297496473
cooling,NGRIP_02773,True,,34,109.178382,0.064369817911,3.03400753027,0.219368181849,341.300964153,2.49516803748,-0.807419019328
cooling,NGRIP_02774,True,,34,105.655488,0.219812235306,10.3606317185,0.0056262290371,325.46528676,6.2190297633,-1.25584840193
cooling,NGRIP_02775,True,,34,110.952102,0.0836650827488,3.94347070287,0.139215059422,318.396094114,2.9129483074,-1.01326352396
cooling,NGRIP_02776,True,,34,110.788763,0.0761895361878,3.59111822938,0.16603459401,355.83852981,2.70921412922,-1.01107160022
cooling,NGRIP_02777,True,,34,105.417231,0.182698970406,8.61133478352,0.0134918781681,329.397053412,4.99403686905,-1.18993681346
cooling,NGRIP_02778,True,,34,108.182533,0.0588925742088,2.77584308027,0.24959353603,347.074039711,2.36513347822,-0.945322949988
cooling,NGRIP_02779,True,,34,105.94475,0.102658797896,4.83872062987,0.0889785174872,341.398203055,3.21491038402,-1.12699435494
cooling,NGRIP_02780,True,,34,106.197691,0.194664138546,9.17530111766,0.01017673996,326.093425014,5.39712179987,-1.06960574492
cooling,NGRIP_02781,True,,34,107.685156,0.245923748612,11.5913720028,0.00304064382508,317.935990766,6.85226147065,-1.31044987672
cooling,NGRIP_02782,True,,34,105.876923,0.119796192256,5.64647471749,0.059413288902,338.186173144,3.55583830482,-0.968616653448
cooling,NGRIP_02783,True,,34,105.639609,0.239732820894,11.2995687645,0.00351827529566,323.049611927,6.89021962779,-1.39374135454
cooling,NGRIP_02784,True,,34,107.977555,0.0770430391414,3.63134724466,0.162728254076,341.269852077,2.74198267398,-0.663785440138
cooling,NGRIP_02785,True,,34,105.604297,0.183094766829,8.6299902554,0.0133666146121,317.546484492,5.09947104112,-1.25558085455
cooling,NGRIP_02786,True,,34,106.469927,0.18031157363,8.49880720411,0.0142727436061,341.220298046,5.06764193616,-1.17271416248
cooling,NGRIP_02787,True,,34,106.725024,0.114713838317,5.40692300485,0.0669732828584,322.761761459,3.41312478348,-1.16621976335
cooling,NGRIP_02788,True,,34,110.147865,0.0813507650975,3.83438763554,0.147018945763,332.326444024,2.91140860026,-1.02906743096
cooling,NGRIP_02789,True,,34,108.670764,0.165926750433,7.82079282846,0.0200325582963,335.940800843,4.64016565473,-1.24868349676
cooling,NGRIP_02790,True,,34,108.832955,0.20210777902,9.52614972941,0.00853931175905,326.067822302,5.64126069484,-1.19651489317
cooling,NGRIP_02791,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02792,True,,34,104.340598,0.156468987558,7.37501055484,0.0250343780326,321.707470906,4.34486569979,-1.1651635781
cooling,NGRIP_02793,True,,34,110.164573,0.0683830288944,3.22316624999,0.199571417353,331.248302111,2.59807019903,-0.98383570987
cooling,NGRIP_02794,True,,34,106.735993,0.116083398467,5.47147586427,0.0648461373951,342.93775437,3.47932425033,-1.05987371257
cooling,NGRIP_02795,True,,34,103.643851,0.204171727611,9.62343189935,0.00813389036926,303.491669829,5.43299394009,-1.40289987223
cooling,NGRIP_02796,True,,34,109.095361,0.0716931694421,3.37918644197,0.184594597932,340.202694049,2.61103438845,-0.852178208639
cooling,NGRIP_02797,True,,34,110.880603,0.0406360004978,1.91533758385,0.383786530193,332.03041682,2.109721731,-1.2091455383
cooling,NGRIP_02798,True,,34,109.729119,0.105952228763,4.99395322761,0.0823335488177,346.898512885,3.27326142176,-1.0115206862
cooling,NGRIP_02799,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02800,True,,34,106.529971,0.11687910764,5.50898082705,0.0636414422251,329.450866792,3.4764392142,-1.12518276884
cooling,NGRIP_02801,True,,34,110.242948,0.0939442528611,4.42796919203,0.109264405452,346.989324156,3.00665148232,-0.868137572681
cooling,NGRIP_02802,True,,34,107.278532,0.141448886609,6.66705299236,0.0356671031226,345.506442067,4.03766601903,-0.976235713137
cooling,NGRIP_02803,True,,34,108.072844,0.115942296224,5.46482515,0.0650621328929,337.31089313,3.4489595137,-1.02214962977
cooling,NGRIP_02804,True,,34,107.097902,0.0889530997433,4.19271613966,0.12290321911,337.094746016,2.91857048831,-0.882945333327
cooling,NGRIP_02805,True,,34,107.239318,0.174798444525,8.23895133122,0.0162530342329,326.844575996,4.82753786642,-1.30293701468
cooling,NGRIP_02806,True,,34,106.703735,0.175545712225,8.27417305317,0.0159693099539,328.681398498,4.84998301598,-1.31267282257
cooling,NGRIP_02807,True,,34,106.882766,0.0856665749685,4.03780905372,0.132800865206,332.315434153,2.92096198418,-0.900445815743
cooling,NGRIP_02808,True,,34,110.910065,0.0390513236549,1.84064541242,0.398390457263,350.419607688,2.020813586,-0.650996115221
cooling,NGRIP_02809,True,,34,105.913899,0.177995889391,8.38965972404,0.0150733067859,320.721329758,5.00556778059,-1.12562578595
cooling,NGRIP_02810,True,,34,108.673924,0.0871633762564,4.10835929801,0.128197959776,343.772453418,2.85549637123,-1.11419605211
cooling,NGRIP_02811,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02812,True,,34,108.700621,0.124219150171,5.85494645245,0.0535321309834,339.357419627,3.87857815053,-1.38038441312
cooling,NGRIP_02813,True,,34,107.870995,0.103503531177,4.87853629533,0.0872246636824,341.042777046,3.19376346582,-0.863128024826
cooling,NGRIP_02814,True,,34,109.279187,0.0630916412778,2.97376194226,0.22607669675,346.119668458,2.44755935759,-0.771771744324
cooling,NGRIP_02815,True,,34,102.977099,0.196429426741,9.25850622609,0.00976204752614,331.956226893,5.52163657654,-1.20643255618
cooling,NGRIP_02816,True,,34,110.75784,0.0520062716558,2.45126403873,0.293572098426,2.43784378118,2.26151042044,-0.858713782437
cooling,NGRIP_02817,True,,34,106.477959,0.155693674992,7.3384669659,0.0254960055815,331.171155132,4.50148787832,-1.21451525388
cooling,NGRIP_02818,True,,34,108.156486,0.126536477008,5.96417135479,0.0506870067984,333.837849466,3.64163370261,-0.890111798643
cooling,NGRIP_02819,True,,34,107.799357,0.169449044079,7.98681264635,0.0184368053195,322.469746052,4.68103637951,-1.21326048212
cooling,NGRIP_02820,True,,34,107.861524,0.177727237831,8.37699709917,0.0151690433499,334.317298779,4.71754895534,-1.13783886652
cooling,NGRIP_02821,True,,34,105.496206,0.151270957318,7.13000655447,0.0282968927485,323.165317789,4.28480512929,-1.16969218056
cooling,NGRIP_02822,True,,34,108.705437,0.0669056345151,3.15353073108,0.206642431062,324.469654707,2.57762645464,-0.85637892477
cooling,NGRIP_02823,True,,34,110.239791,0.0442772890864,2.08696611033,0.352225721314,341.463359683,2.11250090885,-0.91818372705
cooling,NGRIP_02824,True,,34,105.154114,0.170290218499,8.02646056841,0.0180749137234,329.38410397,4.66791831137,-1.25635212772
cooling,NGRIP_02825,True,,34,105.736947,0.135499074567,6.38661450232,0.0410359301402,327.820684743,3.85994622862,-1.02681357292
cooling,NGRIP_02826,True,,34,107.076973,0.102860887153,4.84824590654,0.0885557525261,339.855744083,3.26872904597,-1.09790908707
cooling,NGRIP_02827,True,,34,105.147069,0.211915005576,9.98840362705,0.00677712835287,323.847892938,5.8639763693,-1.10474101424
cooling,NGRIP_02828,True,,34,105.292333,0.164100101691,7.73469555155,0.0209137639247,315.676249639,4.21668692046,-1.32777523489
cooling,NGRIP_02829,True,,34,105.144546,0.194892905665,9.18608382897,0.0101220211723,336.641877479,5.46811009213,-1.14594304373
cooling,NGRIP_02830,True,,34,102.777865,0.247778259593,11.6787825388,0.00291061386638,319.752995813,7.18113108475,-1.18496660777
cooling,NGRIP_02831,True,,34,103.89394,0.157932120392,7.44397386994,0.0241858643327,323.774880055,4.42748730524,-1.06152084374
cooling,NGRIP_02832,True,,34,109.79736,0.0971914888752,4.5810244412,0.101214604368,340.841269082,3.15858290093,-0.85914335094
cooling,NGRIP_02833,True,,34,104.009158,0.164880201536,7.77146478411,0.0205327852045,316.508442858,4.49209333979,-1.17046135681
cooling,NGRIP_02834,True,,34,105.050834,0.100061318149,4.71629099796,0.0945954880608,339.842136727,3.16426532146,-0.945744105187
cooling,NGRIP_02835,True,,34,107.799322,0.0942026825181,4.44015001762,0.10860096249,332.710560612,3.04576394042,-0.980018209598
cooling,NGRIP_02836,True,,34,107.630935,0.128590437776,6.06098275862,0.0482919026533,338.618715279,3.77789624983,-1.01278035638
cooling,NGRIP_02837,True,,34,105.268148,0.175697044823,8.28130596512,0.0159124575541,331.660666448,4.89291593664,-1.04608574514
cooling,NGRIP_02838,True,,34,106.249529,0.177900974989,8.38518602782,0.0151070612214,330.818960049,4.95464107829,-1.21560262422
cooling,NGRIP_02839,True,,34,108.261791,0.138529829516,6.52946613115,0.0382071325215,332.158136495,4.01271336712,-1.34685323857
cooling,NGRIP_02840,True,,34,106.545536,0.249643101331,11.7666800047,0.00278546625711,325.057762177,7.32461337838,-1.41273099741
cooling,NGRIP_02841,True,,34,107.718605,0.0594817986236,2.80361558872,0.246151570052,329.674560797,2.3869457992,-0.950396816124
cooling,NGRIP_02842,True,,34,107.828432,0.139164778689,6.55939383075,0.0376396630817,337.533330047,4.03502326618,-1.02935684892
cooling,NGRIP_02843,True,,34,108.144037,0.102397701133,4.82641409284,0.0895277141419,335.339905164,3.21956295121,-0.911918455066
cooling,NGRIP_02844,True,,34,106.409807,0.146680332688,6.91363201514,0.0315299936264,333.104311487,4.15831059671,-1.06823056499
cooling,NGRIP_02845,True,,34,107.857862,0.128671112339,6.06478527415,0.0482001745254,334.729053576,3.79785609454,-0.993104521107
cooling,NGRIP_02846,True,,34,107.48644,0.114580534103,5.40063984291,0.0671840156933,333.790394221,3.47698564028,-1.12831209399
cooling,NGRIP_02847,True,,34,105.721946,0.182280510598,8.59161109548,0.013625591211,334.449976795,5.05698711396,-1.00739399161
cooling,NGRIP_02848,True,,34,106.769118,0.184093289951,8.67705465247,0.0130557409,338.38229012,5.1586871587,-1.31272533847
cooling,NGRIP_02849,True,,34,109.977477,0.0328181811621,1.54685242256,0.461429402249,331.379473296,1.9093351836,-0.821020129895
cooling,NGRIP_02850,True,,34,109.899957,0.0873071780734,4.11513725405,0.127764235065,341.099782455,2.9867550103,-0.900965191488
cooling,NGRIP_02851,True,,34,105.227181,0.120409781662,5.67539564561,0.0585603271479,324.028235824,3.51397254669,-0.941554233671
cooling,NGRIP_02852,True,,34,107.191024,0.15807343131,7.45063441991,0.0241054527244,332.17014619,4.38889993058,-1.15068781323
cooling,NGRIP_02853,True,,34,108.133863,0.109343375082,5.15379154628,0.076009589187,343.940373032,3.2745878549,-0.872885225995
cooling,NGRIP_02854,True,,34,103.111699,0.173712273136,8.18775571999,0.0166744468525,308.025916515,4.71637853253,-1.26253203914
cooling,NGRIP_02855,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02856,True,,34,110.096404,0.0903638412216,4.25921004018,0.118884241467,343.852592263,2.9925968992,-0.987985044911
cooling,NGRIP_02857,True,,34,109.336107,0.106278258902,5.00932033488,0.0817033587297,339.59909177,3.38819107653,-0.764243772555
cooling,NGRIP_02858,True,,34,108.278301,0.139538905432,6.57702792373,0.0373092511915,338.843804371,4.0052589453,-1.33290050598
cooling,NGRIP_02859,True,,34,104.636038,0.187238169542,8.82528543316,0.0121230980468,329.425710176,5.28692147522,-1.0764542422
cooling,NGRIP_02860,True,,34,104.435842,0.20898394818,9.85025114352,0.00726181434374,332.842643865,5.82856210536,-0.972641404075
cooling,NGRIP_02861,True,,34,104.33982,0.170679645092,8.04481580465,0.0179097879573,330.196252769,4.79889781507,-1.02638220686
cooling,NGRIP_02862,True,,34,107.759349,0.0664855914019,3.13373241551,0.208698175374,345.341739597,2.49716888553,-0.748419890576
cooling,NGRIP_02863,True,,34,104.918058,0.199010692934,9.38017164817,0.00918589775115,327.830149662,5.51137490693,-1.35741740884
cooling,NGRIP_02864,True,,34,105.843136,0.158113312384,7.4525141748,0.0240828071967,329.909451403,4.33557949322,-0.836420042836
cooling,NGRIP_02865,True,,34,109.438509,0.0912077000758,4.2989844904,0.116543318182,346.297771992,2.95011517545,-0.928566038001
cooling,NGRIP_02866,True,,34,105.266516,0.164082841335,7.73388200179,0.0209222728491,319.991109079,4.5965934565,-1.25171148216
cooling,NGRIP_02867,True,,34,105.707643,0.135718914229,6.39697642678,0.040823874337,315.915896927,3.87661337106,-1.0565728662
cooling,NGRIP_02868,True,,34,107.793847,0.151623441259,7.14662053544,0.0280628043607,332.55767001,4.39392703028,-1.4086733745
cooling,NGRIP_02869,True,,34,105.528941,0.133380154644,6.28674131314,0.0431371520537,319.041250716,3.86657063599,-1.15993869933
cooling,NGRIP_02870,True,,34,109.780954,0.107526026233,5.06813261058,0.0793357600731,327.938170627,3.45339961165,-1.24531410598
cooling,NGRIP_02871,True,,34,106.372266,0.123921848175,5.84093341771,0.053908521844,336.628256925,3.69609800112,-1.01850360226
cooling,NGRIP_02872,True,,34,107.456766,0.0921718433723,4.34442842851,0.113925082889,329.610812382,3.00487096522,-1.07193661391
cooling,NGRIP_02873,True,,34,105.84288,0.107966575109,5.08889744496,0.0785163243368,320.616985237,3.38514205588,-1.00795629685
cooling,NGRIP_02874,False,outside_NGRIP_observation_support,,,,,,,,
cooling,NGRIP_02875,True,,34,110.489781,0.0309322360682,1.4579602709,0.482400722694,323.991340294,1.88639363878,-1.02379113319
cooling,NGRIP_02876,True,,34,107.137205,0.127927890473,6.02975424855,0.0490518623998,329.634853901,3.81708774056,-1.23695369055
cooling,NGRIP_02877,True,,34,107.445669,0.152965089195,7.20985778035,0.0271893781762,331.645051105,4.53082631258,-1.15407056289
cooling,NGRIP_02878,True,,34,108.142622,0.0506560818705,2.38762418222,0.303063752562,333.491081187,2.24879231956,-0.91319529946
cooling,NGRIP_02879,True,,34,104.963781,0.114947024593,5.41791400871,0.0666062405178,322.618829812,3.36157395422,-1.00740147603
cooling,NGRIP_02880,True,,34,103.221766,0.118675184842,5.59363714475,0.061003833509,328.613510358,3.54932889342,-1.4018356694
