model_id,term,beta,realization_id
interaction,same_type_history_count,-0.3416979697325466,joint_07997
interaction,lr04_scaled,2.329398018784174,joint_07997
interaction,co2_scaled,0.200262349764626,joint_07997
interaction,mis6_segment,-0.28706980099634916,joint_07997
interaction,pre_phase_sin,-0.19578712586900587,joint_07997
interaction,pre_phase_cos,0.6663704718130788,joint_07997
interaction,lr04_phase_sin,-1.2172368499800557,joint_07997
interaction,lr04_phase_cos,0.47997019181374,joint_07997
full,intercept,-1.099415914854318,joint_06182
full,same_type_history_count,-0.37995739435564446,joint_06182
full,lr04_scaled,3.350578435763338,joint_06182
full,co2_scaled,1.110090210390348,joint_06182
full,mis6_segment,-0.2292515601448522,joint_06182
full,pre_phase_sin,-0.4370328826823411,joint_06182
full,pre_phase_cos,0.6822908236841504,joint_06182
interaction,intercept,-1.0569347977806651,joint_06182
interaction,same_type_history_count,-0.4077972309497281,joint_06182
interaction,lr04_scaled,3.1581334416497064,joint_06182
interaction,co2_scaled,1.0997721545512915,joint_06182
interaction,mis6_segment,-0.2566955043704989,joint_06182
interaction,pre_phase_sin,-0.3556900955804512,joint_06182
interaction,pre_phase_cos,0.6602732001295298,joint_06182
interaction,lr04_phase_sin,-1.1723532584743774,joint_06182
interaction,lr04_phase_cos,0.08722802126888377,joint_06182
full,intercept,-1.0715928445091947,joint_01627
full,same_type_history_count,-0.31429514891496857,joint_01627
full,lr04_scaled,2.4992106619991588,joint_01627
full,co2_scaled,0.21642482682601613,joint_01627
full,mis6_segment,-0.2656074990120295,joint_01627
full,pre_phase_sin,-0.1921111323898865,joint_01627
full,pre_phase_cos,0.5565648554234222,joint_01627
interaction,intercept,-0.9866707857803447,joint_01627
interaction,same_type_history_count,-0.442931405541569,joint_01627
interaction,lr04_scaled,2.1839533700993927,joint_01627
interaction,co2_scaled,-0.009017970305106825,joint_01627
interaction,mis6_segment,-0.2732570485622948,joint_01627
interaction,pre_phase_sin,-0.0720966024823054,joint_01627
interaction,pre_phase_cos,0.4301999144811884,joint_01627
interaction,lr04_phase_sin,-1.5091455499057127,joint_01627
interaction,lr04_phase_cos,2.117601155067201,joint_01627
full,intercept,-1.0729710206291396,joint_00246
full,same_type_history_count,-0.38950383610870465,joint_00246
full,lr04_scaled,2.8992346999445884,joint_00246
full,co2_scaled,0.7189954093775692,joint_00246
full,mis6_segment,-0.2468255324438969,joint_00246
full,pre_phase_sin,-0.34961595527558254,joint_00246
full,pre_phase_cos,0.6905383811356655,joint_00246
interaction,intercept,-1.0105422098348433,joint_00246
interaction,same_type_history_count,-0.4436178245979837,joint_00246
interaction,lr04_scaled,2.630637249635993,joint_00246
interaction,co2_scaled,0.6802326897977933,joint_00246
interaction,mis6_segment,-0.2694282514667885,joint_00246
interaction,pre_phase_sin,-0.2522844480002921,joint_00246
interaction,pre_phase_cos,0.6403318367923684,joint_00246
interaction,lr04_phase_sin,-1.4429493761344745,joint_00246
interaction,lr04_phase_cos,0.5965670099642748,joint_00246
full,intercept,-1.0326850445852302,joint_07478
full,same_type_history_count,-0.49219060601378456,joint_07478
full,lr04_scaled,2.7324995140551387,joint_07478
full,co2_scaled,0.39420478625074656,joint_07478
full,mis6_segment,-0.2774459647320849,joint_07478
full,pre_phase_sin,-0.34869611644455006,joint_07478
full,pre_phase_cos,0.7059643333624116,joint_07478
interaction,intercept,-0.9621140827844572,joint_07478
interaction,same_type_history_count,-0.559357569139621,joint_07478
interaction,lr04_scaled,2.3931120359351876,joint_07478
interaction,co2_scaled,0.3046197569359627,joint_07478
interaction,mis6_segment,-0.2869454652834133,joint_07478
interaction,pre_phase_sin,-0.2577674507115545,joint_07478
interaction,pre_phase_cos,0.6320086414731487,joint_07478
interaction,lr04_phase_sin,-1.2586113515764712,joint_07478
interaction,lr04_phase_cos,1.0570371820380742,joint_07478
full,intercept,-1.125569801527716,joint_08347
full,same_type_history_count,-0.2737234476717101,joint_08347
full,lr04_scaled,3.0751992241501114,joint_08347
full,co2_scaled,0.9689495049743835,joint_08347
full,mis6_segment,-0.2203002467249304,joint_08347
full,pre_phase_sin,-0.3383526530490077,joint_08347
full,pre_phase_cos,0.6685099103800598,joint_08347
interaction,intercept,-1.05663596104263,joint_08347
interaction,same_type_history_count,-0.33318242120112335,joint_08347
interaction,lr04_scaled,2.7074743165640327,joint_08347
interaction,co2_scaled,0.8298956777620605,joint_08347
interaction,mis6_segment,-0.23402872742496558,joint_08347
interaction,pre_phase_sin,-0.2516202856729125,joint_08347
interaction,pre_phase_cos,0.5924528573615135,joint_08347
interaction,lr04_phase_sin,-1.1640012208077029,joint_08347
interaction,lr04_phase_cos,1.102437326551574,joint_08347
full,intercept,-1.0631666530606616,joint_00287
full,same_type_history_count,-0.42188841325924936,joint_00287
full,lr04_scaled,3.268307058195341,joint_00287
full,co2_scaled,1.049979060424267,joint_00287
full,mis6_segment,-0.22497981253824237,joint_00287
full,pre_phase_sin,-0.30137252632260914,joint_00287
full,pre_phase_cos,0.6524361728493387,joint_00287
interaction,intercept,-0.9709486329485746,joint_00287
interaction,same_type_history_count,-0.5345217596251222,joint_00287
interaction,lr04_scaled,2.8495827661533273,joint_00287
interaction,co2_scaled,0.8400589701870361,joint_00287
interaction,mis6_segment,-0.24833901098521116,joint_00287
interaction,pre_phase_sin,-0.17921387790966098,joint_00287
interaction,pre_phase_cos,0.5515545376593728,joint_00287
interaction,lr04_phase_sin,-1.6459574849277707,joint_00287
interaction,lr04_phase_cos,1.6384078183667294,joint_00287
full,intercept,-1.0533616041516929,joint_00862
full,same_type_history_count,-0.47634766697967346,joint_00862
full,lr04_scaled,2.8329772076794146,joint_00862
full,co2_scaled,0.5718440292106926,joint_00862
full,mis6_segment,-0.26321734591394197,joint_00862
full,pre_phase_sin,-0.40193419862385604,joint_00862
full,pre_phase_cos,0.7574464520169033,joint_00862
interaction,intercept,-1.0258254343529765,joint_00862
interaction,same_type_history_count,-0.49226740927222307,joint_00862
interaction,lr04_scaled,2.698357203403839,joint_00862
interaction,co2_scaled,0.5476947797784213,joint_00862
interaction,mis6_segment,-0.26661269037744134,joint_00862
interaction,pre_phase_sin,-0.36724080484455995,joint_00862
interaction,pre_phase_cos,0.7284671426761349,joint_00862
interaction,lr04_phase_sin,-0.4447963785037219,joint_00862
interaction,lr04_phase_cos,0.33236258580113776,joint_00862
full,intercept,-1.0670270744579275,joint_09559
full,same_type_history_count,-0.4454565292993573,joint_09559
full,lr04_scaled,3.026085994717627,joint_09559
full,co2_scaled,0.7089100261938521,joint_09559
full,mis6_segment,-0.24751294594907935,joint_09559
full,pre_phase_sin,-0.3174249441169653,joint_09559
full,pre_phase_cos,0.7401249551061081,joint_09559
interaction,intercept,-1.0000273642293476,joint_09559
interaction,same_type_history_count,-0.5045152357894354,joint_09559
interaction,lr04_scaled,2.7295989895442347,joint_09559
interaction,co2_scaled,0.6454217022722467,joint_09559
interaction,mis6_segment,-0.2697796781835554,joint_09559
interaction,pre_phase_sin,-0.21335855106250518,joint_09559
interaction,pre_phase_cos,0.6812293949699153,joint_09559
interaction,lr04_phase_sin,-1.4473528799021664,joint_09559
interaction,lr04_phase_cos,0.7435665932877104,joint_09559
full,intercept,-1.0159862320897128,joint_09524
full,same_type_history_count,-0.47975802573789805,joint_09524
full,lr04_scaled,2.7086113068219815,joint_09524
full,co2_scaled,0.3762810513370164,joint_09524
full,mis6_segment,-0.28321772214173174,joint_09524
full,pre_phase_sin,-0.42333731934973573,joint_09524
full,pre_phase_cos,0.5626222782858675,joint_09524
interaction,intercept,-0.9402006084506421,joint_09524
interaction,same_type_history_count,-0.5643525426545336,joint_09524
interaction,lr04_scaled,2.3763954936038507,joint_09524
interaction,co2_scaled,0.26553546360141794,joint_09524
interaction,mis6_segment,-0.2894744277016738,joint_09524
interaction,pre_phase_sin,-0.3344413418288037,joint_09524
interaction,pre_phase_cos,0.4841009253276523,joint_09524
interaction,lr04_phase_sin,-1.2888120496240383,joint_09524
interaction,lr04_phase_cos,1.1472506442224166,joint_09524
full,intercept,-1.1043475691738842,joint_05255
full,same_type_history_count,-0.32615535847950583,joint_05255
full,lr04_scaled,2.7642303817916276,joint_05255
full,co2_scaled,0.6234901779768555,joint_05255
full,mis6_segment,-0.25127276701414203,joint_05255
full,pre_phase_sin,-0.4952371260163779,joint_05255
full,pre_phase_cos,0.6392249785386129,joint_05255
interaction,intercept,-1.0850770504143703,joint_05255
interaction,same_type_history_count,-0.3335043754077974,joint_05255
interaction,lr04_scaled,2.652388412315803,joint_05255
interaction,co2_scaled,0.6227707285800625,joint_05255
interaction,mis6_segment,-0.26025024251564716,joint_05255
interaction,pre_phase_sin,-0.46032759516731014,joint_05255
interaction,pre_phase_cos,0.628603005100719,joint_05255
interaction,lr04_phase_sin,-0.5113249900808438,joint_05255
interaction,lr04_phase_cos,0.016144865810828732,joint_05255
full,intercept,-1.103255091065833,joint_03938
full,same_type_history_count,-0.38144132743697906,joint_03938
full,lr04_scaled,3.112349147069273,joint_03938
full,co2_scaled,0.7634280663620437,joint_03938
full,mis6_segment,-0.26389687302217923,joint_03938
full,pre_phase_sin,-0.47120554267280673,joint_03938
full,pre_phase_cos,0.739514769338129,joint_03938
interaction,intercept,-1.1084304991318055,joint_03938
interaction,same_type_history_count,-0.3782326164203621,joint_03938
interaction,lr04_scaled,3.144247931597467,joint_03938
interaction,co2_scaled,0.792119287102272,joint_03938
interaction,mis6_segment,-0.27102167328568133,joint_03938
interaction,pre_phase_sin,-0.46178887791765455,joint_03938
interaction,pre_phase_cos,0.7580182061820684,joint_03938
interaction,lr04_phase_sin,-0.1858014834802236,joint_03938
interaction,lr04_phase_cos,-0.2977880664549609,joint_03938
full,intercept,-1.0653933548219416,joint_08765
full,same_type_history_count,-0.4013520403616154,joint_08765
full,lr04_scaled,1.9543220594479978,joint_08765
full,co2_scaled,-0.4185993655276753,joint_08765
full,mis6_segment,-0.31596138281116265,joint_08765
full,pre_phase_sin,-0.44205346469278795,joint_08765
full,pre_phase_cos,0.693954249185924,joint_08765
interaction,intercept,-1.0700924757380388,joint_08765
interaction,same_type_history_count,-0.4003114412418048,joint_08765
interaction,lr04_scaled,1.9794532343264992,joint_08765
interaction,co2_scaled,-0.4215240930725098,joint_08765
interaction,mis6_segment,-0.31479325648383016,joint_08765
interaction,pre_phase_sin,-0.4511146436538925,joint_08765
interaction,pre_phase_cos,0.6969276094218638,joint_08765
interaction,lr04_phase_sin,0.12082941518097723,joint_08765
interaction,lr04_phase_cos,-0.005404578100702357,joint_08765
full,intercept,-1.024610353882173,joint_06357
full,same_type_history_count,-0.3972554201639726,joint_06357
full,lr04_scaled,0.9198944448456478,joint_06357
full,co2_scaled,-1.514029304212262,joint_06357
full,mis6_segment,-0.39771633737390066,joint_06357
full,pre_phase_sin,-0.5380712184427164,joint_06357
full,pre_phase_cos,0.4557091719417209,joint_06357
interaction,intercept,-1.0484274957602389,joint_06357
interaction,same_type_history_count,-0.39910148818717966,joint_06357
interaction,lr04_scaled,1.0574766850440684,joint_06357
interaction,co2_scaled,-1.5922744617091034,joint_06357
interaction,mis6_segment,-0.39327604744528727,joint_06357
interaction,pre_phase_sin,-0.591588527129851,joint_06357
interaction,pre_phase_cos,0.4539645769449082,joint_06357
interaction,lr04_phase_sin,0.7066174702074128,joint_06357
interaction,lr04_phase_cos,0.235086198388021,joint_06357
full,intercept,-1.087633111828619,joint_04954
full,same_type_history_count,-0.30285356530265434,joint_04954
full,lr04_scaled,2.3912663015073194,joint_04954
full,co2_scaled,0.18011850659871576,joint_04954
full,mis6_segment,-0.27028832152122506,joint_04954
full,pre_phase_sin,-0.3263651856777518,joint_04954
full,pre_phase_cos,0.6246692065902975,joint_04954
interaction,intercept,-1.0126876270620389,joint_04954
interaction,same_type_history_count,-0.3766445145591407,joint_04954
interaction,lr04_scaled,1.984287142006731,joint_04954
interaction,co2_scaled,0.0344592760243514,joint_04954
interaction,mis6_segment,-0.2798158650154717,joint_04954
interaction,pre_phase_sin,-0.2253922697585579,joint_04954
interaction,pre_phase_cos,0.5401444951343397,joint_04954
interaction,lr04_phase_sin,-1.3856112550380297,joint_04954
interaction,lr04_phase_cos,1.232043222687354,joint_04954
full,intercept,-1.0705097265706973,joint_03839
full,same_type_history_count,-0.4137882407604464,joint_03839
full,lr04_scaled,2.4882323437446807,joint_03839
full,co2_scaled,0.33255614572951214,joint_03839
full,mis6_segment,-0.265135529216541,joint_03839
full,pre_phase_sin,-0.4596734807554605,joint_03839
full,pre_phase_cos,0.7200556374865246,joint_03839
interaction,intercept,-1.0568893002038944,joint_03839
interaction,same_type_history_count,-0.42028918786890745,joint_03839
interaction,lr04_scaled,2.41469382103939,joint_03839
interaction,co2_scaled,0.32275096971481654,joint_03839
interaction,mis6_segment,-0.2675294202833588,joint_03839
interaction,pre_phase_sin,-0.4418329068196397,joint_03839
interaction,pre_phase_cos,0.707948952248151,joint_03839
interaction,lr04_phase_sin,-0.2453141115059773,joint_03839
interaction,lr04_phase_cos,0.11794642089693065,joint_03839
full,intercept,-1.0509366805636777,joint_03675
full,same_type_history_count,-0.3886963387585097,joint_03675
full,lr04_scaled,2.0719583620925,joint_03675
full,co2_scaled,-0.4107967763451292,joint_03675
full,mis6_segment,-0.33337714757995185,joint_03675
full,pre_phase_sin,-0.4475471264183264,joint_03675
full,pre_phase_cos,0.5830575700131274,joint_03675
interaction,intercept,-1.0346712029480085,joint_03675
interaction,same_type_history_count,-0.39737137829761604,joint_03675
interaction,lr04_scaled,1.9967844280115614,joint_03675
interaction,co2_scaled,-0.37702993749614305,joint_03675
interaction,mis6_segment,-0.34346921333073166,joint_03675
interaction,pre_phase_sin,-0.4052565289723396,joint_03675
interaction,pre_phase_cos,0.5848332974972127,joint_03675
interaction,lr04_phase_sin,-0.6099150134471161,joint_03675
interaction,lr04_phase_cos,-0.1537230611746655,joint_03675
full,intercept,-1.0299933885374501,joint_00813
full,same_type_history_count,-0.4646403127423233,joint_00813
full,lr04_scaled,1.925203004621678,joint_00813
full,co2_scaled,-0.5065107116292177,joint_00813
full,mis6_segment,-0.3372109131900836,joint_00813
full,pre_phase_sin,-0.5083414251696758,joint_00813
full,pre_phase_cos,0.6216645659335391,joint_00813
interaction,intercept,-1.0275621835696447,joint_00813
interaction,same_type_history_count,-0.47011257253155,joint_00813
interaction,lr04_scaled,1.916780278391415,joint_00813
interaction,co2_scaled,-0.5359284212607794,joint_00813
interaction,mis6_segment,-0.3331108619047521,joint_00813
interaction,pre_phase_sin,-0.5168931480095386,joint_00813
interaction,pre_phase_cos,0.6100796964396064,joint_00813
interaction,lr04_phase_sin,0.14169592296556974,joint_00813
interaction,lr04_phase_cos,0.2170907250918744,joint_00813
full,intercept,-1.0836515790841452,joint_06382
full,same_type_history_count,-0.3646198381833468,joint_06382
full,lr04_scaled,2.7179061508556006,joint_06382
full,co2_scaled,0.5672048469132932,joint_06382
full,mis6_segment,-0.24885572237417686,joint_06382
full,pre_phase_sin,-0.43717607871579606,joint_06382
full,pre_phase_cos,0.6491756477862629,joint_06382
interaction,intercept,-1.03719719116164,joint_06382
interaction,same_type_history_count,-0.39618193462595996,joint_06382
interaction,lr04_scaled,2.4659997458534706,joint_06382
interaction,co2_scaled,0.5163116881409217,joint_06382
interaction,mis6_segment,-0.2615037719712375,joint_06382
interaction,pre_phase_sin,-0.37115899377752537,joint_06382
interaction,pre_phase_cos,0.6096421128621758,joint_06382
interaction,lr04_phase_sin,-0.9482092997599412,joint_06382
interaction,lr04_phase_cos,0.4260891570959586,joint_06382
full,intercept,-1.1285359992931323,joint_02298
full,same_type_history_count,-0.239581472014481,joint_02298
full,lr04_scaled,2.746863875034501,joint_02298
full,co2_scaled,0.5832884999327302,joint_02298
full,mis6_segment,-0.2524281749244034,joint_02298
full,pre_phase_sin,-0.3646375336283698,joint_02298
full,pre_phase_cos,0.6505893263098063,joint_02298
interaction,intercept,-1.0730067755093757,joint_02298
interaction,same_type_history_count,-0.2853577820476966,joint_02298
interaction,lr04_scaled,2.5051488152317196,joint_02298
interaction,co2_scaled,0.5459425419437125,joint_02298
interaction,mis6_segment,-0.2720404456427583,joint_02298
interaction,pre_phase_sin,-0.28183720445569527,joint_02298
interaction,pre_phase_cos,0.6115150208829807,joint_02298
interaction,lr04_phase_sin,-1.2303116003982586,joint_02298
interaction,lr04_phase_cos,0.4216639793576594,joint_02298
full,intercept,-1.0688945876091565,joint_06865
full,same_type_history_count,-0.3626929991363263,joint_06865
full,lr04_scaled,2.722392354021004,joint_06865
full,co2_scaled,0.6553592915958121,joint_06865
full,mis6_segment,-0.24662528893699456,joint_06865
full,pre_phase_sin,-0.4117688449128277,joint_06865
full,pre_phase_cos,0.6107514331386594,joint_06865
interaction,intercept,-1.0154639028226868,joint_06865
interaction,same_type_history_count,-0.409034027909822,joint_06865
interaction,lr04_scaled,2.4926819274298113,joint_06865
interaction,co2_scaled,0.6433511793694631,joint_06865
interaction,mis6_segment,-0.26876105977653764,joint_06865
interaction,pre_phase_sin,-0.3317185520252871,joint_06865
interaction,pre_phase_cos,0.5796877237442858,joint_06865
interaction,lr04_phase_sin,-1.2983507504737624,joint_06865
interaction,lr04_phase_cos,0.29795618266936075,joint_06865
full,intercept,-1.090309145019467,joint_00043
full,same_type_history_count,-0.3785883912058839,joint_00043
full,lr04_scaled,3.5909480725654292,joint_00043
full,co2_scaled,1.3919104135876397,joint_00043
full,mis6_segment,-0.20842184847060757,joint_00043
full,pre_phase_sin,-0.37776423744027104,joint_00043
full,pre_phase_cos,0.6009692592027549,joint_00043
interaction,intercept,-1.0060152663114166,joint_00043
interaction,same_type_history_count,-0.4661570783642613,joint_00043
interaction,lr04_scaled,3.1961010587249805,joint_00043
interaction,co2_scaled,1.2084096134794584,joint_00043
interaction,mis6_segment,-0.2386426432399208,joint_00043
interaction,pre_phase_sin,-0.2582156862770887,joint_00043
interaction,pre_phase_cos,0.518374511663375,joint_00043
interaction,lr04_phase_sin,-1.6148462871416376,joint_00043
interaction,lr04_phase_cos,1.1446786623357452,joint_00043
full,intercept,-1.0083110669517799,joint_09490
full,same_type_history_count,-0.5997464326880744,joint_09490
full,lr04_scaled,3.2979489949527614,joint_09490
full,co2_scaled,1.0018119782024295,joint_09490
full,mis6_segment,-0.2601773278651652,joint_09490
full,pre_phase_sin,-0.5235380032223363,joint_09490
full,pre_phase_cos,0.6830403413436659,joint_09490
interaction,intercept,-0.9493357062309669,joint_09490
interaction,same_type_history_count,-0.6497352318152102,joint_09490
interaction,lr04_scaled,3.0298216548604033,joint_09490
interaction,co2_scaled,0.9554085293442067,joint_09490
interaction,mis6_segment,-0.27650372831262593,joint_09490
interaction,pre_phase_sin,-0.44644324699507437,joint_09490
interaction,pre_phase_cos,0.6373958440213705,joint_09490
interaction,lr04_phase_sin,-1.1231457997941112,joint_09490
interaction,lr04_phase_cos,0.5460394998977312,joint_09490
full,intercept,-1.0514772008871072,joint_03156
full,same_type_history_count,-0.48661290353476033,joint_03156
full,lr04_scaled,3.2784617159979996,joint_03156
full,co2_scaled,1.1491361272248517,joint_03156
full,mis6_segment,-0.2245426615881349,joint_03156
full,pre_phase_sin,-0.459781778384761,joint_03156
full,pre_phase_cos,0.6710511158462745,joint_03156
interaction,intercept,-1.010375327211455,joint_03156
interaction,same_type_history_count,-0.5142179820312405,joint_03156
interaction,lr04_scaled,3.0871019929671095,joint_03156
interaction,co2_scaled,1.140309672995418,joint_03156
interaction,mis6_segment,-0.2478902648250919,joint_03156
interaction,pre_phase_sin,-0.39181183434583017,joint_03156
interaction,pre_phase_cos,0.6492485317071954,joint_03156
interaction,lr04_phase_sin,-1.0547758161242062,joint_03156
interaction,lr04_phase_cos,0.12847533884454299,joint_03156
full,intercept,-1.0522394485916071,joint_00595
full,same_type_history_count,-0.3749140686120588,joint_00595
full,lr04_scaled,2.643423650475457,joint_00595
full,co2_scaled,0.4700857470683424,joint_00595
full,mis6_segment,-0.2519480452138867,joint_00595
full,pre_phase_sin,-0.2931880172933848,joint_00595
full,pre_phase_cos,0.5690732113884025,joint_00595
interaction,intercept,-0.9669786478778879,joint_00595
interaction,same_type_history_count,-0.493429805201718,joint_00595
interaction,lr04_scaled,2.2865576101389236,joint_00595
interaction,co2_scaled,0.26686600172331526,joint_00595
interaction,mis6_segment,-0.25715228145841584,joint_00595
interaction,pre_phase_sin,-0.19598603821455013,joint_00595
interaction,pre_phase_cos,0.46804048438811974,joint_00595
interaction,lr04_phase_sin,-1.367872763187323,joint_00595
interaction,lr04_phase_cos,1.748528847498101,joint_00595
full,intercept,-1.0406795094759473,joint_09145
full,same_type_history_count,-0.34864630407934677,joint_09145
full,lr04_scaled,2.06459538830837,joint_09145
full,co2_scaled,-0.1530500772442258,joint_09145
full,mis6_segment,-0.2819556231244491,joint_09145
full,pre_phase_sin,-0.21676977794523453,joint_09145
full,pre_phase_cos,0.5092303705604738,joint_09145
interaction,intercept,-0.9575934759471217,joint_09145
interaction,same_type_history_count,-0.49058441477531484,joint_09145
interaction,lr04_scaled,1.7452942296082814,joint_09145
interaction,co2_scaled,-0.4079160734962705,joint_09145
interaction,mis6_segment,-0.27781977094889,joint_09145
interaction,pre_phase_sin,-0.11396635656480787,joint_09145
interaction,pre_phase_cos,0.3844226831208926,joint_09145
interaction,lr04_phase_sin,-1.361027297223058,joint_09145
interaction,lr04_phase_cos,2.2696036729831595,joint_09145
full,intercept,-1.114526537621961,joint_02551
full,same_type_history_count,-0.3833066906078591,joint_02551
full,lr04_scaled,3.559267726363651,joint_02551
full,co2_scaled,1.3587327146250343,joint_02551
full,mis6_segment,-0.2172847683808239,joint_02551
full,pre_phase_sin,-0.45829637812353485,joint_02551
full,pre_phase_cos,0.7491799391807228,joint_02551
interaction,intercept,-1.0926298866583326,joint_02551
interaction,same_type_history_count,-0.39288864973463145,joint_02551
interaction,lr04_scaled,3.4613786881307838,joint_02551
interaction,co2_scaled,1.3663513598235022,joint_02551
interaction,mis6_segment,-0.2353994815123,joint_02551
interaction,pre_phase_sin,-0.4093818683815467,joint_02551
interaction,pre_phase_cos,0.7430299885785143,joint_02551
interaction,lr04_phase_sin,-0.7164401249428441,joint_02551
interaction,lr04_phase_cos,-0.09157651388351176,joint_02551
full,intercept,-1.0481761483137924,joint_07961
full,same_type_history_count,-0.40541263604185823,joint_07961
full,lr04_scaled,2.527847264672779,joint_07961
full,co2_scaled,0.1407797596272229,joint_07961
full,mis6_segment,-0.2889089739494494,joint_07961
full,pre_phase_sin,-0.23597686809140123,joint_07961
full,pre_phase_cos,0.6484066969249099,joint_07961
interaction,intercept,-0.9702006296519294,joint_07961
interaction,same_type_history_count,-0.49446800708623684,joint_07961
interaction,lr04_scaled,2.245542539968928,joint_07961
interaction,co2_scaled,0.0319043343276789,joint_07961
interaction,mis6_segment,-0.2971117353935785,joint_07961
interaction,pre_phase_sin,-0.14171767676106534,joint_07961
interaction,pre_phase_cos,0.5543335814072619,joint_07961
interaction,lr04_phase_sin,-1.2547414952723888,joint_07961
interaction,lr04_phase_cos,1.4314491411864432,joint_07961
full,intercept,-1.0686224426758972,joint_03343
full,same_type_history_count,-0.40110632039822663,joint_03343
full,lr04_scaled,2.9092866820612158,joint_03343
full,co2_scaled,0.4768120322785684,joint_03343
full,mis6_segment,-0.2620023040572997,joint_03343
full,pre_phase_sin,-0.18489174735935418,joint_03343
full,pre_phase_cos,0.6723837182053999,joint_03343
interaction,intercept,-0.9812342234327778,joint_03343
interaction,same_type_history_count,-0.5137884512401493,joint_03343
interaction,lr04_scaled,2.5442805954572965,joint_03343
interaction,co2_scaled,0.27300624329458295,joint_03343
interaction,mis6_segment,-0.27717312065814115,joint_03343
interaction,pre_phase_sin,-0.06458399280360079,joint_03343
interaction,pre_phase_cos,0.5437134465084315,joint_03343
interaction,lr04_phase_sin,-1.4212115223318558,joint_03343
interaction,lr04_phase_cos,2.0441773382453987,joint_03343
full,intercept,-1.053062837755854,joint_00988
full,same_type_history_count,-0.4442634954028984,joint_00988
full,lr04_scaled,2.4609172484228305,joint_00988
full,co2_scaled,-0.03086987601255205,joint_00988
full,mis6_segment,-0.3276027530350614,joint_00988
full,pre_phase_sin,-0.5798635951849457,joint_00988
full,pre_phase_cos,0.6273761644004172,joint_00988
interaction,intercept,-1.0594582039999756,joint_00988
interaction,same_type_history_count,-0.44766988352509296,joint_00988
interaction,lr04_scaled,2.5016613648394026,joint_00988
interaction,co2_scaled,-0.06577425103861465,joint_00988
interaction,mis6_segment,-0.3208431540748368,joint_00988
interaction,pre_phase_sin,-0.6034053049378635,joint_00988
interaction,pre_phase_cos,0.618818010744885,joint_00988
interaction,lr04_phase_sin,0.3304104511857386,joint_00988
interaction,lr04_phase_cos,0.22775496004805307,joint_00988
full,intercept,-1.0520814920948467,joint_05877
full,same_type_history_count,-0.408017507234182,joint_05877
full,lr04_scaled,2.5668428448444587,joint_05877
full,co2_scaled,0.3798925410175307,joint_05877
full,mis6_segment,-0.2575193903192843,joint_05877
full,pre_phase_sin,-0.36808627011560624,joint_05877
full,pre_phase_cos,0.62559532483085,joint_05877
interaction,intercept,-0.9966378537851959,joint_05877
interaction,same_type_history_count,-0.45338246046800673,joint_05877
interaction,lr04_scaled,2.299094345553632,joint_05877
interaction,co2_scaled,0.3297738670458374,joint_05877
interaction,mis6_segment,-0.2717983226760183,joint_05877
interaction,pre_phase_sin,-0.28557878394641617,joint_05877
interaction,pre_phase_cos,0.5777733686160824,joint_05877
interaction,lr04_phase_sin,-1.202059821133647,joint_05877
interaction,lr04_phase_cos,0.5622178602829763,joint_05877
full,intercept,-1.0802753085263266,joint_01293
full,same_type_history_count,-0.3094216925190624,joint_01293
full,lr04_scaled,2.575242191259021,joint_01293
full,co2_scaled,0.41151502793291006,joint_01293
full,mis6_segment,-0.27266254118694894,joint_01293
full,pre_phase_sin,-0.45936483112649645,joint_01293
full,pre_phase_cos,0.5378246473936653,joint_01293
interaction,intercept,-1.027257591007734,joint_01293
interaction,same_type_history_count,-0.35174556553628483,joint_01293
interaction,lr04_scaled,2.3142811250104693,joint_01293
interaction,co2_scaled,0.37929653762497945,joint_01293
interaction,mis6_segment,-0.28559965537461357,joint_01293
interaction,pre_phase_sin,-0.3813623532415292,joint_01293
interaction,pre_phase_cos,0.49706060218781095,joint_01293
interaction,lr04_phase_sin,-1.1565797613169175,joint_01293
interaction,lr04_phase_cos,0.43475548915773415,joint_01293
full,intercept,-1.081936729369852,joint_04407
full,same_type_history_count,-0.29678862903885034,joint_04407
full,lr04_scaled,2.3014195166248794,joint_04407
full,co2_scaled,0.30740315747924746,joint_04407
full,mis6_segment,-0.22657421181411758,joint_04407
full,pre_phase_sin,-0.15544550932651938,joint_04407
full,pre_phase_cos,0.5904816828823001,joint_04407
interaction,intercept,-1.006409166063769,joint_04407
interaction,same_type_history_count,-0.4249015384982338,joint_04407
interaction,lr04_scaled,1.9611351982955214,joint_04407
interaction,co2_scaled,0.04910503460944151,joint_04407
interaction,mis6_segment,-0.22154048844943341,joint_04407
interaction,pre_phase_sin,-0.0782289696518845,joint_04407
interaction,pre_phase_cos,0.4867235031272678,joint_04407
interaction,lr04_phase_sin,-0.8703111778305931,joint_04407
interaction,lr04_phase_cos,2.3100155606549952,joint_04407
full,intercept,-1.0685292867574776,joint_07887
full,same_type_history_count,-0.42708486974377835,joint_07887
full,lr04_scaled,3.0236915482413793,joint_07887
full,co2_scaled,0.638359892640909,joint_07887
full,mis6_segment,-0.26137089169076444,joint_07887
full,pre_phase_sin,-0.33585116620900807,joint_07887
full,pre_phase_cos,0.7254976551686851,joint_07887
interaction,intercept,-1.01570053302257,joint_07887
interaction,same_type_history_count,-0.46734597754152757,joint_07887
interaction,lr04_scaled,2.8113893112020762,joint_07887
interaction,co2_scaled,0.6092913921761611,joint_07887
