bootstrap_id,attempt_count,n_events_observation_support,n_events_response,n_events_response_NGRIP,n_events_response_MIS6,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,reduced_converged,full_converged,likelihood_nesting_ok,eta_clipping_used
3853,1,52,52,31,21,-198.44429609530425,-196.48195380070513,1.9623422945991251,3.9246845891982503,True,True,True,False
3854,1,45,44,28,16,-169.57797335936738,-169.51029128620445,0.06768207316292774,0.13536414632585547,True,True,True,False
3855,1,46,45,27,18,-179.73299118545674,-179.55736379761396,0.17562738784278054,0.35125477568556107,True,True,True,False
3856,1,48,48,29,19,-187.61973168356184,-187.57050816887568,0.04922351468616171,0.09844702937232341,True,True,True,False
3857,1,64,64,47,17,-230.39636123120363,-228.31983750256393,2.0765237286396996,4.153047457279399,True,True,True,False
3858,1,64,63,38,25,-227.6861890660356,-226.43777260329836,1.2484164627372536,2.496832925474507,True,True,True,False
3859,1,52,52,27,25,-196.8946781853081,-195.71365001452864,1.1810281707794559,2.3620563415589118,True,True,True,False
3860,1,58,58,36,22,-214.41077781431403,-212.920964765293,1.4898130490210235,2.979626098042047,True,True,True,False
3861,1,50,49,28,21,-188.63946067652094,-187.063447170034,1.5760135064869303,3.1520270129738606,True,True,True,False
3862,1,60,60,41,19,-221.72051285009246,-219.41752254727027,2.302990302822195,4.60598060564439,True,True,True,False
3863,1,54,53,28,25,-199.8095824224426,-199.02943235608225,0.7801500663603349,1.5603001327206698,True,True,True,False
3864,1,48,47,25,22,-184.12728760993411,-183.07216671617013,1.0551208937639842,2.1102417875279684,True,True,True,False
3865,1,58,55,32,23,-208.52274693237877,-207.65421367887453,0.8685332535042392,1.7370665070084783,True,True,True,False
3866,1,54,53,34,19,-203.88848677421987,-203.45757685776493,0.4309099164549366,0.8618198329098732,True,True,True,False
3867,1,60,60,39,21,-221.78938032851013,-220.86925271429703,0.9201276142131007,1.8402552284262015,True,True,True,False
3868,1,56,55,33,22,-207.72951376349545,-206.50794684473885,1.2215669187565936,2.4431338375131872,True,True,True,False
3869,1,64,64,41,23,-230.7118807878428,-229.81065913853794,0.9012216493048584,1.8024432986097167,True,True,True,False
3870,1,66,66,40,26,-235.83495431930885,-235.7213460047164,0.11360831459245446,0.22721662918490892,True,True,True,False
3871,1,62,62,42,20,-222.19901900648753,-221.5503070508032,0.6487119556843197,1.2974239113686394,True,True,True,False
3872,1,52,52,36,16,-200.02973209402538,-199.39365676910882,0.6360753249165612,1.2721506498331223,True,True,True,False
3873,1,58,58,37,21,-207.62523819860382,-207.55338991674853,0.07184828185529568,0.14369656371059136,True,True,True,False
3874,1,51,51,25,26,-191.15469910134954,-190.7393878950344,0.4153112063151241,0.8306224126302482,True,True,True,False
3875,1,50,50,32,18,-187.48550258487484,-187.35557789987317,0.12992468500166865,0.2598493700033373,True,True,True,False
3876,1,44,43,23,20,-169.39349911453303,-169.07605023529385,0.31744887923917986,0.6348977584783597,True,True,True,False
3877,1,62,62,39,23,-226.64615680490135,-223.9562386101896,2.6899181947117654,5.379836389423531,True,True,True,False
3878,1,58,58,35,23,-210.83826449592584,-209.85668449907837,0.9815799968474721,1.9631599936949442,True,True,True,False
3879,1,56,53,30,23,-200.94323504875274,-196.2699193576418,4.673315691110929,9.346631382221858,True,True,True,False
3880,1,57,56,32,24,-210.86405000635773,-210.48320031164354,0.38084969471418617,0.7616993894283723,True,True,True,False
3881,1,63,61,40,21,-223.85189085915275,-223.47173452336162,0.38015633579112773,0.7603126715822555,True,True,True,False
3882,1,48,48,31,17,-188.83253612505354,-187.90238479567495,0.9301513293785888,1.8603026587571776,True,True,True,False
3883,1,58,58,27,31,-209.97056336311414,-209.3011775107621,0.6693858523520362,1.3387717047040724,True,True,True,False
3884,1,53,52,23,29,-197.49553582862913,-195.61545820365646,1.880077624972671,3.760155249945342,True,True,True,False
3885,1,51,51,23,28,-194.2788854413277,-194.09972585205276,0.17915958927494557,0.35831917854989115,True,True,True,False
3886,1,51,51,34,17,-193.90256131225743,-189.75605775291137,4.146503559346058,8.293007118692117,True,True,True,False
3887,1,60,60,40,20,-220.4071940343169,-220.30486658941885,0.10232744489803736,0.2046548897960747,True,True,True,False
3888,1,51,51,29,22,-194.79966772815044,-194.48568477102452,0.3139829571259156,0.6279659142518312,True,True,True,False
3889,1,50,49,31,18,-186.36330178772704,-185.16653149392278,1.1967702938042635,2.393540587608527,True,True,True,False
3890,1,53,52,30,22,-201.16598013785526,-201.1080627193463,0.05791741850896415,0.1158348370179283,True,True,True,False
3891,1,61,61,36,25,-223.30644742778276,-222.76011844991996,0.5463289778627995,1.092657955725599,True,True,True,False
3892,1,51,50,35,15,-190.5217850393751,-190.05960031352708,0.4621847258480045,0.924369451696009,True,True,True,False
3893,1,52,51,35,16,-191.92927625385852,-190.0710186561187,1.8582575977398221,3.7165151954796443,True,True,True,False
3894,1,54,54,29,25,-203.57478890754146,-203.07594194527678,0.49884696226467895,0.9976939245293579,True,True,True,False
3895,1,54,54,36,18,-203.49421402334576,-202.86167050072967,0.6325435226160891,1.2650870452321783,True,True,True,False
3896,1,50,49,29,20,-191.4004824935052,-190.8067927446059,0.593689748899294,1.187379497798588,True,True,True,False
3897,1,56,56,34,22,-208.0586187497521,-205.05191923451102,3.006699515241081,6.013399030482162,True,True,True,False
3898,1,76,75,55,20,-255.86816750659187,-254.31410247263494,1.554065033956931,3.108130067913862,True,True,True,False
3899,1,57,57,35,22,-214.3503178480769,-212.44690990785318,1.9034079402237296,3.806815880447459,True,True,True,False
3900,1,50,49,29,20,-190.85226413881884,-188.8643718303956,1.987892308423227,3.975784616846454,True,True,True,False
3901,1,50,50,31,19,-191.8945266737141,-191.501170544986,0.3933561287281009,0.7867122574562018,True,True,True,False
3902,1,53,53,34,19,-201.8883450313887,-201.66308792067053,0.2252571107181609,0.4505142214363218,True,True,True,False
3903,1,59,59,37,22,-207.34394384410203,-207.11816387327588,0.22577997082615298,0.45155994165230595,True,True,True,False
3904,1,60,60,35,25,-223.03256629717083,-222.6050261883891,0.4275401087817272,0.8550802175634544,True,True,True,False
3905,1,40,40,24,16,-158.0244153073964,-156.6367274314431,1.3876878759533042,2.7753757519066085,True,True,True,False
3906,1,57,57,39,18,-211.94593131755272,-211.6669263273658,0.2790049901869338,0.5580099803738676,True,True,True,False
3907,1,58,57,37,20,-211.6769533405365,-210.89378195675113,0.7831713837853727,1.5663427675707453,True,True,True,False
3908,1,57,57,36,21,-208.54506017239328,-207.9747219059625,0.570338266430781,1.140676532861562,True,True,True,False
3909,1,61,60,44,16,-218.62639057923715,-217.1145604730282,1.5118301062089472,3.0236602124178944,True,True,True,False
3910,1,48,47,29,18,-180.79829661107303,-180.32900191563934,0.46929469543368896,0.9385893908673779,True,True,True,False
3911,1,50,50,29,21,-192.11684186183066,-191.51422072301926,0.6026211388114007,1.2052422776228013,True,True,True,False
3912,1,57,57,37,20,-212.59984415331638,-212.52106454951758,0.07877960379880733,0.15755920759761466,True,True,True,False
3913,1,54,54,33,21,-205.5927698729238,-204.20126859644438,1.3915012764794312,2.7830025529588625,True,True,True,False
3914,1,53,53,36,17,-199.147102619828,-198.86578850799123,0.2813141118367639,0.5626282236735278,True,True,True,False
3915,1,43,43,25,18,-168.90667534052352,-168.31765078263783,0.5890245578856934,1.1780491157713868,True,True,True,False
3916,1,60,60,36,24,-216.47883395510715,-215.19580369235393,1.2830302627532149,2.5660605255064297,True,True,True,False
3917,1,61,61,39,22,-221.46241749534082,-220.61460236669325,0.8478151286475679,1.6956302572951358,True,True,True,False
3918,1,62,62,38,24,-225.5030054344311,-222.03023936028336,3.472766074147728,6.945532148295456,True,True,True,False
3919,1,50,50,27,23,-191.32082892609955,-190.7957934306804,0.5250354954191607,1.0500709908383214,True,True,True,False
3920,1,57,56,29,27,-210.75423762906502,-209.39067382576957,1.363563803295449,2.727127606590898,True,True,True,False
3921,1,52,52,30,22,-200.84416764883323,-200.52378770523484,0.3203799435983967,0.6407598871967934,True,True,True,False
3922,1,48,48,33,15,-180.2075259761712,-173.98442571620626,6.223100259964951,12.446200519929903,True,True,True,False
3923,1,59,59,38,21,-219.93176593581003,-219.3295895050323,0.602176430777746,1.204352861555492,True,True,True,False
3924,1,63,63,43,20,-225.6126273607102,-225.34753085473434,0.2650965059758619,0.5301930119517237,True,True,True,False
3925,1,49,49,34,15,-188.9215346138202,-188.79915911181752,0.12237550200268288,0.24475100400536576,True,True,True,False
3926,1,63,63,36,27,-224.2981247857117,-223.7971791233275,0.500945662384197,1.001891324768394,True,True,True,False
3927,1,60,60,37,23,-219.09158256488112,-216.99775146643188,2.093831098449243,4.187662196898486,True,True,True,False
3928,1,50,50,31,19,-190.9325679376181,-190.84940972078607,0.0831582168320324,0.1663164336640648,True,True,True,False
3929,1,52,52,34,18,-198.24089899273392,-195.82835954217683,2.412539450557091,4.825078901114182,True,True,True,False
3930,1,60,60,45,15,-218.59298051335435,-217.06850274025982,1.5244777730945316,3.048955546189063,True,True,True,False
3931,1,49,49,38,11,-186.7952027272579,-184.79299134979325,2.002211377464647,4.004422754929294,True,True,True,False
3932,1,60,60,40,20,-216.1891702143276,-214.58069604871622,1.6084741656113692,3.2169483312227385,True,True,True,False
3933,1,45,44,27,17,-172.2079298094929,-171.7454340142591,0.46249579523379225,0.9249915904675845,True,True,True,False
3934,1,47,47,30,17,-180.2790346012825,-179.82968007415747,0.4493545271250241,0.8987090542500482,True,True,True,False
3935,1,47,47,27,20,-180.13683714271022,-179.80372062114236,0.33311652156785954,0.6662330431357191,True,True,True,False
3936,1,49,49,35,14,-186.44821340931566,-186.30179517058883,0.1464182387268238,0.2928364774536476,True,True,True,False
3937,1,57,57,27,30,-204.76739781813086,-204.0264996253755,0.7408981927553668,1.4817963855107337,True,True,True,False
3938,1,51,51,26,25,-192.8014527711,-191.35848736235528,1.4429654087447261,2.8859308174894522,True,True,True,False
3939,1,52,52,30,22,-200.39967166434838,-200.37195037734816,0.02772128700021881,0.05544257400043762,True,True,True,False
3940,1,58,57,33,24,-211.7789757156456,-211.2922909875981,0.48668472804749285,0.9733694560949857,True,True,True,False
3941,1,49,49,30,19,-191.06122590989122,-188.58962352830906,2.4716023815821586,4.943204763164317,True,True,True,False
3942,1,42,40,30,10,-158.36718946506485,-157.4232257951473,0.9439636699175651,1.8879273398351302,True,True,True,False
3943,1,65,65,36,29,-230.06144104643477,-227.47072610393488,2.5907149424998863,5.181429884999773,True,True,True,False
3944,1,51,51,31,20,-193.87163977313793,-193.78967932132463,0.08196045181330192,0.16392090362660383,True,True,True,False
3945,1,50,50,30,20,-191.3352740288382,-188.32380660842824,3.011467420409957,6.022934840819914,True,True,True,False
3946,1,67,66,41,25,-236.82822684416607,-235.82974055933977,0.9984862848262992,1.9969725696525984,True,True,True,False
3947,1,63,63,43,20,-223.9215848720026,-223.49670042844338,0.42488444355922184,0.8497688871184437,True,True,True,False
3948,1,57,56,33,23,-203.66078794916356,-202.09255572102285,1.5682322281407153,3.1364644562814306,True,True,True,False
3949,1,52,51,34,17,-190.7384264610238,-188.6310491135767,2.1073773474471125,4.214754694894225,True,True,True,False
3950,1,35,35,21,14,-139.04313143646306,-138.84367232409892,0.1994591123641385,0.398918224728277,True,True,True,False
3951,1,58,57,35,22,-210.03214446087645,-207.5191930246129,2.512951436263563,5.025902872527126,True,True,True,False
3952,1,58,57,34,23,-213.78206227845385,-213.58702108324496,0.19504119520888707,0.39008239041777415,True,True,True,False
3953,1,52,52,26,26,-192.86577566849388,-192.6223569711981,0.24341869729579457,0.48683739459158915,True,True,True,False
3954,1,56,56,38,18,-210.58216287883766,-206.48376400140828,4.098398877429389,8.196797754858778,True,True,True,False
3955,1,49,49,35,14,-183.26282865763562,-182.82863562006781,0.4341930375678089,0.8683860751356178,True,True,True,False
3956,1,64,63,35,28,-227.49191608185447,-227.3365300133901,0.15538606846436664,0.3107721369287333,True,True,True,False
3957,1,43,42,29,13,-165.01617098118865,-164.92653635638186,0.08963462480679141,0.17926924961358282,True,True,True,False
3958,1,54,53,32,21,-198.95517927534263,-196.28163102676376,2.673548248578868,5.347096497157736,True,True,True,False
3959,1,61,60,34,26,-214.52600421453576,-214.14917924518087,0.3768249693548853,0.7536499387097706,True,True,True,False
3960,1,51,51,26,25,-194.7590215111956,-192.0438435128362,2.7151779983594224,5.430355996718845,True,True,True,False
3961,1,64,63,36,27,-229.05676155901972,-228.95890229282537,0.09785926619434804,0.19571853238869608,True,True,True,False
3962,1,47,47,27,20,-179.6017427773943,-179.39474449215737,0.20699828523692076,0.41399657047384153,True,True,True,False
3963,1,53,53,27,26,-200.5058791611337,-198.5640485962429,1.941830564890779,3.883661129781558,True,True,True,False
3964,1,50,50,31,19,-188.53787495640438,-188.42635003650102,0.11152491990335989,0.22304983980671977,True,True,True,False
3965,1,52,52,34,18,-198.06346073059757,-197.62660575798515,0.4368549726124229,0.8737099452248458,True,True,True,False
3966,1,58,58,38,20,-218.2846093406809,-216.66537790000774,1.6192314406731612,3.2384628813463223,True,True,True,False
3967,1,52,52,34,18,-195.4559450029821,-194.0366981151522,1.4192468878298996,2.838493775659799,True,True,True,False
3968,1,64,63,43,20,-225.14493467893362,-224.11622788540132,1.028706793532308,2.057413587064616,True,True,True,False
3969,1,64,64,41,23,-230.2402982988587,-229.33671626341783,0.903582035440877,1.807164070881754,True,True,True,False
3970,1,51,51,28,23,-193.85980189715372,-192.55813559406135,1.301666303092361,2.603332606184722,True,True,True,False
3971,1,53,53,33,20,-201.17354156265054,-200.75376088994167,0.41978067270886754,0.8395613454177351,True,True,True,False
3972,1,56,56,33,23,-208.11790920374574,-207.38796865245146,0.7299405512942769,1.4598811025885539,True,True,True,False
3973,1,60,60,35,25,-218.89134799475602,-217.8407794030589,1.0505685916971288,2.1011371833942576,True,True,True,False
3974,1,57,56,38,18,-201.6414295889771,-201.33166939605982,0.3097601929172811,0.6195203858345621,True,True,True,False
3975,1,52,52,33,19,-194.2277022612742,-192.79666902876644,1.4310332325077582,2.8620664650155163,True,True,True,False
3976,1,51,51,26,25,-193.40566330258258,-192.3949261601625,1.0107371424200835,2.021474284840167,True,True,True,False
3977,1,49,49,32,17,-190.34551439586457,-189.93271660472658,0.4127977911379901,0.8255955822759802,True,True,True,False
3978,1,59,58,33,25,-214.5177433928647,-213.20217921407803,1.3155641787866728,2.6311283575733455,True,True,True,False
3979,1,55,55,29,26,-200.72322304683883,-200.08245714105738,0.6407659057814499,1.2815318115628997,True,True,True,False
3980,1,51,51,25,26,-195.14191084882304,-194.6311594670441,0.5107513817789311,1.0215027635578622,True,True,True,False
3981,1,44,44,27,17,-170.20186549123494,-169.5233461960154,0.6785192952195302,1.3570385904390605,True,True,True,False
3982,1,49,48,30,18,-185.8623088338343,-185.82596973267644,0.036339101157864206,0.07267820231572841,True,True,True,False
3983,1,61,61,35,26,-226.19614853746828,-225.41582846577143,0.780320071696849,1.560640143393698,True,True,True,False
3984,1,50,50,30,20,-188.76805670246029,-188.44855896168508,0.3194977407752049,0.6389954815504097,True,True,True,False
3985,1,60,60,38,22,-216.67148978475353,-215.61005357993062,1.0614362048229111,2.1228724096458222,True,True,True,False
3986,1,64,63,39,24,-224.70638909700153,-224.600776718297,0.1056123787045351,0.2112247574090702,True,True,True,False
3987,1,58,58,43,15,-212.25885506479145,-211.12404153052776,1.1348135342636851,2.2696270685273703,True,True,True,False
3988,1,51,51,30,21,-195.0560053345563,-194.1235739767015,0.9324313578547958,1.8648627157095916,True,True,True,False
3989,1,59,59,38,21,-211.8545573874403,-209.12209364875656,2.732463738683748,5.464927477367496,True,True,True,False
3990,1,50,48,25,23,-186.71250959584603,-186.67860647064003,0.033903125205995366,0.06780625041199073,True,True,True,False
3991,1,57,56,40,16,-206.36817295438675,-204.74624528036384,1.6219276740229134,3.2438553480458268,True,True,True,False
3992,1,51,51,29,22,-186.28220010290576,-184.95892659731604,1.3232735055897251,2.6465470111794502,True,True,True,False
3993,1,59,58,33,25,-210.6714000006362,-206.11978173038636,4.551618270249833,9.103236540499665,True,True,True,False
3994,1,49,49,28,21,-187.34856243000633,-184.7630128459508,2.5855495840555136,5.171099168111027,True,True,True,False
3995,1,59,58,38,20,-209.58717942857416,-206.64261139317927,2.9445680353948944,5.889136070789789,True,True,True,False
3996,1,59,58,35,23,-213.311786346537,-212.90039235858143,0.41139398795556303,0.8227879759111261,True,True,True,False
3997,1,55,55,36,19,-204.29557059621052,-204.20095999265504,0.09461060355548057,0.18922120711096113,True,True,True,False
3998,1,51,51,31,20,-195.37015881939087,-195.1701297133634,0.20002910602747193,0.40005821205494385,True,True,True,False
3999,1,59,59,37,22,-216.16160625567198,-215.70605727998063,0.4555489756913573,0.9110979513827147,True,True,True,False
4000,1,61,60,37,23,-220.16072936557185,-219.0739431207865,1.086786244785344,2.173572489570688,True,True,True,False
4001,1,50,50,30,20,-192.06857623504345,-188.74170171913988,3.326874515903569,6.653749031807138,True,True,True,False
4002,1,69,68,44,24,-243.4296596528218,-242.81785059553135,0.6118090572904578,1.2236181145809155,True,True,True,False
4003,1,44,43,27,16,-172.54379808345314,-171.7762224090572,0.7675756743959425,1.535151348791885,True,True,True,False
4004,1,53,53,34,19,-202.24027737258933,-201.0624432212614,1.177834151327943,2.355668302655886,True,True,True,False
4005,1,50,50,25,25,-189.1632165584783,-187.50266635335117,1.660550205127123,3.321100410254246,True,True,True,False
4006,1,54,54,34,20,-203.2713507494588,-202.75612045046154,0.5152302989972668,1.0304605979945336,True,True,True,False
4007,1,57,57,35,22,-214.69076805821,-214.1742395025855,0.516528555624518,1.033057111249036,True,True,True,False
4008,1,52,52,33,19,-194.168595668824,-193.77926155249884,0.38933411632515913,0.7786682326503183,True,True,True,False
4009,1,57,57,34,23,-212.75505546185724,-211.6166863753042,1.1383690865530411,2.2767381731060823,True,True,True,False
4010,1,54,53,34,19,-197.00060853692742,-196.07046992915147,0.9301386077759446,1.8602772155518892,True,True,True,False
4011,1,49,49,31,18,-188.60979052066668,-188.1842116617417,0.42557885892497893,0.8511577178499579,True,True,True,False
4012,1,47,47,29,18,-184.5324214871171,-181.31158926336423,3.220832223752865,6.44166444750573,True,True,True,False
4013,1,51,49,26,23,-189.6167115327504,-189.52035764047912,0.09635389227128144,0.19270778454256288,True,True,True,False
4014,1,50,50,32,18,-192.35126639022403,-189.5079758632417,2.843290526982315,5.68658105396463,True,True,True,False
4015,1,53,51,30,21,-198.0504194862212,-197.7030138085535,0.3474056776676946,0.6948113553353892,True,True,True,False
4016,1,57,56,41,15,-209.9307502485409,-208.024155161338,1.906595087202902,3.813190174405804,True,True,True,False
4017,1,59,59,39,20,-212.34427185758776,-207.49286720450868,4.851404653079072,9.702809306158144,True,True,True,False
4018,1,64,63,40,23,-231.79527500515462,-227.63570037518673,4.159574629967892,8.319149259935784,True,True,True,False
4019,1,41,41,25,16,-163.659818678729,-163.09362632190602,0.5661923568229952,1.1323847136459904,True,True,True,False
4020,1,50,50,35,15,-190.80157917299516,-190.3020396375805,0.49953953541466944,0.9990790708293389,True,True,True,False
4021,1,66,64,38,26,-231.06155389195288,-230.70779154315377,0.3537623487991084,0.7075246975982168,True,True,True,False
4022,1,53,52,36,16,-197.3661558378734,-196.6395229705222,0.7266328673512135,1.453265734702427,True,True,True,False
4023,1,60,60,39,21,-220.08083453379066,-219.28222112692723,0.7986134068634385,1.597226813726877,True,True,True,False
4024,1,68,68,33,35,-238.6837394502318,-237.99300182304424,0.6907376271875592,1.3814752543751183,True,True,True,False
4025,1,63,63,27,36,-222.29993216830567,-221.12249740081134,1.1774347674943328,2.3548695349886657,True,True,True,False
4026,1,48,48,34,14,-185.9321710029522,-184.0120354444125,1.9201355585396982,3.8402711170793964,True,True,True,False
4027,1,62,62,41,21,-226.6454501975765,-226.6027184579542,0.04273173962229748,0.08546347924459496,True,True,True,False
4028,1,49,49,33,16,-184.6876314880582,-184.313645647984,0.373985840074198,0.747971680148396,True,True,True,False
4029,1,48,47,28,19,-182.4816565208725,-182.35515867600128,0.12649784487120996,0.2529956897424199,True,True,True,False
4030,1,48,47,31,16,-181.55504934303957,-180.8210432377516,0.7340061052879605,1.468012210575921,True,True,True,False
4031,1,50,49,27,22,-192.40511924990477,-189.74381689859746,2.661302351307313,5.322604702614626,True,True,True,False
4032,1,50,50,37,13,-191.3106704108625,-189.48282870228587,1.827841708576642,3.655683417153284,True,True,True,False
4033,1,50,50,33,17,-188.59596151389397,-187.5153607377656,1.0806007761283638,2.1612015522567276,True,True,True,False
4034,1,50,50,35,15,-190.2628163179894,-188.91221126976143,1.3506050482279761,2.7012100964559522,True,True,True,False
4035,1,56,56,28,28,-209.40932504001532,-208.50409377587263,0.9052312641426852,1.8104625282853704,True,True,True,False
4036,1,55,54,36,18,-201.9609790459785,-201.12420850505868,0.8367705409198152,1.6735410818396304,True,True,True,False
4037,1,51,51,32,19,-192.03009962921914,-191.85592283519932,0.17417679401981445,0.3483535880396289,True,True,True,False
4038,1,53,52,33,19,-194.35037847375276,-193.51931325705345,0.8310652166993009,1.6621304333986018,True,True,True,False
4039,1,56,55,30,25,-206.18265073621006,-204.85623597366288,1.3264147625471878,2.6528295250943756,True,True,True,False
4040,1,59,59,39,20,-216.73421540004108,-216.66513204006336,0.06908335997772497,0.13816671995544993,True,True,True,False
4041,1,42,42,29,13,-167.1790739205632,-166.55081060586593,0.6282633146972785,1.256526629394557,True,True,True,False
4042,1,67,66,40,26,-234.97693078902446,-233.61021401341924,1.3667167756052265,2.733433551210453,True,True,True,False
4043,1,55,55,33,22,-204.22546073867758,-200.7434191733361,3.48204156534149,6.96408313068298,True,True,True,False
4044,1,66,66,41,25,-235.38861697418287,-231.973476397901,3.415140576281857,6.830281152563714,True,True,True,False
4045,1,59,59,37,22,-213.19332157848692,-212.78330179526063,0.4100197832262893,0.8200395664525786,True,True,True,False
4046,1,57,57,35,22,-207.41481976068337,-207.28178765523865,0.13303210544472677,0.26606421088945353,True,True,True,False
4047,1,43,43,29,14,-169.7264602461501,-169.3523321767821,0.37412806936799825,0.7482561387359965,True,True,True,False
4048,1,55,55,35,20,-209.05213361355297,-208.92683167290372,0.12530194064925126,0.25060388129850253,True,True,True,False
4049,1,60,60,43,17,-216.36984548317838,-216.34633014981065,0.023515333367726043,0.04703066673545209,True,True,True,False
4050,1,56,55,34,21,-206.70950338968998,-206.39279437041225,0.316709019277738,0.633418038555476,True,True,True,False
4051,1,68,67,40,27,-239.5396153058727,-238.39074125531636,1.1488740505563442,2.2977481011126883,True,True,True,False
4052,1,57,56,33,23,-206.14865425735846,-205.19157879014654,0.9570754672119222,1.9141509344238443,True,True,True,False
4053,1,53,53,36,17,-199.17342720428684,-196.25050043746478,2.9229267668220587,5.845853533644117,True,True,True,False
4054,1,58,56,35,21,-212.9848756647759,-212.72891674657018,0.2559589182057209,0.5119178364114418,True,True,True,False
4055,1,61,61,37,24,-223.5112225098284,-223.0979987588022,0.4132237510262087,0.8264475020524173,True,True,True,False
4056,1,52,51,32,19,-195.84666094537215,-195.57953508519734,0.267125860174815,0.53425172034963,True,True,True,False
4057,1,62,62,37,25,-230.77343158460667,-230.0014793826349,0.7719522019717715,1.543904403943543,True,True,True,False
4058,1,55,55,31,24,-206.88484852537556,-206.85290650410985,0.031942021265706444,0.06388404253141289,True,True,True,False
4059,1,54,54,34,20,-202.18529718128895,-200.28757704201848,1.8977201392704615,3.795440278540923,True,True,True,False
4060,1,61,61,30,31,-223.4805000543932,-220.2291683154621,3.2513317389311,6.5026634778622,True,True,True,False
4061,1,49,49,34,15,-190.7835901766729,-190.1457454854031,0.6378446912698053,1.2756893825396105,True,True,True,False
4062,1,49,48,33,15,-187.75217533704495,-187.57602541513623,0.17614992190871703,0.35229984381743407,True,True,True,False
4063,1,64,64,44,20,-229.46599313382364,-227.7500819454748,1.715911188348855,3.43182237669771,True,True,True,False
4064,1,58,57,31,26,-209.25850140739783,-208.8668990068659,0.39160240053192297,0.7832048010638459,True,True,True,False
4065,1,52,51,35,16,-193.71416044919053,-191.1510865945745,2.5630738546160217,5.126147709232043,True,True,True,False
4066,1,54,54,36,18,-201.60278846202465,-201.3038771640538,0.2989112979708466,0.5978225959416932,True,True,True,False
4067,1,69,67,48,19,-238.7379085340948,-237.62374529249536,1.1141632415994422,2.2283264831988845,True,True,True,False
4068,1,48,48,27,21,-183.38939406530886,-181.86534450218028,1.5240495631285853,3.0480991262571706,True,True,True,False
4069,1,59,58,36,22,-216.57228909025366,-215.50669465689288,1.0655944333607863,2.1311888667215726,True,True,True,False
4070,1,47,47,38,9,-175.37142248533974,-174.01418444004335,1.3572380452963841,2.7144760905927683,True,True,True,False
4071,1,54,54,38,16,-204.96281291243076,-203.02062536723676,1.9421875451940025,3.884375090388005,True,True,True,False
4072,1,40,40,22,18,-160.81972987892237,-160.80237481834934,0.017355060573038372,0.034710121146076744,True,True,True,False
4073,1,49,46,29,17,-177.95903507255755,-176.22301003597207,1.7360250365854881,3.4720500731709762,True,True,True,False
4074,1,53,53,30,23,-200.65879174166628,-200.13335609960353,0.525435642062746,1.050871284125492,True,True,True,False
4075,1,47,47,27,20,-181.64108288942538,-180.98894701387536,0.652135875550016,1.304271751100032,True,True,True,False
4076,1,52,51,30,21,-196.12243285026284,-195.23851146029602,0.8839213899668152,1.7678427799336305,True,True,True,False
4077,1,60,60,43,17,-219.65646911756494,-219.18334931311756,0.47311980444737856,0.9462396088947571,True,True,True,False
4078,1,65,65,42,23,-234.59059880214394,-232.8711107166364,1.7194880855075496,3.4389761710150992,True,True,True,False
4079,1,68,68,39,29,-237.43923021922643,-235.09890820549896,2.340322013727473,4.680644027454946,True,True,True,False
4080,1,42,42,25,17,-168.77824223680267,-167.27817715707178,1.5000650797308879,3.0001301594617757,True,True,True,False
4081,1,37,37,27,10,-150.4523373413429,-149.25187721393266,1.2004601274102527,2.4009202548205053,True,True,True,False
4082,1,55,54,37,17,-206.3008949725235,-204.84856181080352,1.4523331617199915,2.904666323439983,True,True,True,False
4083,1,57,56,33,23,-210.03736021138712,-206.40942607573803,3.627934135649099,7.255868271298198,True,True,True,False
4084,1,51,51,29,22,-194.60310530832163,-193.24199676272258,1.361108545599052,2.722217091198104,True,True,True,False
4085,1,50,49,32,17,-182.38136508312948,-179.3599323677127,3.021432715416779,6.042865430833558,True,True,True,False
4086,1,54,53,38,15,-199.99619170152255,-199.12198999244004,0.8742017090825129,1.7484034181650259,True,True,True,False
4087,1,62,62,44,18,-219.2295630559314,-217.68914227828958,1.5404207776418275,3.080841555283655,True,True,True,False
4088,1,54,53,34,19,-199.49708680233917,-197.37441923447898,2.1226675678601907,4.2453351357203815,True,True,True,False
4089,1,66,66,40,26,-236.007523848112,-235.0887767493195,0.9187470987924939,1.8374941975849879,True,True,True,False
4090,1,66,64,35,29,-233.6523918895387,-233.34568213432917,0.306709755209539,0.613419510419078,True,True,True,False
4091,1,50,50,29,21,-188.06727372837491,-187.69806088353926,0.3692128448356584,0.7384256896713168,True,True,True,False
4092,1,54,54,33,21,-202.38149554860155,-202.036749580347,0.34474596825455706,0.6894919365091141,True,True,True,False
4093,1,61,61,35,26,-222.06648971110846,-221.52690028213428,0.5395894289741818,1.0791788579483637,True,True,True,False
4094,1,50,50,29,21,-188.1119428984948,-186.66255622792545,1.4493866705693392,2.8987733411386785,True,True,True,False
4095,1,48,48,30,18,-188.89027363880297,-186.92365180179007,1.9666218370128945,3.933243674025789,True,True,True,False
4096,1,56,56,38,18,-206.34333369468078,-203.2787988110676,3.0645348836131916,6.129069767226383,True,True,True,False
4097,1,48,47,26,21,-183.13584429397122,-181.78570135921834,1.3501429347528813,2.7002858695057625,True,True,True,False
4098,1,54,54,37,17,-203.31320346692587,-202.04551827770132,1.2676851892245509,2.5353703784491017,True,True,True,False
