model_id,term,beta,fit_valid,invalid_reason,realization_id
full,co2_scaled,1.1404252124017429,True,,Barker_MC_01299
full,pre_phase_sin,-0.18541595712986642,True,,Barker_MC_01299
full,pre_phase_cos,0.5565212712191864,True,,Barker_MC_01299
interaction,intercept,-1.5050064046079539,True,,Barker_MC_01299
interaction,same_type_exponential_history,-1.3153541084178242,True,,Barker_MC_01299
interaction,lr04_scaled,1.389763092628543,True,,Barker_MC_01299
interaction,co2_scaled,0.8997380223765168,True,,Barker_MC_01299
interaction,pre_phase_sin,-0.10566900435324413,True,,Barker_MC_01299
interaction,pre_phase_cos,0.5521513514217856,True,,Barker_MC_01299
interaction,lr04_phase_sin,-1.9357860375732654,True,,Barker_MC_01299
interaction,lr04_phase_cos,-0.2861981025498936,True,,Barker_MC_01299
full,intercept,-1.6372304443500891,True,,Barker_MC_02583
full,same_type_exponential_history,-0.9283564505850449,True,,Barker_MC_02583
full,lr04_scaled,2.959357011484347,True,,Barker_MC_02583
full,co2_scaled,2.2560842110915518,True,,Barker_MC_02583
full,pre_phase_sin,-0.22570140904206343,True,,Barker_MC_02583
full,pre_phase_cos,0.49361956324413303,True,,Barker_MC_02583
interaction,intercept,-1.5555781961121191,True,,Barker_MC_02583
interaction,same_type_exponential_history,-1.1125433944795426,True,,Barker_MC_02583
interaction,lr04_scaled,2.62252773512445,True,,Barker_MC_02583
interaction,co2_scaled,2.1844040106640903,True,,Barker_MC_02583
interaction,pre_phase_sin,-0.12091317475957411,True,,Barker_MC_02583
interaction,pre_phase_cos,0.4721927894139981,True,,Barker_MC_02583
interaction,lr04_phase_sin,-2.0085694992431273,True,,Barker_MC_02583
interaction,lr04_phase_cos,-0.023411427003687015,True,,Barker_MC_02583
full,intercept,-1.621741041744787,True,,Barker_MC_00762
full,same_type_exponential_history,-1.0345820590747938,True,,Barker_MC_00762
full,lr04_scaled,3.391457885710664,True,,Barker_MC_00762
full,co2_scaled,2.644914181265297,True,,Barker_MC_00762
full,pre_phase_sin,-0.18419975514107612,True,,Barker_MC_00762
full,pre_phase_cos,0.4690333501795471,True,,Barker_MC_00762
interaction,intercept,-1.5381669501590027,True,,Barker_MC_00762
interaction,same_type_exponential_history,-1.20931274315787,True,,Barker_MC_00762
interaction,lr04_scaled,3.3084985506327067,True,,Barker_MC_00762
interaction,co2_scaled,2.792194120101783,True,,Barker_MC_00762
interaction,pre_phase_sin,-0.09559491106712563,True,,Barker_MC_00762
interaction,pre_phase_cos,0.4195406617105966,True,,Barker_MC_00762
interaction,lr04_phase_sin,-1.581020063120175,True,,Barker_MC_00762
interaction,lr04_phase_cos,0.612085072230731,True,,Barker_MC_00762
full,intercept,-1.651266881412024,True,,Barker_MC_01782
full,same_type_exponential_history,-0.9743100693718794,True,,Barker_MC_01782
full,lr04_scaled,3.4163608405104258,True,,Barker_MC_01782
full,co2_scaled,2.76903066003209,True,,Barker_MC_01782
full,pre_phase_sin,-0.18493408104794926,True,,Barker_MC_01782
full,pre_phase_cos,0.5496867902351413,True,,Barker_MC_01782
interaction,intercept,-1.5756543123302515,True,,Barker_MC_01782
interaction,same_type_exponential_history,-1.1190602747349123,True,,Barker_MC_01782
interaction,lr04_scaled,3.182499438631437,True,,Barker_MC_01782
interaction,co2_scaled,2.76660204311586,True,,Barker_MC_01782
interaction,pre_phase_sin,-0.08348045126802782,True,,Barker_MC_01782
interaction,pre_phase_cos,0.5143267765283711,True,,Barker_MC_01782
interaction,lr04_phase_sin,-1.7477417627327223,True,,Barker_MC_01782
interaction,lr04_phase_cos,0.20801749559211163,True,,Barker_MC_01782
full,intercept,-1.6044468158407494,True,,Barker_MC_01002
full,same_type_exponential_history,-1.0909828280996265,True,,Barker_MC_01002
full,lr04_scaled,2.6725385798212073,True,,Barker_MC_01002
full,co2_scaled,1.9933222691165855,True,,Barker_MC_01002
full,pre_phase_sin,-0.27799633677468555,True,,Barker_MC_01002
full,pre_phase_cos,0.5244100000109089,True,,Barker_MC_01002
interaction,intercept,-1.5375392645428414,True,,Barker_MC_01002
interaction,same_type_exponential_history,-1.2413917562085175,True,,Barker_MC_01002
interaction,lr04_scaled,2.29132496885786,True,,Barker_MC_01002
interaction,co2_scaled,1.835016418002795,True,,Barker_MC_01002
interaction,pre_phase_sin,-0.19740804007515786,True,,Barker_MC_01002
interaction,pre_phase_cos,0.5165399238477939,True,,Barker_MC_01002
interaction,lr04_phase_sin,-1.6965878213804209,True,,Barker_MC_01002
interaction,lr04_phase_cos,-0.30405197634430303,True,,Barker_MC_01002
full,intercept,-1.6192214745298157,True,,Barker_MC_08308
full,same_type_exponential_history,-0.7944603224890101,True,,Barker_MC_08308
full,lr04_scaled,1.3143095761340982,True,,Barker_MC_08308
full,co2_scaled,0.5139186833801144,True,,Barker_MC_08308
full,pre_phase_sin,-0.20471728600557532,True,,Barker_MC_08308
full,pre_phase_cos,0.42660891971990683,True,,Barker_MC_08308
interaction,intercept,-1.5736255673065205,True,,Barker_MC_08308
interaction,same_type_exponential_history,-0.892506997931241,True,,Barker_MC_08308
interaction,lr04_scaled,0.870094548242914,True,,Barker_MC_08308
interaction,co2_scaled,0.25167575727687197,True,,Barker_MC_08308
interaction,pre_phase_sin,-0.13642965052949899,True,,Barker_MC_08308
interaction,pre_phase_cos,0.42896809288074667,True,,Barker_MC_08308
interaction,lr04_phase_sin,-1.5348782673310717,True,,Barker_MC_08308
interaction,lr04_phase_cos,-0.5731651601370628,True,,Barker_MC_08308
full,intercept,-1.5747372122034726,True,,Barker_MC_03727
full,same_type_exponential_history,-1.0100350438529313,True,,Barker_MC_03727
full,lr04_scaled,0.5665322334447228,True,,Barker_MC_03727
full,co2_scaled,-0.2531151166462877,True,,Barker_MC_03727
full,pre_phase_sin,-0.2074877542010451,True,,Barker_MC_03727
full,pre_phase_cos,0.4517423675717193,True,,Barker_MC_03727
interaction,intercept,-1.518713039670659,True,,Barker_MC_03727
interaction,same_type_exponential_history,-1.117438095451878,True,,Barker_MC_03727
interaction,lr04_scaled,0.1276774588401418,True,,Barker_MC_03727
interaction,co2_scaled,-0.4693314368512731,True,,Barker_MC_03727
interaction,pre_phase_sin,-0.15841215859985427,True,,Barker_MC_03727
interaction,pre_phase_cos,0.44662422879602637,True,,Barker_MC_03727
interaction,lr04_phase_sin,-1.517307469392436,True,,Barker_MC_03727
interaction,lr04_phase_cos,-0.2393342743390348,True,,Barker_MC_03727
full,intercept,-1.6271190168901204,True,,Barker_MC_07864
full,same_type_exponential_history,-1.0049731263760202,True,,Barker_MC_07864
full,lr04_scaled,3.4274575409571604,True,,Barker_MC_07864
full,co2_scaled,2.818099125826371,True,,Barker_MC_07864
full,pre_phase_sin,-0.12704701322695333,True,,Barker_MC_07864
full,pre_phase_cos,0.4677848923577793,True,,Barker_MC_07864
interaction,intercept,-1.5330838491307819,True,,Barker_MC_07864
interaction,same_type_exponential_history,-1.2295015760282995,True,,Barker_MC_07864
interaction,lr04_scaled,3.3487971030896038,True,,Barker_MC_07864
interaction,co2_scaled,2.981411649183441,True,,Barker_MC_07864
interaction,pre_phase_sin,-0.009414326227681628,True,,Barker_MC_07864
interaction,pre_phase_cos,0.42357083970503734,True,,Barker_MC_07864
interaction,lr04_phase_sin,-2.033269821236063,True,,Barker_MC_07864
interaction,lr04_phase_cos,0.5358235175986202,True,,Barker_MC_07864
full,intercept,-1.6077150599422476,True,,Barker_MC_07506
full,same_type_exponential_history,-1.1786375978819295,True,,Barker_MC_07506
full,lr04_scaled,3.52968367402606,True,,Barker_MC_07506
full,co2_scaled,2.9594519168782982,True,,Barker_MC_07506
full,pre_phase_sin,-0.25193096596376635,True,,Barker_MC_07506
full,pre_phase_cos,0.5315322891384191,True,,Barker_MC_07506
interaction,intercept,-1.5093503912967081,True,,Barker_MC_07506
interaction,same_type_exponential_history,-1.4164795620332542,True,,Barker_MC_07506
interaction,lr04_scaled,3.3537416575806365,True,,Barker_MC_07506
interaction,co2_scaled,3.077289052243548,True,,Barker_MC_07506
interaction,pre_phase_sin,-0.1590472122643392,True,,Barker_MC_07506
interaction,pre_phase_cos,0.4911625338228897,True,,Barker_MC_07506
interaction,lr04_phase_sin,-2.010834048973703,True,,Barker_MC_07506
interaction,lr04_phase_cos,0.45174703568300806,True,,Barker_MC_07506
full,intercept,-1.6050900636535428,True,,Barker_MC_03366
full,same_type_exponential_history,-0.9075638179028169,True,,Barker_MC_03366
full,lr04_scaled,1.355385232199343,True,,Barker_MC_03366
full,co2_scaled,0.6279675342768576,True,,Barker_MC_03366
full,pre_phase_sin,-0.17483038849252558,True,,Barker_MC_03366
full,pre_phase_cos,0.48756943656545493,True,,Barker_MC_03366
interaction,intercept,-1.5523253246320996,True,,Barker_MC_03366
interaction,same_type_exponential_history,-1.0074905165287744,True,,Barker_MC_03366
interaction,lr04_scaled,0.980752174865907,True,,Barker_MC_03366
interaction,co2_scaled,0.4347010564316841,True,,Barker_MC_03366
interaction,pre_phase_sin,-0.11506831277199088,True,,Barker_MC_03366
interaction,pre_phase_cos,0.48229130718186963,True,,Barker_MC_03366
interaction,lr04_phase_sin,-1.4952668503646374,True,,Barker_MC_03366
interaction,lr04_phase_cos,-0.2732211745815712,True,,Barker_MC_03366
full,intercept,-1.5795803993273956,True,,Barker_MC_08049
full,same_type_exponential_history,-1.2518884963380197,True,,Barker_MC_08049
full,lr04_scaled,2.5990077125880595,True,,Barker_MC_08049
full,co2_scaled,1.9656763372653214,True,,Barker_MC_08049
full,pre_phase_sin,-0.34509410658233686,True,,Barker_MC_08049
full,pre_phase_cos,0.5556542855726115,True,,Barker_MC_08049
interaction,intercept,-1.504394958577537,True,,Barker_MC_08049
interaction,same_type_exponential_history,-1.4041445693412467,True,,Barker_MC_08049
interaction,lr04_scaled,2.1828410592063303,True,,Barker_MC_08049
interaction,co2_scaled,1.8218993363851086,True,,Barker_MC_08049
interaction,pre_phase_sin,-0.2729764520606206,True,,Barker_MC_08049
interaction,pre_phase_cos,0.5341995676209793,True,,Barker_MC_08049
interaction,lr04_phase_sin,-1.6577593493504488,True,,Barker_MC_08049
interaction,lr04_phase_cos,-0.02413304682265397,True,,Barker_MC_08049
full,intercept,-1.6106513639635416,True,,Barker_MC_08018
full,same_type_exponential_history,-1.0687070266512326,True,,Barker_MC_08018
full,lr04_scaled,3.2294904448284494,True,,Barker_MC_08018
full,co2_scaled,2.752456367565677,True,,Barker_MC_08018
full,pre_phase_sin,-0.24440674975666238,True,,Barker_MC_08018
full,pre_phase_cos,0.4381854861432583,True,,Barker_MC_08018
interaction,intercept,-1.5347022899171925,True,,Barker_MC_08018
interaction,same_type_exponential_history,-1.2167991964358786,True,,Barker_MC_08018
interaction,lr04_scaled,2.9728679908763707,True,,Barker_MC_08018
interaction,co2_scaled,2.727816288806365,True,,Barker_MC_08018
interaction,pre_phase_sin,-0.16391274837319728,True,,Barker_MC_08018
interaction,pre_phase_cos,0.4049632987552523,True,,Barker_MC_08018
interaction,lr04_phase_sin,-1.5933740875941096,True,,Barker_MC_08018
interaction,lr04_phase_cos,0.19511075605316644,True,,Barker_MC_08018
full,intercept,-1.6025966374017022,True,,Barker_MC_08981
full,same_type_exponential_history,-1.0294355300072942,True,,Barker_MC_08981
full,lr04_scaled,2.3369119019471314,True,,Barker_MC_08981
full,co2_scaled,1.671334403593677,True,,Barker_MC_08981
full,pre_phase_sin,-0.268125103388137,True,,Barker_MC_08981
full,pre_phase_cos,0.4809545284823486,True,,Barker_MC_08981
interaction,intercept,-1.5426926210153682,True,,Barker_MC_08981
interaction,same_type_exponential_history,-1.1774519054890187,True,,Barker_MC_08981
interaction,lr04_scaled,1.9165498086042239,True,,Barker_MC_08981
interaction,co2_scaled,1.4363801408138106,True,,Barker_MC_08981
interaction,pre_phase_sin,-0.19478274484971753,True,,Barker_MC_08981
interaction,pre_phase_cos,0.4806726172551502,True,,Barker_MC_08981
interaction,lr04_phase_sin,-1.66861712276863,True,,Barker_MC_08981
interaction,lr04_phase_cos,-0.515442430966718,True,,Barker_MC_08981
full,intercept,-1.6329598978620838,True,,Barker_MC_09830
full,same_type_exponential_history,-1.0395933157728703,True,,Barker_MC_09830
full,lr04_scaled,2.6080658248282145,True,,Barker_MC_09830
full,co2_scaled,1.9804711125449814,True,,Barker_MC_09830
full,pre_phase_sin,-0.27887985661551756,True,,Barker_MC_09830
full,pre_phase_cos,0.6330599684941244,True,,Barker_MC_09830
interaction,intercept,-1.5624748243554976,True,,Barker_MC_09830
interaction,same_type_exponential_history,-1.1687501577026853,True,,Barker_MC_09830
interaction,lr04_scaled,2.157800648271178,True,,Barker_MC_09830
interaction,co2_scaled,1.7992888901857444,True,,Barker_MC_09830
interaction,pre_phase_sin,-0.19646069206949912,True,,Barker_MC_09830
interaction,pre_phase_cos,0.614155904761427,True,,Barker_MC_09830
interaction,lr04_phase_sin,-1.7315275684813924,True,,Barker_MC_09830
interaction,lr04_phase_cos,-0.0770488035304647,True,,Barker_MC_09830
full,intercept,-1.6438099622840903,True,,Barker_MC_04796
full,same_type_exponential_history,-0.9362097538944675,True,,Barker_MC_04796
full,lr04_scaled,3.485808106361852,True,,Barker_MC_04796
full,co2_scaled,3.072460585796009,True,,Barker_MC_04796
full,pre_phase_sin,-0.19616308640747537,True,,Barker_MC_04796
full,pre_phase_cos,0.4519551547513949,True,,Barker_MC_04796
interaction,intercept,-1.5569788389371444,True,,Barker_MC_04796
interaction,same_type_exponential_history,-1.1307232088559414,True,,Barker_MC_04796
interaction,lr04_scaled,3.2973792141969573,True,,Barker_MC_04796
interaction,co2_scaled,3.139616860880138,True,,Barker_MC_04796
interaction,pre_phase_sin,-0.09762496233451187,True,,Barker_MC_04796
interaction,pre_phase_cos,0.41461307181524254,True,,Barker_MC_04796
interaction,lr04_phase_sin,-1.927809289483149,True,,Barker_MC_04796
interaction,lr04_phase_cos,0.32198471167822384,True,,Barker_MC_04796
full,intercept,-1.618380370221895,True,,Barker_MC_06381
full,same_type_exponential_history,-0.9321713713451178,True,,Barker_MC_06381
full,lr04_scaled,2.5052624805350514,True,,Barker_MC_06381
full,co2_scaled,2.007223252285239,True,,Barker_MC_06381
full,pre_phase_sin,-0.19952872917710401,True,,Barker_MC_06381
full,pre_phase_cos,0.48518850081608045,True,,Barker_MC_06381
interaction,intercept,-1.5447732708349924,True,,Barker_MC_06381
interaction,same_type_exponential_history,-1.0790300073873613,True,,Barker_MC_06381
interaction,lr04_scaled,2.1322858220023253,True,,Barker_MC_06381
interaction,co2_scaled,1.8850916726150793,True,,Barker_MC_06381
interaction,pre_phase_sin,-0.1193043694605433,True,,Barker_MC_06381
interaction,pre_phase_cos,0.4671942985702726,True,,Barker_MC_06381
interaction,lr04_phase_sin,-1.7148316932279546,True,,Barker_MC_06381
interaction,lr04_phase_cos,-0.03873146093570402,True,,Barker_MC_06381
full,intercept,-1.6150914575741138,True,,Barker_MC_09696
full,same_type_exponential_history,-1.1198572483528788,True,,Barker_MC_09696
full,lr04_scaled,3.246437791957375,True,,Barker_MC_09696
full,co2_scaled,2.7752845036254747,True,,Barker_MC_09696
full,pre_phase_sin,-0.17575050552125537,True,,Barker_MC_09696
full,pre_phase_cos,0.5476042809679413,True,,Barker_MC_09696
interaction,intercept,-1.537977474753248,True,,Barker_MC_09696
interaction,same_type_exponential_history,-1.2723859101636372,True,,Barker_MC_09696
interaction,lr04_scaled,3.0195570694705856,True,,Barker_MC_09696
interaction,co2_scaled,2.7702303585951467,True,,Barker_MC_09696
interaction,pre_phase_sin,-0.09220467833467963,True,,Barker_MC_09696
interaction,pre_phase_cos,0.5145279835431639,True,,Barker_MC_09696
interaction,lr04_phase_sin,-1.6962479395358157,True,,Barker_MC_09696
interaction,lr04_phase_cos,0.27234324773422186,True,,Barker_MC_09696
full,intercept,-1.6500138297821194,True,,Barker_MC_00148
full,same_type_exponential_history,-0.7635709608640259,True,,Barker_MC_00148
full,lr04_scaled,2.4863781183870435,True,,Barker_MC_00148
full,co2_scaled,1.9849958838206279,True,,Barker_MC_00148
full,pre_phase_sin,-0.20527789288581838,True,,Barker_MC_00148
full,pre_phase_cos,0.4424776538497838,True,,Barker_MC_00148
interaction,intercept,-1.5725748641596673,True,,Barker_MC_00148
interaction,same_type_exponential_history,-0.9513937254209666,True,,Barker_MC_00148
interaction,lr04_scaled,2.0686532446145214,True,,Barker_MC_00148
interaction,co2_scaled,1.7991393920050074,True,,Barker_MC_00148
interaction,pre_phase_sin,-0.12167534717578589,True,,Barker_MC_00148
interaction,pre_phase_cos,0.4324482292821721,True,,Barker_MC_00148
interaction,lr04_phase_sin,-1.959055421480987,True,,Barker_MC_00148
interaction,lr04_phase_cos,-0.2712396726615463,True,,Barker_MC_00148
full,intercept,-1.5840341209254176,True,,Barker_MC_07211
full,same_type_exponential_history,-1.197167499294388,True,,Barker_MC_07211
full,lr04_scaled,3.190968199026315,True,,Barker_MC_07211
full,co2_scaled,2.4840454442260036,True,,Barker_MC_07211
full,pre_phase_sin,-0.21872382916006047,True,,Barker_MC_07211
full,pre_phase_cos,0.45889355848505836,True,,Barker_MC_07211
interaction,intercept,-1.4895065284721878,True,,Barker_MC_07211
interaction,same_type_exponential_history,-1.4340090179381457,True,,Barker_MC_07211
interaction,lr04_scaled,2.958313550801623,True,,Barker_MC_07211
interaction,co2_scaled,2.507291995719559,True,,Barker_MC_07211
interaction,pre_phase_sin,-0.11234571710795979,True,,Barker_MC_07211
interaction,pre_phase_cos,0.4259714866841529,True,,Barker_MC_07211
interaction,lr04_phase_sin,-2.0903910608408736,True,,Barker_MC_07211
interaction,lr04_phase_cos,0.23784670185029264,True,,Barker_MC_07211
full,intercept,-1.668151355081453,True,,Barker_MC_06836
full,same_type_exponential_history,-0.7267324019412319,True,,Barker_MC_06836
full,lr04_scaled,2.3128265270293658,True,,Barker_MC_06836
full,co2_scaled,1.823493280372101,True,,Barker_MC_06836
full,pre_phase_sin,-0.23087630309520374,True,,Barker_MC_06836
full,pre_phase_cos,0.519403944350003,True,,Barker_MC_06836
interaction,intercept,-1.6121700549972715,True,,Barker_MC_06836
interaction,same_type_exponential_history,-0.8188481271444392,True,,Barker_MC_06836
interaction,lr04_scaled,1.9579146084503916,True,,Barker_MC_06836
interaction,co2_scaled,1.6684202993846553,True,,Barker_MC_06836
interaction,pre_phase_sin,-0.1693235539240638,True,,Barker_MC_06836
interaction,pre_phase_cos,0.5038713900534151,True,,Barker_MC_06836
interaction,lr04_phase_sin,-1.3469729667757062,True,,Barker_MC_06836
interaction,lr04_phase_cos,-0.14339816301224462,True,,Barker_MC_06836
full,intercept,-1.5939117716473519,True,,Barker_MC_03935
full,same_type_exponential_history,-1.0485429303234195,True,,Barker_MC_03935
full,lr04_scaled,1.9413088487385344,True,,Barker_MC_03935
full,co2_scaled,1.2727992917097533,True,,Barker_MC_03935
full,pre_phase_sin,-0.20928529641033133,True,,Barker_MC_03935
full,pre_phase_cos,0.5381658744173794,True,,Barker_MC_03935
interaction,intercept,-1.502088424592604,True,,Barker_MC_03935
interaction,same_type_exponential_history,-1.2796685890238797,True,,Barker_MC_03935
interaction,lr04_scaled,1.4515283079805503,True,,Barker_MC_03935
interaction,co2_scaled,1.0589874686027474,True,,Barker_MC_03935
interaction,pre_phase_sin,-0.12890668894675544,True,,Barker_MC_03935
interaction,pre_phase_cos,0.5268462829036255,True,,Barker_MC_03935
interaction,lr04_phase_sin,-2.205801407113853,True,,Barker_MC_03935
interaction,lr04_phase_cos,-0.0847765770410696,True,,Barker_MC_03935
full,intercept,-1.5891350106713513,True,,Barker_MC_07458
full,same_type_exponential_history,-1.237615416796841,True,,Barker_MC_07458
full,lr04_scaled,3.052762300239784,True,,Barker_MC_07458
full,co2_scaled,2.5320440544468106,True,,Barker_MC_07458
full,pre_phase_sin,-0.3078560450339111,True,,Barker_MC_07458
full,pre_phase_cos,0.5306402678441635,True,,Barker_MC_07458
interaction,intercept,-1.4968795509112025,True,,Barker_MC_07458
interaction,same_type_exponential_history,-1.446798300707555,True,,Barker_MC_07458
interaction,lr04_scaled,2.5772999602549005,True,,Barker_MC_07458
interaction,co2_scaled,2.3695496791184874,True,,Barker_MC_07458
interaction,pre_phase_sin,-0.20653173655286056,True,,Barker_MC_07458
interaction,pre_phase_cos,0.5004518701234385,True,,Barker_MC_07458
interaction,lr04_phase_sin,-2.1260883008222073,True,,Barker_MC_07458
interaction,lr04_phase_cos,0.05305922540515914,True,,Barker_MC_07458
full,intercept,-1.580431495886615,True,,Barker_MC_05210
full,same_type_exponential_history,-1.2882266039611927,True,,Barker_MC_05210
full,lr04_scaled,3.6256021467592636,True,,Barker_MC_05210
full,co2_scaled,2.8632013663214644,True,,Barker_MC_05210
full,pre_phase_sin,-0.24774813338839474,True,,Barker_MC_05210
full,pre_phase_cos,0.4802776060703048,True,,Barker_MC_05210
interaction,intercept,-1.4817013268889265,True,,Barker_MC_05210
interaction,same_type_exponential_history,-1.5249984400509313,True,,Barker_MC_05210
interaction,lr04_scaled,3.4763574104258215,True,,Barker_MC_05210
interaction,co2_scaled,2.995667914047754,True,,Barker_MC_05210
interaction,pre_phase_sin,-0.11900412910121254,True,,Barker_MC_05210
interaction,pre_phase_cos,0.4270767837057724,True,,Barker_MC_05210
interaction,lr04_phase_sin,-2.179669493545305,True,,Barker_MC_05210
interaction,lr04_phase_cos,0.48080162333256954,True,,Barker_MC_05210
full,intercept,-1.6223933432069253,True,,Barker_MC_04419
full,same_type_exponential_history,-0.9731266642531267,True,,Barker_MC_04419
full,lr04_scaled,3.1085393285684857,True,,Barker_MC_04419
full,co2_scaled,2.7027798422026077,True,,Barker_MC_04419
full,pre_phase_sin,-0.24125206791709333,True,,Barker_MC_04419
full,pre_phase_cos,0.43983222153849755,True,,Barker_MC_04419
interaction,intercept,-1.5448709736234945,True,,Barker_MC_04419
interaction,same_type_exponential_history,-1.1175529974829712,True,,Barker_MC_04419
interaction,lr04_scaled,2.8247186938552655,True,,Barker_MC_04419
interaction,co2_scaled,2.6963006173422097,True,,Barker_MC_04419
interaction,pre_phase_sin,-0.15917749660218083,True,,Barker_MC_04419
interaction,pre_phase_cos,0.40582159568372655,True,,Barker_MC_04419
interaction,lr04_phase_sin,-1.6576979534199743,True,,Barker_MC_04419
interaction,lr04_phase_cos,0.2927059132752537,True,,Barker_MC_04419
full,intercept,-1.6352713448935514,True,,Barker_MC_01800
full,same_type_exponential_history,-1.0453665824701395,True,,Barker_MC_01800
full,lr04_scaled,3.13643955075964,True,,Barker_MC_01800
full,co2_scaled,2.454324513251031,True,,Barker_MC_01800
full,pre_phase_sin,-0.2233500217007075,True,,Barker_MC_01800
full,pre_phase_cos,0.598441065087669,True,,Barker_MC_01800
interaction,intercept,-1.5551612684587452,True,,Barker_MC_01800
interaction,same_type_exponential_history,-1.1931300235651567,True,,Barker_MC_01800
interaction,lr04_scaled,2.772617013987345,True,,Barker_MC_01800
interaction,co2_scaled,2.3903685538001427,True,,Barker_MC_01800
interaction,pre_phase_sin,-0.11098294013387686,True,,Barker_MC_01800
interaction,pre_phase_cos,0.5629428510523617,True,,Barker_MC_01800
interaction,lr04_phase_sin,-1.9364918214715452,True,,Barker_MC_01800
interaction,lr04_phase_cos,0.22310664494831203,True,,Barker_MC_01800
full,intercept,-1.6374216204554284,True,,Barker_MC_03204
full,same_type_exponential_history,-0.9119219504390943,True,,Barker_MC_03204
full,lr04_scaled,2.4496716159989025,True,,Barker_MC_03204
full,co2_scaled,1.8334192017523843,True,,Barker_MC_03204
full,pre_phase_sin,-0.24418452195763085,True,,Barker_MC_03204
full,pre_phase_cos,0.5666732233438092,True,,Barker_MC_03204
interaction,intercept,-1.5475669811540465,True,,Barker_MC_03204
interaction,same_type_exponential_history,-1.0891779038174567,True,,Barker_MC_03204
interaction,lr04_scaled,2.0573714308057487,True,,Barker_MC_03204
interaction,co2_scaled,1.7779759897249443,True,,Barker_MC_03204
interaction,pre_phase_sin,-0.169557443456432,True,,Barker_MC_03204
interaction,pre_phase_cos,0.5360416800194914,True,,Barker_MC_03204
interaction,lr04_phase_sin,-1.8095541249343843,True,,Barker_MC_03204
interaction,lr04_phase_cos,0.5079999304043996,True,,Barker_MC_03204
full,intercept,-1.5586855583654096,True,,Barker_MC_09525
full,same_type_exponential_history,-1.1344909742112192,True,,Barker_MC_09525
full,lr04_scaled,1.7684917994609781,True,,Barker_MC_09525
full,co2_scaled,1.0455220510509453,True,,Barker_MC_09525
full,pre_phase_sin,-0.22495976387367295,True,,Barker_MC_09525
full,pre_phase_cos,0.4538687590294088,True,,Barker_MC_09525
interaction,intercept,-1.498810130634445,True,,Barker_MC_09525
interaction,same_type_exponential_history,-1.263212463834545,True,,Barker_MC_09525
interaction,lr04_scaled,1.3977791678823708,True,,Barker_MC_09525
interaction,co2_scaled,0.8731565926424529,True,,Barker_MC_09525
interaction,pre_phase_sin,-0.16221175878268715,True,,Barker_MC_09525
interaction,pre_phase_cos,0.44785007150563994,True,,Barker_MC_09525
interaction,lr04_phase_sin,-1.4789692589269487,True,,Barker_MC_09525
interaction,lr04_phase_cos,-0.3168241731420859,True,,Barker_MC_09525
full,intercept,-1.6313804091705646,True,,Barker_MC_03740
full,same_type_exponential_history,-0.9294708713797944,True,,Barker_MC_03740
full,lr04_scaled,2.12746972422661,True,,Barker_MC_03740
full,co2_scaled,1.423204161898445,True,,Barker_MC_03740
full,pre_phase_sin,-0.22757336212343168,True,,Barker_MC_03740
full,pre_phase_cos,0.5804155267355547,True,,Barker_MC_03740
interaction,intercept,-1.571009001648611,True,,Barker_MC_03740
interaction,same_type_exponential_history,-1.0385281766193595,True,,Barker_MC_03740
interaction,lr04_scaled,1.721629172295305,True,,Barker_MC_03740
interaction,co2_scaled,1.2333744116523717,True,,Barker_MC_03740
interaction,pre_phase_sin,-0.15463828738355764,True,,Barker_MC_03740
interaction,pre_phase_cos,0.5672396516219259,True,,Barker_MC_03740
interaction,lr04_phase_sin,-1.5842288685850452,True,,Barker_MC_03740
interaction,lr04_phase_cos,-0.1591573701018883,True,,Barker_MC_03740
full,intercept,-1.5858015054455266,True,,Barker_MC_07755
full,same_type_exponential_history,-1.107773016286543,True,,Barker_MC_07755
full,lr04_scaled,2.31783231802597,True,,Barker_MC_07755
full,co2_scaled,1.6553745941466087,True,,Barker_MC_07755
full,pre_phase_sin,-0.22979089937213037,True,,Barker_MC_07755
full,pre_phase_cos,0.4913495304492539,True,,Barker_MC_07755
interaction,intercept,-1.5177061753836285,True,,Barker_MC_07755
interaction,same_type_exponential_history,-1.2697702309013459,True,,Barker_MC_07755
interaction,lr04_scaled,1.9323643066049867,True,,Barker_MC_07755
interaction,co2_scaled,1.4802637327254118,True,,Barker_MC_07755
interaction,pre_phase_sin,-0.14879101333994788,True,,Barker_MC_07755
interaction,pre_phase_cos,0.4832136861228179,True,,Barker_MC_07755
interaction,lr04_phase_sin,-1.822768052408525,True,,Barker_MC_07755
interaction,lr04_phase_cos,-0.3167997178246146,True,,Barker_MC_07755
full,intercept,-1.6645410580477307,True,,Barker_MC_09348
full,same_type_exponential_history,-0.8059510301957818,True,,Barker_MC_09348
full,lr04_scaled,3.0296190619827543,True,,Barker_MC_09348
full,co2_scaled,2.4264054000496453,True,,Barker_MC_09348
full,pre_phase_sin,-0.05946137387336856,True,,Barker_MC_09348
full,pre_phase_cos,0.49910123126845113,True,,Barker_MC_09348
interaction,intercept,-1.594104276500489,True,,Barker_MC_09348
interaction,same_type_exponential_history,-0.9415341687544747,True,,Barker_MC_09348
interaction,lr04_scaled,2.8900611816888464,True,,Barker_MC_09348
interaction,co2_scaled,2.4717201556899138,True,,Barker_MC_09348
interaction,pre_phase_sin,0.038848051453665766,True,,Barker_MC_09348
interaction,pre_phase_cos,0.4631160834085989,True,,Barker_MC_09348
