model_id,terms,n_parameters,converged,fit_valid,invalid_reason,log_likelihood,AIC,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,exposure_kyr,fit_status,realization_id
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.08432363564407,372.16864727128814,334.9581111275466,3.3018829411510757,69,396.0206957739767,finite_mle,Barker_MC_00240
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.67146480438294,373.34292960876587,340.8739357316026,3.0163971203038846,69,396.0206957739767,finite_mle,Barker_MC_00240
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.48856686645786,378.9771337329157,333.38465715542736,2.7313523616475996,69,396.61722686932023,finite_mle,Barker_MC_03680
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-182.04613007736566,380.0922601547313,339.847033096616,2.5496877589025444,69,396.61722686932023,finite_mle,Barker_MC_03680
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.70692454733108,371.41384909466217,336.2281029968442,3.07853567430217,69,395.99991117930995,finite_mle,Barker_MC_01201
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.60608706832392,371.21217413664783,344.32667427758884,2.8142346122400053,69,395.99991117930995,finite_mle,Barker_MC_01201
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.53991349719837,365.07982699439674,336.5506926639034,3.279329530884373,69,396.89594527312505,finite_mle,Barker_MC_08705
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-173.73072604156914,363.4614520831383,345.2939899451106,2.76842765812983,69,396.89594527312505,finite_mle,Barker_MC_08705
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.51648224402845,369.0329644880569,347.0357063621547,2.8610705216887395,69,396.7633341232369,finite_mle,Barker_MC_08224
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.62193686265903,369.24387372531805,357.7514731099485,2.6137085367211594,69,396.7633341232369,finite_mle,Barker_MC_08224
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.77177474177986,371.54354948355973,336.130731550933,2.845234769481834,69,396.51097079117085,finite_mle,Barker_MC_03983
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.0490142913932,372.0980285827864,344.9429838182481,2.5984521758016825,69,396.51097079117085,finite_mle,Barker_MC_03983
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.44743303360912,366.89486606721823,339.5506303968412,2.982089748627088,69,395.5405381698566,finite_mle,Barker_MC_07393
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-173.51826860712498,363.03653721424996,352.44856690848144,2.613575097966395,69,395.5405381698566,finite_mle,Barker_MC_07393
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.67977946152774,367.3595589230555,336.8946880877557,3.5370866183423204,69,395.8145620700322,finite_mle,Barker_MC_04696
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.6150745170284,367.2301490340568,343.1827920753093,3.1148963962073086,69,395.8145620700322,finite_mle,Barker_MC_04696
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.58352055809982,371.16704111619964,343.63240481043204,3.262907332642847,69,396.6765823494127,finite_mle,Barker_MC_07355
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.10456869613415,372.2091373922683,351.12112304429286,2.9114024308582556,69,396.6765823494127,finite_mle,Barker_MC_07355
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.82864173500178,369.65728347000356,339.9816898570503,3.1781982712807677,69,396.3798671001632,finite_mle,Barker_MC_08920
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.38359465609918,366.76718931219835,351.0767176396929,2.83497386086067,69,396.3798671001632,finite_mle,Barker_MC_08920
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.09347508208378,374.18695016416757,333.01792095326897,3.213151191263134,69,395.81177402811875,finite_mle,Barker_MC_09875
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.43784131330554,374.8756826266111,339.11126636570094,2.8875322936773924,69,395.81177402811875,finite_mle,Barker_MC_09875
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.47905554654085,372.9581110930817,332.33882967903935,3.2798476550154385,69,395.69644661273344,finite_mle,Barker_MC_00899
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.18645903317088,372.37291806634175,339.3365433237059,2.982634341276208,69,395.69644661273344,finite_mle,Barker_MC_00899
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.98033231634946,369.9606646326989,340.4962722142546,2.8936498470382968,69,396.2032527882742,finite_mle,Barker_MC_06055
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.2612257725362,370.5224515450724,349.7592712102808,2.5466073679779626,69,396.2032527882742,finite_mle,Barker_MC_06055
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.8324819655393,375.6649639310786,341.7907997105311,3.446947430684876,69,397.196842569954,finite_mle,Barker_MC_02408
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.53861743997692,377.07723487995383,346.4255004963801,3.293764397803703,69,397.196842569954,finite_mle,Barker_MC_02408
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.42967368869873,370.85934737739746,332.33672786421783,3.1540413371508293,69,396.0432510462636,finite_mle,Barker_MC_06154
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.363326251795,370.72665250359,338.90014544927755,2.9020765127749204,69,396.0432510462636,finite_mle,Barker_MC_06154
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.02789933633807,368.05579867267613,336.80611316360086,3.747150275815705,69,395.50033641935005,finite_mle,Barker_MC_09836
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.64607265457715,367.2921453091543,342.85938160288276,3.185529207064351,69,395.50033641935005,finite_mle,Barker_MC_09836
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.24937756378853,378.49875512757706,337.5737835559964,2.696867470477927,69,397.48792663019236,finite_mle,Barker_MC_04816
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-181.68426216519254,379.36852433038507,345.08393204042255,2.578186289867414,69,397.48792663019236,finite_mle,Barker_MC_04816
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.21301019003738,364.42602038007476,341.35676974508976,3.4768096401918127,69,396.0618419929419,finite_mle,Barker_MC_00524
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-172.1576578394629,360.3153156789258,353.7863049877317,2.948760091973803,69,396.0618419929419,finite_mle,Barker_MC_00524
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-175.65762000105292,363.31524000210584,337.5001685817652,3.5981749924617814,69,395.9385102043814,finite_mle,Barker_MC_06142
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-172.28276350803728,360.56552701607455,347.0059062459862,2.992734359410009,69,395.9385102043814,finite_mle,Barker_MC_06142
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.0826044356371,378.1652088712742,338.77636992672996,2.775759215629519,69,396.7758770665451,finite_mle,Barker_MC_01346
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.77496655633865,377.5499331126773,347.22547014302586,2.6217736019141613,69,396.7758770665451,finite_mle,Barker_MC_01346
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.3207208181537,366.6414416363074,340.8977225687533,3.3435090879463205,69,396.62477617665246,finite_mle,Barker_MC_04722
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-174.9664944177252,365.9329888354504,349.35563679975587,2.9025365403722736,69,396.62477617665246,finite_mle,Barker_MC_04722
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.96161060308572,375.92322120617143,344.2887449883263,2.792446514049538,69,397.19511408218773,finite_mle,Barker_MC_06092
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.0537067464973,374.1074134929946,354.8510651929933,2.657268253791793,69,397.19511408218773,finite_mle,Barker_MC_06092
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-182.44169324039683,376.88338648079366,330.3104742969376,2.9192984430354008,69,397.34952855097373,finite_mle,Barker_MC_00615
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-181.09546890116562,378.19093780233123,334.94744011986444,2.705749447562945,69,397.34952855097373,finite_mle,Barker_MC_00615
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.4854189954597,370.9708379909194,336.942389621519,2.3837640744036497,69,396.0304226631223,finite_mle,Barker_MC_09418
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.13238891648757,370.26477783297514,348.99250727880104,2.062965603371549,69,396.0304226631223,finite_mle,Barker_MC_09418
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.8111421620528,367.6222843241056,343.22866121476693,3.2218029565808357,69,397.247938163597,finite_mle,Barker_MC_08209
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.1732951890434,366.3465903780868,353.5919966151328,2.912841620997518,69,397.247938163597,finite_mle,Barker_MC_08209
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.8931321549292,371.7862643098584,334.1332455707817,3.001084956354864,69,397.1989447690254,finite_mle,Barker_MC_06983
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.2097963196344,370.4195926392688,342.09421112227824,2.6969508029410725,69,397.1989447690254,finite_mle,Barker_MC_06983
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.25423174027222,378.50846348054444,334.0240209327048,2.6522797616164553,69,397.250577700657,finite_mle,Barker_MC_05587
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.98675553815224,377.9735110763045,342.3974745152425,2.475268877009592,69,397.250577700657,finite_mle,Barker_MC_05587
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.49372208407203,372.98744416814407,333.22764244226533,3.1359573061931147,69,395.553783930973,finite_mle,Barker_MC_07530
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.74859174244781,373.49718348489563,339.2954421378377,2.8884052609405133,69,395.553783930973,finite_mle,Barker_MC_07530
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.73271433108687,369.46542866217374,343.90111322571056,2.8568191114100814,69,396.6455285078067,finite_mle,Barker_MC_06797
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.72588025381663,369.45176050763325,354.9561907437342,2.584266105362519,69,396.6455285078067,finite_mle,Barker_MC_06797
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.64939267605615,371.2987853521123,328.88362191149247,3.138247497025797,69,395.59050138058967,finite_mle,Barker_MC_08641
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.90498737471478,369.80997474942956,337.3752504392321,2.744095128378269,69,395.59050138058967,finite_mle,Barker_MC_08641
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.28829286945268,370.57658573890535,342.7108126475573,3.0431498944142894,69,397.12557546607496,finite_mle,Barker_MC_02508
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.31864126764071,368.63728253528143,352.5825272409252,2.6709990178689766,69,397.12557546607496,finite_mle,Barker_MC_02508
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.49538511927815,378.9907702385563,334.3238839821486,2.7515498226908095,69,396.48002354440564,finite_mle,Barker_MC_02990
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-181.4296655109489,378.8593310218978,341.6275454075602,2.62730423471976,69,396.48002354440564,finite_mle,Barker_MC_02990
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.98999759905857,379.97999519811714,337.63336719756893,2.431631603113989,69,395.8383831639474,finite_mle,Barker_MC_05719
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-182.43464773064406,380.8692954612881,345.9276183623964,2.2930642607078906,69,395.8383831639474,finite_mle,Barker_MC_05719
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.29463716759926,368.5892743351985,333.0840938455893,3.3765883627469764,69,396.66231754836264,finite_mle,Barker_MC_05029
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.4325083446514,368.8650166893028,339.03959721441566,3.027821992379389,69,396.66231754836264,finite_mle,Barker_MC_05029
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.18540583669264,372.3708116733853,334.7314117817929,3.1852928112005054,69,397.2395192047315,finite_mle,Barker_MC_01114
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.77582801094104,371.5516560218821,343.4917280191228,2.9289982894488036,69,397.2395192047315,finite_mle,Barker_MC_01114
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.92247849954737,367.84495699909473,341.47084469000924,3.1116015091692324,69,396.98551479747044,finite_mle,Barker_MC_08165
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.48040646483275,366.9608129296655,352.309214745611,2.693702857151758,69,396.98551479747044,finite_mle,Barker_MC_08165
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.680430971952,369.360861943904,339.1171826180815,2.798233657601511,69,395.89090465525044,finite_mle,Barker_MC_07763
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.46882622566636,368.9376524513327,349.4415428582543,2.4316046247703027,69,395.89090465525044,finite_mle,Barker_MC_07763
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.97684713041497,367.95369426082993,336.8095809116639,3.3921626189754264,69,396.47974824439916,finite_mle,Barker_MC_07072
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.3741402823573,366.7482805647146,345.1092782482397,2.997005221095078,69,396.47974824439916,finite_mle,Barker_MC_07072
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.03066200074966,374.0613240014993,338.152808888488,3.245229982096312,69,395.25997163733126,finite_mle,Barker_MC_06945
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.60105411760975,373.2021082352195,345.9975750718688,3.0999412629241667,69,395.25997163733126,finite_mle,Barker_MC_06945
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-182.7319446854875,377.463889370975,337.04791992172886,2.6288226359664364,69,396.6193728401819,finite_mle,Barker_MC_06005
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.72217842698376,377.4443568539675,345.57606552671865,2.4308690693417843,69,396.6193728401819,finite_mle,Barker_MC_06005
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.71165265825272,367.42330531650543,342.9035631140445,3.3093077491635747,69,397.6102533394862,finite_mle,Barker_MC_00356
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.59236848192614,367.1847369638523,351.48658595349275,2.9465092374243294,69,397.6102533394862,finite_mle,Barker_MC_00356
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.47114107518956,366.9422821503791,332.4866227096062,3.716710212955339,69,395.3802079907667,finite_mle,Barker_MC_04020
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.76751533633347,367.53503067266695,338.3181019041013,3.196616458171069,69,395.3802079907667,finite_mle,Barker_MC_04020
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.58064342729898,369.16128685459796,341.3075504455203,3.5004493333299096,69,396.94812471539956,finite_mle,Barker_MC_08860
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.76778304459143,367.53556608918285,350.50411703808624,3.111098084012671,69,396.94812471539956,finite_mle,Barker_MC_08860
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.96873729493512,369.93747458987025,340.87436520265635,3.376137047902543,69,397.4305177387507,finite_mle,Barker_MC_01210
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.457161104507,366.914322209014,351.68729270268267,2.959033852703575,69,397.4305177387507,finite_mle,Barker_MC_01210
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.27185928094787,364.54371856189573,330.6051004736614,3.6229936229629227,69,396.3097956414418,finite_mle,Barker_MC_06179
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-173.86640781490092,363.73281562980185,336.21001609593566,3.075528199648875,69,396.3097956414418,finite_mle,Barker_MC_06179
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.7318663294046,369.4637326588092,337.67794167431106,2.95219254867987,69,396.5719416475761,finite_mle,Barker_MC_01919
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.68024535893954,369.3604907178791,346.2015028846549,2.5326068095038603,69,396.5719416475761,finite_mle,Barker_MC_01919
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.6060992207903,367.2121984415806,339.42716520804794,3.6260638707398543,69,397.4515040222252,finite_mle,Barker_MC_02157
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-173.73771360671958,363.47542721343916,349.18145887197664,3.139061286554127,69,397.4515040222252,finite_mle,Barker_MC_02157
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.2218726702502,378.4437453405004,337.5754050680992,2.8864693301393327,69,396.05777147632665,finite_mle,Barker_MC_02307
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-181.566945260353,379.133890520706,344.3907654492942,2.7303422419951873,69,396.05777147632665,finite_mle,Barker_MC_02307
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.53696195278613,369.07392390557226,330.9425131641225,3.0620441605073094,69,395.71524226830013,finite_mle,Barker_MC_05937
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.87765632340435,367.7553126468087,339.7717701873469,2.666417739133952,69,395.71524226830013,finite_mle,Barker_MC_05937
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.33705962812155,370.6741192562431,338.5646417497653,3.007831311987208,69,395.8835331414464,finite_mle,Barker_MC_03760
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.15147876635163,370.30295753270326,348.1272008211445,2.710917004920997,69,395.8835331414464,finite_mle,Barker_MC_03760
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.0933310353309,374.1866620706618,334.5293163136186,3.301590902121945,69,395.52219766852124,finite_mle,Barker_MC_03092
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.77224646567325,375.5444929313465,339.7494484827232,3.0802727341147094,69,395.52219766852124,finite_mle,Barker_MC_03092
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.97384315337172,375.94768630674344,337.7223296292655,3.03569548031599,69,396.3941716023313,finite_mle,Barker_MC_05979
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.1352715822694,376.2705431645388,345.0497171554619,2.8444784180540417,69,396.3941716023313,finite_mle,Barker_MC_05979
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-182.38462035205177,376.76924070410354,336.62667934382205,2.659366047898027,69,396.5530007591208,finite_mle,Barker_MC_06853
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.8578453718234,373.7156907436468,347.6765343269339,2.397444234054976,69,396.5530007591208,finite_mle,Barker_MC_06853
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.5776607452697,379.1553214905394,334.02528526607944,2.73421808776647,69,397.15081489083605,finite_mle,Barker_MC_07916
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-181.18775000403963,378.37550000807926,341.02066387110983,2.5751336583022217,69,397.15081489083605,finite_mle,Barker_MC_07916
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.8739864614529,379.7479729229058,337.0547645210551,2.592180430232803,69,396.697736523069,finite_mle,Barker_MC_09795
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-182.9194522060805,381.838904412161,342.73309989245354,2.490989750793229,69,396.697736523069,finite_mle,Barker_MC_09795
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.14280804242037,364.28561608484074,330.4254412387256,3.790097353857254,69,395.671783909539,finite_mle,Barker_MC_00437
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-173.02923101223664,362.0584620244733,337.9733244747432,3.1827041815872175,69,395.671783909539,finite_mle,Barker_MC_00437
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.1374009578106,368.2748019156212,337.39319584572536,2.9745630544441837,69,395.5321290935242,finite_mle,Barker_MC_06488
