realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_predictive_events,LR_statistic,nominal_LR_p,info_bits_per_event,delta_AICc_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,all_models_converged,likelihood_nesting_ok,eta_clipping_used
joint_01652,NGRIP_09793,551,True,,55,14.4943384,0.000712187596,0.190099183,-10.4359576,331.502806,5.31567422,True,True,False
joint_01653,NGRIP_08755,6551,True,,55,14.3449639,0.000767415686,0.188140075,-10.2865831,329.014878,5.14687653,True,True,False
joint_01654,NGRIP_09295,4070,True,,55,8.1318799,0.0171468645,0.106652935,-4.07349907,326.525508,3.30421871,True,True,False
joint_01655,NGRIP_04946,5183,True,,55,14.1767815,0.000834739589,0.185934294,-10.1184007,334.533619,5.21708431,True,True,False
joint_01656,NGRIP_00693,7388,True,,55,12.7037303,0.00174349224,0.166614624,-8.64534946,341.950321,4.68206454,True,True,False
joint_01657,NGRIP_03652,4881,True,,55,6.72462843,0.034654967,0.0881962553,-2.6662476,338.787146,2.91508213,True,True,False
joint_01658,NGRIP_07800,5929,True,,55,12.4907613,0.00193939217,0.16382145,-8.43238052,323.91868,4.55328407,True,True,False
joint_01659,NGRIP_08178,855,True,,55,9.07814346,0.010683319,0.119063569,-5.01976263,337.555004,3.58110052,True,True,False
joint_01660,NGRIP_09164,4865,True,,55,10.4070428,0.00549717243,0.136492628,-6.34866202,335.045009,3.92482648,True,True,False
joint_01661,NGRIP_06912,2762,True,,55,12.5496372,0.00188313264,0.16459363,-8.49125636,333.442908,4.65508086,True,True,False
joint_01662,NGRIP_06651,7673,True,,55,10.2076749,0.00607339547,0.133877836,-6.14929406,343.410402,3.89055152,True,True,False
joint_01663,NGRIP_08079,4203,True,,55,10.5046184,0.0052354147,0.137772372,-6.44623762,327.136236,3.87670117,True,True,False
joint_01664,NGRIP_04291,669,True,,55,7.44073895,0.0242250157,0.097588338,-3.38235812,335.418754,3.14115813,True,True,False
joint_01665,NGRIP_01770,3376,True,,55,12.5587781,0.00187454554,0.164713517,-8.50039723,339.990368,4.63090753,True,True,False
joint_01666,NGRIP_00501,5880,True,,55,10.6330226,0.00490985291,0.139456445,-6.57464176,321.561556,3.9426871,True,True,False
joint_01667,NGRIP_01184,4215,True,,55,11.9841155,0.00249851742,0.157176582,-7.92573468,324.479365,4.3244277,True,True,False
joint_01668,NGRIP_04612,4692,True,,55,12.896546,0.00158325412,0.169143481,-8.83816513,337.385237,4.74654144,True,True,False
joint_01669,NGRIP_04694,2131,True,,55,11.7641415,0.00278900398,0.154291533,-7.70576066,334.155835,4.33925118,True,True,False
joint_01670,NGRIP_06405,4673,True,,55,11.4415225,0.00327721519,0.150060252,-7.38314166,314.392244,4.19652991,True,True,False
joint_01671,NGRIP_04956,9852,True,,55,11.3531136,0.00342533224,0.148900734,-7.29473279,325.228866,4.14260386,True,True,False
joint_01672,NGRIP_03122,7728,True,,55,13.7933398,0.00101114703,0.1809053,-9.73495902,335.572036,5.00110467,True,True,False
joint_01673,NGRIP_08276,4976,True,,55,8.10415779,0.017386193,0.106289348,-4.04577696,318.56096,3.3449806,True,True,False
joint_01674,NGRIP_09057,8337,True,,55,14.2206052,0.000816647823,0.18650906,-10.1622244,345.045326,5.23159209,True,True,False
joint_01675,NGRIP_06453,4010,True,,55,11.0538039,0.00397829504,0.144975164,-6.99542304,334.830982,4.14534355,True,True,False
joint_01676,NGRIP_06048,108,True,,55,11.811239,0.00272409368,0.154909236,-7.75285817,333.171316,4.29376383,True,True,False
joint_01677,NGRIP_02006,531,True,,55,10.6225445,0.00493564335,0.139319021,-6.56416367,321.004158,4.00667746,True,True,False
joint_01678,NGRIP_02889,4043,True,,55,16.8109503,0.000223639502,0.220482497,-12.7525695,325.165515,6.00244284,True,True,False
joint_01679,NGRIP_07665,1282,True,,55,10.7196461,0.00470173796,0.140592548,-6.66126529,336.117911,4.09021643,True,True,False
joint_01680,NGRIP_06141,4658,True,,55,10.8502783,0.00440445314,0.142305843,-6.79189752,326.967353,4.07875722,True,True,False
joint_01681,NGRIP_03612,8975,True,,55,15.7143358,0.00038696825,0.206099949,-11.655955,336.150264,5.74304685,True,True,False
joint_01682,NGRIP_09830,2810,True,,55,9.82001488,0.0073724335,0.128793516,-5.76163405,336.124841,3.80815132,True,True,False
joint_01683,NGRIP_09119,2092,True,,55,13.2937884,0.00129804735,0.174353478,-9.23540753,333.376825,4.89259622,True,True,False
joint_01684,NGRIP_08433,8506,True,,55,12.5318757,0.00189993077,0.164360681,-8.47349484,323.985168,4.61814431,True,True,False
joint_01685,NGRIP_06728,533,True,,55,15.1360528,0.00051671122,0.19851553,-11.077672,332.749557,5.49925106,True,True,False
joint_01686,NGRIP_04657,8092,True,,55,12.2046898,0.00223761454,0.160069505,-8.14630901,322.851748,4.45215068,True,True,False
joint_01687,NGRIP_08470,9558,True,,55,12.3060916,0.0021269935,0.16139943,-8.24771077,319.294335,4.44745855,True,True,False
joint_01688,NGRIP_04960,23,True,,55,8.47615584,0.0144353111,0.111168254,-4.41777501,334.773679,3.40518807,True,True,False
joint_01689,NGRIP_08077,8492,True,,55,12.4057093,0.00202364557,0.162705957,-8.34732849,332.447476,4.57856727,True,True,False
joint_01690,NGRIP_08054,1867,True,,55,15.7671283,0.000376887371,0.206792344,-11.7087475,319.622891,5.48404339,True,True,False
joint_01691,NGRIP_03950,4460,True,,55,14.6740485,0.000650984817,0.192456154,-10.6156676,321.443249,5.20904755,True,True,False
joint_01692,NGRIP_08947,682,True,,55,11.9576071,0.00253185373,0.156828913,-7.89922627,341.960185,4.43195484,True,True,False
joint_01693,NGRIP_09797,4087,True,,55,7.78675085,0.0203764507,0.102126426,-3.72837002,335.716766,3.23194322,True,True,False
joint_01694,NGRIP_05286,4472,True,,55,13.27119,0.00131279743,0.17405709,-9.21280913,320.065859,4.81311773,True,True,False
joint_01695,NGRIP_01418,7652,True,,55,11.4449897,0.00327153865,0.150105727,-7.38660891,328.349805,4.28449828,True,True,False
joint_01696,NGRIP_01149,190,True,,55,15.9676142,0.000340938961,0.209421798,-11.9092334,334.537681,5.77810029,True,True,False
joint_01697,NGRIP_05791,1703,True,,55,13.891648,0.000962646781,0.182194652,-9.83326718,333.526601,5.02444512,True,True,False
joint_01698,NGRIP_09396,8401,True,,55,10.6272919,0.00492394138,0.139381285,-6.56891112,331.239201,4.01813162,True,True,False
joint_01699,NGRIP_00348,8538,True,,55,7.36762959,0.0251269377,0.0966294788,-3.30924876,348.132248,3.11015624,True,True,False
joint_01700,NGRIP_01935,7833,True,,55,12.5351145,0.00189685646,0.16440316,-8.47673369,327.562411,4.53958028,True,True,False
joint_01701,NGRIP_03953,5789,True,,55,12.272457,0.00216306621,0.160958299,-8.21407622,327.060923,4.58796352,True,True,False
joint_01702,NGRIP_09238,4756,True,,55,9.49939261,0.00865432307,0.124588424,-5.44101179,342.374512,3.68661524,True,True,False
joint_01703,NGRIP_07025,5892,True,,55,15.0843472,0.000530243823,0.19783739,-11.0259664,331.749244,5.5003848,True,True,False
joint_01704,NGRIP_02311,2773,True,,55,10.800659,0.00451509292,0.141655066,-6.7422782,335.825372,4.06474207,True,True,False
joint_01705,NGRIP_06038,7446,True,,55,12.9084586,0.00157385176,0.16929972,-8.8500778,325.028017,4.65966835,True,True,False
joint_01706,NGRIP_07892,918,True,,55,9.14193563,0.01034794,0.119900229,-5.0835548,330.212954,3.60555327,True,True,False
joint_01707,NGRIP_04763,89,True,,55,12.1307411,0.0023218975,0.159099636,-8.07236025,333.30489,4.51034774,True,True,False
joint_01708,NGRIP_04372,7731,True,,55,14.7685257,0.000620948242,0.193695261,-10.7101448,331.339077,5.31067702,True,True,False
joint_01709,NGRIP_06089,7303,True,,55,13.8700687,0.000973089666,0.18191163,-9.81168783,331.168602,4.92829487,True,True,False
joint_01710,NGRIP_08825,7691,True,,55,15.1010629,0.000525830587,0.198056624,-11.0426821,326.683736,5.48323318,True,True,False
joint_01711,NGRIP_03059,1494,True,,55,12.5215751,0.00190974117,0.164225585,-8.46319429,326.937398,4.5672553,True,True,False
joint_01712,NGRIP_08918,7183,True,,55,15.2098532,0.000497991967,0.199483453,-11.1514724,326.287347,5.41079452,True,True,False
joint_01713,NGRIP_05593,5829,True,,55,13.3572644,0.00125749677,0.175185992,-9.29888362,330.29032,4.86767315,True,True,False
joint_01714,NGRIP_09878,6254,True,,55,11.4823592,0.0032109784,0.150595842,-7.42397835,335.084197,4.26185168,True,True,False
joint_01715,NGRIP_02379,4435,True,,55,15.2776972,0.000481382407,0.200373254,-11.2193163,324.26058,5.33964984,True,True,False
joint_01716,NGRIP_05729,1390,True,,55,14.8814602,0.000586856589,0.195176443,-10.8230793,329.044368,5.29309296,True,True,False
joint_01717,NGRIP_09402,2680,True,,55,10.6293396,0.00491890275,0.139408141,-6.57095876,338.483472,4.01477141,True,True,False
joint_01718,NGRIP_03423,5079,True,,55,10.7802416,0.00456142223,0.141387283,-6.7218608,328.492003,3.98039089,True,True,False
joint_01719,NGRIP_01995,1465,True,,55,9.33500135,0.00939572316,0.122432365,-5.27662053,338.43006,3.62699841,True,True,False
joint_01720,NGRIP_04109,3399,True,,55,13.0051483,0.00149957411,0.170567845,-8.94676744,329.320705,4.73217772,True,True,False
joint_01721,NGRIP_06863,6440,True,,55,13.1960799,0.00136303705,0.173071991,-9.13769906,324.415225,4.71527621,True,True,False
joint_01722,NGRIP_02665,7884,True,,55,11.8182678,0.00271453687,0.155001422,-7.75988702,332.178623,4.35648962,True,True,False
joint_01723,NGRIP_04383,7432,True,,55,15.1057416,0.000524601943,0.198117986,-11.0473607,321.783583,5.28914405,True,True,False
joint_01724,NGRIP_03738,1575,True,,55,13.0835727,0.00144191046,0.171596413,-9.02519184,325.577253,4.72121924,True,True,False
joint_01725,NGRIP_07176,5520,True,,55,8.67645266,0.0130596712,0.113795229,-4.61807184,341.330852,3.49255256,True,True,False
joint_01726,NGRIP_07536,5966,True,,55,12.2494666,0.00218807463,0.16065677,-8.19108574,330.409759,4.44353586,True,True,False
joint_01727,NGRIP_08959,9436,True,,55,13.4223016,0.00121726249,0.176038982,-9.36392078,324.348554,4.88459237,True,True,False
joint_01728,NGRIP_05175,914,True,,55,13.4757652,0.00118515393,0.176740179,-9.41738441,334.689668,4.97425299,True,True,False
joint_01729,NGRIP_03337,1781,True,,55,13.5238926,0.00115697516,0.177371389,-9.46551177,334.138404,4.93451701,True,True,False
joint_01730,NGRIP_04494,6560,True,,55,13.4343945,0.0012099246,0.176197584,-9.37601364,334.414034,4.8942022,True,True,False
joint_01731,NGRIP_00656,8322,True,,55,10.9258848,0.0042410584,0.143297453,-6.86750401,338.277922,4.10958246,True,True,False
joint_01732,NGRIP_04251,9325,True,,55,11.3052504,0.00350829466,0.148272988,-7.2468696,336.39019,4.28856726,True,True,False
joint_01733,NGRIP_07222,4135,True,,55,10.2805243,0.0058561544,0.134833285,-6.22214345,345.731256,3.94835781,True,True,False
joint_01734,NGRIP_04944,7237,True,,55,10.5303587,0.00516846593,0.138109966,-6.47197789,328.126704,4.0012942,True,True,False
joint_01735,NGRIP_00479,527,True,,55,11.3171945,0.00348740535,0.14842964,-7.25881372,341.493262,4.24825099,True,True,False
joint_01736,NGRIP_06476,8308,True,,55,15.0551262,0.000538047831,0.197454145,-10.9967454,323.544121,5.26408335,True,True,False
joint_01737,NGRIP_04452,6909,True,,55,10.6136302,0.00495769125,0.139202106,-6.55524941,326.114553,4.02799814,True,True,False
joint_01738,NGRIP_08609,6530,True,,55,13.9644896,0.000928217207,0.183149999,-9.90610876,334.787051,5.04500713,True,True,False
joint_01739,NGRIP_07147,10,True,,55,13.8482038,0.000983786242,0.181624864,-9.78982301,326.663369,5.01348573,True,True,False
joint_01740,NGRIP_08784,4766,True,,55,14.2480567,0.000805515318,0.186869097,-10.1896759,324.551833,5.10361706,True,True,False
joint_01741,NGRIP_04046,1071,True,,55,16.4153751,0.000272550252,0.215294366,-12.3569943,315.46048,5.8604035,True,True,False
joint_01742,NGRIP_02105,476,True,,55,14.6018109,0.000674927369,0.19150873,-10.5434301,327.987419,5.295303,True,True,False
joint_01743,NGRIP_06997,6242,True,,55,8.38179314,0.0151327113,0.109930649,-4.32341231,342.521546,3.40574583,True,True,False
joint_01744,NGRIP_06960,4198,True,,55,11.8580048,0.00266113546,0.155522588,-7.79962394,321.539517,4.30679806,True,True,False
joint_01745,NGRIP_07427,9934,True,,55,13.8039974,0.00100577316,0.181045079,-9.74561662,325.448111,4.95508806,True,True,False
joint_01746,NGRIP_05582,6773,True,,55,13.9071074,0.000955234498,0.182397408,-9.84872657,324.154564,4.97602419,True,True,False
joint_01747,NGRIP_01147,4587,True,,55,12.8440149,0.00162539009,0.168454514,-8.78563404,320.129824,4.66787002,True,True,False
joint_01748,NGRIP_02147,6353,True,,55,14.565106,0.000687428324,0.191027329,-10.5067252,333.332042,5.22378348,True,True,False
joint_01749,NGRIP_03340,438,True,,55,10.3752329,0.00558530372,0.136075428,-6.31685211,345.151549,3.94831155,True,True,False
joint_01750,NGRIP_04708,2831,True,,55,10.9687065,0.00415121898,0.143859077,-6.91032569,323.670478,4.12887269,True,True,False
joint_01751,NGRIP_07655,653,True,,55,10.801867,0.00451236674,0.141670908,-6.74348615,314.782482,4.06004667,True,True,False
joint_01752,NGRIP_08096,257,True,,55,10.2858066,0.00584070762,0.134902566,-6.22742582,324.891307,3.86501991,True,True,False
joint_01753,NGRIP_00122,4566,True,,55,13.8648639,0.000975625307,0.181843367,-9.80648308,331.860556,5.11624239,True,True,False
joint_01754,NGRIP_01114,9850,True,,55,14.7393529,0.000630071993,0.193312649,-10.6809721,322.844717,5.27308588,True,True,False
joint_01755,NGRIP_01357,8993,True,,55,13.4062972,0.00122704233,0.175829078,-9.34791641,319.381462,4.79544942,True,True,False
joint_01756,NGRIP_02203,9910,True,,55,10.0976598,0.00641683749,0.132434943,-6.03927894,336.04145,3.91248869,True,True,False
joint_01757,NGRIP_09498,5730,True,,55,7.85478346,0.0196949754,0.103018701,-3.79640264,331.04256,3.26942773,True,True,False
joint_01758,NGRIP_03269,9016,True,,55,11.7594916,0.00279549578,0.154230548,-7.70111078,333.539121,4.273134,True,True,False
joint_01759,NGRIP_09644,3901,True,,55,13.3294187,0.00127512716,0.174820785,-9.27103792,330.052599,4.68164361,True,True,False
joint_01760,NGRIP_00518,8389,True,,55,12.8495855,0.00162086915,0.168527575,-8.79120469,323.170231,4.5966078,True,True,False
joint_01761,NGRIP_02152,1481,True,,55,16.4680528,0.000265465301,0.215985256,-12.409672,325.602042,5.92436409,True,True,False
joint_01762,NGRIP_06841,4233,True,,55,15.9781251,0.000339151876,0.209559653,-11.9197443,338.733271,5.78257812,True,True,False
joint_01763,NGRIP_04521,7398,True,,55,11.4805687,0.00321385427,0.15057236,-7.42218789,325.748136,4.23731399,True,True,False
joint_01764,NGRIP_08903,5609,True,,55,7.86709386,0.0195741213,0.103180157,-3.80871303,334.130028,3.29387699,True,True,False
joint_01765,NGRIP_00977,5316,True,,55,13.9869959,0.000917830404,0.183445178,-9.92861503,331.035789,5.01952003,True,True,False
joint_01766,NGRIP_00752,1896,True,,55,16.2497058,0.000296088277,0.213121546,-12.191325,327.068492,5.86495133,True,True,False
joint_01767,NGRIP_04769,6423,True,,55,6.90611514,0.0316487201,0.0905765278,-2.84773431,338.883891,3.0168143,True,True,False
joint_01768,NGRIP_07045,1549,True,,55,15.1537513,0.000512158888,0.198747653,-11.0953705,329.592401,5.37497264,True,True,False
joint_01769,NGRIP_03176,5444,True,,55,15.6837325,0.000392935041,0.205698574,-11.6253517,321.233559,5.53093032,True,True,False
joint_01770,NGRIP_09719,952,True,,55,10.8844619,0.00432981284,0.142754175,-6.8260811,326.613888,4.04155551,True,True,False
joint_01771,NGRIP_03424,9763,True,,55,12.7315956,0.00171936923,0.166980089,-8.67321474,338.569776,4.69737379,True,True,False
joint_01772,NGRIP_04405,5305,True,,55,16.2641791,0.000293953333,0.213311368,-12.2057982,323.880256,5.84734273,True,True,False
joint_01773,NGRIP_07644,1010,True,,55,11.0546181,0.00397667568,0.144985843,-6.99623731,334.609617,4.21259951,True,True,False
joint_01774,NGRIP_02906,6712,True,,55,16.1770103,0.000307048408,0.212168114,-12.1186295,320.743075,5.7419535,True,True,False
joint_01775,NGRIP_03504,2218,True,,55,10.9380515,0.00421533705,0.143457024,-6.87967063,338.161433,4.11702495,True,True,False
joint_01776,NGRIP_01483,5766,True,,55,14.3856323,0.000751968464,0.188673459,-10.3272515,330.990199,5.27408971,True,True,False
joint_01777,NGRIP_02568,8328,True,,55,12.3912454,0.00203833356,0.162516257,-8.33286455,326.233867,4.50713831,True,True,False
joint_01778,NGRIP_09168,8414,True,,55,9.20653144,0.0100190628,0.12074743,-5.14815062,341.813612,3.60523662,True,True,False
joint_01779,NGRIP_09363,5069,True,,55,11.0389028,0.00400804618,0.14477973,-6.98052196,340.620743,4.15026213,True,True,False
joint_01780,NGRIP_00144,4418,True,,55,7.64916782,0.0218275159,0.100321968,-3.59078699,341.666157,3.20000977,True,True,False
joint_01781,NGRIP_05072,6514,True,,55,14.8300311,0.000602143015,0.194501931,-10.7716503,329.758244,5.46904746,True,True,False
joint_01782,NGRIP_02348,1817,True,,55,13.8546703,0.000980610556,0.181709674,-9.7962895,324.072398,5.07819774,True,True,False
joint_01783,NGRIP_02898,6667,True,,55,8.67856412,0.013045891,0.113822922,-4.62018329,336.844849,3.4745419,True,True,False
joint_01784,NGRIP_09648,8950,True,,55,13.9171044,0.000950471662,0.182528523,-9.85872359,330.145979,5.12636272,True,True,False
joint_01785,NGRIP_02439,4916,True,,55,13.8681388,0.000974029054,0.181886319,-9.80975802,321.224629,4.98175152,True,True,False
joint_01786,NGRIP_09728,22,True,,55,10.964751,0.00415943712,0.1438072,-6.90637022,335.047287,4.0299475,True,True,False
joint_01787,NGRIP_01513,1484,True,,55,10.2229678,0.00602713256,0.134078409,-6.16458699,344.583252,3.8845852,True,True,False
joint_01788,NGRIP_05889,9881,True,,55,15.0734675,0.000533136132,0.197694699,-11.0150867,324.286035,5.33605084,True,True,False
joint_01789,NGRIP_05556,3951,True,,55,14.1683104,0.000838282664,0.185823192,-10.1099296,342.110216,5.13574899,True,True,False
joint_01790,NGRIP_09610,9885,True,,55,9.5738974,0.0083378599,0.125565585,-5.51551658,332.406645,3.72143094,True,True,False
joint_01791,NGRIP_03511,8257,True,,55,11.903932,0.00260072253,0.156124942,-7.84555112,330.53134,4.3741856,True,True,False
joint_01792,NGRIP_08327,7029,True,,55,15.5059553,0.000429461846,0.203366953,-11.4475745,329.84903,5.5841892,True,True,False
joint_01793,NGRIP_09033,4008,True,,55,13.9498318,0.000935044985,0.182957756,-9.89145101,326.902989,5.07265569,True,True,False
joint_01794,NGRIP_03351,7050,True,,55,12.2698529,0.0021658845,0.160924145,-8.21147208,332.587132,4.40508493,True,True,False
joint_01795,NGRIP_01804,2477,True,,55,8.96776719,0.0112894842,0.117615939,-4.90938636,336.675561,3.55360079,True,True,False
joint_01796,NGRIP_07874,8911,True,,55,14.1113006,0.000862521653,0.185075486,-10.0529198,333.898354,5.12448746,True,True,False
joint_01797,NGRIP_09969,6240,True,,55,14.6642121,0.000654194361,0.192327146,-10.6058313,330.655179,5.36402889,True,True,False
joint_01798,NGRIP_00388,2921,True,,55,14.0132212,0.000905873763,0.183789134,-9.95484036,321.984311,5.00910338,True,True,False
joint_01799,NGRIP_00102,8920,True,,55,12.7338512,0.00171743118,0.167009673,-8.67547038,326.552463,4.60964558,True,True,False
joint_01800,NGRIP_07657,8954,True,,55,15.0250229,0.000546207602,0.197059327,-10.966642,317.605265,5.39425685,True,True,False
joint_01801,NGRIP_04451,1821,True,,55,15.7450981,0.000381061784,0.206503408,-11.6867172,342.171164,5.72303528,True,True,False
joint_01802,NGRIP_08840,9718,True,,55,14.4220863,0.000738386488,0.189151568,-10.3637055,333.620246,5.24465471,True,True,False
joint_01803,NGRIP_01767,6157,True,,55,8.78688102,0.0123581377,0.115243543,-4.7285002,328.695344,3.52436892,True,True,False
joint_01804,NGRIP_00694,2319,True,,55,14.112767,0.000861889496,0.185094718,-10.0543862,330.234889,5.14529065,True,True,False
joint_01805,NGRIP_02469,7206,True,,55,14.5273662,0.000700523165,0.190532357,-10.4689854,332.422293,5.33195197,True,True,False
joint_01806,NGRIP_01012,6154,True,,55,12.578355,0.00185628613,0.164970276,-8.51997416,330.168062,4.54208668,True,True,False
joint_01807,NGRIP_01018,1541,True,,55,11.4714853,0.00322848378,0.150453227,-7.41310451,334.860192,4.27513544,True,True,False
joint_01808,NGRIP_07334,7353,True,,55,11.6206944,0.00299638949,0.152410166,-7.56231361,325.868163,4.24222856,True,True,False
joint_01809,NGRIP_01219,8312,True,,55,8.50664511,0.0142169189,0.111568134,-4.44826428,329.027229,3.39472665,True,True,False
joint_01810,NGRIP_01737,3672,True,,55,13.4934893,0.00117469743,0.176972638,-9.43510851,309.847015,4.86262928,True,True,False
joint_01811,NGRIP_03027,7745,True,,55,11.5082316,0.00316970804,0.150935169,-7.44985076,331.876274,4.25732285,True,True,False
joint_01812,NGRIP_04609,4551,True,,55,14.1957229,0.000826871349,0.186182718,-10.1373421,326.795601,5.23136455,True,True,False
joint_01813,NGRIP_00475,8259,True,,55,13.5086347,0.00116583542,0.177171275,-9.45025387,331.975043,4.88979153,True,True,False
joint_01814,NGRIP_06369,9000,True,,55,12.4751437,0.00195459586,0.163616617,-8.41676283,316.255041,4.48211347,True,True,False
joint_01815,NGRIP_07519,9887,True,,55,16.1052902,0.000318258975,0.211227476,-12.0469094,319.148087,5.73032676,True,True,False
joint_01816,NGRIP_07531,4119,True,,55,14.0189288,0.000903292256,0.183863992,-9.96054799,331.039105,5.01185621,True,True,False
joint_01817,NGRIP_01150,5696,True,,55,11.3647698,0.00340542721,0.149053609,-7.30638894,322.126391,4.25068002,True,True,False
joint_01818,NGRIP_01419,8188,True,,55,12.093698,0.00236530334,0.158613801,-8.03531718,324.300238,4.41960622,True,True,False
joint_01819,NGRIP_09587,9135,True,,55,8.20528398,0.0165289484,0.107615659,-4.14690315,333.240684,3.37498834,True,True,False
joint_01820,NGRIP_02212,88,True,,55,11.6536385,0.00294743708,0.152842241,-7.59525772,343.152509,4.35002977,True,True,False
joint_01821,NGRIP_05595,2543,True,,55,8.46374004,0.0145252027,0.111005416,-4.40535922,335.32889,3.42758884,True,True,False
joint_01822,NGRIP_02805,4901,True,,55,13.3616141,0.00125476492,0.17524304,-9.30323325,321.951029,4.80130586,True,True,False
joint_01823,NGRIP_03665,5174,True,,55,8.9939936,0.0111424092,0.117959909,-4.93561278,350.216257,3.55619554,True,True,False
joint_01824,NGRIP_04215,4683,True,,55,12.3127249,0.00211995067,0.161486429,-8.25434409,323.342126,4.41000917,True,True,False
joint_01825,NGRIP_00606,6369,True,,55,13.9928055,0.000915168145,0.183521374,-9.93442466,341.266596,5.01427336,True,True,False
joint_01826,NGRIP_00599,7496,True,,55,9.38101001,0.00918204801,0.123035787,-5.32262918,336.122623,3.683354,True,True,False
joint_01827,NGRIP_08725,6120,True,,55,8.02497348,0.0180883583,0.105250813,-3.96659265,340.216756,3.320692,True,True,False
joint_01828,NGRIP_03582,3797,True,,55,12.5170504,0.00191406654,0.164166242,-8.45866962,323.98865,4.4809248,True,True,False
joint_01829,NGRIP_00436,683,True,,55,9.06528487,0.0107522264,0.118894923,-5.00690405,324.99745,3.5108842,True,True,False
joint_01830,NGRIP_00634,9599,True,,55,13.9499693,0.000934980703,0.18295956,-9.89158851,337.830322,5.07970137,True,True,False
joint_01831,NGRIP_05627,2693,True,,55,13.93041,0.000944169338,0.182703032,-9.87202922,317.610485,5.02032164,True,True,False
joint_01832,NGRIP_05166,2906,True,,55,12.0931588,0.00236594116,0.158606729,-8.03477794,329.82129,4.46020601,True,True,False
joint_01833,NGRIP_01499,6447,True,,55,13.5335749,0.00115138763,0.177498376,-9.47519404,337.734271,4.93861994,True,True,False
joint_01834,NGRIP_04610,3502,True,,55,15.424576,0.000447296901,0.202299629,-11.3661951,325.158143,5.5891294,True,True,False
joint_01835,NGRIP_08104,6688,True,,55,13.6453612,0.00108879836,0.1789645,-9.58698039,322.314605,4.95761375,True,True,False
joint_01836,NGRIP_01997,4221,True,,55,15.7008538,0.000389585614,0.205923127,-11.642473,329.82358,5.59467866,True,True,False
joint_01837,NGRIP_09616,7401,True,,55,13.139102,0.00140242696,0.172324703,-9.08072118,321.317747,4.64450149,True,True,False
joint_01838,NGRIP_02245,7579,True,,55,6.21840715,0.0446364908,0.081556956,-2.16002632,335.323619,2.86470928,True,True,False
joint_01839,NGRIP_07706,6083,True,,55,11.3393375,0.00344900754,0.148720055,-7.28095669,328.381322,4.24298418,True,True,False
joint_01840,NGRIP_02082,2927,True,,55,14.8080435,0.000608799406,0.194213553,-10.7496626,326.064519,5.36864638,True,True,False
joint_01841,NGRIP_09952,1094,True,,55,14.5685566,0.00068624333,0.191072585,-10.5101757,326.341599,5.32930071,True,True,False
joint_01842,NGRIP_02447,7287,True,,55,14.7011257,0.000642230765,0.192811284,-10.6427449,326.064669,5.35983311,True,True,False
joint_01843,NGRIP_02607,8789,True,,55,13.5755978,0.00112744768,0.178049524,-9.51721696,320.52636,4.84249087,True,True,False
joint_01844,NGRIP_00048,3773,True,,55,13.981421,0.00092039237,0.183372061,-9.92304015,333.42455,5.09402693,True,True,False
joint_01845,NGRIP_09409,894,True,,55,13.216637,0.00134909878,0.173341605,-9.15825614,322.038857,4.71387092,True,True,False
joint_01846,NGRIP_06928,3217,True,,55,15.8766315,0.000356806927,0.208228523,-11.8182507,325.130685,5.76423805,True,True,False
joint_01847,NGRIP_09855,7897,True,,55,14.6241241,0.000667439353,0.191801375,-10.5657432,328.842133,5.32060099,True,True,False
joint_01848,NGRIP_00434,3431,True,,55,15.0477977,0.000540022998,0.197358028,-10.9894168,325.263024,5.50525368,True,True,False
joint_01849,NGRIP_06694,3216,True,,55,8.82230723,0.012141164,0.115708172,-4.76392641,338.504967,3.5375303,True,True,False
joint_01850,NGRIP_00215,2817,True,,55,8.16917568,0.0168300745,0.107142084,-4.11079486,335.243635,3.36382366,True,True,False
joint_01851,NGRIP_00577,3472,True,,55,12.5949647,0.00184093373,0.16518812,-8.53658392,336.141906,4.59127323,True,True,False
joint_01852,NGRIP_05058,577,True,,55,9.41705692,0.00901803824,0.123508557,-5.35867609,332.543148,3.64687666,True,True,False
joint_01853,NGRIP_04502,9125,True,,55,16.3393942,0.000283103759,0.214297845,-12.2810133,327.434074,5.94485523,True,True,False
joint_01854,NGRIP_06237,9606,True,,55,16.0168311,0.000332651379,0.210067298,-11.9584502,327.268586,5.84465894,True,True,False
joint_01855,NGRIP_05167,892,True,,55,13.5177939,0.00116050859,0.177291402,-9.45941304,321.474285,4.83540534,True,True,False
joint_01856,NGRIP_08724,8927,True,,55,13.9025243,0.000957425966,0.182337299,-9.84414349,329.854474,5.01784196,True,True,False
joint_01857,NGRIP_04935,3248,True,,55,14.4416299,0.000731206295,0.189407889,-10.383249,325.444607,5.10234828,True,True,False
joint_01858,NGRIP_09274,2451,True,,55,16.4921262,0.000262289128,0.216300989,-12.4337454,327.833729,5.9882013,True,True,False
joint_01859,NGRIP_02173,6746,True,,55,12.2746516,0.00216069399,0.160987082,-8.21627081,335.584816,4.53001549,True,True,False
joint_01860,NGRIP_04468,1782,True,,55,10.7771644,0.00456844594,0.141346924,-6.71878355,321.778909,4.0861313,True,True,False
joint_01861,NGRIP_03776,3638,True,,55,13.37961,0.00124352524,0.175479063,-9.32122916,319.814501,4.83701666,True,True,False
