realization_id,ngrip_realization_id,mis6_realization_id,age_kyr_bp__NGRIP:GI-1,age_kyr_bp__NGRIP:GI-2.1,age_kyr_bp__NGRIP:GI-2.2,age_kyr_bp__NGRIP:GI-3,age_kyr_bp__NGRIP:GI-4,age_kyr_bp__NGRIP:GI-5.1,age_kyr_bp__NGRIP:GI-5.2,age_kyr_bp__NGRIP:GI-6,age_kyr_bp__NGRIP:GI-7,age_kyr_bp__NGRIP:GI-8,age_kyr_bp__NGRIP:GI-9,age_kyr_bp__NGRIP:GI-10,age_kyr_bp__NGRIP:GI-11,age_kyr_bp__NGRIP:GI-12,age_kyr_bp__NGRIP:GI-13,age_kyr_bp__NGRIP:GI-14,age_kyr_bp__NGRIP:GI-15.1,age_kyr_bp__NGRIP:GI-15.2,age_kyr_bp__NGRIP:GI-16.1,age_kyr_bp__NGRIP:GI-16.2,age_kyr_bp__NGRIP:GI-17.1,age_kyr_bp__NGRIP:GI-17.2,age_kyr_bp__NGRIP:GI-18,age_kyr_bp__NGRIP:GI-19.1,age_kyr_bp__NGRIP:GI-19.2,age_kyr_bp__NGRIP:GI-20,age_kyr_bp__NGRIP:GI-21.1,age_kyr_bp__NGRIP:GI-21.2,age_kyr_bp__NGRIP:GI-22,age_kyr_bp__NGRIP:GI-23.1,age_kyr_bp__NGRIP:GI-23.2,age_kyr_bp__NGRIP:GI-24.1,age_kyr_bp__NGRIP:GI-24.2,age_kyr_bp__NGRIP:GI-25,age_kyr_bp__MIS6:MIS6_DO_01,age_kyr_bp__MIS6:MIS6_DO_02,age_kyr_bp__MIS6:MIS6_DO_03,age_kyr_bp__MIS6:MIS6_DO_04,age_kyr_bp__MIS6:MIS6_DO_05,age_kyr_bp__MIS6:MIS6_DO_06,age_kyr_bp__MIS6:MIS6_DO_07,age_kyr_bp__MIS6:MIS6_DO_08,age_kyr_bp__MIS6:MIS6_DO_09,age_kyr_bp__MIS6:MIS6_DO_10,age_kyr_bp__MIS6:MIS6_DO_11,age_kyr_bp__MIS6:MIS6_DO_12,age_kyr_bp__MIS6:MIS6_DO_13,age_kyr_bp__MIS6:MIS6_DO_14,age_kyr_bp__MIS6:MIS6_DO_15,age_kyr_bp__MIS6:MIS6_DO_16,age_kyr_bp__MIS6:MIS6_DO_17,age_kyr_bp__MIS6:MIS6_DO_18,age_kyr_bp__MIS6:MIS6_DO_19,age_kyr_bp__MIS6:MIS6_DO_20,age_kyr_bp__MIS6:MIS6_DO_21
joint_04530,NGRIP_08010,1325,14.569221,22.763306,23.068073,27.524303,28.671487,30.589454,32.206701,33.42449,35.178201,37.961772,39.922374,41.419806,43.530464,47.109012,49.308195,53.991136,54.731112,55.607846,57.956677,58.207442,59.072158,59.383334,64.227247,70.365303,72.481698,75.882961,83.759523,84.073017,91.300184,104.089419,104.553786,106.674876,108.091392,115.929168,135.5662,138.745408,146.566437,147.208492,148.893289,150.014125,150.881637,151.488272,160.016903,161.100911,165.360862,170.0968,170.833036,172.333905,173.003444,176.047962,176.67877,179.828842,180.326176,191.064882,194.185003
joint_04531,NGRIP_00369,3085,14.653056,22.689705,22.980543,27.289305,28.450954,30.237397,31.653703,32.672095,34.197611,36.991885,38.993972,40.382583,42.376103,46.075277,48.488665,54.449876,55.347685,55.975174,57.633451,57.832969,58.407865,58.680814,63.27461,67.920395,70.223881,73.851609,80.522175,80.731206,85.356555,101.325441,101.771886,103.685246,104.857293,111.839313,133.847201,137.718995,145.647704,146.155622,147.57014,148.394373,149.659415,150.401092,158.575464,160.45458,164.327301,165.638239,167.460176,169.922575,171.141018,172.273383,176.608036,180.025314,180.527987,190.866226,193.625583
joint_04532,NGRIP_08752,8759,14.655606,22.889874,23.27804,27.676199,28.817012,30.689426,32.248052,33.449679,35.190796,38.242086,40.367801,41.865459,44.021381,47.803467,50.199754,55.27603,56.115945,56.887142,59.005358,59.249869,60.048577,60.364241,65.144767,69.502081,72.129101,76.195531,83.860054,84.119096,89.426026,105.480398,106.033895,107.406843,108.20438,113.886813,134.576574,138.154503,146.037523,146.602356,148.131553,149.081635,150.178005,150.862383,159.187068,160.728819,164.765842,167.53001,168.891283,170.945704,171.931247,173.87494,176.371618,179.929863,180.548873,191.139165,193.911741
joint_04533,NGRIP_02302,6523,14.728984,23.069732,23.349194,27.794252,28.964561,31.01087,32.555275,33.777668,35.559687,38.667353,40.85592,42.200748,44.149313,47.640465,50.00313,55.390098,56.274198,57.020121,59.189532,59.496499,60.254286,60.589809,64.105745,69.02434,71.412963,75.14488,84.439467,84.714179,88.964289,102.65222,103.066531,105.138311,106.607331,113.300805,134.551846,138.149621,146.013368,146.579943,148.113536,149.078853,150.156263,150.84588,159.176636,160.726336,164.699955,167.559665,168.858874,170.543177,171.905365,173.83253,177.474674,179.950671,180.364358,190.894306,194.080422
joint_04534,NGRIP_05823,9694,14.610182,22.986273,23.33211,27.868765,28.992613,30.905145,32.678119,33.944863,35.694939,38.389467,40.390619,41.70585,43.590315,47.038325,49.317909,54.083096,54.8083,55.727014,58.311563,58.625558,59.533428,59.958471,65.074189,69.857529,72.565185,76.694325,84.066356,84.337801,89.5048,102.05283,102.512616,104.438992,105.708731,111.832991,135.078098,138.465984,146.294812,146.902194,148.518102,149.572375,150.532227,151.179537,159.617573,160.926017,165.049878,168.807272,169.892271,171.295545,172.47627,174.990953,176.775156,179.564163,180.033016,191.565668,194.760599
joint_04535,NGRIP_03289,4908,14.759197,23.179544,23.536195,27.919116,28.948813,30.846775,32.4171,33.499153,35.235462,38.175415,40.272523,41.533023,43.383119,46.857203,49.234976,54.350058,55.127971,55.937706,58.155928,58.394711,59.156748,59.538175,63.838456,68.136671,70.932332,75.321278,84.060513,84.366419,89.229808,102.297357,102.676483,104.899734,106.552404,113.434144,134.485162,138.099921,145.988667,146.546367,148.061192,148.995501,150.11301,150.80457,159.110416,160.694449,164.71088,167.292915,168.711923,170.817476,171.832208,173.674218,176.829927,180.075905,180.517516,190.660214,193.909615
joint_04536,NGRIP_03396,1513,14.596599,23.077079,23.423417,27.671865,28.704505,30.629744,32.469784,33.802171,35.767321,39.124504,41.486574,42.719831,44.543793,47.95328,50.329345,54.771255,55.465191,56.273961,58.45782,58.68974,59.493561,59.825875,65.858792,72.450667,74.774433,78.54915,85.972425,86.185349,91.247692,105.444545,105.914142,107.967975,109.478909,115.506575,134.787261,138.27641,146.167201,146.735171,148.293178,149.259758,150.307367,150.999432,159.350275,160.564391,164.889687,168.051684,169.290778,171.212191,172.15438,174.322412,177.197018,179.617835,180.024549,190.325066,194.086551
joint_04537,NGRIP_07195,8048,14.649935,23.468479,23.856284,28.153963,29.22665,31.100476,32.804216,34.062191,35.847265,38.523406,40.462368,41.732514,43.571453,46.970393,49.299126,54.420284,55.252813,55.89525,57.697843,57.91383,58.541597,58.87,63.585392,68.430821,70.808407,74.246174,81.907391,82.218985,87.727452,103.310863,103.836014,106.784094,108.871572,115.736616,133.945745,137.777836,145.700372,146.21598,147.645991,148.487228,149.729481,150.463416,158.658097,160.491632,164.386552,165.893833,167.65353,170.060808,171.247785,172.489767,176.297833,179.586969,180.061622,190.313101,193.956901
joint_04538,NGRIP_03577,3337,14.621756,22.410942,22.67029,27.193781,28.415575,30.422706,31.9782,33.161155,34.770072,37.407172,39.280213,40.649795,42.658807,46.221052,48.623056,53.303021,54.137115,54.969942,57.240924,57.473932,58.326131,58.705989,63.142495,68.218729,71.027279,75.478787,84.070206,84.364054,90.020725,104.728208,105.199263,107.333272,108.919535,116.510437,135.947498,138.973081,146.770225,147.442032,149.186782,150.373408,151.152742,151.729423,160.336634,161.244276,165.59012,171.08577,171.581183,172.868771,173.416556,176.885215,176.929041,179.811594,180.312754,190.76595,194.026579
joint_04539,NGRIP_01570,5714,14.698207,23.230101,23.560673,28.1003,29.225306,31.114009,32.788006,34.008445,35.750914,38.715306,40.783192,42.09524,43.966588,47.843742,50.702739,54.945186,55.56716,56.323472,58.528261,58.776385,59.612749,59.949142,65.076822,69.987573,72.482852,76.199064,82.799931,83.024323,87.837678,100.866249,101.185392,103.614032,105.347958,113.87007,135.121848,138.475704,146.346339,146.940001,148.550986,149.576402,150.546049,151.210654,159.631848,160.751751,165.090216,168.93767,169.94584,171.683646,172.516114,175.05502,176.884033,179.642476,180.080965,190.839654,194.444862
joint_04540,NGRIP_00022,6054,14.575401,23.00455,23.337771,27.815865,28.964032,30.93174,32.430596,33.612376,35.263806,37.937816,39.828775,41.065364,42.859443,45.981653,48.054215,51.814173,52.426754,53.116232,55.244829,55.433308,56.179442,56.480648,61.259847,66.975145,69.542286,73.35976,81.114951,81.374463,87.071164,103.179409,103.727374,105.957848,107.373804,112.640713,134.943028,138.369191,146.250599,146.83053,148.413201,149.407172,150.418486,151.097766,159.481362,160.651617,164.983044,168.464155,169.595743,171.431677,172.322785,174.663479,176.60205,180.244094,180.753742,190.53071,194.441565
joint_04541,NGRIP_00713,6927,14.564237,22.733315,23.009466,27.505636,28.684911,30.63618,32.088619,33.174776,34.830944,37.657275,39.636306,41.047948,43.049331,46.6742,49.03724,53.006941,53.602834,54.402093,56.694937,56.934946,57.723825,58.160849,63.00829,68.943295,71.598344,75.463943,84.137002,84.481611,89.862669,104.463565,104.856146,106.994847,108.459147,115.787451,134.772721,138.267749,146.159416,146.726269,148.281974,149.245997,150.296994,150.990253,159.338038,160.556249,164.880973,168.013181,169.26231,171.191702,172.138659,174.290574,176.313521,179.661674,180.19636,191.155221,194.969571
joint_04542,NGRIP_01897,6614,14.52028,22.705689,23.070645,27.451579,28.565815,30.504581,32.29381,33.623672,35.503478,38.56286,40.748526,41.893443,43.61342,47.001344,49.400566,54.438325,55.256481,55.956747,57.904276,58.105914,58.804948,59.076229,63.224875,68.438301,70.929265,74.718799,82.944784,83.257837,89.248559,101.191378,101.549314,103.814975,105.498638,113.321491,135.690747,138.814565,146.650928,147.288275,148.98934,150.114795,150.951882,151.569795,160.110609,161.070321,165.431176,170.444115,171.059646,172.485265,173.131171,176.300677,176.659295,179.226854,179.641685,190.430778,194.158353
joint_04543,NGRIP_01605,1982,14.631064,23.28486,23.660174,28.323478,29.466776,31.39086,33.035703,34.304302,35.939189,38.151253,39.786817,41.034304,42.887504,46.420871,48.954367,53.99854,54.755212,55.525641,57.79784,58.025775,58.803097,59.155853,63.340217,67.562068,70.129405,74.277955,82.80953,83.071352,87.404749,102.077692,102.530525,104.859219,106.536037,114.117153,134.535358,138.129893,146.015495,146.577112,148.099829,149.042799,150.1487,150.836316,159.152507,160.713322,164.741061,167.42311,168.810414,170.887889,171.886593,173.784439,176.464156,179.687357,180.258056,190.893944,194.46928
joint_04544,NGRIP_09035,4926,14.495387,22.792369,23.096973,27.741262,28.839996,30.875969,32.528619,33.744209,35.411825,37.959283,39.808447,41.288152,43.427354,47.107791,49.502734,54.072394,54.760818,55.533458,57.680347,57.937373,58.657182,59.035212,63.990365,70.638088,73.015121,76.560131,84.691478,85.010563,90.329558,102.863257,103.284479,105.419746,107.006991,113.896062,135.0808,138.455576,146.307011,146.911189,148.519667,149.55675,150.536514,151.181281,159.609879,160.918404,165.069012,168.83782,169.88063,171.653009,172.477545,174.982121,177.327097,180.219595,180.660453,190.771159,194.220204
joint_04545,NGRIP_03926,6328,14.46268,23.193832,23.542824,28.442485,29.674122,31.622678,33.257373,34.409105,36.113853,39.069035,41.2144,42.500821,44.467491,48.135337,50.751527,55.785148,56.585264,57.433712,59.878022,60.163478,61.015344,61.400334,66.312559,72.356774,75.135281,79.492794,87.197746,87.450546,93.109096,106.437258,106.955118,108.848706,110.014081,116.047999,134.664344,138.20691,146.084433,146.656114,148.199112,149.164337,150.24041,150.917893,159.260666,160.76182,164.818614,167.757658,169.063497,171.068823,172.02634,174.067665,176.934802,179.835804,180.265073,191.684607,194.2849
joint_04546,NGRIP_00149,1937,14.762252,23.423825,23.822366,28.4405,29.578312,31.503649,33.1765,34.4266,36.149394,38.715619,40.472211,41.554827,43.158157,46.059971,48.18833,53.281033,54.116598,54.820901,56.688333,56.931326,57.655235,57.942211,63.405899,67.897005,70.37965,74.211647,82.92667,83.234596,89.107622,102.41526,102.890479,105.19997,106.893116,112.492602,134.878422,138.345947,146.188023,146.779922,148.364597,149.385117,150.389575,151.052937,159.450268,160.850252,164.917106,168.333892,169.500168,171.010073,172.259651,174.551412,176.714239,179.994273,180.502162,191.3885,194.302265
joint_04547,NGRIP_09102,3592,14.806334,23.258539,23.555608,28.235828,29.444938,31.414312,33.00489,34.242932,35.915126,38.542161,40.403164,41.545851,43.22257,46.648623,49.251444,53.769235,54.492811,55.20401,57.182684,57.340259,58.048043,58.339011,63.037671,68.651808,71.456281,75.581635,83.412316,83.723884,88.737005,103.935441,104.456039,106.954384,108.73325,116.480291,135.24302,138.552438,146.393711,147.010547,148.644531,149.709604,150.651854,151.283877,159.745906,160.979398,165.166548,169.258569,170.198922,171.880563,172.653299,175.338323,176.611754,179.989424,180.547688,190.413488,194.208982
joint_04548,NGRIP_06317,2206,14.723886,23.155707,23.44239,28.009112,29.181181,31.10251,32.785014,34.019073,35.77282,38.418987,40.362921,41.75889,43.739794,47.314012,49.707405,55.219757,56.152406,56.911598,59.106123,59.335386,60.15239,60.493828,65.112968,69.6266,72.222663,76.14331,83.076097,83.323553,89.170454,102.804982,103.179242,105.220928,106.707267,113.637503,134.7727,138.27161,146.142345,146.722481,148.282516,149.266438,150.317452,150.986423,159.351526,160.802561,164.883765,168.038703,169.276104,171.220821,172.143738,174.305595,176.803154,179.971779,180.447735,191.612194,194.148938
joint_04549,NGRIP_07455,7178,14.917353,23.415224,23.74472,28.397703,29.526483,31.684798,33.408752,34.665113,36.463551,39.0806,40.911882,42.064517,43.790698,47.159178,49.582674,54.805481,55.624139,56.399322,58.619726,58.874419,59.684205,60.018125,64.744235,70.365848,73.115242,76.938713,85.071498,85.410801,89.744497,104.795865,105.445936,107.951077,109.593272,115.795532,135.307008,138.590644,146.42791,147.049739,148.693783,149.769896,150.697349,151.324346,159.799561,161.003456,165.205021,169.424533,170.324472,171.970321,172.722626,175.478826,176.539987,179.521336,180.038689,190.820713,193.675299
joint_04550,NGRIP_01161,9316,14.542427,22.882785,23.246092,27.449057,28.508475,30.359836,32.034122,33.283312,35.030821,37.746755,39.656778,40.926284,42.776855,46.002347,48.030361,51.921414,52.498431,53.193802,55.149919,55.329175,56.027358,56.331229,61.277854,67.582806,70.479389,74.658329,82.668352,82.91868,86.967229,99.903773,100.353691,102.712975,104.340659,111.001092,134.469068,138.099858,145.969098,146.529254,148.049899,149.001224,150.097125,150.793398,159.107278,160.694926,164.644913,167.363421,168.696324,170.424832,171.815564,173.650315,177.072391,180.119033,180.597752,191.247432,194.400824
joint_04551,NGRIP_05330,425,14.692881,22.855034,23.171279,27.507588,28.57133,30.430605,32.063175,33.242976,35.012518,38.038821,40.166108,41.263667,42.879752,46.139681,48.520497,53.878827,54.73273,55.697749,58.279407,58.574636,59.53528,59.909165,64.196429,69.946249,72.694405,76.973002,86.264662,86.605386,91.824474,106.982257,107.404476,109.792007,111.388915,118.786171,134.633079,138.198456,146.056813,146.629686,148.175986,149.155034,150.214297,150.897384,159.2447,160.757159,164.75397,167.752249,169.018392,170.659314,171.993491,174.011347,177.048144,179.923549,180.323556,190.892815,194.023781
joint_04552,NGRIP_02305,9781,14.561347,23.091142,23.461673,27.867813,28.879938,30.676116,32.337248,33.558016,35.288595,38.275176,40.428459,41.710749,43.502453,47.172014,49.784138,55.504747,56.495466,57.373737,59.921692,60.206438,61.108844,61.557027,66.69973,74.065757,77.469285,82.205155,90.566,90.849422,96.342592,108.131765,108.599706,110.625788,112.057251,119.332018,135.1543,138.495034,146.363714,146.959868,148.575992,149.607115,150.5692,151.231141,159.659159,160.769924,165.109666,169.023604,170.009376,171.729374,172.551199,175.126078,176.884648,179.977302,180.443183,190.913791,194.782866
joint_04553,NGRIP_00949,9722,14.804735,23.266783,23.601164,27.882109,28.941243,30.888988,32.596309,33.902511,35.723685,38.857882,41.06211,42.38145,44.296523,47.843096,50.346097,55.843304,56.736988,57.542923,59.69057,59.954067,60.737228,61.089335,64.662172,69.998373,72.517006,76.041923,82.979298,83.279894,88.307104,102.201603,102.731148,105.04043,106.708502,115.160139,134.974928,138.403963,146.239636,146.839018,148.438789,149.475622,150.458521,151.114125,159.531129,160.88687,164.981277,168.562684,169.689678,171.148046,172.364346,174.763849,176.798675,179.951776,180.388494,190.865905,194.406975
joint_04554,NGRIP_04461,9480,14.456873,22.673615,23.025146,27.263232,28.298618,30.045392,31.660951,32.7921,34.414229,37.327333,39.388452,40.639613,42.462995,45.963338,48.479774,53.028289,53.766044,54.530578,56.513349,56.743591,57.512827,57.791947,62.8391,68.153034,70.983072,75.654756,84.664192,84.942018,90.464437,104.09306,104.595658,106.616587,108.006574,114.69335,135.004483,138.405796,146.283502,146.868152,148.460553,149.465331,150.462325,151.136562,159.533079,160.68603,165.019875,168.626887,169.71606,171.518271,172.389226,174.798039,176.560202,179.613145,180.076871,191.683797,194.213839
joint_04555,NGRIP_03611,7278,14.67411,22.92813,23.244152,27.415487,28.426175,30.269678,31.755227,32.933875,34.588853,37.504904,39.507342,40.692734,42.440832,45.875294,48.355066,53.090628,53.768697,54.484593,56.366505,56.597458,57.258163,57.598917,62.5146,68.375067,71.327537,75.585295,82.797506,82.995108,87.551331,100.638706,101.173618,103.572641,105.216878,112.841779,135.475833,138.69145,146.51814,147.153143,148.823732,149.928975,150.817385,151.431119,159.941127,161.066934,165.306529,169.862415,170.655726,172.207142,172.905538,175.849534,176.851465,180.082533,180.550293,190.909027,194.506742
joint_04556,NGRIP_04829,1543,14.595444,22.80301,23.134206,27.645664,28.874967,30.882213,32.316389,33.475753,35.107733,37.538146,39.34311,40.728943,42.733024,46.52355,49.181674,54.914159,55.863227,56.527741,58.387673,58.587017,59.206048,59.496605,64.482322,70.214636,72.889979,76.983395,85.466311,85.737732,90.334394,104.542805,104.97345,107.247485,108.963927,115.835297,134.487665,138.101415,145.990005,146.5479,148.063118,148.997859,150.11479,150.806153,159.112515,160.69539,164.712385,167.299407,168.716834,170.820987,171.83492,173.679714,176.93097,180.124014,180.614153,190.758023,194.459066
joint_04557,NGRIP_02261,2923,14.625298,23.024042,23.326102,27.764747,28.914427,30.975604,32.871996,34.304019,36.186581,39.048023,41.049622,42.484063,44.582071,48.603913,51.501968,56.761672,57.53531,58.287532,60.378673,60.582752,61.346074,61.71612,67.555491,73.135983,75.638259,79.530654,87.233596,87.509918,91.811632,103.720122,104.285059,106.262744,107.520307,114.160763,134.428476,138.075456,145.947389,146.504397,148.018693,148.963157,150.068125,150.767661,159.073266,160.679524,164.617922,167.267188,168.616614,170.366799,171.771528,173.560961,177.128722,179.877792,180.300984,190.818049,194.118659
joint_04558,NGRIP_09120,8800,14.595026,22.800609,23.131411,27.774226,28.963844,30.892901,32.556681,33.691612,35.411083,38.062147,39.966476,41.244609,43.149125,46.556047,48.850439,53.9607,54.757601,55.556103,57.78284,58.016403,58.797042,59.102279,63.498068,68.904977,71.734865,76.084239,84.04655,84.34508,89.868498,103.106479,103.506915,105.636671,107.218984,114.109868,134.895177,138.34474,146.207803,146.797497,148.376789,149.381843,150.404534,151.063883,159.454227,160.848611,164.957404,168.356369,169.516416,171.392625,172.276433,174.574528,176.888958,179.707867,180.206309,190.181773,194.347069
joint_04559,NGRIP_09998,6825,14.762577,23.349803,23.707749,28.235624,29.413584,31.346939,33.05271,34.251533,35.897183,38.350263,40.069006,41.562104,43.683109,47.204848,49.417581,54.359923,55.119121,55.885337,58.116636,58.352299,59.119498,59.519522,64.996965,70.875281,73.641606,77.636162,86.337257,86.691153,92.922903,106.134598,106.631498,108.808507,110.382167,117.781814,135.169083,138.503839,146.371629,146.968918,148.587382,149.621104,150.579745,151.240472,159.671599,160.778202,165.118525,169.062747,170.038318,171.750203,172.567181,175.158445,176.862246,179.807992,180.302926,191.334785,195.261185
joint_04560,NGRIP_09371,751,14.622243,22.927955,23.276532,28.101813,29.300051,31.264722,32.873012,34.125666,35.858937,38.993682,41.159303,42.343334,44.099858,47.708197,50.484286,55.312565,56.090787,57.075531,59.754646,60.006882,60.961872,61.416961,66.097076,72.309015,75.020201,79.065201,86.936239,87.193074,91.975807,105.259906,105.678646,107.767567,109.207633,116.545186,134.29743,137.987827,145.888333,146.431383,147.916691,148.818608,149.979532,150.685839,158.952997,160.623863,164.598005,166.805997,168.343574,170.554135,171.628813,173.261997,176.47484,179.724965,180.19101,191.084678,193.261301
joint_04561,NGRIP_09886,6922,14.516632,22.603389,22.894448,27.171781,28.29811,30.371474,32.229588,33.623486,35.525083,38.209016,40.083907,41.413281,43.326318,46.744948,49.071853,53.393301,54.037673,54.902363,57.259307,57.469985,58.303587,58.650457,63.82868,69.157984,71.628468,75.733874,84.73357,85.025677,90.438167,104.334361,104.781526,107.172238,108.673548,115.201252,134.431237,138.067723,145.959847,146.513338,148.019685,148.94469,150.074669,150.770465,159.065198,160.674173,164.678457,167.153051,168.606117,170.741833,171.773784,173.55581,176.685167,179.873289,180.353548,190.79122,194.203965
joint_04562,NGRIP_09692,6753,14.695684,22.875085,23.165887,27.747456,28.955075,31.006859,32.737642,34.05018,35.762373,38.52023,40.384828,41.722306,43.61155,47.494053,50.256962,54.781774,55.467513,56.224315,58.421221,58.634906,59.363286,59.73833,63.905078,68.890851,71.797582,76.059276,84.925674,85.215521,89.339982,104.737238,105.27996,107.400365,108.788608,115.583219,135.502285,138.702309,146.550026,147.172901,148.844125,149.936439,150.81744,151.45082,159.952008,160.964787,165.318225,169.945068,170.69067,172.219709,172.927418,175.888023,177.059161,180.21343,180.740724,190.058643,193.962343
joint_04563,NGRIP_02355,9966,14.652438,22.31751,22.658705,26.85445,27.975892,29.986671,31.760877,33.123144,34.92417,37.666064,39.626161,41.05185,43.084629,46.654743,48.949357,53.121395,53.804188,54.556163,56.61831,56.792192,57.541312,57.854697,62.974715,68.593909,71.734714,76.310474,84.822532,85.129624,89.574622,102.290102,102.758674,105.072247,106.768957,113.853266,134.495697,138.102741,146.011098,146.556679,148.068519,148.983828,150.099375,150.81537,159.104907,160.401122,164.714944,167.279622,168.719946,170.801356,171.839159,173.684006,176.984566,179.6318,180.062321,190.831258,194.268253
joint_04564,NGRIP_06640,8118,14.672869,23.427951,23.796245,28.454406,29.585576,31.435457,33.183548,34.399491,36.204663,39.139718,41.184965,42.164967,43.654521,46.881428,49.386152,54.1616,54.849411,55.739652,58.06652,58.310462,59.164916,59.564663,65.03922,71.776309,74.467401,78.573283,86.143641,86.4091,91.510419,105.176966,105.673452,107.965999,109.602206,117.089375,135.490463,138.700185,146.525959,147.162103,148.834993,149.94276,150.827787,151.440372,159.953394,161.072434,165.315325,169.90036,170.684431,172.227664,172.921388,175.881657,177.084986,179.754529,180.201529,190.88082,194.283952
joint_04565,NGRIP_03090,7022,14.56146,22.881115,23.200998,27.297497,28.273312,29.972591,31.567461,32.775139,34.388002,36.944449,38.78488,40.208814,42.286752,45.943082,48.223793,52.776641,53.480091,54.327395,56.633422,56.928683,57.732758,58.090846,61.900302,68.680802,71.156307,74.84882,83.523769,83.80795,89.124839,102.056049,102.633996,105.075466,106.616989,113.623719,134.657038,138.212859,146.069626,146.644358,148.194405,149.177503,150.231414,150.912575,159.264775,160.76625,164.769901,167.80905,169.06544,170.693568,172.019483,174.064088,176.269929,179.690264,180.20786,190.707591,194.577589
joint_04566,NGRIP_01465,4589,14.677627,23.04762,23.349952,27.87285,29.043829,30.955559,32.587625,33.779441,35.457616,38.228244,40.263535,41.600359,43.550334,47.159669,49.699214,55.068531,55.908785,56.606589,58.436882,58.600643,59.323336,59.60978,63.342454,68.138522,70.577408,74.212645,83.865894,84.222877,88.692512,102.233143,102.741245,104.576513,105.900448,112.920437,134.71126,138.23114,146.12651,146.688644,148.234617,149.187832,150.253151,150.951453,159.286316,160.521832,164.844138,167.850433,169.141981,171.1051,172.072212,174.156001,176.682748,179.562646,180.031073,191.081938,194.64297
joint_04567,NGRIP_01040,3967,14.667735,22.605512,22.963418,27.379743,28.470484,30.350969,31.932691,33.180148,34.914195,37.734713,39.773305,41.234119,43.401274,47.109065,49.510895,54.303108,55.072259,55.866822,58.105881,58.348909,59.134246,59.473234,63.531136,69.159706,72.071226,76.568779,84.634448,84.835908,89.589728,103.341135,103.733022,105.287142,106.295298,111.183678,134.953883,138.379794,146.23918,146.833454,148.421976,149.43716,150.446275,151.101012,159.503454,160.870684,164.992702,168.508636,169.631605,171.474976,172.340038,174.703436,176.499382,179.964727,180.499664,191.21276,194.251736
joint_04568,NGRIP_07802,4026,14.525087,22.689177,22.983149,27.64978,28.844406,30.769245,32.287724,33.407408,35.049594,37.708796,39.648941,41.00447,42.849245,46.695252,49.437538,54.661305,55.512028,56.319753,58.521014,58.747497,59.518789,59.891146,65.214469,69.683553,72.646395,77.272278,86.434601,86.776803,92.896144,108.587167,109.105125,111.308559,112.756772,119.823193,135.803963,138.902347,146.683009,147.346678,149.076125,150.253094,151.050799,151.639752,160.225763,161.201439,165.532531,170.528108,171.317646,172.333293,173.263725,176.588776,176.863958,179.946939,180.474865,190.993836,194.300657
joint_04569,NGRIP_07936,2607,14.464877,22.893329,23.223501,27.91927,29.15772,31.292194,32.936041,34.175417,35.929016,38.729445,40.659548,41.864284,43.625387,46.964136,49.271817,53.831357,54.520186,55.323548,57.516041,57.750702,58.57262,58.915126,63.716645,69.393581,72.321736,76.557015,84.597209,84.906163,89.161714,103.573131,104.031708,105.75783,106.844,113.870335,134.607888,138.169567,146.071165,146.625361,148.154965,149.090003,150.179408,150.886195,159.199322,160.463946,164.782183,167.576703,168.939596,170.959441,171.960453,173.929658,176.603435,179.621349,180.094033,191.004864,194.25149
joint_04570,NGRIP_04242,9027,14.918204,22.981804,23.270381,27.594459,28.621675,30.529018,32.09871,33.229262,34.907778,37.412859,39.176258,40.355898,42.059386,45.274511,47.536951,53.057486,53.912798,54.774661,57.145597,57.410717,58.27016,58.643139,63.623987,69.996829,73.21377,78.197766,87.338266,87.611942,93.120173,105.109335,105.408544,107.233273,108.52928,114.140187,134.558054,138.143445,146.027625,146.591013,148.117299,149.064185,150.164837,150.850671,159.171539,160.721856,164.754707,167.481976,168.854946,170.919726,171.911183,173.834275,176.666615,179.944647,180.436499,190.982812,194.964631
joint_04571,NGRIP_04831,4542,14.69149,23.104463,23.391333,27.591811,28.554215,30.574792,32.467403,33.890369,35.893866,39.101137,41.405634,42.795942,44.847049,48.471591,50.821829,55.969555,56.77433,57.627945,59.88064,60.155843,60.956553,61.315181,66.641349,71.396627,74.476586,79.20122,88.060548,88.37593,94.673653,108.653606,109.078292,111.322276,112.796774,119.590179,134.844208,138.310329,146.197691,146.770033,148.337057,149.313651,150.347991,151.035382,159.398199,160.59628,164.923817,168.202478,169.402269,171.292432,172.215947,174.447102,176.634667,180.033142,180.588824,190.913907,193.963639
joint_04572,NGRIP_06945,8371,14.570931,22.878125,23.179333,27.728524,28.92559,31.031521,32.642769,33.83229,35.598994,37.909156,39.658625,40.899521,42.670397,46.067493,48.446409,53.133795,53.856918,54.657525,56.969778,57.223874,58.07351,58.432937,63.533662,68.812064,71.551015,75.560871,83.656016,83.985621,88.89568,101.179611,101.579175,103.534789,104.807679,112.127529,134.563317,138.146587,146.030438,146.594236,148.121349,149.069144,150.168579,150.853999,159.175951,160.723834,164.757871,167.495626,168.865272,170.927108,171.916884,173.845831,177.083436,179.986934,180.475569,190.933812,194.216724
