replicate_id,seed,fit_valid,invalid_reason,n_response_events,LR_history,beta_history,response_status
1027,20260914,True,,54,2.21493869619,-0.399154876411,finite_mle
1028,20260914,True,,52,5.16478074345,-0.708349307552,finite_mle
1029,20260914,True,,47,1.52698984297,-0.338706021012,finite_mle
1030,20260914,True,,52,2.84217094304e-14,0,finite_mle
1031,20260914,True,,46,0.215641250638,-0.124416643983,finite_mle
1032,20260914,True,,41,2.20889929627,-0.55972625226,finite_mle
1033,20260914,True,,56,0,0,finite_mle
1034,20260914,True,,55,0.873854766729,-0.223849075341,finite_mle
1035,20260914,True,,57,0,0,finite_mle
1036,20260914,True,,61,0.215723965961,-0.0997869824981,finite_mle
1037,20260914,True,,60,0.0164767314259,-0.0267345115664,finite_mle
1038,20260914,True,,64,3.08514717063,-0.400594900998,finite_mle
1039,20260914,True,,50,3.17252926913,-0.549403255363,finite_mle
1040,20260914,True,,54,0.620753338785,-0.213701907112,finite_mle
1041,20260914,True,,36,0.334631365221,-0.209854300989,finite_mle
1042,20260914,True,,52,1.31719697435,-0.321170031649,finite_mle
1043,20260914,True,,64,0.313389848025,-0.115568214469,finite_mle
1044,20260914,True,,47,0,0,finite_mle
1045,20260914,True,,61,1.87871690459,-0.348357075297,finite_mle
1046,20260914,True,,51,0.807116079316,-0.26908821822,finite_mle
1047,20260914,True,,45,2.34759036635,-0.594169614583,finite_mle
1048,20260914,True,,52,8.28547567118,-0.946976223282,finite_mle
1049,20260914,True,,43,0.835985746769,-0.313640140173,finite_mle
1050,20260914,True,,66,0,0,finite_mle
1051,20260914,True,,55,7.63375951465e-05,-0.00189234363051,finite_mle
1052,20260914,True,,52,1.40105721087,-0.364871934711,finite_mle
1053,20260914,True,,57,2.37670203265,-0.411157883017,finite_mle
1054,20260914,True,,53,0,0,finite_mle
1055,20260914,True,,40,1.73918312355,-0.445937397174,finite_mle
1056,20260914,True,,45,0.223569268081,-0.153416328443,finite_mle
1057,20260914,True,,62,1.2774997007,-0.273249131694,finite_mle
1058,20260914,True,,53,2.23863376843,-0.447375483018,finite_mle
1059,20260914,True,,55,2.84217094304e-14,0,finite_mle
1060,20260914,True,,49,0.362611718214,-0.182646305138,finite_mle
1061,20260914,True,,57,2.32303266945,-0.360860581452,finite_mle
1062,20260914,True,,54,2.87983975281,-0.460446062271,finite_mle
1063,20260914,True,,55,1.5303999283,-0.358826148299,finite_mle
1064,20260914,True,,58,1.14105407478,-0.223700081489,finite_mle
1065,20260914,True,,42,0.145108720396,-0.129025067696,finite_mle
1066,20260914,True,,61,7.8243529136,-0.897357920822,finite_mle
1067,20260914,True,,45,1.68949460199,-0.455371361867,finite_mle
1068,20260914,True,,55,0.0814431529065,-0.0644158750971,finite_mle
1069,20260914,True,,63,8.06060613456,-0.765123063738,finite_mle
1070,20260914,True,,58,0.0176009980858,-0.0278026786967,finite_mle
1071,20260914,True,,59,2.70398510914,-0.433395046557,finite_mle
1072,20260914,True,,61,2.4207196551,-0.352601446542,finite_mle
1073,20260914,True,,63,0,0,finite_mle
1074,20260914,True,,63,0,0,finite_mle
1075,20260914,True,,39,8.36983144502,-1.48279444704,finite_mle
1076,20260914,True,,55,4.4554878444,-0.690842066977,finite_mle
1077,20260914,True,,56,1.34687109855,-0.348122420494,finite_mle
1078,20260914,True,,54,3.82642753458,-0.617092418323,finite_mle
1079,20260914,True,,52,0.770563770021,-0.239903755802,finite_mle
1080,20260914,True,,59,0,0,finite_mle
1081,20260914,True,,52,0.12644356857,-0.0901182562236,finite_mle
1082,20260914,True,,60,0,0,finite_mle
1083,20260914,True,,37,0.100830908328,-0.112717616377,finite_mle
1084,20260914,True,,32,0.608991512342,-0.33973990008,finite_mle
1085,20260914,True,,49,2.7425896885,-0.482076463665,finite_mle
1086,20260914,True,,61,1.18684957223,-0.26375091579,finite_mle
1087,20260914,True,,45,0.0433987727036,-0.0651645009361,finite_mle
1088,20260914,True,,49,0.326056153402,-0.154733267556,finite_mle
1089,20260914,True,,60,0,0,finite_mle
1090,20260914,True,,56,7.28063407989,-0.833202247121,finite_mle
1091,20260914,True,,49,0.230146836939,-0.133946453453,finite_mle
1092,20260914,True,,60,0,0,finite_mle
1093,20260914,True,,45,2.84217094304e-14,0,finite_mle
1094,20260914,True,,53,2.84217094304e-14,0,finite_mle
1095,20260914,True,,39,1.23740752597,-0.413644805856,finite_mle
1096,20260914,True,,61,0.22653482014,-0.110946578867,finite_mle
1097,20260914,True,,53,1.04921986895,-0.310338480141,finite_mle
1098,20260914,True,,45,2.055307582,-0.542006917199,finite_mle
1099,20260914,True,,46,0.0334702478648,-0.050002936611,finite_mle
1100,20260914,True,,51,4.19330871828,-0.700104315443,finite_mle
1101,20260914,True,,52,2.25707244079,-0.476873303323,finite_mle
1102,20260914,True,,57,3.48361129318,-0.464087632515,finite_mle
1103,20260914,True,,67,0.0491106198586,-0.0363855052236,finite_mle
1104,20260914,True,,53,0.410106676554,-0.18432908767,finite_mle
1105,20260914,True,,46,2.68174083129,-0.548858629634,finite_mle
1106,20260914,True,,50,2.84217094304e-14,0,finite_mle
1107,20260914,True,,52,0.770294129145,-0.242475774707,finite_mle
1108,20260914,True,,54,0,0,finite_mle
1109,20260914,True,,70,6.93397294553,-0.700621853771,finite_mle
1110,20260914,True,,46,4.3858103303,-0.784935143357,finite_mle
1111,20260914,True,,52,0.33520802904,-0.161867773729,finite_mle
1112,20260914,True,,56,2.84217094304e-14,0,finite_mle
1113,20260914,True,,57,2.42294039673,-0.462437081403,finite_mle
1114,20260914,True,,61,0.963433749477,-0.228310480072,finite_mle
1115,20260914,True,,60,0.000556704609437,-0.00476131401537,finite_mle
1116,20260914,True,,60,0.326622089657,-0.129965253334,finite_mle
1117,20260914,True,,56,0.00167926844722,-0.0078273964176,finite_mle
1118,20260914,True,,55,1.02919872774,-0.250337583171,finite_mle
1119,20260914,True,,58,0.310443324586,-0.144189946719,finite_mle
1120,20260914,True,,59,0,0,finite_mle
1121,20260914,True,,50,0,0,finite_mle
1122,20260914,True,,51,0.587629496105,-0.221189968208,finite_mle
1123,20260914,True,,54,0.582445467799,-0.215942866665,finite_mle
1124,20260914,True,,54,2.84217094304e-14,0,finite_mle
1125,20260914,True,,49,1.90677375039,-0.427214871491,finite_mle
1126,20260914,True,,37,2.82382866993,-0.723917619559,finite_mle
1127,20260914,True,,50,1.373761701,-0.366268018277,finite_mle
1128,20260914,True,,60,0,0,finite_mle
1129,20260914,True,,55,0.0100078873061,-0.0249708521058,finite_mle
1130,20260914,True,,41,0.348635863479,-0.194108501904,finite_mle
1131,20260914,True,,57,1.47029247252,-0.318885601422,finite_mle
1132,20260914,True,,52,2.56229438481,-0.496321964415,finite_mle
1133,20260914,True,,41,1.76258827149,-0.563068020641,finite_mle
1134,20260914,True,,51,0,0,finite_mle
1135,20260914,True,,59,0,0,finite_mle
1136,20260914,True,,56,1.17160583664,-0.305481650859,finite_mle
1137,20260914,True,,41,0,0,finite_mle
1138,20260914,True,,63,0.195235197013,-0.0959648679842,finite_mle
1139,20260914,True,,46,7.47192422157,-0.998361958062,finite_mle
1140,20260914,True,,52,5.39192011165,-0.814326759579,finite_mle
1141,20260914,True,,58,0.079309332009,-0.0675651326615,finite_mle
1142,20260914,True,,56,0.649007973956,-0.207045386848,finite_mle
1143,20260914,True,,67,4.37862223723,-0.425903187301,finite_mle
1144,20260914,True,,49,0.31172764602,-0.162894516982,finite_mle
1145,20260914,True,,39,0.0373845422623,-0.0642505298574,finite_mle
1146,20260914,True,,51,0.783456391094,-0.254664813985,finite_mle
1147,20260914,True,,61,0.148298874445,-0.0909631541666,finite_mle
1148,20260914,True,,59,3.83860498276,-0.530203561701,finite_mle
1149,20260914,True,,55,0.0571096427087,-0.0565689567229,finite_mle
1150,20260914,True,,51,0.281795013472,-0.134662185938,finite_mle
1151,20260914,True,,61,5.33512986702,-0.650438695938,finite_mle
1152,20260914,True,,56,1.3353538708,-0.330169999626,finite_mle
1153,20260914,True,,56,0,0,finite_mle
1154,20260914,True,,38,0.453212654885,-0.241699327679,finite_mle
1155,20260914,True,,56,0,0,finite_mle
1156,20260914,True,,56,1.65909810635,-0.344450082308,finite_mle
1157,20260914,True,,59,0.519405955309,-0.173706068928,finite_mle
1158,20260914,True,,54,0.0509555288792,-0.048956466742,finite_mle
1159,20260914,True,,50,1.11834899835,-0.311135119917,finite_mle
1160,20260914,True,,42,0.741687342554,-0.318689955453,finite_mle
1161,20260914,True,,65,0,0,finite_mle
1162,20260914,True,,68,0.469645138778,-0.126861197155,finite_mle
1163,20260914,True,,54,0.659447074976,-0.216646448025,finite_mle
1164,20260914,True,,52,0.26521556818,-0.136091966869,finite_mle
1165,20260914,True,,54,0.0157076145406,-0.0307566583903,finite_mle
1166,20260914,True,,59,3.04250776929,-0.439946797213,finite_mle
1167,20260914,True,,60,2.11404748489,-0.412216613137,finite_mle
1168,20260914,True,,46,0,0,finite_mle
1169,20260914,True,,42,0.731722044893,-0.279008561015,finite_mle
1170,20260914,True,,58,1.67265262711,-0.357862049115,finite_mle
1171,20260914,True,,41,2.48257664664,-0.456341393142,finite_mle
1172,20260914,True,,53,3.50443615742,-0.554005125694,finite_mle
1173,20260914,True,,46,0,0,finite_mle
1174,20260914,True,,43,0.0473025570644,-0.0693363009654,finite_mle
1175,20260914,True,,64,0,0,finite_mle
1176,20260914,True,,55,9.58658949716,-1.14136044009,finite_mle
1177,20260914,True,,50,0.229977875185,-0.143409316064,finite_mle
1178,20260914,True,,52,5.27318323204,-0.710183067855,finite_mle
1179,20260914,True,,43,0.00180997081071,-0.012239804329,finite_mle
1180,20260914,True,,54,1.40932821368,-0.356564587021,finite_mle
1181,20260914,True,,45,0.233953993347,-0.14532414016,finite_mle
1182,20260914,True,,62,5.1608755419,-0.64182716003,finite_mle
1183,20260914,True,,53,7.25781378129,-0.878208668979,finite_mle
1184,20260914,True,,41,4.8662268854,-0.793908875149,finite_mle
1185,20260914,True,,47,0.379050640486,-0.175953010265,finite_mle
1186,20260914,True,,64,1.95682067479,-0.276546148491,finite_mle
1187,20260914,True,,49,5.24137651549,-0.802541297677,finite_mle
1188,20260914,True,,58,5.68434188608e-14,0,finite_mle
1189,20260914,True,,48,0.0750107850527,-0.0715365201148,finite_mle
1190,20260914,True,,47,0.316424399957,-0.17654608064,finite_mle
1191,20260914,True,,67,5.68434188608e-14,0,finite_mle
1192,20260914,True,,53,0,0,finite_mle
1193,20260914,True,,49,0.408263652543,-0.180278137268,finite_mle
1194,20260914,True,,59,0.192682868201,-0.10678479207,finite_mle
1195,20260914,True,,57,1.62536573099,-0.356461917377,finite_mle
1196,20260914,True,,52,2.19952952301,-0.502506231871,finite_mle
1197,20260914,True,,44,5.30675262985,-0.911634488923,finite_mle
1198,20260914,True,,58,3.5185901619,-0.486388061811,finite_mle
1199,20260914,True,,48,0,0,finite_mle
1200,20260914,True,,58,2.48318026425,-0.426821433751,finite_mle
1201,20260914,True,,57,3.71625048918,-0.52799768815,finite_mle
1202,20260914,True,,58,4.61235563716,-0.516233149202,finite_mle
1203,20260914,True,,50,0.246013820217,-0.148686050387,finite_mle
1204,20260914,True,,55,0.97399807343,-0.262851130935,finite_mle
1205,20260914,True,,48,1.86496716813,-0.429878572639,finite_mle
1206,20260914,True,,54,3.87159835785,-0.612325230268,finite_mle
1207,20260914,True,,47,0.590396662971,-0.242261845048,finite_mle
1208,20260914,True,,58,0.309042429031,-0.124233841348,finite_mle
1209,20260914,True,,49,9.60096699938,-1.32357432167,finite_mle
1210,20260914,True,,56,0.00450209969915,-0.0160240095359,finite_mle
1211,20260914,True,,45,9.28710661773,-1.30826338142,finite_mle
1212,20260914,True,,48,0.995000800426,-0.290684875176,finite_mle
1213,20260914,True,,50,0,0,finite_mle
1214,20260914,True,,53,2.20902154832,-0.414293509222,finite_mle
1215,20260914,True,,62,2.31171075523,-0.365991128369,finite_mle
1216,20260914,True,,53,0,0,finite_mle
1217,20260914,True,,49,4.37741770139,-0.605290167179,finite_mle
1218,20260914,True,,51,0.298282646424,-0.139991813052,finite_mle
1219,20260914,True,,53,0.430664823291,-0.192056090768,finite_mle
1220,20260914,True,,65,2.6961234424,-0.396222224576,finite_mle
1221,20260914,True,,50,0.0146706276457,-0.0301174496047,finite_mle
1222,20260914,True,,66,0.495626422068,-0.159976429628,finite_mle
1223,20260914,True,,51,5.67374637662,-0.692745550758,finite_mle
1224,20260914,True,,53,0,0,finite_mle
1225,20260914,True,,59,2.56652704483,-0.434414599732,finite_mle
1226,20260914,True,,55,3.04788921454,-0.544745871216,finite_mle
1227,20260914,True,,55,5.32184938039,-0.684053342583,finite_mle
1228,20260914,True,,50,0,0,finite_mle
1229,20260914,True,,49,1.45864720211,-0.347016968131,finite_mle
1230,20260914,True,,47,0.232089076822,-0.141662931959,finite_mle
1231,20260914,True,,48,0.480967578778,-0.205499737291,finite_mle
1232,20260914,True,,52,0.0132413444645,-0.0233484610922,finite_mle
1233,20260914,True,,38,0,0,finite_mle
1234,20260914,True,,60,4.38780172593,-0.532015165029,finite_mle
1235,20260914,True,,59,0.239891598136,-0.104110039199,finite_mle
1236,20260914,True,,49,1.49577816251,-0.392616265237,finite_mle
1237,20260914,True,,50,3.47001358108,-0.531256759504,finite_mle
1238,20260914,True,,61,0,0,finite_mle
1239,20260914,True,,53,0.234443945824,-0.121516157085,finite_mle
1240,20260914,True,,62,1.2322404862,-0.259373620175,finite_mle
1241,20260914,True,,54,5.26532834774,-0.59329782108,finite_mle
1242,20260914,True,,53,0.203219809782,-0.117083270137,finite_mle
1243,20260914,True,,69,0.143185800912,-0.0791183464613,finite_mle
1244,20260914,True,,42,1.11054653053,-0.301467168819,finite_mle
1245,20260914,True,,39,3.23193913298,-0.764494910325,finite_mle
1246,20260914,True,,51,1.66888524624,-0.32557854149,finite_mle
1247,20260914,True,,76,0,0,finite_mle
1248,20260914,True,,58,1.11623286431,-0.287084259631,finite_mle
1249,20260914,True,,43,1.56647751758,-0.432783401467,finite_mle
1250,20260914,True,,52,3.1885746594,-0.606802138939,finite_mle
1251,20260914,True,,46,6.96011457467,-0.990978861242,finite_mle
1252,20260914,True,,53,0.0609989395217,-0.0612301502285,finite_mle
1253,20260914,True,,52,2.84217094304e-14,0,finite_mle
1254,20260914,True,,47,0.1966135722,-0.104085687371,finite_mle
1255,20260914,True,,52,0.0609199347774,-0.059827672185,finite_mle
1256,20260914,True,,45,1.06393869339,-0.336030818927,finite_mle
1257,20260914,True,,38,0.0201518223604,-0.0456660815854,finite_mle
1258,20260914,True,,55,0.501751917067,-0.177392339197,finite_mle
1259,20260914,True,,54,1.93189919279,-0.368057671231,finite_mle
1260,20260914,True,,54,0,0,finite_mle
1261,20260914,True,,51,0.625884077511,-0.229911626903,finite_mle
1262,20260914,True,,60,6.42473190808,-0.742604624538,finite_mle
1263,20260914,True,,56,0.193980647118,-0.113843714126,finite_mle
1264,20260914,True,,57,1.76116207714,-0.347843910649,finite_mle
1265,20260914,True,,55,6.43376153013,-0.679833863577,finite_mle
1266,20260914,True,,59,0,0,finite_mle
1267,20260914,True,,49,1.12271298462,-0.304566414232,finite_mle
1268,20260914,True,,46,1.02603489953,-0.339075331624,finite_mle
1269,20260914,True,,51,3.20946127918,-0.584405846688,finite_mle
1270,20260914,True,,52,2.32307697332,-0.401287262162,finite_mle
1271,20260914,True,,42,0.253447150307,-0.157127010368,finite_mle
1272,20260914,True,,61,0.141188111536,-0.0839566155787,finite_mle
1273,20260914,True,,54,0,0,finite_mle
1274,20260914,True,,54,0,0,finite_mle
1275,20260914,True,,64,3.16941269202,-0.447281405877,finite_mle
1276,20260914,True,,60,1.92698512805,-0.328436727391,finite_mle
1277,20260914,True,,49,0.056109341972,-0.0656800154104,finite_mle
1278,20260914,True,,59,0.0861754784477,-0.06566224537,finite_mle
1279,20260914,True,,48,0.331623590476,-0.159616693554,finite_mle
1280,20260914,True,,58,0.648290625304,-0.181856439886,finite_mle
1281,20260914,True,,44,3.37512497346,-0.580275859916,finite_mle
1282,20260914,True,,56,0.0026948017771,-0.0119509427279,finite_mle
1283,20260914,True,,51,0.0155346494806,-0.0349535984336,finite_mle
1284,20260914,True,,50,10.0582121835,-1.24741492969,finite_mle
1285,20260914,True,,61,1.27145447381,-0.273429067838,finite_mle
1286,20260914,True,,55,5.96144010026,-0.746209898422,finite_mle
1287,20260914,True,,56,2.15903617716,-0.417927162993,finite_mle
1288,20260914,True,,57,0.0380479478704,-0.0450508524744,finite_mle
1289,20260914,True,,41,1.79067260079,-0.451060098061,finite_mle
1290,20260914,True,,57,0.335205819789,-0.133323890746,finite_mle
1291,20260914,True,,49,7.64365942416e-05,-0.00242068934549,finite_mle
1292,20260914,True,,39,0.857016803972,-0.374123025921,finite_mle
1293,20260914,True,,66,0.620660113017,-0.168279246238,finite_mle
1294,20260914,True,,55,2.34097500531,-0.40168977172,finite_mle
1295,20260914,True,,55,0.0442917952502,-0.053219939588,finite_mle
1296,20260914,True,,62,0,0,finite_mle
1297,20260914,True,,49,2.84217094304e-14,0,finite_mle
1298,20260914,True,,49,0.667452294051,-0.240878398352,finite_mle
1299,20260914,True,,36,1.93040772017,-0.574687128803,finite_mle
1300,20260914,True,,61,2.58413767271,-0.418635378296,finite_mle
1301,20260914,True,,64,0.402697791009,-0.127208442213,finite_mle
1302,20260914,True,,47,0.1161588306,-0.0817069583534,finite_mle
1303,20260914,True,,42,1.60726048164,-0.386034660441,finite_mle
1304,20260914,True,,48,0.68799530757,-0.236758290126,finite_mle
1305,20260914,True,,59,0,0,finite_mle
1306,20260914,True,,34,0.0137060005692,-0.0487406426841,finite_mle
1307,20260914,True,,50,0.768550165971,-0.262274204858,finite_mle
1308,20260914,True,,55,0.38786793654,-0.16152846363,finite_mle
1309,20260914,True,,52,2.66186380496,-0.509820344596,finite_mle
1310,20260914,True,,56,2.60579250806,-0.443310029956,finite_mle
1311,20260914,True,,57,3.66968697676,-0.491813949986,finite_mle
1312,20260914,True,,69,0.134729587415,-0.062661591777,finite_mle
1313,20260914,True,,54,1.03619238717,-0.241183047119,finite_mle
1314,20260914,True,,63,1.88463943387,-0.323860632599,finite_mle
1315,20260914,True,,58,3.45299898066,-0.46406128013,finite_mle
1316,20260914,True,,47,1.53624445118,-0.428263772906,finite_mle
1317,20260914,True,,47,0.496318869714,-0.220693231841,finite_mle
1318,20260914,True,,53,1.9546740305,-0.407144266037,finite_mle
1319,20260914,True,,43,2.95810141339,-0.692509650441,finite_mle
1320,20260914,True,,47,1.76572962993,-0.408693588826,finite_mle
1321,20260914,True,,53,1.16998910951,-0.306891627869,finite_mle
1322,20260914,True,,51,0.91585554254,-0.271045493366,finite_mle
1323,20260914,True,,52,0.434393591081,-0.18886607485,finite_mle
1324,20260914,True,,53,4.01693041474,-0.659932723919,finite_mle
1325,20260914,True,,53,0,0,finite_mle
1326,20260914,True,,57,4.9533422289,-0.701072316244,finite_mle
1327,20260914,True,,67,5.78870496318,-0.603598004804,finite_mle
1328,20260914,True,,58,0,0,finite_mle
1329,20260914,True,,38,3.76503044148,-0.873870651929,finite_mle
1330,20260914,True,,36,8.34035607571,-1.42571859099,finite_mle
1331,20260914,True,,48,0.000231798214315,-0.00450616574875,finite_mle
1332,20260914,True,,61,1.44088558873,-0.290154550631,finite_mle
1333,20260914,True,,62,0,0,finite_mle
1334,20260914,True,,51,0.0109863688677,-0.0262016078823,finite_mle
1335,20260914,True,,65,0,0,finite_mle
1336,20260914,True,,61,0.310523133655,-0.140014019899,finite_mle
1337,20260914,True,,49,1.66840173121,-0.404267369361,finite_mle
1338,20260914,True,,52,2.95813602196,-0.486631006257,finite_mle
1339,20260914,True,,45,1.07757332706,-0.338774464365,finite_mle
1340,20260914,True,,59,0,0,finite_mle
1341,20260914,True,,60,5.68434188608e-14,0,finite_mle
1342,20260914,True,,42,4.15207746899,-0.774073347131,finite_mle
1343,20260914,True,,51,1.48087422553,-0.391882436995,finite_mle
1344,20260914,True,,51,2.20957450615,-0.439770381277,finite_mle
1345,20260914,True,,47,2.84217094304e-14,0,finite_mle
1346,20260914,True,,46,8.44661439022,-1.24101201068,finite_mle
1347,20260914,True,,49,3.94212469246e-06,-0.000546556180034,finite_mle
1348,20260914,True,,53,0.742623503906,-0.253513298668,finite_mle
1349,20260914,True,,59,5.26626249869,-0.693032011445,finite_mle
1350,20260914,True,,52,1.35843452989,-0.309495283756,finite_mle
1351,20260914,True,,54,0.631579763538,-0.194526483534,finite_mle
1352,20260914,True,,40,4.72175309116,-0.955716012354,finite_mle
1353,20260914,True,,61,1.98891959067,-0.371721910163,finite_mle
1354,20260914,True,,52,0.620591461035,-0.221186624254,finite_mle
1355,20260914,True,,58,1.94001060713,-0.368403448887,finite_mle
1356,20260914,True,,56,0,0,finite_mle
1357,20260914,True,,62,0,0,finite_mle
1358,20260914,True,,64,2.57919091159,-0.428323638542,finite_mle
1359,20260914,True,,50,7.90613446697,-0.969393216589,finite_mle
1360,20260914,True,,59,0,0,finite_mle
1361,20260914,True,,57,0.502822505064,-0.175794188206,finite_mle
1362,20260914,True,,53,0.159999360129,-0.100906657536,finite_mle
1363,20260914,True,,46,0.191420706839,-0.142069122563,finite_mle
1364,20260914,True,,51,3.7170576516,-0.582299815313,finite_mle
1365,20260914,True,,55,4.12616330973,-0.598042156336,finite_mle
1366,20260914,True,,63,3.24031870674,-0.430741293229,finite_mle
1367,20260914,True,,56,3.35552837917,-0.524840045157,finite_mle
1368,20260914,True,,44,0.0792733963715,-0.083267053962,finite_mle
1369,20260914,True,,49,0,0,finite_mle
1370,20260914,True,,46,1.55045662115,-0.351437661299,finite_mle
1371,20260914,True,,51,0,0,finite_mle
1372,20260914,True,,64,4.84123055299,-0.593782272915,finite_mle
1373,20260914,True,,50,0,0,finite_mle
1374,20260914,True,,40,0.810587970905,-0.297189449683,finite_mle
1375,20260914,True,,53,0.0438234076027,-0.044974829148,finite_mle
1376,20260914,True,,44,0.0620954315268,-0.0783601327489,finite_mle
1377,20260914,True,,48,4.87661041202,-0.801299670131,finite_mle
1378,20260914,True,,52,0.375231131176,-0.150462117295,finite_mle
1379,20260914,True,,43,2.97694550233,-0.640097775101,finite_mle
1380,20260914,True,,59,1.07274887442,-0.193183196461,finite_mle
1381,20260914,True,,53,0,0,finite_mle
1382,20260914,True,,65,4.88820308712,-0.481897754539,finite_mle
1383,20260914,True,,56,6.27250619012,-0.778073523446,finite_mle
1384,20260914,True,,62,6.43520403753,-0.614406067117,finite_mle
1385,20260914,True,,49,0.0630126223729,-0.0722155255926,finite_mle
1386,20260914,True,,63,5.20630537734,-0.639054754806,finite_mle
1387,20260914,True,,59,1.73481688332,-0.338192679616,finite_mle
1388,20260914,True,,64,9.11167562611,-0.902707422996,finite_mle
1389,20260914,True,,42,1.42090722544,-0.382126464698,finite_mle
1390,20260914,True,,50,1.21348385526,-0.347054222914,finite_mle
1391,20260914,True,,49,2.66132265015,-0.555572263397,finite_mle
1392,20260914,True,,62,1.04030553322,-0.261410048724,finite_mle
1393,20260914,True,,41,5.75470497544,-1.07195330627,finite_mle
1394,20260914,True,,59,0.526582262055,-0.173841498419,finite_mle
1395,20260914,True,,60,0,0,finite_mle
1396,20260914,True,,57,2.10727525787,-0.419351284174,finite_mle
1397,20260914,True,,58,0.0548224352344,-0.0539542218735,finite_mle
1398,20260914,True,,51,1.20795204682,-0.29622153783,finite_mle
1399,20260914,True,,56,6.54486702703,-0.766797310862,finite_mle
1400,20260914,True,,52,0.695195231135,-0.264452392341,finite_mle
1401,20260914,True,,51,1.57910325642,-0.347630223364,finite_mle
1402,20260914,True,,65,1.45170998159,-0.28563155194,finite_mle
1403,20260914,True,,48,0.0149283257757,-0.0345217662205,finite_mle
1404,20260914,True,,55,3.90801845915,-0.593729832581,finite_mle
1405,20260914,True,,42,2.84217094304e-14,0,finite_mle
1406,20260914,True,,48,2.71351843543,-0.506110935852,finite_mle
1407,20260914,True,,51,4.24560218024,-0.642424123572,finite_mle
1408,20260914,True,,47,1.09405531009,-0.310005773252,finite_mle
1409,20260914,True,,43,0,0,finite_mle
1410,20260914,True,,58,0,0,finite_mle
1411,20260914,True,,62,4.95782787211,-0.59573500685,finite_mle
1412,20260914,True,,69,0,0,finite_mle
1413,20260914,True,,42,0.0652515983353,-0.0857943533538,finite_mle
1414,20260914,True,,40,4.9576773157,-0.940941043216,finite_mle
1415,20260914,True,,62,0,0,finite_mle
1416,20260914,True,,45,0.0437215680674,-0.0649329407969,finite_mle
1417,20260914,True,,58,0,0,finite_mle
1418,20260914,True,,49,0.00151104590225,-0.00988159962295,finite_mle
1419,20260914,True,,63,0,0,finite_mle
1420,20260914,True,,28,2.84217094304e-14,0,finite_mle
1421,20260914,True,,61,0.473379278469,-0.159842042833,finite_mle
1422,20260914,True,,50,0.69517646992,-0.231871606455,finite_mle
1423,20260914,True,,45,1.23339192898,-0.353853621467,finite_mle
1424,20260914,True,,61,1.63989805396,-0.288519773683,finite_mle
1425,20260914,True,,51,2.31213049575,-0.531011306638,finite_mle
1426,20260914,True,,45,0.498560638861,-0.20929336603,finite_mle
1427,20260914,True,,56,0.0127688990923,-0.0229241065134,finite_mle
1428,20260914,True,,48,2.84217094304e-14,0,finite_mle
1429,20260914,True,,58,0.0442301227067,-0.0461649909933,finite_mle
1430,20260914,True,,44,1.77909473707,-0.475281999859,finite_mle
1431,20260914,True,,45,0.343305935807,-0.171497808732,finite_mle
1432,20260914,True,,52,1.83937958491,-0.418138751404,finite_mle
1433,20260914,True,,49,1.85650801891,-0.436638553539,finite_mle
1434,20260914,True,,54,0,0,finite_mle
1435,20260914,True,,44,2.63212399768,-0.541649387447,finite_mle
1436,20260914,True,,56,0.111806689226,-0.0745685785048,finite_mle
1437,20260914,True,,34,2.44234400906,-0.833114117956,finite_mle
1438,20260914,True,,45,6.62585364398,-0.965519586771,finite_mle
1439,20260914,True,,52,9.95940293791,-1.09725185915,finite_mle
1440,20260914,True,,51,1.4968994611,-0.358659657707,finite_mle
1441,20260914,True,,53,1.77743509369e-05,-0.00110368572477,finite_mle
1442,20260914,True,,45,1.3338094368,-0.363116904554,finite_mle
1443,20260914,True,,52,1.06909569856,-0.299588684299,finite_mle
1444,20260914,True,,48,0,0,finite_mle
1445,20260914,True,,56,1.50872785731,-0.338643487678,finite_mle
1446,20260914,True,,65,0.458691531857,-0.156551582593,finite_mle
1447,20260914,True,,53,1.17802509731,-0.313690981245,finite_mle
1448,20260914,True,,49,0.813315378328,-0.291291047099,finite_mle
1449,20260914,True,,62,2.84217094304e-14,0,finite_mle
1450,20260914,True,,62,0.0347574474974,-0.0356406479504,finite_mle
1451,20260914,True,,62,10.0905143145,-0.874714175487,finite_mle
1452,20260914,True,,52,2.66616735953,-0.51670594063,finite_mle
1453,20260914,True,,41,0.000373414615126,-0.00611503125907,finite_mle
1454,20260914,True,,53,0.166817295083,-0.112177802473,finite_mle
1455,20260914,True,,43,2.84705206748,-0.650827555631,finite_mle
1456,20260914,True,,57,0.0060863546536,-0.0205804084883,finite_mle
1457,20260914,True,,45,1.71044742332,-0.436035815962,finite_mle
1458,20260914,True,,54,1.29538045272,-0.278910908733,finite_mle
1459,20260914,True,,51,0.0236381880743,-0.0374201764693,finite_mle
1460,20260914,True,,38,7.22404196552,-1.12695295341,finite_mle
1461,20260914,True,,61,0.240585032705,-0.109648259322,finite_mle
1462,20260914,True,,56,2.88930011068,-0.485226789045,finite_mle
1463,20260914,True,,50,1.22599527656,-0.299636690753,finite_mle
1464,20260914,True,,59,1.28223461725,-0.281501558368,finite_mle
1465,20260914,True,,65,1.97155424669,-0.349326159928,finite_mle
1466,20260914,True,,67,2.03507338777,-0.326238557098,finite_mle
1467,20260914,True,,50,1.64314560362,-0.377993964901,finite_mle
