model_id,terms,n_parameters,rank,condition_number,converged,optimizer_message,log_likelihood,AIC,AICc,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,eta_clipping_used,n_bound_hits,bound_hits,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,n_bins,exposure_kyr,fit_valid,invalid_reason,realization_id
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.62345426774743,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.85714182152617,607.7142836430523,607.7707068168559,-3.624061944955068,-0.7081977376861242,0,0,False,0,,348.16101572034887,2.5687740324661696,70,1993,398.5,True,,Barker_MC_05255
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.292108876711827,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-301.13762594685033,612.2752518937007,612.3054481694933,-3.5741915157257234,-0.8758918497564088,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_05255
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.573964225676727,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.24320983376583,608.4864196675317,608.5428428413352,-3.5751178691576717,-0.6441350204897147,0,0,False,0,,345.92007188325096,2.6936543045576054,70,1993,398.5,True,,Barker_MC_05255
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.270756842408503,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.97085503288514,607.9417100657703,607.9719063415629,-3.453667200910394,-0.6833292531978503,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_05255
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.666845537115812,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.3620811877157,608.7241623754314,608.780585549235,-3.6310483603246873,-0.6990266865010198,0,0,False,0,,346.1126696512386,2.6195158730330412,70,1993,398.5,True,,Barker_MC_05255
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.34672537802946,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.18786673780664,602.3757334756133,602.3958541999593,-3.062299075066422,-0.14047676062758185,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03938
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.637806609121306,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-293.6614721661513,599.3229443323027,599.3652404048102,-3.65062063305172,-0.17316805993311957,0,0,False,0,,338.5796241113959,2.5878806705214523,70,1993,398.5,True,,Barker_MC_03938
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.410298989189236,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.70629182898364,603.4125836579673,603.4427799337599,-3.2296618482644055,-0.14111866625069736,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03938
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.733483472115411,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-293.43189339426783,600.8637867885357,600.9202099623392,-3.5549257543011166,-0.17381086775081456,0,0,False,0,,339.6437235288072,2.5035842100428654,70,1993,398.5,True,,Barker_MC_03938
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.39917267172962,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.0614834554578,604.1229669109156,604.1531631867082,-3.151917680074754,-0.1405136779743721,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03938
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.696235477217357,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-293.37061802597646,600.7412360519529,600.7976592257564,-3.584392540373896,-0.0824098964000004,0,0,False,0,,337.74569424425414,2.6772213045132385,70,1993,398.5,True,,Barker_MC_03938
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.384776402557721,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.9585340246681,599.9170680493362,599.9472643251288,-3.3817752905413068,-0.13494437454098485,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03938
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.786831684288638,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-293.58087304775296,601.1617460955059,601.2181692693094,-3.607522573716026,-0.128064389252194,0,0,False,0,,332.88094478857454,2.2275504360269807,70,1993,398.5,True,,Barker_MC_03938
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.336982553260702,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.5779245826702,605.1558491653404,605.1759698896865,-2.914926701884036,-0.2602403777059301,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_08765
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.62140280617385,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.2201264375872,602.4402528751745,602.482548947682,-3.26852471831619,-0.3788510518580357,0,0,False,0,,349.18427966293274,2.4996694394523766,70,1993,398.5,True,,Barker_MC_08765
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.401285891599748,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.06083365734327,606.1216673146865,606.1518635904791,-3.0849101114202613,-0.2657536431891734,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_08765
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.717975318195819,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.9272296527859,603.8544593055718,603.9108824793753,-3.2373745123949327,-0.36064631019202165,0,0,False,0,,350.9064095279911,2.4224173069091357,70,1993,398.5,True,,Barker_MC_08765
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.387501701576205,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.5532969567897,607.1065939135794,607.136790189372,-2.954401482339894,-0.2585258727699604,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_08765
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.677572591072433,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.12748630029716,604.2549726005943,604.3113957743979,-3.286028369601305,-0.32157858336128875,0,0,False,0,,348.5743420050504,2.5394429447311704,70,1993,398.5,True,,Barker_MC_08765
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.376117889838136,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.40850735396157,602.8170147079231,602.8472109837157,-3.2277249985207277,-0.3903337370672577,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_08765
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.768605829656183,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.1992740719279,604.3985481438558,604.4549713176593,-3.2717602269185035,-0.3545814515971235,0,0,False,0,,347.4761601858265,2.2965854338909195,70,1993,398.5,True,,Barker_MC_08765
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.271889009622168,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-301.0999895589917,610.1999791179834,610.2200998423294,-2.496797393045962,-0.561910769328466,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06357
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.55732138261461,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.16833391016723,606.3366678203345,606.378963892842,-2.9742366554959263,-0.4622200891084476,0,0,False,0,,341.5630673955641,2.7210025324579132,70,1993,398.5,True,,Barker_MC_06357
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.339699292689948,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-300.6656923055243,611.3313846110486,611.3615808868412,-2.6627885537120326,-0.5715237333722321,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06357
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.657317698999494,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.9634685547087,607.9269371094174,607.9833602832209,-2.942190302281479,-0.464721514078811,0,0,False,0,,342.62150265700456,2.6457730463471942,70,1993,398.5,True,,Barker_MC_06357
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.320405088063039,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-301.0935573973602,612.1871147947204,612.217311070513,-2.512140191796722,-0.5614939383158735,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06357
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.610802733818392,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.1053271282268,608.2106542564536,608.2670774302571,-2.9720482641192714,-0.418714983350295,0,0,False,0,,341.2426588620986,2.759392686553822,70,1993,398.5,True,,Barker_MC_06357
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.304681447355089,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.49666375637366,606.9933275127473,607.0235237885399,-2.8806236018407563,-0.4261658070975096,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06357
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.706010480947835,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.0764573332855,608.152914666571,608.2093378403745,-2.999413387869112,-0.41293991338473335,0,0,False,0,,336.4440380403625,2.304401526341177,70,1993,398.5,True,,Barker_MC_06357
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.240573432990445,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.47966614415225,606.9593322883045,606.9794530126505,-4.450422099065476,-0.8565501630095951,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_04954
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.520225571305202,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.99621771795876,603.9924354359175,604.034731508425,-4.451281642952383,-0.7786336573621906,0,0,False,0,,332.26442709750245,2.564934922266003,70,1993,398.5,True,,Barker_MC_04954
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.31168644069365,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.9066038224478,607.8132076448956,607.8434039206882,-4.4496800412203354,-0.875176419260013,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_04954
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.623192192345293,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.6646784551392,605.3293569102784,605.385780084082,-4.444009877713664,-0.7509892322845464,0,0,False,0,,333.49892881588835,2.4807534782055916,70,1993,398.5,True,,Barker_MC_04954
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.289127296362555,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.46115895628185,608.9223179125637,608.9525141883563,-4.420434342669023,-0.8564538753372882,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_04954
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.573309034476381,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.89408628707855,605.7881725741571,605.8445957479606,-4.390568106034435,-0.722562000101819,0,0,False,0,,332.1512684572995,2.6136301554637105,70,1993,398.5,True,,Barker_MC_04954
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.266820585713614,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.78345205546145,605.5669041109229,605.5971003867155,-4.28394775285674,-0.7609960981762249,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_04954
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.666299247960238,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.99086869206656,605.9817373841331,606.0381605579366,-4.437972338335409,-0.7660720035140637,0,0,False,0,,330.74361393921566,2.4695383846379966,70,1993,398.5,True,,Barker_MC_04954
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.251464440015603,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-300.708996634571,609.417993269142,609.4381139934881,-2.9331583280536195,-0.43127252839316665,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03839
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.531340344192213,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-296.47861316226886,604.9572263245377,604.9995223970452,-3.2176410944034712,-0.27107915111722414,0,0,False,0,,339.23379687425387,2.8247699328495015,70,1993,398.5,True,,Barker_MC_03839
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.321655022398447,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-300.1416041033347,610.2832082066694,610.313404482462,-3.020837889044557,-0.44467018278582615,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03839
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.633598734133376,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.1843198179369,606.3686396358738,606.4250628096773,-3.1848305059530917,-0.2762263123467732,0,0,False,0,,340.4651966340726,2.7319391016383205,70,1993,398.5,True,,Barker_MC_03839
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.299551159290953,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-300.7077693523662,611.4155387047324,611.445734980525,-2.9256154650739905,-0.43147384146267176,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03839
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.583878280781247,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.44984025882275,606.8996805176455,606.956103691449,-3.2141950010913978,-0.24473775545102017,0,0,False,0,,339.0502403532278,2.8466074500990906,70,1993,398.5,True,,Barker_MC_03839
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.280045772032537,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.202132439557,606.404264879114,606.4344611549066,-3.0454362221758755,-0.26441242179590074,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03839
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.678332763939242,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.4452757475949,606.8905514951898,606.9469746689933,-3.234076423182692,-0.24482444856541785,0,0,False,0,,336.2378439138133,2.553785203742461,70,1993,398.5,True,,Barker_MC_03839
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.314230220609588,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.16276292406263,604.3255258481253,604.3456465724713,-3.1200816011319756,-0.20961620610929943,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03675
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.599600344341134,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-294.6562990163634,601.3125980327268,601.3548941052343,-3.337725122766626,-0.44389412458785316,0,0,False,0,,343.9219417286386,2.566347664743298,70,1993,398.5,True,,Barker_MC_03675
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.380246199280668,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.70925404488753,605.4185080897751,605.4487043655677,-3.288791538981896,-0.20996693285583756,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03675
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.698109567986744,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-294.43160306079835,602.8632061215967,602.9196292954002,-3.3109700653705394,-0.43874931366730374,0,0,False,0,,345.23427798382374,2.4900869046540044,70,1993,398.5,True,,Barker_MC_03675
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.364107436696754,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.1392228989779,606.2784457979558,606.3086420737484,-3.108391583642956,-0.20877072179095135,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03675
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.654884676605473,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-294.5593829067307,603.1187658134614,603.175188987265,-3.3262404742538414,-0.39597655429472045,0,0,False,0,,343.46604493190216,2.609923930959056,70,1993,398.5,True,,Barker_MC_03675
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.350422228058607,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.9489823560107,601.8979647120213,601.928160987814,-3.2142113324364034,-0.3570297559692157,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_03675
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.746166276008356,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.62048474500097,603.2409694900019,603.2973926638055,-3.345183863480132,-0.4174311147753347,0,0,False,0,,341.01538538418987,2.306533210344097,70,1993,398.5,True,,Barker_MC_03675
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.251022967607865,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-303.60712808537187,615.2142561707437,615.2343768950898,-2.757933751438398,-1.03466171102924,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00813
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.531822400598186,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.5257634485192,613.0515268970385,613.093822969546,-2.8091122654161937,-0.8816080919553804,0,0,False,0,,339.84405620275095,2.402869356827827,70,1993,398.5,True,,Barker_MC_00813
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.321234039954213,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-302.9908231409329,615.9816462818658,616.0118425576584,-2.753128783821612,-1.0592141606601277,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00813
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.633961826657758,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.11150666509354,614.2230133301871,614.2794365039906,-2.7697841909203804,-0.8891633304884412,0,0,False,0,,341.5905284919174,2.330787218314733,70,1993,398.5,True,,Barker_MC_00813
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.29981415868051,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-303.58148288195036,617.1629657639007,617.1931620396933,-2.727021967412036,-1.032550566124966,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00813
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.58527973142563,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.4389323234384,614.8778646468768,614.9342878206803,-2.8062547284243915,-0.8287726250599153,0,0,False,0,,339.6308929090589,2.435803444186503,70,1993,398.5,True,,Barker_MC_00813
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.278651815438785,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-301.842374136243,613.684748272486,613.7149445482786,-2.6693185757587643,-0.8546920031045656,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00813
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.67846093108436,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.51845002951546,615.0369000590309,615.0933232328345,-2.8165502169645156,-0.8668283152845829,0,0,False,0,,338.3494277349281,2.288904975455355,70,1993,398.5,True,,Barker_MC_00813
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.274226106495444,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.722463248237,607.444926496474,607.46504722082,-3.2904647348449947,-0.4645352214550742,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06382
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.559658877876997,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.81372276398014,603.6274455279603,603.6697416004678,-3.372413282376417,-0.3459179930164309,0,0,False,0,,340.3663039799875,2.7093488419760874,70,1993,398.5,True,,Barker_MC_06382
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.341393924063505,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.19391335211174,608.3878267042235,608.4180229800161,-3.2892486627583954,-0.47525267494626444,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06382
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.658910804492205,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.54096484164563,605.0819296832913,605.1383528570948,-3.310861501085645,-0.3490675473332565,0,0,False,0,,341.60226515197803,2.623042791495852,70,1993,398.5,True,,Barker_MC_06382
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.324511290388354,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.6483615863634,609.2967231727268,609.3269194485194,-3.2377727973835206,-0.46614527357535573,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06382
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.615337900784757,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.6207319060814,605.2414638121628,605.2978869859663,-3.3415082287529216,-0.27544169266551943,0,0,False,0,,339.9196015650863,2.7749390092167845,70,1993,398.5,True,,Barker_MC_06382
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.307516732314598,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.19000440418955,604.3800088083791,604.4102050841717,-3.2106669436689153,-0.32315485057743776,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_06382
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.70896196205892,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.7360657921535,605.472131584307,605.5285547581105,-3.37380494047265,-0.3037876100692185,0,0,False,0,,335.5324426257342,2.3253802032133644,70,1993,398.5,True,,Barker_MC_06382
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.237612600162539,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-301.9514958690748,611.9029917381496,611.9231124624956,-3.356372461879153,-1.0073568606055914,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02298
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.515675700466513,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.81966186538534,607.6393237307707,607.6816198032782,-3.3883328076725405,-0.8422529877457889,0,0,False,0,,335.88783747613,2.7917317038744254,70,1993,398.5,True,,Barker_MC_02298
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.309929388377887,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-301.3892575686083,612.7785151372166,612.8087114130092,-3.351822222624241,-1.026694806598043,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02298
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.619746565423519,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.5104254031779,609.0208508063558,609.0772739801594,-3.3704268913468125,-0.7991023586367834,0,0,False,0,,337.15126635632555,2.7031668809304166,70,1993,398.5,True,,Barker_MC_02298
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.285886249923632,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-301.9398811195557,613.8797622391114,613.909958514904,-3.3343414668185427,-1.0064766404465242,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02298
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.568356033861686,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.74015727043525,609.4803145408705,609.536737714674,-3.3376450560323008,-0.8122936446748774,0,0,False,0,,335.8547301061574,2.833305583098981,70,1993,398.5,True,,Barker_MC_02298
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.263051773407712,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.6537655739423,609.3075311478846,609.3377274236772,-3.2025302468360293,-0.8312218736113981,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02298
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.662079315416191,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.7929868552849,609.5859737105698,609.6423968843733,-3.3634431774288096,-0.8336005145407576,0,0,False,0,,333.0075165582684,2.5583050900038606,70,1993,398.5,True,,Barker_MC_02298
