realization_id,age_ka_bp__Barker_S3_010,age_ka_bp__Barker_S3_011,age_ka_bp__Barker_S3_012,age_ka_bp__Barker_S3_013,age_ka_bp__Barker_S3_014,age_ka_bp__Barker_S3_015,age_ka_bp__Barker_S3_016,age_ka_bp__Barker_S3_017,age_ka_bp__Barker_S3_018,age_ka_bp__Barker_S3_019,age_ka_bp__Barker_S3_020,age_ka_bp__Barker_S3_021,age_ka_bp__Barker_S3_022,age_ka_bp__Barker_S3_023,age_ka_bp__Barker_S3_024,age_ka_bp__Barker_S3_025,age_ka_bp__Barker_S3_026,age_ka_bp__Barker_S3_027,age_ka_bp__Barker_S3_028,age_ka_bp__Barker_S3_029,age_ka_bp__Barker_S3_030,age_ka_bp__Barker_S3_031,age_ka_bp__Barker_S3_032,age_ka_bp__Barker_S3_033,age_ka_bp__Barker_S3_034,age_ka_bp__Barker_S3_035,age_ka_bp__Barker_S3_036,age_ka_bp__Barker_S3_037,age_ka_bp__Barker_S3_038,age_ka_bp__Barker_S3_039,age_ka_bp__Barker_S3_040,age_ka_bp__Barker_S3_041,age_ka_bp__Barker_S3_042,age_ka_bp__Barker_S3_043,age_ka_bp__Barker_S3_044,age_ka_bp__Barker_S3_045,age_ka_bp__Barker_S3_046,age_ka_bp__Barker_S3_047,age_ka_bp__Barker_S3_048,age_ka_bp__Barker_S3_049,age_ka_bp__Barker_S3_050,age_ka_bp__Barker_S3_051,age_ka_bp__Barker_S3_052,age_ka_bp__Barker_S3_053,age_ka_bp__Barker_S3_054,age_ka_bp__Barker_S3_055,age_ka_bp__Barker_S3_056,age_ka_bp__Barker_S3_057,age_ka_bp__Barker_S3_058,age_ka_bp__Barker_S3_059,age_ka_bp__Barker_S3_060,age_ka_bp__Barker_S3_061,age_ka_bp__Barker_S3_062,age_ka_bp__Barker_S3_063,age_ka_bp__Barker_S3_064,age_ka_bp__Barker_S3_065,age_ka_bp__Barker_S3_066,age_ka_bp__Barker_S3_067,age_ka_bp__Barker_S3_068,age_ka_bp__Barker_S3_069,age_ka_bp__Barker_S3_070,age_ka_bp__Barker_S3_071,age_ka_bp__Barker_S3_072,age_ka_bp__Barker_S3_073,age_ka_bp__Barker_S3_074,age_ka_bp__Barker_S3_075,age_ka_bp__Barker_S3_076,age_ka_bp__Barker_S3_077,age_ka_bp__Barker_S3_078,age_ka_bp__Barker_S3_079
Barker_MC_07957,11.357788735553443,14.710224901526209,28.311981272828305,30.122876287548053,33.045560614261234,33.30398263235303,35.948797510259254,37.45520538988863,38.89931458404899,42.14240739140393,43.741091122153,47.90697788938271,54.0027984912445,57.813179259144455,59.51025358995635,64.88394798217968,71.87179392187693,76.16922010932461,83.5535678628533,90.7139238259319,102.84030676091072,109.31619342917736,125.96167153111,129.70384569516514,147.62562429791996,149.25263440373251,151.0423455201263,160.2524925216868,162.9460337947229,170.51098361639595,172.57396430084884,174.37074254791028,177.2157103586228,178.91906875042145,188.53018242091463,192.64683103948664,197.5561839094701,215.63669684737036,226.46430255777847,229.1662316877915,231.74325897676263,242.72838377635964,244.1154251319435,248.14457619668897,251.74944310699976,258.37076293111437,260.52085940536557,261.60754973660096,262.6408059126071,275.69822725482265,277.6631790102046,280.4310142785383,290.7417288659189,297.0591544020394,301.5172707502716,306.75714209795683,318.04678094390357,329.3508763084106,337.12387494647925,337.5136713383588,338.10983052593923,338.5885716203891,349.74231404535345,351.0783992829835,366.7037585177055,372.48815104646206,379.14649005676966,387.82627130873846,392.42483091243054,396.4102492356304
Barker_MC_07281,11.345182556767597,14.47739046181607,27.906694421938656,30.200432812086326,33.149883435503305,33.46886297277769,34.748129696048814,37.98970417612707,38.580451326272375,41.97634514280256,43.83024148152865,47.242866319369305,53.86471326493715,57.74128782498425,59.37485511305104,64.58327390829946,71.35619872949701,75.60836786110691,84.2759291219704,90.90318990881079,103.44034099318836,109.53089691421133,123.94183460650068,127.70548398119976,146.9462007927865,148.72767861548536,150.68730422045402,160.7709996985182,163.60245756118368,169.3652939934639,174.40121506381743,175.17636405403013,178.10936386660092,178.92029532455985,188.95021162561292,192.6815458451739,198.41788923020945,217.78696839563895,226.06397923182303,229.5562521291721,231.88031749736192,241.7871385160017,243.49690939643972,247.8724002590143,251.79062843504772,257.8513852928448,259.8194539403951,262.7288739627867,265.4567887904763,277.7572955973592,279.60834273820075,282.2157317215368,291.9287532777809,297.8799693542502,302.079656953364,307.0157826622749,317.642310790363,327.1962545790485,333.76580213354015,334.09524847108105,334.5991075755553,335.1391763823882,348.94595644719664,351.02479087700215,366.08443003913334,372.6512823575938,378.6987760718548,387.7280136482248,392.5117156754406,396.6575907656943
Barker_MC_00769,11.402054059358326,14.589880893664724,27.613977984927605,29.969018312126277,32.98541784445776,34.208220474376645,34.74715592348779,37.251336484492136,38.33239178427386,42.511191667102935,43.947579455272844,47.55157681931731,53.8801786451197,57.55397824075299,59.09072378048708,64.62433145649366,71.8201254686391,75.6203101781726,84.88858640396896,90.42703288535574,102.54030841026864,109.10007311409085,124.80860898006028,128.81566839719363,146.62709544499194,148.27098464489902,150.0792627647967,159.39399771090902,163.35463287525684,169.83478373363087,173.7231604154052,176.83827924438913,178.42949198368834,179.3194326515521,187.11307680538695,192.91229957120203,197.6842240807532,217.46661306177137,228.0031243707216,229.9995834930564,232.3802876517863,242.52854351484677,243.7265336259848,249.0146061197434,252.34956406568904,257.22973128843074,258.81443503603685,261.5838355522631,264.1920390890839,276.9888892032255,278.91462878350893,281.6272296976717,291.73218577485795,297.9235420598553,302.292693150606,307.4279986980285,318.4711527603614,326.87398285002405,332.65199380417334,332.94174656588586,333.384897848505,333.91667727800734,349.37782613269553,350.6293933539186,367.7767359448836,373.4186162897406,378.36071888561526,387.63793738968184,392.55302004084285,396.8127583385158
Barker_MC_00843,11.521470946676455,14.579493366589537,28.096885766695543,29.822867310047037,33.30394269477128,33.86980008895938,35.974516180511536,37.777162944747424,38.66172539837907,42.36134632510518,44.16829131626709,47.74392873650331,53.69881027960771,57.32280453563525,58.90215297383805,64.33975143796216,71.41069696925662,76.14554746974821,84.12542345244074,90.7737333462522,102.75529080607502,109.90587285266288,126.29453602063693,130.42029226593502,147.43917922720206,149.32382385802111,151.396932951922,162.05422914353977,163.6302283075203,171.03385224484632,174.17998959234453,175.5892954234986,176.92356224561468,178.37108706859965,188.76290785541656,193.5769883562612,197.891970028504,216.23998068033865,226.42013267647877,228.87376486222095,231.5237226510183,242.81972915750163,244.04151821857735,248.38636858066857,251.60714424244716,258.56811993053805,260.8285105598812,262.7627061712624,264.5793348626109,277.1770076033734,279.0727738896046,281.74315435730676,291.6908312140901,297.7858217472422,302.0869689127777,307.14234567606104,318.01921244466666,326.99765260982826,333.17146846376284,333.4810698487684,333.95457784936514,334.53937735044684,349.1646568209171,350.52394786037513,365.83844812627206,373.86439433620575,378.38317152472666,387.2417239907921,391.9349968204956,396.002499939572
Barker_MC_07174,11.393984794665252,14.352930892635248,28.25603668904419,29.73091345383156,33.32008035469323,33.46895698077862,35.254904008790135,37.96237322746642,38.41903302298192,41.391766833653975,43.13018428656619,47.77614305132022,53.54707156340263,57.64805651711185,59.64842488299587,64.69753530633555,71.2632986705263,75.72684269301068,83.52724474452822,91.1712201716428,104.30228318716776,109.07299435670488,126.43310103115591,130.26784524708378,147.5484009591247,149.33597241838345,151.30230102356802,161.41303517305792,163.2324451784499,170.4052282397181,172.80405109059416,177.227449083085,178.6756044452423,179.4667014785846,187.24766626584625,194.70436447028513,197.4090616691499,217.45799715773217,227.7579022107708,229.49303182540908,232.05231411193208,242.96179707905975,244.3878175521483,249.3839248751717,251.60492484585873,257.5366661244835,259.4628404142213,262.0371994428545,264.4549511691339,276.85538608331603,278.72147094904244,281.3500421039905,291.1419712918884,297.1415344623423,301.37533991038833,306.3515662189922,317.0685757323746,327.224451035309,334.2079028156229,334.55810541227584,335.0937093836273,335.7445882154637,349.1523963327663,351.2527779282445,366.38651193267714,373.5621547442553,377.88566150771067,386.8588168013307,391.61280636086445,395.73293064579383
Barker_MC_08022,11.539363829331611,14.36075697317804,28.299417599453164,30.155787104783293,33.02652688789725,34.29334089927698,34.960770254798,37.40825800040342,38.33444231063507,40.906206739812525,43.873326921331376,47.430990991899485,53.558574830706505,57.29997102967144,58.93481297037873,64.33966481353355,71.36802728638123,75.36627427584662,83.14126663653904,90.88159090706176,103.36054326176873,111.18763237442106,125.15662940225762,128.69758365424084,146.7381401046671,148.44905511847452,150.3310616336626,160.0149390852405,162.67783429162623,168.43049139333567,171.8477808706917,175.40775263997804,176.48386952975136,177.4805678052308,187.91833806261607,192.25249005492327,199.7786468169918,216.53933215458215,227.3889171653721,229.4999976175411,231.90790249506503,242.17210718484904,243.72736396803344,248.06546123509352,251.77495672639745,256.90556734833194,258.5715958897719,261.96615162112647,265.1520016037822,277.57042948032193,279.4392220248497,282.07160722198034,291.87774444487906,297.88601294825344,302.1259616245478,307.10940840995534,317.84643346692815,328.58084484002296,335.9621135123944,336.33226562870806,336.8983806301288,337.31665956726204,348.85221413131336,350.88165798065285,366.4914560233679,372.7851603908597,378.6611409497792,388.16630154174766,393.2021482129892,397.5665486613986
Barker_MC_07442,11.51865666072216,14.618731721586943,28.208988805758167,30.100507056528063,32.55725168776777,33.89213344653277,35.854815645722205,37.4222557403179,38.469167746877794,41.22664449147511,43.61958629437263,46.96646386455005,53.5839917924661,57.40360907484975,58.992724217006376,64.2727832651653,71.13886765478641,75.46881410924111,84.34026274067826,90.32989520181464,103.8957045603279,110.48284863184884,125.33962061579284,128.8015384087081,147.48250455302912,149.32745673332852,151.35690413165776,161.79860412584955,164.55557531824817,171.13822710131,172.41011391136877,175.7932062078648,177.18621874484904,179.27611438595565,188.94032119692795,190.5799786685456,199.3152516134832,218.7303714684436,227.4094289208271,229.13069999687465,231.57022054832316,241.96919374644696,243.71612488883105,248.58686524257692,252.28069994683665,257.1091523591909,258.677063105638,262.0783722768952,265.27253950988273,277.69289928477934,279.5619825518754,282.1947772614409,292.0024399963107,298.01164318837243,302.25225146103134,307.23647350662094,317.96974549592085,328.02104341301066,334.93258498277424,335.2791814626739,335.80927019663807,336.20232517916844,349.2036085197699,351.25984307466047,367.11259485683695,373.44968745016286,377.2807679889907,386.59158413558026,391.5244668622501,395.7996318920306
Barker_MC_09460,11.351866568208864,14.54824883194886,27.673713264194312,29.68437886293909,32.53065960233676,34.475405645084145,35.49892553934043,37.73350850377591,38.82127663340993,42.035349008685714,43.79765474264037,47.694074234208784,53.92122088362811,57.37176230253558,58.75307665431673,64.38036338436966,71.69797578618751,75.45619158528001,82.93592543575345,91.25950585609469,103.3202328890502,109.39921931153933,125.9131920230794,130.01791630539114,147.8095057542852,149.39640136316186,151.14198653292613,160.1328226757128,163.82492062349095,170.37279010805364,171.5449057620751,176.521622950845,177.42417399082595,179.90876910736563,189.92461684534337,192.07226776337683,200.05183187946156,215.03614192630428,225.94733171018092,228.98183620885771,231.5287616771555,242.38557108862815,243.6237686924868,247.71603062186875,251.6025962545662,257.1855954058115,258.99852501949994,262.46934611100033,265.72164727490883,277.8634635979639,279.6906301320158,282.26438084127193,291.85209340705,297.726532048787,301.8720389163674,306.7444830071726,317.24675289076947,328.2981757823707,335.89743006280236,336.2785136107886,336.8613472724146,337.2739180075458,349.22600065247883,351.1251465494724,367.78246697544085,373.06275469067384,378.13595761419174,387.3153892742223,392.1786643258942,396.39350270400973
Barker_MC_07997,11.3463260968607,14.45731125080534,28.32202205390654,29.7439169480723,32.845572897402,34.527520331890834,35.31046531330379,37.290460125821454,38.65871703578571,41.2999466262484,44.299926618757745,47.35224747630019,53.60958606099109,57.535742503040886,59.288989091464146,64.53966463274807,71.36753929099561,76.47455923645944,83.87017072036193,90.37938377083097,103.61113596052276,110.68412352262376,125.79679631869148,129.8991923593812,148.1823015154649,149.79175018419647,151.56214371980116,160.66891621254078,162.79009576487297,170.77136396902793,173.3136712789141,176.51099071785632,177.24739216256128,179.0650704517118,189.97582367169025,191.95826422922764,200.11284201325995,217.0321830065612,226.85206990998623,229.14329582742957,231.53209796974068,241.71487320349044,243.34848741311896,248.7073758259556,252.08476955293435,258.5210328424435,260.611037157856,262.31813623342373,263.92668381402615,276.4378989071449,278.32065457649776,280.9727082612851,290.85211435423327,296.90527505462575,301.17690350874886,306.19758529368977,317.0185288330488,328.2996000496115,336.05676666708564,336.44576912282923,337.0407140551428,337.43080860344475,349.7926834610363,351.2037746756321,366.1502069018255,372.7880455175496,377.9593512397011,387.36961001107346,392.3551775720654,396.67600279159166
Barker_MC_06182,11.493244694751109,14.776372058500575,28.16294238942055,29.9997178017923,32.65253580299741,33.798660901766425,35.400805661190134,37.43916324290948,38.762718527025434,42.15373007829426,44.012307515122,47.116632681766845,53.69875659782806,57.566271207512024,59.20126609371828,64.49973489078617,71.38975895389345,75.3367557887947,82.57875422865527,90.80519622029165,103.8259037612962,111.14375372323504,125.47995634937816,129.1643589016148,147.6716848203066,149.3257074477184,151.14513233787133,160.5121167988389,163.78851666115904,170.2879945135413,174.2284275057537,175.84236454765224,176.63303029958482,177.81716253561612,187.74047911470808,192.2186949789605,199.9566318130757,218.8470488088159,227.76840524049473,229.60312987148384,232.163248207464,243.07629501253177,244.23734080251504,247.99292835905752,252.05260444351487,257.04563004756056,258.66698153522105,260.6453103691108,262.5176170304461,275.3937898243692,277.3314663127751,280.06088158138994,290.2284743377564,296.4582084241367,300.8544421774018,306.02157947981755,317.1429431584961,326.8298760953109,333.49087054882045,333.82490271905544,334.33577545000304,334.8334390035808,348.6002426048481,350.94892361365316,367.23363116254353,373.24619131686,379.11210716222945,387.92100164710786,392.5879656126063,396.6326677160384
Barker_MC_01627,11.527947079302493,14.65658545859751,28.18988888773128,30.19644040743735,32.96063581352159,34.408069611878894,35.054557280589954,37.98009648607307,38.57527037111047,41.23442689621778,43.68838283081279,47.04876068039879,53.51338919310406,57.34302304302376,58.97385285137389,64.38811913755774,71.42872396597932,75.99295075643316,83.3161295720897,90.78437325006912,103.14137198157188,109.8977288019383,126.23397474384088,129.82605938797118,146.27328857082608,148.0188862537044,149.9390437048705,159.83980819277875,165.37810662453515,169.12597164349134,172.2196569486457,177.26942241161336,178.17716165279492,180.1832802195084,187.38985509964516,192.40224704106404,197.455729588294,217.44133532451477,225.27409736660263,229.3680878954337,231.79509778002492,242.14074161010456,243.5593239031701,248.75857329180923,251.9470683289104,258.23536478924177,260.277320835401,261.3971713989289,262.4628430120516,275.3936482662753,277.33954614433804,280.08054208010395,290.2912750316592,296.5474413277966,300.96232791135844,306.15138891952586,317.33147356775146,328.51584550653473,336.2065191114993,336.59218710938836,337.1820322826305,337.71664109797683,349.6268405183976,350.6677178013149,366.7182271110006,372.64702612625774,378.49307840715073,387.42070323530584,392.150570693931,396.2497891580729
Barker_MC_00246,11.321466793493956,14.681041015383332,27.604370442923752,29.984477247343847,33.15069004160617,33.83939939432575,35.40341733256869,37.59430833161573,38.53099836136211,41.223250690148305,44.02104719901179,47.06476582148078,54.060175187039235,57.5415475882355,58.777797800914534,64.38621257224372,71.67928425207101,75.76472794821836,83.625271773094,90.92281020458185,103.39440657089531,108.88681490028392,125.00416002114488,128.43407624591367,146.56942454743233,148.23474103739318,150.06658917635005,159.51680201226338,165.45718644937443,170.6110061461453,172.62060513462546,175.8078861054158,177.0476438404109,180.22220709011404,187.10718331612313,192.23530802435073,199.09204853282995,218.47008329249775,227.0774453158591,229.2480262040017,231.6194583353623,241.7281902173488,243.40127395619095,249.35019340103335,251.68046765249295,256.36361391268525,257.8843403735595,260.79383355304407,263.53330931158763,276.2700086159795,278.1866963753783,280.88654687517663,290.94400522557027,297.1062594197664,301.4548735835637,306.56604094196047,317.58095009659996,328.9320547239743,336.73737818985643,337.1287955908004,337.72743396871465,338.22101483857693,349.43826885921544,351.12563921478625,365.7484961550351,371.6749650077449,377.18487270459326,387.20493992671646,392.5135848126095,397.1144103803835
Barker_MC_07478,11.467873030676484,14.421684730227687,28.285817563710932,29.45835610253508,33.28816173825367,34.16821959527461,35.206699554174016,37.08650947071395,38.03669856656611,41.68779194778091,43.328979148880585,47.88262256653616,54.2775508898072,57.64952467608436,58.93151013835361,64.47839544877678,71.69145543419397,76.11019455288212,84.80541223004403,90.73446490797035,103.2618356231083,108.71302012244942,125.04882022074986,128.66208601551443,147.1167337212604,149.0429987955061,151.1618903771762,162.0654737891982,165.1748892065562,169.2765138044025,171.36612363077495,175.37902949328554,179.02501164667507,179.9371171050783,189.92647420853103,192.1528938186578,200.2640068995848,217.8003149546507,226.0073862201113,229.93851618342984,232.40598824137876,242.92411065788983,244.0249917757863,248.3652659730522,252.00362978442485,257.94575160290674,259.8752966952551,261.2723760996046,262.5976898734804,275.4407895264944,277.37348898884113,280.09589360784577,290.2373703565041,296.4511030365222,300.83604482743806,305.9899100603628,317.08448701927625,326.9711760506383,333.7695281431975,334.1104484546238,334.6318559897463,335.1938519268766,349.5084579458626,351.6456812591337,366.78027283164863,373.0597624593621,378.0652847827756,387.1851549429616,392.0168742331263,396.2043642846025
Barker_MC_08347,11.50693158446521,14.602043106297517,28.241767809113828,29.759523638492183,32.82059750990242,33.66996199105534,35.88966383541576,36.930223535930274,38.327160248471976,41.571259819330045,43.968152999949865,47.080198731175784,53.83622957152903,58.00457300484741,59.84092194836316,64.8453306334825,71.35296474112818,75.17559700350543,82.81876839319112,91.12430795736476,102.40166549780844,108.97790508015214,125.93249197700176,130.0654804302682,146.57583048175445,148.30257438517674,150.20199267894122,159.97991732599797,163.2781434421136,169.8647243950094,173.64644463970996,174.86332696261312,176.6815377041965,179.14776359565502,190.4922999820907,193.483465295886,196.9321886693988,216.30250196099368,225.47892233112623,229.93071095484015,232.2208454119392,241.98302873330204,243.63224377505213,248.65109783670516,251.91814695368927,258.03446747284244,260.0205789329364,262.70804740952025,265.2304129382888,277.76321856622275,279.64922329663995,282.3058536158299,292.2023085453311,298.2659151517264,302.5449151314903,307.5742610792696,318.4107650836977,329.31821955472884,336.8184772944439,337.19459641413465,337.7698374207204,338.08747944542364,349.734226998824,351.5638875653597,366.31986840502594,373.74981311968054,377.78796988786416,387.30036297232215,392.34004142766406,396.707762755627
Barker_MC_00287,11.391097698926968,14.620986745008569,27.84947347519271,29.937479680750645,32.85877626946642,33.52484115619109,35.227209962220265,37.35975633966488,38.54650538689406,42.176650816395615,43.49710325338004,47.99058330026824,54.221896826403736,58.02050745469493,59.678377160976176,64.6698808240202,71.16073349611545,75.86732135545108,83.35134920028871,90.92844951187146,104.38238108779376,108.57519237980152,124.26009318805588,127.83583523142248,147.14782855173107,148.89982049529416,150.82701163321352,160.7558498183708,165.19119596690288,170.81425680166186,172.58115366061472,175.1651997381857,177.80712051389602,178.51455458665038,189.45586991736693,192.58553039236227,198.1688878215788,214.87299132833215,226.3253307523341,229.67641712457672,231.9633478081828,241.7118743662663,243.42945402702347,248.05112806512537,252.2392230305356,258.08148372342737,259.9786015868018,262.8610758345397,265.5645595876026,277.70145962718834,279.5278863321745,282.10059491661747,291.68442536858805,297.55648542010283,301.7003137507705,306.570784964067,317.0747807150586,328.8765758587654,336.9918061908477,337.398764644079,338.0211716901974,338.4590152368069,349.96546018325137,351.0454438723438,366.3649126549131,373.43934008237,378.25100466808806,387.01763606543005,391.66220899117417,395.68750552681905
Barker_MC_00862,11.282809963811882,14.349625968625254,27.69422364336703,29.62718638921993,32.917181777407414,33.819242546640226,35.32925712199106,38.114823222793326,38.92830447979333,42.032298529219354,43.660665769867975,47.57143003614522,53.866042505796074,57.67798423217447,59.33237775710928,64.64115268188229,71.54457862968596,75.47656707475464,82.67694535434048,91.01883010813,103.1073920427012,108.76077728596786,124.17537396807668,127.776769163311,148.01428955884728,149.6441677792093,151.43703382160746,160.66106910907848,163.03754757033414,168.83316070777832,172.6574722259676,175.73586421525954,177.57246927826407,177.88651055738808,190.05318258963356,192.29501149023787,197.05496564916987,214.7388772531548,226.00534166053313,229.29590197016304,231.7095254548858,241.99810691942452,243.46915815166736,248.9133537024842,251.57562804153412,256.5573605514336,258.1750449088917,262.1921418133495,265.95691261411787,278.1958560989163,280.03763885633737,282.63197800926395,292.29638645680706,298.2178170424944,302.39648544911654,307.30790613557286,317.8963703379899,329.3117748573798,337.16131265063166,337.55494728923134,338.15697673650135,338.63376285796636,349.4398733104173,350.6053410366268,366.30828953126974,372.6832486091952,378.58066266176144,387.34253355929314,391.9845843659324,396.00769506501985
Barker_MC_09559,11.286320951304544,14.602465243110926,27.8470630903968,29.85456015884079,32.998544169446944,33.32513238825161,35.827487429399476,37.192319953967335,38.243729965660755,41.73279480742761,43.288201065088266,47.38708099452105,53.78015991218954,57.762788308195226,59.53155976553496,64.69779526418571,71.41586576053002,75.91381599021786,82.82072262393935,91.1775595598132,103.7747140865068,108.66411726685966,124.20815741476956,127.69278961622284,147.61407093198738,149.34428484156828,151.2475201421072,161.04799858360087,164.75101160837164,170.69115378988923,172.43208741962547,175.04028815793652,178.89851234221817,179.409588923332,189.5898851052372,192.59365823279583,199.10469108433483,215.64390443800391,227.7839454872176,230.06098957670764,232.52610454699615,243.03417937797187,244.3304984529057,248.76031696924028,251.65134102651805,257.45014043812046,259.3331454131057,262.1025440278204,264.7028641717783,277.166574069075,279.0421808982798,281.6841647114609,291.52605861094435,297.55623540591483,301.8116444485194,306.8132626597323,317.5869619951318,328.04778907825545,335.240933867665,335.60165204294515,336.1533386639618,336.6181722741201,348.9432857566945,351.4185055552221,366.61106330505135,372.73869807512705,378.69580443942453,387.2433668463227,391.771876730772,395.6965852972948
Barker_MC_09524,11.321203253325736,14.668665073452322,27.589642257515575,29.56381565726925,32.72419583155407,34.34331902716793,35.40356254011619,37.490438707629885,38.17207401701616,40.94124069543866,43.58575353098746,47.09743108001892,54.00726190581806,57.87295839046276,59.434513203002375,64.87963752775275,71.9603695394053,75.21772110273844,83.08461938910423,90.14821470023524,103.0822442933918,111.23542823722065,125.05401850085777,128.50527851542466,146.21130600504398,147.94728512304604,149.8568621528483,159.7002016142166,164.8145423582463,168.76840771060407,173.67938526036133,176.00004429292687,177.08077834290378,178.03070315666193,188.90804956759297,192.9065604470649,200.13192787838827,218.63076057973055,225.881665930912,228.98428907225824,231.5983866120348,242.7415312095567,244.12776361769065,249.0591117181355,251.4765116526085,257.6779207225933,259.69166241321557,261.92960105678463,264.0341995664035,276.7188563414196,278.6277124580482,281.3165312889983,291.3328945676518,297.46996960928584,301.8008152072283,306.89109818490465,317.8405252497022,326.55999859292086,332.55574192629024,332.856413420884,333.3162639420274,333.8268213350648,349.2798303071021,351.13951324451943,365.8305747014944,373.7254346273804,377.84329888164154,387.43249008791383,392.5128562899124,396.91584033164446
Barker_MC_05255,11.295405338600784,14.416853955801228,27.919348870974765,30.15715154048921,33.291706244940954,34.1693853799944,35.60459076213627,37.65340306242099,38.58002316547349,42.21104122007872,43.188698878247585,47.50151945024473,53.68722141179069,57.35424500738038,58.91733769038241,64.3216490674571,71.34930872890021,75.91145557404963,83.55881675089984,91.2203373951748,102.51796714134824,110.48543062784898,126.3697849271862,130.0145770302055,148.40480222687466,150.04630633450094,151.8519608528898,161.14089432349755,163.41140194199286,170.1919022328188,171.83603939180017,176.96692441845207,177.95035920762487,179.83470992951524,187.6651394716266,194.61581613154033,199.86880348228593,217.5267797371574,227.1099677867965,228.96332278023127,231.476150899248,242.1876131353956,243.89035296110393,248.61880650484548,252.24776050866177,258.4370891232637,260.4469080091861,262.468777563557,264.37274141755455,277.09387837472303,279.00822422750076,281.7047759125964,291.74994554867766,297.9046703871783,302.247971192943,307.35289346701705,318.3350252177301,327.2329744651912,333.35144260898284,333.65826844510224,334.1275314885788,334.73973273440583,349.8148010700717,351.60685697863175,367.7364606296314,372.0439121485518,377.77224725056345,387.24468273240245,392.2631915969529,396.6125659462299
Barker_MC_03938,11.295068320856606,14.50011724057231,27.916294740284567,29.715143621537106,33.21689525791872,33.46099104288902,35.84619245164891,37.45677973669984,38.367566009181665,42.49797639833293,43.63573540329766,47.14096048599662,53.66064703887624,57.89720081204842,59.84019106125458,64.96228390612669,71.62295216827978,75.28944347282726,84.2450802753607,91.13656770121533,103.83143865403524,110.76462305803112,125.7969080559608,129.35357742131055,147.09173398370024,148.77589416510688,150.6284703646541,160.1641237605371,163.22540666902236,168.32279693034656,172.27729576107353,174.60141076748624,177.24782257360258,179.09809686911652,187.93401213229455,192.4834781366808,201.2077126170549,216.2247163403109,225.7959610927,230.2572312674348,232.6552917201205,242.87753246334853,244.2278481506885,248.4017933942234,252.14678253505852,257.3310688572587,259.01452714638634,261.84959332651533,264.51558627831355,277.0744260982596,278.96434859543587,281.626497489308,291.54351016266344,297.6197125998218,301.9076012762112,306.9473946020148,317.8033198663798,328.34337119226865,335.59099269222054,335.9544427379409,336.5103075137484,337.02809502285737,349.65940759762157,350.7399924915227,366.80153621212446,371.75101167463026,377.7377297158396,386.7866962194305,391.58085065841897,395.7357845055424
Barker_MC_08765,11.486528664445784,14.387088376764504,28.15649844334759,29.629092454046035,33.06951976775669,33.654654694015875,35.10128088767438,37.15793350282766,38.200267253051024,41.69260901624584,44.032662870826435,48.17948830991401,54.05349023306043,57.42071584817148,58.81348792074006,64.27281943685028,71.37202619924456,75.28663851359903,83.30185080650757,91.19188444683452,102.58813770274432,110.15556084944822,126.2848330614064,129.87470174949328,147.29212648551663,148.85043747874047,150.56457957128663,159.40344439897694,164.39715296784834,170.98957745994537,173.72385224880145,175.30979642411967,177.50477796229865,180.06535751914805,187.3703359654192,193.09163807748985,200.45851276332436,217.7125247556876,227.2961711157552,229.32670733251933,231.8393753513489,242.5501551265292,243.89397231256092,249.0769015535581,252.40545180181132,257.8544048337244,259.6238065562644,262.03885203999107,264.3121408675862,276.79577477643755,278.67437987922585,281.32058706702446,291.178213842946,297.2180302486848,301.48024182597874,306.4898554334142,317.2892091545359,328.8314175242933,336.76814904021154,337.1661562253756,337.77487309680293,338.1707160440411,349.22280971181607,351.41336062636896,366.85931824528905,373.74337234646663,378.094388279705,387.6727062190134,392.74731174977273,397.14530320976417
Barker_MC_06357,11.366721620312722,14.75968490188826,28.10713247460272,29.439666090969865,33.14914552678594,33.613387239578614,35.21307428069153,36.9206558210453,38.45516564646691,42.30552021940711,43.19035077958071,48.03302465232789,53.919712842457784,57.72676207674942,59.467487571724305,64.63792527121618,71.36146022644895,76.23041965803374,83.62707424684496,90.88697286365645,102.852637144438,109.08799667422834,125.85862223162792,129.8052914937382,147.70792440557764,149.38488863092218,151.22954927880113,160.72713087203903,164.1415552959796,168.59596741376066,174.02846307589985,176.28879777760417,177.21727202364988,178.50818810392025,188.8098287198712,193.7170322996726,197.76494526512997,219.00251622037015,226.93970156892556,230.10858540540372,232.38075396607127,242.0663538475609,243.8424318600473,248.14674193260345,252.3935198136096,258.58643225233135,260.5974148892594,261.87634415522297,263.0911871892944,276.14192851340584,278.10587502334494,280.8722943007861,291.17773405186443,297.4919276698407,301.9477632999177,307.18495399308864,318.4556626070628,328.09301454167144,334.71991577054024,335.052238251044,335.5604961624026,336.0114636004425,349.42660036755024,350.63635983137885,366.9930645601433,372.8735490216724,379.1518116460644,388.44415830104344,393.3672558665952,397.6339404234068
