driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-15.2,55.35,-0.007177500000000014,36.53600311255,5.1200765766520675,293.3587786259542,0.8148854961832062,False,-1.163108730527519,1.9784839230622744,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-15.2,55.75,-0.0086995,36.63192960578938,5.21600306989145,298.854961832061,0.830152671755725,False,-1.0671822372881368,2.0744104163016566,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-16.1,56.45,-0.011189000000000011,36.7998009689583,5.38387443306037,308.4732824427481,0.8568702290076335,False,-0.8993108741192162,2.242281779470577,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-16.1,57.99,-0.015798500000000007,37.16911796792993,5.753191432031997,329.6335877862596,0.9156488549618323,False,-0.5299938751475894,2.611598778442204,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-16.2,58.11,-0.016078399999999996,37.19789591590174,5.781969380003808,331.2824427480915,0.9202290076335875,False,-0.5012159271757783,2.640376726414015,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-16.2,58.23,-0.01634359999999999,37.22667386387356,5.810747327975626,332.93129770992374,0.9248091603053438,False,-0.4724379792039602,2.669154674385833,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-17.1,58.510000000000005,-0.01690410000000001,37.29382240914112,5.87789587324319,336.77862595419833,0.9354961832061064,False,-0.4052894339363962,2.736303219653397,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-17.1,59.03,-0.0177218,37.41852685035232,6.002600314454391,343.9236641221374,0.9553435114503817,False,-0.2805849927251958,2.8610076608645976,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-17.2,59.25,-0.017977,37.471286421633984,6.055359885736053,346.94656488549623,0.9637404580152673,False,-0.22782542144353382,2.9137672321462595,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-17.2,59.39,-0.018111800000000004,37.50486069426777,6.088934158369838,348.8702290076337,0.9690839694656492,False,-0.19425114880974828,2.947341504780045,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-18,63.790000000000006,-0.009883699999999962,38.67983511493729,0.9807232718597731,56.191304347826254,0.1560869565217396,False,0.9807232718597731,-2.16086938173002,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-18,64.05,-0.0086785,38.7508624271054,1.0517505840278858,60.260869565217305,0.16739130434782584,False,1.0517505840278858,-2.0898420695619073,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-19.1,69.35000000000001,0.019427500000000028,40.19872686745549,2.499615024377974,143.21739130434827,0.397826086956523,False,2.499615024377974,-0.6419776292118193,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-19.1,69.57000000000001,0.02022600000000004,40.25882690082851,2.559715057750992,146.66086956521764,0.4073913043478268,False,2.559715057750992,-0.5818775958388009,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-19.2,70.33,0.022452599999999996,40.466445197935315,2.767333354857797,158.55652173913074,0.4404347826086965,False,2.767333354857797,-0.3742592987319959,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-19.2,72.29,0.02369979999999999,41.00473455557156,3.305622712494042,189.39823008849575,0.526106194690266,False,-2.9775625946855446,0.16403005890424893,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-20,74.05,0.018776,41.4940445617944,3.794932718716879,217.43362831858437,0.6039823008849565,False,-2.4882525884627076,0.653340065127086,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-20,76.39,0.00485930000000003,42.14460445643157,4.445492613354055,254.70796460177007,0.7075221238938058,False,-1.8376926938255311,1.3038999597642622,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-21.1,77.71000000000001,-0.004938200000000043,42.5115869610987,4.812475118021183,275.73451327433656,0.7659292035398237,False,-1.4707101891584033,1.67088246443139,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-21.1,84.71000000000001,-0.02732739999999998,44.44943831874742,0.46714116849031484,26.76521739130472,0.07434782608695756,False,0.46714116849031484,-2.6744514850994783,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-21.2,84.91,-0.026526800000000038,44.50407471272289,0.5217775624657861,29.89565217391322,0.08304347826087005,False,0.5217775624657861,-2.619815091124007,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-21.2,85.01,-0.026092499999999977,44.53139290971063,0.5490957594535288,31.460869565217877,0.08739130434782744,False,0.5490957594535288,-2.5924968941362643,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-22,87.55,-0.0089135,45.22527511319915,1.2429779629420494,71.21739130434787,0.19782608695652187,False,1.2429779629420494,-1.8986146906477437,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-22,89.99000000000001,0.013332100000000076,45.891839119699945,1.9095419694428415,109.40869565217403,0.3039130434782612,False,1.9095419694428415,-1.2320506841469516,
