dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,pre_phase_extrapolated,event_count,n_events_total,source,same_type_history_count,same_type_history_rate_per_kyr,same_type_history_window_ka,same_type_history_coverage_ka,same_type_history_complete
warming,NGRIP warming starts (GI),103.8,104.0,103.9,0.20000000000000284,3.9160000000000004,-0.1939445189014403,245.01785976314272,0.23318229185688386,-0.037625,49.80852352600545,5.826226375748348,333.8181818181821,-0.44122110124321745,0.8973984286913603,False,1,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),104.0,104.2,104.1,0.20000000000000284,3.9130000000000003,-0.1956676665177528,246.48380964282353,0.2483384329292201,-0.038669,49.86564339243435,5.883346242177247,337.09090909090895,-0.3892701063173938,0.9211236531148491,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),104.2,104.4,104.30000000000001,0.20000000000000284,3.898999999999999,-0.20370902206054495,243.7549717074201,0.22012556338587502,-0.03959200000000006,49.92276325886326,5.940466108606159,340.36363636363666,-0.3360493932154255,0.9418443636395264,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),104.4,104.6,104.5,0.19999999999998863,3.885,-0.2117503776033361,239.80460269800696,0.17928354632626897,-0.040386,49.97988312529216,5.997585975035058,343.63636363636357,-0.28173255684143145,0.9594929736144968,False,1,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),104.6,104.8,104.69999999999999,0.20000000000000284,3.871000000000001,-0.21979173314612696,240.9002923556468,0.19061164645633963,-0.04104599999999996,50.03700299172107,6.054705841463964,346.9090909090908,-0.22649676742576588,0.9740119169423331,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),104.8,105.0,104.9,0.20000000000000284,3.8569999999999998,-0.2278330886889191,241.9959820132868,0.20193974658641203,-0.041567,50.09412285814997,6.111825707892869,350.18181818181813,-0.17052219263262497,0.9853538358476928,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),105.0,105.2,105.1,0.20000000000000284,3.8649999999999993,-0.22323802837875278,243.94575065010744,0.22209798591482938,-0.041949,50.15124272457888,6.168945574321775,353.45454545454544,-0.1139914098905415,0.9934817353485501,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),105.2,105.4,105.30000000000001,0.20000000000000284,3.895000000000002,-0.20600655221562672,246.32043680505748,0.24664935623506376,-0.042190000000000005,50.20836259100779,6.226065440750688,356.7272727272731,-0.057088810862761456,0.9983691039261361,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),105.4,105.6,105.5,0.19999999999998863,3.925,-0.1887750760525032,248.69512296000715,0.27120072655529437,-0.042289,50.26548245743669,0.0,0.0,0.0,1.0,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),105.6,105.8,105.69999999999999,0.20000000000000284,3.9549999999999983,-0.17154359988937942,252.29565797650926,0.3084258850701779,-0.042245000000000005,50.324757790523286,0.05927533308659605,3.396226415094121,0.05924062789371047,0.9982437317643217,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),105.8,106.0,105.9,0.20000000000000284,3.9850000000000008,-0.15431212372625336,255.94163189976072,0.3461208266863881,-0.042056,50.38403312360989,0.1185506661731992,6.792452830188648,0.11827317092136527,0.992981096013517,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),106.0,106.2,106.1,0.20000000000000284,4.004,-0.14339885548960846,250.8939249084676,0.2939336678262814,-0.041721,50.443308456696485,0.17782599925979525,10.188679245282769,0.17689027512256866,0.9842305779475976,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),106.2,106.4,106.30000000000001,0.20000000000000284,4.0120000000000005,-0.13880379517944136,242.73743986998932,0.20960552017876855,-0.041238999999999956,50.502583789783095,0.2371013323464055,13.584905660377704,0.23488604578098954,0.9720229140804094,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),106.4,106.6,106.5,0.19999999999998863,4.02,-0.13420873486927531,243.8547732382123,0.22115738998573853,-0.040614,50.56185912286969,0.29637666543300156,16.981132075471823,0.29205677063697794,0.9564009842765218,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),106.6,106.8,106.69999999999999,0.20000000000000284,4.028,-0.12961367455910872,242.37430202931574,0.2058511160083131,-0.03984800000000006,50.62113445595629,0.3556519985195976,20.377358490565946,0.34820163543439725,0.9374196611341215,False,1,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,1.0,0.2,5.0,5.0,True
warming,NGRIP warming starts (GI),106.8,107.0,106.9,0.20000000000000284,4.0360000000000005,-0.12501861424894165,240.893830820419,0.19054484203088565,-0.038946,50.68040978904289,0.41492733160620077,23.773584905660474,0.40312342928797373,0.9151456172430178,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,1.0,0.2,5.0,5.0,True
warming,NGRIP warming starts (GI),107.0,107.2,107.1,0.20000000000000284,4.047,-0.11870040632246305,239.9970219136196,0.18127292728483785,-0.03791,50.73968512212949,0.4742026646927968,27.169811320754594,0.45662923739371114,0.8896570909947482,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,1.0,0.2,5.0,5.0,True
warming,NGRIP warming starts (GI),107.2,107.4,107.30000000000001,0.20000000000000284,4.061000000000001,-0.1106590507796709,239.4490540196203,0.17560760487533453,-0.03674299999999991,50.79896045521609,0.5334779977794,30.56603773584912,0.5085311186492214,0.861043611767355,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,1.0,0.2,5.0,5.0,True
