replicate_id,seed,fit_valid,invalid_reason,n_response_events,ks_uniform,adjacent_dependence,n_intervals,n_adjacent_pairs,residual_status
820,20260917,True,,65,0.0794918470744,0.149451330008,65,64,ok
821,20260917,True,,68,0.0571260862909,0.0463001490188,68,67,ok
822,20260917,True,,64,0.0583737743364,0.0195726527072,64,63,ok
823,20260917,True,,71,0.0897765518683,0.0307047372587,71,70,ok
824,20260917,True,,65,0.0907078543548,0.00592068272316,65,64,ok
825,20260917,True,,73,0.0487378950286,0.013843751121,73,72,ok
826,20260917,True,,68,0.0797400650363,0.095793711716,68,67,ok
827,20260917,True,,75,0.086294152593,0.0783884675397,75,74,ok
828,20260917,True,,61,0.0823868251056,0.021607338094,61,60,ok
829,20260917,True,,81,0.0600230349945,0.0447644710008,81,80,ok
830,20260917,True,,68,0.0773058454203,0.0297710008048,68,67,ok
831,20260917,True,,74,0.085674266355,0.053643175261,74,73,ok
832,20260917,True,,70,0.0883175460641,0.00602205220144,70,69,ok
833,20260917,True,,63,0.0912455040095,0.00830888435919,63,62,ok
834,20260917,True,,69,0.121223164945,0.0212066944703,69,68,ok
835,20260917,True,,69,0.0515111704011,0.0558654062738,69,68,ok
836,20260917,True,,71,0.0882504219255,0.0984926445077,71,70,ok
837,20260917,True,,72,0.0608510226521,0.085510733312,72,71,ok
838,20260917,True,,74,0.0965308301443,0.0205164420477,74,73,ok
839,20260917,True,,58,0.0550512311347,0.0242819423031,58,57,ok
840,20260917,True,,64,0.0668163396947,0.0196714714646,64,63,ok
841,20260917,True,,64,0.0775897988035,0.0371754596214,64,63,ok
842,20260917,True,,66,0.0663790282692,0.0407057925288,66,65,ok
843,20260917,True,,74,0.099918505768,0.0934036770239,74,73,ok
844,20260917,True,,69,0.0959186482778,0.165524633277,69,68,ok
845,20260917,True,,68,0.0904217863708,0.0119765679978,68,67,ok
846,20260917,True,,68,0.0810666981745,0.155850405866,68,67,ok
847,20260917,True,,70,0.0639339971783,0.052724422954,70,69,ok
848,20260917,True,,65,0.0557315821977,0.0524947763873,65,64,ok
849,20260917,True,,61,0.0897039432596,0.0665883111271,61,60,ok
850,20260917,True,,58,0.0741586663239,0.133157575112,58,57,ok
851,20260917,True,,76,0.0920585552075,0.10305985951,76,75,ok
852,20260917,True,,71,0.0588087435765,0.0395906834405,71,70,ok
853,20260917,True,,68,0.0792950946514,0.064166491523,68,67,ok
854,20260917,True,,73,0.076908121593,0.0773146571622,73,72,ok
855,20260917,True,,70,0.104098568626,0.0798089823419,70,69,ok
856,20260917,True,,65,0.0984485248992,0.035362746558,65,64,ok
857,20260917,True,,73,0.0483062803492,0.0535244776071,73,72,ok
858,20260917,True,,67,0.0778421869132,0.0446186780665,67,66,ok
859,20260917,True,,66,0.0714226631986,0.041796219762,66,65,ok
860,20260917,True,,75,0.0809038743982,0.108275304192,75,74,ok
861,20260917,True,,70,0.0487687574252,0.096693574418,70,69,ok
862,20260917,True,,65,0.0689362863606,0.0751437129931,65,64,ok
863,20260917,True,,70,0.0463841127614,0.107767265728,70,69,ok
864,20260917,True,,80,0.0480813147842,0.131420536687,80,79,ok
865,20260917,True,,73,0.072341118715,0.0676666097554,73,72,ok
866,20260917,True,,79,0.0722132435038,0.0478936978519,79,78,ok
867,20260917,True,,83,0.0876792586937,0.101020789712,83,82,ok
868,20260917,True,,61,0.107360519428,0.051538191416,61,60,ok
869,20260917,True,,60,0.0712074248458,0.117049675903,60,59,ok
870,20260917,True,,82,0.0584329052467,0.0364764465138,82,81,ok
871,20260917,True,,71,0.0544573436278,0.0497591781737,71,70,ok
872,20260917,True,,69,0.0994457911407,0.119191202169,69,68,ok
873,20260917,True,,80,0.0800071369757,0.00248193772355,80,79,ok
874,20260917,True,,72,0.0962320080594,0.0642494201999,72,71,ok
875,20260917,True,,68,0.0460256504393,0.00876476121185,68,67,ok
876,20260917,True,,65,0.0617961443565,0.0196743435139,65,64,ok
877,20260917,True,,76,0.0943631695497,0.077116250864,76,75,ok
878,20260917,True,,74,0.0581263077693,0.0795599402946,74,73,ok
879,20260917,True,,68,0.0492501321916,0.169078299821,68,67,ok
880,20260917,True,,69,0.0665423735483,0.0476874547674,69,68,ok
881,20260917,True,,68,0.0789289354811,0.0171843282268,68,67,ok
882,20260917,True,,61,0.0815346098691,0.247453615047,61,60,ok
883,20260917,True,,66,0.0989329623803,0.183350896127,66,65,ok
884,20260917,True,,61,0.0856845726596,0.0292237033713,61,60,ok
885,20260917,True,,65,0.106142418491,0.0973120831435,65,64,ok
886,20260917,True,,67,0.0555156804581,0.0544927597278,67,66,ok
887,20260917,True,,76,0.0772724700116,0.0647703695453,76,75,ok
888,20260917,True,,72,0.0785358133594,0.0982607656273,72,71,ok
889,20260917,True,,80,0.0775293478385,0.0105205595267,80,79,ok
890,20260917,True,,67,0.104716433101,0.0685703363794,67,66,ok
891,20260917,True,,72,0.0725955751927,0.0651291691655,72,71,ok
892,20260917,True,,81,0.0710066892199,0.0526712612489,81,80,ok
893,20260917,True,,61,0.087443823456,0.0341017957416,61,60,ok
894,20260917,True,,72,0.0443310223118,0.0827267538391,72,71,ok
895,20260917,True,,69,0.0741580232198,0.0543112502827,69,68,ok
896,20260917,True,,85,0.0964709706543,0.00511713896965,85,84,ok
897,20260917,True,,60,0.0733846452741,0.0419290667789,60,59,ok
898,20260917,True,,75,0.122140842996,0.168188808802,75,74,ok
899,20260917,True,,73,0.0993005314694,0.168289087774,73,72,ok
900,20260917,True,,63,0.0873370711993,0.0797966680864,63,62,ok
901,20260917,True,,77,0.0588978396249,0.0256308179507,77,76,ok
902,20260917,True,,73,0.0580658877831,0.0283455170634,73,72,ok
903,20260917,True,,64,0.0665325572582,0.0274944651088,64,63,ok
904,20260917,True,,74,0.0654627819986,0.00745627343778,74,73,ok
905,20260917,True,,62,0.0777612224623,0.00142760886446,62,61,ok
906,20260917,True,,76,0.109319575903,0.0968304293786,76,75,ok
907,20260917,True,,77,0.0833825595848,0.0974631852094,77,76,ok
908,20260917,True,,64,0.070346851484,0.0452105230784,64,63,ok
909,20260917,True,,78,0.0722251281652,0.0277649409936,78,77,ok
910,20260917,True,,71,0.0670704520706,0.0180387228655,71,70,ok
911,20260917,True,,68,0.059381304437,0.0213966925271,68,67,ok
912,20260917,True,,73,0.0898231255417,0.0341509313043,73,72,ok
913,20260917,True,,75,0.0786347592328,0.142804428349,75,74,ok
914,20260917,True,,80,0.0805134670329,0.0182079873504,80,79,ok
915,20260917,True,,60,0.0677318857057,0.189097107206,60,59,ok
916,20260917,True,,59,0.154077607464,0.0785824193458,59,58,ok
917,20260917,True,,62,0.135071894031,0.00423221851309,62,61,ok
918,20260917,True,,55,0.0679376263242,0.184252844067,55,54,ok
919,20260917,True,,64,0.104420939113,0.0171065988115,64,63,ok
920,20260917,True,,67,0.0762118093544,0.097754424745,67,66,ok
921,20260917,True,,76,0.0468081838554,0.0502411650139,76,75,ok
922,20260917,True,,66,0.0794238071855,0.0220258120741,66,65,ok
923,20260917,True,,69,0.113086876108,0.000623776585787,69,68,ok
924,20260917,True,,80,0.0875899448989,0.151120419903,80,79,ok
925,20260917,True,,77,0.0652816761882,0.0426829171195,77,76,ok
926,20260917,True,,70,0.0671313915321,0.175162683547,70,69,ok
927,20260917,True,,64,0.0810922130574,0.0387327798854,64,63,ok
928,20260917,True,,54,0.0840246017601,0.1016383453,54,53,ok
929,20260917,True,,69,0.0777527446071,0.025030577329,69,68,ok
930,20260917,True,,58,0.110320927118,0.00411040903573,58,57,ok
931,20260917,True,,74,0.110903704955,0.0870493922814,74,73,ok
932,20260917,True,,69,0.0709694063218,0.00132106140693,69,68,ok
933,20260917,True,,73,0.0610438127981,0.0663655707025,73,72,ok
934,20260917,True,,59,0.0847066408948,0.052832235965,59,58,ok
935,20260917,True,,66,0.0816303326892,0.0389479759254,66,65,ok
936,20260917,True,,79,0.0436113272391,0.113005072563,79,78,ok
937,20260917,True,,60,0.0459211863592,0.0690505571444,60,59,ok
938,20260917,True,,66,0.0915734994379,0.0627817358539,66,65,ok
939,20260917,True,,68,0.0688878272091,0.0147833147744,68,67,ok
940,20260917,True,,59,0.0776252696882,0.0743614178734,59,58,ok
941,20260917,True,,74,0.0507476714437,0.137869471735,74,73,ok
942,20260917,True,,68,0.070610578353,0.14287846463,68,67,ok
943,20260917,True,,61,0.074157312927,0.0510560586658,61,60,ok
944,20260917,True,,70,0.0645905145647,0.00946704965294,70,69,ok
945,20260917,True,,69,0.084598378234,0.0536672832469,69,68,ok
946,20260917,True,,74,0.0819056361701,0.0576404553806,74,73,ok
947,20260917,True,,59,0.0787010073144,0.0788385884385,59,58,ok
948,20260917,True,,74,0.0955303252197,0.0985044088799,74,73,ok
949,20260917,True,,79,0.098607528514,0.251511994422,79,78,ok
950,20260917,True,,62,0.0675936498946,0.045189787684,62,61,ok
951,20260917,True,,61,0.0700182346622,0.021624692272,61,60,ok
952,20260917,True,,88,0.0579918167101,0.0581086620313,88,87,ok
953,20260917,True,,70,0.0609024726742,0.0301476458582,70,69,ok
954,20260917,True,,63,0.0812498136124,0.0890716582247,63,62,ok
955,20260917,True,,85,0.0484606100718,0.0662492104201,85,84,ok
956,20260917,True,,67,0.0984554704408,0.0875262389334,67,66,ok
957,20260917,True,,63,0.0910482538191,0.110755549067,63,62,ok
958,20260917,True,,65,0.0513681247536,0.0151250501562,65,64,ok
959,20260917,True,,63,0.0628478983081,0.100391740074,63,62,ok
960,20260917,True,,72,0.0541393981458,0.100747523271,72,71,ok
961,20260917,True,,69,0.102442051591,0.0971402265644,69,68,ok
962,20260917,True,,68,0.0623198425343,0.0651744653853,68,67,ok
963,20260917,True,,69,0.094495518782,0.0280453174441,69,68,ok
964,20260917,True,,72,0.0619495802484,0.0320770993818,72,71,ok
965,20260917,True,,63,0.107166927284,0.0631636641632,63,62,ok
966,20260917,True,,60,0.0646688481386,0.131685241224,60,59,ok
967,20260917,True,,67,0.0387053704437,0.0895925561141,67,66,ok
968,20260917,True,,76,0.0648605599821,0.0525324710953,76,75,ok
969,20260917,True,,67,0.0754661405498,0.101804236645,67,66,ok
970,20260917,True,,64,0.0829582812714,0.0489036765062,64,63,ok
971,20260917,True,,72,0.063233491754,0.0234317762922,72,71,ok
972,20260917,True,,68,0.0495828146315,0.192547937684,68,67,ok
973,20260917,True,,84,0.0474610402467,0.111491764837,84,83,ok
974,20260917,True,,71,0.0815360747389,0.114407207393,71,70,ok
975,20260917,True,,64,0.0637155807358,0.0461269751033,64,63,ok
976,20260917,True,,58,0.0733624841323,0.0849564502486,58,57,ok
977,20260917,True,,68,0.0949883163587,0.118043705788,68,67,ok
978,20260917,True,,68,0.0590151301571,0.135626844823,68,67,ok
979,20260917,True,,70,0.0487993220842,0.0305465380692,70,69,ok
980,20260917,True,,69,0.0565190144259,0.162828295877,69,68,ok
981,20260917,True,,67,0.0789853391541,0.0264453259614,67,66,ok
982,20260917,True,,74,0.0559945260263,0.0456515038838,74,73,ok
983,20260917,True,,66,0.0612730040745,0.0773822976327,66,65,ok
984,20260917,True,,67,0.0913649659512,0.14470141576,67,66,ok
985,20260917,True,,67,0.0823733552008,0.148472289818,67,66,ok
986,20260917,True,,63,0.0663687608896,0.0305940105133,63,62,ok
987,20260917,True,,66,0.0697806096356,0.00494445840701,66,65,ok
988,20260917,True,,73,0.0600572795955,0.164401027745,73,72,ok
989,20260917,True,,66,0.0488198565837,0.022689004302,66,65,ok
990,20260917,True,,72,0.0571449789906,0.065702687156,72,71,ok
991,20260917,True,,69,0.0688513635686,0.188123823384,69,68,ok
992,20260917,True,,68,0.0443452101516,0.0291744455735,68,67,ok
993,20260917,True,,61,0.0873987747239,0.0445171531657,61,60,ok
994,20260917,True,,68,0.0684043950119,0.0351549053846,68,67,ok
995,20260917,True,,67,0.0488242858335,0.0781329276597,67,66,ok
996,20260917,True,,64,0.0830030689887,0.0184132846345,64,63,ok
997,20260917,True,,66,0.0600662921328,0.135235562278,66,65,ok
998,20260917,True,,68,0.0953430055608,0.150087769695,68,67,ok
999,20260917,True,,70,0.0816130543126,0.0950649429101,70,69,ok
1000,20260917,True,,55,0.0933385630231,0.0277585716957,55,54,ok
1001,20260917,True,,59,0.0796339180478,0.103216115755,59,58,ok
1002,20260917,True,,69,0.0632035299251,0.0371729958796,69,68,ok
1003,20260917,True,,77,0.0735097131732,0.0114526896116,77,76,ok
1004,20260917,True,,78,0.0678642701347,0.0610338292724,78,77,ok
1005,20260917,True,,68,0.0975785199425,0.0846502302508,68,67,ok
1006,20260917,True,,74,0.0730461478453,0.11662750541,74,73,ok
1007,20260917,True,,64,0.0770748445718,0.00294400168947,64,63,ok
1008,20260917,True,,59,0.0898422587054,0.0852239178354,59,58,ok
1009,20260917,True,,83,0.057741516757,0.0125378347865,83,82,ok
1010,20260917,True,,69,0.10022460177,0.0347629488706,69,68,ok
1011,20260917,True,,58,0.100216342218,0.0544141527498,58,57,ok
1012,20260917,True,,74,0.0788136377545,0.120286516367,74,73,ok
1013,20260917,True,,68,0.081615926647,0.138229639133,68,67,ok
1014,20260917,True,,53,0.0637940227603,0.162891448887,53,52,ok
1015,20260917,True,,73,0.0727302192042,0.00685866270841,73,72,ok
1016,20260917,True,,63,0.0725106775773,0.0799582987365,63,62,ok
1017,20260917,True,,67,0.0710209120819,0.0438006436918,67,66,ok
1018,20260917,True,,60,0.0913526145655,0.10835414949,60,59,ok
1019,20260917,True,,59,0.0637049170956,0.119804557819,59,58,ok
1020,20260917,True,,75,0.0506190218974,0.10332061598,75,74,ok
1021,20260917,True,,70,0.126685477144,0.0877300628276,70,69,ok
1022,20260917,True,,67,0.0699813480558,0.0252664398157,67,66,ok
1023,20260917,True,,66,0.0859045076016,0.00723406092532,66,65,ok
1024,20260917,True,,73,0.0790793484614,0.0523672304306,73,72,ok
1025,20260917,True,,66,0.0930303086539,0.0402282735384,66,65,ok
1026,20260917,True,,65,0.0808710475206,0.0917879371264,65,64,ok
1027,20260917,True,,79,0.0423625544735,0.0808819426397,79,78,ok
1028,20260917,True,,64,0.0938015618749,0.0208671353745,64,63,ok
1029,20260917,True,,70,0.104700826994,0.0680541881148,70,69,ok
1030,20260917,True,,77,0.0667974983862,0.0163858960769,77,76,ok
1031,20260917,True,,76,0.0728860168257,0.0176864573037,76,75,ok
1032,20260917,True,,65,0.0813263499073,0.0418249964726,65,64,ok
1033,20260917,True,,58,0.0622901906229,0.0385292671621,58,57,ok
1034,20260917,True,,72,0.0449388835872,0.0462492033648,72,71,ok
1035,20260917,True,,62,0.0534859857439,0.0300880907407,62,61,ok
1036,20260917,True,,70,0.0850910742664,0.0049477211618,70,69,ok
1037,20260917,True,,62,0.080960628556,0.17312603639,62,61,ok
1038,20260917,True,,61,0.0740631720105,0.0604580877015,61,60,ok
1039,20260917,True,,65,0.0753777377843,0.0624902464152,65,64,ok
1040,20260917,True,,63,0.0726145984183,0.0661827520042,63,62,ok
1041,20260917,True,,78,0.0775429808745,0.02711923715,78,77,ok
1042,20260917,True,,66,0.102204907166,0.0398250028163,66,65,ok
1043,20260917,True,,68,0.0697845043689,0.115109877171,68,67,ok
1044,20260917,True,,71,0.0685481099878,0.061179518449,71,70,ok
1045,20260917,True,,75,0.0776850554144,0.171935951009,75,74,ok
1046,20260917,True,,70,0.0629757298444,0.112186388933,70,69,ok
1047,20260917,True,,73,0.0504275680654,0.0166435524333,73,72,ok
1048,20260917,True,,79,0.0502081654529,0.0376344256901,79,78,ok
1049,20260917,True,,75,0.0770002986287,0.0320843458266,75,74,ok
1050,20260917,True,,70,0.065656990033,0.0492069346778,70,69,ok
1051,20260917,True,,59,0.0566149327043,0.0577087047613,59,58,ok
1052,20260917,True,,66,0.0730304962319,0.080080539152,66,65,ok
1053,20260917,True,,70,0.0732346366305,0.0734742725055,70,69,ok
1054,20260917,True,,65,0.0578724566436,0.0841668884287,65,64,ok
1055,20260917,True,,70,0.0680153681475,0.0627711714919,70,69,ok
1056,20260917,True,,77,0.0724122414411,0.00115821722162,77,76,ok
1057,20260917,True,,69,0.0730229890167,0.0119919019747,69,68,ok
1058,20260917,True,,57,0.0568178128323,0.0211102229916,57,56,ok
1059,20260917,True,,72,0.0698614693995,0.00696511839669,72,71,ok
1060,20260917,True,,71,0.11006531177,0.161407089918,71,70,ok
1061,20260917,True,,73,0.0899291458399,0.0181733183524,73,72,ok
1062,20260917,True,,64,0.0638883928747,0.105654563991,64,63,ok
1063,20260917,True,,62,0.0673086664318,0.0557473995671,62,61,ok
1064,20260917,True,,71,0.0628894284411,0.00817212329213,71,70,ok
1065,20260917,True,,72,0.0917697913003,0.0026971044646,72,71,ok
1066,20260917,True,,53,0.0762377267786,0.0739489927731,53,52,ok
1067,20260917,True,,76,0.0543440490281,0.00261074634124,76,75,ok
1068,20260917,True,,62,0.0899239008501,0.0251955544536,62,61,ok
1069,20260917,True,,68,0.075087295339,0.0516653857912,68,67,ok
1070,20260917,True,,62,0.104337634254,0.0924453469605,62,61,ok
1071,20260917,True,,70,0.115305805208,0.1369616257,70,69,ok
1072,20260917,True,,68,0.061023290383,0.121324894107,68,67,ok
1073,20260917,True,,62,0.137366912934,0.0510550734844,62,61,ok
1074,20260917,True,,64,0.0745607277673,0.0947162582451,64,63,ok
1075,20260917,True,,78,0.0654966047798,0.0926747297275,78,77,ok
1076,20260917,True,,73,0.0884154685231,0.0285796554705,73,72,ok
1077,20260917,True,,74,0.064405283922,0.00722901202745,74,73,ok
1078,20260917,True,,68,0.0857463420719,0.111804396545,68,67,ok
1079,20260917,True,,67,0.0665331299349,0.0376796960237,67,66,ok
1080,20260917,True,,67,0.0653184271424,0.0698646210591,67,66,ok
1081,20260917,True,,72,0.0656506557096,0.0789070384783,72,71,ok
1082,20260917,True,,66,0.112929122586,0.147340465109,66,65,ok
1083,20260917,True,,56,0.0926192352384,0.0247194616833,56,55,ok
1084,20260917,True,,76,0.0697675238136,0.104464658595,76,75,ok
1085,20260917,True,,80,0.0569802528746,0.0984933168305,80,79,ok
1086,20260917,True,,76,0.0707238433086,0.0512588833752,76,75,ok
1087,20260917,True,,68,0.0490798596785,0.00587034721112,68,67,ok
1088,20260917,True,,75,0.0850698345894,0.0134823936645,75,74,ok
1089,20260917,True,,70,0.0797385043369,0.132351919704,70,69,ok
1090,20260917,True,,64,0.0734741562711,0.025162840066,64,63,ok
1091,20260917,True,,68,0.0798522811153,0.0181953710332,68,67,ok
1092,20260917,True,,71,0.0871562824541,0.0604919896109,71,70,ok
1093,20260917,True,,64,0.0737601394977,0.0592141432575,64,63,ok
1094,20260917,True,,65,0.0728449792199,0.0369229688508,65,64,ok
1095,20260917,True,,61,0.0589621993278,0.0245493965266,61,60,ok
1096,20260917,True,,69,0.0616975554589,0.153074964758,69,68,ok
1097,20260917,True,,68,0.0548963560194,0.0944372791907,68,67,ok
1098,20260917,True,,67,0.0622979265658,0.080290486325,67,66,ok
1099,20260917,True,,77,0.0626279829826,0.110130538682,77,76,ok
1100,20260917,True,,66,0.115065418219,0.00370050658641,66,65,ok
1101,20260917,True,,76,0.0447455131559,0.0286469426245,76,75,ok
1102,20260917,True,,61,0.100838339586,0.0172568887949,61,60,ok
1103,20260917,True,,73,0.0746651448559,0.105251109143,73,72,ok
1104,20260917,True,,68,0.097935110192,0.0613051731482,68,67,ok
1105,20260917,True,,61,0.0811807218101,0.112901911984,61,60,ok
1106,20260917,True,,68,0.0699412830463,0.0718881373223,68,67,ok
1107,20260917,True,,63,0.060042465415,0.178545181054,63,62,ok
1108,20260917,True,,68,0.0571102348824,0.0453785607719,68,67,ok
1109,20260917,True,,68,0.0493890754259,0.109655703573,68,67,ok
1110,20260917,True,,75,0.0609783873614,0.110311262962,75,74,ok
1111,20260917,True,,62,0.115903269582,0.0195514447419,62,61,ok
1112,20260917,True,,63,0.0898201614422,0.0483861826721,63,62,ok
1113,20260917,True,,67,0.0814948444339,0.0198577392247,67,66,ok
1114,20260917,True,,68,0.0971742984461,0.0490545874887,68,67,ok
1115,20260917,True,,73,0.0814800866048,0.0965056671418,73,72,ok
1116,20260917,True,,70,0.0758169986023,0.154653314443,70,69,ok
1117,20260917,True,,71,0.0629437610195,0.0245669389971,71,70,ok
1118,20260917,True,,73,0.146255945513,0.00582735430052,73,72,ok
1119,20260917,True,,63,0.0875830830443,0.0568992193762,63,62,ok
1120,20260917,True,,71,0.0622881463756,0.0486409225618,71,70,ok
1121,20260917,True,,58,0.0661859703324,0.0996101223013,58,57,ok
1122,20260917,True,,69,0.111228512061,0.0663190538218,69,68,ok
1123,20260917,True,,70,0.076188075435,0.00722965609789,70,69,ok
1124,20260917,True,,68,0.0788464595059,0.136426143434,68,67,ok
1125,20260917,True,,67,0.0784443363716,0.0111187255311,67,66,ok
1126,20260917,True,,66,0.0640738219699,0.172277391648,66,65,ok
1127,20260917,True,,80,0.0748691455525,0.0568458396752,80,79,ok
1128,20260917,True,,66,0.057738029955,0.049384116374,66,65,ok
1129,20260917,True,,68,0.0839617635512,0.00328036048563,68,67,ok
1130,20260917,True,,68,0.074435414194,0.0109164296404,68,67,ok
1131,20260917,True,,70,0.0785778524072,0.0521543813902,70,69,ok
1132,20260917,True,,80,0.0581965938235,0.10757343062,80,79,ok
1133,20260917,True,,69,0.082724055876,0.03374545332,69,68,ok
1134,20260917,True,,79,0.0665567146448,0.064692171073,79,78,ok
1135,20260917,True,,68,0.0694705060983,0.0427841985341,68,67,ok
1136,20260917,True,,69,0.0909991951099,0.0493963173504,69,68,ok
1137,20260917,True,,59,0.0803400323475,0.0110464393851,59,58,ok
1138,20260917,True,,67,0.0577143988119,0.148633741225,67,66,ok
1139,20260917,True,,72,0.0708361875991,0.0832368589794,72,71,ok
1140,20260917,True,,66,0.0605120912058,0.0210540510041,66,65,ok
1141,20260917,True,,67,0.0560672188621,0.0779122379349,67,66,ok
1142,20260917,True,,64,0.0765035704223,0.0370780614461,64,63,ok
1143,20260917,True,,68,0.0748585345056,0.0122779176466,68,67,ok
1144,20260917,True,,64,0.064820458805,0.117875758872,64,63,ok
1145,20260917,True,,59,0.0701764250744,0.00186491049845,59,58,ok
1146,20260917,True,,68,0.0878397872368,0.00498648906672,68,67,ok
1147,20260917,True,,70,0.0653977206641,0.0330844370331,70,69,ok
1148,20260917,True,,66,0.0995103734046,0.00402675765159,66,65,ok
1149,20260917,True,,67,0.0717924102215,0.0223919573588,67,66,ok
1150,20260917,True,,80,0.0679208147665,0.194989153341,80,79,ok
1151,20260917,True,,58,0.0857663624217,0.0423065163106,58,57,ok
1152,20260917,True,,63,0.0675041711981,0.0169161768602,63,62,ok
1153,20260917,True,,62,0.0518310734855,0.035202311077,62,61,ok
1154,20260917,True,,49,0.103504991438,0.0329734308472,49,48,ok
1155,20260917,True,,76,0.0599043804753,0.0229647346758,76,75,ok
1156,20260917,True,,64,0.0806604202953,0.0829659639855,64,63,ok
1157,20260917,True,,75,0.0699469842036,0.0122022987481,75,74,ok
1158,20260917,True,,73,0.0757239824248,0.0124540348347,73,72,ok
1159,20260917,True,,74,0.0495781732836,0.139680594873,74,73,ok
1160,20260917,True,,71,0.085071649626,0.122041193813,71,70,ok
1161,20260917,True,,60,0.0800596751284,0.00513840528118,60,59,ok
1162,20260917,True,,65,0.0979492793147,0.0564936034118,65,64,ok
1163,20260917,True,,60,0.0848416372606,0.0891957094093,60,59,ok
1164,20260917,True,,72,0.0701615627928,0.148620272688,72,71,ok
1165,20260917,True,,70,0.0642145725239,0.0011646013236,70,69,ok
1166,20260917,True,,64,0.0830546011703,0.0988004950494,64,63,ok
1167,20260917,True,,56,0.0950652623189,0.0755216577855,56,55,ok
1168,20260917,True,,70,0.0907881813593,0.0831765064667,70,69,ok
1169,20260917,True,,67,0.0548115889501,0.0209000274489,67,66,ok
1170,20260917,True,,66,0.05716963024,0.0125876067895,66,65,ok
1171,20260917,True,,78,0.0936298239997,0.041730291297,78,77,ok
1172,20260917,True,,65,0.0630351168733,0.0767315531531,65,64,ok
1173,20260917,True,,72,0.070715745612,0.0430075643247,72,71,ok
1174,20260917,True,,71,0.107754957814,0.123384759326,71,70,ok
1175,20260917,True,,65,0.0728838222444,0.0995941146652,65,64,ok
1176,20260917,True,,70,0.0778768436342,0.0529849909035,70,69,ok
1177,20260917,True,,57,0.0924228171316,0.124709315953,57,56,ok
1178,20260917,True,,66,0.103666578386,0.0211055806472,66,65,ok
1179,20260917,True,,61,0.0844668192618,0.0929913499936,61,60,ok
1180,20260917,True,,70,0.0632758781452,0.135854214566,70,69,ok
1181,20260917,True,,70,0.0896283583716,0.0766239925319,70,69,ok
1182,20260917,True,,66,0.116043493494,0.0339559835623,66,65,ok
1183,20260917,True,,75,0.0821527624067,0.0593433319279,75,74,ok
1184,20260917,True,,76,0.0597014648729,0.0606503875911,76,75,ok
1185,20260917,True,,65,0.0723941798746,0.0546069977063,65,64,ok
1186,20260917,True,,75,0.0973417005873,0.140680303089,75,74,ok
1187,20260917,True,,69,0.0528034465647,3.93467745092e-05,69,68,ok
1188,20260917,True,,70,0.0782828292158,0.00310240485226,70,69,ok
1189,20260917,True,,58,0.0894650196774,0.16664263966,58,57,ok
1190,20260917,True,,68,0.133544081468,0.00366141024941,68,67,ok
1191,20260917,True,,64,0.0832938733886,0.0393672814621,64,63,ok
1192,20260917,True,,67,0.0760791276988,0.0761835333808,67,66,ok
1193,20260917,True,,65,0.0575532667257,0.0782316764551,65,64,ok
1194,20260917,True,,53,0.0854622764874,0.0154483502543,53,52,ok
1195,20260917,True,,57,0.0480323918029,0.02024431998,57,56,ok
1196,20260917,True,,67,0.0557584544138,0.0803269327521,67,66,ok
1197,20260917,True,,53,0.089468330541,0.146206738773,53,52,ok
1198,20260917,True,,64,0.14641248361,0.0627630328499,64,63,ok
1199,20260917,True,,77,0.0808375254133,0.11733753279,77,76,ok
1200,20260917,True,,61,0.065714209392,0.0196930160014,61,60,ok
1201,20260917,True,,61,0.110884414531,0.0126417871637,61,60,ok
1202,20260917,True,,69,0.10282424648,0.11103102944,69,68,ok
1203,20260917,True,,65,0.0964572122558,0.046797298236,65,64,ok
1204,20260917,True,,69,0.0664654623058,0.00885353684384,69,68,ok
1205,20260917,True,,78,0.0612468868932,0.098449810821,78,77,ok
1206,20260917,True,,71,0.0569840143157,0.00921211162769,71,70,ok
1207,20260917,True,,71,0.0876053542754,0.00298959546947,71,70,ok
1208,20260917,True,,68,0.0601656604108,0.0665324457812,68,67,ok
1209,20260917,True,,76,0.0778270812223,0.0394432965748,76,75,ok
1210,20260917,True,,65,0.0497910527469,0.0237458906119,65,64,ok
1211,20260917,True,,68,0.10221448384,0.114310076059,68,67,ok
1212,20260917,True,,73,0.0628791099686,0.00138470561871,73,72,ok
1213,20260917,True,,78,0.0814433037223,0.00673370410704,78,77,ok
1214,20260917,True,,70,0.099481592192,0.0293199970005,70,69,ok
1215,20260917,True,,62,0.0698494520345,0.0158013378022,62,61,ok
1216,20260917,True,,63,0.0637666954942,0.0771008315612,63,62,ok
1217,20260917,True,,63,0.0655368621885,0.0456288689185,63,62,ok
1218,20260917,True,,64,0.0943684060353,0.0715610296921,64,63,ok
1219,20260917,True,,77,0.090928172619,0.0659077040234,77,76,ok
1220,20260917,True,,70,0.0541680549365,0.0605413001957,70,69,ok
1221,20260917,True,,69,0.0785852874437,0.0291384834695,69,68,ok
1222,20260917,True,,75,0.0721019844588,0.0165778006157,75,74,ok
1223,20260917,True,,61,0.106839584869,0.094815101061,61,60,ok
1224,20260917,True,,67,0.0598987842884,0.0161615870892,67,66,ok
1225,20260917,True,,59,0.0900110575971,0.0165466473976,59,58,ok
1226,20260917,True,,76,0.0516655855588,0.0649085825396,76,75,ok
1227,20260917,True,,70,0.0891413122619,0.0416241587441,70,69,ok
