realization_id,MIS6_DO_01_age_ka_bp,MIS6_DO_02_age_ka_bp,MIS6_DO_03_age_ka_bp,MIS6_DO_04_age_ka_bp,MIS6_DO_05_age_ka_bp,MIS6_DO_06_age_ka_bp,MIS6_DO_07_age_ka_bp,MIS6_DO_08_age_ka_bp,MIS6_DO_09_age_ka_bp,MIS6_DO_10_age_ka_bp,MIS6_DO_11_age_ka_bp,MIS6_DO_12_age_ka_bp,MIS6_DO_13_age_ka_bp,MIS6_DO_14_age_ka_bp,MIS6_DO_15_age_ka_bp,MIS6_DO_16_age_ka_bp,MIS6_DO_17_age_ka_bp,MIS6_DO_18_age_ka_bp,MIS6_DO_19_age_ka_bp,MIS6_DO_20_age_ka_bp,MIS6_DO_21_age_ka_bp
4928,134.424096,138.063459,145.956030,146.508965,148.014188,148.937961,150.069592,150.765949,159.059210,160.671488,164.674164,167.134530,168.592106,170.731816,171.766048,173.540130,177.541165,179.481497,179.959497,190.536096,194.458322
4929,135.703152,138.827182,146.639632,147.292373,148.998704,150.143169,150.979010,151.574887,160.131741,161.152404,165.443205,170.452010,171.101749,172.526013,173.151823,176.348680,177.646748,179.421585,179.942585,190.652275,194.602888
4930,135.863409,138.917409,146.743371,147.393976,149.122381,150.278197,151.075052,151.678794,160.255913,161.167007,165.534657,170.901322,171.397686,172.728557,173.317842,176.678735,177.612517,179.460850,179.938850,190.615810,194.562313
4931,134.951312,138.374125,146.255034,146.835601,148.419583,149.415011,150.424395,151.102995,159.488332,160.656255,164.988008,168.486089,169.611960,171.443349,172.331741,174.681615,177.916154,180.502725,180.958725,190.939265,194.922223
4932,135.364343,138.638064,146.447897,147.077476,148.738159,149.840816,150.736726,151.361023,159.857413,161.034629,165.240212,169.485884,170.454368,171.704781,172.786803,175.621054,177.643392,180.170000,180.648000,190.644987,194.579119
4933,135.046235,138.430666,146.305856,146.893712,148.492725,149.504844,150.492110,151.162920,159.568216,160.709410,165.044899,168.737447,169.797804,171.577103,172.434366,174.889460,177.794468,179.620719,180.098719,190.812793,194.747594
4934,134.728859,138.241623,146.135933,146.699418,148.248177,149.204487,150.265705,150.962563,159.301126,160.531687,164.854685,167.897035,169.176437,171.129898,172.091239,174.194535,178.025499,179.622248,180.100248,191.059489,195.020186
4935,135.078354,138.454115,146.305704,146.909691,148.517784,149.554444,150.534774,151.179734,159.607827,160.917484,165.067541,168.831475,169.875829,171.649577,172.474894,174.976749,178.429146,180.515997,180.971997,191.485740,195.530289
4936,135.744158,138.846378,146.679524,147.320972,149.030495,150.165341,150.989983,151.603513,160.155557,161.100230,165.463187,170.585547,171.164215,172.560525,173.188916,176.417625,177.381537,180.153990,180.609990,190.366061,194.269697
4937,135.026388,138.423086,146.277930,146.877862,148.477784,149.505478,150.497826,151.146868,159.564252,160.897945,165.036296,168.696690,169.773866,171.576681,172.418592,174.862641,178.009408,179.523039,179.979039,191.042307,195.001201
4938,135.088246,138.472085,146.300239,146.908408,148.525904,149.581892,150.539477,151.185971,159.626076,160.929867,165.056626,168.831330,169.912199,171.310053,172.487279,175.013291,177.744830,180.073393,180.594393,190.753038,194.698984
4939,135.126765,138.483022,146.331578,146.939342,148.555047,149.600060,150.569195,151.210351,159.648421,160.935686,165.096648,168.957038,169.970817,171.717486,172.527344,175.083049,177.801232,180.246666,180.702666,190.820014,194.755574
4940,134.781890,138.287915,146.136397,146.720811,148.290387,149.294590,150.320611,150.991734,159.369386,160.813624,164.852919,168.105040,169.310610,170.872064,172.154929,174.338919,177.527753,180.288092,180.744092,190.525514,194.461839
4941,134.810350,138.305025,146.151618,146.738238,148.312266,149.321280,150.340943,151.009778,159.393232,160.824423,164.871843,168.172512,169.366497,170.912753,172.185804,174.401568,178.059142,179.496753,179.974753,191.087843,195.070393
4942,135.241994,138.551825,146.393163,147.009919,148.643741,149.708637,150.651124,151.283228,159.745045,160.979012,165.165931,169.255909,170.196910,171.879124,172.652188,175.336071,177.451203,180.323121,180.779121,190.446250,194.342575
4943,134.226737,137.954178,145.839498,146.380862,147.863602,148.773965,149.923999,150.639754,158.904232,160.602976,164.483779,166.788917,168.220460,170.078378,171.552671,173.116879,177.331386,178.876552,179.397552,190.316330,194.229079
4944,135.073305,138.463103,146.292248,146.899259,148.514417,149.567879,150.528803,151.176497,159.613557,160.924198,165.046691,168.795908,169.882858,171.288692,172.471070,174.980401,177.483297,179.929965,180.407965,190.478156,194.409145
4945,134.788774,138.281207,146.150935,146.732326,148.294888,149.281584,150.328881,150.996589,159.365005,160.808604,164.893429,168.080393,169.307643,171.243368,172.161153,174.340889,177.516907,179.954707,180.432707,190.516410,194.420099
4946,134.422446,138.071831,145.944164,146.500705,148.014057,148.957501,150.063817,150.763838,159.068213,160.677236,164.613912,167.252891,168.604772,170.358177,171.764985,173.547686,177.994697,179.697445,180.175445,191.022934,195.015322
4947,135.027811,138.419691,146.295992,146.882433,148.478528,149.487408,150.478967,151.151289,159.552711,160.699093,165.033857,168.688660,169.761732,171.551142,172.414447,174.849118,177.393534,179.872739,180.393739,190.382535,194.302746
4948,135.045232,138.430068,146.305319,146.893098,148.491951,149.503895,150.491394,151.162286,159.567371,160.708848,165.044297,168.734789,169.795839,171.575689,172.433281,174.887262,177.263699,179.775709,180.231709,190.246032,194.121339
4949,135.344895,138.608560,146.465759,147.076548,148.722851,149.787489,150.705163,151.351461,159.819555,160.876652,165.223895,169.528298,170.382527,171.997935,172.757258,175.543402,177.995329,180.269424,180.790424,191.027273,194.984589
4950,135.070049,138.461146,146.290507,146.897265,148.511915,149.564827,150.526477,151.174434,159.610830,160.922963,165.044526,168.788191,169.876466,171.284038,172.467539,174.973236,177.608593,179.716030,180.194030,190.611630,194.557662
4951,135.408408,138.646391,146.499764,147.115430,148.771790,149.847596,150.750471,151.391557,159.873005,160.912218,165.261961,169.696482,170.506875,172.087430,172.825924,175.682471,178.060361,179.729746,180.250746,191.092885,195.093156
4952,135.306342,138.603196,146.416878,147.041959,148.693569,149.786423,150.695289,151.324249,159.808815,161.012622,165.201646,169.348380,170.340472,171.621859,172.723881,175.493379,177.339951,180.082482,180.560482,190.321763,194.220557
4953,135.694074,138.836286,146.624240,147.279388,148.991646,150.150040,150.972293,151.570080,160.133690,161.159743,165.459462,170.267592,171.101859,172.176189,173.144512,176.346882,177.539594,179.880303,180.401303,190.540635,194.446867
4954,134.271124,137.972119,145.874273,146.415271,147.896442,148.793821,149.960828,150.669202,158.930938,160.613972,164.582188,166.737767,168.291958,170.517234,171.600312,173.204234,177.825664,180.122398,180.578398,190.846103,194.784401
4955,134.586035,138.170174,146.031653,146.600879,148.139820,149.110916,150.180688,150.867557,159.205282,160.739308,164.722688,167.640719,168.926011,170.592056,171.942455,173.907790,177.941449,180.191094,180.712094,190.966211,194.952206
4956,135.672770,138.803856,146.641303,147.277269,148.975488,150.097781,150.939057,151.558446,160.095480,161.060254,165.420401,170.396510,171.024449,172.459933,173.111735,176.261314,177.668278,180.024332,180.545332,190.675211,194.628408
4957,135.478976,138.688425,146.537546,147.158631,148.826164,149.914380,150.800812,151.436106,159.932392,160.951735,165.304255,169.883346,170.645035,172.186865,172.902218,175.836986,177.522931,180.133449,180.589449,190.516673,194.436776
4958,135.688331,138.832834,146.621168,147.275871,148.987231,150.144654,150.968190,151.566439,160.128878,161.157564,165.455644,170.253976,171.090581,172.167978,173.138282,176.334240,177.104896,180.027414,180.483414,190.076461,193.933967
4959,135.204128,138.541749,146.362213,146.979368,148.614990,149.690566,150.622265,151.259442,159.723172,160.973837,165.133680,169.106056,170.139755,171.475726,172.612993,175.268378,177.643650,179.608902,180.129902,190.648975,194.599215
4960,135.492970,138.696760,146.545038,147.167198,148.836947,149.927623,150.810795,151.444940,159.944169,160.959571,165.312642,169.920402,170.672433,172.206584,172.917348,175.867627,177.401809,179.293117,179.814117,190.387655,194.293652
4961,135.652801,138.797118,146.612722,147.261534,148.959948,150.095726,150.943211,151.543043,160.089521,161.133472,165.412932,170.321417,171.002957,172.455384,173.097271,176.238120,178.375017,180.498541,180.976541,191.432708,195.432583
4962,134.911289,138.365705,146.205601,146.800048,148.389864,149.415940,150.413055,151.073776,159.477807,160.862723,164.938961,168.411811,169.564709,171.057062,172.295307,174.623760,177.871901,179.740103,180.196103,190.892124,194.869769
4963,135.311505,138.593330,146.430314,147.052494,148.697246,149.774135,150.700547,151.327190,159.803333,161.005148,165.207725,169.436199,170.333297,171.976631,172.727499,175.488703,177.904821,179.598355,180.119355,190.923460,194.888038
4964,134.934080,138.367970,146.228596,146.821325,148.406733,149.418500,150.432195,151.088488,159.486849,160.863238,164.980795,168.457273,169.592749,171.447197,172.318582,174.659952,178.202390,179.488313,179.944313,191.248375,195.228901
4965,134.948748,138.372598,146.253661,146.834031,148.417608,149.412585,150.422566,151.101377,159.486175,160.654820,164.986472,168.479300,169.606940,171.439736,172.328969,174.676002,177.903869,179.515445,179.993445,190.922446,194.886913
4966,134.771916,138.281919,146.131063,146.714703,148.282719,149.285236,150.313485,150.985410,159.361029,160.809839,164.846287,168.081395,169.291024,170.857805,172.144109,174.316964,177.820088,179.857246,180.335246,190.836929,194.808353
4967,135.385476,138.632732,146.487486,147.101391,148.754119,149.825893,150.734112,151.377079,159.853706,160.899376,165.248217,169.635755,170.461977,172.055116,172.801131,175.632257,177.342068,180.261409,180.782409,190.324018,194.223058
4968,134.145686,137.905453,145.796151,146.331230,147.801293,148.697955,149.866094,150.588366,158.836321,160.572222,164.429885,166.596766,168.061301,169.962501,171.464742,172.938464,177.944136,179.514198,179.970198,190.972609,194.924186
4969,136.002836,139.006123,146.799801,147.475927,149.229377,150.425551,151.192089,151.764422,160.383037,161.265083,165.623393,171.229301,171.689763,172.946397,173.476512,177.006727,177.356769,180.014745,180.492745,190.343370,194.259167
4970,135.753073,138.851688,146.684297,147.326430,149.037364,150.173778,150.996343,151.609140,160.163059,161.105222,165.468529,170.609152,171.181668,172.573086,173.198553,176.437144,177.980076,179.839860,180.317860,191.003621,194.976963
4971,134.645855,138.195871,146.074551,146.644790,148.184881,149.146917,150.227265,150.906200,159.245163,160.754868,164.807498,167.709706,169.027221,171.042889,172.006309,174.027069,177.383776,179.586583,180.107583,190.374252,194.263018
4972,134.431599,138.077333,145.949059,146.506310,148.021094,148.966085,150.070356,150.769641,159.075883,160.680709,164.619998,167.274591,168.622746,170.371263,171.774915,173.567835,177.633934,179.736013,180.192013,190.638625,194.587699
4973,134.445363,138.076157,145.967397,146.521990,148.030558,148.958000,150.084713,150.779399,159.077043,160.679485,164.686951,167.189690,168.633834,170.761648,171.789089,173.586828,177.615065,180.241853,180.762853,190.614813,194.545646
4974,135.888197,138.937672,146.738531,147.405711,149.141137,150.317530,151.110579,151.691918,160.286908,161.221979,165.554465,170.931960,171.464827,172.785586,173.352307,176.755001,177.142230,180.043491,180.564491,190.114828,194.004867
4975,134.884733,138.349741,146.191399,146.783787,148.369449,149.391036,150.394084,151.056939,159.455556,160.852646,164.921303,168.348854,169.512562,171.019096,172.266498,174.565305,177.613735,179.056477,179.512477,190.613397,194.544075
4976,134.112399,137.877345,145.789441,146.318053,147.774268,148.644260,149.847973,150.568816,158.797842,160.554293,164.486753,166.326083,167.980523,170.294582,171.428344,172.855706,177.969070,179.063488,179.584488,190.995635,194.984946
4977,134.974136,138.387720,146.267254,146.849574,148.437170,149.436612,150.440677,151.117405,159.507541,160.669037,165.001688,168.546529,169.656647,171.475511,172.356417,174.731592,177.695466,180.422042,180.900042,190.707077,194.630780
4978,134.941070,138.372143,146.232331,146.825605,148.412113,149.425086,150.437164,151.092908,159.492710,160.865866,164.984998,168.475401,169.606463,171.457001,172.326155,174.675300,177.909594,180.353540,180.831540,190.932277,194.914448
4979,134.915325,138.368132,146.207760,146.802520,148.392968,149.419726,150.415939,151.076335,159.481189,160.864254,164.941645,168.421380,169.572636,171.062833,172.299686,174.632646,177.933003,178.623890,179.101890,190.960721,194.911050
4980,134.694332,138.235279,146.089571,146.667194,148.223075,149.212477,150.258057,150.936220,159.296022,160.780400,164.794699,167.897462,169.138672,170.746885,172.059941,174.146180,177.204006,180.116674,180.637674,190.176956,194.059917
4981,135.178860,138.509662,146.376863,146.974903,148.594916,149.630357,150.586719,151.246645,159.679827,160.783677,165.124385,169.088637,170.057459,171.763980,172.577751,175.179853,177.767580,179.647235,180.103235,190.780995,194.746114
4982,135.372016,138.629461,146.462654,147.089555,148.743821,149.831151,150.743570,151.365460,159.854072,161.027899,165.244107,169.593144,170.452025,172.061512,172.793058,175.621571,177.995609,180.008427,180.464427,191.027573,194.984920
4983,134.834021,138.304262,146.192237,146.763797,148.329207,149.304010,150.340724,151.028951,159.389626,160.590576,164.917712,168.175504,169.382326,171.278079,172.204934,174.424797,177.971165,179.627629,180.105629,191.001471,194.956078
4984,135.126715,138.478603,146.348945,146.942981,148.554737,149.581009,150.549522,151.213726,159.635945,160.754477,165.093133,168.950559,169.955370,171.690505,172.521376,175.065678,177.336538,179.646619,180.124619,190.323810,194.207281
4985,135.096330,138.460504,146.332677,146.924380,148.531324,149.552253,150.527846,151.194544,159.610374,160.737462,165.074923,168.870099,169.895881,171.647690,172.488526,174.999147,177.575878,180.502103,181.023103,190.573072,194.499341
4986,135.233519,138.546765,146.388633,147.004728,148.637218,149.700651,150.645098,151.277868,159.737939,160.975825,165.160835,169.233927,170.180281,171.867236,172.643006,175.317461,177.557494,179.785642,180.306642,190.553489,194.477617
4987,134.752661,138.259644,146.131634,146.710207,148.267091,149.247555,150.303204,150.973749,159.334722,160.795026,164.871715,167.986725,169.236784,171.192710,172.122026,174.261591,177.366843,179.711164,180.189164,190.356170,194.243038
4988,135.162271,138.504222,146.350554,146.961089,148.582377,149.633517,150.594440,151.232807,159.678195,160.949037,165.117997,169.049131,170.040484,171.767292,172.565813,175.161014,177.715815,179.997002,180.475002,190.725851,194.684755
4989,134.593912,138.174910,146.035866,146.605702,148.145875,149.118303,150.186316,150.872552,159.211882,160.742297,164.727926,167.659394,168.941480,170.603318,171.951001,173.925130,177.571806,179.961330,180.482330,190.575032,194.484874
4990,134.602453,138.180044,146.040433,146.610932,148.152441,149.126312,150.192417,150.877966,159.219038,160.745538,164.733605,167.679641,168.958250,170.615528,171.960266,173.943930,177.665070,180.077494,180.555494,190.674620,194.594917
4991,134.543897,138.144843,146.009117,146.575076,148.107426,149.071399,150.150584,150.840841,159.169976,160.723320,164.694670,167.540822,168.843266,170.531813,171.896742,173.815034,177.953527,180.238802,180.716802,190.979077,194.966522
4992,134.868200,138.324620,146.210536,146.784721,148.355543,149.336356,150.365106,151.050528,159.418389,160.609715,164.938197,168.266010,169.449242,171.326239,172.241886,174.499635,177.748788,179.829483,180.350483,190.757255,194.703662
4993,134.479210,138.096367,145.985486,146.542721,148.056610,148.989893,150.108779,150.800805,159.105425,160.692211,164.707301,167.277478,168.700245,170.809127,171.825760,173.661149,177.661127,180.213427,180.691427,190.670409,194.590264
4994,135.960915,138.981092,146.777396,147.450250,149.197110,150.386050,151.162282,151.737909,160.347885,161.249321,165.598188,171.120570,171.607509,172.887592,173.431093,176.914677,177.392065,180.586018,181.042018,190.377275,194.282137
4995,134.370041,138.040327,145.916138,146.468615,147.973770,148.908356,150.026378,150.730612,159.024305,160.657352,164.579067,167.128654,168.501866,170.283256,171.708134,173.432330,177.333671,179.345632,179.866632,190.320749,194.203899
4996,134.550383,138.135315,146.040376,146.590157,148.110656,149.035582,150.138386,150.849892,159.150928,160.431745,164.747718,167.424429,168.827011,170.878412,171.898282,173.803745,177.680768,180.346023,180.802023,190.688516,194.643213
4997,134.444368,138.075563,145.966865,146.521381,148.029792,148.957062,150.084005,150.778769,159.076208,160.679110,164.686352,167.187108,168.631881,170.760252,171.788010,173.584642,178.135297,179.564038,180.085038,191.176732,195.149737
4998,134.753088,138.270601,146.120994,146.703174,148.268245,149.267579,150.300034,150.973473,159.345253,160.802695,164.833768,168.036758,169.254052,170.830887,172.123683,174.275519,177.607609,179.684485,180.162485,190.613262,194.527118
4999,135.255997,138.560186,146.400647,147.018495,148.654520,149.721831,150.661080,151.292084,159.756787,160.984277,165.174350,169.292227,170.224384,171.898766,172.667359,175.366817,177.748732,180.333264,180.811264,190.763955,194.693630
5000,135.612722,138.768089,146.609153,147.240508,148.929219,150.040953,150.896221,151.520538,160.044946,161.026629,165.384412,170.237503,170.906885,172.375321,173.046815,176.129833,178.074083,179.779140,180.235140,191.111368,195.077511
5001,134.519506,138.120427,146.007023,146.567402,148.087627,149.027862,150.137429,150.826290,159.139214,160.707362,164.731529,167.381993,168.779309,170.865652,171.869417,173.749630,178.256320,179.273659,179.729659,191.305962,195.292532
5002,134.865927,138.327275,146.192171,146.779581,148.354275,149.354282,150.383737,151.045384,159.429700,160.837613,164.939818,168.280504,169.459025,171.351595,172.244743,174.510302,177.690589,179.272056,179.728056,190.695262,194.634890
5003,134.323801,138.012529,145.891409,146.440300,147.938223,148.864992,149.993343,150.701295,158.985561,160.639807,164.548320,167.019031,168.411065,170.217148,171.657971,173.330544,177.773549,179.410157,179.931157,190.790454,194.722910
5004,134.526516,138.124614,146.010770,146.571696,148.093023,149.034468,150.142414,150.830724,159.145093,160.709997,164.735744,167.400176,168.793065,170.875486,171.877013,173.765024,177.561294,179.571823,180.092823,190.561244,194.501597
5005,135.431687,138.678549,146.483913,147.118714,148.789930,149.903972,150.784838,151.403720,159.913840,161.060182,165.284992,169.645539,170.586611,171.801061,172.859861,175.769296,177.572139,179.377592,179.855592,190.569090,194.494923
5006,133.940199,137.781922,145.686256,146.205401,147.643321,148.505249,149.719291,150.458082,158.664148,160.494253,164.293250,166.109611,167.657789,169.668723,171.241820,172.486133,177.977699,180.498949,181.019949,191.008448,194.963787
5007,135.506744,138.704964,146.552413,147.175630,148.847560,149.940658,150.820620,151.453635,159.955760,160.967284,165.320896,169.956873,170.699399,172.225991,172.932238,175.897785,177.997730,179.653438,180.109438,191.026165,195.018917
5008,135.256972,138.556189,146.418685,147.022722,148.655103,149.704280,150.642442,151.295956,159.745563,160.827417,165.171200,169.295477,170.210389,171.874045,172.662201,175.350886,178.164948,179.980127,180.458127,191.204298,195.217127
5009,134.621716,138.177803,146.078568,146.633826,148.165620,149.103089,150.189272,150.894924,159.210959,160.471690,164.790471,167.613319,168.966668,170.978925,171.975402,173.959935,177.808390,180.517335,180.995335,190.824467,194.794487
5010,134.724799,138.243008,146.116744,146.693142,148.245645,149.221302,150.283394,150.956128,159.311360,160.784550,164.854964,167.914461,169.182117,171.153627,172.091840,174.200413,177.911629,179.791898,180.312898,190.934445,194.916860
5011,135.458574,138.676272,146.526623,147.146141,148.810444,149.895072,150.786258,151.423226,159.915222,160.940310,165.292027,169.829321,170.605091,172.158117,172.880161,175.792313,177.971561,179.537059,180.058059,190.994551,194.966902
5012,135.061334,138.455906,146.285846,146.891928,148.505214,149.556653,150.520250,151.168908,159.603527,160.919656,165.038731,168.767528,169.859351,171.271577,172.458083,174.954050,177.448229,179.619016,180.097016,190.440799,194.367577
5013,134.893937,138.355274,146.196321,146.789423,148.376525,149.399667,150.400659,151.062774,159.463268,160.856139,164.927423,168.370674,169.530635,171.032254,172.276483,174.585564,177.957651,180.256523,180.734523,190.979735,194.950466
5014,135.069605,138.460879,146.290270,146.896993,148.511573,149.564410,150.526160,151.174152,159.610458,160.922794,165.044231,168.787138,169.875594,171.283403,172.467057,174.972258,177.605839,179.805013,180.283013,190.608696,194.554397
5015,134.352762,138.020865,145.917905,146.465273,147.959281,148.870745,150.018873,150.720833,158.999394,160.644667,164.631273,166.949510,168.452140,170.631752,171.688761,173.383494,177.709598,179.450751,179.928751,190.719228,194.677386
5016,136.218706,139.151675,146.904816,147.600646,149.394966,150.642041,151.347099,151.902708,160.573269,161.358809,165.808308,171.511355,172.132073,172.926239,173.713659,177.501736,178.049451,179.829196,180.307196,191.081262,195.080224
5017,133.990720,137.801955,145.740733,146.247537,147.679419,148.505930,149.739142,150.496582,158.679940,160.118347,164.412295,165.942442,167.731289,170.089808,171.293210,172.578312,177.792907,179.927049,180.383049,190.804251,194.755795
5018,135.179485,138.514501,146.359754,146.971633,148.595627,149.649737,150.606680,151.243694,159.692629,160.955509,165.128347,169.093779,170.074260,171.791440,172.584463,175.198813,178.140939,180.364475,180.885475,191.174972,195.167048
5019,135.012122,138.426322,146.259527,146.861793,148.467382,149.510502,150.485093,151.137706,159.562293,160.900983,165.006008,168.650860,169.762715,171.201221,172.404696,174.845722,177.387739,179.201799,179.657799,190.376362,194.295877
5020,134.643315,138.190669,146.090133,146.647049,148.182263,149.123531,150.204681,150.908560,159.229136,160.483785,164.803416,167.670515,169.008957,171.009361,171.998754,174.007229,177.804005,179.649222,180.105222,190.816072,194.768909
5021,134.690984,138.222817,146.098671,146.672431,148.219618,149.189440,150.259352,150.934742,159.283005,160.771836,164.834632,167.826756,169.115769,171.106194,172.055204,174.126163,177.156822,179.695832,180.173832,190.130373,194.022163
5022,134.832857,138.303569,146.191614,146.763084,148.328311,149.302909,150.339894,151.028216,159.388647,160.589924,164.917015,168.172422,169.380047,171.276439,172.203675,174.422249,178.086597,179.592365,180.113365,191.120833,195.124255
5023,134.661238,138.205056,146.082773,146.654211,148.196721,149.161411,150.238201,150.915929,159.258061,160.760652,164.816747,167.749602,169.057402,171.064466,172.022975,174.060845,177.261312,179.783973,180.304973,190.241682,194.146018
5024,134.787929,138.291546,146.139627,146.724509,148.295030,149.300254,150.324925,150.995563,159.374446,160.815915,164.856935,168.119358,169.322470,170.880699,172.161481,174.352214,178.075399,179.471410,179.949410,191.108904,195.110981
5025,134.628017,138.181557,146.081942,146.637684,148.170475,149.109053,150.193768,150.898902,159.216262,160.475218,164.794247,167.630005,168.979006,170.987805,171.982215,173.973733,177.669957,179.480033,179.958033,190.679838,194.600682
5026,135.175528,138.524556,146.346918,146.961855,148.593004,149.663745,150.601833,151.241310,159.699209,160.962986,165.114663,169.038254,170.083594,171.434838,172.581967,175.205423,177.829977,179.825172,180.346172,190.850709,194.789490
5027,135.227940,138.556064,146.374948,146.993950,148.633296,149.712897,150.639277,151.274540,159.743124,160.982873,165.149513,169.162508,170.186515,171.509769,172.638826,175.320795,177.336282,179.701693,180.222693,190.317856,194.216221
5028,134.571651,138.161527,146.023960,146.592070,148.128761,149.097426,150.170412,150.858437,159.193230,160.733850,164.713124,167.606618,168.897765,170.571491,171.926851,173.876127,177.649251,179.043090,179.521090,190.657728,194.576252
5029,134.333393,138.009300,145.907554,146.453410,147.944372,148.852495,150.005102,150.708584,158.983153,160.637385,164.619628,166.899274,168.414137,170.604582,171.667777,173.340964,177.804290,180.126205,180.647205,190.816375,194.769245
5030,134.944752,138.374342,146.234299,146.827861,148.414948,149.428556,150.439782,151.095237,159.495797,160.867251,164.987212,168.484952,169.613688,171.462167,172.330145,174.683385,177.675432,180.210070,180.731070,190.679116,194.616980
5031,135.415221,138.668650,146.475107,147.108631,148.777272,149.888530,150.773074,151.393280,159.900043,161.053934,165.274043,169.606502,170.554276,171.777519,172.841998,175.733050,178.011205,180.072806,180.528806,191.044226,195.003321
5032,134.987181,138.395490,146.274238,146.857559,148.447221,149.448957,150.449982,151.125639,159.518518,160.676341,165.009506,168.581071,169.682185,171.493891,172.370520,174.760154,177.908311,179.878835,180.334835,190.934355,194.881917
5033,134.754269,138.256758,146.149537,146.714973,148.267756,149.228535,150.283831,150.978604,159.322510,160.545916,164.869914,167.964320,169.226185,171.165702,172.118711,174.250173,177.602515,180.753923,181.209923,190.605156,194.550458
5034,134.801370,138.299626,146.146816,146.732739,148.305363,149.312858,150.334528,151.004085,159.385708,160.821015,164.865872,168.151223,169.348863,170.899915,172.176062,174.381801,177.425874,179.819067,180.297067,190.413288,194.322088
5035,134.528476,138.135572,146.000870,146.565633,148.095570,149.056937,150.139567,150.831064,159.157055,160.717468,164.684416,167.504262,168.812983,170.509766,171.880013,173.781088,177.568926,179.755273,180.211273,190.565667,194.491126
5036,135.526631,138.716810,146.563060,147.187805,148.862884,149.959479,150.834807,151.466190,159.972496,160.978420,165.332816,170.009535,170.738335,172.254014,172.953739,175.941330,177.442586,179.889003,180.410003,190.431091,194.341837
5037,134.939476,138.367075,146.248697,146.828355,148.410463,149.403810,150.415951,151.095524,159.478372,160.649628,164.980915,168.454748,169.588787,171.426672,172.318945,174.655700,177.427964,180.479743,180.935743,190.419211,194.343556
5038,134.594959,138.165481,146.047349,146.613616,148.145705,149.098959,150.191077,150.874011,159.202484,160.735731,164.776896,167.577696,168.927357,170.971494,171.951166,173.915310,177.551701,180.996030,181.452030,190.547318,194.470772
5039,134.029942,137.835872,145.734251,146.260355,147.712313,148.589410,149.783405,150.514981,158.739341,160.528305,164.352923,166.322367,167.834016,169.797026,171.339177,172.683680,178.027267,179.211395,179.667395,191.057631,195.053929
5040,135.277952,138.573296,146.412381,147.031943,148.671419,149.742519,150.676690,151.305970,159.775197,160.992532,165.187551,169.349172,170.267463,171.929564,172.691146,175.415027,178.093298,180.062520,180.583520,191.127971,195.132197
5041,134.250495,137.968461,145.852204,146.395411,147.881867,148.796245,149.940972,150.654817,158.924139,160.611991,164.499576,166.845242,168.267114,170.112344,171.578445,173.169177,177.610380,179.470265,179.991265,190.616221,194.530388
5042,134.267705,137.970078,145.872446,146.413177,147.893811,148.790599,149.958397,150.667039,158.928071,160.612686,164.580132,166.728899,168.285250,170.512438,171.596608,173.196726,178.066052,179.646880,180.102880,191.098947,195.099902
5043,134.293238,137.985323,145.886092,146.428815,147.913464,148.814658,149.976551,150.683187,158.949481,160.622286,164.595484,166.795122,168.335347,170.548254,171.624271,173.252791,177.534355,179.676963,180.154963,190.532547,194.469665
5044,134.356922,138.020081,145.936798,146.471722,147.961588,148.852495,150.000378,150.727762,158.988120,160.323412,164.631771,166.912145,168.448248,170.605813,171.689124,173.380145,177.727120,179.296720,179.752720,190.737893,194.698155
5045,135.142937,138.488265,146.357630,146.952912,148.567236,149.596361,150.561094,151.223967,159.649596,160.763561,165.102856,168.993514,169.987129,171.713363,172.538914,175.101197,177.413400,180.069431,180.547431,190.405884,194.297971
5046,134.289892,137.983325,145.884304,146.426766,147.910888,148.811505,149.974172,150.681071,158.946675,160.621029,164.593472,166.786445,168.328783,170.543561,171.620646,173.245444,177.774108,179.946707,180.467707,190.791051,194.723570
5047,133.868545,137.738846,145.647934,146.161523,147.588236,148.438051,149.668099,150.412652,158.604110,160.467064,164.245604,165.939737,167.517082,169.566281,171.164086,172.328402,177.543679,179.840998,180.318998,190.544997,194.451687
5048,135.175706,138.512244,146.357734,146.969318,148.592718,149.646175,150.603992,151.241304,159.689460,160.954088,165.126074,169.083975,170.066844,171.786137,172.580368,175.190513,177.582795,179.940051,180.461051,190.584149,194.527083
5049,134.582053,138.154179,146.057333,146.609545,148.135059,149.065554,150.160979,150.869886,159.177581,160.449480,164.766700,167.508293,168.889016,170.923038,171.932522,173.873090,177.627170,179.596222,180.052222,190.634150,194.550199
5050,134.315113,137.998385,145.897784,146.442214,147.930302,148.835270,149.992104,150.697022,158.967824,160.630512,164.608637,166.851861,168.378269,170.578940,171.647971,173.300825,177.356866,179.992598,180.513598,190.343474,194.259282
5051,135.112867,138.486886,146.313406,146.923485,148.544832,149.604981,150.557067,151.201581,159.646706,160.939209,165.072997,168.889700,169.960546,171.345253,172.513989,175.067488,177.830172,180.107182,180.585182,190.843944,194.799829
5052,135.303270,138.601350,146.415235,147.040078,148.691208,149.783542,150.693095,151.322301,159.806242,161.011456,165.199603,169.341097,170.334440,171.617467,172.720549,175.486617,177.105699,179.395909,179.873909,190.077318,193.934915
5053,135.471574,138.702528,146.505245,147.143140,148.820595,149.941379,150.813334,151.429010,159.947261,161.075317,165.311514,169.740102,170.664938,171.858087,172.903133,175.857100,178.055931,179.437298,179.893298,191.088166,195.087906
