model_id,terms,n_parameters,rank,condition_number,converged,optimizer_message,log_likelihood,AIC,AICc,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,eta_clipping_used,n_bound_hits,bound_hits,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,n_bins,exposure_kyr,fit_valid,invalid_reason,realization_id
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.947937595940367,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.6037952756127,421.2075905512254,421.27462965737067,-2.1433739201201982,-0.4505053536269268,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09125
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.75008675912966,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-199.32132965869155,412.6426593173831,412.76807925019386,-3.141570894785734,0.0020754508284368534,0.0,0.0,False,0.0,,336.06259175499315,4.635970023428041,55.0,901,180.0,True,,joint_09125
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.150465733110416,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.04534741795075,422.0906948359015,422.18465456744514,-2.2086741199410174,-0.6367643803944236,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09125
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.789588458010265,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.27831153181765,414.5566230636353,414.7180580412138,-3.1414842073175318,0.03115937503254984,0.0,0.0,False,0.0,,335.9430177970201,4.484566798846894,55.0,901,180.0,True,,joint_09125
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.033438968847236,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.58563280957873,423.17126561915745,423.2652253507011,-2.1384916302901678,-0.4637759203671714,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09125
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.95535167424987,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.14391649376023,414.28783298752046,414.44926796509895,-3.3171490509439696,0.06539383717363623,0.0,0.0,False,0.0,,336.040218746684,4.922651117178411,55.0,901,180.0,True,,joint_09125
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.860228777022428,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-202.00108639546923,416.00217279093846,416.0961325224821,-3.3459863183216525,-0.18635714698154182,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09125
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.530004476120297,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.16108511849745,414.3221702369949,414.4836052145734,-3.379727737827023,0.023410690169420878,0.0,0.0,False,0.0,,330.3697886401869,3.673802650040307,55.0,901,180.0,True,,joint_09125
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.957557794778898,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.68888188638178,421.37776377276356,421.44480287890883,-2.1319412376760387,-0.47202556568953025,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06152
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.709220931332492,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.29892998487009,412.59785996974017,412.7232799025509,-3.1274808161204986,0.04541259936782294,0.0,0.0,False,0.0,,331.46378491859144,4.620123449922202,55.0,901,180.0,True,,joint_06152
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.15242414893571,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.28459320323321,420.56918640646643,420.66314613801006,-2.4356261601127676,-0.5679713852595689,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06152
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.751710944575326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.81775107193374,413.6355021438675,413.796937121446,-3.1626628409868056,0.04805518164730116,0.0,0.0,False,0.0,,330.40385631461993,4.182113060098616,55.0,901,180.0,True,,joint_06152
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.04392346672521,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.68865267690973,423.37730535381945,423.4712650853631,-2.1313449252392878,-0.4735425291467502,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06152
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.91564907563523,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.92447545580944,413.8489509116189,414.0103858891974,-3.3921550216700878,0.07542522750830494,0.0,0.0,False,0.0,,331.35185393331665,5.093908444454873,55.0,901,180.0,True,,joint_06152
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.831930690971507,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.7904336525559,415.5808673051118,415.6748270366554,-3.4257823375885366,-0.2045594167935002,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06152
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.503346839889165,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.86690448335418,413.73380896670835,413.89524394428685,-3.5268693781885894,0.03069292946363178,0.0,0.0,False,0.0,,319.3541486606167,3.312616478658715,55.0,901,180.0,True,,joint_06152
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,16.01355005083321,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.52073607613022,423.04147215226044,423.1085112584057,-2.0400555722633755,-0.6379739211022255,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07414
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.909536150699434,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-199.71338972923658,413.42677945847316,413.5521993912839,-2.58021005844411,0.04244690344946456,0.0,0.0,False,0.0,,333.35399612219203,5.03663983966756,55.0,901,180.0,True,,joint_07414
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.246087274174215,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.82441739100466,421.6488347820093,421.74279451355295,-2.0560443139860194,-0.6249245542898464,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07414
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.969437577452975,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.99965903073132,413.99931806146265,414.16075303904114,-2.8056501483767917,0.11462677094042162,0.0,0.0,False,0.0,,332.64316663456486,4.514899054322959,55.0,901,180.0,True,,joint_07414
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.103607082463768,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.48087977818074,424.96175955636147,425.0557192879051,-2.0467041946992706,-0.6175918125012853,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07414
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.151314777608544,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.91136937188207,413.82273874376415,413.98417372134264,-3.0024909168249883,0.14367787074973548,0.0,0.0,False,0.0,,333.2703517723632,5.8913802138973805,55.0,901,180.0,True,,joint_07414
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,17.017556148504944,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.09824271628108,414.19648543256216,414.2904451641058,-3.296240222241849,-0.20183941780078618,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07414
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.776241364390767,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.5195822013357,413.0391644026714,413.2005993802499,-3.257351790349281,0.08038965073777926,0.0,0.0,False,0.0,,311.68849679720296,2.9725610698177167,55.0,901,180.0,True,,joint_07414
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.982018994528291,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.06914278370675,422.1382855674135,422.2053246735588,-2.1177448649120985,-0.5351414295922565,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04920
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.67490829381543,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.53560297949622,415.07120595899244,415.1966258918032,-2.756576831012052,-0.07188754893573601,0.0,0.0,False,0.0,,326.60417040946714,4.0550980493618205,55.0,901,180.0,True,,joint_04920
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.163778873217055,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.52147099057922,421.04294198115844,421.13690171270207,-2.237987014326972,-0.608027579856235,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04920
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.716162386651188,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.92031652763123,415.84063305526246,416.00206803284095,-2.825095381822835,-0.040873132189050754,0.0,0.0,False,0.0,,325.0300765675085,3.6294882546018536,55.0,901,180.0,True,,joint_04920
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.066117351898725,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.00447355364759,424.00894710729517,424.1029068388388,-2.128360155794883,-0.5087622711958752,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04920
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.87958028813064,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.78454883044003,415.56909766088006,415.73053263845856,-3.157781726607099,0.0009859080065111048,0.0,0.0,False,0.0,,327.03363273468705,4.647709748598826,55.0,901,180.0,True,,joint_04920
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.816264571718825,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.55900172886987,415.11800345773975,415.2119631892834,-3.310292931718082,-0.24066344395131378,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04920
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.4851309522156,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.0694517825377,414.1389035650754,414.3003385426539,-3.5143261173547033,-0.029272467509977584,0.0,0.0,False,0.0,,293.6668002370529,2.5759623172442914,55.0,901,180.0,True,,joint_04920
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.98268319571262,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.65211579635388,423.30423159270777,423.37127069885304,-2.1087110613374183,-0.4959113088834195,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06177
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.813326008855693,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.967445913144,413.934891826288,414.06031175909874,-2.9177377110765743,0.0993224523274574,0.0,0.0,False,0.0,,333.96237582551277,4.8710441688833,55.0,901,180.0,True,,joint_06177
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.19246660587587,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.7620288683855,423.524057736771,423.61801746831463,-2.185559458759947,-0.6901922480996175,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06177
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.85749567594053,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.78758814944155,415.5751762988831,415.7366112764616,-2.9347790933443276,0.125544600515634,0.0,0.0,False,0.0,,333.5275862513027,4.579914301112605,55.0,901,180.0,True,,joint_06177
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.068304614725932,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.6374344001421,425.2748688002842,425.36882853182783,-2.104857605614497,-0.5078281212083546,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06177
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.023447756785348,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.73771648672087,415.47543297344174,415.63686795102024,-3.1281113595137997,0.14465505043434046,0.0,0.0,False,0.0,,333.90138989370286,5.241189855987283,55.0,901,180.0,True,,joint_06177
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.92325083955641,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-202.4266844811303,416.8533689622606,416.94732869380425,-3.206864351723896,-0.20459232877120648,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06177
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.619146197660985,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.56591758591492,415.13183517182983,415.29327014940833,-3.295023551234186,0.11038113249829329,0.0,0.0,False,0.0,,323.62545766756193,3.4611398086379457,55.0,901,180.0,True,,joint_06177
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,16.039160845794804,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.54572609903644,421.0914521980729,421.15849130421816,-2.2229653805294474,-0.5140322160746518,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08762
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.689568528417023,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.76447685667517,411.52895371335035,411.6543736461611,-2.7996503616210076,0.06953275276399795,0.0,0.0,False,0.0,,320.6435370878968,4.811831621262163,55.0,901,180.0,True,,joint_08762
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.212987498233705,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.28773463174628,420.57546926349255,420.6694289950362,-2.198675808197311,-0.6171671925504456,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08762
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.728033868934784,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.30252307979345,412.6050461595869,412.7664811371654,-2.853760402860619,0.06643110937991437,0.0,0.0,False,0.0,,319.32073829183406,4.425727737195094,55.0,901,180.0,True,,joint_08762
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.120446281421778,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.45169862624988,422.90339725249976,422.9973569840434,-2.241632734729401,-0.5360298704346212,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08762
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.890184294449817,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.72389876496467,411.44779752992935,411.60923250750784,-3.2556006633416383,0.05069291600766257,0.0,0.0,False,0.0,,321.8012667176673,5.708619726686175,55.0,901,180.0,True,,joint_08762
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.835601145591713,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.17883394551956,414.3576678910391,414.45162762258275,-3.4437192760699133,-0.2761107152539577,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08762
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.484901657610603,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.40081797228177,410.80163594456354,410.96307092214204,-3.5258458667724106,-0.036709749302785255,0.0,0.0,False,0.0,,293.65474665841737,3.2867928651585196,55.0,901,180.0,True,,joint_08762
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.964816422887237,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.27520663780277,422.55041327560554,422.6174523817508,-2.0238521105127845,-0.5173250546408003,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00851
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.7100041694155,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.7796583529025,411.559316705805,411.68473663861573,-2.7891449057095397,0.16381239736722897,0.0,0.0,False,0.0,,332.2900112510496,5.503728266022257,55.0,901,180.0,True,,joint_00851
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.156797083995283,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.24077388333598,420.48154776667195,420.5755074982156,-2.400362561903756,-0.45598727689006857,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00851
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.753906503948176,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.99005886213268,411.98011772426537,412.14155270184386,-2.9402193880152363,0.1755109527654617,0.0,0.0,False,0.0,,331.49673837330516,4.8295321222159835,55.0,901,180.0,True,,joint_00851
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.050588029815025,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.2592302255054,424.5184604510108,424.61242018255444,-2.0270953019319053,-0.5052378737029264,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00851
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.922017353905126,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.13002833875615,412.2600566775123,412.4214916550908,-3.171016809280397,0.2346960412205379,0.0,0.0,False,0.0,,332.32279589806,6.280375768397091,55.0,901,180.0,True,,joint_00851
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.838969506093445,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.88232312054555,413.7646462410911,413.85860597263473,-3.213762737006899,-0.06997290891713148,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00851
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.519283222657165,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.79949081211856,411.5989816242371,411.7604166018156,-3.4058189018968403,0.16630295115214944,0.0,0.0,False,0.0,,314.3949109396233,3.3597367982912756,55.0,901,180.0,True,,joint_00851
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.965148099649094,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.24089186937746,422.4817837387549,422.5488228449002,-2.082055033965503,-0.5552214607094855,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04543
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.792348572006823,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.71698513292492,411.43397026584984,411.5593901986606,-2.845450720725768,0.10471409020190725,0.0,0.0,False,0.0,,333.0182355542736,5.442892008405671,55.0,901,180.0,True,,joint_04543
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.172073941556956,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.4607592843172,420.9215185686344,421.015478300178,-2.2519441447248365,-0.573819658780582,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04543
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.838633482883715,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.03008342448828,412.06016684897656,412.22160182655506,-3.043510960824185,0.16531115184132728,0.0,0.0,False,0.0,,332.3340695345707,4.850551705982052,55.0,901,180.0,True,,joint_04543
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.05197953269945,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.2353891874069,424.4707783748138,424.5647381063574,-2.0847380740037216,-0.5476956704862951,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04543
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.014930650604335,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.07066952732558,412.14133905465116,412.30277403222965,-3.2330998214939797,0.19631628431599402,0.0,0.0,False,0.0,,332.87593576179336,6.279453616153968,55.0,901,180.0,True,,joint_04543
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.896577104791305,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.1247586041665,414.249517208333,414.3434769398766,-3.3052962788559928,-0.21818378237346403,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04543
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.607946238320697,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.92981239847882,411.85962479695763,412.0210597745361,-3.3762590487475306,0.13783348367941795,0.0,0.0,False,0.0,,317.6139741505425,3.50340206894351,55.0,901,180.0,True,,joint_04543
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.994205255390083,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.42478212507905,422.8495642501581,422.91660335630337,-2.1023366771434517,-0.4354979082842827,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00181
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.793757935190303,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-199.0534070473936,412.1068140947872,412.23223402759794,-2.703932769296527,0.2414616764906552,0.0,0.0,False,0.0,,331.2235816639365,5.248476562173481,55.0,901,180.0,True,,joint_00181
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.19811929489179,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.84900221289104,421.6980044257821,421.7919641573257,-2.3436199585128605,-0.4294359806423711,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00181
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.836984976756295,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.6192913681548,413.2385827363096,413.4000177138881,-2.7762654285983412,0.302977662908017,0.0,0.0,False,0.0,,330.525697943778,4.72079455741372,55.0,901,180.0,True,,joint_00181
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.08065639901326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.42280979980575,424.8456195996115,424.93957933115513,-2.0991160543338934,-0.43561879619165655,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00181
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.005397175256405,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.69428757815237,413.38857515630474,413.55001013388323,-2.9665371510816794,0.2972997051248316,0.0,0.0,False,0.0,,331.0959497852888,5.776265077877269,55.0,901,180.0,True,,joint_00181
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.910986996103887,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.52396258405207,415.04792516810414,415.1418848996478,-3.1836699033319276,0.04238835994531298,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00181
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.60412113581815,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.30714476386845,412.6142895277369,412.7757245053154,-3.228819407839312,0.25978392520369353,0.0,0.0,False,0.0,,314.9352406871941,3.4302118917338733,55.0,901,180.0,True,,joint_00181
