comparison_id,driver_id,comparison_group,reduced_model_id,full_model_id,df,loglik_reduced,loglik_full,ll_gain_nats,gain_bits_per_event,LR_statistic,nominal_p,delta_AIC,fit_valid,invalid_reason,likelihood_nesting_ok,n_events,exposure_kyr,holm_nominal_p,realization_id
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-105.26026482353336,-104.50978166438216,0.7504831591512016,0.020428647773172097,1.5009663183024031,0.22052273791975627,0.4990336816975969,True,,True,53.0,166.83982400000002,0.6615682137592688,joint_09596
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-109.24307173603545,-104.50978166438216,4.733290071653286,0.1288432851596823,9.466580143306572,0.008797479036596369,-5.466580143306572,True,,True,53.0,166.83982400000002,0.06158235325617458,joint_09596
obl_after_base,obl,driver_after_base,B,B_obl,1,-111.06942088887146,-111.03834925066076,0.031071638210704577,0.0008457905350731984,0.062143276421409155,0.8031399219942039,1.9378567235785908,True,,True,53.0,166.83982400000002,0.8031399219942039,joint_09596
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-105.26026482353336,-104.64953499016892,0.6107298333644451,0.016624469847506186,1.2214596667288902,0.2690743819589868,0.7785403332711098,True,,True,53.0,166.83982400000002,0.6615682137592688,joint_09596
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-111.03834925066076,-104.64953499016892,6.388814260491841,0.17390774812777868,12.777628520983683,0.0016802473563342967,-8.777628520983683,True,,True,53.0,166.83982400000002,0.01512222620700867,joint_09596
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-111.06942088887146,-106.61996871841697,4.449452170454492,0.12111702982994964,8.898904340908985,0.0028534181995765397,-6.8989043409089845,True,,True,53.0,166.83982400000002,0.022827345596612317,joint_09596
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-105.26026482353336,-104.05860248724386,1.2016623362895018,0.03271004327147,2.4033246725790036,0.12107768423523031,-0.4033246725790036,True,,True,53.0,166.83982400000002,0.48431073694092125,joint_09596
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-106.61996871841697,-104.05860248724386,2.5613662311731105,0.06972208225686605,5.122732462346221,0.07719919641226682,-1.122732462346221,True,,True,53.0,166.83982400000002,0.38599598206133406,joint_09596
phase_reference,pre,reference,B,BP,2,-111.29477773887844,-101.72374373958746,9.571033999290975,0.2605298733388067,19.14206799858195,6.971925665082025e-05,-15.14206799858195,True,,True,53.0,163.90917700000006,,joint_07231
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-111.29477773887844,-109.0863102930825,2.2084674457959323,0.06011594400027372,4.416934891591865,0.035583901261695326,-2.4169348915918647,True,,True,53.0,163.90917700000006,0.17791950630847664,joint_07231
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-101.72374373958746,-100.94561562510629,0.7781281144811771,0.02118116173468441,1.5562562289623543,0.21221422333046358,0.44374377103764573,True,,True,53.0,163.90917700000006,0.6366426699913907,joint_07231
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-109.0863102930825,-100.94561562510629,8.14069466797622,0.22159509107321734,16.28138933595244,0.00029143467756374174,-12.28138933595244,True,,True,53.0,163.90917700000006,0.002331477420509934,joint_07231
obl_after_base,obl,driver_after_base,B,B_obl,1,-111.29477773887844,-111.27167049175299,0.02310724712545209,0.0006289945440846319,0.04621449425090418,0.8297863682015901,1.9537855057490958,True,,True,53.0,163.90917700000006,0.8297863682015901,joint_07231
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-101.72374373958746,-101.28418582185842,0.4395579177290472,0.01196505713379576,0.8791158354580944,0.348443959314937,1.1208841645419056,True,,True,53.0,163.90917700000006,0.696887918629874,joint_07231
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-111.27167049175299,-101.28418582185842,9.98748466989457,0.27186593592851777,19.97496933978914,4.597169532448465e-05,-15.97496933978914,True,,True,53.0,163.90917700000006,0.00041374525792036186,joint_07231
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-111.29477773887844,-105.03760937993893,6.257168358939509,0.17032425964998799,12.514336717879019,0.0004038411299715245,-10.514336717879019,True,,True,53.0,163.90917700000006,0.0028268879098006716,joint_07231
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-101.72374373958746,-100.59168490153407,1.1320588380533962,0.030815390031210508,2.2641176761067925,0.13240160035002904,-0.2641176761067925,True,,True,53.0,163.90917700000006,0.5296064014001162,joint_07231
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-105.03760937993893,-100.59168490153407,4.445924478404862,0.12102100372002918,8.891848956809724,0.011726260343955432,-4.891848956809724,True,,True,53.0,163.90917700000006,0.07035756206373259,joint_07231
phase_reference,pre,reference,B,BP,2,-111.77643661967655,-105.10832673307294,6.668109886603602,0.18151035972652238,13.336219773207205,0.0012707984356020794,-9.336219773207205,True,,True,53.0,166.38085700000002,,joint_05955
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-111.77643661967655,-109.41661819515242,2.3598184245241214,0.06423581770678032,4.719636849048243,0.029820040218410362,-2.7196368490482428,True,,True,53.0,166.38085700000002,0.1689585339054195,joint_05955
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-105.10832673307294,-103.99447955928082,1.1138471737921236,0.030319656489397814,2.2276943475842472,0.13555599864962511,-0.22769434758424723,True,,True,53.0,166.38085700000002,0.5422239945985005,joint_05955
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-109.41661819515242,-103.99447955928082,5.422138635871605,0.14759419850913988,10.84427727174321,0.004417688710348655,-6.844277271743209,True,,True,53.0,166.38085700000002,0.031927097730462005,joint_05955
obl_after_base,obl,driver_after_base,B,B_obl,1,-111.77643661967655,-111.74161155648866,0.034825063187881256,0.0009479612445245487,0.06965012637576251,0.7918468781211965,1.9303498736242375,True,,True,53.0,166.38085700000002,0.7918468781211965,joint_05955
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-105.10832673307294,-104.49089086272546,0.617435870347478,0.016807012607872974,1.234871740694956,0.26646168832938266,0.7651282593050439,True,,True,53.0,166.38085700000002,0.5422239945985005,joint_05955
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-111.74161155648866,-104.49089086272546,7.250720693763199,0.1973694110898708,14.501441387526398,0.0007096627549775395,-10.501441387526398,True,,True,53.0,166.38085700000002,0.006386964794797855,joint_05955
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-111.77643661967655,-107.63245832408043,4.1439782955961135,0.112801828992604,8.287956591192227,0.003990887216307751,-6.287956591192227,True,,True,53.0,166.38085700000002,0.031927097730462005,joint_05955
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-105.10832673307294,-104.06259689918086,1.0457298338920822,0.028465457461617858,2.0914596677841644,0.1481244847195654,-0.09145966778416437,True,,True,53.0,166.38085700000002,0.5422239945985005,joint_05955
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-107.63245832408043,-104.06259689918086,3.569861424899571,0.09717398819553623,7.139722849799142,0.028159755650903253,-3.139722849799142,True,,True,53.0,166.38085700000002,0.1689585339054195,joint_05955
phase_reference,pre,reference,B,BP,2,-110.93818666366036,-102.24010336069585,8.698083302964505,0.2367675782344526,17.39616660592901,0.00016690541170874234,-13.396166605929011,True,,True,53.0,167.56567800000005,,joint_09073
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-110.93818666366036,-109.76385164899463,1.1743350146657292,0.031966175509443695,2.3486700293314584,0.1253899443996971,-0.3486700293314584,True,,True,53.0,167.56567800000005,0.6269497219984855,joint_09073
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-102.24010336069585,-102.00547206149739,0.23463129919846892,0.00638681909039558,0.46926259839693785,0.49332660347544854,1.5307374016030622,True,,True,53.0,167.56567800000005,0.9866532069508971,joint_09073
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-109.76385164899463,-102.00547206149739,7.758379587497245,0.21118822181540448,15.51675917499449,0.0004271481764447572,-11.51675917499449,True,,True,53.0,167.56567800000005,0.0034171854115580577,joint_09073
obl_after_base,obl,driver_after_base,B,B_obl,1,-110.93818666366036,-110.93769713502765,0.0004895286327126769,1.3325293033730826e-05,0.0009790572654253538,0.9750383524458299,1.9990209427345746,True,,True,53.0,167.56567800000005,0.9866532069508971,joint_09073
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-102.24010336069585,-101.62072965698412,0.6193737037117302,0.016859761713244215,1.2387474074234603,0.2657125955759894,0.7612525925765397,True,,True,53.0,167.56567800000005,0.7971377867279683,joint_09073
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-110.93769713502765,-101.62072965698412,9.316967478043523,0.2536140146546631,18.633934956087046,8.988607902398145e-05,-14.633934956087046,True,,True,53.0,167.56567800000005,0.000808974711215833,joint_09073
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-110.93818666366036,-104.8821190730315,6.056067590628857,0.16485016377903064,12.112135181257713,0.0005009474112912364,-10.112135181257713,True,,True,53.0,167.56567800000005,0.003506631879038655,joint_09073
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-102.24010336069585,-101.12801765398056,1.1120857067152912,0.030271708190974505,2.2241714134305823,0.13586552919752692,-0.22417141343058233,True,,True,53.0,167.56567800000005,0.6269497219984855,joint_09073
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-104.8821190730315,-101.12801765398056,3.75410141905094,0.10218912264639644,7.50820283810188,0.023421487258478545,-3.50820283810188,True,,True,53.0,167.56567800000005,0.14052892355087127,joint_09073
phase_reference,pre,reference,B,BP,2,-111.87897169580245,-106.44198067564238,5.436991020160065,0.14799849022910852,10.87398204032013,0.00435256035288795,-6.873982040320129,True,,True,53.0,169.8195,,joint_08639
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-111.87897169580245,-110.96630630980832,0.9126653859941314,0.02484335521442915,1.8253307719882628,0.17668004843737087,0.17466922801173723,True,,True,53.0,169.8195,0.8834002421868543,joint_08639
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-106.44198067564238,-106.1690071414784,0.27297353416398096,0.007430520076081309,0.5459470683279619,0.45997846494311767,1.454052931672038,True,,True,53.0,169.8195,1.0,joint_08639
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-110.96630630980832,-106.1690071414784,4.797299168329914,0.13058565509076067,9.594598336659828,0.008252004253438527,-5.594598336659828,True,,True,53.0,169.8195,0.06264129642730819,joint_08639
obl_after_base,obl,driver_after_base,B,B_obl,1,-111.87897169580245,-111.8784206352504,0.00055106055205556,1.5000232560001716e-05,0.00110212110411112,0.9735165260678098,1.9988978788958889,True,,True,53.0,169.8195,1.0,joint_08639
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-106.44198067564238,-106.13596602732659,0.30601464831579506,0.00832992104838826,0.6120292966315901,0.4340247656295336,1.3879707033684099,True,,True,53.0,169.8195,1.0,joint_08639
